placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,isBlackOwned,attributes,info
https://www.google.com/maps/place/American+Electrical+Contracting+Inc./data=!4m7!3m6!1s0x88e5b62fe6a8c149:0x9bf79c045ce0474a!8m2!3d30.2032823!4d-81.5756005!16s%2Fg%2F1tjfhnzv!19sChIJScGo5i-25YgRSkfgXASc95s,American Electrical Contracting Inc.,4.9,2657,Electrician,"9016 Philips Hwy, Jacksonville, FL 32256, United States","6C3F+8Q Baymeadows Center, Jacksonville, FL, USA",http://www.american-electrical.com/,+1 904-737-7770,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG7NVxLzX37GKoqOK7dnkmR8wwatR173W_AssUTRMEDxiTlL3Co2zCdSule3esDhHQKpYUBjATR9rK242vLp3JVWDb3YbPToGna9t4flUiO4LBBYwOkMVPIrruTRZ4FCBoPcA0P=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Baymeadows+Jacksonville+FL/@30.2367222,-81.5591584,14z",2026-04-29T21:25:46.199Z,,,
https://www.google.com/maps/place/Premier+Lawn+Services+LLC/data=!4m7!3m6!1s0x279ad9ee2a60fc33:0x845a00eb567f6879!8m2!3d30.1579506!4d-81.6514727!16s%2Fg%2F11vzfrx410!19sChIJM_xgKu7ZmicReWh_VusAWoQ,Premier Lawn Services LLC,4.8,16,Lawn care service,,,https://www.jaxpremierlawn.com/,+1 904-323-5473,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHimpiA1UGCRFbHIXiyo6yzdyPC-ZHyLeQgjI9PTAJfY3oab_qkCXUk1I_0pUbyC1dfadbnCztGYCRwWv6mZvkO1lvYd_8fRyPvoEXRKdWHf8RXwefTzhYjcHGcZUTDlDK18JhSqA=w408-h342-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,7 am–8 pm,7 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Baymeadows+Jacksonville+FL/@30.2367222,-81.5591584,14z",2026-04-29T21:25:50.562Z,,,
https://www.google.com/maps/place/DYC+Construction/data=!4m7!3m6!1s0xaeb15b433babb8ff:0x4bbc3b6480056d56!8m2!3d28.147637!4d-81.0908405!16s%2Fg%2F11vlhq01vj!19sChIJ_7irO0Nbsa4RVm0FgGQ7vEs,DYC Construction,4.4,7,Home builder,,,https://dycconstruction-com.webnode.es/,+1 904-532-3725,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHwnVBL0e35MZcVxIoFTiklzNtbxy9e-riBHMUqIXQlod2W60an7Oqaj6wFx9BERYn_1pv688CyRqff9T88yggiFzCFwQk18j18HEji5yyD3Ef066OWtbBGJxPiQy_5QXz3Gzn9=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Baymeadows+Jacksonville+FL/@30.2367222,-81.5591584,14z",2026-04-29T21:25:54.793Z,,,
https://www.google.com/maps/place/All+Purpose+Staffing/data=!4m7!3m6!1s0x88e5b494d030248f:0x124a213b50b0acd4!8m2!3d30.2215142!4d-81.5636218!16s%2Fg%2F11ckvx0vbg!19sChIJjyQw0JS05YgR1KywUDshShI,All Purpose Staffing,4.8,92,Employment agency,"9471 Baymeadows Rd #108, Jacksonville, FL 32256, United States","6CCP+JH Baymeadows, Jacksonville, FL, USA",http://www.allpurposestaff.com/,+1 904-527-8010,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=76_XzTcjNuqlF0Q-Y8RWjA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=13.525414&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Baymeadows+Jacksonville+FL/@30.2367222,-81.5591584,14z",2026-04-29T21:25:59.147Z,,,
"https://www.google.com/maps/place/Community+Management+Concepts+of+Jacksonville,+Inc./data=!4m7!3m6!1s0x88e5ca15f9dfce47:0xe26c63d0b177f580!8m2!3d30.2344951!4d-81.5865035!16s%2Fg%2F1xgzclp_!19sChIJR87f-RXK5YgRgPV3sdBjbOI","Community Management Concepts of Jacksonville, Inc.",4.0,461,Property management company,"7400 Baymeadows Way, Jacksonville, FL 32256, United States","6CM7+Q9 Deerwood Center, Jacksonville, FL, USA",http://www.cmcjaxfla.com/?utm_source=gmb&utm_medium=Yext&y_source=1_Mjc2NjU5MDgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 904-367-8532,Closed · Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEU4mGc0p9vH_M6LbqIAcoYz5xOIi-JwRyUX41EnR23_wgyjER9ZOBCHPsC1bNZ8ViYnsnR_NGFnEp7q3XcAA4Sa4STeGLDxP0hkeSV6Mv5GjdMfCt9RzS4eA2WFWPY5wDGRh9Q=w408-h304-k-no,true,9 am–5 pm,9 am–5 pm,9 am–4 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Baymeadows+Jacksonville+FL/@30.2367222,-81.5591584,14z",2026-04-29T21:26:03.824Z,,,
https://www.google.com/maps/place/Eco+Green+House/data=!4m7!3m6!1s0x8f0d10d360abd45d:0x25247e2554f841d9!8m2!3d30.34499!4d-81.683107!16s%2Fg%2F11tcr2gvg8!19sChIJXdSrYNMQDY8R2UH4VCV-JCU,Eco Green House,,,Landscape designer,,,https://ecogreenhouse.us/,+1 904-945-1383,Closed · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF4EQl31kudxrAduHarGaotr_NTwq6XPnpC3IXVgZMMZKHm-7rVjdl8U2A76QIn8_mCUPmkbLbZgBqwoD4OkBDXdQiPiLO3F4m7EUMKXUUQt4B-cvr_Icv4ZwOH738HnKjFZ5i5=w408-h263-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,10 am–2 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Baymeadows+Jacksonville+FL/@30.2367222,-81.5591584,14z",2026-04-29T21:26:07.980Z,,,
https://www.google.com/maps/place/MAA+Deerwood/data=!4m7!3m6!1s0x88e5cae46115492d:0x407d6deb8b198f79!8m2!3d30.2142697!4d-81.5455872!16s%2Fg%2F1tgpnvlk!19sChIJLUkVYeTK5YgReY8Zi-ttfUA,MAA Deerwood,4.2,385,Apartment rental agency,"10100 Baymeadows Rd, Jacksonville, FL 32256, United States","6F73+PQ Southside, Jacksonville, FL, USA",https://www.maac.com/florida/jacksonville/maa-deerwood/?utm_medium=local%20listing&utm_source=google&utm_campaign=gmb&utm_content=website,+1 904-560-8133,Closes soon · 6 pm · Opens 10 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFHgQSpAmliEZ3QSkRfDXQ0uUyz1Pzkzsv1-JTn192_E-OZDvuMFOHVzt3XGx0VzDO4QDHaAZn2XxVZbISFy29nCZcUL3-OTgqzrmdGWLdo8kAB7zMeq1ifmxvwsOSOGjiVgJfjMXfSK2hg=w408-h352-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–5 pm,Closed,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Baymeadows+Jacksonville+FL/@30.2367222,-81.5591584,14z",2026-04-29T21:26:12.606Z,,· Dogs allowed,
https://www.google.com/maps/place/NCB+Management+Services+Inc/data=!4m7!3m6!1s0x88e5ca4115a2dce3:0x1bc166858c5fe724!8m2!3d30.2275618!4d-81.5779939!16s%2Fg%2F1tglzt8k!19sChIJ49yiFUHK5YgRJOdfjIVmwRs,NCB Management Services Inc,2.6,17,Business management consultant,"8653 Baypine Rd # 110, Jacksonville, FL 32256, United States","6CHC+2R Deerwood Center, Jacksonville, FL, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CW7SboTutN9IjnMT3bHoYA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=74.5437&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Baymeadows+Jacksonville+FL/@30.2367222,-81.5591584,14z",2026-04-29T21:26:14.947Z,,,
https://www.google.com/maps/place/Ag-Pro/data=!4m7!3m6!1s0x88e5cbb4ee9e9d9f:0x92ff66e164069407!8m2!3d30.2090219!4d-81.5778354!16s%2Fg%2F11ddzhdb6y!19sChIJn52e7rTL5YgRB5QGZOFm_5I,Ag-Pro,4.3,152,Tractor dealer,"8711 Philips Hwy, Jacksonville, FL 32256, United States","6C5C+JV Baymeadows Center, Jacksonville, FL, USA",https://www.agprocompanies.com/about-us/locations/jacksonville-fl/,+1 904-240-0475,"Closed · Opens 8 am Thu

Updated by this business 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFNtwhVCklK1Uja7br6ztKTzYpofpDI6hkJvQtBwj-f6wL_I1VO9YaU7BdbgWhqNTpZHXuKPeSfrdzZuywAygqmiTkbcjuGO0fASkOC7SeFrXert6vbNrFLpCbGWe7srpt7jN6K=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Baymeadows+Jacksonville+FL/@30.2367222,-81.5591584,14z",2026-04-29T21:26:19.587Z,,· In-store shopping · In-store pick-up · Delivery,
https://www.google.com/maps/place/TruGreen+Lawn+Care/data=!4m7!3m6!1s0x88e5cb3243d61b41:0xcbdc0a6f66630f88!8m2!3d30.1852057!4d-81.5737812!16s%2Fg%2F11f2b0twtb!19sChIJQRvWQzLL5YgRiA9jZm8K3Ms,TruGreen Lawn Care,4.2,1307,Lawn care service,"5605 Florida Mining Blvd S # 2, Jacksonville, FL 32257, United States","5CPG+3F Mandarin Station, Jacksonville, FL, USA",https://www.trugreen.com/local-lawn-care/florida/jacksonville,+1 833-418-5004,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEZu47ID5jl1g41tiXbIBmJzXERSDxOKpz1x3d0WkSEevB8rPblelyMLrjA3AcguLrKVCxCTW8u-8mTaxPI0BzqU6vg8LouQ4b5QA05lYibUKPebAX6LoyKDSrDAeVrbF8lo2mRS8scp4ug=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–12 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Baymeadows+Jacksonville+FL/@30.2367222,-81.5591584,14z",2026-04-29T21:26:24.274Z,,,
https://www.google.com/maps/place/Briscar+Lawn+%26+Landscape+LLC/data=!4m7!3m6!1s0x88e5c10d179c8557:0xc2952d4185196da1!8m2!3d30.1764825!4d-81.8244665!16s%2Fg%2F11f5_k571z!19sChIJV4WcFw3B5YgRoW0ZhUEtlcI,Briscar Lawn & Landscape LLC,4.9,55,Lawn care service,"1546 Cotton Clover Dr, Orange Park, FL 32065, United States","55GG+H6 Orange Park, Florida, USA",http://www.briscarlawnandlandscape.com/,+1 904-345-1719,"Open · Closes 7 pm

Updated by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAG4hjzFpCnJ40WCWEiwaQyejIrAMtfhoynx3qg93B5ipwx4u_VQgQem3PtMKvcjghExkNlzJWlSMYABvGoHQfRGuYxIFgo1lIvsTVQGhBbirdxvejxiVBxtPOrwawcVgGhWidbu=w493-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,9 am–7 pm,9 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Lakeside+Jacksonville+FL/@30.1299623,-81.7681528,14z",2026-04-29T21:26:43.881Z,,,Identifies as veteran-owned
https://www.google.com/maps/place/Jon+the+Gardener+Landscape+Design/data=!4m7!3m6!1s0x88e5b7c96ed6e475:0x37dff8b5e0f27a2f!8m2!3d30.3005798!4d-81.7156377!16s%2Fg%2F11h3mv8b2g!19sChIJdeTWbsm35YgRL3ry4LX43zc,Jon the Gardener Landscape Design,4.8,45,Landscaper,"1335 Azalea Dr, Jacksonville, FL 32205, United States","872M+6P Avondale, Jacksonville, FL, USA",https://jonthegardenerjax.com/,+1 904-600-1483,Closes soon · 5:30 pm · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFFKc-o_Y5kbzr3sYVdK2bSbHUIzNA-_93mK7WYbFaxVdfkHrn0blasNUByu5zV01nVj6zJRW_dxt0fo26UDd6lBAh_1DMNiynJB3HD6L6TU-ngYaxk_Y5l883Ia8iCZNPhq1QJ=w408-h544-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,9 am–12 pm,Closed,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Lakeside+Jacksonville+FL/@30.1299623,-81.7681528,14z",2026-04-29T21:26:48.540Z,,,LGBTQ+ friendly
https://www.google.com/maps/place/Massey+Services+GreenUP+Lawn+Care+Service/data=!4m7!3m6!1s0x88e5c5f2a72032af:0xb2cad4254bb32fd8!8m2!3d30.1518524!4d-81.7533963!16s%2Fg%2F11fwbkjkrd!19sChIJrzIgp_LF5YgR2C-zSyXUyrI,Massey Services GreenUP Lawn Care Service,4.6,131,Lawn care service,"2440 Lucy Branch Ave Suite 2, Orange Park, FL 32073, United States","562W+PJ Orange Park, Florida, USA",https://www.masseyservices.com/service-location/orange-park-lawn-care/?utm_source=googlemybusiness&utm_medium=search&utm_content=orangepark165&utm_campaign=masseylocalsearch,+1 904-637-7114,"Open · Closes 8 pm

Updated by this business 10 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAG6G4LmZIekHQa3SHJ0Yh877xnw3Xjwjuly1s5DpIdB-HQdSJ4bQfHoyPRIojsxAuRDODUm4e5RS-x0opc5RA-gOHa0WDvFzT0aCLjI6OwOZCoq82jCOS91qBb8dlkSCjLa6lpCGw=w426-h240-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,8 am–2 pm,Closed,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Lakeside+Jacksonville+FL/@30.1299623,-81.7681528,14z",2026-04-29T21:26:52.953Z,,,
https://www.google.com/maps/place/Zamora%27s+Landscaping/data=!4m7!3m6!1s0x88e5c5978c66c5f5:0x373060d448a3143d!8m2!3d30.1388869!4d-81.7773604!16s%2Fg%2F11qmr4w912!19sChIJ9cVmjJfF5YgRPRSjSNRgMDc,Zamora's Landscaping,4.3,27,Landscaper,"385 Polk Ave, Orange Park, FL 32065, United States","46QF+H3 Orange Park, Florida, USA",,+1 904-386-4086,Open · Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHK0IMlIqu4aHqCchWlSdKipFBzdZx2pTNet-jg868R5uIzN-icLMsvOJX1_Zsqr61pJ_fLA3MIzp0PqMbqrJY2g5CBm7y9xbz7uBNdgQm57IucJb9XttJQbJuJluGmk78kyc6F=w408-h306-k-no,true,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,9 am–12 pm,6 am–9 pm,6 am–9 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Lakeside+Jacksonville+FL/@30.1299623,-81.7681528,14z",2026-04-29T21:26:57.300Z,,,
https://www.google.com/maps/place/Wacca+Pilatka+LLC/data=!4m7!3m6!1s0x88e5b94efe36a359:0xab1b2eae25403568!8m2!3d30.2372136!4d-81.7394368!16s%2Fg%2F11kf588757!19sChIJWaM2_k655YgRaDVAJa4uG6s,Wacca Pilatka LLC,5.0,110,Landscape designer,"6202 Wesconnett Blvd, Jacksonville, FL 32244, United States","67P6+V6 Wesconnett, Jacksonville, FL, USA",https://www.waccapilatka.com/,+1 904-315-8519,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGSAm33cy9dsBHyT9U7LGny6m8UbLArWworm9I_1wQks_-qxaYpOV-PtzhwMhLIsR4w15IUBtXwyQZMbwCyXogHxDNIKEqINCoY8HHoR1oav9Y7qinivXVUimuGbVfyclgOoVyfoyuqwSxT=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Lakeside+Jacksonville+FL/@30.1299623,-81.7681528,14z",2026-04-29T21:27:01.789Z,true,,
https://www.google.com/maps/place/Landscape+Consultants+Inc/data=!4m7!3m6!1s0x88e5c614387011d9:0xadfd94b965941b43!8m2!3d30.1925789!4d-81.7088616!16s%2Fg%2F1tdy0q3m!19sChIJ2RFwOBTG5YgRQxuUZbmU_a0,Landscape Consultants Inc,2.9,21,Landscaper,"4656 Collins Rd # 1, Jacksonville, FL 32244, United States","57VR+2F Southwest, Jacksonville, FL, USA",,+1 904-269-2473,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFtiRWS6lE4yJu6l1ObyqUl2xjQnCEanF8B-cMIPiySJ7q8HiNluoj-cZbN5NWcc06xumY3mf6LEH9gOXafisKDvuf2JA0lC-kx-1EuddNb1-Gtnn8aY3eC0XUjCwMF7jb7MBa-=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Lakeside+Jacksonville+FL/@30.1299623,-81.7681528,14z",2026-04-29T21:27:03.978Z,,,
https://www.google.com/maps/place/Cavender+Lawns+LLC/data=!4m7!3m6!1s0x88e5c5200a7d8ae7:0xf4e6cec2b6c34755!8m2!3d30.1653777!4d-81.7073767!16s%2Fg%2F11y8t0hqcg!19sChIJ54p9CiDF5YgRVUfDtsLO5vQ,Cavender Lawns LLC,4.8,25,Lawn care service,"630 Kingsley Ave PMB 2101, Orange Park, FL 32073, United States","578V+52 Orange Park, Florida, USA",http://cavenderlawns.com/,+1 904-705-7014,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG_opGut3ktIw7DIGCuCd_17ozAJ1RALQ4DhmVgBLsBB0PSOvfuRn7DbUKS9ObqnU-a05XQgF0Ywb7Dh-aueOAsYnuY0uXtfwjI_6jneHJvexCWZYLwH32G6LR8oF2y2X145AqQfFTCII8=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Lakeside+Jacksonville+FL/@30.1299623,-81.7681528,14z",2026-04-29T21:27:08.207Z,,,
https://www.google.com/maps/place/Beast+Mode+Lawn+Care/data=!4m7!3m6!1s0x61685bd3e62614f5:0x3c1a3642d99e3336!8m2!3d30.3080441!4d-81.7499502!16s%2Fg%2F11rm2c7f40!19sChIJ9RQm5tNbaGERNjOe2UI2Gjw,Beast Mode Lawn Care,4.8,96,Lawn care service,"979 Lane Ave S, Jacksonville, FL 32205, United States","8752+62 Northwest, Jacksonville, FL, USA",http://beastmodelawncare.com/,+1 904-822-9476,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGlG_8mhba9uNdpHJKjSbEdytbnk1WGaFMnV47hC8vvEnMZQQCayPPRCkDm652bNVqT290pO_THmXuG5D9bSVTV1ECaNpOaSG-agsoXKGlL6tOmj_yEQiSIeHWTGcn7pzhTTIrjm05Habo=w408-h612-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Lakeside+Jacksonville+FL/@30.1299623,-81.7681528,14z",2026-04-29T21:27:13.016Z,true,,LGBTQ+ friendly
https://www.google.com/maps/place/One+Cut+From+Above/data=!4m7!3m6!1s0x88e5c50edcc343b5:0x32a8ab382874372f!8m2!3d30.1487049!4d-81.7518261!16s%2Fg%2F11vd5xsdmn!19sChIJtUPD3A7F5YgRLzd0KDirqDI,One Cut From Above,5.0,2,Lawn care service,"2821 Bolton Rd Suite D, Orange Park, FL 32073, United States","46XX+F7 Orange Park, Florida, USA",https://onecutjax.com/,+1 904-293-5597,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BLH1M9H8nltI9uq5i45c_A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=9.5426655&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Lakeside+Jacksonville+FL/@30.1299623,-81.7681528,14z",2026-04-29T21:27:17.267Z,,,
https://www.google.com/maps/place/SiteOne+Landscape+Supply/data=!4m7!3m6!1s0x88e5c60d141d0e71:0x8a5a4c2f422ff211!8m2!3d30.1806139!4d-81.7182179!16s%2Fg%2F1tlbpzh3!19sChIJcQ4dFA3G5YgREfIvQi9MWoo,SiteOne Landscape Supply,4.8,37,Landscaping supply store,"105 Industrial Loop Dr N, Orange Park, FL 32073, United States","57JJ+6P Orange Park, Florida, USA",https://www.siteone.com/en/store/128,+1 904-269-4159,"Closed · Opens 7 am Thu

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGy6ScyDedc0juTdMQeRgUT3PjubMaC5U8Qd25lSkGmHnipo6wb-qZ8pzJRPTwKP7tVt-RIUpjkHIeTQAfFG48j3fSL-VlaFaF7_0ZKVvJWXTph79MPL9Tfd5tauqgLTN-TUYP_QtOPFUiE=w426-h240-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Lakeside+Jacksonville+FL/@30.1299623,-81.7681528,14z",2026-04-29T21:27:21.551Z,,"Resource for landscaping materials & supplies, including compost, mulches, sand & natural flagstone. · In-store shopping · In-store pick-up · Delivery",
https://www.google.com/maps/place/Millennial+Pavers+LLC/data=!4m7!3m6!1s0x88e5c39b7dc14899:0x163c2929d57e76fa!8m2!3d30.104332!4d-81.6001594!16s%2Fg%2F11m7mht4mh!19sChIJmUjBfZvD5YgR-nZ-1SkpPBY,Millennial Pavers LLC,4.6,9,Paving contractor,,,http://millennialpavers.com/,+1 904-575-0956,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG-3KqlAocM-516YwP7RsD89Hp2Y5oe7L1bvdYQW6S_2uMisd6HR_5yb-WGM9AFTuNfXDjZIbBVuLnyv6hwqQmnVryxvQzs9ek5u7Ix3YwVrzdEXxt0GDu2XMDwvxN-mY6wgBz7ew=w408-h271-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Lakeside+Jacksonville+FL/@30.1299623,-81.7681528,14z",2026-04-29T21:27:25.894Z,,,Identifies as veteran-owned
https://www.google.com/maps/place/Marion+Lawn+%26+Landscape+Inc/data=!4m7!3m6!1s0x88e5c380641e5f41:0x9a9243f1f811ba41!8m2!3d30.1102934!4d-81.8184653!16s%2Fg%2F1tdqj94r!19sChIJQV8eZIDD5YgRQboR-PFDkpo,Marion Lawn & Landscape Inc,4.0,4,Landscaper,"1621 Blanding Blvd, Middleburg, FL 32068, United States","456J+4J Middleburg, Florida, USA",http://www.marionlawn.com/,+1 904-214-9771,Closed · Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vFIRK0vwyHg18Lk55eNZPQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=135.85066&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Lakeside+Jacksonville+FL/@30.1299623,-81.7681528,14z",2026-04-29T21:27:30.173Z,,,
https://www.google.com/maps/place/Pyramid+Lawn+Services/data=!4m7!3m6!1s0x88e5b880705cab5f:0xc6e9e8cc56fbfb3a!8m2!3d30.2769345!4d-81.72667!16s%2Fg%2F11hck0rjgv!19sChIJX6tccIC45YgROvv7Vszo6cY,Pyramid Lawn Services,4.3,16,Lawn care service,"4714 Birkenhead Rd, Jacksonville, FL 32210, United States","77GF+Q8 Lakeshore, Jacksonville, FL, USA",https://pyramidlawnservices.com/florida/jacksonville-lawn-care/?utm_source=google&utm_medium=local&utm_campaign=gmb,+1 904-567-6772,Closes soon · 6 pm · Opens 7 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEzvv-4FYft6wSVFb1EmtT0bRYtTvEfvF30uvHGA4epcjnH5__EMhXIfRQDtc64UgANS5Eg8vrmyT0rIUbJD9vGrh7EObfQthB4DQSX-Sc3O1Z3xIlcZIYDYqADdguDxqrh4iWE_Q=w408-h306-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Lakeside+Jacksonville+FL/@30.1299623,-81.7681528,14z",2026-04-29T21:27:34.800Z,,,
https://www.google.com/maps/place/Bold+City+Outdoors/data=!4m7!3m6!1s0x88e5c3715e803359:0x179489391c0e099b!8m2!3d30.077177!4d-81.9046854!16s%2Fg%2F11c0rq_bc8!19sChIJWTOAXnHD5YgRmwkOHDmJlBc,Bold City Outdoors,5.0,1,Landscaper,,,,+1 904-800-7482,Closed · Opens 7:30 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFmmZZjU9SN_GxSAW7OgPwERachp_v9DJ0PmBOF9QyB9N7KKH6p9eVaN-L4WPlbeqGAzrKZKiZMs1WVbKeF11K6s4TpCX9IQEOGMLc3aDDGXVs-AItyyQoH7qPClcplzYVmy9co8Q=w426-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Lakeside+Jacksonville+FL/@30.1299623,-81.7681528,14z",2026-04-29T21:27:43.142Z,,,
https://www.google.com/maps/place/Select+Outdoor+Services/data=!4m7!3m6!1s0x88e5c1ec9b9c8ce1:0x3c3c502f77649e21!8m2!3d30.314487!4d-81.683107!16s%2Fg%2F1tznn4z0!19sChIJ4Yycm-zB5YgRIZ5kdy9QPDw,Select Outdoor Services,4.4,7,Landscaper,,,http://sosjax.com/,+1 904-334-6672,Closed · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH0OHMVz23HXgLYUHiMTmcNkLl0wHHOQ5y0LM_BR-okdBqsPqJTvsd41j7hzFyoq3Ixzs-sQFqQ9dkKAbw1KKHX_pYx9yzBtXvMZQr1NftzV7uDIZmKFhEluVwVk-Y7zYOH7ACUEw=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Lakeside+Jacksonville+FL/@30.1299623,-81.7681528,14z",2026-04-29T21:27:47.360Z,,,
