placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/CONTRACTORS%27+WAREHOUSE/data=!4m7!3m6!1s0x809ade267203079b:0xc1a02a72b0d75768!8m2!3d38.6792118!4d-121.2676776!16s%2Fg%2F11b7gm1dmy!19sChIJmwcDcibemoARaFfXsHIqoME,CONTRACTORS' WAREHOUSE,4.2,194,Home improvement store,"7999 Greenback Ln, Citrus Heights, CA 95610, United States","MPHJ+MW Citrus Heights, California, USA",http://contractorswarehouse.com/,+1 916-745-6851,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxgOKk50WHtXCSt7WvAkLP-GBxSB8tmD1jHLhC9Sk6St3FOIUHmajwVY3Ib3eosXNQANmBVQ3SnR-K3xRhee24EGfdFSVDSUqNCzksiz0GJ5rTB1ovHjm9OOYckhBaZGmFShFNeug=w513-h240-k-no,true,6 am–8 pm,7 am–8 pm,8 am–7 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Citrus+Heights+Sacramento+CA/@38.6782547,-121.292459,14z",2025-11-07T23:26:57.464Z,LGBTQ+ friendly,,· In-store shopping · Kerbside pickup · Delivery,
https://www.google.com/maps/place/Any+Kind+of+Doors/data=!4m7!3m6!1s0x809adc09e236b6cd:0xc1b5cb417173b72a!8m2!3d38.635158!4d-121.3258704!16s%2Fg%2F125_wygr4!19sChIJzbY24gncmoARKrdzcUHLtcE,Any Kind of Doors,5.0,40,Door shop,"5942 Don Way STE A, Carmichael, CA 95608, United States","JMPF+3M Carmichael, California, USA",https://anykindofdoor.com/,+1 916-747-7619,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOwgj9U1S93mgOs-NlaAdJJgI7yXaoBhy3LF7cz=w408-h306-k-no,true,9 am–5 pm,10 am–1 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Citrus+Heights+Sacramento+CA/@38.6782547,-121.292459,14z",2025-11-07T23:27:02.100Z,,,,
https://www.google.com/maps/place/Central+Valley+Gates+and+Access+Controls/data=!4m7!3m6!1s0x809adf86606fa7ef:0xd894edef2b16bb33!8m2!3d38.6542265!4d-121.3522528!16s%2Fg%2F11bbs2_t45!19sChIJ76dvYIbfmoARM7sWK-_tlNg,Central Valley Gates and Access Controls,4.8,146,Fence contractor,"4817 Myrtle Ave Suite C, Sacramento, CA 95841, United States","MJ3X+M3 Sacramento, California, USA",http://www.centralvalleygates.com/,+1 916-745-4011,,https://lh3.googleusercontent.com/p/AF1QipOoUzsVMMeA82yrtvdaxoUnDUb0vBcKOCwJ8qe_=w408-h408-k-no,true,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Citrus+Heights+Sacramento+CA/@38.6782547,-121.292459,14z",2025-11-07T23:27:06.504Z,Identifies as women-owned,,,
"https://www.google.com/maps/place/Reliable+Home+Improvement,+Inc/data=!4m7!3m6!1s0x809adfbeb7eebb17:0xcf9c940ad9e667f8!8m2!3d38.6983405!4d-121.2899585!16s%2Fg%2F11dxlb4s77!19sChIJF7vut77fmoAR-Gfm2QqUnM8","Reliable Home Improvement, Inc",4.8,414,Contractor,"7300 Auburn Blvd, Citrus Heights, CA 95610, United States","MPX6+82 Citrus Heights, California, USA",http://www.reliablehome.net/?utm_source=gbp&utm_medium=organic&utm_campaign=local,+1 916-313-3141,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzIe-YR8I33v1sAt506F1BDmd-gjtWHgbNBz10INeCP7rhMwjVkV7Sjs7NDNX_O3J_YW1PGlxvxHzlKN5fSnQPThXZggBaaPzt8wsTGNSOKgIti008drmTVgFmT9NfUCE2zoqL21YaazF4=w408-h544-k-no,true,8 am–5:30 pm,9 am–2 pm,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Citrus+Heights+Sacramento+CA/@38.6782547,-121.292459,14z",2025-11-07T23:27:10.855Z,,,,
https://www.google.com/maps/place/West+Coast+Epoxy/data=!4m7!3m6!1s0x809adfe710a75aa1:0x69dbeb9a3c2542dc!8m2!3d38.6766236!4d-121.286933!16s%2Fg%2F11h02l2q81!19sChIJoVqnEOffmoAR3EIlPJrr22k,West Coast Epoxy,5.0,127,Flooring contractor,"7413 Farmgate Way, Citrus Heights, CA 95610, United States","MPG7+J6 Citrus Heights, California, USA",https://westcoastepoxy.com/,+1 916-531-1874,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNKVQRrzLxE-QDBmnTJpo8H8oyEVCMl--RK9-hg=w408-h411-k-no,true,8 am–5 pm,8 am–1 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Citrus+Heights+Sacramento+CA/@38.6782547,-121.292459,14z",2025-11-07T23:27:15.276Z,,,,
https://www.google.com/maps/place/Carruth+Home+Solutions/data=!4m7!3m6!1s0x809adf1616fb9d8d:0x61e6d7a1ef1b71be!8m2!3d38.6931618!4d-121.2754895!16s%2Fg%2F11qwgbfxyj!19sChIJjZ37FhbfmoARvnEb76HX5mE,Carruth Home Solutions,5.0,21,General contractor,"7812 Pomeroy Way, Citrus Heights, CA 95610, United States","MPVF+7R Citrus Heights, California, USA",http://chsforme.com/,+1 916-257-8310,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNCbpuaPV041dpDVRXhxaYpOiCtRu9iLsmbkfMG=w408-h335-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Citrus+Heights+Sacramento+CA/@38.6782547,-121.292459,14z",2025-11-07T23:27:19.591Z,,,,
https://www.google.com/maps/place/All+Exterior+Construction/data=!4m7!3m6!1s0xf39234ea95f7e3d:0x82bba93825df22cd!8m2!3d38.682485!4d-121.275424!16s%2Fg%2F11ldjbv1t4!19sChIJPX5fqU4jOQ8RzSLfJTipu4I,All Exterior Construction,5.0,37,Siding contractor,"6387 Denton Way, Citrus Heights, CA 95610, United States","MPJF+XR Citrus Heights, California, USA",https://allexterior-construction.com/,+1 916-494-4442,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyWmgqfb0jcEQKOG8qNqb6-gUPlCVXALrrLW_Cg0GeZvYQEzho95vne_QkfMojOek2n55h9Jf1NzKDycIaC1MP_GRBZ5F6Sf8OGBApxnsbluSGzKKGhZZCWzfP7zss1YWflibEp=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Citrus+Heights+Sacramento+CA/@38.6782547,-121.292459,14z",2025-11-07T23:27:24.472Z,,,,
"https://www.google.com/maps/place/ATC+Garage+Door+Repair/@38.5617588,-121.4617391,11z/data=!3m1!4b1!4m6!3m5!1s0x24e0b5f2d5ba786d:0x4b0cf305345f9171!8m2!3d38.5617588!4d-121.461739!16s%2Fg%2F11sb53k8hk",ATC Garage Door Repair,,,Garage door supplier,,,https://atc-garage-door-repair.ueniweb.com/?utm_campaign=gmb,+1 916-621-5847,Open ⋅ Closes 10 pm,,true,9 am–10 pm,9 am–7 pm,Closed,9 am–10 pm,9 am–10 pm,9 am–10 pm,9 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Citrus+Heights+Sacramento+CA/@38.6782547,-121.292459,14z",2025-11-07T23:27:30.754Z,,,,
https://www.google.com/maps/place/Guardian+Door+LLC/data=!4m7!3m6!1s0x2a481a455c781c0f:0x9d7b903a40622015!8m2!3d38.69724!4d-121.3068156!16s%2Fg%2F11yhg8b06h!19sChIJDxx4XEUaSCoRFSBiQDqQe50,Guardian Door LLC,,,Door supplier,,,https://www.guardiandoorllc.com/,+1 833-424-3667,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNhuFKlAqy2rNwUxiXzvzFOmzM5iyHGI1x6qOon=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Citrus+Heights+Sacramento+CA/@38.6782547,-121.292459,14z",2025-11-07T23:27:35.145Z,,,,
https://www.google.com/maps/place/Capitol+Garage+Door+%26+General+Construction+INC/data=!4m7!3m6!1s0x204f1e99078c116b:0x1c8a6ab44ae84455!8m2!3d38.6674475!4d-121.149648!16s%2Fg%2F11xtzm1htf!19sChIJaxGMB5keTyARVUToSrRqihw,Capitol Garage Door & General Construction INC,,,Construction company,,,,+1 916-798-8042,,https://lh3.googleusercontent.com/p/AF1QipPaUUuKzei4anxEE7lP_qbW7g5llzjyllbF6wOz=w408-h270-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Citrus+Heights+Sacramento+CA/@38.6782547,-121.292459,14z",2025-11-07T23:27:37.529Z,,,,
https://www.google.com/maps/place/United+California+Glass+%26+Door/data=!4m7!3m6!1s0x809ae787f56a082d:0x6336fd04a64461f4!8m2!3d38.5996298!4d-121.2601776!16s%2Fg%2F11bv3mp_zf!19sChIJLQhq9YfnmoAR9GFEpgT9NmM,United California Glass & Door,1.0,1,Garage door supplier,"11361 Sunrise Gold Cir D, Rancho Cordova, CA 95742, United States","HPXQ+VW Rancho Cordova, California, USA",https://www.ucgd.com/,+1 916-618-2818,Open ⋅ Closes 3 am,https://lh3.googleusercontent.com/p/AF1QipOfrLmKlww92btVPWLTDY2sUkTcqybp46sqlxPx=w408-h306-k-no,true,8 am–3 am,Closed,Closed,8 am–3 pm,8 am–3 am,8 am–3 am,8 am–3 am,"https://www.google.com/maps/search/garage+door+services+in+Rancho+Cordova+Sacramento+CA/@38.587876,-121.2867722,14z",2025-11-07T23:27:52.558Z,,,,
https://www.google.com/maps/place/Robert+New+Garage+Door%27s+Point/data=!4m7!3m6!1s0x809add004aed402b:0x33bf8264d5ba9102!8m2!3d38.5841095!4d-121.2849076!16s%2Fg%2F11yd1l0g7h!19sChIJK0DtSgDdmoARApG61WSCvzM,Robert New Garage Door's Point,,,Repair service,"3199 Capital Village Ln, Rancho Cordova, CA 95670, United States","HPM8+J2 Rancho Cordova, California, USA",http://garagedoorsvintage.com/,+1 916-619-5637,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNWMNXR5nL0O6niA0Jzy9Q2HfFYTskcSo3HaCXa=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Rancho+Cordova+Sacramento+CA/@38.587876,-121.2867722,14z",2025-11-07T23:27:56.902Z,,,,
https://www.google.com/maps/place/Kings+Sliding+Door+Repair/data=!4m7!3m6!1s0x809add8184c3aa2f:0xda2821d2fe757da5!8m2!3d38.5856839!4d-121.2823575!16s%2Fg%2F11rl26qnqm!19sChIJL6rDhIHdmoARpX11_tIhKNo,Kings Sliding Door Repair,4.8,429,Door supplier,"3175 Data Dr Apart. 3306, Rancho Cordova, CA 95670, United States","HPP9+73 Rancho Cordova, California, USA",https://kingsslidingdoorrepair.com/?utm_campaign=gmb,+1 916-500-7795,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx7vu4Obk1nMGAd5pNP--7fUnsZqJpN1wrUoOBgCKKcU3dokTlptFuaFAgHvb-aJ5gArsA8UVl1JAmjrjoZBgMHyrueavqEkCoCjPJFC8Kjl_OixqqpzFQGe4BZcjMgbtU3v9YcoQ=w408-h544-k-no,true,7 am–6 pm,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Rancho+Cordova+Sacramento+CA/@38.587876,-121.2867722,14z",2025-11-07T23:28:01.420Z,,,,
https://www.google.com/maps/place/Rocket+Door/data=!4m7!3m6!1s0x808522ccb7d5b625:0xe6d168e4ba241a4b!8m2!3d38.5863523!4d-121.2633227!16s%2Fg%2F11c60zb04x!19sChIJJbbVt8wihYARSxokuuRo0eY,Rocket Door,4.8,11,Door supplier,"11270 Sanders Dr Ste F, Rancho Cordova, CA 95742, United States","HPPP+GM Rancho Cordova, California, USA",https://www.rocketdoor.net/,+1 916-400-4128,,https://lh3.googleusercontent.com/p/AF1QipOC8M68kSYNYCmom6qiEG7WKbt894qB3awHsWEg=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Rancho+Cordova+Sacramento+CA/@38.587876,-121.2867722,14z",2025-11-07T23:28:03.903Z,,,,
https://www.google.com/maps/place/Rancho+Cordova+Overhead+Door/data=!4m7!3m6!1s0x809addf9ecabfb9d:0x68f8bb51534a34a0!8m2!3d38.5967143!4d-121.3039776!16s%2Fg%2F11j1xq1cs3!19sChIJnfur7PndmoARoDRKU1G7-Gg,Rancho Cordova Overhead Door,,,Garage door supplier,,,https://ranchocordovagaragedoorrepairs.com/,+1 916-765-2032,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMURDj64wDS3jUv25D7x4ZdL0BopZyiMsPIkbRw=w659-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Rancho+Cordova+Sacramento+CA/@38.587876,-121.2867722,14z",2025-11-07T23:28:08.084Z,,,,
https://www.google.com/maps/place/Carmichael+Door+Inc./data=!4m7!3m6!1s0x809add62c765d5f7:0x4f1ba878be2069f3!8m2!3d38.6049395!4d-121.2641029!16s%2Fg%2F1tfmnn43!19sChIJ99Vlx2LdmoAR82kgvnioG08,Carmichael Door Inc.,4.3,7,Door supplier,"11241 Sunco Dr, Rancho Cordova, CA 95742, United States","JP3P+X9 Rancho Cordova, California, USA",http://carmichaeldoor.com/,+1 916-638-1702,Closes soon ⋅ 4 pm ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=33jN72CGMLet0DkNYcaT9g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=80.09251&pitch=0&thumbfov=100,true,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Rancho+Cordova+Sacramento+CA/@38.587876,-121.2867722,14z",2025-11-07T23:28:12.506Z,,,,
https://www.google.com/maps/place/BCP+Handyman+Services+LLC/data=!4m7!3m6!1s0x809add3283e24f5f:0xf41cfe567c05ad6!8m2!3d38.5574507!4d-121.3386627!16s%2Fg%2F11lnwrp8h6!19sChIJX0_igzLdmoAR1lrAZ-XPQQ8,BCP Handyman Services LLC,,,Garage door supplier,"9616 Arlisson Dr, Sacramento, CA 95827, United States","HM46+XG Sacramento, California, USA",,+1 203-590-5979,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yIXUf7v80Xro_jpWzzUOKw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=186.41055&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Rancho+Cordova+Sacramento+CA/@38.587876,-121.2867722,14z",2025-11-07T23:28:17.036Z,,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Rocklin+Sacramento+CA/@38.7907339,-121.2357828,14z",2025-11-07T23:28:25.818Z,,,,No new results found
https://www.google.com/maps/place/Arden+Village+Service/data=!4m7!3m6!1s0x809adb8ffa30d223:0xe935220073b81ef6!8m2!3d38.5951995!4d-121.3650339!16s%2Fg%2F1tcyl8th!19sChIJI9Iw-o_bmoAR9h64cwAiNek,Arden Village Service,4.8,280,Auto repair shop,"4230 Arden Way, Sacramento, CA 95864, United States","HJWM+3X Sacramento, California, USA",http://www.ardenvillageservice.com/,+1 916-489-0494,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipPZ-dYqAAo3FBGX5CRXREc8LIUHxJf6Jpr35Cte=w648-h240-k-no,true,6:30 am–8 pm,7 am–8 pm,Closed,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Arden-Arcade+Sacramento+CA/@38.6008071,-121.3770336,14z",2025-11-07T23:28:59.347Z,,,,
https://www.google.com/maps/place/ADI+Lock+%26+Key/data=!4m7!3m6!1s0x809ada477d54072d:0x45cc639747235d9e!8m2!3d38.5949913!4d-121.396461!16s%2Fg%2F11gdg910p7!19sChIJLQdUfUfamoARnl0jR5djzEU,ADI Lock & Key,4.3,372,Locksmith,"2856 Arden Way Suite #210-A, Sacramento, CA 95825, United States","HJV3+XC Sacramento, California, USA",https://www.adilocksmithca.com/,+1 916-245-9410,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMgfBF1BJzMRzWbQkbwUQlHvbQHWQTEusyFGMU=w973-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Arden-Arcade+Sacramento+CA/@38.6008071,-121.3770336,14z",2025-11-07T23:29:03.673Z,,,,
https://www.google.com/maps/place/Stress-Free+Auto+Care/data=!4m7!3m6!1s0x809ada352079f4d5:0xc440c1ad4e510935!8m2!3d38.5956407!4d-121.4004802!16s%2Fg%2F1vyswsn2!19sChIJ1fR5IDXamoARNQlRTq3BQMQ,Stress-Free Auto Care,4.6,388,Auto repair shop,"2620 Arden Way, Sacramento, CA 95825, United States","HHWX+7R Sacramento, California, USA",https://www.stressfree.com/shops/sacramento,+1 916-484-7664,,https://lh3.googleusercontent.com/p/AF1QipMQ4nGPEbrzzErME6S0wB5KH5QX5fdmwC_r0r5Z=w426-h240-k-no,true,6 am–6 pm,6 am–4 pm,6 am–5 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Arden-Arcade+Sacramento+CA/@38.6008071,-121.3770336,14z",2025-11-07T23:29:08.347Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Mr.+Handyman+serving+Arden+Arcade/data=!4m7!3m6!1s0x809ad96928625819:0x34c51361bd69d0e0!8m2!3d38.6515309!4d-121.3561905!16s%2Fg%2F1v26mbzw!19sChIJGVhiKGnZmoAR4NBpvWETxTQ,Mr. Handyman serving Arden Arcade,4.8,156,Handyman/Handywoman/Handyperson,"4608 Auburn Blvd Suite 2, Sacramento, CA 95841, United States","MJ2V+JG Sacramento, California, USA",https://www.mrhandyman.com/arden-arcade/?cid=LSTL_MHM000197&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 916-571-0814,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOpp_5koX0TFWaWY6LIOCt-M9W8lzzHdewVeHcI=w409-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Arden-Arcade+Sacramento+CA/@38.6008071,-121.3770336,14z",2025-11-07T23:29:18.953Z,,,,
https://www.google.com/maps/place/The+Container+Store/data=!4m7!3m6!1s0x809ada3c8a507f09:0x84c27e0b61ecda67!8m2!3d38.5956588!4d-121.4180841!16s%2Fg%2F1tl4d8qr!19sChIJCX9QijzamoARZ9rsYQt-woQ,The Container Store,4.2,707,Home goods store,"2030 Arden Way, Sacramento, CA 95825, United States","HHWJ+7Q Sacramento, California, USA",https://www.containerstore.com/stores/ca/sacramento/2030-arden-way?cid=ns:maps:google:main-store:90-SAC,+1 916-246-5130,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzQ9L5_oXK3aDINAmvQHitsAPvt7nk9t2ywHkn5DoJQHsWzp22I9s459f4JXbbERxxPrOtzpWTQoSCqjNRTs2lxabD8Vl_ZfvCyU9LCMHIfJVAQ-bf9BZwT5LjRZDATUl-GO-HHJQ=w408-h306-k-no,true,10 am–7 pm,10 am–7 pm,11 am–6 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Arden-Arcade+Sacramento+CA/@38.6008071,-121.3770336,14z",2025-11-07T23:29:23.526Z,LGBTQ+ friendly,,"Chain retailer specializing in storage & organization supplies, including closet & shelving systems. · In-store shopping · Kerbside pickup · Delivery",
https://www.google.com/maps/place/Garage+47/data=!4m7!3m6!1s0x809adbf5903a2bb9:0xb60a3433e32931b3!8m2!3d38.6104147!4d-121.3548841!16s%2Fg%2F1q6jb36y0!19sChIJuSs6kPXbmoARszEp4zM0CrY,Garage 47,4.8,673,Auto repair shop,"4701 El Camino Ave, Carmichael, CA 95608, United States","JJ6W+52 Carmichael, California, USA",http://www.garage47.com/,+1 916-972-1872,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN5W83jV_ZIF-AS5sa_yV3O1YwcBQJKQx_oHyth=w700-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Arden-Arcade+Sacramento+CA/@38.6008071,-121.3770336,14z",2025-11-07T23:29:27.979Z,,,,
https://www.google.com/maps/place/Gearhead+Garage+Inc./data=!4m7!3m6!1s0x809ad8c4fa4f6b21:0x14394be175478f45!8m2!3d38.6141667!4d-121.4222222!16s%2Fg%2F1tkc2c1m!19sChIJIWtP-sTYmoARRY9HdeFLORQ,Gearhead Garage Inc.,4.4,37,Auto upholsterer,"2676 Albatross Wy, Sacramento, CA 95815, United States","JH7H+M4 Sacramento, California, USA",http://www.gearheadgarage.net/,+1 916-481-2277,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN7rfG-mPVKjvYkFPkGeX0ufRIoHlag1xMbM-aw=w408-h271-k-no,true,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Arden-Arcade+Sacramento+CA/@38.6008071,-121.3770336,14z",2025-11-07T23:29:32.670Z,,,,
https://www.google.com/maps/place/Scott%27s+Corner+Auto+Care/data=!4m7!3m6!1s0x809adb8ffa595db7:0x3a76ee6ef34329dc!8m2!3d38.5953591!4d-121.3649702!16s%2Fg%2F11ddwyfm_8!19sChIJt11Z-o_bmoAR3ClD827udjo,Scott's Corner Auto Care,4.9,100,Car repair and maintenance service,"Sacramento, CA 95864, United States","HJWP+42 Sacramento, California, USA",,+1 916-476-8524,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzjwl56fd3CgqM2D1EXiXRUuA_LTkB_62fpJnTNAbE1-fDv3Ja6_Pt3IaStGI1G1jZ3N5j75ItvoKmjLV6T5_39uv0ZEK0HowoeOi0EFcuYtGU-Myrn2HlMjZVh5nkGFjWAuMV6=w408-h724-k-no,false,6:30 am–8 pm,6:30 am–8 pm,Closed,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Arden-Arcade+Sacramento+CA/@38.6008071,-121.3770336,14z",2025-11-07T23:29:37.115Z,,,,
https://www.google.com/maps/place/Eye+Designs+Optometry+-+Arden/data=!4m7!3m6!1s0x809ada1e8ef9142f:0xbe3caa0dfc458b9c!8m2!3d38.5989776!4d-121.4286029!16s%2Fg%2F1wbry0ks!19sChIJLxT5jh7amoARnItF_A2qPL4,Eye Designs Optometry - Arden,4.0,209,Eye care center,"1610 Arden Way Ste 101, Sacramento, CA 95815, United States","HHXC+HH Sacramento, California, USA",https://eyedesigns.today/,+1 916-929-5909,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNiK9n_vrWCql22l-waOa173A5TbTUOszkfmH71=w408-h271-k-no,true,9:30 am–5 pm,9:30 am–5 pm,Closed,9:30 am–6 pm,9:30 am–4 pm,9:30 am–6 pm,9:30 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Arden-Arcade+Sacramento+CA/@38.6008071,-121.3770336,14z",2025-11-07T23:29:41.589Z,,,,
https://www.google.com/maps/place/AAA+Recycling+Services/data=!4m7!3m6!1s0x809ad75fb4c8d225:0x371f9c0c0b5a94b5!8m2!3d38.617048!4d-121.427106!16s%2Fg%2F11nss1b7wq!19sChIJJdLItF_XmoARtZRaCwycHzc,AAA Recycling Services,5.0,2,Warehouse,"1644 Auburn Blvd, Sacramento, CA 95815, United States","JH8F+R5 Sacramento, California, USA",http://werecycleusa.com/,+1 916-518-0222,Closes soon ⋅ 4 pm ⋅ Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TWR1WCtABuSEMvjA5pq3yg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=354.84738&pitch=0&thumbfov=100,false,7 am–4 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Arden-Arcade+Sacramento+CA/@38.6008071,-121.3770336,14z",2025-11-07T23:29:46.098Z,,,,
https://www.google.com/maps/place/A%26A+Tires/data=!4m7!3m6!1s0x809adbb8da9f37c1:0x5cb485711ba7ba93!8m2!3d38.5970424!4d-121.3833348!16s%2Fg%2F1vd764zg!19sChIJwTef2rjbmoARk7qnG3GFtFw,A&A Tires,4.2,411,Tire shop,"1735 Watt Ave, Sacramento, CA 95825, United States","HJW8+RM Sacramento, California, USA",http://www.aatiresonline.com/,+1 916-486-6280,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy6baSTRDa2Nuy8kwI0IsQN4OnNriP0TmYF8Z5KNtbYGEq60Hzz8s8NET583JCkivesPj1sNwcXnTf2Dqt8Xa47gPHzB_xvkboqV-7xSkdGv1TlDT9moqDJIHKNP1feVOiLeJLq=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,9 am–4 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Arden-Arcade+Sacramento+CA/@38.6008071,-121.3770336,14z",2025-11-07T23:29:57.092Z,,,· In-store pick-up,
