placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,attributes
https://www.google.com/maps/place/Quality+First+Home+Improvement/data=!4m7!3m6!1s0x80993f0fe50bd64b:0x20b4d5a444826b45!8m2!3d39.514149!4d-119.755077!16s%2Fg%2F1wk6_01l!19sChIJS9YL5Q8_mYARRWuCRKTVtCA,Quality First Home Improvement,4.4,390,Contractor,"4840 Mill St #1, Reno, NV 89502, United States","G67V+MX Reno, Nevada, USA",https://www.qualityfirsthome.com/about-us/locations/nevada/reno-nv/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 775-252-2553,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMkS4hiKSwx5ySZFfWwLBRCHUigTAYXif-64xfd=w427-h240-k-no,true,8 am–6 pm,8 am–2 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Truckee+Reno+NV/@39.51064595,-119.7532979,14z",2025-11-07T23:15:46.779Z,,
https://www.google.com/maps/place/Tri+Peak+Construction+%26+Design+Inc./data=!4m7!3m6!1s0x809941fbd1f85e47:0xb5da82a03cc64cde!8m2!3d39.4837281!4d-119.7892023!16s%2Fg%2F11twcfs06v!19sChIJR1740ftBmYAR3kzGPKCC2rU,Tri Peak Construction & Design Inc.,5.0,52,General contractor,"4600 Kietzke Ln building c Suite 125, Reno, NV 89502, United States","F6M6+F8 Reno, Nevada, USA",https://tripeakconstruction.com/,+1 775-376-3190,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPdZ7PrxfPHtI_PueIY5Ajyn6I7XxviAxeuwKSc=w688-h240-k-no,true,8 am–5 pm,9 am–1 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Truckee+Reno+NV/@39.51064595,-119.7532979,14z",2025-11-07T23:15:51.943Z,,
https://www.google.com/maps/place/Custom+Truck+Accessories/data=!4m7!3m6!1s0x809940a817fec4eb:0xd87cc423b0f45f10!8m2!3d39.5249992!4d-119.7899425!16s%2Fg%2F1wnby7xr!19sChIJ68T-F6hAmYAREF_0sCPEfNg,Custom Truck Accessories,4.6,280,Truck accessories store,"385 Kietzke Ln, Reno, NV 89502, United States","G6F6+X2 Reno, Nevada, USA",http://www.customtruckaccessories.com/,+1 775-329-5111,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx69Jvmv_XPhLIHwIoFee6tzVR1uHFob0tC_gaZw2YD7MD7JFKwvc-NN229R-dMefzS9l4CkOODq4Tqe41oPSvd0Ix4OZRK6ynpzj2MkaPjrBifjGGDh0LlGrDyVd1gpKI3zgAalA=w408-h306-k-no,true,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Truckee+Reno+NV/@39.51064595,-119.7532979,14z",2025-11-07T23:15:57.020Z,,· In-store pick-up · Delivery
"https://www.google.com/maps/place/Savage+and+Son,+Inc./data=!4m7!3m6!1s0x8099407e10e414e3:0x464857e901d25544!8m2!3d39.4935011!4d-119.7939572!16s%2Fg%2F1tp_6n48!19sChIJ4xTkEH5AmYARRFXSAelXSEY","Savage and Son, Inc.",4.8,336,Plumber,"3101 Yori Ave, Reno, NV 89502, United States","F6V4+CC Reno, Nevada, USA",https://savageandson.com/,+1 775-828-4193,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOwcP7ImvE_Q6PrlnEF6Bsfbmcj5pXnBCQcWT6v=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Truckee+Reno+NV/@39.51064595,-119.7532979,14z",2025-11-07T23:16:02.182Z,,
"https://www.google.com/maps/place/Truckee+Overhead+Door+of+South+Lake+Tahoe,+Inc./data=!4m7!3m6!1s0x80998fe15659a299:0xd2c4875170ffd099!8m2!3d38.910479!4d-120.002554!16s%2Fg%2F1tzzvrmj!19sChIJmaJZVuGPmYARmdD_cFGHxNI","Truckee Overhead Door of South Lake Tahoe, Inc.",4.1,8,Garage door supplier,"1101 Emerald Bay Rd, South Lake Tahoe, CA 96150, United States","WX6W+5X South Lake Tahoe, California, USA",https://truckeedoor.com/contact,+1 530-542-2224,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipNK0vMGn-E2TUkNiTOScsVq-X5uhOGxC7kEIaci=w408-h362-k-no,true,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+South+Lake+Tahoe+Reno+NV/@38.939926,-119.9771868,14z",2025-11-07T23:16:18.536Z,,
https://www.google.com/maps/place/Sierra+Garage+Door/data=!4m7!3m6!1s0x809991c39926ca53:0x8d11057d219e3074!8m2!3d38.821513!4d-120.226019!16s%2Fg%2F1hm3rn61b!19sChIJU8ommcORmYARdDCeIX0FEY0,Sierra Garage Door,,,Garage door supplier,,,,+1 530-542-4046,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipOCNSFdIgPH2nbA3FBf9DIRS5KljOhcR4M5HaBW=w408-h306-k-no,true,7 am–7 pm,Closed,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+South+Lake+Tahoe+Reno+NV/@38.939926,-119.9771868,14z",2025-11-07T23:16:28.471Z,,
https://www.google.com/maps/place/Sierra+Windows+%26+Doors/data=!4m7!3m6!1s0x80998fbaec8a66f5:0x827d531ac18a622f!8m2!3d38.9136058!4d-120.0068475!16s%2Fg%2F1tgf80n7!19sChIJ9WaK7LqPmYARL2KKwRpTfYI,Sierra Windows & Doors,4.0,10,Door supplier,"1963 Tucker Ave # 1, South Lake Tahoe, CA 96150, United States","WX7V+C7 South Lake Tahoe, California, USA",http://sierrawindowsanddoorslaketahoe.com/,+1 530-544-3344,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwHG_Jr3F1oFgPYpvpy2hMGQXrZB7TNR1Hse6cxzE0vckq1K_D4qySg9xVzfs6Nxxh3rbxH9GTS4nvjLCkSWOcq7NqYEZxAdpe1fVsejAAYQumd9L5Qqu2YJ-Gfk5wgAcPgTAyBfjGS9jze=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+South+Lake+Tahoe+Reno+NV/@38.939926,-119.9771868,14z",2025-11-07T23:16:31.328Z,,
https://www.google.com/maps/place/Alpine+Garage+Door/data=!4m7!3m6!1s0x80998f5d62cb8f29:0x13866a04b78cd108!8m2!3d38.994616!4d-119.7781556!16s%2Fg%2F11j5dz8hf8!19sChIJKY_LYl2PmYARCNGMtwRqhhM,Alpine Garage Door,,,Garage door supplier,,,https://www.yellowpages.com/south-lake-tahoe-ca/mip/alpine-garage-door-of-lake-tahoe-464703260?lid=1000816144159,+1 530-545-1255,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNPeeksEMLWLs290IHi4ISImCDRi7BjL1I_EDIB=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+South+Lake+Tahoe+Reno+NV/@38.939926,-119.9771868,14z",2025-11-07T23:16:36.116Z,,
https://www.google.com/maps/place/South+Shore+Glass+and+Door/data=!4m7!3m6!1s0x80998fad81d39e93:0x410fcfdcd5cef60d!8m2!3d38.9045718!4d-120.0090396!16s%2Fg%2F1tzlz6cd!19sChIJk57Tga2PmYARDfbO1dzPD0E,South Shore Glass and Door,4.7,26,Glass & mirror shop,"1790 D St, South Lake Tahoe, CA 96150, United States","WX3R+R9 South Lake Tahoe, California, USA",http://southshoreglassanddoor.com/,+1 530-541-2691,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx8tU14G4mGhGDVjdviD8vCVW0Sw-CbPMuhkVY7n8bbYVecJULRFRnyJxgHUU8KiyDm9fq6YhgaUh4gGjfTjT_iMbtlpcZz0bkyGAJnGsnBc5-iUnrYpVD5awmzfdk6qJc4ApYV=w408-h306-k-no,true,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+South+Lake+Tahoe+Reno+NV/@38.939926,-119.9771868,14z",2025-11-07T23:16:40.971Z,,
https://www.google.com/maps/place/Integrity+Locksmith+%26+Safe/data=!4m7!3m6!1s0x80998fb8923361b3:0xb8832deb5698d273!8m2!3d38.9206513!4d-119.9937232!16s%2Fg%2F1vl5h0hx!19sChIJs2EzkriPmYARc9KYVustg7g,Integrity Locksmith & Safe,4.9,227,Locksmith,"Shop Hours Mon-Fri 8:00am-5:30pm, 2331 Lake Tahoe Blvd, South Lake Tahoe, CA 96150, United States","W2C4+7G South Lake Tahoe, California, USA",http://www.locktahoe.com/,+1 530-544-2363,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPXopbkdb3PA8eTitgaMASx0mejLmOodFtW3gx3=w480-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+South+Lake+Tahoe+Reno+NV/@38.939926,-119.9771868,14z",2025-11-07T23:16:46.158Z,,
https://www.google.com/maps/place/South+Lake+Tahoe+Ace+Hardware/data=!4m7!3m6!1s0x809990769e79bd13:0x411dcc2c6f46f0f5!8m2!3d38.9542291!4d-119.9448768!16s%2Fg%2F11bbrnw1lt!19sChIJE715nnaQmYAR9fBGbyzMHUE,South Lake Tahoe Ace Hardware,4.5,239,Hardware store,"4000 Lake Tahoe Blvd Ste 20, South Lake Tahoe, CA 96150, United States","X334+M2 South Lake Tahoe, California, USA",http://www.acehardware.com/store-details/18383?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=18383,+1 530-543-6600,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx1m9hIBCM73H_Slokez3lbJ2xlWgfUgMVlVuGeZth58q6xAmVq8M8hDbQmrY29W0M6OI-0SWaLewVq8nZvqhz0dWVWU6kQovisZ0V9EyXCNKA3HMxCvUqufT7e4Iik-eHBdM8iTw=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–5 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+South+Lake+Tahoe+Reno+NV/@38.939926,-119.9771868,14z",2025-11-07T23:16:51.275Z,,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store shopping · In-store pick-up"
https://www.google.com/maps/place/G+%26+S+Construction/data=!4m7!3m6!1s0x80998fe74d7e26c7:0xfcba0d35aa13bbb7!8m2!3d38.939926!4d-119.9771868!16s%2Fg%2F1tf4f8pf!19sChIJxyZ-TeePmYARt7sTqjUNuvw,G & S Construction,5.0,7,Custom home builder,"South Lake Tahoe, CA 96150, United States","W2QF+X4 South Lake Tahoe, California, USA",https://www.gandsconstructiontahoe.com/,+1 530-318-0689,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPIO2X7vT0i1_fhE0CfRcP7wQ8K1lYI4MxucUM=w408-h306-k-no,true,7 am–6 pm,7 am–6 pm,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+South+Lake+Tahoe+Reno+NV/@38.939926,-119.9771868,14z",2025-11-07T23:16:56.229Z,,
https://www.google.com/maps/place/SERVPRO+of+Carson+City%2FDouglas+County%2FSouth+Lake+Tahoe/data=!4m7!3m6!1s0x80999a862aa807b9:0x480f6bc182b7a7ea!8m2!3d39.309335!4d-119.5166834!16s%2Fg%2F1tfcz1ds!19sChIJuQeoKoaamYAR6qe3gsFrD0g,SERVPRO of Carson City/Douglas County/South Lake Tahoe,4.8,82,Water damage restoration service,,,https://www.servpro.com/locations/nv/servpro-of-carson-city-douglas-county-south-lake-tahoe?utm_medium=organic&utm_source=gbp,+1 775-588-2355,,https://lh3.googleusercontent.com/p/AF1QipOLm5q37cvVviyt509IEgORhPkM3iVkHV-XtKXc=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+South+Lake+Tahoe+Reno+NV/@38.939926,-119.9771868,14z",2025-11-07T23:17:01.210Z,,
https://www.google.com/maps/place/Lopez+Snow+Removal/data=!4m7!3m6!1s0x80998f7ac20ff383:0xedc047f2777955a!8m2!3d38.9436613!4d-119.9787818!16s%2Fg%2F11sms9qvbp!19sChIJg_MPwnqPmYARWpV3J38E3A4,Lopez Snow Removal,4.3,15,Snow removal service,"971 Merced Ave, South Lake Tahoe, CA 96150, United States","W2VC+FF South Lake Tahoe, California, USA",https://lopezsnowremoval.com/,+1 530-539-4032,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyVctqufUOMnC3np__UrQFOBMZXbXmPAdMdM3z-i3qFyDlugq74iiFmsgP_Rr_7b9ctUu94k_4ktMwFxj9hCGftJlPqRMA9zyJGt5TJ4ueYCfn2wI7z1g7pu5Z4KzC_LAYAjko2=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+South+Lake+Tahoe+Reno+NV/@38.939926,-119.9771868,14z",2025-11-07T23:17:04.374Z,,
https://www.google.com/maps/place/Langenfeld+Ace+Hardware/data=!4m7!3m6!1s0x80998f89aa5aa739:0x4a94a059eb6a4ea8!8m2!3d38.9126719!4d-120.007518!16s%2Fg%2F11jp5s3kys!19sChIJOadaqomPmYARqE5q61mglEo,Langenfeld Ace Hardware,4.7,204,Hardware store,"1931 Lake Tahoe Blvd, South Lake Tahoe, CA 96150, United States","WX7R+3X South Lake Tahoe, California, USA",https://www.acehardware.com/store-details/17648?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=17648,+1 530-541-3601,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPF24UgCiOzjTZTHI9_3Ps_3cojO1hZu9zA6_4=w408-h305-k-no,true,8 am–6 pm,8 am–6 pm,8 am–5 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+South+Lake+Tahoe+Reno+NV/@38.939926,-119.9771868,14z",2025-11-07T23:17:09.486Z,,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store shopping · In-store pick-up · Delivery"
https://www.google.com/maps/place/South+Tahoe+Refuse+Co./data=!4m7!3m6!1s0x80998fb94f11c6dd:0x25700aaa4a926ac7!8m2!3d38.9181493!4d-120.0020763!16s%2Fg%2F1ts_6w01!19sChIJ3cYRT7mPmYARx2qSSqoKcCU,South Tahoe Refuse Co.,4.1,52,Garbage collection service,"2140 Ruth Ave, South Lake Tahoe, CA 96150, United States","WX9X+75 South Lake Tahoe, California, USA",https://southtahoerefuse.com/,+1 530-541-5105,,https://lh3.googleusercontent.com/p/AF1QipP-TQdMK4VnZQ9PyvjWcARFgdOpFVyojDYcrJEN=w426-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+South+Lake+Tahoe+Reno+NV/@38.939926,-119.9771868,14z",2025-11-07T23:17:14.396Z,,
https://www.google.com/maps/place/Lakeland+Village+Resort+by+Vacasa/data=!4m10!3m9!1s0x8099911f058b6e7d:0xff27d70b888ec9d2!5m2!4m1!1i2!8m2!3d38.9475592!4d-119.9607312!16s%2Fg%2F1hf9vsjkt!19sChIJfW6LBR-RmYAR0smOiAvXJ_8,Lakeland Village Resort by Vacasa,4.2,1359,,"3535 Lake Tahoe Blvd, South Lake Tahoe, CA 96150, United States","W2XQ+2P South Lake Tahoe, California, USA",https://www.vacasa.com/usa/Lakeland-Village-South-Lake-Tahoe-CA/,+1 530-544-1685,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFSjIyA5_wzFvFZWEEar7sY7dnIOJrVC-r8Be0mHBsa_9KRUwktQ6V2QKztiP4zf4A-dWJ037DObHiKjMY2IuiT2ZL_wWwj55corwz_Qv9iN5y_5PGF0AdYRT6FiI_sGbqo4gU557BmPO3czrwaYayu0bn3ePt9BHyQrraZI7cnj3SY8pswrmBu=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+South+Lake+Tahoe+Reno+NV/@38.939926,-119.9771868,14z",2025-11-07T23:17:17.522Z,,
https://www.google.com/maps/place/Meagher+Builders/data=!4m7!3m6!1s0x8099b91460e9107b:0xdaf7048b625ca202!8m2!3d38.8769975!4d-119.522269!16s%2Fg%2F11gmb2qxpn!19sChIJexDpYBS5mYARAqJcYosE99o,Meagher Builders,4.6,10,Custom home builder,,,https://meagherbuilders.com/,+1 530-416-7295,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipPRHxK--V7A1dulxY--4OoHB952Uub7V5UxG7o=w408-h265-k-no,true,7 am–5:30 pm,Closed,Closed,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,"https://www.google.com/maps/search/garage+door+services+in+South+Lake+Tahoe+Reno+NV/@38.939926,-119.9771868,14z",2025-11-07T23:17:22.380Z,,
https://www.google.com/maps/place/Margaritaville+Resort+Lake+Tahoe/data=!4m10!3m9!1s0x809991e592fd6117:0xa864aabac4a80f10!5m2!4m1!1i2!8m2!3d38.9582553!4d-119.9412583!16s%2Fg%2F11kqzvr8d9!19sChIJF2H9kuWRmYAREA-oxLqqZKg,Margaritaville Resort Lake Tahoe,3.9,3614,,"4130 Lake Tahoe Blvd, South Lake Tahoe, CA 96150, United States","X355+8F South Lake Tahoe, California, USA",https://margaritavilleresortlaketahoe.com/?utm_source=google-gbp&utm_medium=organic&utm_campaign=gbp,+1 530-544-5400,,https://lh3.googleusercontent.com/p/AF1QipMhLE9B769uIbGytMLd3Gf42S0qFl6PSzTs1w4e=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+South+Lake+Tahoe+Reno+NV/@38.939926,-119.9771868,14z",2025-11-07T23:17:25.798Z,,
https://www.google.com/maps/place/Golden+Nugget+Lake+Tahoe+Hotel+%26+Casino/data=!4m10!3m9!1s0x80999a9cf31c410b:0x37a13ecd88f9da57!5m2!4m1!1i2!8m2!3d38.9629399!4d-119.9418343!16s%2Fg%2F11b700k4s1!19sChIJC0Ec85yamYARV9r5iM0-oTc,Golden Nugget Lake Tahoe Hotel & Casino,3.7,8545,,"50 US-50, Stateline, NV 89449, United States","X375+57 Stateline, Nevada, USA",https://www.goldennugget.com/lake-tahoe/,+1 844-588-7625,,https://lh3.googleusercontent.com/p/AF1QipMQcWUFZE8tzeUq8eNVYqpX0NNkzMvOZBOuoYl3=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+South+Lake+Tahoe+Reno+NV/@38.939926,-119.9771868,14z",2025-11-07T23:17:29.044Z,,
https://www.google.com/maps/place/Mountain+Hardware+and+Sports+Incline/data=!4m7!3m6!1s0x80997017f734edeb:0x825239df6fc8650d!8m2!3d39.2508791!4d-119.9514115!16s%2Fg%2F1v_vt4lr!19sChIJ6-009xdwmYARDWXIb985UoI,Mountain Hardware and Sports Incline,4.6,152,Hardware store,"910 Tahoe Blvd Unit 103, Incline Village, NV 89451, United States","722X+9C Incline Village, Nevada, USA",http://www.acehardware.com/store-details/18283?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=18283,+1 775-831-2020,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMVSxWgoCyLSUW2dSngG_Q7D9M7IACEKztVB20=w408-h272-k-no,true,7 am–6 pm,7 am–6 pm,9 am–5 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Incline+Village+Reno+NV/@39.249683,-119.9526847,14z",2025-11-07T23:17:50.419Z,,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store shopping · Kerbside pickup · Delivery"
"https://www.google.com/maps/place/Incline+Village+Home+Repair+%26+Remodel,+LLC/data=!4m7!3m6!1s0x8abaa1ab519df0ed:0x2c101a898e7de01b!8m2!3d39.2597625!4d-119.950547!16s%2Fg%2F11tt24dm4b!19sChIJ7fCdUauhuooRG-B9jokaECw","Incline Village Home Repair & Remodel, LLC",5.0,1,General contractor,,,http://www.ivhrtahoe.com/,+1 775-833-5066,Closes soon ⋅ 4 pm ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMcPQPbqOPAmst-M1Nf6EZvOGhV8RxKDjf8XCiT=w480-h240-k-no,true,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Incline+Village+Reno+NV/@39.249683,-119.9526847,14z",2025-11-07T23:17:55.399Z,,
https://www.google.com/maps/place/Incline+Tahoe+Glass/data=!4m7!3m6!1s0x8099701622a63bad:0x4834c8cb3ea0fba!8m2!3d39.2473461!4d-119.951694!16s%2Fg%2F1tfzxr4b!19sChIJrTumIhZwmYARug_qs4xMgwQ,Incline Tahoe Glass,3.7,18,Window installation service,"250 Village Blvd #1, Incline Village, NV 89451, United States","62WX+W8 Incline Village, Nevada, USA",https://inclinetahoeglassnv.com/,+1 775-831-0793,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipNj6-yDLUCM8cSI-mjTZEExJp1OTiA3Yi7vDgO3=w408-h544-k-no,true,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Incline+Village+Reno+NV/@39.249683,-119.9526847,14z",2025-11-07T23:18:00.337Z,,
https://www.google.com/maps/place/WM+-+Incline+Village+Transfer+Station/data=!4m7!3m6!1s0x809971271734f0e7:0xd5a818f57368fcf3!8m2!3d39.2392681!4d-119.9284234!16s%2Fg%2F11g076rl54!19sChIJ5_A0FydxmYAR8_xoc_UYqNU,WM - Incline Village Transfer Station,4.5,83,Garbage collection service,"1076 Tahoe Blvd, Incline Village, NV 89451, United States","63QC+PJ Incline Village, Nevada, USA",https://www.wm.com/us/en/location/nv/incline-village/dumpster-rental-incline-village-nv?utm_source=gmb&utm_medium=organic&utm_campaign=S05223,+1 775-413-6091,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipNM5dV11KsQDsqSbldY-1fl3IjPnW2UpEX6vX-j=w408-h272-k-no,true,8 am–4:30 pm,8 am–4 pm,8 am–4 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Incline+Village+Reno+NV/@39.249683,-119.9526847,14z",2025-11-07T23:18:05.288Z,,
https://www.google.com/maps/place/ColourScape+Painting/data=!4m7!3m6!1s0xee82332171562bf:0x97c20a2f6e6e2b28!8m2!3d39.2474908!4d-119.9493449!16s%2Fg%2F11l1d6bx4p!19sChIJv2IVFzIj6A4RKCtubi8Kwpc,ColourScape Painting,5.0,25,Painting,"923 Incline Way Unit-8A, Incline Village, NV 89451, United States","63W2+X7 Incline Village, Nevada, USA",https://www.colourscapepainting.com/,+1 775-230-0312,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNXT2unUumXc2_J8Ondx7xYx37Mez2IAj3qy3Yw=w408-h306-k-no,true,8 am–6 pm,9 am–5 pm,9 am–5 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Incline+Village+Reno+NV/@39.249683,-119.9526847,14z",2025-11-07T23:18:10.450Z,Identifies as veteran-owned,
https://www.google.com/maps/place/Wired+Solutions/data=!4m7!3m6!1s0x8099701012db43df:0xdc430c9de887a5e4!8m2!3d39.2477569!4d-119.9619286!16s%2Fg%2F1w0sd3bx!19sChIJ30PbEhBwmYAR5KWH6J0MQ9w,Wired Solutions,3.9,19,Computer repair service,"799 Southwood Blvd, Incline Village, NV 89451, United States","62XQ+46 Incline Village, Nevada, USA",http://www.wireddirect.com/,+1 775-832-7500,Open ⋅ Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=a2poBEPLHEunOZroMOyFuw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=209.01042&pitch=0&thumbfov=100,true,9 am–5:30 pm,10 am–2 pm,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Incline+Village+Reno+NV/@39.249683,-119.9526847,14z",2025-11-07T23:18:15.646Z,,
https://www.google.com/maps/place/Sierra+Home+Services/data=!4m7!3m6!1s0xa6854ef531048bed:0x52573e87273a7b4c!8m2!3d39.2200405!4d-120.0981064!16s%2Fg%2F11w7gjgpx2!19sChIJ7YsEMfVOhaYRTHs6J4c-V1I,Sierra Home Services,5.0,42,Handyman/Handywoman/Handyperson,,,http://sierrahomeservices.net/,+1 530-414-8585,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMjAp1VnqQsBKfw3m5anOol6rd63MjyZ0t-8m48=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,9 am–5 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Incline+Village+Reno+NV/@39.249683,-119.9526847,14z",2025-11-07T23:18:20.578Z,,
"https://www.google.com/maps/place/Hyatt+Regency+Lake+Tahoe+Resort,+Spa+and+Casino/data=!4m10!3m9!1s0x809970469c21afad:0x9e46654fa77bbd91!5m2!4m1!1i2!8m2!3d39.2402366!4d-119.9431558!16s%2Fg%2F1td4vjdh!19sChIJra8hnEZwmYARkb17p09lRp4","Hyatt Regency Lake Tahoe Resort, Spa and Casino",4.5,2905,,"111 Country Club Dr, Incline Village, NV 89451, United States","63R4+3P Incline Village, Nevada, USA",https://www.hyatt.com/hyatt-regency/en-US/tvllt-hyatt-regency-lake-tahoe-resort-spa-and-casino?src=corp_lclb_google_seo_tvllt&utm_source=google&utm_medium=organic&utm_campaign=lmr,+1 775-832-1234,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxneMHD1WIYsa_d2i70X1zoJtI8SV0HJJEWBqcoBOTEBepu5rHI5CfkTiABQ4sESvwaDnnKJWSv76WPmbfmAg4uTdrPN2HdKyK4ANa73DlirjgLetbVe27ZRgk8FYL3lJ6a_hZW=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Incline+Village+Reno+NV/@39.249683,-119.9526847,14z",2025-11-07T23:18:23.808Z,,
