placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Meticulous+Mia/data=!4m7!3m6!1s0xddefdb638fcebb3:0xd659af44da8d30ff!8m2!3d39.379923!4d-74.591243!16s%2Fg%2F11jybqy8rb!19sChIJs-v8OLb93g0R_zCN2kSvWdY,Meticulous Mia,4.9,33,Handyman/Handywoman/Handyperson,,,,+1 609-992-7062,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqj4EhaWEXXGKj-bt2NFhSuwy1XqnRg0ZRkwwUlmezA2UYuc_NlcBC3_as65H_-uMvrxDAFmB8gsEzW-EEH1trXECBK8R305wmHMZiAyQZGSwHp6YZV5V7mcIxBpNsquzx45jKj=w408-h544-k-no,true,Closed,8 am–6 pm,8 am–6 pm,7 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Longport+Atlantic+City+NJ/@39.3136123,-74.5243107,14z",2026-03-23T03:50:07.807Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Charlie+DelRoss+Plumbing+%26+Heating/data=!4m7!3m6!1s0x89c0eee400000001:0x68b2cfdb1a32db5f!8m2!3d39.3551429!4d-74.4606516!16s%2Fg%2F1wk4dz5w!19sChIJAQAAAOTuwIkRX9syGtvPsmg,Charlie DelRoss Plumbing & Heating,4.4,48,Plumber,"414 N Harrisburg Ave, Atlantic City, NJ 08401, United States","9G4Q+3P Atlantic City, New Jersey, USA",http://creatormedia.us/,+1 609-345-1300,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerPvqqNDTuxwBKCV8ESRQw9k35CdmMXNFcrkAiFkEjxjaZpRq2zuCFhaT17M7Ln5M9Zxyy01HKnY2CESl3n_dxF67oytY8OPM63st8r0AeaJ8h1l3V89xbO5zte4PZyWWTJCSZW=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Longport+Atlantic+City+NJ/@39.3136123,-74.5243107,14z",2026-03-23T03:50:12.481Z,,,
"https://www.google.com/maps/place/McBride+%26+Company+Plumbing,+Heating,+Air+Conditioning/data=!4m7!3m6!1s0x89c0c1d6aeba700b:0x77db93bebc972001!8m2!3d39.3244685!4d-74.5986207!16s%2Fg%2F1tdc63ns!19sChIJC3C6rtbBwIkRASCXvL6T23c","McBride & Company Plumbing, Heating, Air Conditioning",4.4,27,Plumber,"450 Adams St, Somers Point, NJ 08244, United States","8CF2+QH Somers Point, New Jersey, USA",http://www.mcbrideservice.net/,+1 609-927-7117,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WNHcqRx0JjcxHVbj1-8d6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=121.74093&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-03-23T03:50:31.314Z,,,
https://www.google.com/maps/place/Bernie+Robbins+Jewelers/data=!4m7!3m6!1s0x89c0c1d3d9e3e4ed:0x1274024d816ef1b8!8m2!3d39.324195!4d-74.601226!16s%2Fg%2F1tdb55jm!19sChIJ7eTj2dPBwIkRuPFugU0CdBI,Bernie Robbins Jewelers,5.0,693,Jeweler,"Flagship, 507 New Rd, Somers Point, NJ 08244, United States","89FX+MG Somers Point, New Jersey, USA",http://www.bernierobbins.com/,+1 609-927-4848,Closed · Opens 10 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoJ4hfYkI8WWTqrfKlT4pJjdYqToveo-LFoN0JWdhI_iRqDAFlTquIYxsnTavbP7BjnOCz4BdP7B_DHu2YslRz6yHOKkS4Qz8cV_2XgAwPnlSBf0M77V-rW_WFzP5LIaj0Q0SvYNw=w408-h306-k-no,true,Closed,10 am–5:30 pm,10 am–5:30 pm,10 am–5:30 pm,10 am–5:30 pm,10 am–5:30 pm,10 am–5:30 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-03-23T03:50:36.030Z,,· In-store shopping · Kerbside pickup · Delivery,
https://www.google.com/maps/place/RV+Body+Work+by+Patrick+Walsh+-+24+years+experience/data=!4m7!3m6!1s0x89c0c1e1253d4413:0x198d3f54efb6c8cb!8m2!3d39.356654!4d-74.640593!16s%2Fg%2F11s33w8jpv!19sChIJE0Q9JeHBwIkRy8i271Q_jRk,RV Body Work by Patrick Walsh - 24 years experience,5.0,53,Auto body shop,"353 Zion Rd, Egg Harbor Township, NJ 08234, United States","9945+MQ Egg Harbor Township, New Jersey, USA",,+1 609-226-2333,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqOmIlqMPQbewPaEqxmrwK9dKz6HiNTNw8zCxk-8TFWKQaZDlH1iIl8RUYTJERgtwRQCpfg5Ddqib9ce9g1HGANOcdnIkqWJObGIKX1BgbefhDpDKdZeKehRLZlfrZqRetNnhKKsJfuTwM=w408-h347-k-no,true,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8:30 am–4 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-03-23T03:50:40.517Z,,,
https://www.google.com/maps/place/Shore+Home+Services/data=!4m7!3m6!1s0x6e58a80816f4879f:0x11da726506438c8!8m2!3d39.3291444!4d-74.6086665!16s%2Fg%2F11y2nxvpwt!19sChIJn4f0FgioWG4RyDhkUCanHQE,Shore Home Services,5.0,17,Gutter cleaning service,,,http://shorehomeservices.com/,+1 609-904-3285,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerW0ZzhBbheBygMkPINfoycsW_xv11ciCvNuZJqAG2hX1kwWxRxMZJ42k3TXdzUqv-kd5zIgqVkdOGRakqZ_VngS64Yt4Ny4371anvS_fTwKJbk0GfStSYNf7rgnSJFVMwhDDlK=w408-h277-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-03-23T03:50:44.938Z,,,
https://www.google.com/maps/place/GC+Concrete+LLC/data=!4m7!3m6!1s0x225100bbcda8604d:0x4b0a803b5a5ea64d!8m2!3d39.362618!4d-74.6034088!16s%2Fg%2F11trt_dgcl!19sChIJTWCozbsAUSIRTaZeWjuACks,GC Concrete LLC,4.9,57,Concrete contractor,"Zion Rd, Egg Harbor Township, NJ 08234, United States","997W+2J Egg Harbor Township, New Jersey, USA",http://gcconcretenj.com/,+1 609-968-3445,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepx5DXLUuGeefanXErY7rty_a3xiD4moM8TwT_0IyVF_TiAnOEZxhpS6LamZbceZTCCrcepj9OIVIVBvQzb76iv1o8Lw0wzGZrenk3RjyVs_0Z0riDeRETMqz_O6I_3LVwmHbeFEG4-Jxo9=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-03-23T03:50:49.431Z,,,
https://www.google.com/maps/place/ProActive+Public+Adjusters/data=!4m7!3m6!1s0x89c0bb42e1fbb1f9:0x904d6d61b801c6dc!8m2!3d39.1914775!4d-74.7379416!16s%2Fg%2F1hd_642jw!19sChIJ-bH74UK7wIkR3MYBuGFtTZA,ProActive Public Adjusters,,,Water damage restoration service,,,,+1 609-607-7622,Opens soon · 12 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq74EuicaN5A1q1B8-Ck1CGlgb-jWc46wZjbXbGnx2gg8TOz8YJlAye6jKpseLQXeqwaIlmGXZPa-NokkfZqgIoJ9i1LyQfCWaV76YAumRczZpOvmkq__-2Xv0VmD-2_BpVp_N-ZA=w408-h271-k-no,true,12 am–11:30 pm,12 am–11:30 pm,12 am–11:30 pm,12 am–11:30 pm,12 am–11:30 pm,12 am–11:30 pm,12 am–11:30 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-03-23T03:50:53.583Z,,,
https://www.google.com/maps/place/Hansen+The+Handyman/data=!4m7!3m6!1s0xa6192d2b0730f747:0xa9d4497fdac3888e!8m2!3d39.370341!4d-74.5925298!16s%2Fg%2F11lyd2v_s8!19sChIJR_cwBystGaYRjojD2n9J1Kk,Hansen The Handyman,5.0,3,Handyman/Handywoman/Handyperson,"602 Central Ave, Egg Harbor Township, NJ 08234, United States","9CC4+4X Egg Harbor Township, New Jersey, USA",https://hansenthehandyman.com/,+1 609-380-1690,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweozeCOQdQCLyp5M2SZfRO2qlNxKUbxsrZ5aU5K9h8lroV5g3NqiQvQpqLwVMswUqW9YPWfknb39cPMF499xbfJHJdIbzw_pVTjS1vTAA7hYRhJXEvz36CyBFZIMx7RL29azeIFe=w408-h544-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-03-23T03:50:58.264Z,,,
https://www.google.com/maps/place/On+Time+Plumbing+LLC/data=!4m7!3m6!1s0x89c0e9faa544758f:0xeb3645b38e9e0ca5!8m2!3d39.259216!4d-74.700262!16s%2Fg%2F11gdtrdj65!19sChIJj3VEpfrpwIkRpQyejrNFNus,On Time Plumbing LLC,4.4,31,Plumber,,,,+1 609-264-6022,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepEyN8pLnqlWtwXoSp1uIQEmIYte7isILEffKYTSczEoIbymGjJLP8m_SSFMxfE3rMGWhtIVXe2QO2Z5MoyEKSQ_gfrviQkk7BjjdF_73OfggFQrSKvB8Mn0MiUsI8C6Jjt6ik=w408-h306-k-no,true,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-03-23T03:51:02.622Z,,,
"https://www.google.com/maps/place/Nor%27easter+Power+Washing,+LLC/data=!4m7!3m6!1s0x89c0bffb7f720385:0xf66e10de52d4556b!8m2!3d39.2629906!4d-74.6662312!16s%2Fg%2F11g22_l_2s!19sChIJhQNyf_u_wIkRa1XUUt4QbvY","Nor'easter Power Washing, LLC",5.0,22,Pressure washing service,"319 N Quail Dr, Marmora, NJ 08223, United States","787M+5G Marmora, Upper Township, NJ, USA",https://www.noreasterpw.com/,+1 609-287-2028,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwera2f0O1-j3MGv3sM1YPwNFCzJb9PQdEhv7_-qlMzcIHvsAeIo6btlzq3PwGeAYVu00ffz4Z923NhjSL47hGCA0prPfbDLNf-CvUtodUQ9eYdmwdY3qrLYzf2VeNCqVVIR_z_is=w408-h544-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,10 am–4 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-03-23T03:51:06.945Z,,,
https://www.google.com/maps/place/JDK+DENT+BUSTERS+MPDR/data=!4m7!3m6!1s0x89c0bfdfea7f95d5:0xb45b2306ae921f08!8m2!3d39.2754238!4d-74.5992829!16s%2Fg%2F11mc3hs436!19sChIJ1ZV_6t-_wIkRCB-SrgYjW7Q,JDK DENT BUSTERS MPDR,5.0,12,Auto dent removal service,"1909 Ferndale Dr, Ocean City, NJ 08226, United States","7CG2+57 Ocean City, New Jersey, USA",http://jdkdentbustersmpdr.com/,+60 9-471 3940,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepYTJ7YbZgUuUzCrwAF3xgTx856UCURKqVw1R-8yJ8CyR5q4A0ysk5g4prYPaEk64u35E5aEWvYZIUGTcRbopERk_jCJIgalkY8RHAAqSVxM_qzwrs1ENU-m3amKjdsIKBUsUSzyg=w408-h544-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-03-23T03:51:11.269Z,,,
"https://www.google.com/maps/place/Levi+Construction+General+Contractors,+LLC/data=!4m7!3m6!1s0x89c0c2676e812d1f:0x27a60fd1c9c92301!8m2!3d39.3955748!4d-74.6155193!16s%2Fg%2F11fy2q3857!19sChIJHy2BbmfCwIkRASPJydEPpic","Levi Construction General Contractors, LLC",4.9,31,Roofing contractor,"5041 Tremont Ave, Egg Harbor Township, NJ 08234, United States","99WM+6Q Egg Harbor Township, New Jersey, USA",https://leviconstructionllc.com/,+1 609-335-7373,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqL9kllUJb3Uy8Ibl66kq7yol6WBdZIlPioiq67cRfXKNVfHpUVE1ugdKawUUImUCQvzSMt6hdtKYxcjVxkjzjRKeJalOsbHmkZAqWgdb4c9izi1FgVF6BKIf9_wAUR7MRpJ1YP=w408-h408-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-03-23T03:51:15.641Z,,,
https://www.google.com/maps/place/Comfort+Now+By+Bob+McAllister/data=!4m7!3m6!1s0x89c0c1d16237099d:0x90cc68a538f6f2e0!8m2!3d39.3922005!4d-74.6400464!16s%2Fg%2F11bwd8njr7!19sChIJnQk3YtHBwIkR4PL2OKVozJA,Comfort Now By Bob McAllister,4.9,2543,HVAC contractor,"1188 Ocean Heights Ave, Egg Harbor Township, NJ 08234, United States","99R5+VX Egg Harbor Township, New Jersey, USA",https://www.iwantcomfortnow.com/?utm_source=egg-harbor-gbp-listing&utm_medium=organic&utm_campaign=website-button,+1 609-200-5081,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer5VrOJ9B6V5OtoGqK3ZmMyF8Y9c-wk59ETi_CoHfF6AF91Wsvm8AzWlu-f7NwbaahUpjZPbt7tgKloV79INlRlYfKbv3iaHlEM9ziYV8pbWghXmE2Zw7XgqAGE_Kq1BjsNMn7Yhw=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-03-23T03:51:20.220Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Mold+Remediation+Services+LLC/data=!4m7!3m6!1s0x85f079e680ca1c17:0x2992ab04ed9934ef!8m2!3d39.507963!4d-74.9639665!16s%2Fg%2F11s_vqft1g!19sChIJFxzKgOZ58IUR7zSZ7QSrkik,Mold Remediation Services LLC,,,Water damage restoration service,,,http://mrsmold.com/,+1 856-200-9901,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerYVHHKBQKsFhMgoGaNWG6yZ3m1krWkUK8ryU7L0rx3LGWTCpzppik03KzT1GSEPbUzKXktPA_qBiVUu0sFzWQETybvJLOcsnRTiRTTWnQN4_IkF4P3lvATdSklVlFmRiIiZc15=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-03-23T03:51:24.387Z,,,
https://www.google.com/maps/place/Stiteler+Exteriors/data=!4m7!3m6!1s0x89c0c21555555555:0xf60d41e671f4e034!8m2!3d39.3829025!4d-74.5863945!16s%2Fg%2F1ttdzbr5!19sChIJVVVVVRXCwIkRNOD0ceZBDfY,Stiteler Exteriors,5.0,24,Roofing contractor,"5087 Spruce Ave, Egg Harbor Township, NJ 08234, United States","9CM7+5C Egg Harbor Township, New Jersey, USA",https://stitelerexteriorspro.com/,+1 609-927-4444,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer94sgX87MYWyL6xzkrhqNN0kXV8iSiBn_IeQuOGg5ECcP81VISgx8hi8wevCxWuLoL3QcexJRKIguk8g4KETDi6_RbUwC74hFApr3S27EDo1sMCn6nloS7Tmm_qZ-_fThFPb2HPA=w426-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-03-23T03:51:28.720Z,,,
https://www.google.com/maps/place/J.+Sibbert+renovations/data=!4m7!3m6!1s0x89c0e9dda6ea453d:0x5e657e8d460f91f4!8m2!3d39.3830288!4d-74.6431301!16s%2Fg%2F1hm22_n0l!19sChIJPUXqpt3pwIkR9JEPRo1-ZV4,J. Sibbert renovations,5.0,4,Gutter cleaning service,"19 Orchard Rd, Egg Harbor Township, NJ 08234, United States","99M4+6P Egg Harbor Township, New Jersey, USA",http://www.southjerseygutters.com/,+1 609-517-8134,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqiaeBEwQt3Frnt6z7W5Moc34WLvRXD7mD6bQ4jno-MbC0LfmpF194KNvQo7Ga562EVGrfJmTmur4mNs5DrfAKfIvnT9Of5WHlYGqsn6GcLZbwgRV8gRoJVV9GRYsbWftY5hT7h0w=w408-h408-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-03-23T03:51:32.950Z,,,
https://www.google.com/maps/place/Quality+Affordable+Construction/data=!4m7!3m6!1s0x89c0e905c8a62643:0x7d54d604de286435!8m2!3d39.5091665!4d-74.6086665!16s%2Fg%2F11lkjx7vzg!19sChIJQyamyAXpwIkRNWQo3gTWVH0,Quality Affordable Construction,4.9,11,Contractor,,,,+1 609-592-3410,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoyG8eKl7u51XpP-ll2Y7vLcr1jISmShUO96TvJgxGBecntaHSS0hU0Ib0n-MvIiqNRPr9rL-YFdWK9iYSvo7Mdcv4ZvjDEl2POCrGvTubyj1dWNgou3S1p5MM_198mbVR9rIG9ig=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-03-23T03:51:37.151Z,,,
https://www.google.com/maps/place/Elevated+Remodeling+and+Repair/data=!4m7!3m6!1s0x6de61597eb689c13:0xab77848d774a5075!8m2!3d39.5997105!4d-74.7129386!16s%2Fg%2F11w9m9t2vx!19sChIJE5xo65cV5m0RdVBKd42Ed6s,Elevated Remodeling and Repair,5.0,14,Contractor,,,http://www.elevatedrr.com/,+1 609-233-3620,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqYEAnek8R__G0KAQkqoeLly4aWYFRpOa60HfhESZ4XPHl22HlLeZ2-Zul63OI8Q44-825bfohUd-vSoYuQ_2M70rAUaxA-Y-nMRTbJ5Jm0vCFwhLJetWTlp_-Olzips1MAr-_qUe7eJM0=w408-h272-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-03-23T03:51:41.645Z,,,
"https://www.google.com/maps/place/Energy+Windows,+Doors+and+More/data=!4m7!3m6!1s0x89c0e991bff6d9db:0x4750678e5a6c83d2!8m2!3d39.3660884!4d-74.5623526!16s%2Fg%2F11dxm6w0q4!19sChIJ29n2v5HpwIkR0oNsWo5nUEc","Energy Windows, Doors and More",4.9,60,Window installation service,"2300 New Rd #201d, Northfield, NJ 08225, United States","9C8Q+C3 Northfield, New Jersey, USA",https://energywindowstoday.com/?utm_source=gbp&utm_medium=google&utm_campaign=gbp-northfield,+1 609-703-8332,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerviXm8sfrPhS7uy7Ohg2RgLguzELeQ2g4wGJQDNtdKOwcp191v0woAjB2XBs49H3mJf1_hBcEgxl79aQqHRVx7gNe0Qn9uw903FSPdGmOrN8Fok1vvFcS2dYu4PrQ_9bfyq-0X0ShYzYXB=w408-h405-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Somers+Point+Atlantic+City+NJ/@39.3160129,-74.6054093,14z",2026-03-23T03:51:46.037Z,,,
https://www.google.com/maps/place/Careclean+Cleaning+Services/data=!4m7!3m6!1s0x89c0e9d1b8daa365:0xf0705d2ccf32b271!8m2!3d39.3717298!4d-74.554357!16s%2Fg%2F11h9gcnd6t!19sChIJZaPauNHpwIkRcbIyzyxdcPA,Careclean Cleaning Services,4.3,17,House cleaning service,"402 Northfield Ave, Northfield, NJ 08225, United States","9CCW+M7 Northfield, New Jersey, USA",http://www.usacareclean.com/,+1 609-407-1400,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerLxgXLcl2_mtPkQuck-4lhhDxGLsEvz6yto7p3M3tGqyoMKBc6fYIPWiCWVfwRUKfp5YpL7BZFxHuK-kq0yhuUV4_bJ39ugpf4grJ2xXKJ7bZI4dWHbPnhl_poj_QImfJFcyHQ=w425-h240-k-no,true,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,8 am–4 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Linwood+Atlantic+City+NJ/@39.3538423,-74.5751054,14z",2026-03-23T03:52:04.914Z,,,
https://www.google.com/maps/place/nj+housechecks+com/data=!4m7!3m6!1s0x89c0e90aeb440001:0xc9642624117b742e!8m2!3d39.3740619!4d-74.5447949!16s%2Fg%2F11vhf_j5_w!19sChIJAQBE6wrpwIkRLnR7ESQmZMk,nj housechecks com,,,Contractor,"807 Broad St, Northfield, NJ 08225, United States","9FF4+J3 Northfield, New Jersey, USA",https://www.njhousechecks.com/contact,+1 609-247-6141,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UBOefxMeKkRQkJ5eG2H0sA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=318.82068&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Linwood+Atlantic+City+NJ/@39.3538423,-74.5751054,14z",2026-03-23T03:52:07.000Z,,,
https://www.google.com/maps/place/Mac%27s+Heating+%26+Cooling/data=!4m7!3m6!1s0x89c0e91fe19b1531:0x33bbea36972d5cf1!8m2!3d39.259216!4d-74.700262!16s%2Fg%2F12643895l!19sChIJMRWb4R_pwIkR8VwtlzbquzM,Mac's Heating & Cooling,4.8,233,HVAC contractor,,,http://macsheatingandair.com/,+1 609-927-1900,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer108gNq8z9KQ6TMSrSvESk1JSceJiXC43nhBm4Uu0RuGeG1kJESv2-djLPRS2LclANJcmZLks0PA6XsBrbVw-unhtW2k7_rHOUEPLDnQO_hErAQg0hiszsaUc3DOLlYgVnhw_5V3b4QcXg=w426-h240-k-no,true,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,8 am–2 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Linwood+Atlantic+City+NJ/@39.3538423,-74.5751054,14z",2026-03-23T03:52:11.299Z,,,
https://www.google.com/maps/place/South+Jersey+Rv+Repair/data=!4m7!3m6!1s0x89c0c217b1a4ae8d:0x7cd8cd2a8772df6c!8m2!3d39.7014344!4d-75.1531604!16s%2Fg%2F11cmsmgbk7!19sChIJja6ksRfCwIkRbN9yhyrN2Hw,South Jersey Rv Repair,4.7,99,RV supply store,,,https://www.southjerseyrvrepair.com/,+1 856-373-2451,Closed · Opens 8:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwervBDeijjRs_3p8u0e4wiH60eosyHOorpkbptAwG-araQ2j67VSyI3B5SX6Gs4HnGIAkpRfCYtxgeu7U60zILyJkXqzVgsLPH0TV0RnZARaUmOdzfdltLy6FinZckXsUw9kXGs17hyZsc0=w408-h306-k-no,true,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,9 am–3 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Linwood+Atlantic+City+NJ/@39.3538423,-74.5751054,14z",2026-03-23T03:52:15.687Z,,,
https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x89c0e9a3b2e53ccd:0x8288a01792f8ae89!8m2!3d39.3763788!4d-74.554155!16s%2Fg%2F1tm8fwxd!19sChIJzTzlsqPpwIkRia74khegiII,Firestone Complete Auto Care,4.6,495,Tire shop,"1141 Tilton Rd, Northfield, NJ 08225, United States","9CGW+H8 Northfield, New Jersey, USA",https://www.firestonecompleteautocare.com/new-jersey/northfield/1141-tilton-rd/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,+1 609-363-9970,"Closed · Opens 7 am Mon

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqCp19eMFBq18UiYYhToLNq6hF84uJFVkJqiw-slIIzNHUlS356MdgkcyxBTz7Zx4X0W2IkGMEWq_qIxg9VU5nl7B8mxdqoyxC3MAldopf7EtFP542kdTv8jIlzM7I3WdDIZ6I=w426-h240-k-no,true,9 am–5 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–6 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Linwood+Atlantic+City+NJ/@39.3538423,-74.5751054,14z",2026-03-23T03:52:20.183Z,LGBTQ+ friendly,· In-store shopping · Kerbside pickup,
