placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,isBlackOwned,info,attributes
https://www.google.com/maps/place/East+West+Partners+Property+Management/data=!4m7!3m6!1s0x89acc29e58e54171:0x7d530bf8bc63b3ef!8m2!3d35.9070907!4d-79.021978!16s%2Fg%2F11c1nz3wbj!19sChIJcUHlWJ7CrIkR77NjvPgLU30,East West Partners Property Management,3.3,3,Property management company,"1107 Environ Way, Chapel Hill, NC 27517, United States","WX4H+R6 Chapel Hill, North Carolina, USA",https://ewpnc.com/,+1 919-969-1154,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S251uDjaptn8cb1Is7exVw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.542879&pitch=0&thumbfov=100,false,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2025-09-25T17:15:10.956Z,,,
"https://www.google.com/maps/place/One+Village+Property+Management/@35.8112265,-79.230029,9z/data=!3m1!4b1!4m6!3m5!1s0x6c78f093cb298163:0xdce8e822dcafcc31!8m2!3d35.8112265!4d-79.230029!16s%2Fg%2F11vrkqg0hh",One Village Property Management,,,Property management company,,,https://www.onevillagepm.com/,+1 919-213-1623,Open ⋅ Closes 5 pm,,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2025-09-25T17:15:17.750Z,,,
https://www.google.com/maps/place/Mill+House+Properties/data=!4m7!3m6!1s0x89acdd53eab9ccb1:0x4d71b133d76270d0!8m2!3d35.9361912!4d-79.0265464!16s%2Fg%2F1tks75d5!19sChIJscy56lPdrIkR0HBi1zOxcU0,Mill House Properties,3.8,85,Property management company,"1720 E Franklin St, Chapel Hill, NC 27514, United States","WXPF+F9 Chapel Hill, North Carolina, USA",http://www.millhouseproperties.com/,+1 919-968-7226,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOi2DCD16qqVbcjxm4DARi1bg-AI-E-gN2SRZY1=w408-h271-k-no,true,9 am–5 pm,9 am–1 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2025-09-25T17:15:22.943Z,,,
https://www.google.com/maps/place/Lofts+at+Southside/data=!4m7!3m6!1s0x89ace46a48886797:0xd38bde19884c618!8m2!3d35.987078!4d-78.9022881!16s%2Fg%2F11bccm533z!19sChIJl2eISGrkrIkRGMaEmOG9OA0,Lofts at Southside,3.4,57,Apartment complex,"703 S Roxboro St, Durham, NC 27707, United States","X3PX+R3 Durham, North Carolina, USA",https://www.loftsatsouthside.com/,+1 919-328-3082,"Open ⋅ Closes 6 pm

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPQPbxXoVZIp4DmQsqTmFxC_e9ojiLU7-uetM39=w408-h272-k-no,true,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2025-09-25T17:15:28.020Z,,,· Dogs allowed
"https://www.google.com/maps/place/Metro+Property+Management,+L.L.C./data=!4m7!3m6!1s0x89ac5eb3c4d2450d:0xd55f0b8516d5b780!8m2!3d35.864139!4d-78.620977!16s%2Fg%2F1tfp39w6!19sChIJDUXSxLNerIkRgLfVFoULX9U","Metro Property Management, L.L.C.",3.3,47,Property management company,"1100 Logger Ct suite d-102, Raleigh, NC 27609, United States","V97H+MJ Raleigh, North Carolina, USA",http://www.metro-property.com/,+1 919-231-3338,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipODC35J2SRx61VULyAt5il0EvZ28Jid6Fne4FiZ=w408-h306-k-no,true,9 am–4:30 pm,9 am–12 pm,Closed,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2025-09-25T17:15:33.274Z,,,
"https://www.google.com/maps/place/Omega+Association+Management,+Inc./data=!4m7!3m6!1s0x89acf48414b02e1f:0x8a985c767d07cadd!8m2!3d35.8022883!4d-78.780547!16s%2Fg%2F1tm8fvx5!19sChIJHy6wFIT0rIkR3coHfXZcmIo","Omega Association Management, Inc.",3.1,115,Property management company,"160 NE Maynard Rd STE 210, Cary, NC 27513, United States","R629+WQ Cary, North Carolina, USA",http://www.omegamgmt.com/,+1 919-461-0102,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOwhxzocNCjyg4Nl-UMLLtfwx6xF2BBBfVuZ80v=w408-h544-k-no,true,9 am–5 pm,8 am–12 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2025-09-25T17:15:38.439Z,,,
https://www.google.com/maps/place/Station+7+Apartments/data=!4m7!3m6!1s0x89ace5d7fdd3f5d3:0xb81a1dfabb3bea5!8m2!3d35.999494!4d-78.8947896!16s%2Fg%2F11h9gbvd2p!19sChIJ0_XT_dflrIkRpb6zq9-hgQs,Station 7 Apartments,5.0,2,Apartment complex,"208 Gray Ave, Durham, NC 27701, United States","X4X4+Q3 Durham, North Carolina, USA",https://www.station7properties.com/,+1 919-680-6403,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yPlmHN3ZcUk28YY21Ql9QA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=214.69461&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2025-09-25T17:15:41.560Z,,,· Dogs allowed
https://www.google.com/maps/place/Rolling+Hills+Apartments/data=!4m7!3m6!1s0x89ace4352b774175:0xc6610d89293e23b4!8m2!3d35.966775!4d-78.9076239!16s%2Fg%2F11cp9q5b_f!19sChIJdUF3KzXkrIkRtCM-KYkNYcY,Rolling Hills Apartments,1.9,41,Apartment complex,"412 E Pilot St, Durham, NC 27707, United States","X38R+PX Durham, North Carolina, USA",http://www.rollinghillsdurham.com/,+1 919-956-8500,Open ⋅ Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=o_mks67K6WiwjtGJYWCztw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=56.268726&pitch=0&thumbfov=100,false,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2025-09-25T17:15:46.927Z,,,· Dogs allowed
https://www.google.com/maps/place/The+Joyce+Apartments/data=!4m7!3m6!1s0x89ace53a5b878141:0xf6e43b8d281d51e0!8m2!3d35.9909254!4d-78.9076866!16s%2Fg%2F11v6wq5nyf!19sChIJQYGHWzrlrIkR4FEdKI075PY,The Joyce Apartments,4.5,4,Apartment complex,"487 Morehead Ave, Durham, NC 27701, United States","X3RR+9W Durham, North Carolina, USA",https://www.the-joyce.com/,+1 984-377-7075,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPn2fk6RHXNyqaB05CNXumQg5b4PMxlpu_VIYrC=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2025-09-25T17:15:52.541Z,,,· Dogs allowed
"https://www.google.com/maps/place/Resource+Property+Management/@35.8546042,-79.0251508,17z/data=!3m1!4b1!4m6!3m5!1s0x89acc205d72dde85:0x4f92d8306093d58f!8m2!3d35.8546042!4d-79.0251508!16s%2Fg%2F1vs1srhc",Resource Property Management,5.0,1,Property management company,"50101 Governors Dr, Chapel Hill, NC 27517, United States","VX3F+RW Chapel Hill, North Carolina, USA",https://rpmpropertypros.com/,+1 919-240-4045,,,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2025-09-25T17:15:58.256Z,,,
"https://www.google.com/maps/place/Merritt+Properties+-+Merritt+TW+Crossing,+Bldg+1/data=!4m7!3m6!1s0x89ace528fc44618b:0xb40bf78ba1ba649d!8m2!3d35.9186393!4d-78.8496068!16s%2Fg%2F11rc96yz1v!19sChIJi2FE_CjlrIkRnWS6oYv3C7Q","Merritt Properties - Merritt TW Crossing, Bldg 1",5.0,1,Real estate agency,"1001 Stirrup Creek Dr, Durham, NC 27703, United States","W592+F5 Durham, North Carolina, USA",https://www.merrittproperties.com/?utm_source=gmb&utm_medium=yext&utm_campaign=MerrittTWCrossingBldg1,+1 919-526-0070,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNnOREhTid_TyP9b5n0WZ-PwP8sihmhW2KKSwFz=w408-h285-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2025-09-25T17:16:03.755Z,,,
https://www.google.com/maps/place/Rampart+Management/data=!4m7!3m6!1s0x89acc2e04cdbaf43:0x9e27be6d9afa9b2f!8m2!3d35.8447425!4d-79.0891657!16s%2Fg%2F11b6gm955x!19sChIJQ6_bTODCrIkRL5v6mm2-J54,Rampart Management,3.0,7,Property management company,"11312 US Hwy 15 501 N #107, Chapel Hill, NC 27517, United States","RWV6+V8 Chapel Hill, North Carolina, USA",http://www.rampartmanagement.com/,+1 919-932-0592,,https://lh3.googleusercontent.com/p/AF1QipOZGxr_gbV7SxKAwW6F52FlBMY0nxFo5Vvpcqq0=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2025-09-25T17:16:07.165Z,,,
https://www.google.com/maps/place/Springfield+Apartment+Homes/data=!4m7!3m6!1s0x89ace64e2d0a4bdb:0xb5c9e3a5126b4769!8m2!3d35.9591231!4d-78.9663943!16s%2Fg%2F1tf2t2kj!19sChIJ20sKLU7mrIkRaUdrEqXjybU,Springfield Apartment Homes,4.3,324,Apartment complex,"4600 University Dr, Durham, NC 27707, United States","X25M+JC Durham, North Carolina, USA",http://www.livespringfielddurham.com/?rcstdid=Mg%3D%3D-YRjTEizZPgM%3D,+1 984-265-7624,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNxO87dT0A6YVXehe2lfIumdszerI1lphvtkzof=w408-h272-k-no,true,10 am–6 pm,10 am–6 pm,10 am–5 pm,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2025-09-25T17:16:12.626Z,,,· Dogs allowed
https://www.google.com/maps/place/Steed+Rollins+REALTOR+%7C+Real+Estate+Agent+in+Durham+NC/data=!4m7!3m6!1s0x89ace504731bc437:0xcbd1ef2d75bfb53!8m2!3d35.9636745!4d-78.9282274!16s%2Fg%2F11trfr0st0!19sChIJN8QbcwTlrIkRU_tb1_IevQw,Steed Rollins REALTOR | Real Estate Agent in Durham NC,5.0,23,Real estate agent,"112 Montrose Dr, Durham, NC 27707, United States","X37C+FP Durham, North Carolina, USA",https://steedrollins.com/,+1 919-306-9767,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipO6xVZA6I__T7HmNTgrMJFSNtjj2NxUV02Yv3A-=w426-h240-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2025-09-25T17:16:17.835Z,,,
https://www.google.com/maps/place/Colonial+Townhouse+Apartments/data=!4m7!3m6!1s0x89ace68633d2ad67:0x3adc3319dd4da974!8m2!3d35.9703701!4d-78.9395797!16s%2Fg%2F1vfp4hwb!19sChIJZ63SM4bmrIkRdKlN3Rkz3Do,Colonial Townhouse Apartments,4.0,350,Townhouse complex,"2920 Chapel Hill Rd Apartment 25-A, Durham, NC 27707, United States","X3C6+45 Durham, North Carolina, USA",https://gscapts.com/apartments/north-carolina/colonial-townhouse-apartments?y_source=1_MTUyOTEyODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 919-635-4874,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipP_1ounHSLb3bRqVqFzlgaMk0_NiaCvqI8qd64D=w408-h271-k-no,true,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2025-09-25T17:16:22.900Z,,,
https://www.google.com/maps/place/Mission+University+Pines/data=!4m7!3m6!1s0x89ace65023395d8b:0x5f6f3fbe36de015d!8m2!3d35.960366!4d-78.9655974!16s%2Fg%2F1tj2pb6l!19sChIJi105I1DmrIkRXQHeNr4_b18,Mission University Pines,3.5,111,Apartment complex,"614 Snow Crest Trail, Durham, NC 27707, United States","X26M+4Q Durham, North Carolina, USA",https://www.missionuniversitypines.com/?utm_source=GBP&utm_medium=organic&utm_knock=gbp,+1 919-893-1203,"Open ⋅ Closes 6 pm

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPePtw6dL2CNTuCUXVcm1oRxZYTqe6OSJRG6d3O=w408-h408-k-no,true,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2025-09-25T17:16:28.244Z,,,· Dogs allowed
https://www.google.com/maps/place/Forest+Glen+Apartments/data=!4m7!3m6!1s0x89ace5914da7afab:0x9c71f310bbba8080!8m2!3d35.9367081!4d-78.9001796!16s%2Fg%2F1tcwmfby!19sChIJq6-nTZHlrIkRgIC6uxDzcZw,Forest Glen Apartments,3.2,46,Apartment complex,"100 Lynn Forest Dr, Durham, NC 27713, United States","W3PX+MW Durham, North Carolina, USA",https://www.forestglendurham.com/?utm_knock=g&utm_source=google+biz&utm_medium=organic,+1 919-925-4575,"Open ⋅ Closes 5 pm

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMRaAeEapQZJtt20T3Dq-iyNYN_lGHvTYsqYfCw=w408-h272-k-no,true,10 am–5 pm,10 am–5 pm,Closed,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2025-09-25T17:16:33.349Z,,LGBTQ+ friendly,· Dogs allowed
"https://www.google.com/maps/place/L+%26+S+Properties+of+NC+LLC/@35.8963616,-78.8900838,17z/data=!3m1!4b1!4m6!3m5!1s0x89acef0c8de08b71:0x397065cb7d102b20!8m2!3d35.8963616!4d-78.8900838!16s%2Fg%2F1thn6cs2",L & S Properties of NC LLC,,,Property management company,"2327 Englert Dr, Durham, NC 27713, United States","V4W5+GX Durham, North Carolina, USA",,+1 919-806-8259,,,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2025-09-25T17:16:38.285Z,,,
https://www.google.com/maps/place/Concord+Village+Apartments/data=!4m7!3m6!1s0x89ace49b7f2b8953:0xd7dced80f0d4633c!8m2!3d35.9988044!4d-78.8698927!16s%2Fg%2F1tg87j7v!19sChIJU4krf5vkrIkRPGPU8IDt3Nc,Concord Village Apartments,3.9,24,Apartment complex,"1332 Fidelity Dr, Durham, NC 27703, United States","X4XJ+G2 Durham, North Carolina, USA",http://www.theconcordvillage.com/,+1 919-682-2000,Open ⋅ Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ruUU1sPSq9gU0S0X8yzncg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=259.0055&pitch=0&thumbfov=100,true,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Forest+Hills+Durham+NC/@35.9787288,-78.9146798,14z",2025-09-25T17:16:43.333Z,,,· Dogs allowed
https://www.google.com/maps/place/Trinity+Properties/data=!4m7!3m6!1s0x89ace6cafc4ec74d:0xd7be8ffc868fa51e!8m2!3d36.009533!4d-78.9501595!16s%2Fg%2F1tf08jjz!19sChIJTcdO_MrmrIkRHqWPhvyPvtc,Trinity Properties,4.7,109,Apartment rental agency,"2723 Campus Walk Ave, Durham, NC 27705, United States","225X+RW Durham, North Carolina, USA",http://www.trinitypropertiesapartments.com/,+1 919-309-9765,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNcYr0WBHhN6jxMpOLMTNsj4Q9eYRZ4k1DmxBga=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Durham+NC/@35.9938016,-78.9033627,14z",2025-09-25T17:17:11.513Z,,,
https://www.google.com/maps/place/Berkshire+Ninth+Street+Apartments/data=!4m7!3m6!1s0x89ace3f8bedee8fb:0xc8e89ed76ba77bbf!8m2!3d36.008501!4d-78.9243021!16s%2Fg%2F1hdzzbrkm!19sChIJ--jevvjjrIkRv3una9ee6Mg,Berkshire Ninth Street Apartments,4.4,183,Apartment building,"749 9th St, Durham, NC 27705, United States","235G+C7 Durham, North Carolina, USA",https://berkshireninthstreet.com/,+1 919-335-7360,,https://lh3.googleusercontent.com/p/AF1QipOQHw-oMf7PByHnB61gv240lQGqCVOEUlhhRAzj=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Durham+NC/@35.9938016,-78.9033627,14z",2025-09-25T17:17:33.576Z,,,· Dogs allowed
https://www.google.com/maps/place/Venable+Durham+Apartments/data=!4m7!3m6!1s0x89ace504960b1355:0xf7e100c75d4c5df1!8m2!3d35.9911665!4d-78.8985072!16s%2Fg%2F11t26hn72y!19sChIJVRMLlgTlrIkR8V1MXccA4fc,Venable Durham Apartments,4.5,47,Apartment complex,"464 E Pettigrew St, Durham, NC 27701, United States","X4R2+FH Durham, North Carolina, USA",https://venableapartments.com/?utm_source=google+local&utm_medium=organic&utm_campaign=website+link,+1 984-368-4490,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOpGpvw4pI-r0DCY3jPD0zEbyS0OJps_pdJm5X6=w408-h282-k-no,true,10 am–6 pm,10 am–6 pm,10 am–5 pm,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Durham+NC/@35.9938016,-78.9033627,14z",2025-09-25T17:17:45.727Z,,,· Dogs allowed
https://www.google.com/maps/place/The+Ramsey+Apartments/data=!4m7!3m6!1s0x89ace5ce5871cacf:0x48eb36238abc6e32!8m2!3d35.9895573!4d-78.8973616!16s%2Fg%2F11rf9dmctn!19sChIJz8pxWM7lrIkRMm68iiM260g,The Ramsey Apartments,4.7,123,Apartment complex,"510 E Pettigrew St, Durham, NC 27701, United States","X4Q3+R3 Durham, North Carolina, USA",https://www.theramseydurham.com/?utm_source=google+local&utm_medium=organic&utm_campaign=website+link+beacon,+1 919-205-9477,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPWUEZOhUtWishT8t7XAEyBXpQYxCgLOjxq7Gh0=w408-h242-k-no,true,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Durham+NC/@35.9938016,-78.9033627,14z",2025-09-25T17:17:51.477Z,,,· Dogs allowed
https://www.google.com/maps/place/BullHouse+Apartments/data=!4m7!3m6!1s0x89ace468d43a9bb7:0xe56ed1c3071fbe5!8m2!3d35.9897418!4d-78.8987275!16s%2Fg%2F11dymnxh1l!19sChIJt5s61GjkrIkR5ftxMBztVg4,BullHouse Apartments,3.7,250,Apartment complex,"504 E Pettigrew St, Durham, NC 27701, United States","X4Q2+VG Durham, North Carolina, USA",https://bullhouse.lantower.com/?utm_source=google,+1 919-241-8850,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOib86R3NwRT_et3Dlz131MaSw7ngFjU1eZF_T1=w408-h272-k-no,true,10 am–6 pm,10 am–6 pm,10 am–5 pm,1–5 pm,Closed,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Durham+NC/@35.9938016,-78.9033627,14z",2025-09-25T17:17:57.045Z,,,· Dogs allowed
https://www.google.com/maps/place/West+Durham+Realty+LLC/data=!4m7!3m6!1s0x89ace3f84bb9ac79:0x5b4971882746650b!8m2!3d36.0217617!4d-78.9255813!16s%2Fg%2F1tgvfhgj!19sChIJeay5S_jjrIkRC2VGJ4hxSVs,West Durham Realty LLC,4.8,24,Real estate agency,"2106 Sprunt Ave, Durham, NC 27705, United States","23CF+PQ Durham, North Carolina, USA",http://www.westdurhamrealty.com/,+1 919-286-9400,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xF49yP__kcyc6Azn8X_dcg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=351.69345&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Old+West+Durham+NC/@36.0120346,-78.9259955,14z",2025-09-25T17:18:20.905Z,,,
https://www.google.com/maps/place/Stay+Maven/data=!4m7!3m6!1s0x27922ed7b8227f3b:0x33f1e23dcfca347e!8m2!3d36.011391!4d-78.9222385!16s%2Fg%2F11svqbb8zw!19sChIJO38iuNcukicRfjTKzz3i8TM,Stay Maven,5.0,3,Vacation home rental agency,"811 9th St, Durham, NC 27705, United States","236H+H4 Durham, North Carolina, USA",https://www.staymaven.co/,+1 984-369-9897,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNttud5WL4vhjlsvg-YOw-BASnyDp1trpWsmQ5w=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Old+West+Durham+NC/@36.0120346,-78.9259955,14z",2025-09-25T17:18:44.780Z,,,
https://www.google.com/maps/place/810+Ninth+Apartments/data=!4m7!3m6!1s0x89ace3f8e0d79353:0x38d062cdbb9b4148!8m2!3d36.0112226!4d-78.9214753!16s%2Fg%2F11bwpp46zm!19sChIJU5PX4PjjrIkRSEGbu81i0Dg,810 Ninth Apartments,4.7,81,Apartment rental agency,"810 9th St, Durham, NC 27705, United States","236H+FC Durham, North Carolina, USA",https://www.810ninth.com/?ilm=onlinebusinesslisting&utm_source=gmb&utm_medium=organic,+1 919-756-6603,"Open ⋅ Closes 6 pm

Updated by this business 1 week ago",https://lh3.googleusercontent.com/p/AF1QipO4x215HYGONtu4L4ZufBigHGkJlnE5fXglNFl-=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Old+West+Durham+NC/@36.0120346,-78.9259955,14z",2025-09-25T17:18:49.892Z,,,
https://www.google.com/maps/place/MAA+Duke+Forest/data=!4m7!3m6!1s0x89ace12cb3093f6f:0xa7984b28d6647969!8m2!3d36.0126016!4d-78.9679305!16s%2Fg%2F1vj601_x!19sChIJbz8JsyzhrIkRaXlk1ihLmKc,MAA Duke Forest,3.8,97,Apartment rental agency,"910 Constitution Dr, Durham, NC 27705, United States","227J+2R Durham, North Carolina, USA",https://www.maac.com/north-carolina/durham/maa-duke-forest/?utm_medium=local%20listing&utm_source=google&utm_campaign=gmb&utm_content=website,+1 919-351-6571,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPN3PwbE2WyWFb9gpJA2_LaFJP4aWyQzcKcRwun=w408-h408-k-no,true,10 am–6 pm,10 am–6 pm,10 am–5 pm,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Old+West+Durham+NC/@36.0120346,-78.9259955,14z",2025-09-25T17:18:54.838Z,,,· Dogs allowed
https://www.google.com/maps/place/605+West+End+Apartments/data=!4m7!3m6!1s0x89ace6b42eddf8e3:0x23c3e89855432993!8m2!3d35.9965327!4d-78.9114217!16s%2Fg%2F1yfh_jy4w!19sChIJ4_jdLrTmrIkRkylDVZjowyM,605 West End Apartments,4.2,182,Apartment complex,"605 W Chapel Hill St, Durham, NC 27701, United States","X3WQ+JC Durham, North Carolina, USA",https://www.605westend.com/?switch_cls%5Bid%5D=60727,+1 919-813-4301,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNtPDVjvJPUb-1wFZ1xX5KhFoOnIsRx_IN9J5cT=w408-h271-k-no,true,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Old+West+Durham+NC/@36.0120346,-78.9259955,14z",2025-09-25T17:18:59.982Z,,,· Dogs allowed
"https://www.google.com/maps/place/Sentry+Management,+Inc./data=!4m7!3m6!1s0x89acf6185b6ad04b:0x74c8678d469e8e3f!8m2!3d35.816748!4d-78.605264!16s%2Fg%2F1ptwhrgy9!19sChIJS9BqWxj2rIkRP46eRo1nyHQ","Sentry Management, Inc.",4.1,153,Property management company,"3109 Poplarwood Ct Suite 310, Raleigh, NC 27604, United States","R98V+MV Raleigh, North Carolina, USA",https://www.sentrymgt.com/offices/raleigh/,+1 919-790-8000,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipMFTfRNwhOCDzbmjqsmZl0d38H83p9dilk5YRor=w408-h306-k-no,true,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Old+West+Durham+NC/@36.0120346,-78.9259955,14z",2025-09-25T17:19:05.379Z,,,
