placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Yorkshire+Gutter+Busters/data=!4m7!3m6!1s0xd21ac1035214647:0xce99a5579408de36!8m2!3d53.7804886!4d-1.0731053!16s%2Fg%2F11s7nnhnkq!19sChIJR0YhNRCsIQ0RNt4IlFelmc4,Yorkshire Gutter Busters,5.0,71,Gutter cleaning service,,,https://www.yorkshiregutterbuster.co.uk/,+44 800 246 5921,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweovpA10Njufkh--IYxTzCqta29Z1VVY0TJtD87Noo7Dr_94MtUHHl0KffN8A8JhGrSaDdWxyThy6OWSFc7jBAFA37dl-1BtiQY17dRFyDZONDRATgLo6bCzA8myIDs843sBpMxGOg=w408-h510-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Selby+York+UK/@53.7835293,-1.0671947,14z",2026-03-23T04:18:08.085Z,,,
https://www.google.com/maps/place/Kayben+Damp+Proofing+Pontefract/data=!4m7!3m6!1s0x48796b5c44c46cc7:0xe53b012e31b51aac!8m2!3d53.6925596!4d-1.3078266!16s%2Fg%2F11qnfcxstg!19sChIJx2zERFxreUgRrBq1MS4BO-U,Kayben Damp Proofing Pontefract,1.0,1,Water damage restoration service,,,https://kaybendampproofing.co.uk/,+44 1977 519901,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqlvUTIw_6lu_WKBC2E88eLp12hsa0ah5nblamd8J4erRrtujbim-zs_4PxMG6iMWe4rD9hL4JWeXEVPfPjuY7c7xDCsDSIlWblHWJR0xTQnskwA15alYDo9qDsPZMzG3MTaX0=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Selby+York+UK/@53.7835293,-1.0671947,14z",2026-03-23T04:18:12.684Z,,,
https://www.google.com/maps/place/Custom+Cleans+Thirsk/data=!4m7!3m6!1s0x4b2f4a017bb05fcf:0xc90200f456c46326!8m2!3d54.2361065!4d-1.3398712!16s%2Fg%2F11s9js6_sh!19sChIJz1-wewFKL0sRJmPEVvQAAsk,Custom Cleans Thirsk,5.0,34,House cleaning service,"76a Long St, Thirsk YO7 1AU, United Kingdom","6MP6+C3 Thirsk, United Kingdom",http://www.customcleansthirsk.com/,+44 7776 974103,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerGKtBPlj1mFCtXi6Y_A3y-Opw-qqsPQrBjO6mNGmVf3BlExXAtsHiBDLX-oAzMo_m5ft3mj8YVEzGb38Yz6AaiYjKhXAOsBv2GZdgyBbW0QY92VimfGgVZeSwPrxPID-E4CRjA4Q=w408-h544-k-no,true,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Thirsk+York+UK/@54.233849,-1.341377,14z",2026-03-23T04:18:31.417Z,,,
https://www.google.com/maps/place/Handyman+Hebdon/data=!4m7!3m6!1s0x487eb9f71dbf8d15:0x30fc13a91a83908f!8m2!3d54.2491779!4d-1.3473281!16s%2Fg%2F11h51cr47w!19sChIJFY2_Hfe5fkgRj5CDGqkT_DA,Handyman Hebdon,4.6,9,Handyman/Handywoman/Handyperson,"South Kilvington, Thirsk YO7 2NU, United Kingdom","6MX3+M3 Thirsk, United Kingdom",,+44 7960 728106,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo2ZLRCQhY7gRjBgStJlgns_zVsR6ZCTSaJvg4HXzaqtX8MQ1Fot5-0Yyqy5nLeM8JBmP1ukbWWjJsdVwp6NnaiCIcdcVDEMRPik8BZCzoeGMb3eypmMnrzWsmixbUuDHpYXiyBvbHqKAG3=w428-h240-k-no,true,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Thirsk+York+UK/@54.233849,-1.341377,14z",2026-03-23T04:18:36.107Z,,,
"https://www.google.com/maps/place/Maintech+-+Construction,+Landscaping+And+Maintenance/data=!4m7!3m6!1s0x69478d7e6b911c3f:0x32d33d62e5e01114!8m2!3d54.232109!4d-1.3434396!16s%2Fg%2F11l70y7g0y!19sChIJPxyRa36NR2kRFBHg5WI90zI","Maintech - Construction, Landscaping And Maintenance",,,Property maintenance,"Market Pl, Thirsk YO7 1PZ, United Kingdom","6MJ4+RJ Thirsk, United Kingdom",https://www.main-tech.co.uk/,+44 7713 168808,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2gJRCrMfxvNFgDsZYqZeu6TDX7EziWwJLpotDTDqi91lgv980EIaUBhOMeCVtBZYkqvZGQI34BoHKQ8axmHarHrx4bhtq0HElrfeHNFbhFFdG5Cb43VOAoAPs0OWt91Dt8s-p=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Thirsk+York+UK/@54.233849,-1.341377,14z",2026-03-23T04:18:38.615Z,,,
https://www.google.com/maps/place/JF+Valeting/data=!4m7!3m6!1s0x7387266cb9c74b9:0xd63997b763cab575!8m2!3d54.232502!4d-1.342787!16s%2Fg%2F11wy29kz29!19sChIJuXScy2ZyOAcRdbXKY7eXOdY,JF Valeting,5.0,5,Car detailing service,"Market Pl, Thirsk YO7 1GJ, United Kingdom","6MM4+2V Thirsk, United Kingdom",,+44 7923 121015,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo4fkoEPUVA5_Qoj1IXmAQbh2sBvt7uOQ6OZhCkJp9Z3lPIfDzvXylhqH_WgISvLL47IVFRwMO05ryiv9pPx1BHtSXEiVbZfia_nTtlJahtGT-3W-huI2OBgOWfGFbr4wJZ_sLa7g=w408-h544-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,9 am–4 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Thirsk+York+UK/@54.233849,-1.341377,14z",2026-03-23T04:18:43.537Z,,,
https://www.google.com/maps/place/JP+Plastering/data=!4m7!3m6!1s0x487eb7a14170ba37:0x73123d8bf2517ede!8m2!3d54.2286929!4d-1.3573246!16s%2Fg%2F11fk3s8sdr!19sChIJN7pwQaG3fkgR3n5R8os9EnM,JP Plastering,5.0,1,Plasterer,"26 Dondeen Ave, Thirsk YO7 1GE, United Kingdom","6JHV+F3 Thirsk, United Kingdom",,+44 7809 112139,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoYh8C-MkedykvV0nk6fhIDSNhVBvl2EyflwH624IlD3sfiShkudYyVaGIduu-nVeT9AMZqX8_xMmh88sQJRffVxxCPvOcFKyHeVvn-cYB61vbfONuASm4ZKMinZKbNAbXEq4_J=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Thirsk+York+UK/@54.233849,-1.341377,14z",2026-03-23T04:18:48.336Z,,,
https://www.google.com/maps/place/Keepsafe+Double+Glazing+Repairs/data=!4m7!3m6!1s0x487eb6bc35e9e6c7:0x398ae47b2aa99f52!8m2!3d54.1789069!4d-1.396561!16s%2Fg%2F1vh_7yy2!19sChIJx-bpNby2fkgRUp-pKnvkijk,Keepsafe Double Glazing Repairs,4.9,46,Glass repair service,"Unit 2, Bridge Farm, Park Rd, Topcliffe, Thirsk YO7 3PD, United Kingdom","5JH3+H9 Thirsk, United Kingdom",http://www.keepsaferepairs.co.uk/,+44 1845 578062,Closed · Opens 8:30 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqXoQgRNqxH5TDFJ5OvarTHCm-X0ohHRBQrNgts_2EquVew9R4ZNXYrlzRUi5efzSWK_g-wfvC-0vwvbSl3MTN-eb_bFYyRpH7kA27s1xMm_NZE1g2kr8ozsYyORHicDETdtKhg=w408-h493-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8 am–4:30 am,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Thirsk+York+UK/@54.233849,-1.341377,14z",2026-03-23T04:18:53.254Z,,,
https://www.google.com/maps/place/Twisted+Custom+Paint+%28Formerly+Hydrographics+york%29/data=!4m7!3m6!1s0x48793a1813ce9565:0x5c79214a0d28072e!8m2!3d54.2318973!4d-1.3295199!16s%2Fg%2F1tfcy9_3!19sChIJZZXOExg6eUgRLgcoDUoheVw,Twisted Custom Paint (Formerly Hydrographics york),4.9,39,Painting,"Unit 15 Severfield Cl, Thirsk YO7 3BY, United Kingdom","6MJC+Q5 Thirsk, United Kingdom",http://www.hydro-graphics.co.uk/,+44 1845 574990,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwertHzrHMpFkI5LsbQnR1b0ocYDUekNEviaWhPEmfOhEWv3zpy_5YQNI_0wZi9JmU2MidFlCdv6VPOMRfjIIX_8gkv7lpEN7Vp2QXxK6Mow3FOoCQsdGuN0Dxy5SiVy0MnVsPtGM=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Thirsk+York+UK/@54.233849,-1.341377,14z",2026-03-23T04:18:58.001Z,,,
https://www.google.com/maps/place/Fitzpatrick+%26+Allen/data=!4m7!3m6!1s0x487eba9da55cfc7f:0xb8e0f88041f36729!8m2!3d54.2152568!4d-1.2564204!16s%2Fg%2F1tdlb8j8!19sChIJf_xcpZ26fkgRKWfzQYD44Lg,Fitzpatrick & Allen,5.0,1,Antique furniture restoration service,"Low Osgoodby Grange, Bagby, Thirsk YO7 2AL, United Kingdom","6P8V+4C Thirsk, United Kingdom",http://www.fitzpatrickandallenrestoration.com/,+44 7970 643815,Closed · Opens 9:30 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepcJWo4XGq-FFBlj8kwwfnjQyeA0jBGDEYp-pCObLeU-5XFAP4atJCrYZYEvAa63XRUfeJJD3q1yZyvmNwAoK4UFYyY_hUNAQUNGVoCfHJoJCTN37MBf1GhA-zOz56o0bLdpVotYQ=w408-h725-k-no,true,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Thirsk+York+UK/@54.233849,-1.341377,14z",2026-03-23T04:19:02.440Z,,,
https://www.google.com/maps/place/Oven-Clean+Of+North+Yorkshire/data=!4m7!3m6!1s0x487eb0c7f527d27f:0x66c14f54ea8361c7!8m2!3d54.2831443!4d-1.3379045!16s%2Fg%2F1thd1c9b!19sChIJf9In9cewfkgRx2GD6lRPwWY,Oven-Clean Of North Yorkshire,4.7,15,House cleaning service,"Bewick, Swan Ln, Knayton, Thirsk YO7 4AT, United Kingdom","7MM6+7R Thirsk, United Kingdom",,+44 7918 056555,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqwCPQSW9SpEJYRK7KCjlJD3c1CgE0xDn5PoPEOaUuur_3qM0fzVRUWY23roLrNrIchHvt_emwjs-QUg5CeZ44dfVyPG67cr136AVdVdSi3ZEoTyhYEVV9-AJBkpj1N18tn1EY=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Thirsk+York+UK/@54.233849,-1.341377,14z",2026-03-23T04:19:04.980Z,,,
https://www.google.com/maps/place/Thirsk+Bodyshop+Ltd./data=!4m7!3m6!1s0x487eb11016381073:0xd83adc1ae6f0ec64!8m2!3d54.1941448!4d-1.4019069!16s%2Fg%2F1tmy4mgf!19sChIJcxA4FhCxfkgRZOzw5hrcOtg,Thirsk Bodyshop Ltd.,5.0,56,Auto body shop,"Station Rd, Topcliffe YO7 3SE, United Kingdom","5HVX+M6 Thirsk, United Kingdom",http://www.thirskbodyshop.co.uk/,+44 1845 577771,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerRg9j_3NE7HxvgtEfX24qu7g5TogHeiwfx9XBfDXoa3vjqdH85OFoRUrB14aYwvWACR4c8Flpw2g7U6MeH1Wkp_8WA_l3VkLzUuqn7q_x3YVRKE8pVUiBOaxarPlIm7CJ7H4Ov=w408-h307-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Thirsk+York+UK/@54.233849,-1.341377,14z",2026-03-23T04:19:10.517Z,,,
https://www.google.com/maps/place/AR+Garden+Maintenance/data=!4m7!3m6!1s0x85458bf90b820631:0x62f58f9bc4c1866b!8m2!3d54.3113559!4d-1.308166!16s%2Fg%2F11ssgdxbk6!19sChIJMQaCC_mLRYURa4bBxJuP9WI,AR Garden Maintenance,4.5,15,Gardener,,,,+44 7902 568888,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoIqjJd37Oe3MDqOZNZ9cFkUVpzmIoRWhYnxEdrwpdHz_o5QHnaNUC58xT1sovi7dXfp-x736bTCK7AEbAjpKa3OwQuwduvjv8HMbHqRyaFdbLLskChBixC9So2sMQUf2c6mm4=w408-h269-k-no,true,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Thirsk+York+UK/@54.233849,-1.341377,14z",2026-03-23T04:19:13.567Z,,,
https://www.google.com/maps/place/Damp2Dry+Solutions+%28Yorkshire%29+Ltd/data=!4m7!3m6!1s0x487bdd11626d2cb3:0x8ac51cd35948ecff!8m2!3d53.6464146!4d-1.7545123!16s%2Fg%2F11rqxtgnt0!19sChIJsyxtYhHde0gR_-xIWdMcxYo,Damp2Dry Solutions (Yorkshire) Ltd,4.5,17,Water damage restoration service,"17A, External Office, Kingston Ave, Huddersfield HD5 9HH, United Kingdom","J6WW+H5 Huddersfield, United Kingdom",https://www.damp2drysolutions.co.uk/?utm_source=local&utm_medium=uk_listing&utm_campaign=gbp_web_cta&utm_id=gbp,+44 7401 553791,Closed · Opens 8:30 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweomb4_uWCJqsbpWP3ruNfL2ObO_JbB-igIBqy9ZT33s-36ZwOhZuNJA_aXSUr4pgjTebcdgamZZ9ga4W7MVhe3b1Sru6p1HSFXfVXdSBuSNWR7LH9dkwhthu7A7Ytf0-XsOW67I=w457-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Thirsk+York+UK/@54.233849,-1.341377,14z",2026-03-23T04:19:18.250Z,,,
https://www.google.com/maps/place/Knockout+PDR/data=!4m7!3m6!1s0x487eb22fc2da936b:0x2b1571c6cd5cd851!8m2!3d54.1534912!4d-1.4241083!16s%2Fg%2F11vxm0pnzd!19sChIJa5Pawi-yfkgRUdhczcZxFSs,Knockout PDR,,,Auto dent removal service,"1 Hamilcar Cl, Thirsk YO7 3GB, United Kingdom","5H3G+99 Thirsk, United Kingdom",http://knockoutpdr.com/,+44 7749 487240,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qfqfnZW5YIKR47M90RSgRw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=347.55725&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Thirsk+York+UK/@54.233849,-1.341377,14z",2026-03-23T04:19:20.892Z,,,
https://www.google.com/maps/place/Priory+Restoration+-+Specialist+Repointing/data=!4m7!3m6!1s0x487ee5f5ac2fc9ff:0x6fd33ec2cee51cd0!8m2!3d54.5358949!4d-1.0542062!16s%2Fg%2F11gdknqhsq!19sChIJ_8kvrPXlfkgR0BzlzsI-028,Priory Restoration - Specialist Repointing,5.0,2,Building restoration service,"5 Reid Terrace, Guisborough TS14 6EB, United Kingdom","GWPW+98 Guisborough, United Kingdom",http://www.prioryrestoration.me.uk/,+44 1287 637817,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo5FuVncS62g-9lBqQ23T8lmQrHMNXJPXvUKlP8i0LO8qaQY4kU0UGfobcAtCFqC5wzZacjbCVG5oNg_euGPwWQ4qIE02Tvna5oEOsIQdLp4s22357efhCJmSbWe50uFmXid3RP=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Thirsk+York+UK/@54.233849,-1.341377,14z",2026-03-23T04:19:27.903Z,,,
https://www.google.com/maps/place/ACE-Repairs/data=!4m7!3m6!1s0x487ead8e6791a1af:0x6fbdf5f1f75e4d47!8m2!3d54.1291695!4d-1.5243736!16s%2Fg%2F11j2cg_363!19sChIJr6GRZ46tfkgRR01e9_H1vW8,ACE-Repairs,4.2,5,Mobile phone repair shop,"28 Holmefield Rd, Ripon HG4 1RZ, United Kingdom","4FHG+M7 Ripon, United Kingdom",https://www.facebook.com/acephonerepairs/,+44 7801 385298,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepx8Dy4B_-I2k45FWELSaQh0G2670M0I5Oeu63944IgO8A6yZetIDsyRr1XfC_iO23XQfolLc_pVJuBZWav8GVevfocCrkVw9CFPZxWzyKAHio6ItQNsloj11kbOWq3MqAfYreCsw=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Thirsk+York+UK/@54.233849,-1.341377,14z",2026-03-23T04:19:32.565Z,,,
https://www.google.com/maps/place/Colour+Quick/data=!4m7!3m6!1s0x487eca7746c69c49:0x3bda8d0ec6d4d3fc!8m2!3d54.1344246!4d-1.2475162!16s%2Fg%2F1hc5h6g1h!19sChIJSZzGRnfKfkgR_NPUxg6N2js,Colour Quick,5.0,4,Auto repair shop,"2 N End, Raskelf, York YO61 3LF, United Kingdom","4QM2+QX Raskelf, York, UK",https://www.colourquick.co.uk/,+44 1347 821511,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqBI-rQn7P-vv6KNqoqyjtMkQ-ABl0zug4SGpr5dnXmiu5VAho6dauIVz4dukFvv0THJjUVViqllNTmrLtlgTWe4VW7PStiTDqm0CuPZZ3e1tFiXfNrnRc2WOmNZH2FIieNl3Tw=w425-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Thirsk+York+UK/@54.233849,-1.341377,14z",2026-03-23T04:19:35.598Z,,,
https://www.google.com/maps/place/ThermoProtect+-+Leicester/data=!4m7!3m6!1s0x487931fecde02fab:0xb8099dc345ee9c7b!8m2!3d53.9855287!4d-1.101388!16s%2Fg%2F11frnnb37f!19sChIJqy_gzf4xeUgRe5zuRcOdCbg,ThermoProtect - Leicester,,,Insulation contractor,"Regus, Tower Ct, York YO30 4XL, United Kingdom","XVPX+6C Rawcliffe, York, UK",http://www.thermoprotect.co.uk/,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FcHL2pmMD-iJUmbmgaukwQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=247.46344&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Filey+York+UK/@53.9710259,-1.0850232,14z",2026-03-23T04:19:51.918Z,,,
https://www.google.com/maps/place/Oaktree+Plastering/data=!4m7!3m6!1s0x4879315dabbbcc77:0x7d4f308019e37f9a!8m2!3d53.9846155!4d-1.117726!16s%2Fg%2F11c30v20x4!19sChIJd8y7q10xeUgRmn_jGYAwT30,Oaktree Plastering,5.0,1,Plasterer,"22 Ings View, Rawcliffe, York YO30 5XE, United Kingdom","XVMJ+RW Rawcliffe, York, UK",,+44 7914 278005,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aG-w4qkW1-fh0CFGI6k8_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=43.131752&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Filey+York+UK/@53.9710259,-1.0850232,14z",2026-03-23T04:19:55.231Z,,,
https://www.google.com/maps/place/WhiteRow+Decorators/data=!4m7!3m6!1s0x4879312dec50c22b:0x7ae5b49a9867e22a!8m2!3d53.9534126!4d-1.1305852!16s%2Fg%2F1wtbtdjc!19sChIJK8JQ7C0xeUgRKuJnmJq05Xo,WhiteRow Decorators,5.0,8,Painter,"48 Front St, Acomb, York YO24 3BX, United Kingdom","XV39+9Q York, UK",http://www.whiterowdecorators.co.uk/,+44 7903 395487,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerBBl27r-mG6VKNsdCxSRIuVtMTcBEIvc9WzNQvEc2qZl8v-oLEXVPJNERcB6B6bS6Sj5_ixEe4tFzAzSU9JQv2n3NzKJmoB6BE-H4Z_0RXCibzoLHcrSSXMzohozQhwkl3DiBl=w408-h244-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Filey+York+UK/@53.9710259,-1.0850232,14z",2026-03-23T04:20:01.033Z,,,
https://www.google.com/maps/place/Cleveland+plumbing+and+heating/data=!4m7!3m6!1s0x487ee5b5a5b41ca5:0x5a99b9ad28bf2ce1!8m2!3d54.5255576!4d-1.0517678!16s%2Fg%2F11pdgbq0jk!19sChIJpRy0pbXlfkgR4Sy_KK25mVo,Cleveland plumbing and heating,4.9,153,Plumber,"65 Fernie Rd, Guisborough TS14 7LY, United Kingdom","GWGX+67 Guisborough, United Kingdom",,+44 7398 863178,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqO2pXxKzxmBGRrnGhjCPR0wnTFuHsCkdTha4jC9TvyHUogfuEkSquZq6VCFOZmwFmfi9JMjonlpnjwxdTruDHkoEBPttBE4r1roidcuflYhVZ-e0nrDI__XUWzIVu9pQIdy8-p12O-Mu9R=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Guisborough+York+UK/@54.536241,-1.049544,14z",2026-03-23T04:20:21.967Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Cleveland+Drains/data=!4m7!3m6!1s0x41ae0204fbd81f13:0xe5c6eadeb092d5a7!8m2!3d54.4880043!4d-1.0252098!16s%2Fg%2F11xt4scd6k!19sChIJEx_Y-wQCrkERp9WSsN7qxuU,Cleveland Drains,5.0,28,Plumber,,,http://www.clevelanddrains.co.uk/,+44 1287 722014,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepZ1mHxWlnM04RqNAG924-FCM81w3G2muReNUT4YeiViKFJkLfxt6oVrKbfITp4TyHslscaLGq_Tg5KDysSYvDhnX5YWY2_hdiBnw1WKhiHpbG5xgiEiIc3zoqlQQBC1NFucw6xc8LOjCtY=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Guisborough+York+UK/@54.536241,-1.049544,14z",2026-03-23T04:20:26.733Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Guisborough+Property+Maintenance/data=!4m7!3m6!1s0x487eef5c31028d31:0xc24e73694e44dace!8m2!3d54.5357922!4d-1.0653384!16s%2Fg%2F11bzz3gr3v!19sChIJMY0CMVzvfkgRztpETmlzTsI,Guisborough Property Maintenance,4.9,14,Handyman/Handywoman/Handyperson,"23 Woodhouse Rd, Guisborough TS14 6LH, United Kingdom","GWPM+8V Guisborough, United Kingdom",http://www.guisboroughpropertymaintenance.co.uk/,+44 7739 997571,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo-kHtsF5F4kmGmS6Zo1OB0XKYIHKiTcDwIHe93LDoxwZzlggR2LA1L24V2ZuWqSPbFuaVAc-fnvNhkKIzeRI21su4beb8p8jsr4X3aihG6pBqF265L4BFmY2RhqYkCTxGnu4s=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Guisborough+York+UK/@54.536241,-1.049544,14z",2026-03-23T04:20:31.568Z,,,
https://www.google.com/maps/place/XTREME+XPERTS+%28+Rapid+Tech+Repairs+%29/data=!4m7!3m6!1s0x487ee5f4652d47ed:0x1d5bbd7c2f75bd12!8m2!3d54.535868!4d-1.0517453!16s%2Fg%2F11dx8lz26j!19sChIJ7UctZfTlfkgREr11L3y9Wx0,XTREME XPERTS ( Rapid Tech Repairs ),4.9,110,Mobile phone repair shop,"Xtreme xperts, 32 Market Pl, Guisborough TS14 6HF, United Kingdom","GWPX+88 Guisborough, United Kingdom",https://xtremexperts.co.uk/,+44 1287 619916,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepCULV0M6j1NAIglf-kJ-vlwP4WW3QkS6AnStaCl4jeV8BsmURy6jecrKtQtu983j3TslblvmQa-Xryl_nFjlxktF1Ut4Ivfc2T-0paRaOTeWc_Nc1AXhjYJRDCg3BLAGQ55JdYCA=w408-h306-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,10 am–4 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Guisborough+York+UK/@54.536241,-1.049544,14z",2026-03-23T04:20:36.271Z,,,
https://www.google.com/maps/place/Cleveland+Building+Maintenance/data=!4m7!3m6!1s0x487ee51f4908eb23:0x7f760bac1b232531!8m2!3d54.5620003!4d-1.0629977!16s%2Fg%2F1hdz5shp4!19sChIJI-sISR_lfkgRMSUjG6wLdn8,Cleveland Building Maintenance,5.0,1,Property maintenance,"18 Redcar Rd, Dunsdale, Guisborough TS14 6RH, United Kingdom","HW6P+RR Guisborough, United Kingdom",http://cleveland-building-maintenance.site123.me/,+44 7527 627315,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerx_AzClIWDJZtqzMMFjN38AB6RqUxn4LYmRKoi0beqasNxniQ63o3h-97gC7MgHdGYGN5tLz9FinHjRzUTqGNqv2MHCRAR5rRLzOriSehh2Ss6pADOaIf5676A8b_eqtCL3m6G=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Guisborough+York+UK/@54.536241,-1.049544,14z",2026-03-23T04:20:40.876Z,,,
