placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,isBlackOwned,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info
"https://www.google.com/maps/place/Michael+Rose,+CPA+PC/data=!4m7!3m6!1s0x8640e8ee04dfe2d5:0x920539f1aa8b511d!8m2!3d29.6154686!4d-95.5350808!16s%2Fg%2F1262m1wnw!19sChIJ1eLfBO7oQIYRHVGLqvE5BZI","Michael Rose, CPA PC",4.9,181,Certified public accountant,"614 Texas Pkwy #300, Missouri City, TX 77489, United States","JF87+5X Missouri City, Texas, USA",https://www.michaelrosecpa.com/,+1 281-403-0730,"Closed ⋅ Opens 8 am Mon

Updated by this business 5 days ago",,https://lh3.googleusercontent.com/p/AF1QipPyJwUkU7JE20NEkH2aS80X6WqiB8pQiDKHPqlL=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+League+City+HOU+TX/@29.6459141,-95.2768951,14z",2025-10-19T17:08:23.751Z,
https://www.google.com/maps/place/E.Patten+Tax+Prep+PLLC/data=!4m7!3m6!1s0x8640964ae3518d4d:0xe68e8b41fec3c0f8!8m2!3d29.6593683!4d-95.2704844!16s%2Fg%2F11c5_s5lgg!19sChIJTY1R40qWQIYR-MDD_kGLjuY,E.Patten Tax Prep PLLC,2.9,33,Tax preparation service,"8101 Airport Blvd Suite A3, Houston, TX 77061, United States","MP5H+PR Southeast Houston, Houston, TX, USA",https://www.epatten.com/,+1 832-503-9440,Closed ⋅ Opens 10 am Mon,,https://lh3.googleusercontent.com/p/AF1QipN2SbdP6W5Rn-gh5gTfZZpDc1cPaWtBoNF7WcZo=w408-h408-k-no,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+League+City+HOU+TX/@29.6459141,-95.2768951,14z",2025-10-19T17:08:29.249Z,LGBTQ+ friendly
https://www.google.com/maps/place/R+Patterson+CPA+PLLC/data=!4m7!3m6!1s0x872b7165f481fb5f:0x6312d1b864bfb2d6!8m2!3d29.5433406!4d-95.0637258!16s%2Fg%2F1tg68kzw!19sChIJX_uB9GVxK4cR1rK_ZLjREmM,R Patterson CPA PLLC,,,Certified public accountant,"2600 South Shore Blvd #300, League City, TX 77573, United States","GWVP+8G League City, Texas, USA",,+1 832-632-6717,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sEizte5Op6k9hWej3ewy3w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=43.559883&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+League+City+HOU+TX/@29.6459141,-95.2768951,14z",2025-10-19T17:08:34.238Z,
https://www.google.com/maps/place/A%27s+Tax+and+More/data=!4m7!3m6!1s0x86408319e8a26aff:0xdb9a7c981e4bc488!8m2!3d29.5050789!4d-95.093527!16s%2Fg%2F11jp7v2bgg!19sChIJ_2qi6BmDQIYRiMRLHph8mts,A's Tax and More,4.7,27,Tax preparation,"423 State Hwy 3 Ste 437, League City, TX 77573, United States","GW44+2H League City, Texas, USA",http://www.astaxandmore.com/,+1 281-557-2100,,,https://lh3.googleusercontent.com/p/AF1QipN-9DHjqMb9UtnGEItU1TQMbHBLnfPwtNbkuMpr=w408-h270-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+League+City+HOU+TX/@29.6459141,-95.2768951,14z",2025-10-19T17:08:39.347Z,
"https://www.google.com/maps/place/John+E.+Turner,+CPA/data=!4m7!3m6!1s0x864099e9ecd45f59:0x4ecfdc5df3a3af0e!8m2!3d29.616001!4d-95.2120548!16s%2Fg%2F1tgdtj69!19sChIJWV_U7OmZQIYRDq-j813cz04","John E. Turner, CPA",5.0,2,Accountant,"12727 Featherwood Dr # 111, Houston, TX 77034, United States","JQ8Q+C5 South Belt / Ellington, Houston, TX, USA",http://www.jturnercpa.com/,+1 281-464-9443,Closed ⋅ Opens 9:30 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FsroDL2zG2Aek294yan-ag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.92221&pitch=0&thumbfov=100,false,Closed,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+League+City+HOU+TX/@29.6459141,-95.2768951,14z",2025-10-19T17:08:44.449Z,
"https://www.google.com/maps/place/Ryan+Beals+CPA,+PLLC/data=!4m7!3m6!1s0x330d552a63ae3e3:0x58bf9cb225de414c!8m2!3d31.1689103!4d-100.0768425!16s%2Fg%2F11rcdnn3zt!19sChIJ4-M6plLVMAMRTEHeJbKcv1g","Ryan Beals CPA, PLLC",5.0,19,Accountant,,,http://ryanbealscpa.com/,+1 281-957-8686,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPGBwHWkw-bDGDsblLQMplSNwUBdDxRA2rQ54OM=w408-h510-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+League+City+HOU+TX/@29.6459141,-95.2768951,14z",2025-10-19T17:08:50.159Z,
https://www.google.com/maps/place/ADM+CPA/data=!4m7!3m6!1s0x8640c28e357199af:0x4e6c8f710b608aea!8m2!3d29.6545394!4d-95.7136533!16s%2Fg%2F1tksj5dh!19sChIJr5lxNY7CQIYR6opgC3GPbE4,ADM CPA,5.0,119,Certified public accountant,"10310 W Grand Pkwy S ste 201, Richmond, TX 77406, United States","M73P+RG Richmond, Texas, USA",https://admcpapc.com/,+1 713-337-3100,Closed ⋅ Opens 8:30 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fctvUJ1Ld9nmcCRAdCRZcQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=243.91388&pitch=0&thumbfov=100,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+League+City+HOU+TX/@29.6459141,-95.2768951,14z",2025-10-19T17:08:55.495Z,LGBTQ+ friendly
https://www.google.com/maps/place/Affordable+Bookkeeping/data=!4m7!3m6!1s0x86409b8a1f5723cd:0x84e42f4724b879cf!8m2!3d29.5412306!4d-95.0611103!16s%2Fg%2F1s04877bf!19sChIJzSNXH4qbQIYRz3m4JEcv5IQ,Affordable Bookkeeping,4.2,5,Bookkeeping service,"3027 Marina Bay Dr Ste. 205, League City, TX 77573, United States","GWRQ+FH League City, Texas, USA",http://affordablebookkeepingtx.com/,+1 281-724-9177,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNdKWKr7NBHuJtWtnYoZoII5hOHWoeL-RjMLd05=w408-h306-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+League+City+HOU+TX/@29.6459141,-95.2768951,14z",2025-10-19T17:09:00.505Z,
https://www.google.com/maps/place/Texas+Tax+Multiservices/data=!4m7!3m6!1s0x8640a28fab51026b:0x5112aaa928d3b760!8m2!3d29.6838592!4d-95.3192578!16s%2Fg%2F11ckvbfp9r!19sChIJawJRq4-iQIYRYLfTKKmqElE,Texas Tax Multiservices,5.0,1,Bookkeeping service,"5619 S Wayside Dr, Houston, TX 77087, United States","MMMJ+G7 Southeast Houston, Houston, TX, USA",http://www.texastaxmultiservices.com/,+1 832-964-7868,Closed ⋅ Opens 10 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1hMvdiaDyigZ_4ibmIf2gQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=77.63619&pitch=0&thumbfov=100,true,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+League+City+HOU+TX/@29.6459141,-95.2768951,14z",2025-10-19T17:09:05.503Z,
"https://www.google.com/maps/place/Clear+Lake+Finance+%26+Tax,+LLC/data=!4m7!3m6!1s0x86409d534af5a789:0x274fced688fb2451!8m2!3d29.5472933!4d-95.099511!16s%2Fg%2F11wvy_90dn!19sChIJiaf1SlOdQIYRUST7iNbOTyc","Clear Lake Finance & Tax, LLC",5.0,6,Accounting firm,"1350 E NASA Pkwy Suite 125, Houston, TX 77058, United States","GWW2+W5 Nassau Bay, Texas, USA",https://www.thebestcfo.com/,+1 713-876-6092,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=j_oT2TAzEGDiVJi0wFelcA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=25.693626&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+League+City+HOU+TX/@29.6459141,-95.2768951,14z",2025-10-19T17:09:10.983Z,
https://www.google.com/maps/place/JC+CPAs+and+Advisors+LLC/data=!4m7!3m6!1s0x8640c78d5cb6353b:0x6ff30936c5c79986!8m2!3d29.8121884!4d-95.4387065!16s%2Fg%2F11swvtnrww!19sChIJOzW2XI3HQIYRhpnHxTYJ828,JC CPAs and Advisors LLC,5.0,15,Accounting firm,"2180 N Loop W West, Houston, TX 77018, United States","RH66+VG Central Northwest, Houston, TX, USA",http://www.jccpas.com/,+1 713-337-7944,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOR861ZwVx78KTkp0aE-2djYXV5YbkYdj5MoQjv=w408-h544-k-no,true,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+League+City+HOU+TX/@29.6459141,-95.2768951,14z",2025-10-19T17:09:16.301Z,
https://www.google.com/maps/place/Tax+Biz/data=!4m7!3m6!1s0x8640ebeff06af4db:0x89ac205926dcdbe0!8m2!3d29.5962378!4d-95.4671529!16s%2Fg%2F1tld0kk8!19sChIJ2_Rq8O_rQIYR4NvcJlkgrIk,Tax Biz,4.9,126,Tax preparation service,"15822 S Post Oak Rd, Houston, TX 77053, United States","HGWM+F4 Ridgegate, Houston, TX, USA",http://www.taxbizinc.com/,+1 281-438-3030,Closed ⋅ Opens 10 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3q4d2A8-MsIruwWjN-UVGA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=317.13092&pitch=0&thumbfov=100,true,Closed,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,9:30 am–2 pm,"https://www.google.com/maps/search/certified+public+accountant+in+League+City+HOU+TX/@29.6459141,-95.2768951,14z",2025-10-19T17:09:21.457Z,
"https://www.google.com/maps/place/Gohlke+%26+Company,+P.C./data=!4m7!3m6!1s0x86409cf847f52a5f:0x383ad3d343da8806!8m2!3d29.5531682!4d-95.1171502!16s%2Fg%2F1tfjfxyc!19sChIJXyr1R_icQIYRBojaQ9PTOjg","Gohlke & Company, P.C.",5.0,3,Accountant,"17041 El Camino Real #104, Houston, TX 77058, United States","HV3M+74 Clear Lake, Houston, TX, USA",https://gcocpa.cpa/,+1 281-480-5544,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPpLntxJv_xdCPkBzIDNzg1im44O-3SYFAt8C5n=w408-h305-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+League+City+HOU+TX/@29.6459141,-95.2768951,14z",2025-10-19T17:09:26.865Z,
"https://www.google.com/maps/place/Miledys+Multiservice/@29.6226734,-95.2969988,17z/data=!3m1!4b1!4m6!3m5!1s0x864097a8bf5dd051:0x34306c020400bed0!8m2!3d29.6226734!4d-95.2969988!16s%2Fg%2F11wy7lzqn3",Miledys Multiservice,,,Tax preparation service,"7031 Hobby Wind Ridge Dr, Houston, TX 77075, United States","JPF3+36 Greater Hobby Area, Houston, TX, USA",,+1 832-531-3727,Closed ⋅ Opens 8 am Mon,,,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+League+City+HOU+TX/@29.6459141,-95.2768951,14z",2025-10-19T17:09:34.768Z,
https://www.google.com/maps/place/Ameritax+%26+Multiservice/data=!4m7!3m6!1s0x8640962ce8590ec9:0x71d37192703236dd!8m2!3d29.6527579!4d-95.2575243!16s%2Fg%2F1260qbtx7!19sChIJyQ5Z6CyWQIYR3TYycJJx03E,Ameritax & Multiservice,4.7,15,Consultant,"9001 Airport Blvd #309, Houston, TX 77061, United States","MP3R+4X Southeast Houston, Houston, TX, USA",,+1 713-644-8339,Closed ⋅ Opens 10 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cjlKti2l4o1Mvt4Sb73OfQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=259.3883&pitch=0&thumbfov=100,false,Closed,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–4 pm,"https://www.google.com/maps/search/certified+public+accountant+in+League+City+HOU+TX/@29.6459141,-95.2768951,14z",2025-10-19T17:09:40.338Z,
https://www.google.com/maps/place/Elination+Tax+Specialist/data=!4m7!3m6!1s0x864095f7ae9db48f:0x4e57b49004e7d6ca!8m2!3d29.80711!4d-95.46119!16s%2Fg%2F11q41lcpgd!19sChIJj7SdrveVQIYRytbnBJC0V04,Elination Tax Specialist,5.0,25,Accountant,,,https://www.elinationtaxsp.com/,+1 281-650-5615,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMcGQDhuRUQu6mJlAZJwDu5f4T7MF2vUEXWRHU=w426-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+League+City+HOU+TX/@29.6459141,-95.2768951,14z",2025-10-19T17:09:45.842Z,
https://www.google.com/maps/place/In+Tu+It+Tax+Services/data=!4m7!3m6!1s0x864095b3aaaaaaab:0x9b92f15738883efa!8m2!3d29.6644854!4d-95.3354864!16s%2Fg%2F11fj5dsgmq!19sChIJq6qqqrOVQIYR-j6IOFfxkps,In Tu It Tax Services,4.8,19,Tax preparation service,"5730 Belcrest St, Houston, TX 77033, United States","MM77+QR South Side, Houston, TX, USA",,+1 713-733-4000,Closed ⋅ Opens 1 pm,,https://lh3.googleusercontent.com/p/AF1QipNqNDw5g4dAIqKN5P8kaet_bx1yy54gnTEYSMQd=w408-h305-k-no,true,1–3:30 pm,8:30 am–9:30 pm,8:30 am–9:30 pm,8:30 am–9:30 pm,8:30 am–9:30 pm,8:30 am–9:30 pm,8:30 am–9:30 pm,"https://www.google.com/maps/search/certified+public+accountant+in+League+City+HOU+TX/@29.6459141,-95.2768951,14z",2025-10-19T17:09:51.221Z,
https://www.google.com/maps/place/Alicia%27s+Unlimited/data=!4m7!3m6!1s0x864099a6660d8041:0x21587accab7ece40!8m2!3d29.678459!4d-95.2305994!16s%2Fg%2F11gxh8c4m1!19sChIJQYANZqaZQIYRQM5-q8x6WCE,Alicia's Unlimited,2.4,37,Notary public,"2808 S Richey St, Houston, TX 77017, United States","MQH9+9Q Meadowbrook / Allendale, Houston, TX, USA",,+1 713-910-8585,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1s7pmstnchv9Td3KbALi8Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=293.4161&pitch=0&thumbfov=100,false,12–5 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,12–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+League+City+HOU+TX/@29.6459141,-95.2768951,14z",2025-10-19T17:09:56.658Z,
https://www.google.com/maps/place/Solusec+General+Services/data=!4m7!3m6!1s0x86409829686fb621:0x8fcdd6694f4ada45!8m2!3d29.6468887!4d-95.2227361!16s%2Fg%2F1wk7r747!19sChIJIbZvaCmYQIYRRdpKT2nWzY8,Solusec General Services,4.6,8,Tax preparation service,"401 Edgebrook Dr, Houston, TX 77034, United States","JQWG+QW Edgebrook Area, Houston, TX, USA",http://www.solusecgs.com/,+1 713-947-2512,Closed ⋅ Opens 10 am Tue,,https://lh3.googleusercontent.com/p/AF1QipOsT1H97uvYf7Two0dbhKFGnU8BCSHhNN-10_Yg=w408-h510-k-no,true,Closed,Closed,10 am–2:30 pm,10 am–2:30 pm,10 am–2:30 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+League+City+HOU+TX/@29.6459141,-95.2768951,14z",2025-10-19T17:10:01.919Z,
https://www.google.com/maps/place/Joe+A+Garcia+Inc/data=!4m7!3m6!1s0x8640bdefeb62d599:0x218f5a3e320b2c8d!8m2!3d29.696161!4d-95.298856!16s%2Fg%2F1w455_9j!19sChIJmdVi6--9QIYRjSwLMj5ajyE,Joe A Garcia Inc,5.0,1,Accountant,"7227 S Loop E # 100, Houston, TX 77087, United States","MPW2+FF Gulfgate Riverview / Pine Valley, Houston, TX, USA",,+1 713-644-1940,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hXQOeYzSC9gARD4QsbEWLw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=11.481844&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+League+City+HOU+TX/@29.6459141,-95.2768951,14z",2025-10-19T17:10:04.874Z,
https://www.google.com/maps/place/Lizs+Bookkeeping+Services/data=!4m7!3m6!1s0x8640960db91b9a81:0x29eadf08a2f04d41!8m2!3d29.6641661!4d-95.3015363!16s%2Fg%2F11rkmtxl6j!19sChIJgZobuQ2WQIYRQU3wogjf6ik,Lizs Bookkeeping Services,,,Accountant,"7255 Sims Dr, Houston, TX 77061, United States","MM7X+M9 Southeast Houston, Houston, TX, USA",,+1 713-340-6678,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sGrreAWDIbXHxY3HQbJhNQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=318.09024&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+League+City+HOU+TX/@29.6459141,-95.2768951,14z",2025-10-19T17:10:07.738Z,
https://www.google.com/maps/place/FJS+Multi-Business+Services/data=!4m7!3m6!1s0x864095ffa97fb635:0xe230f7c9ecc07f0c!8m2!3d29.836095!4d-95.46119!16s%2Fg%2F11lrcz84lr!19sChIJNbZ_qf-VQIYRDH_A7Mn3MOI,FJS Multi-Business Services,,,Tax preparation service,,,,+1 713-539-2377,Closes soon ⋅ 1 pm ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMMhFSsX0rD8ffstbfzdkW97WWktMx6B6PN6NFW=w426-h240-k-no,true,9 am–1 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–1 pm,"https://www.google.com/maps/search/certified+public+accountant+in+League+City+HOU+TX/@29.6459141,-95.2768951,14z",2025-10-19T17:10:12.653Z,
https://www.google.com/maps/place/Frexito+Management+and+Consulting+Group+LLC/data=!4m7!3m6!1s0x8640be8d57ba0a0d:0x955230325f863100!8m2!3d29.6839207!4d-95.2563392!16s%2Fg%2F11b6jbzvfj!19sChIJDQq6V42-QIYRADGGXzIwUpU,Frexito Management and Consulting Group LLC,5.0,30,Business management consultant,"8446 Howard Dr, Houston, TX 77017, United States","MPMV+HF Meadowbrook / Allendale, Houston, TX, USA",http://frexitax.com/,+1 832-677-6414,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=leQFRy4EMGmnOy4HAVTHsA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=130.97052&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,1 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+League+City+HOU+TX/@29.6459141,-95.2768951,14z",2025-10-19T17:10:18.303Z,Identifies as Latino-owned
"https://www.google.com/maps/place/Defense+Tax+Partners+-+Tax+Attorney,+IRS+Tax+Relief+%26+Audit+Defense,+Free+Consultation/data=!4m7!3m6!1s0x86409d4118ec7d25:0x3bf412dd71b4dd04!8m2!3d29.5434258!4d-95.063908!16s%2Fg%2F11vdbfm7z7!19sChIJJX3sGEGdQIYRBN20cd0S9Ds","Defense Tax Partners - Tax Attorney, IRS Tax Relief & Audit Defense, Free Consultation",5.0,60,Tax attorney,"2600 South Shore Blvd #300, League City, TX 77573, United States","GWVP+9C League City, Texas, USA",https://www.texastaxattorneys.net/league-city-tx/,+1 281-609-9430,Closed ⋅ Opens 6 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9j-q7lDBytNGZrTF_JuN8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=44.77254&pitch=0&thumbfov=100,true,Closed,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+League+City+HOU+TX/@29.6459141,-95.2768951,14z",2025-10-19T17:10:23.360Z,
https://www.google.com/maps/place/Delafuente+Multiservices+LLC/data=!4m7!3m6!1s0x864097b7347540d1:0x1ff94e6b1a66a022!8m2!3d29.6696252!4d-95.2886826!16s%2Fg%2F11tnj_ffxt!19sChIJ0UB1NLeXQIYRIqBmGmtO-R8,Delafuente Multiservices LLC,5.0,2,Notary public,"6515 Telephone Rd Suite A, Houston, TX 77061, United States","MP96+VG Southeast Houston, Houston, TX, USA",,+1 832-559-0284,Closed ⋅ Opens 10 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qjIcMrJiF6u-2mpxykSlbA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.700356&pitch=0&thumbfov=100,true,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–4 pm,"https://www.google.com/maps/search/certified+public+accountant+in+League+City+HOU+TX/@29.6459141,-95.2768951,14z",2025-10-19T17:10:28.825Z,
https://www.google.com/maps/place/Main+Street+Tax+Advisors/data=!4m7!3m6!1s0x8640832accbd3821:0xc174834e85009cdd!8m2!3d29.561086!4d-95.0239222!16s%2Fg%2F1tfzh477!19sChIJITi9zCqDQIYR3ZwAhU6DdME,Main Street Tax Advisors,4.6,15,Tax preparation service,"1014 N Meyer Ave, Seabrook, TX 77586, United States","HX6G+CC Seabrook, Texas, USA",,+1 281-332-2555,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipO9RhemAMJ6NsR_s_1H_Y7bxj610USe1A9LzzNc=w408-h306-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+League+City+HOU+TX/@29.6459141,-95.2768951,14z",2025-10-19T17:10:33.926Z,
https://www.google.com/maps/place/Stinson+Capital+Planner+Inc/data=!4m7!3m6!1s0x8640bd85bb4af3a3:0xb81871cfedd0246d!8m2!3d29.6920403!4d-95.2771944!16s%2Fg%2F1tgwb8px!19sChIJo_NKu4W9QIYRbSTQ7c9xGLg,Stinson Capital Planner Inc,5.0,3,Tax preparation service,"3407 Broadway St, Houston, TX 77017, United States","MPRF+R4 Park Place, Houston, TX, USA",,+1 713-643-1275,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=N_VzDflfIzewsCRsWCVyQQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=95.84151&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+League+City+HOU+TX/@29.6459141,-95.2768951,14z",2025-10-19T17:10:37.489Z,
https://www.google.com/maps/place/Plentiful+Tax/data=!4m7!3m6!1s0x8640be409c47cf3f:0xc259f0da6a720b0e!8m2!3d29.656541!4d-95.336001!16s%2Fg%2F11qshz7zng!19sChIJP89HnEC-QIYRDgtyatrwWcI,Plentiful Tax,3.2,9,Accountant,"8707 Martin Luther King Blvd, Houston, TX 77033, United States","MM47+JH South Side, Houston, TX, USA",,+1 832-205-3296,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EQkVltX_wtvidXlOKvJeKA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=118.57157&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+League+City+HOU+TX/@29.6459141,-95.2768951,14z",2025-10-19T17:10:40.633Z,
https://www.google.com/maps/place/Prestige+Tax+%26+Multi-Services/data=!4m7!3m6!1s0x8640be28a335693f:0x9f3fcbba665deea8!8m2!3d29.686656!4d-95.3419225!16s%2Fg%2F11s2ly3d52!19sChIJP2k1oyi-QIYRqO5dZrrLP58,Prestige Tax & Multi-Services,5.0,1,Accountant,"Houston, TX 77021, United States","MMP5+M6 South Side, Houston, TX, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PUUUu5ZsWpnKj_Avl5yRZg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.87534&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+League+City+HOU+TX/@29.6459141,-95.2768951,14z",2025-10-19T17:10:43.669Z,
https://www.google.com/maps/place/Cb+Income+Tax/data=!4m7!3m6!1s0x8640bd8798af3901:0xf57f291076fd58db!8m2!3d29.6855529!4d-95.2766328!16s%2Fg%2F11l2_8tdrq!19sChIJATmvmIe9QIYR21j9dhApf_U,Cb Income Tax,,,Accountant,"7911 Gulf Fwy, Houston, TX 77017, United States","MPPF+68 Park Place, Houston, TX, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2oYeZq_Z94puw8CWRnlXKA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=55.551163&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+League+City+HOU+TX/@29.6459141,-95.2768951,14z",2025-10-19T17:10:46.637Z,
https://www.google.com/maps/place/Zerimar+Tax+%26+Insurance+Service/data=!4m7!3m6!1s0x86409840a087819d:0x666198bd84379168!8m2!3d29.6593006!4d-95.2057597!16s%2Fg%2F11dx92ms90!19sChIJnYGHoECYQIYRaJE3hL2YYWY,Zerimar Tax & Insurance Service,5.0,149,Tax preparation service,"301 Vista Rd #170, Pasadena, TX 77504, United States","MQ5V+PM Pasadena, Texas, USA",https://www.zerimartax.com/?utm_source=gmb,+1 281-972-8268,Closed ⋅ Opens 11 am Mon,,https://lh3.googleusercontent.com/p/AF1QipO4RJuQiTh8q1fmE--sh-ydOAkmtcVdPXyL-SZx=w408-h306-k-no,true,Closed,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,"https://www.google.com/maps/search/certified+public+accountant+in+League+City+HOU+TX/@29.6459141,-95.2768951,14z",2025-10-19T17:10:52.072Z,
