placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,wednesday,thursday,friday,saturday,sunday,monday,tuesday,info,isBlackOwned
https://www.google.com/maps/place/Oakwood+Veterinary+Clinic:+Dr.+Ohmann/data=!4m7!3m6!1s0x87b23db070983989:0xfae89b98889a67f5!8m2!3d35.457054!4d-97.4058195!16s%2Fg%2F1tp_6xkz!19sChIJiTmYcLA9socR9WeaiJib6Po,Oakwood Veterinary Clinic: Dr. Ohmann,5.0,2,Veterinarian,"720 S Air Depot Blvd, Oklahoma City, OK 73110, United States","FH4V+RM Midwest City, Oklahoma, USA",https://midwestveterinaryhospital.com/,+1 405-732-4505,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=otkXKSeHeOBTc5fU1VLatQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=104.57492&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:56:16.173Z,,,,,,,,,
https://www.google.com/maps/place/Choice+Health+at+Home/data=!4m7!3m6!1s0x87b2199cc9268fd5:0xb97a9f44f8773923!8m2!3d35.5485145!4d-97.5130911!16s%2Fg%2F1tfzbpvt!19sChIJ1Y8myZwZsocRIzl3-ESferk,Choice Health at Home,3.8,16,Home health care service,"7512 Broadway Ext #312, Oklahoma City, OK 73116, United States","GFXP+CQ Northeast Oklahoma City, Oklahoma City, OK, USA",https://choicehealthathome.com/locations/ok/oklahoma-city/oklahoma-city-choice-health-at-home-broadway-ext,+1 405-463-5695,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3JJhtOFitPLrwKMTdt33hQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=51.424675&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:56:21.240Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Accel+at+Crystal+Park/data=!4m7!3m6!1s0x87b2147a088c25b3:0x7419f6bb2b3f721c!8m2!3d35.3872176!4d-97.5180395!16s%2Fg%2F11cs4gtn6z!19sChIJsyWMCHoUsocRHHI_K7v2GXQ,Accel at Crystal Park,3.3,268,Nursing home,"315 SW 80th St, Oklahoma City, OK 73139, United States","9FPJ+VQ South Oklahoma City, Oklahoma City, OK, USA",https://accelcrystalpark.com/,+1 405-635-9961,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNxdlLZzLLedNOm4JewcziIuedFI60-94QS_gqb=w408-h271-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:56:26.272Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/CareSource/data=!4m7!3m6!1s0x87b211ce6141dd97:0x47b15d8f69d62fb4!8m2!3d35.4518511!4d-97.598216!16s%2Fg%2F1tczfdm2!19sChIJl91BYc4RsocRtC_WaY9dsUc,CareSource,4.4,89,Medical equipment supplier,"4350 Will Rogers Pkwy # 102, Oklahoma City, OK 73108, United States","FC22+PP Central Oklahoma City, Oklahoma City, OK, USA",http://www.caresourceok.com/,+1 405-948-2822,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipNLvh6uNpzjA_k4vn_yGZYzlagnkTlH3Sdp2LVw=w408-h296-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:56:31.353Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,
https://www.google.com/maps/place/Bellevue+Health+%26+Rehab+Center/data=!4m7!3m6!1s0x87b21ae44f6cfcf5:0xf45b70b75b193ac0!8m2!3d35.538609!4d-97.5823776!16s%2Fg%2F1tscpj7d!19sChIJ9fxsT-QasocRwDoZW7dwW_Q,Bellevue Health & Rehab Center,4.3,281,Rehabilitation center,"6500 N Portland Ave, Oklahoma City, OK 73116, United States","GCQ9+C2 Central Oklahoma City, Oklahoma City, OK, USA",https://bellevueokc.com/,+1 405-767-6500,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no_RWs4QOeQwvXFR6rikIDUjhBdGgpprJQDzbZrjvrxD75SeekxCg00g4bm0C9Romn6497Y-xgmfhLQ8fiGQ7R_SwFYLk3KzqNf2JefODnKL-Bim-s698xlWdq4JxlAhdxrYxo=w411-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:56:36.276Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Identifies as veteran-owned,
https://www.google.com/maps/place/Crystal+Place+Retirement/data=!4m7!3m6!1s0x87b21470b54d0e9b:0xe0f0289cd02fe2be!8m2!3d35.3875259!4d-97.5192732!16s%2Fg%2F1tcysbdh!19sChIJmw5NtXAUsocRvuIv0Jwo8OA,Crystal Place Retirement,3.3,23,Assisted living facility,"400 SW 79th St, Oklahoma City, OK 73139, United States","9FQJ+27 South Oklahoma City, Oklahoma City, OK, USA",https://www.crystalplaceretirement.com/,+1 405-616-1980,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMk8JD_I024xrz3SWf_XtsDyGW78fOw3p1ggr-T=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:56:41.166Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Humanity+Hospice/data=!4m7!3m6!1s0x87b21fc1a7cee663:0xb48732a7c6651da1!8m2!3d35.6657168!4d-97.4623382!16s%2Fg%2F11lzfjk15g!19sChIJY-bOp8EfsocRoR1lxqcyh7Q,Humanity Hospice,,,,"1109 N Bryant Ave, Edmond, OK 73034, United States","MG8Q+73 Edmond, Oklahoma, USA",,+1 405-418-2530,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=p-zIVgNC2Tu62APbDOOG3g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.7884183&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:56:44.165Z,,,,,,,,,
https://www.google.com/maps/place/Midwest+Veterinary+Hospital:+Toombs-Brazer+Trena+DVM/data=!4m7!3m6!1s0x87b23db070983989:0xdf4361dc31207844!8m2!3d35.457054!4d-97.4058195!16s%2Fg%2F1w0r0f2g!19sChIJiTmYcLA9socRRHggMdxhQ98,Midwest Veterinary Hospital: Toombs-Brazer Trena DVM,5.0,5,Veterinarian,"720 S Air Depot Blvd, Oklahoma City, OK 73110, United States","FH4V+RM Midwest City, Oklahoma, USA",https://midwestveterinaryhospital.com/,+1 405-732-4505,Closed ⋅ Opens 7:30 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=otkXKSeHeOBTc5fU1VLatQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=104.57492&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:56:49.266Z,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–12 pm,Closed,7:30 am–6 pm,7:30 am–6 pm,,
https://www.google.com/maps/place/INTEGRIS+Home+Care+in+OKC/data=!4m7!3m6!1s0x8876014b985355f7:0xe5a3d73eec49f9d8!8m2!3d35.5244717!4d-97.5738912!16s%2Fg%2F1tlgyg5_!19sChIJ91VTmEsBdogR2PlJ7D7Xo-U,INTEGRIS Home Care in OKC,5.0,1,Home health care service,"5300 N Independence Ave # 130, Oklahoma City, OK 73112, United States","GCFG+QC Central Oklahoma City, Oklahoma City, OK, USA",https://integrisok.com/locations/hospice-and-home-care/integris-home-care-in-okc,+1 405-951-8400,"Open 24 hours

Confirmed by this business 11 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0J7OPc5z8AbjmjsRKSdmzQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=77.56051&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:56:54.351Z,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Best+Care+Clinic/data=!4m7!3m6!1s0x87b213b9bb2a7571:0x5c1fb4febfa5d1f7!8m2!3d35.3806009!4d-97.5473691!16s%2Fg%2F11whrtp7qb!19sChIJcXUqu7kTsocR99Glv_60H1w,Best Care Clinic,5.0,3,Medical clinic,"8600 S Pennsylvania Ave, Oklahoma City, OK 73159, United States","9FJ3+63 South Oklahoma City, Oklahoma City, OK, USA",,+1 405-768-4438,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Xmm-J34tUNEnQAQum-sIFQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=91.715294&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:56:59.362Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,,
https://www.google.com/maps/place/Hospice+of+North+Central+Oklahoma/data=!4m7!3m6!1s0x152fa4711dfcd535:0x6049d25c321e3266!8m2!3d36.730716!4d-97.068919!16s%2Fg%2F11b6xch43q!19sChIJNdX8HXGkLxURZjIeMlzSSWA,Hospice of North Central Oklahoma,4.7,12,Hospice,"445 Fairview Ave #103, Ponca City, OK 74601, United States","PWJJ+7C Ponca City, Oklahoma, USA",http://www.hospiceofnorthcentraloklahoma.org/,+1 580-762-9102,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMsatE8oS5OfdnyUjSfuEqLVcfaT58UoX_6mg28=w408-h272-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:57:04.226Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Epworth+Villa/data=!4m7!3m6!1s0x87b21c467bef6881:0x764dc9a2fc0022ca!8m2!3d35.6215852!4d-97.5512753!16s%2Fg%2F1thn607z!19sChIJgWjve0YcsocRyiIA_KLJTXY,Epworth Villa,4.5,432,Retirement community,"14901 N Pennsylvania Ave, Oklahoma City, OK 73134, United States","JCCX+JF Northwest Oklahoma City, Oklahoma City, OK, USA",http://www.epworthvilla.org/,+1 405-752-1200,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipMGDnhy-qlI4LjLXb_C3cMDvtt5aJ5kHwALKE4I=w408-h306-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:57:09.474Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,10 am–3 pm,10 am–3 pm,8 am–5 pm,8 am–5 pm,,
https://www.google.com/maps/place/AMG+Specialty+Hospital+-+Oklahoma+City/data=!4m7!3m6!1s0x87b21cb9c8a1f097:0xa663c703513c4008!8m2!3d35.6067837!4d-97.600854!16s%2Fg%2F11ghr1444k!19sChIJl_ChyLkcsocRCEA8UQPHY6Y,AMG Specialty Hospital - Oklahoma City,4.0,33,Hospital,"4300 W Memorial Rd 2nd Fl, Oklahoma City, OK 73120, United States","J94X+PM The Greens, Oklahoma City, OK, USA",https://amgihm.com/locations/oklahoma-city/,+1 405-936-5822,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOcNj0ngNlfAlyXdoQvnIk_6Eucx5UnZ4Kpdu4N=w408-h272-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:57:14.858Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/The+Fairmont+Skilled+Nursing+%26+Therapy/data=!4m7!3m6!1s0x87b2105e782e1ca1:0x9138adf64ab7e185!8m2!3d35.4791736!4d-97.5733506!16s%2Fg%2F1td0yzyv!19sChIJoRwueF4QsocRheG3SvatOJE,The Fairmont Skilled Nursing & Therapy,2.2,32,Nursing home,"3233 NW 10th St, Oklahoma City, OK 73107, United States","FCHG+MM Central Oklahoma City, Oklahoma City, OK, USA",https://www.fairmontok.com/,+1 405-943-8366,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP4eONZMBsXFGu2864PsEydrpGpXp6VITjn-qLX=w408-h260-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:57:19.803Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Carter+Healthcare/data=!4m7!3m6!1s0x87b211e7c795b1af:0xe6487be438aab863!8m2!3d35.4669085!4d-97.647312!16s%2Fg%2F1vlk21zv!19sChIJr7GVx-cRsocRY7iqOOR7SOY,Carter Healthcare,4.1,51,Home health care service,"7725 W Reno Ave Ste 332, Oklahoma City, OK 73127, United States","F983+Q3 Central Oklahoma City, Oklahoma City, OK, USA",https://www.carterhealthcare.com/,+1 888-951-1112,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noY_BPm7lRNL8xRdJN9iACzU961pSPI_Y3fZhvo86QJUYKtPxrPpWTMJ30_HNGQ_q0fpu39Or6vq6-AX5MKy4egn9nf5EmZRUCfQ3gj70Maz9mpPhupcKcigF9R9yhkeMD4I15_=w408-h306-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:57:24.899Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,
https://www.google.com/maps/place/Valir+Hospice/data=!4m7!3m6!1s0x87ae1af29033eaab:0x6ecab576a9c41b80!8m2!3d35.8606459!4d-97.9355108!16s%2Fg%2F11g6_210mb!19sChIJq-ozkPIarocRgBvEqXa1ym4,Valir Hospice,,,Hospice,"100 S 8th St, Kingfisher, OK 73750, United States","V367+7Q Kingfisher, Oklahoma, USA",https://valir.com/hospice-care/,+1 405-375-6231,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gLXHlNkQuv0CmsVumBIe6g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.49667&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:57:30.148Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Kingwood+Skilled+Nursing+%26+Therapy/data=!4m7!3m6!1s0x87b2179e91b0f895:0x3846ac6e9c5f91d8!8m2!3d35.4917614!4d-97.4779137!16s%2Fg%2F1tqpzrt1!19sChIJlfiwkZ4XsocR2JFfnG6sRjg,Kingwood Skilled Nursing & Therapy,2.5,11,Nursing home,"1921 NE 21st St, Oklahoma City, OK 73111, United States","FGRC+PR Central Oklahoma City, Oklahoma City, OK, USA",https://www.kingwoodok.com/,+1 405-424-1449,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nofZ_kJdcaFq-lPFLv9-6vurwLDtaFncuS1dRrbe4-UQayZWNxbVZ3fYEx84UByHbr3N99Ou83-4ZJNnz4EwESne4CHVZNCq-1x1YOkhB--wFrB3NejTReesitaKS33kWn4bQTT=w408-h240-k-no-pi-0-ya208.51837-ro-0-fo100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:57:35.161Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Loving+Care+In-Home+Health/data=!4m7!3m6!1s0x87b25ce17eec538b:0x1f6467305ce89ec7!8m2!3d35.152774!4d-97.3984018!16s%2Fg%2F1thn608s!19sChIJi1PsfuFcsocRx57oXDBnZB8,Loving Care In-Home Health,4.8,5,Home health care service,"100 Woodbriar Rd, Noble, OK 73068, United States","5J32+4J Noble, Oklahoma, USA",https://lovingcarehealth.com/,+1 405-872-1515,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPbr319o_HrxgkH-XnO-y1uSc2wgteACpOJ3dBR=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:57:40.034Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Quailbrook+Shopping+Center/data=!4m7!3m6!1s0x87b21cc81f1f47e1:0x82151bf0c6c4cce3!8m2!3d35.6117262!4d-97.6023992!16s%2Fg%2F1tp2_wzk!19sChIJ4UcfH8gcsocR48zExvAbFYI,Quailbrook Shopping Center,4.0,241,Business center,"4401 W Memorial Rd, Oklahoma City, OK 73134, United States","J96X+M2 Northwest Oklahoma City, Oklahoma City, OK, USA",,+1 405-752-3060,Closed ⋅ Opens 8:30 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npyT7rXR_D2mpe7_wMInWY_vKBYe4U85EIZ_J4QDvV2XFsv5iNtnmF2t75K3GPGrb9__EGWDyaJBdrRBpMo3ZFxqHsTK2DtKgu_GOrUWoWGntM4wND91opSBTydv9eE-DAu0fq6CQ=w408-h539-k-no,false,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:57:45.471Z,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,,
https://www.google.com/maps/place/Village+on+the+Park+Oklahoma+City/data=!4m7!3m6!1s0x87b2136c60eac867:0xa2c06604e028ee81!8m2!3d35.3587963!4d-97.5433416!16s%2Fg%2F1tgnb3gw!19sChIJZ8jqYGwTsocRge4o4ARmwKI,Village on the Park Oklahoma City,4.8,64,Assisted living facility,"1515 Kingsridge Dr, Oklahoma City, OK 73170, United States","9F54+GM South Oklahoma City, Oklahoma City, OK, USA",https://www.cardinalbay.org/senior-living/ok/oklahoma-city/village-on-the-park-oklahoma-city/?utm_source=GBP&utm_medium=organic,+1 405-378-4051,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOSEMbgotEu8VqMR_Ci8qQeVBvFeUDzUro97rYR=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:57:50.915Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Iris+Memory+Care+of+NW+Oklahoma+City/data=!4m7!3m6!1s0x87b203573eca953d:0xab955b6a5c6708ea!8m2!3d35.5921956!4d-97.6200238!16s%2Fg%2F11bw2jfy5y!19sChIJPZXKPlcDsocR6ghnXGpblas,Iris Memory Care of NW Oklahoma City,4.3,43,Assisted living facility,"12000 N MacArthur Blvd, Oklahoma City, OK 73162, United States","H9RH+VX Northwest Oklahoma City, Oklahoma City, OK, USA",https://www.irisseniorliving.com/senior-living/ok/oklahoma-city/n-macarthur-blvd/?utm_source=GBP&utm_medium=organic,+1 405-776-1780,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOrqtzTkXBwco7IhrF3aCYxhOmuWBKTQBlQrlYs=w408-h306-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:57:55.984Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Cardinal+Community+House/data=!4m7!3m6!1s0x87b21736a45efc15:0x42fc4329b130051c!8m2!3d35.4633139!4d-97.5223606!16s%2Fg%2F11hgfx1ztq!19sChIJFfxepDYXsocRHAUwsSlD_EI,Cardinal Community House,4.4,37,Non-profit organization,"517 SW 2nd St, Oklahoma City, OK 73109, United States","FF7H+83 Central Oklahoma City, Oklahoma City, OK, USA",http://www.cardinalcommunityhouse.com/,+1 405-232-0231,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqFSGI2D8qta-Hq5uKe7WFn8UHdnw2d8Vn06cbbPnA5MkY3nEgXc8hgnh8CmsnebPhfOJHQOwzYK1sqx56z3UbxL_F18JV3PWBBwhj8MPoEN7LjtbdLoC8oam9NC1kDahckbrWw=w408-h306-k-no,false,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:58:01.245Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Family+%26+Geriatric+Medical/data=!4m7!3m6!1s0x87b21aec41f06877:0x95d5e4c3a99efa54!8m2!3d35.5279747!4d-97.5829186!16s%2Fg%2F1td_5pq5!19sChIJd2jwQewasocRVPqeqcPk1ZU,Family & Geriatric Medical,3.9,32,Medical clinic,"5622 N Portland Ave # 102, Oklahoma City, OK 73112, United States","GCH8+5R Central Oklahoma City, Oklahoma City, OK, USA",https://fgmaokc.com/,+1 405-917-7590,Closed ⋅ Opens 8:30 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6NuBjCfcbDW80VMUeRR6cA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=53.559303&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:58:06.431Z,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,,
https://www.google.com/maps/place/Northwest+Nursing+Center/data=!4m7!3m6!1s0x87b21a59997a2141:0x782089735cabadea!8m2!3d35.5340603!4d-97.5636954!16s%2Fg%2F113hlprfq!19sChIJQSF6mVkasocR6q2rXHOJIHg,Northwest Nursing Center,3.9,53,Nursing home,"2801 NW 61st St, Oklahoma City, OK 73112, United States","GCMP+JG Central Oklahoma City, Oklahoma City, OK, USA",https://www.northwestnursingcenter.com/,+1 405-842-6601,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npOde0OslYsjeWIDlILLAZk51_watz45er_h9joX7xiz2TSVDC3LUDDfC7drUuLbtNqlhI1UPeJU0wfYNExfcLINwDazKPPQNdxr3-QveFgpocO_VSgbwyw4RYcQvgez7RpW1GH=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:58:11.780Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/South+Pointe+Rehabilitation+and+Care+Center/data=!4m7!3m6!1s0x87b213d182e588d1:0xa942747b94b3c!8m2!3d35.4079935!4d-97.5619846!16s%2Fg%2F1tls3bnw!19sChIJ0YjlgtETsocRPEu5RyeUCgA,South Pointe Rehabilitation and Care Center,2.9,73,Rehabilitation center,"5725 S Ross Ave, Oklahoma City, OK 73119, United States","CC5Q+56 Central Oklahoma City, Oklahoma City, OK, USA",https://mgmhealthcare.com/facility/southpointe/,+1 405-685-4791,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipMYZUJYlLIiVDMVqEbLWQqM6YfQlMt6kZ4xcecv=w423-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:58:16.812Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,
https://www.google.com/maps/place/Select+Specialty+Hospital+-+Oklahoma+City/data=!4m7!3m6!1s0x87b21aeda6f269b5:0x4b8ac169af38d2ae!8m2!3d35.5277248!4d-97.5806036!16s%2Fg%2F1tflsjgj!19sChIJtWnypu0asocRrtI4r2nBiks,Select Specialty Hospital - Oklahoma City,3.7,187,Hospital,"3524 NW 56th St, Oklahoma City, OK 73112, United States","GCH9+3Q Central Oklahoma City, Oklahoma City, OK, USA",https://www.selectspecialtyhospitals.com/locations-and-tours/OK/Oklahoma-City/Oklahoma-City?ty=xt,+1 405-606-6937,"Open 24 hours

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMPSv0FNYe_PVljAZxfl3gB4k6clTFN-L3hRY3J=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:58:22.060Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Innova+Home+Health/data=!4m7!3m6!1s0x87b21abcdb022989:0xb8fdb8d7dc26ba55!8m2!3d35.513703!4d-97.592877!16s%2Fg%2F1263rjwyk!19sChIJiSkC27wasocRVbom3Ne4_bg,Innova Home Health,4.0,2,Home health care service,"4100 Perimeter Center Dr # 210, Oklahoma City, OK 73112, United States","GC74+FR Central Oklahoma City, Oklahoma City, OK, USA",,+1 405-604-9172,Closed ⋅ Opens 8 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vIE4UQd-ovdmGwqJ1UBpsA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=283.74576&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Hospice+clinics+in+Midwest+City+OKC+OK/@35.4495065,-97.3967019,14z",2025-09-17T23:58:27.045Z,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,
