placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,error
https://www.google.com/maps/place/Decatur+Morgan+Hospital/data=!4m7!3m6!1s0x88628690689bf26f:0x6d39899947623cf8!8m2!3d34.5903214!4d-86.9719505!16s%2Fg%2F1vd95v5r!19sChIJb_KbaJCGYogR-DxiR5mJOW0,Decatur Morgan Hospital,4.6,4077,Medical clinic,"1201 7th St SE, Decatur, AL 35601, United States","H2RH+46 Decatur, Alabama, USA",https://www.decaturmorganhospital.net/,+1 256-973-2000,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMr0wHSV8jeF6RwECRYLOg-ujbD-EulCbFZUcJ5=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/Hospice+businesses in+Decatur+AL+Tier+2/,2025-09-17T23:31:53.497Z,
https://www.google.com/maps/place/Decatur+Morgan+HomeCare/data=!4m7!3m6!1s0x88628152109f8da7:0x5b595bec3a31de6f!8m2!3d34.5551951!4d-86.9729428!16s%2Fg%2F11b7rtmsnm!19sChIJp42fEFKBYogRb94xOuxbWVs,Decatur Morgan HomeCare,4.5,23,Home health care service,"2708 Hwy 31 S B, Decatur, AL 35603, United States","H24G+3R Decatur, Alabama, USA",https://lhcgroup.com/locations/decatur-morgan-homecare/?utm_source=GMB&utm_campaign=Google_Local_Listing&utm_medium=referral&utm_content=Decatur_Morgan_HomeCare_Decatur_AL_35603,+1 256-350-4182,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9Le16x85O_5j_GCVPpnxiQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=188.27687&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/Hospice+businesses in+Decatur+AL+Tier+2/,2025-09-17T23:31:58.587Z,
https://www.google.com/maps/place/Columbus+Hospice+of+Alabama/data=!4m7!3m6!1s0x888ccdb70c269bb1:0xc0319fd22c059fba!8m2!3d32.4730158!4d-85.0095358!16s%2Fg%2F1tfccy_h!19sChIJsZsmDLfNjIgRup8FLNKfMcA,Columbus Hospice of Alabama,5.0,1,Hospice,"1200 14th St D, Phenix City, AL 36867, United States","FXFR+65 Phenix City, Alabama, USA",http://www.columbushospice.com/,+1 706-569-7992,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0j3_1c0h1cX5W2qrPfsEhw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=329.53632&pitch=0&thumbfov=100,true,,,,,,,,https://www.google.com/maps/search/Hospice+businesses in+Phoenix+City+AL+Tier+2/,2025-09-17T23:32:12.416Z,
https://www.google.com/maps/place/Arabella+Health+%26+Wellness+of+Phenix+City/data=!4m7!3m6!1s0x888cce900e7ae14d:0xbf71fc426b073eb8!8m2!3d32.4959927!4d-85.034242!16s%2Fg%2F1tmy5tz_!19sChIJTeF6DpDOjIgRuD4Ha0L8cb8,Arabella Health & Wellness of Phenix City,4.3,109,Nursing home,"3900 Lakewood Dr, Phenix City, AL 36867, United States","FXW8+98 Phenix City, Alabama, USA",https://arabellahcm.com/,+1 334-298-8247,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noXfsn06nXEV9GzuHv8vht38A2BaG--6JmljcLnEBPSwRWgZ9vv9sce0w4KX6LPpRjAxVTi8ECAGtqHiWQLm3qXsWzlu-ygb4DxQvbwXkXR0l0YfxK1mP0Ti4ofeLY-JypVjbpG=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/Hospice+businesses in+Phoenix+City+AL+Tier+2/,2025-09-17T23:32:17.432Z,
"https://www.google.com/maps/place/Canterbury+Healthcare+Facility/@32.4482087,-85.0205896,17z/data=!3m1!4b1!4m6!3m5!1s0x888ccdfcf98e9f05:0x508118f026a40bd1!8m2!3d32.4482087!4d-85.0205896!16s%2Fg%2F1wt3p5rf",Canterbury Healthcare Facility,3.3,85,Nursing home,"1720 Knowles Rd, Phenix City, AL 36869, United States","CXXH+7Q Phenix City, Alabama, USA",https://canterbury-rehab.com/,+1 334-291-0485,Open 24 hours,,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/Hospice+businesses in+Phoenix+City+AL+Tier+2/,2025-09-17T23:32:24.837Z,
https://www.google.com/maps/place/Aveanna+Hospice+of+Gadsden/data=!4m7!3m6!1s0x888a3fc7c3510f09:0x8b2b483c3c570f94!8m2!3d34.0141966!4d-86.0067756!16s%2Fg%2F1whdk3h_!19sChIJCQ9Rw8c_iogRlA9XPDxIK4s,Aveanna Hospice of Gadsden,4.6,11,Hospice,"600 Broad St Suite 301, Gadsden, AL 35901, United States","2X7V+M7 Gadsden, Alabama, USA",https://www.aveanna.com/locations/426/gadsden-alabama-35901/,+1 256-547-3050,Closed ⋅ Opens 8 am Thu,,https://lh3.googleusercontent.com/p/AF1QipPxxOzU5F52KjJjGBBwAN-3pN9t1FBa3IM1V09D=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,https://www.google.com/maps/search/Hospice+businesses in+Gadsden+AL+Tier+2/,2025-09-17T23:32:41.501Z,
"https://www.google.com/maps/place/Adoration+Hospice-+Gadsden,+Alabama/data=!4m7!3m6!1s0x888a3fcc7181b6c9:0xb997554fa47cd7ee!8m2!3d34.0080192!4d-85.965178!16s%2Fg%2F11l2zsnmzk!19sChIJybaBccw_iogR7td8pE9Vl7k","Adoration Hospice- Gadsden, Alabama",5.0,1,Hospice,"100 Medical Center Dr Suite 308, Gadsden, AL 35903, United States","225M+6W Gadsden, Alabama, USA",https://adorationhealth.com/location/adoration-hospice-gadsden-alabama/?utm_campaign=gmb&utm_medium=organic&utm_source=local,+1 256-692-5570,Closed ⋅ Opens 8 am Thu,,https://lh3.googleusercontent.com/p/AF1QipNXuTtaWO3XAIOesztlVTjht61gD8VWu1CtZCXN=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,https://www.google.com/maps/search/Hospice+businesses in+Gadsden+AL+Tier+2/,2025-09-17T23:32:46.480Z,
https://www.google.com/maps/place/SouthernCare+New+Beacon/data=!4m7!3m6!1s0x888a3ea577b860e3:0xd177df5c15448b85!8m2!3d34.007609!4d-86.0070729!16s%2Fg%2F1ttdz6j2!19sChIJ42C4d6U-iogRhYtEFVzfd9E,SouthernCare New Beacon,5.0,4,Hospice,"412 S 5th St, Gadsden, AL 35901, United States","2X5V+25 Gadsden, Alabama, USA",http://southerncarenewbeacon.com/,+1 256-546-5566,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPxbhk5A50pJWrbI_cbI5aFHI36KLgRqsUt4-L3=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/Hospice+businesses in+Gadsden+AL+Tier+2/,2025-09-17T23:32:51.631Z,
https://www.google.com/maps/place/ProHealth+Home+Health+%26+Hospice/data=!4m7!3m6!1s0x888a395bec0d4b47:0xe6bd6c8e569c6983!8m2!3d34.0077242!4d-85.967706!16s%2Fg%2F11g8747kww!19sChIJR0sN7Fs5iogRg2mcVo5sveY,ProHealth Home Health & Hospice,3.8,16,Home health care service,"300 Medical Center Dr #102, Gadsden, AL 35903, United States","225J+3W Gadsden, Alabama, USA",http://www.prohealthgroup.com/,+1 256-456-9500,Closed ⋅ Opens 8 am Thu,,https://lh3.googleusercontent.com/p/AF1QipPVTR8EFYmlo4n7bxStBbZ2szg5By_JysYOGFH3=w408-h326-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,https://www.google.com/maps/search/Hospice+businesses in+Gadsden+AL+Tier+2/,2025-09-17T23:32:56.543Z,
https://www.google.com/maps/place/Hospice+of+Alabama/data=!4m7!3m6!1s0x888a3fcbd1107385:0x6d2cd4643d13482b!8m2!3d34.0079378!4d-85.9651157!16s%2Fg%2F11vxqw5ts8!19sChIJhXMQ0cs_iogRK0gTPWTULG0,Hospice of Alabama,5.0,7,Hospice,"100 Medical Center Dr Ste 302, Gadsden, AL 35903, United States","225M+5X Gadsden, Alabama, USA",https://www.hospiceofalabama.org/,+1 256-678-8820,Closed ⋅ Opens 8 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=f3JuNPoONSP0cEAT92a93w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=237.70378&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Open 24 hours,Open 24 hours,8 am–5 pm,8 am–5 pm,https://www.google.com/maps/search/Hospice+businesses in+Gadsden+AL+Tier+2/,2025-09-17T23:33:01.505Z,
https://www.google.com/maps/place/Amedisys+Hospice+Care/data=!4m7!3m6!1s0x888a3a4d341165ab:0xdfd195c05a88e72!8m2!3d33.9565074!4d-86.0418065!16s%2Fg%2F1tfb2r_k!19sChIJq2URNE06iogRco6oBVwZ_Q0,Amedisys Hospice Care,5.0,60,Hospice,"115 W Grand Ave Suite 70, Rainbow City, AL 35906, United States","XX45+J7 Rainbow City, Alabama, USA",https://locations.amedisys.com/al/rainbow-city/hospice-1071/?utm_source=google&utm_medium=organic&utm_campaign=locallisting,+1 256-442-0771,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPQrXZrgY0H33MOA1W3NTc1p-XJgc3CUBCETgoq=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/Hospice+businesses in+Gadsden+AL+Tier+2/,2025-09-17T23:33:06.519Z,
https://www.google.com/maps/place/Home+Instead/data=!4m7!3m6!1s0x888a395bed96c01d:0xc1633f553458c67a!8m2!3d33.9702106!4d-86.0496259!16s%2Fg%2F11bbwlz3ql!19sChIJHcCW7Vs5iogResZYNFU_Y8E,Home Instead,4.6,74,Home health care service,"607 W Grand Ave Unit G, Rainbow City, AL 35906, United States","XXC2+34 Rainbow City, Alabama, USA",https://www.homeinstead.com/home-care/usa/al/gadsen-rainbow-city/780/?utm_source=google&utm_medium=organic&utm_campaign=google_organic_businesslisting_y,+1 256-913-5088,"Open 24 hours

Confirmed by this business 6 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOlNESPEXwbAhpBW8DsDWqW4onniQko92St9sbT=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/Hospice+businesses in+Gadsden+AL+Tier+2/,2025-09-17T23:33:11.784Z,
https://www.google.com/maps/place/ACG+Hospice/data=!4m7!3m6!1s0x888a3b3f35b353c3:0xa68cdfa48ad63df4!8m2!3d33.9647959!4d-86.0290913!16s%2Fg%2F11x6h25b1n!19sChIJw1OzNT87iogR9D3WiqTfjKY,ACG Hospice,,,Hospice,"2901 B Rainbow Dr, Rainbow City, AL 35906, United States","XX7C+W9 Rainbow City, Alabama, USA",https://acghospice.com/,+1 866-260-2296,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rqD_8kG1KrxyvLON3cna2A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=315.96124&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/Hospice+businesses in+Gadsden+AL+Tier+2/,2025-09-17T23:33:16.731Z,
https://www.google.com/maps/place/Amedisys+Home+Health+Care/data=!4m7!3m6!1s0x888a395315e399c1:0x57cf3fb6b97d7bf!8m2!3d34.0095456!4d-86.0049156!16s%2Fg%2F11f15gslw3!19sChIJwZnjFVM5iogRv9eXa_vzfAU,Amedisys Home Health Care,4.7,6,Home health care service,"304 S 4th St, Gadsden, AL 35901, United States","2X5W+R2 Gadsden, Alabama, USA",https://locations.amedisys.com/al/gadsden/home-health-1021/?utm_source=google&utm_medium=organic&utm_campaign=locallisting,+1 256-543-1066,Closed ⋅ Opens 8 am Thu,,https://lh3.googleusercontent.com/p/AF1QipM1ucZZcThrI4kCNJOIglhoF2h-jqdg_s0wIsKM=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,https://www.google.com/maps/search/Hospice+businesses in+Gadsden+AL+Tier+2/,2025-09-17T23:33:21.865Z,
https://www.google.com/maps/place/Visiting+Angels/data=!4m7!3m6!1s0x888a3eea3213f3c3:0x3e5ce1a21919a181!8m2!3d34.0133406!4d-86.0009255!16s%2Fg%2F11g8kvd44x!19sChIJw_MTMuo-iogRgaEZGaLhXD4,Visiting Angels,4.0,3,Home health care service,"211 N 3rd St, Gadsden, AL 35901, United States","2X7X+8J Gadsden, Alabama, USA",https://www.visitingangels.com/gadsden/home?utm_source=gmb&utm_medium=organic&utm_campaign=local,+1 256-507-0083,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VYXnG1aUvXaDknooyLTRkQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=113.75624&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/Hospice+businesses in+Gadsden+AL+Tier+2/,2025-09-17T23:33:26.787Z,
https://www.google.com/maps/place/Aveanna+Home+Health+of+Northeast+Alabama+%28Gadsden%29/data=!4m7!3m6!1s0x888a3f11ccdf348b:0xe442f441c2e2eeff!8m2!3d34.0103249!4d-86.0007422!16s%2Fg%2F11h3bjvg2k!19sChIJizTfzBE_iogR_-7iwkH0QuQ,Aveanna Home Health of Northeast Alabama (Gadsden),4.0,4,Home health care service,"201 S 1st St, Gadsden, AL 35901, United States","2X6X+4P Gadsden, Alabama, USA",https://www.aveanna.com/locations/414/gadsden-alabama-35901/,+1 256-459-4971,Closed ⋅ Opens 8:30 am Thu,,https://lh3.googleusercontent.com/p/AF1QipOfiHopA3_PDG4ygwZZQecGZqdsM4i3PSr-5l4O=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,https://www.google.com/maps/search/Hospice+businesses in+Gadsden+AL+Tier+2/,2025-09-17T23:33:32.108Z,
"https://www.google.com/maps/place/Alabama+HomeCare+of+Gadsden/@34.0077242,-85.967706,17z/data=!3m1!4b1!4m6!3m5!1s0x888a24a0f3c0ad19:0xe23da5670f8313c6!8m2!3d34.0077242!4d-85.967706!16s%2Fg%2F1tm0cl0c",Alabama HomeCare of Gadsden,4.2,5,Hospital,"300 Medical Center Dr #102, Gadsden, AL 35903, United States","225J+3W Gadsden, Alabama, USA",https://lhcgroup.com/locations/gadsden-regional-home-health-of-gadsden/,+1 256-538-2273,Closed ⋅ Opens 8 am Thu,,,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,https://www.google.com/maps/search/Hospice+businesses in+Gadsden+AL+Tier+2/,2025-09-17T23:33:38.973Z,
https://www.google.com/maps/place/Northside+Rehabilitation+and+Healthcare+Center/data=!4m7!3m6!1s0x888a3fa0bda42323:0x274a69a6a2314d8d!8m2!3d34.043247!4d-85.954829!16s%2Fg%2F1thsb3mb!19sChIJIyOkvaA_iogRjU0xoqZpSic,Northside Rehabilitation and Healthcare Center,3.5,48,Nursing home,"700 Hutchins Ave, Gadsden, AL 35901, United States","22VW+73 Gadsden, Alabama, USA",http://northsiderehab.com/,+1 256-543-7101,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2agmNRl2DWcmkPILz3cT2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.667082&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/Hospice+businesses in+Gadsden+AL+Tier+2/,2025-09-17T23:33:44.077Z,
https://www.google.com/maps/place/McGuffey+Healthcare/data=!4m7!3m6!1s0x888a3bdb0d400887:0x9926263197e0ab3c!8m2!3d33.9712816!4d-86.0209429!16s%2Fg%2F1w0j0ckm!19sChIJhwhADds7iogRPKvglzEmJpk,McGuffey Healthcare,3.4,63,Nursing home,"2301 Rainbow Dr, Gadsden, AL 35901, United States","XXCH+GJ Gadsden, Alabama, USA",https://www.mcguffeycares.com/,+1 256-543-3467,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOgU0vUuthIr1J4ClwXx9zdgnfb401QVoIzjWx4=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/Hospice+businesses in+Gadsden+AL+Tier+2/,2025-09-17T23:33:49.293Z,
https://www.google.com/maps/place/Gentiva+Hospice/data=!4m7!3m6!1s0x888a3bb67ccae081:0xec74bb786d86aed8!8m2!3d33.9638267!4d-86.0343789!16s%2Fg%2F11c20qw95w!19sChIJgeDKfLY7iogR2K6GbXi7dOw,Gentiva Hospice,5.0,3,Hospice,"3225 Rainbow Dr #256, Rainbow City, AL 35906, United States","XX78+G6 Rainbow City, Alabama, USA",https://www.gentivahs.com/,+1 256-442-3208,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMk6CpCPKLXEGMPQrbUGke74ar7zzMqLbqcoHoR=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/Hospice+businesses in+Gadsden+AL+Tier+2/,2025-09-17T23:33:54.570Z,
https://www.google.com/maps/place/Compassus/data=!4m7!3m6!1s0x888a3a17483f9ecd:0x45eec28a6ce8c56d!8m2!3d33.928543!4d-86.0228195!16s%2Fg%2F11b88t880w!19sChIJzZ4_SBc6iogRbcXobIrC7kU,Compassus,4.1,9,Hospice,"1735 AL-77, Southside, AL 35907, United States","WXHG+CV Southside, Alabama, USA",https://www.compassus.com/locations/alabama/gadsden/,+1 256-418-9026,"Open 24 hours

Updated by this business 7 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipNbbLAJRDWLSIFhS3ckG_7Zgiu_gu-UJm_EtLU4=w408-h293-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/Hospice+businesses in+Gadsden+AL+Tier+2/,2025-09-17T23:33:59.673Z,
https://www.google.com/maps/place/Enhabit+Hospice/data=!4m7!3m6!1s0x888ced52fc68be1b:0xa8a94b6b2fcba628!8m2!3d32.6236042!4d-85.4110631!16s%2Fg%2F11j4kpk9d7!19sChIJG75o_FLtjIgRKKbLL2tLqag,Enhabit Hospice,5.0,1,Hospice,"2312 Center Hill Dr Suites B & C, Opelika, AL 36801, United States","JHFQ+CH Opelika, Alabama, USA",https://www.ehab.com/?utm_source=gmb&utm_medium=chatmeter,+1 334-741-9918,"Open 24 hours

Confirmed by this business 5 weeks ago",Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipM1O_wCZDBZuu926CxKZbKuJcBQhvchXEbakFOG=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/Hospice+businesses in+Opelika+AL+Tier+2/,2025-09-17T23:34:16.026Z,
https://www.google.com/maps/place/Enhabit+Home+Health/data=!4m7!3m6!1s0x888ced3a7848bb2d:0x36ad2d889f126b42!8m2!3d32.6236107!4d-85.4110599!16s%2Fg%2F11c708w67s!19sChIJLbtIeDrtjIgRQmsSn4gtrTY,Enhabit Home Health,4.3,3,Home health care service,"2312 Center Hill Dr Suites B & C, Opelika, AL 36801, United States","JHFQ+CH Opelika, Alabama, USA",https://www.ehab.com/?utm_source=gmb&utm_medium=chatmeter,+1 334-741-9952,"Open 24 hours

Confirmed by this business 5 weeks ago",Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npgCzgwvbVIhDUuTyvV7qioxpvl0mF5pgo9twOLNcWH0RzW9ygtU70TozFYCuZN4c_fhH1Uxk08tXxOusUijyyaKKj1KUJn1fyZ9YXNHJ0q9QkFc6xC8XR_EUnbI4ALE2XsIsoBHQ=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/Hospice+businesses in+Opelika+AL+Tier+2/,2025-09-17T23:34:20.923Z,
https://www.google.com/maps/place/Hospices/data=!4m7!3m6!1s0x888c92cb075240a9:0x6eff9afe55c659ee!8m2!3d32.6386307!4d-85.411584!16s%2Fg%2F1hc5bt6mz!19sChIJqUBSB8uSjIgR7lnGVf6a_24,Hospices,,,Hospice,"2360 Pepperell Pkwy, Opelika, AL 36801, United States","JHQQ+F9 Opelika, Alabama, USA",,+1 334-364-0423,Temporarily closed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IKkxABtH82Ze3ew8qj2l9g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.189384&pitch=0&thumbfov=100,false,,,,,,,,https://www.google.com/maps/search/Hospice+businesses in+Opelika+AL+Tier+2/,2025-09-17T23:34:25.736Z,
https://www.google.com/maps/place/Amedisys+Home+Health+Care/data=!4m7!3m6!1s0x888ced42dbda4f37:0x8a390e5a79d2c8c6!8m2!3d32.6148766!4d-85.4258234!16s%2Fg%2F1tftg28n!19sChIJN0_a20LtjIgRxsjSeVoOOYo,Amedisys Home Health Care,2.3,3,Home health care service,"3320 Skyway Dr Unit 804, Opelika, AL 36801, United States","JH7F+XM Opelika, Alabama, USA",https://locations.amedisys.com/al/opelika/home-health-1028/?utm_source=google&utm_medium=organic&utm_campaign=locallisting,+1 334-887-7234,Closed ⋅ Opens 8 am Thu,,https://lh3.googleusercontent.com/p/AF1QipM2UpxE7__P6sWMIiJZ8COGe1y25R8dD_bbIvCV=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,https://www.google.com/maps/search/Hospice+businesses in+Opelika+AL+Tier+2/,2025-09-17T23:34:30.662Z,
https://www.google.com/maps/place/Traveling+Angels+Nursing+Services/data=!4m7!3m6!1s0x888cf3b375155c05:0xf1933df3e417dd45!8m2!3d32.6278089!4d-85.4376293!16s%2Fg%2F11fhzh3pnx!19sChIJBVwVdbPzjIgRRd0X5PM9k_E,Traveling Angels Nursing Services,3.0,4,Nursing agency,"2101 Executive Park Dr, Opelika, AL 36801, United States","JHH6+4W Opelika, Alabama, USA",http://travelingangelnurses.com/,+1 334-758-0829,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ldnh2kV_hOs3PNjsWwz-9w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=103.106094&pitch=0&thumbfov=100,false,,,,,,,,https://www.google.com/maps/search/Hospice+businesses in+Opelika+AL+Tier+2/,2025-09-17T23:34:33.587Z,
https://www.google.com/maps/place/Enhabit+Hospice+-+Anniston/data=!4m7!3m6!1s0x888bb1eaebbfd9f3:0x830ffc40e1f443db!8m2!3d33.615286!4d-85.7850527!16s%2Fg%2F1260q5cj9!19sChIJ89m_6-qxi4gR20P04UD8D4M,Enhabit Hospice - Anniston,4.3,10,Hospice,"2109 US Hwy 78 E, Anniston, AL 36207, United States","J687+4X Anniston, Alabama, USA",https://www.ehab.com/?utm_source=gmb&utm_medium=chatmeter,+1 256-831-2110,"Open 24 hours

Confirmed by this business 5 weeks ago",Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipO-lGW75_SluJxsCSaUcR7bEd80kBQGcHbk_kZJ=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/Hospice+businesses in+Anniston+AL+Tier+2/,2025-09-17T23:34:49.767Z,
https://www.google.com/maps/place/SouthernCare+New+Beacon/data=!4m7!3m6!1s0x888bb3beeb64f31f:0x5083d19ef712c312!8m2!3d33.6631187!4d-85.8246471!16s%2Fg%2F12641rr_h!19sChIJH_Nk676zi4gREsMS957Rg1A,SouthernCare New Beacon,4.7,20,Hospice,"1419 Leighton Ave Ste A, Anniston, AL 36207, United States","M57G+64 Anniston, Alabama, USA",http://southerncarenewbeacon.com/,+1 256-236-5334,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPN1itIfMrh4UXWaxRv0pWo5-Vs3z9_aE676XPd=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/Hospice+businesses in+Anniston+AL+Tier+2/,2025-09-17T23:34:54.696Z,
https://www.google.com/maps/place/Gentiva+Hospice/data=!4m7!3m6!1s0x888bb1a02cd906a9:0x73a6cbae6a4fc33c!8m2!3d33.6548806!4d-85.8293717!16s%2Fg%2F119v8fps4!19sChIJqQbZLKCxi4gRPMNPaq7LpnM,Gentiva Hospice,5.0,6,Hospice,"801 Noble St #924, Anniston, AL 36201, United States","M53C+X7 Anniston, Alabama, USA",http://www.gentivahs.com/,+1 256-831-2964,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOpVwlFSjhFTCknZ0sIc__sEaAn5K3TVMj1G3Dq=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/Hospice+businesses in+Anniston+AL+Tier+2/,2025-09-17T23:35:00.200Z,
https://www.google.com/maps/place/Alabama+Hospice+Care+of+East+Alabama/data=!4m7!3m6!1s0x888bb1989382d4fb:0x28dba70c260bd952!8m2!3d33.6548903!4d-85.8293849!16s%2Fg%2F11bbx0m93v!19sChIJ-9SCk5ixi4gRUtkLJgyn2yg,Alabama Hospice Care of East Alabama,3.7,3,Hospice,"801 Noble St Suite 700, Anniston, AL 36201, United States","M53C+X6 Anniston, Alabama, USA",https://lhcgroup.com/locations/alabama-hospice-care-of-oxford/?utm_source=GMB&utm_campaign=Google_Local_Listing&utm_medium=referral&utm_content=Hospice_Care_Oxford_AL_36203,+1 256-831-2031,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=j3W9VfWZC2vywtPLiUNXeQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=131.42168&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://www.google.com/maps/search/Hospice+businesses in+Anniston+AL+Tier+2/,2025-09-17T23:35:05.043Z,
