placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/Clean+N+Classy+Car+Wash/data=!4m7!3m6!1s0x87f896289a461fb9:0x7f0c85ca2e9837aa!8m2!3d44.7940114!4d-91.52391!16s%2Fg%2F11bwfmb1qy!19sChIJuR9GmiiW-IcRqjeYLsqFDH8,Clean N Classy Car Wash,4.4,417,Car wash,"1241 W Clairemont Ave, Eau Claire, WI 54701, United States","QFVG+JC Eau Claire, Wisconsin, USA",https://cleanandclassy.com/,+1 715-514-0175,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMNcKSUisOhpjF7Zk7E9oDfkEccRm_67hZoTBSQ=w426-h240-k-no,true,7:30 am–6 pm,9 am–5 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,7:30 am–7:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-01-10T21:29:17.015Z,,,,
https://www.google.com/maps/place/NEI+Electric/data=!4m7!3m6!1s0x87f8a36cd810d0a5:0x5d854644e2c8e9a5!8m2!3d44.9034703!4d-91.4199856!16s%2Fg%2F1tdqj0rg!19sChIJpdAQ2Gyj-IcRpenI4kRGhV0,NEI Electric,5.0,5,Electrician,"4175 123rd St, Lake Hallie, WI 54729, United States","WH3J+92 Lake Hallie, Wisconsin, USA",http://www.neielectric.com/,+1 715-831-8752,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOuhA3JS-OedHfFwqhA0Eoy0jSMqNejuW30ccRj=w408-h272-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-01-10T21:29:21.751Z,,,,
https://www.google.com/maps/place/Standard+Electric+Supply+Co./data=!4m7!3m6!1s0x87f8a3652ec531cb:0x95bf4e2143d4e8b1!8m2!3d44.8706564!4d-91.4492377!16s%2Fg%2F1td25_rb!19sChIJyzHFLmWj-IcRsejUQyFOv5U,Standard Electric Supply Co.,4.0,1,Electrical equipment supplier,"4611 Anderson Drive , Eau Claire, WI 54703, United States","VHC2+78 Eau Claire, Wisconsin, USA",https://www.standardelectricsupply.com/,+1 715-855-8100,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XazVuoYsFSoflo3bWTfRTw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=85.860855&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-01-10T21:29:24.412Z,,,,
https://www.google.com/maps/place/Travis+Loren+Electric/data=!4m7!3m6!1s0x87f89708abc55555:0x33348c387fff06be!8m2!3d44.808831!4d-91.4812495!16s%2Fg%2F11ghr0wsl7!19sChIJVVXFqwiX-IcRvgb_fziMNDM,Travis Loren Electric,,,Electrician,,,http://lorentraviselectriceleva.com/,+1 715-456-0564,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMy8vUSAtz_zRITVIVSfmEXZuJmWU5MGhRyHk6_=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-01-10T21:29:29.151Z,,,,
https://www.google.com/maps/place/Markquart+RV+-+Hallie/data=!4m7!3m6!1s0x87f8a460b1a09be3:0xf6b7e8e5fd12244a!8m2!3d44.8762524!4d-91.4337569!16s%2Fg%2F1hc4ssqx2!19sChIJ45ugsWCk-IcRSiQS_eXot_Y,Markquart RV - Hallie,4.4,315,RV dealer,"11720 22nd Ave, Chippewa Falls, WI 54729, United States","VHG8+GF Chippewa Falls, Wisconsin, USA",https://www.markquartrvhallie.com/,+1 715-723-5380,"Closed · Opens 9 am Mon

Updated by this business 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNW4vcDp0TL6ZKKXXqLSlpfDeyApSnvz5dWVos=w408-h306-k-no,true,9 am–1 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-01-10T21:29:34.021Z,· In-store shopping · In-store pick-up,,,
https://www.google.com/maps/place/GMS+Electric/data=!4m7!3m6!1s0x4e54978de740e11d:0xc5eef2a088347788!8m2!3d44.5752987!4d-91.2256145!16s%2Fg%2F11v0yfhlyp!19sChIJHeFA542XVE4RiHc0iKDy7sU,GMS Electric,5.0,7,Electrician,"14013 5th St, Osseo, WI 54758, United States","HQGF+4Q Osseo, Wisconsin, USA",http://gmselectric.net/,+1 715-533-6318,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPViMrd5tBgsa_TEJg4ISOdgAEFiFf71BWRlTl1=w408-h724-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-01-10T21:29:38.700Z,,,,
https://www.google.com/maps/place/H%26R+Electric+Inc/data=!4m7!3m6!1s0x87f8a7d9946fffff:0x42693bea06bbff97!8m2!3d44.9651756!4d-91.3700758!16s%2Fg%2F11gh2pqj_9!19sChIJ__9vlNmn-IcRl_-7Buo7aUI,H&R Electric Inc,4.8,19,Electrician,"8431 149th St, Chippewa Falls, WI 54729, United States","XJ8H+3X Chippewa Falls, Wisconsin, USA",http://www.hr-electricinc.com/,+1 715-723-2977,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipMzLTwQSNcgOVcHm7lx7FP3Yc9wR3K1M20gO9tw=w426-h240-k-no,true,Closed,Closed,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-01-10T21:29:43.671Z,,,,
https://www.google.com/maps/place/O%27Reilly+Auto+Parts/data=!4m7!3m6!1s0x87f8bcf7d50060f3:0xa4e2b6a90e25f84f!8m2!3d44.8034758!4d-91.4689238!16s%2Fg%2F1tf9yz_5!19sChIJ82AA1fe8-IcRT_glDqm24qQ,O'Reilly Auto Parts,4.2,353,Auto parts store,"1417 S Hastings Way, Eau Claire, WI 54701, United States","RG3J+9C Eau Claire, Wisconsin, USA",https://locations.oreillyauto.com/en-us/wi/eauclaire/autoparts-1648.html,+1 715-836-6606,Open · Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyeHOZpYEU0wYD7nK4ZIKJTu3tch7sVb8vOrQHFkUvjjJRn87Wpns0sMA-JuxMTCqJGe1hCfeVeJyUw_UG9PSn5EdKwhwF4CK3e4pbsUKd06DrPghYWdtcf18Y9EUJX4d-VTm8csw=w426-h240-k-no,true,7:30 am–9 pm,8:30 am–8 pm,7:30 am–9 pm,7:30 am–9 pm,7:30 am–9 pm,7:30 am–9 pm,7:30 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-01-10T21:29:48.637Z,· In-store shopping · Kerbside pickup · Delivery,,,
https://www.google.com/maps/place/Walmart+Supercenter/data=!4m7!3m6!1s0x87f8bbe60249b8c1:0x8bd046456df8dcb5!8m2!3d44.7760124!4d-91.4285964!16s%2Fm%2F03nz_c7!19sChIJwbhJAua7-IcRtdz4bUVG0Is,Walmart Supercenter,3.8,4905,Department store,"3915 Gateway Dr, Eau Claire, WI 54701, United States","QHGC+CH Eau Claire, Wisconsin, USA",https://www.walmart.com/store/1669-eau-claire-wi/?veh=seo_loc,+1 715-834-0733,,https://lh3.googleusercontent.com/p/AF1QipPSVmOY4krS3mcrCxlvH886v_wkzNbzyw9s5ABF=w408-h244-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-01-10T21:29:53.680Z,· In-store shopping · Kerbside pickup · Delivery,,,
https://www.google.com/maps/place/RV+Service+%26+Repair+at+Camping+World/data=!4m7!3m6!1s0x87f8b96ae06ac89b:0xcff7ad1b1df675dd!8m2!3d44.7660449!4d-91.4146858!16s%2Fg%2F11wqj3rhl0!19sChIJm8hq4Gq5-IcR3XX2HRut988,RV Service & Repair at Camping World,,,RV repair shop,"6440 Scully Dr, Eau Claire, WI 54701, United States","QH8P+C4 Eau Claire, Wisconsin, USA",https://rv.campingworld.com/dealer/eau-claire-wisconsin/rv-service-repair,+1 833-252-0287,"Open · Closes 6 pm

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOVYuv-MvFDoqgBN0QVRrr2Z-8V1G1M39x0VSLt=w426-h240-k-no,true,9 am–6 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-01-10T21:29:58.666Z,,,,
https://www.google.com/maps/place/Garbers+Electric+Motor+Repair+Inc/data=!4m7!3m6!1s0x87f8a897962607e7:0xc36f5785d886d43d!8m2!3d44.9370793!4d-91.357408!16s%2Fg%2F1thq5vxr!19sChIJ5wcmlpeo-IcRPdSG2IVXb8M,Garbers Electric Motor Repair Inc,5.0,13,Electric motor repair shop,"1975 Olson Dr, Chippewa Falls, WI 54729, United States","WJPV+R2 Chippewa Falls, Wisconsin, USA",https://servicextc.com/garbers-electric-motor-repair-inc/,+1 715-720-7012,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNGohEb8C5FnbBLvw9AtyhLYGELHuaBKvN0Fl9t=w720-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-01-10T21:30:03.412Z,,,,
https://www.google.com/maps/place/Chic+Sweets/data=!4m7!3m6!1s0x87f8bd10ed47c2fd:0x6ede69a9ab11c348!8m2!3d44.8593169!4d-91.4265284!16s%2Fg%2F11bw5x9rnm!19sChIJ_cJH7RC9-IcRSMMRq6lp3m4,Chic Sweets,4.1,40,Bakery,"1120 122nd St, Lake Hallie, WI 54729, United States","VH5F+P9 Lake Hallie, Wisconsin, USA",,+1 715-864-3285,Closed · Opens 11 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxRhRDGjKbqxOKvmS8S4BaY2DkRUcYkttHwdRxagAZHAtDJfMqDgbIZ_c5PSbA4mOY4b7a7fH2W2kFexNv8BeZiJ-9RYhrkjwvZqxk8VSC1aVwSBmp0HfbKXVNIHJyQvULTnVNC=w408-h320-k-no,true,10 am–3 pm,Closed,Closed,Closed,Closed,11 am–6 pm,11 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-01-10T21:30:08.487Z,· Takeaway · Delivery,LGBTQ+ friendly,true,
"https://www.google.com/maps/place/Hudson+Electric,+Inc./data=!4m7!3m6!1s0x87f8a7dad26a8065:0x3784c5c8072e3a2c!8m2!3d44.9658374!4d-91.3756829!16s%2Fg%2F1tffpxkw!19sChIJZYBq0tqn-IcRLDouB8jFhDc","Hudson Electric, Inc.",4.4,9,Electrician,"14623 County Hwy S, Chippewa Falls, WI 54729, United States","XJ8F+8P Chippewa Falls, Wisconsin, USA",http://www.hudsonelectric.com/,+1 715-723-3661,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOwKiEiVVaJEUE0kVHHXjPRmM5_pDSSwDwUQZTR=w408-h272-k-no,true,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-01-10T21:30:13.453Z,,,,
https://www.google.com/maps/place/Sam%27s+Club/data=!4m7!3m6!1s0x87f8bbe59780191d:0xe6511e5b1677bb42!8m2!3d44.7751161!4d-91.4266613!16s%2Fg%2F1pp2wz2hj!19sChIJHRmAl-W7-IcRQrt3FlseUeY,Sam's Club,4.4,724,Warehouse club,"4001 Gateway Dr, Eau Claire, WI 54701, United States","QHGF+28 Eau Claire, Wisconsin, USA",https://www.samsclub.com/club/8185-eau-claire-wi,+1 715-836-9585,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwrgI7XjzCWsqRjhS-CE32sQQQnaftw03h2j9NC9-O0AG11WAt5xyCPa_o2F4GnvlX-dfvTTDxfLSEiO-g9gP4eu9JMPe09ESnRbmdUiGmD6CzrbIYdi2xcnfZl-3_k4ZTI9N3_=w436-h240-k-no,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-01-10T21:30:18.548Z,"Membership-only warehouse chain selling a variety of bulk grocery items, electronics & home goods. · In-store shopping · Kerbside pickup · Delivery",,,
https://www.google.com/maps/place/Extra+Power+Small+Engine+Repair/data=!4m7!3m6!1s0x87f8a7cd41f600bd:0x634f050d55ad9c38!8m2!3d44.9394443!4d-91.3947734!16s%2Fg%2F11fnqcj6pn!19sChIJvQD2Qc2n-IcROJytVQ0FT2M,Extra Power Small Engine Repair,4.8,5,Small engine repair service,"21 E Birch St, Chippewa Falls, WI 54729, United States","WJQ4+Q3 Chippewa Falls, Wisconsin, USA",,+1 715-289-2887,Closed · Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bvUnK1PoADO-hFGmh-3mgg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=180.83339&pitch=0&thumbfov=100,false,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-01-10T21:30:23.693Z,,,,
https://www.google.com/maps/place/715+Electric/data=!4m7!3m6!1s0x81d9709b18602009:0x32a74146e0662860!8m2!3d44.852236!4d-91.480293!16s%2Fg%2F11krfr5s4g!19sChIJCSBgGJtw2YERYChm4EZBpzI,715 Electric,5.0,3,Electrician,,,https://m.facebook.com/p/715-Electric-LLC-61576696665454/,+1 715-491-4371,Closed · Opens 6 am Mon,https://lh3.googleusercontent.com/p/AF1QipPF7ZrPixtVijWtYX7J1ljXyZyx9Bkzvaq2O7Xu=w408-h544-k-no,true,Closed,Closed,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-01-10T21:30:28.486Z,,,,
https://www.google.com/maps/place/Donald%27s+RVing/data=!4m7!3m6!1s0x87f8a56610989a9f:0x6da94daf9314cb32!8m2!3d44.8772695!4d-91.4320803!16s%2Fg%2F11t88jzmtv!19sChIJn5qYEGal-IcRMssUk69NqW0,Donald's RVing,5.0,146,RV dealer,"2300 Hallie Rd, Chippewa Falls, WI 54729, United States","VHG9+W5 Chippewa Falls, Wisconsin, USA",http://www.donaldrvingllc.com/,+1 715-379-3498,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNII7ijWZFmDoldhZVqGFvKGNiH4xCcV03yKx3U=w408-h306-k-no,true,10 am–3 pm,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-01-10T21:30:33.362Z,· Delivery,,,
https://www.google.com/maps/place/Walmart+Garden+Center/data=!4m7!3m6!1s0x87f8bbe8a6c13f5f:0x157674eda0492d25!8m2!3d44.7763582!4d-91.4295135!16s%2Fg%2F11g8wx3s_r!19sChIJXz_Bpui7-IcRJS1JoO10dhU,Walmart Garden Center,4.3,4,Garden center,"3915 Gateway Dr, Eau Claire, WI 54701, United States","QHGC+G5 Eau Claire, Wisconsin, USA",https://www.walmart.com/store/1669-eau-claire-wi/patio-garden-services/?veh=seo_loc,+1 715-834-0733,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-kA8GQt_BjVCd_ZQk9Oc7w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=328.98917&pitch=0&thumbfov=100,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Eau+Claire+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-01-10T21:30:38.386Z,· In-store shopping · In-store pick-up · Delivery,,,
https://www.google.com/maps/place/Benson+Electrical+LLC/data=!4m7!3m6!1s0x87f8bc80322801d5:0x59a4c496d9c48186!8m2!3d44.8069459!4d-91.4492709!16s%2Fg%2F1tzgpsgy!19sChIJ1QEoMoC8-IcRhoHE2ZbEpFk,Benson Electrical LLC,4.1,9,Electrician,"2437 Spooner Ave, Altoona, WI 54720, United States","RH42+Q7 Altoona, Wisconsin, USA","https://web.cvhomebuilders.com/Electrical-Contractors-Suppliers/Benson-Electrical,-LLC-918",+1 715-834-5978,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xwuBct3UQ-ZURjWhhBKP5A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=203.63522&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Altoona+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-01-10T21:31:03.173Z,,,,
https://www.google.com/maps/place/Schell+Power+%26+Light/data=!4m7!3m6!1s0x52ad75474ae26e0b:0x21ce455b030f4f38!8m2!3d45.5339971!4d-92.0210548!16s%2Fg%2F11j49587yt!19sChIJC27iSkd1rVIROE8PA1tFziE,Schell Power & Light,5.0,46,Electric generator shop,"1312 2nd Ave, Cumberland, WI 54829, United States","GXMH+HH Cumberland, Wisconsin, USA",https://schellpower.com/,+1 715-790-0757,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipNn8oTW-zs4OVc0WDJRDrICt5Yvkb6S1STEqZmQ=w408-h408-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Altoona+Eau+Clair+WI/@44.811349,-91.4984941,14z",2026-01-10T21:31:15.178Z,,,,
"https://www.google.com/maps/place/Wolter,+Inc./data=!4m7!3m6!1s0x87f897f7572bdd73:0x9aaead2b610b2ec4!8m2!3d44.8371542!4d-91.5324552!16s%2Fg%2F1td38tcw!19sChIJc90rV_eX-IcRxC4LYSutrpo","Wolter, Inc.",5.0,4,Forklift dealer,"1620 Truax Blvd, Eau Claire, WI 54703, United States","RFP9+V2 Eau Claire, Wisconsin, USA",https://www.wolterinc.com/locations/eau-claire/,+1 715-834-1811,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipM9sDOnas1Vuyo4OhVj-lNHORZ-A_017t8SwVR4=w408-h306-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Augusta+Eau+Clair+WI/@44.7902348,-91.5098882,14z",2026-01-10T21:31:44.257Z,· In-store pick-up · Delivery,,,
"https://www.google.com/maps/place/Midwest+Electric+%26+Generator,+LLC/data=!4m7!3m6!1s0x880677d550533af3:0xf2ecaa1de09d1203!8m2!3d43.004199!4d-88.8061564!16s%2Fg%2F11vsdc3mdx!19sChIJ8zpTUNV3BogRAxKd4B2q7PI","Midwest Electric & Generator, LLC",4.9,153,Electric generator shop,"148 E Milwaukee St Suite 1020, Jefferson, WI 53549, United States","253V+MG Jefferson, Wisconsin, USA",https://midwestgenerators.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=jefferson,+1 262-393-2799,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPjuhnmlXUodgw2itsP6Rjlrr-fzG_DXmzcBVqt=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Augusta+Eau+Clair+WI/@44.7902348,-91.5098882,14z",2026-01-10T21:32:01.179Z,,,,
https://www.google.com/maps/place/Moberg+Electric+Inc/data=!4m7!3m6!1s0x52acfae5ee5284fd:0x2df570b8da1a2b9a!8m2!3d45.4610346!4d-91.7344576!16s%2Fg%2F1tj32s3y!19sChIJ_YRS7uX6rFIRmisa2rhw9S0,Moberg Electric Inc,4.4,36,Electric motor repair shop,"1763 20 1/2 St, Rice Lake, WI 54868, United States","F768+C6 Rice Lake, Wisconsin, USA",http://www.mobergelectric.com/,+1 715-234-7961,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipN33Mr7bY5vDo4OOxUFgZ3CB6-iRCpoZqixUCk1=w648-h240-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Augusta+Eau+Clair+WI/@44.7902348,-91.5098882,14z",2026-01-10T21:32:06.119Z,,,,
https://www.google.com/maps/place/Steve%27s+Small+Engine+Repair/data=!4m7!3m6!1s0xafaa4a746315645:0xed898da59f3af599!8m2!3d44.7666775!4d-91.5224186!16s%2Fg%2F11ldnsf1f_!19sChIJRVYxRqek-goRmfU6n6WNie0,Steve's Small Engine Repair,4.2,5,Lawn mower repair service,,,https://stevessmallenginerepairec.com/,+1 715-210-7628,,https://lh3.googleusercontent.com/p/AF1QipP68ljD-y2LQ03HQrAL4tbUaSAZ5JNIDzC1SpXN=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Augusta+Eau+Clair+WI/@44.7902348,-91.5098882,14z",2026-01-10T21:32:08.855Z,,,,
https://www.google.com/maps/place/Travis+Electric/data=!4m7!3m6!1s0x87ff3402b76fffff:0xabe32bea357aad02!8m2!3d44.6287533!4d-91.136314!16s%2Fg%2F11twq31_rk!19sChIJ__9vtwI0_4cRAq16Neor46s,Travis Electric,,,Contractor,"E19413 Livermore Rd, Augusta, WI 54722, United States","JVH7+GF Augusta, Wisconsin, USA",https://www.traviselectricwi.com/about-us,+1 715-286-2007,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fymh5TBM1PenLbaX3yP4Tg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=192.28036&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Augusta+Eau+Clair+WI/@44.7902348,-91.5098882,14z",2026-01-10T21:32:11.495Z,,,,
https://www.google.com/maps/place/LLC/data=!4m7!3m6!1s0x87f8abd0cb06f1ed:0xf599c3419377d66e!8m2!3d44.9474331!4d-91.2840709!16s%2Fg%2F1tjy21ly!19sChIJ7fEGy9Cr-IcRbtZ3k0HDmfU,LLC,5.0,1,Electrician,"19162 72nd Ave, Chippewa Falls, WI 54729, United States","WPW8+X9 Chippewa Falls, Wisconsin, USA",,+1 715-225-0135,Closed · Opens 7:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Zn0BlCxGOQ317kGsNSSVdQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.2582586&pitch=0&thumbfov=100,true,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Augusta+Eau+Clair+WI/@44.7902348,-91.5098882,14z",2026-01-10T21:32:16.413Z,,,,
https://www.google.com/maps/place/Adams/data=!4m7!3m6!1s0x4d5597fd4b1a2077:0x2fc8367207f9c900!8m2!3d45.8093833!4d-89.7246216!16s%2Fg%2F11qyb1nn29!19sChIJdyAaS_2XVU0RAMn5B3I2yC8,Adams,4.9,316,Electric generator shop,"7100 US-51, Hazelhurst, WI 54531, United States","R75G+Q5 Hazelhurst, Wisconsin, USA",https://www.teamadams.com/location-hazelhurst?phone=715-229-3948,+1 715-229-3948,"Open 24 hours

Confirmed by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipM37KrYhINZ_1HxTiCCxuVKNhIhOrLraPlrFBVH=w408-h270-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Augusta+Eau+Clair+WI/@44.7902348,-91.5098882,14z",2026-01-10T21:32:21.532Z,,,,
https://www.google.com/maps/place/Midwest+Solars/data=!4m7!3m6!1s0x87f8ef4405e385f3:0xbb456bcf53bfd69a!8m2!3d44.5757765!4d-91.6553856!16s%2Fg%2F11q1lysrrd!19sChIJ84XjBUTv-IcRmta_U89rRbs,Midwest Solars,4.6,11,Solar energy company,"910 Countryside Pkwy, Mondovi, WI 54755, United States","H8GV+8R Mondovi, Wisconsin, USA",https://midwestsolars.com/,+1 321-446-9029,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOgUfBkUohza5Dgom-B05OROQkRCbEhd_joaPxM=w408-h305-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Augusta+Eau+Clair+WI/@44.7902348,-91.5098882,14z",2026-01-10T21:32:26.377Z,,,,
"https://www.google.com/maps/place/Alger+Electric,+LLC/data=!4m7!3m6!1s0x87f8a60aee695839:0xf7181b6e9e102d6e!8m2!3d44.9185153!4d-91.3838863!16s%2Fg%2F11clzrvjjb!19sChIJOVhp7gqm-IcRbi0Qnm4bGPc","Alger Electric, LLC",4.4,14,Electrician,"715 A St, Chippewa Falls, WI 54729, United States","WJ98+CC Chippewa Falls, Wisconsin, USA",https://servicextc.com/alger-electric-llc-2/,+1 715-726-1278,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ce6ha-_vJfyvvlYIBxFChA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=101.0827&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Chippewa+Falls+Eau+Clair+WI/@44.9369054,-91.3929348,14z",2026-01-10T21:32:41.606Z,,,,
