placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,sunday,monday,tuesday,wednesday,thursday,friday,saturday,info,isBlackOwned,attributes
https://www.google.com/maps/place/J+Fontaine+Accounting/data=!4m7!3m6!1s0x89e443e8f5beb155:0x33aac46a40597030!8m2!3d41.8858731!4d-71.4119617!16s%2Fg%2F11hxnmcf6x!19sChIJVbG-9ehD5IkRMHBZQGrEqjM,J Fontaine Accounting,5.0,38,Accounting firm,"100 Middle St, Lincoln, RI 02865, United States","VHPQ+86 Lincoln, Rhode Island, USA",https://jfontaineaccounting.com/,+1 401-692-5621,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipN4uvcCLLBRz2H9I5nSfcFi-nEAebT7fupgfjzF=w546-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Cumberland+Providence+RI/@41.8484449,-71.4370575,14z",2025-10-19T16:37:19.874Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/DiChristofero+%26+Associates+:+Accounting+Services/data=!4m7!3m6!1s0x89e4436eae60fb0f:0x9c140bb2d2bb88e9!8m2!3d41.9533312!4d-71.4427829!16s%2Fg%2F11w8dlyv9b!19sChIJD_tgrm5D5IkR6Yi70rILFJw,DiChristofero & Associates : Accounting Services,4.0,2,Certified public accountant,"2180 Mendon Rd Suite 34, Cumberland, RI 02864, United States","XH34+8V Cumberland, Rhode Island, USA",http://www.swdcpa.com/,+1 401-305-7900,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bSobUZ4jxG2VNzZmGib4OA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.31833&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Cumberland+Providence+RI/@41.8484449,-71.4370575,14z",2025-10-19T16:37:25.111Z,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,,,
"https://www.google.com/maps/place/Allegretti+%26+Associates/@41.8866606,-71.4393795,17z/data=!3m1!4b1!4m6!3m5!1s0x89e4438679348739:0xc82ba68146a48b48!8m2!3d41.8866606!4d-71.4393795!16s%2Fg%2F11b7hfjtjg",Allegretti & Associates,5.0,15,Tax preparation service,"1525 Old Louisquisset Pike A104, Lincoln, RI 02865, United States","VHP6+M6 Lincoln, Rhode Island, USA",http://www.allegrettiassociates.com/,+1 401-753-2500,Closed ⋅ Opens 9 am Mon,,true,"https://www.google.com/maps/search/certified+public+accountant+in+Cumberland+Providence+RI/@41.8484449,-71.4370575,14z",2025-10-19T16:37:32.022Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
"https://www.google.com/maps/place/Bruce+D.+Sawyer,+Attorney+At+Law,+CPA/data=!4m7!3m6!1s0x89e442e6e56395f3:0x10d6d9b66e3373c2!8m2!3d41.921788!4d-71.4099069!16s%2Fg%2F1tfv642v!19sChIJ85Vj5eZC5IkRwnMzbrbZ1hA","Bruce D. Sawyer, Attorney At Law, CPA",4.6,18,Law firm,"511 Mendon Rd, Cumberland, RI 02864, United States","WHCR+P2 Cumberland, Rhode Island, USA",https://www.brucesawyer.com/,+1 401-334-8820,"Open 24 hours

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMAfB1buq-LrWYj-8i0IQz0xuqhMJVxTv0Ycps=w408-h408-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Cumberland+Providence+RI/@41.8484449,-71.4370575,14z",2025-10-19T16:37:37.035Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Ernst+%26+Young/data=!4m7!3m6!1s0x89e44516973689f1:0x69881645f0e5391f!8m2!3d41.8249344!4d-71.4092241!16s%2Fg%2F1ttphxq1!19sChIJ8Yk2lxZF5IkRHznl8EUWiGk,Ernst & Young,,,Business management consultant,"40 Westminster St, Providence, RI 02903, United States","RHFR+X8 Providence, Rhode Island, USA",http://www.ey.com/,+1 401-457-3700,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LS1tdVfIwpx9v4x3GR8mug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=108.51519&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Cumberland+Providence+RI/@41.8484449,-71.4370575,14z",2025-10-19T16:37:39.776Z,,,,,,,,,,
https://www.google.com/maps/place/Certified+Tax+Service/data=!4m7!3m6!1s0x89e4435412b34591:0x68a1bdfd5a5af653!8m2!3d41.8769476!4d-71.3876826!16s%2Fg%2F11bx9xjmxc!19sChIJkUWzElRD5IkRU_ZaWv29oWg,Certified Tax Service,5.0,6,Accountant,"45 Park Pl, Pawtucket, RI 02860, United States","VJG6+QW Pawtucket, Rhode Island, USA",http://www.certifiedtaxonline.com/,+1 401-728-6284,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iDoLM8Kn3j4FV1I79mDP2A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=191.79831&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Cumberland+Providence+RI/@41.8484449,-71.4370575,14z",2025-10-19T16:37:44.729Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/TCSFI+TAX+SERVICES/data=!4m7!3m6!1s0x89e444bb4f032285:0xfdf22871ea07906d!8m2!3d41.8650369!4d-71.3994834!16s%2Fg%2F1tklrkxg!19sChIJhSIDT7tE5IkRbZAH6nEo8v0,TCSFI TAX SERVICES,1.7,6,Tax preparation service,"963 Main St, Pawtucket, RI 02860, United States","VJ82+26 Pawtucket, Rhode Island, USA",https://marketingpro.sbtpg.com/site/tcsfitaxservices,+1 401-545-4716,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3L-XyA4vlmaadXqc6EIHMA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.86514&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Cumberland+Providence+RI/@41.8484449,-71.4370575,14z",2025-10-19T16:37:49.943Z,,,,,,,,Identifies as women-owned,true,
https://www.google.com/maps/place/Ri+Central+Billing+Office/data=!4m7!3m6!1s0x89e4446a8f345493:0x15d84a761bf38c4d!8m2!3d41.8652103!4d-71.4511326!16s%2Fg%2F1tfxz17w!19sChIJk1Q0j2pE5IkRTYzzG3ZK2BU,Ri Central Billing Office,3.0,1,Social services organization,"1637 Mineral Spring Ave #203, North Providence, RI 02904, United States","VG8X+3G North Providence, Rhode Island, USA",,+1 401-383-0530,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AKiP1-dMoRzOKSqLPO6YUA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=338.0871&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Cumberland+Providence+RI/@41.8484449,-71.4370575,14z",2025-10-19T16:37:52.598Z,,,,,,,,,,
"https://www.google.com/maps/place/Lockey+%26+Pierce,+CPAs+LLC/data=!4m7!3m6!1s0x89e469ec62315555:0x20ec3e55488e96d1!8m2!3d41.978742!4d-71.4606274!16s%2Fg%2F11q2z06nhc!19sChIJVVUxYuxp5IkR0ZaOSFU-7CA","Lockey & Pierce, CPAs LLC",,,Accountant,"3449 Mendon Rd, Cumberland, RI 02864, United States","XGHQ+FP Cumberland, Rhode Island, USA",https://www.lockeypierce.com/,+1 401-658-3800,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Cb39eQ6ozoPWNuIdOkzLgw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=73.812515&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Cumberland+Providence+RI/@41.8484449,-71.4370575,14z",2025-10-19T16:37:55.429Z,,,,,,,,,,
https://www.google.com/maps/place/Tax+Technician+Income+Tax+Service+-+Al+Crawford/data=!4m7!3m6!1s0x89e4433438d40567:0x744b25c228db4ea9!8m2!3d41.8766987!4d-71.38635!16s%2Fg%2F11gsmn4gs2!19sChIJZwXUODRD5IkRqU7bKMIlS3Q,Tax Technician Income Tax Service - Al Crawford,3.0,2,Tax preparation service,"36 Park Pl, Pawtucket, RI 02860, United States","VJG7+MF Pawtucket, Rhode Island, USA",,+1 401-729-7540,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vD2k-sbHMACR8dItvqw8QQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=124.943436&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Cumberland+Providence+RI/@41.8484449,-71.4370575,14z",2025-10-19T16:37:58.230Z,,,,,,,,,,
https://www.google.com/maps/place/Lockey+Pierce/data=!4m7!3m6!1s0x89e469ec6233b2c9:0x4cebfe1ce355b7b3!8m2!3d41.9787471!4d-71.4606825!16s%2Fg%2F1tdq24cg!19sChIJybIzYuxp5IkRs7dV4xz-60w,Lockey Pierce,5.0,6,Accountant,"3449 Mendon Rd, Cumberland, RI 02864, United States","XGHQ+FP Cumberland, Rhode Island, USA",https://www.lockeypierce.com/,+1 401-658-3800,Closed ⋅ Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Cb39eQ6ozoPWNuIdOkzLgw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=67.45996&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Cumberland+Providence+RI/@41.8484449,-71.4370575,14z",2025-10-19T16:38:03.172Z,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,,,
"https://www.google.com/maps/place/Quick+Tax+Services,+Inc./data=!4m7!3m6!1s0x89e444a447f54105:0x4fef901f00e67c33!8m2!3d41.8689249!4d-71.3980485!16s%2Fg%2F1pxwqy6b_!19sChIJBUH1R6RE5IkRM3zmAB-Q708","Quick Tax Services, Inc.",3.4,25,Tax preparation service,"832 Main St, Pawtucket, RI 02860, United States","VJ92+HQ Pawtucket, Rhode Island, USA",http://www.quicktaxri.com/,+1 401-475-8875,Closed ⋅ Opens 10 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uwxNZFXIgHfMye7GyicFYw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=147.6347&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Cumberland+Providence+RI/@41.8484449,-71.4370575,14z",2025-10-19T16:38:08.196Z,Closed,10 am–6 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–3 pm,,,
https://www.google.com/maps/place/McLaughlinQuinn+LLC/data=!4m7!3m6!1s0x89e444e38e457e5f:0xa73561237b1616aa!8m2!3d41.8427991!4d-71.4127888!16s%2Fg%2F11cnbwd881!19sChIJX35FjuNE5IkRqhYWeyNhNac,McLaughlinQuinn LLC,5.0,3,Law firm,"148 W River St Suite 1E, Providence, RI 02904, United States","RHVP+4V Providence, Rhode Island, USA",https://www.mclaughlinquinn.com/,+1 401-421-5115,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMPheW6cmD-UxrA8a5pVIiKtt4soaApb0DMRAYJ=w408-h408-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Cumberland+Providence+RI/@41.8484449,-71.4370575,14z",2025-10-19T16:38:13.372Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Type+Ace/data=!4m7!3m6!1s0x89e445022ec70c33:0xe1de4c1e30517f96!8m2!3d41.991306!4d-71.6835355!16s%2Fg%2F11hh7xd32t!19sChIJMwzHLgJF5IkRln9RMB5M3uE,Type Ace,5.0,1,Marketing agency,,,,+1 401-834-0303,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipM2Fav_XzowzhLYs-guCW0CGuY15v56H0UZz-Wm=w457-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Cumberland+Providence+RI/@41.8484449,-71.4370575,14z",2025-10-19T16:38:18.256Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,LGBTQ+ friendly,true,
https://www.google.com/maps/place/Brian+Barber+%26+Associates/data=!4m7!3m6!1s0x89e44270a51b16a3:0xc9d321ea0e66c87e!8m2!3d41.953549!4d-71.44242!16s%2Fg%2F1tfp3gn5!19sChIJoxYbpXBC5IkRfshmDuoh08k,Brian Barber & Associates,5.0,1,Certified public accountant,"2190 Mendon Rd Suite Two, Cumberland, RI 02864, United States","XH35+C2 Cumberland, Rhode Island, USA",http://www.bbarbercpa.com/,+1 401-334-1700,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bSobUZ4jxG2VNzZmGib4OA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=289.37213&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Cumberland+Providence+RI/@41.8484449,-71.4370575,14z",2025-10-19T16:38:30.200Z,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,,,
"https://www.google.com/maps/place/Sanco+Financial+Services+Inc/@41.9533312,-71.4427829,17z/data=!3m1!4b1!4m6!3m5!1s0x89e442f56558f111:0xbab794dbcb24a08c!8m2!3d41.9533312!4d-71.4427829!16s%2Fg%2F1tk9rsl0",Sanco Financial Services Inc,4.3,16,Tax preparation service,"2180 Mendon Rd Suite 34, Cumberland, RI 02864, United States","XH34+8V Cumberland, Rhode Island, USA",https://www.sancofinancial.com/,+1 401-334-2776,Closed ⋅ Opens 1 pm Tue,,false,"https://www.google.com/maps/search/certified+public+accountant+in+Cumberland+Providence+RI/@41.8484449,-71.4370575,14z",2025-10-19T16:38:37.557Z,Closed,Closed,1–6 pm,1–6 pm,1–6 pm,1–6 pm,10 am–2 pm,,,
https://www.google.com/maps/place/Medeiros+Bookkeeping+Services+LLC/data=!4m7!3m6!1s0x89e445f91d2f3075:0xfe2582b7fdde8232!8m2!3d41.8212721!4d-71.4403678!16s%2Fg%2F11s8whss1z!19sChIJdTAvHflF5IkRMoLe_beCJf4,Medeiros Bookkeeping Services LLC,,,Bookkeeping service,"166 Valley St building 6m Suite 103, Providence, RI 02909, United States","RHC5+GV Providence, Rhode Island, USA",http://www.medeirosbookkeeping.com/,+1 401-648-8845,Closed ⋅ Opens 11 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SvWlaEAYEra0BGPL-6IWDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=288.6915&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Cumberland+Providence+RI/@41.8484449,-71.4370575,14z",2025-10-19T16:38:42.446Z,Closed,11 am–6 pm,11 am–6 pm,11 am–6 pm,11 am–6 pm,11 am–6 pm,11 am–4 pm,,,
https://www.google.com/maps/place/Taxpayer+Advocate+Service+Office/data=!4m7!3m6!1s0x89e445b00171c64b:0x40488c7731396087!8m2!3d41.8211364!4d-71.4145798!16s%2Fg%2F11jg1bd4mt!19sChIJS8ZxAbBF5IkRh2A5MXeMSEA,Taxpayer Advocate Service Office,,,Government office,"380 Westminster St 4th Floor, Providence, RI 02903, United States","RHCP+F5 Providence, Rhode Island, USA",https://taxpayeradvocate.irs.gov/,+1 401-528-1921,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7bVMuYWtCt5szPsnMfZ25g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=228.1703&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Cumberland+Providence+RI/@41.8484449,-71.4370575,14z",2025-10-19T16:38:47.381Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Julia+Westcott+CPA/data=!4m7!3m6!1s0x89e5bbd0d6542519:0xc2998f18498df11!8m2!3d41.443773!4d-71.4902587!16s%2Fg%2F1tzzwjp4!19sChIJGSVU1tC75YkREd-YhPGYKQw,Julia Westcott CPA,5.0,1,Accountant,"730 Kingstown Rd SUITE B2, Wakefield, RI 02879, United States","CGV5+GV Wakefield, South Kingstown, RI, USA",https://splinternetmarketing.com/local-pros/ri/wakefield/julia-westcott/,+1 401-782-8777,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rK91RBVsJfeLp9WfHO5s9g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=243.53122&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+South+Kingstown+Providence+RI/@41.4409399,-71.5022778,14z",2025-10-19T16:39:06.446Z,,,,,,,,,,
https://www.google.com/maps/place/Mandel+%26+Mandel/data=!4m7!3m6!1s0x89e5b95a36868ac1:0xf09dcd68ca8882b0!8m2!3d41.438386!4d-71.484646!16s%2Fg%2F1v8y5159!19sChIJwYqGNlq55YkRsIKIymjNnfA,Mandel & Mandel,5.0,2,Tax preparation service,"47 MacArthur Blvd, South Kingstown, RI 02879, United States","CGQ8+94 South Kingstown, Rhode Island, USA",,+1 401-783-9865,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KQdufS-4QDInJX4b7OneIQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=157.98695&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+South+Kingstown+Providence+RI/@41.4409399,-71.5022778,14z",2025-10-19T16:39:11.314Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Beatrice+Elizabeth+CPA/data=!4m7!3m6!1s0x89e5b93d95b633dd:0xe08c8aba3ece5cb9!8m2!3d41.448911!4d-71.508867!16s%2Fg%2F1tx_7cr6!19sChIJ3TO2lT255YkRuVzOPrqKjOA,Beatrice Elizabeth CPA,5.0,1,Accountant,"40 Karee Ct, Wakefield, RI 02879, United States","CFXR+HF Wakefield, South Kingstown, RI, USA",https://splinternetmarketing.com/local-pros/ri/south-kingstown/beatrice-elizabeth-cpa/,+1 401-789-2407,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=elczvcT6YxErkIZ93t0TLQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.93031&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+South+Kingstown+Providence+RI/@41.4409399,-71.5022778,14z",2025-10-19T16:39:14.159Z,,,,,,,,,,
https://www.google.com/maps/place/Golden+Gormly+%26+Co+Ltd/data=!4m7!3m6!1s0x89e5b9435cd008e1:0x6a41787152a966cc!8m2!3d41.4396369!4d-71.4896637!16s%2Fg%2F1vr3f5k0!19sChIJ4QjQXEO55YkRzGapUnF4QWo,Golden Gormly & Co Ltd,5.0,1,Tax preparation service,"55 Cherry Ln, South Kingstown, RI 02879, United States","CGQ6+V4 South Kingstown, Rhode Island, USA",https://www.goldengormly.com/,+1 401-783-1040,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2V95o4GyDvvIx2D8q8owFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=279.78265&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+South+Kingstown+Providence+RI/@41.4409399,-71.5022778,14z",2025-10-19T16:39:19.088Z,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,,,
https://www.google.com/maps/place/Mulvaney+Tax+%26+Advisory+Services/data=!4m7!3m6!1s0x89e44affc0c5677d:0x9c8aedd19f044bce!8m2!3d41.4385898!4d-71.4967444!16s%2Fg%2F11f0m9vbt_!19sChIJfWfFwP9K5IkRzksEn9Htipw,Mulvaney Tax & Advisory Services,4.3,4,Certified public accountant,"213 Robinson St, Wakefield, RI 02879, United States","CGQ3+C8 Wakefield, South Kingstown, RI, USA",http://www.mtasllc.com/,+1 401-284-0084,Open ⋅ Closes 8 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=T41yzm4qrDyVCqLLDPB-6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=22.128748&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+South+Kingstown+Providence+RI/@41.4409399,-71.5022778,14z",2025-10-19T16:39:24.147Z,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,,,
https://www.google.com/maps/place/Matoney+Joe+P+CPA/data=!4m7!3m6!1s0x89e5bf2fffffffff:0x68f588c3391dc882!8m2!3d41.4422456!4d-71.4902829!16s%2Fg%2F1tgcn9jt!19sChIJ_____y-_5YkRgsgdOcOI9Wg,Matoney Joe P CPA,5.0,2,Accountant,"30 Holley St, Wakefield, RI 02879, United States","CGR5+VV Wakefield, South Kingstown, RI, USA",http://www.matoneyfinancial.com/,+1 401-789-1040,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vLWauWs4kZ_2QpRglLczgg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=251.19962&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+South+Kingstown+Providence+RI/@41.4409399,-71.5022778,14z",2025-10-19T16:39:29.266Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/De+Sista+%26+Provost+LLP/data=!4m7!3m6!1s0x89e5b937cf1860e9:0x5a892607b77eed03!8m2!3d41.4372725!4d-71.5021906!16s%2Fg%2F1thq1r03!19sChIJ6WAYzze55YkRA-1-twcmiVo,De Sista & Provost LLP,5.0,3,Tax preparation service,"10 High St Unit B, Wakefield, RI 02879, United States","CFPX+W4 Wakefield, South Kingstown, RI, USA",,+1 401-792-0100,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-sdHjDZFf6fswA4pCFEjFQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=243.57642&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+South+Kingstown+Providence+RI/@41.4409399,-71.5022778,14z",2025-10-19T16:39:34.178Z,,,,,,,,,,
"https://www.google.com/maps/place/Markarian+%26+Meehan,+Ltd.+CPAs/data=!4m7!3m6!1s0x89e5b9487089f82b:0xd4c0d81b37120d24!8m2!3d41.438232!4d-71.499016!16s%2Fg%2F1tggvjxc!19sChIJK_iJcEi55YkRJA0SNxvYwNQ","Markarian & Meehan, Ltd. CPAs",,,Certified public accountant,"336 Main St, Wakefield, RI 02879, United States","CGQ2+79 Wakefield, South Kingstown, RI, USA",,+1 401-789-1037,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npYvFDW-3-ZUsfxs6kQGuPDYcA6QOKlDV7LrKaQQ8sBbK63EwD5vTLNm21HVDWwAS9-6CiWyR2BM8LqRixagmlnNdWgcjnDlta7MrokvZ0pzuce6M6otSWH-Komf8Loz-i2wjQ=w408-h272-k-no,false,"https://www.google.com/maps/search/certified+public+accountant+in+South+Kingstown+Providence+RI/@41.4409399,-71.5022778,14z",2025-10-19T16:39:38.982Z,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,,,
https://www.google.com/maps/place/Padgett+Narragansett/data=!4m7!3m6!1s0x89e5beaacb7b3089:0x1c4a37fe0f2ac13e!8m2!3d41.4256348!4d-71.4791914!16s%2Fg%2F1tyt6ck9!19sChIJiTB7y6q-5YkRPsEqD_43Shw,Padgett Narragansett,3.7,6,Tax preparation service,"140 Point Judith Rd Suite C29, Narragansett, RI 02882, United States","CGGC+78 Narragansett, Rhode Island, USA",https://narragansett.padgettadvisors.com/,+1 401-357-0578,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPG3SR3TQbfo2h5QDoTM0YQQWYnCZtxSncuqDa1=w408-h267-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+South+Kingstown+Providence+RI/@41.4409399,-71.5022778,14z",2025-10-19T16:39:43.889Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Bower+Gary+R+CPA/data=!4m7!3m6!1s0x4067bdd3ca6669df:0x5f0f1e0775083cce!8m2!3d41.4325299!4d-71.4599447!16s%2Fg%2F11b76c4q7y!19sChIJ32lmytO9Z0ARzjwIdQceD18,Bower Gary R CPA,,,Accountant,"28 Caswell St, Narragansett, RI 02882, United States","CGMR+22 Narragansett, Rhode Island, USA",,+1 401-792-4818,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Keb9CLVgAOSb8fZa9Vi15g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=77.61795&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+South+Kingstown+Providence+RI/@41.4409399,-71.5022778,14z",2025-10-19T16:39:46.609Z,,,,,,,,,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x89e5b94db5db17fb:0x54fd58863dd6f7d6!8m2!3d41.4320674!4d-71.491692!16s%2Fg%2F1xgzctcq!19sChIJ-xfbtU255YkR1vfWPYZY_VQ,H&R Block,4.7,133,Tax preparation service,"24 Salt Pond Rd STE D5, Wakefield, RI 02879, United States","CGJ5+R8 Wakefield, South Kingstown, RI, USA",https://www.hrblock.com/tax-office-near-me/rhode-island/wakefield/38630/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 401-789-7986,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPkx6ejq79tBHgO6hX1cckyXurDW2WPb3XaG3Ah=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+South+Kingstown+Providence+RI/@41.4409399,-71.5022778,14z",2025-10-19T16:39:51.721Z,Closed,9 am–3 pm,Closed,Closed,9 am–3 pm,Closed,Closed,,,
https://www.google.com/maps/place/Norman+Tax+and+Accounting+Associates/data=!4m7!3m6!1s0x89e5b9df936e0c27:0x9236db305e6b9772!8m2!3d41.467671!4d-71.534142!16s%2Fg%2F11jt_ymd2p!19sChIJJwxuk9-55YkRcpdrXjDbNpI,Norman Tax and Accounting Associates,,,Consultant,"27 White Horn Dr, Kingston, RI 02881, United States","FF98+38 Kingston, South Kingstown, RI, USA",http://www.normantaxandaccounting.com/,+1 401-696-7560,Closed ⋅ Opens 12 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Al68iOqrysbTtVSLGJUgjg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.084319&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+South+Kingstown+Providence+RI/@41.4409399,-71.5022778,14z",2025-10-19T16:39:56.731Z,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,10 am–4 pm,,,
