placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,attributes
https://www.google.com/maps/place/Hume+Electrical+Services+%28whitby%29+Ltd/data=!4m7!3m6!1s0x487f19d80ba72c05:0x35e76c2a532fb42b!8m2!3d54.4824178!4d-0.6081607!16s%2Fg%2F11b7xr8cwy!19sChIJBSynC9gZf0gRK7QvUyps5zU,Hume Electrical Services (whitby) Ltd,4.9,44,Electrician,"St Hilda's Business Centre, Whitby YO22 4ET, United Kingdom","F9JR+XP Whitby, United Kingdom",http://www.humeelectrical.co.uk/,+44 7814 584291,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMVuVVWGkkZPb1IAdmir8ZfI25H4jQc3axDG_JI=w425-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Whitby+York+UK/@53.9704014,-1.0503539,14z",2026-01-10T23:26:54.693Z,,
https://www.google.com/maps/place/S+I+Electrics/data=!4m7!3m6!1s0x487f177c0b897355:0x1a4c275988143e7a!8m2!3d54.4829958!4d-0.6246579!16s%2Fg%2F11b7q6_lvp!19sChIJVXOJC3wXf0gRej4UiFknTBo,S I Electrics,4.7,12,Electrician,"Applegarth, Stakesby Vale, Whitby YO21 1JZ, United Kingdom","F9MG+54 Whitby, United Kingdom",,+44 7582 985176,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lp2UAT3XURy9QugUcsLp_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=175.25443&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Whitby+York+UK/@53.9704014,-1.0503539,14z",2026-01-10T23:26:59.797Z,,
https://www.google.com/maps/place/AT+Engineering+Services+Ltd/data=!4m7!3m6!1s0x487f170dfd5e14b9:0x32c9b71908c7cdff!8m2!3d54.4815741!4d-0.6157522!16s%2Fg%2F11h0562bs1!19sChIJuRRe_Q0Xf0gR_83HCBm3yTI,AT Engineering Services Ltd,5.0,2,Air conditioning contractor,"20 Park Terrace, Whitby YO21 1PN, United Kingdom","F9JM+JM Whitby, United Kingdom",http://www.ateservices.co.uk/,+44 7931 908711,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zubIcXzZt9BHht1lOV6_6A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=1.2816597&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Whitby+York+UK/@53.9704014,-1.0503539,14z",2026-01-10T23:27:04.626Z,,
https://www.google.com/maps/place/WJS+Electrical/data=!4m7!3m6!1s0x487f19d47ea236d7:0xa11c97808309d11e!8m2!3d54.479132!4d-0.6372166!16s%2Fg%2F1hc1zh8gz!19sChIJ1zaiftQZf0gRHtEJg4CXHKE,WJS Electrical,5.0,2,Electrician,"47 Holmstead Ave, Whitby YO21 1NA, United Kingdom","F9H7+M4 Whitby, United Kingdom",https://www.facebook.com/WJSElectrical,+44 7891 353222,Closed · Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipNwGYd0ThOiqYeOGvbTp5-ep-PyGtz_L6t1OURC=w408-h544-k-no,true,9 am–5 pm,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Whitby+York+UK/@53.9704014,-1.0503539,14z",2026-01-10T23:27:09.440Z,,
https://www.google.com/maps/place/M+C+Electrical+Services+Whitby+Ltd/data=!4m7!3m6!1s0x487f19d8ed905513:0x1d8efa6572d9663f!8m2!3d54.490708!4d-0.6327871!16s%2Fg%2F1hc7hxs4x!19sChIJE1WQ7dgZf0gRP2bZcmX6jh0,M C Electrical Services Whitby Ltd,5.0,1,Electrician,"19 White Point Ave, Whitby YO21 3JG, United Kingdom","F9R8+7V Whitby, United Kingdom",,+44 1947 603179,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HceNXjoqzmSRcrzOc29png&cb_client=search.gws-prod.gps&w=408&h=240&yaw=126.082664&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Whitby+York+UK/@53.9704014,-1.0503539,14z",2026-01-10T23:27:12.283Z,,
https://www.google.com/maps/place/Tony+Barnes+Electrical+Contractor+Limited/data=!4m7!3m6!1s0x487f1841a69087eb:0x398719f50899aa1d!8m2!3d54.452099!4d-0.6595512!16s%2Fg%2F1tdcljjz!19sChIJ64eQpkEYf0gRHaqZCPUZhzk,Tony Barnes Electrical Contractor Limited,5.0,1,Electrician,"50 Iburndale Ln, Sleights, Whitby YO22 5DP, United Kingdom","F82R+R5 Whitby, United Kingdom",http://www.tonybarneselectrical.co.uk/,+44 7823 441000,,https://lh3.googleusercontent.com/p/AF1QipOOeIfXwAyyxURW_1QUgICOUkeoR5qiGxER1lOL=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Whitby+York+UK/@53.9704014,-1.0503539,14z",2026-01-10T23:27:14.926Z,,
https://www.google.com/maps/place/Stakesby+Electrical/data=!4m7!3m6!1s0x487f19f43e05fcaf:0xc09ff7aabfcb391b!8m2!3d54.4843832!4d-0.6351227!16s%2Fg%2F11hzhf4j_m!19sChIJr_wFPvQZf0gRGznLv6r3n8A,Stakesby Electrical,5.0,1,Electrician,"1 High Stakesby Rd, High Stakesby, Cottages, Whitby YO21 1HJ, United Kingdom","F9M7+QX Whitby, United Kingdom",http://www.stakesbyelectrical.com/,+44 7710 179821,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zr1ABhtZ1-A7488oSLnSmw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.702244&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Whitby+York+UK/@53.9704014,-1.0503539,14z",2026-01-10T23:27:17.623Z,,
https://www.google.com/maps/place/Howard+Russell+Electrical+%26+Plumbing+Ltd/data=!4m7!3m6!1s0x487f19d711d779c1:0x1ee35fc55f030e4e!8m2!3d54.4861192!4d-0.6351735!16s%2Fg%2F1hc36rr0x!19sChIJwXnXEdcZf0gRTg4DX8Vf4x4,Howard Russell Electrical & Plumbing Ltd,5.0,7,Electrician,"29 Beech Grove, Whitby YO21 1HT, United Kingdom","F9P7+CW Whitby, United Kingdom",,+44 1947 605995,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Kb-VEP7IQ5fwxb9E4SXS7Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=266.22995&pitch=0&thumbfov=100,false,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Whitby+York+UK/@53.9704014,-1.0503539,14z",2026-01-10T23:27:22.655Z,,
https://www.google.com/maps/place/Bedlington+K+R/data=!4m7!3m6!1s0x487f19d0531d62ad:0xa63e46f178ead6b1!8m2!3d54.4851324!4d-0.6416567!16s%2Fg%2F1tczvhqw!19sChIJrWIdU9AZf0gRsdbqePFGPqY,Bedlington K R,4.9,16,Appliance repair service,"30 Chancel Way, Whitby YO21 3NW, United Kingdom","F9P5+38 Whitby, United Kingdom",,+44 1947 602276,Closed · Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=m3AfQcdOvuo8n1pojeT1zA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=154.557&pitch=0&thumbfov=100,false,9:30 am–4 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Whitby+York+UK/@53.9704014,-1.0503539,14z",2026-01-10T23:27:31.965Z,,
https://www.google.com/maps/place/Millennium+Electrical+Ltd./data=!4m7!3m6!1s0x48793b68d346e619:0xb6242f7a65488982!8m2!3d53.8320925!4d-1.0635235!16s%2Fg%2F11g_7pc5p!19sChIJGeZG02g7eUgRgolIZXovJLY,Millennium Electrical Ltd.,,,Electrician,"49 Hawthorns, Riccall, York YO19 6NZ, United Kingdom","RWJP+RH Riccall, York, UK",http://www.millennium-electrical.co.uk/,+44 1757 249322,Open · Closes 5 am Sun,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tFmZJmazIYWpDdKWVdulEw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=235.1211&pitch=0&thumbfov=100,true,7:30 am–5 am,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Whitby+York+UK/@53.9704014,-1.0503539,14z",2026-01-10T23:27:36.659Z,,
https://www.google.com/maps/place/Screwfix+Whitby/data=!4m7!3m6!1s0x487f17c5ece2447f:0xff6c6e636538f76!8m2!3d54.4725894!4d-0.6019509!16s%2Fg%2F11pv6z0jys!19sChIJf0Ti7MUXf0gRdo9TNubG9g8,Screwfix Whitby,4.7,9,Hardware store,"Unit 1 Botany Wy, Whitby YO22 4PZ, United Kingdom","F9FX+26 Whitby, United Kingdom",https://www.screwfix.com/stores/AC3/Whitby?utm_source=google&utm_medium=organic&utm_campaign=Google_AC3,+44 333 011 2112,Closed · Opens 9 am Sun,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzsbSB4ABs7rxrA_KPVPFrutLo-bWqqIC6Jw0YgIwK6Sa6OShCyQwh_UUGrEgYgxpSXBs7CbhB1Llk728Ts2ec6Sp9RiPaWherp6OUyJcgYI7fVJaW1zYOVTlhyZFdMlBkceOzp=w426-h240-k-no,true,7 am–6 pm,9 am–4 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Whitby+York+UK/@53.9704014,-1.0503539,14z",2026-01-10T23:27:41.735Z,,"Home improvement chain for DIY, electrical, bathroom & kitchen products, plus tools & hardware. · In-store shopping · In-store pick-up · Delivery"
https://www.google.com/maps/place/Electrical+%26+Mechanical+Projects+Ltd/data=!4m7!3m6!1s0x487ee0e8457f2865:0x1424f66733d2f499!8m2!3d54.4612315!4d-0.9191662!16s%2Fg%2F1hc11y8hx!19sChIJZSh_RejgfkgRmfTSM2f2JBQ,Electrical & Mechanical Projects Ltd,,,Electrician,"17 Strait Ln, Ainthorpe, Whitby YO21 2JZ, United Kingdom","F36J+F8 Whitby, United Kingdom",http://www.emprojects.co.uk/,+44 1287 660856,Closed · Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=k_lKfq2dPkYQdOicMqAUfg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=164.81715&pitch=0&thumbfov=100,false,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Whitby+York+UK/@53.9704014,-1.0503539,14z",2026-01-10T23:27:46.798Z,,
https://www.google.com/maps/place/C+D+ENGINEERS/data=!4m7!3m6!1s0x487ee45ff82eac8d:0xc9bcaffae58fbdbe!8m2!3d54.5616291!4d-0.9792996!16s%2Fg%2F11n0xmy0h9!19sChIJjawu-F_kfkgRvr2P5fqvvMk,C D ENGINEERS,,,Heating contractor,"High St, Skelton-in-Cleveland, Saltburn-by-the-Sea TS12 2EF, United Kingdom","H26C+M7 Saltburn-by-the-Sea, United Kingdom",http://cdengineers.co.uk/,+44 7779 779057,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GE7xP7SwwFgXjmMPu6BCHg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=343.026&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Whitby+York+UK/@53.9704014,-1.0503539,14z",2026-01-10T23:27:49.479Z,,
https://www.google.com/maps/place/Whitby+Tool+%26+Plant+Hire+Ltd/data=!4m7!3m6!1s0x487f19839f1aac2b:0x74fb360321828548!8m2!3d54.4593976!4d-0.8504526!16s%2Fg%2F11j9fbx1vg!19sChIJK6wan4MZf0gRSIWCIQM2-3Q,Whitby Tool & Plant Hire Ltd,4.1,7,Plant and machinery hire,,,http://www.whitbytoolhire.com/,+44 1947 881266,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzqBXlZP4UhX6YPAwIIClEiVfFEYfLjr8kgqiOTWtrnvC6U1FateQ6UeIVsAisla8o0XfG-raJQHhfdxXPUKBNDuUVOy_qBSqgj0gp2TZigJ2eivz_VUlOo4U_Anw7H60TrWVfK=w408-h306-k-no,true,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Whitby+York+UK/@53.9704014,-1.0503539,14z",2026-01-10T23:27:54.205Z,,
https://www.google.com/maps/place/Power+Control+And+Automations+Solutions/data=!4m7!3m6!1s0x487913381ff68d85:0x8f2ede449c7c0d7c!8m2!3d53.3984162!4d-1.4105731!16s%2Fg%2F11fqrc8ckb!19sChIJhY32HzgTeUgRfA18nETeLo8,Power Control And Automations Solutions,,,Electrical engineer,"Tinsley Park Close, Tinsley Park Cl, Tinsley, Sheffield S9 5DE, United Kingdom","9HXQ+9Q Sheffield, United Kingdom",http://www.pcasltd.com/,+44 114 317 7939,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPf3amEjent4MDWjkyCg4L8KcjJAFz0-IqAiOFs=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Whitby+York+UK/@53.9704014,-1.0503539,14z",2026-01-10T23:27:59.002Z,,
https://www.google.com/maps/place/Selly+Hill+Garage/data=!4m7!3m6!1s0x487f1852e3fa96ff:0x852ced5cfe5300e1!8m2!3d54.4742534!4d-0.6717485!16s%2Fg%2F11b7pzl_57!19sChIJ_5b641IYf0gR4QBT_lztLIU,Selly Hill Garage,4.8,99,Auto repair shop,"Selcrete Cottage, Guisborough Rd, Whitby YO21 1SE, United Kingdom","F8FH+P8 Whitby, United Kingdom",,+44 1947 601537,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BDXj9gO_u7XWkcswxiHCqw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=166.35255&pitch=0&thumbfov=100,false,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Whitby+York+UK/@53.9704014,-1.0503539,14z",2026-01-10T23:28:03.846Z,,
https://www.google.com/maps/place/Zest+Charging+Station/data=!4m7!3m6!1s0x487f177bb9dfef99:0x3a73dd8bd06b4330!8m2!3d54.4834676!4d-0.6218305!16s%2Fg%2F11mcx4f_wj!19sChIJme_fuXsXf0gRMENr0Ivdczo,Zest Charging Station,3.5,8,Electric vehicle charging station,"Arundel Pl, Whitby YO21 1QH, United Kingdom","F9MH+97 Whitby, United Kingdom",https://www.zest.uk.com/,+44 800 865 4245,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOTxJX2ic-Bg5yPNquQQ61bVzRrrXRJUoaaQRIX=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Whitby+York+UK/@53.9704014,-1.0503539,14z",2026-01-10T23:28:08.999Z,,
https://www.google.com/maps/place/Toolstation+Scarborough/data=!4m7!3m6!1s0x487f47f7e57aa7a5:0x747914d7b744718f!8m2!3d54.2702379!4d-0.4152428!16s%2Fg%2F11cjk4_bq4!19sChIJpad65fdHf0gRj3FEt9cUeXQ,Toolstation Scarborough,4.8,82,Hardware store,"4 Seamer Rd, Scarborough YO12 4HW, United Kingdom","7HCM+3W Scarborough, United Kingdom",https://www.toolstation.com/?utm_source=google&utm_medium=local&utm_campaign=CQ&y_source=1_NTU1ODg2OTgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+44 330 333 3303,"Closed · Opens 9 am Sun

Confirmed by this business 10 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxMNnrqekKm2fc7_LpNGxFFZ_KsEgVnl4O5S4ombDtKxl9CA_N-mKQpOLhzvfmN0IWmbg_MwTHgThUccHb8NN-7NmHN9e5u4AAAtaF9cwVtoVjyk35UcR94BdmZeU6fUQZFvqR0=w408-h254-k-no,true,7 am–6 pm,9 am–4 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Whitby+York+UK/@53.9704014,-1.0503539,14z",2026-01-10T23:28:13.733Z,,"Retail chain selling tools, decorating & building supplies to both trade & domestic customers. · In-store shopping · In-store pick-up · Delivery"
https://www.google.com/maps/place/Electric+Gates+Yorkshire/data=!4m7!3m6!1s0x487be7e620bcbe37:0xf0064a0ad9cfe02e!8m2!3d53.9318604!4d-1.2902957!16s%2Fg%2F11k33yk909!19sChIJN768IObne0gRLuDP2QpKBvA,Electric Gates Yorkshire,,,Automation company,,,,+44 7944 688567,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipPKLh8BBFmsega0DO9PI8-8_juV3QHLCBs329qC=w427-h240-k-no,true,7:30 am–2:30 pm,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Whitby+York+UK/@53.9704014,-1.0503539,14z",2026-01-10T23:28:18.431Z,,
https://www.google.com/maps/place/Generator+Installations+%28UK%29+Ltd/data=!4m7!3m6!1s0x47d8cdaafdf885cf:0xcc24cb2725861e43!8m2!3d51.3062713!4d0.497768!16s%2Fg%2F1ptw3qhj0!19sChIJz4X4_arN2EcRQx6GJSfLJMw,Generator Installations (UK) Ltd,3.5,19,Electrical engineer,"4 Old Mill Ln, Aylesford ME20 7DT, United Kingdom","8F4X+G4 Aylesford, United Kingdom",http://www.generatorinstallations.com/,+44 844 567 0567,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pzZS7KWkrylDNX_on_4Dkg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=342.01788&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Whitby+York+UK/@53.9704014,-1.0503539,14z",2026-01-10T23:28:28.356Z,,
https://www.google.com/maps/place/St+Mary%27s+Church/data=!4m7!3m6!1s0x487f176dc166686f:0xd31585ce4a6d6c9c!8m2!3d54.4889727!4d-0.6098824!16s%2Fm%2F0j_5v5m!19sChIJb2hmwW0Xf0gRnGxtSs6FFdM,St Mary's Church,4.7,279,Church,"Abbey Plain, Whitby YO22 4JR, United Kingdom","F9QR+H2 Whitby, United Kingdom",,+44 1947 603421,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSziKS2aylGl2ki516OmPatX7KD4omhIF6mZnGKRrOZ3puEKp8C6CdLxtQ0ARzrpbE14yCzkyXDfWpGr8oFV389BROC-5hmsjj7LvaNP3BtorOyMJQirYXbXK4XxDiuR38DbZmH4=w408-h272-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Whitby+York+UK/@53.9704014,-1.0503539,14z",2026-01-10T23:28:33.593Z,,Historic 12th-century church boasting panoramic views & a cemetery referenced in the novel Dracula.
https://www.google.com/maps/place/Generator+Paris/data=!4m10!3m9!1s0x47e66ddf9e632015:0x11f9c963dbcf7d6f!5m2!4m1!1i2!8m2!3d48.8782476!4d2.3696032!16s%2Fg%2F11b6wm1y0j!19sChIJFSBjnt9t5kcRb33P22PJ-RE,Generator Paris,4.1,9044,,"9-11 Pl. du Colonel Fabien, 75010 Paris",V9H9+7R Paris,https://staygenerator.com/hostels/paris?lang=fr-FR,01 70 98 84 00,,https://lh3.googleusercontent.com/p/AF1QipMtMTVZ-H0-BtI_2FMGmLZ4-0tIpAsWS5POHCsa=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Whitby+York+UK/@53.9704014,-1.0503539,14z",2026-01-10T23:28:43.687Z,,
https://www.google.com/maps/place/Premier+Inn+York+North+hotel/data=!4m10!3m9!1s0x4879316959ba7cff:0x4067a165c6394945!5m2!4m1!1i2!8m2!3d53.976793!4d-1.110093!16s%2Fg%2F1tl0wvyq!19sChIJ_3y6WWkxeUgRRUk5xmWhZ0A,Premier Inn York North hotel,4.1,699,,"Shipton Rd, York YO30 5PA, United Kingdom","XVGQ+PX Rawcliffe, York, UK",https://www.premierinn.com/gb/en/hotels/england/north-yorkshire/york/york-north.html?cid=GLBC_YORBAR,+44 333 321 9201,,https://lh3.googleusercontent.com/p/AF1QipO3uMIEGinI0KopSx47wkgrsKJEbLmIbHQwRB3E=w415-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Whitby+York+UK/@53.9704014,-1.0503539,14z",2026-01-10T23:28:46.726Z,,
https://www.google.com/maps/place/Yorkshire+Household+Electrics/data=!4m7!3m6!1s0x487f390d1968c24d:0x7c3279e421b2a9c9!8m2!3d54.2105974!4d-0.6594839!16s%2Fg%2F11j7ysfjrk!19sChIJTcJoGQ05f0gRyamyIeR5Mnw,Yorkshire Household Electrics,,,Electrician,,,,+44 7828 572886,,https://lh3.googleusercontent.com/p/AF1QipOGhR51gpg1osPv-fbuh2jXUOW3yKk5lB5jCPZ1=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Whitby+York+UK/@53.9704014,-1.0503539,14z",2026-01-10T23:28:49.650Z,,
https://www.google.com/maps/place/Hornington+Manor/data=!4m7!3m6!1s0x4879385d3dfb00d7:0xd89612c69670db02!8m2!3d53.8695233!4d-1.2171861!16s%2Fg%2F11cs051p3h!19sChIJ1wD7PV04eUgRAttwlsYSltg,Hornington Manor,4.8,243,Event venue,"Oxton Ln, Bolton Percy, York YO23 7AS, United Kingdom","VQ9M+R4 Bolton Percy, York, UK",http://www.horningtonmanor.co.uk/,,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwe6ko6a6kTggApkYrOoEFaDO4vY6NB87WBf-LIFiLiMBOdZ9ngNe4v3iQzopVfkH-SqBKdtkSLdMQZ9VIYOp5HjGemZ0cNJdGedW3ia-qNMP9JzndfhkQSTTMqhZYEoUtb_6HOaQ=w408-h272-k-no,true,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Whitby+York+UK/@53.9704014,-1.0503539,14z",2026-01-10T23:28:54.432Z,,
https://www.google.com/maps/place/W+E+Dixon+Electrical+Contractors/data=!4m7!3m6!1s0x487eadad8e752251:0x5ffd3c2c8fb5ae4c!8m2!3d54.1463009!4d-1.5323272!16s%2Fg%2F1tgz514m!19sChIJUSJ1jq2tfkgRTK61jyw8_V8,W E Dixon Electrical Contractors,4.4,7,Electrician,"Unit 2, Springfield, Dallamires Ln, Ripon HG4 1TT, United Kingdom","4FW9+G3 Ripon, United Kingdom",https://wedixon.co.uk/,+44 1765 607297,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cj83rKSY0U0LngyMU9Znhw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=233.43979&pitch=0&thumbfov=100,false,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ripon+York+UK/@53.966056,-1.0705712,14z",2026-01-10T23:29:18.056Z,,
https://www.google.com/maps/place/Box+Electrical/data=!4m7!3m6!1s0x487eb18de86f892f:0xb975b437de9a5e33!8m2!3d54.1352272!4d-1.5256854!16s%2Fg%2F11f089jt75!19sChIJL4lv6I2xfkgRM16a3je0dbk,Box Electrical,5.0,21,Electrician,"2 Station Cl, Ripon HG4 1JF, United Kingdom","4FPF+3P Ripon, United Kingdom",http://www.box-electrical.co.uk/,+44 7753 193820,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzYiT44oJUj9ol7C7-fhQPsOdZRcPkCbYTE3ngsz2lNV9ICMZRxM8Yur4oOTGSvnoBLCnVemMD-6mJuyHXO43vsSrJRa6cvQbrOl1d9giDV8iuAnDsNg8tF_edTI4ortKZ42Z3pGg=w408-h544-k-no,true,8 am–12 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ripon+York+UK/@53.966056,-1.0705712,14z",2026-01-10T23:29:22.887Z,,
https://www.google.com/maps/place/Merrin+Electrical+Ltd/data=!4m7!3m6!1s0x487ea9896b5ee9a7:0x1cb1ab33b2a9ad4b!8m2!3d54.1647306!4d-1.6441145!16s%2Fg%2F1wj_sv81!19sChIJp-lea4mpfkgRS62psjOrsRw,Merrin Electrical Ltd,5.0,9,Electrician,"Main St, Kirkby Malzeard, Ripon HG4 3RS, United Kingdom","5974+V9 Ripon, United Kingdom",http://merrinelectrical.co.uk/,+44 7711 343083,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNU1dFwkAQaIm44TN7VyNY1uv1g3DSl0DuYfulg=w408-h342-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Ripon+York+UK/@53.966056,-1.0705712,14z",2026-01-10T23:29:27.567Z,,
https://www.google.com/maps/place/Ripon+Engineering+Supplies+Ltd/data=!4m7!3m6!1s0x487eadad8e752251:0x7c9d26f8e9e0ce0e!8m2!3d54.1288357!4d-1.5181648!16s%2Fg%2F1tjl5gqw!19sChIJUSJ1jq2tfkgRDs7g6fgmnXw,Ripon Engineering Supplies Ltd,5.0,38,Cleaning products supplier,"Unit 24 Camp Hill Cl, Ripon HG4 1QY, United Kingdom","4FHJ+GP Ripon, United Kingdom",http://www.riponeng.com/,+44 1765 602064,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0KR-PWppqE_nWwf9Fl1SSA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=214.11945&pitch=0&thumbfov=100,true,9 am–12 pm,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ripon+York+UK/@53.966056,-1.0705712,14z",2026-01-10T23:29:32.474Z,,
