placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,attributes
https://www.google.com/maps/place/No+Letting+Go+York/data=!4m7!3m6!1s0x476bdcd7cb8ab3d1:0x7c03b7197724950a!8m2!3d53.982782!4d-1.030306!16s%2Fg%2F11md1n9grt!19sChIJ0bOKy9fca0cRCpUkdxm3A3w,No Letting Go York,,,Property management company,,,https://nolettinggo.co.uk/york/,+44 7503 493352,Closed ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/p/AF1QipOmxr0MJNF9aTHsgnQuewbrX7LHOjk5kVN8Cvj1=w630-h240-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Whitby+York+UK/@53.9704014,-1.0503539,14z",2025-09-25T18:34:36.577Z,,
https://www.google.com/maps/place/Hudson+Moody/data=!4m7!3m6!1s0x48792ef12e76d7b3:0x593e9bceb544f679!8m2!3d53.9648472!4d-0.9805146!16s%2Fg%2F1tdwv62_!19sChIJs9d2LvEueUgRefZEtc6bPlk,Hudson Moody,4.6,5,Real estate agent,"16 York St, Dunnington, York YO19 5PN, United Kingdom","X279+WQ Dunnington, York, UK",http://www.hudson-moody.com/,+44 1904 489906,Closed ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/p/AF1QipPeDM7A17wIz1Y4hhBwK9shiWjYm8cyaL_Nwqhu=w408-h271-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–4 pm,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Whitby+York+UK/@53.9704014,-1.0503539,14z",2025-09-25T18:34:49.067Z,,
https://www.google.com/maps/place/Violet+Homes/data=!4m7!3m6!1s0x487931b8e7b12255:0xcbed9a806ed5fccd!8m2!3d53.9585965!4d-1.0805916!16s%2Fg%2F11jxc5r2xh!19sChIJVSKx57gxeUgRzfzVboCa7cs,Violet Homes,,,Property management company,,,http://www.violethomes.co.uk/,+44 1904 951275,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP6G3Yd2sDoh_5TFmjs-1Sqw6RxOqDdJPX8VKxp=w408-h406-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Whitby+York+UK/@53.9704014,-1.0503539,14z",2025-09-25T18:34:53.875Z,,
"https://www.google.com/maps/place/Regus+-+York,+Tower+Court/data=!4m7!3m6!1s0x4879317b36c317c3:0x6b01207fec6b7f8e!8m2!3d53.9855611!4d-1.1012307!16s%2Fg%2F11b6gjsqpb!19sChIJwxfDNnsxeUgRjn9r7H8gAWs","Regus - York, Tower Court",4.1,115,Office space rental agency,"Oakdale Rd, Tower Ct, York YO30 4XL, United Kingdom","XVPX+6G Rawcliffe, York, UK",https://www.regus.com/en-gb/united-kingdom/york/tower-court-3052?utm_source=google_uberall&utm_medium=places&utm_campaign=uberall&utm_content=uberall,+44 800 060 8702,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPbp-VdU5mAh7MdYr8f4zTAt7Cprg3dP_zUlF8W=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Ripon+York+UK/@53.966056,-1.0705712,14z",2025-09-25T18:35:16.439Z,,
https://www.google.com/maps/place/SDM+Interiors+York/data=!4m7!3m6!1s0x487e827b8d63c9d5:0x42d9196ed9c2abf9!8m2!3d53.9870133!4d-1.1191245!16s%2Fg%2F1q5blm8hh!19sChIJ1cljjXuCfkgR-avC2W4Z2UI,SDM Interiors York,5.0,21,Flooring contractor,"20 Manor Ln, Rawcliffe, York YO30 5TX, United Kingdom","XVPJ+R9 Rawcliffe, York, UK",https://sdminteriors.co.uk/,+44 7796 622393,Closed ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/p/AF1QipPJHS4fHICJgipg4S7Lx3mE58XcRVtxPec7S3o=w408-h347-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Ripon+York+UK/@53.966056,-1.0705712,14z",2025-09-25T18:35:33.203Z,,
https://www.google.com/maps/place/Alan+Wood+%26+Partners/data=!4m7!3m6!1s0x487931f921709507:0x6c810a2dc5e79cd0!8m2!3d53.9902507!4d-1.0441879!16s%2Fg%2F1tf1b82_!19sChIJB5VwIfkxeUgR0JznxS0KgWw,Alan Wood & Partners,5.0,1,Engineering consultant,"Omega 2, Monks Cross Dr, Huntington, York YO32 9GZ, United Kingdom","XXR4+48 Huntington, York, UK",http://www.alanwood.co.uk/,+44 1904 611594,Closed ⋅ Opens 8:30 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dflY_94lLRKmCrWuNsNyGg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.253574&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Ripon+York+UK/@53.966056,-1.0705712,14z",2025-09-25T18:35:45.353Z,,
https://www.google.com/maps/place/Susie+Smith+Lettings/data=!4m7!3m6!1s0x487931ad6ebc4147:0x67a73f222d3f372f!8m2!3d53.9511239!4d-1.0754259!16s%2Fg%2F11bbrlll98!19sChIJR0G8bq0xeUgRLzc_LSI_p2c,Susie Smith Lettings,4.2,24,Apartment rental agency,"Tower House Business Centre, Fishergate, York YO10 4UA, United Kingdom","XW2F+CR York, UK",https://locationuk.org/business/susie-smith-lettings-0cra66,+44 1904 567385,Closed ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NbBsmWx1TGV9uhFhHuwpKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.58952&pitch=0&thumbfov=100,false,9 am–5:30 pm,9 am–5:30 pm,9 am–1 pm,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Ripon+York+UK/@53.966056,-1.0705712,14z",2025-09-25T18:35:50.402Z,,
https://www.google.com/maps/place/Sycamore+Business+Park/data=!4m7!3m6!1s0x487eadf37da94703:0x6d6ab891c0b148fb!8m2!3d54.1435146!4d-1.4638313!16s%2Fg%2F1td0g1nh!19sChIJA0epffOtfkgR-0ixwJG4am0,Sycamore Business Park,4.7,20,Storage facility,"Patience Ln, Dishforth Rd, Ripon HG4 5DF, United Kingdom","4GVP+CF Ripon, United Kingdom",https://sycamorebusinesspark.co.uk/,+44 1765 773035,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOtdAToRJ6h2dDL87SmRjakyeTfugvZbIKFly19=w408-h251-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Ripon+York+UK/@53.966056,-1.0705712,14z",2025-09-25T18:35:55.395Z,,
https://www.google.com/maps/place/Canalside+Developments+Yorkshire+Ltd/data=!4m7!3m6!1s0x487eadafea4a8275:0x9e8d8d35d19109db!8m2!3d54.1287885!4d-1.505527!16s%2Fg%2F11c2pdjxth!19sChIJdYJK6q-tfkgR2wmR0TWNjZ4,Canalside Developments Yorkshire Ltd,,,Property management company,"Canalside House, 7 Charter Rd, Ripon HG4 1AJ, United Kingdom","4FHV+GQ Ripon, United Kingdom",http://canalsidedevs.co.uk/,+44 1765 643218,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wOCArsO_SdLWL3QnzJO25A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=194.60442&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Ripon+York+UK/@53.966056,-1.0705712,14z",2025-09-25T18:36:03.374Z,,
https://www.google.com/maps/place/SAS+Senior+Accounting+Services/data=!4m7!3m6!1s0x48793cfb1ff62c55:0x2a37b09553c9a91c!8m2!3d53.9853036!4d-1.0998064!16s%2Fg%2F11g6b3g9y7!19sChIJVSz2H_s8eUgRHKnJU5WwNyo,SAS Senior Accounting Services,5.0,1,Accountant,"Tower Ct, Oakdale Rd, York YO30 4XL, United Kingdom","XWP2+43 Rawcliffe, York, UK",http://senior-accounting-services.co.uk/,+44 7723 054219,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6UN8vZ0Rkfy9IydepNZf8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=264.33746&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Ripon+York+UK/@53.966056,-1.0705712,14z",2025-09-25T18:36:08.204Z,,
https://www.google.com/maps/place/Parker+Hartley+%26+Co/data=!4m7!3m6!1s0x487931a491ad93af:0x59356fe47e5476b6!8m2!3d53.964836!4d-1.07704!16s%2Fg%2F1v29bjjr!19sChIJr5OtkaQxeUgRtnZUfuRvNVk,Parker Hartley & Co,5.0,6,Accountant,"The Groves, 2 Waverley St, York YO31 7QZ, United Kingdom","XW7F+W5 York, UK",https://parkerhartley.co.uk/,+44 1904 612455,Closed ⋅ Opens 8 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=H84WUUFeUJLkXcvnbjZJ0A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=73.29345&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Ripon+York+UK/@53.966056,-1.0705712,14z",2025-09-25T18:36:13.178Z,,
https://www.google.com/maps/place/The+Land+Management+Partnership/data=!4m7!3m6!1s0x487eb3234cb6f301:0xa8a5033329beb1ab!8m2!3d54.0932602!4d-1.3957924!16s%2Fg%2F11f3n6njdw!19sChIJAfO2TCOzfkgRq7G-KTMDpag,The Land Management Partnership,,,Property management company,"8 Foundry Yard, Boroughbridge, York YO51 9AX, United Kingdom","3JV3+8M Boroughbridge, York, UK",http://www.thelandmanagementpartnership.co.uk/,+44 1423 325379,Closed ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-5CzEegBygfoWncuOQYWq--0n6sdqqboWRPcWjefEwaIiYDIYvB6Wwr3oRTKy5uIqj6CtEfJcjrm5vF6lGW5otvR0bbPDDjEc8yNVuNvTIL9gB51y49d8cDeuVigsmHBsAc_1=w510-h240-k-no,true,9 am–5:30 pm,9 am–5:30 pm,Closed,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Ripon+York+UK/@53.966056,-1.0705712,14z",2025-09-25T18:36:18.053Z,,
https://www.google.com/maps/place/Loughanlae+Property+Ltd/data=!4m7!3m6!1s0x48792d70df78efc3:0x4072360a19620b63!8m2!3d54.0435288!4d-1.0223679!16s%2Fg%2F11g6vhdsbf!19sChIJw-9433AteUgRYwtiGQo2ckA,Loughanlae Property Ltd,,,Property management company,"9 Pulleyn Cl, Strensall, York YO32 5ZS, United Kingdom","2XVH+C3 Strensall, York, UK",,+44 1904 492243,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_1pO1ST4XbXfplO6L1EAKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=325.7226&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Ripon+York+UK/@53.966056,-1.0705712,14z",2025-09-25T18:36:21.018Z,,
https://www.google.com/maps/place/Tracey+cox+The+good+estate+agent/data=!4m7!3m6!1s0x48793101b5beaee5:0x24f34ecd73af86a9!8m2!3d54.0902678!4d-1.3886332!16s%2Fg%2F11jk2pbq7h!19sChIJ5a6-tQExeUgRqYavc81O8yQ,Tracey cox The good estate agent,5.0,1,Property management company,,,,+44 7516 084077,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO-HKYkcjEN5-sjykk4ckBoUt8kKA6qEbMNW-2O=w408-h387-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Ripon+York+UK/@53.966056,-1.0705712,14z",2025-09-25T18:36:30.406Z,,
https://www.google.com/maps/place/Prosperity+Property+North+Ltd+t%2Fa+El+Rents+and+El+Stays/data=!4m7!3m6!1s0x4879316686f15817:0x12df342197582d33!8m2!3d47.73855!4d12.5088275!16s%2Fg%2F11qpf1smj2!19sChIJF1jxhmYxeUgRMy1YlyE03xI,Prosperity Property North Ltd t/a El Rents and El Stays,5.0,4,Property investment company,,,http://prosperitypropertynorth.co.uk/,+44 333 090 9629,Closed ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/p/AF1QipNjiWNe5L7o5ulL5e0dXfnxhAhe5lHsWZ8WeXs9=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Ripon+York+UK/@53.966056,-1.0705712,14z",2025-09-25T18:36:35.315Z,Identifies as women-owned,
https://www.google.com/maps/place/PFM+Dental/data=!4m7!3m6!1s0x487931a99f4fe15f:0x31c89965226dbb49!8m2!3d53.9563!4d-1.0845158!16s%2Fg%2F1yh9vfvm_!19sChIJX-FPn6kxeUgRSbttImWZyDE,PFM Dental,4.6,9,Dentist,"62 Skeldergate, York YO1 6WN, United Kingdom","XW48+G5 York, UK",http://pfmdental.co.uk/,+44 1904 670820,Closed ⋅ Opens 8:45 am Fri,https://lh3.googleusercontent.com/p/AF1QipN7CDntI0ECtwXonXYHvU3LSyqu9oEmeqGwukWZ=w431-h240-k-no,true,8:45 am–5:15 pm,8:45 am–5 pm,Closed,Closed,8:45 am–5:15 pm,8:45 am–5:15 pm,8:45 am–5:15 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Ripon+York+UK/@53.966056,-1.0705712,14z",2025-09-25T18:36:40.274Z,,
https://www.google.com/maps/place/Howarth+Timber+%26+Building+Supplies+York/data=!4m7!3m6!1s0x4879310feeb4d2dd:0xf9e458a3f89e0cf1!8m2!3d53.9619224!4d-1.1023543!16s%2Fg%2F1td6m57p!19sChIJ3dK07g8xeUgR8Qye-KNY5Pk,Howarth Timber & Building Supplies York,4.0,52,Building materials store,"Leeman Rd, York YO26 4ZH, United Kingdom","XV6X+Q3 York, UK",https://www.howarth-timber.co.uk/branches/york/,+44 1904 629931,Closed ⋅ Opens 7 am Fri,https://lh3.googleusercontent.com/gps-cs-s/AC9h4non-vJGPzs9hEfFI2w9ReS_tbNGfkfAb7JgCrJZpdubUU8fUzVXAuFNzSqpULu-HkKhQ4DNr-ZsE9QpuPXOX_77ub6vJRiK-adOirzLnBqwVcMguwr23dD0rWKdPts1KyvcTik=w426-h240-k-no,true,7 am–5 pm,7 am–4 pm,8 am–12 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Ripon+York+UK/@53.966056,-1.0705712,14z",2025-09-25T18:36:45.755Z,,· In-store shopping · In-store pick-up · Delivery
https://www.google.com/maps/place/Allerton+Property+Management+Limited/data=!4m7!3m6!1s0x487ebc904173dd01:0x101fe7687b9c3115!8m2!3d54.3506625!4d-1.4382344!16s%2Fg%2F11bzsy55yf!19sChIJAd1zQZC8fkgRFTGce2jnHxA,Allerton Property Management Limited,1.3,12,Property management company,"Omega Business Village, 11 Thurston Rd, Northallerton DL6 2NJ, United Kingdom","9H26+7P Northallerton, United Kingdom",https://allertonpropertymanagementltd.godaddysites.com/,+44 1609 772210,Closed ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq6_q32hWSBd-HHnwiLxB8Fklfh6KVg0pMNFXwpx9LEa1sbDPVnQlN2M-8xj07-HY7bzjhjTVt8O7EE9Eln-zyUkATxURu_1cnqAShHsVpWzWFCTPyXoZQ_d8fd0nhxRqQMm7c6=w408-h544-k-no,true,9 am–5 pm,9 am–4 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2025-09-25T18:36:58.733Z,,
https://www.google.com/maps/place/Broadacres/data=!4m7!3m6!1s0x487ebc99a495d3fb:0x75807156da290c1d!8m2!3d54.3475763!4d-1.4443471!16s%2Fg%2F1tj9bkrs!19sChIJ-9OVpJm8fkgRHQwp2lZxgHU,Broadacres,3.4,66,Housing association,"Mount View, Standard Way Business Park, Northallerton DL6 2YD, United Kingdom","8HX4+27 Northallerton, United Kingdom",https://www.broadacres.org.uk/,+44 1609 767682,Closed ⋅ Opens 8 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vwoGR-NhyeLUK9qwg7hXdQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.3267903&pitch=0&thumbfov=100,true,8:45 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5:15 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2025-09-25T18:37:03.915Z,,
https://www.google.com/maps/place/John+Prest/data=!4m7!3m6!1s0x487b8b572e92f737:0xa115f102de504726!8m2!3d54.3424213!4d-1.4360532!16s%2Fg%2F1hc1wwnk9!19sChIJN_eSLleLe0gRJkdQ3gLxFaE,John Prest,4.4,42,Real estate rental agency,"65 High St, Northallerton DL7 8EJ, United Kingdom","8HR7+XH Northallerton, United Kingdom",http://www.jprest.co.uk/,+44 1609 777757,Closed ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Gx9UcgotQG07J6-BQurYIA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=41.32851&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–12 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2025-09-25T18:37:09.104Z,,
https://www.google.com/maps/place/Howie+Property+Ltd/data=!4m7!3m6!1s0x487ebc907fb00001:0xede49e45aa264655!8m2!3d54.3492127!4d-1.4393336!16s%2Fg%2F11wmvfwkrd!19sChIJAQCwf5C8fkgRVUYmqkWe5O0,Howie Property Ltd,,,Property management company,"Evolution Business Centre, County business park, Northallerton DL6 2NQ, United Kingdom","8HX6+M7 Northallerton, United Kingdom",http://howieproperty.co.uk/,+44 7793 970598,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4qkltqX-APx2vsb3c7Hhhw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=108.472404&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2025-09-25T18:37:11.876Z,,
https://www.google.com/maps/place/Victor+Property/data=!4m7!3m6!1s0x487ebc7d7c500001:0xcd332b69ecabb118!8m2!3d54.3470209!4d-1.4224266!16s%2Fg%2F11rx8qrvht!19sChIJAQBQfH28fkgRGLGr7GkrM80,Victor Property,,,Property management company,"10 Winton Rd, Northallerton DL6 1QH, United Kingdom","8HWH+R2 Northallerton, United Kingdom",https://www.victorproperty.co.uk/contact_us.html,+44 7925 318022,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WFFOsxu3iivT8s8L0106HQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=239.14575&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Northallerton+York+UK/@54.3377838,-1.4310027,14z",2025-09-25T18:37:14.555Z,,
https://www.google.com/maps/place/Harlequin+Property+Services/data=!4m7!3m6!1s0x48793cf959a1932f:0x3ef714e622e2291b!8m2!3d53.7815518!4d-1.0746165!16s%2Fg%2F1td69d07!19sChIJL5OhWfk8eUgRGyniIuYU9z4,Harlequin Property Services,3.2,109,Real estate rental agency,"Harlequin House, 43 Brook St, Selby YO8 4AL, United Kingdom","QWJG+J5 Selby, United Kingdom",http://www.harlequinuk.co.uk/,+44 1757 706813,Closed ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrHimRq8PEptbp6-0nDAI8Yud536PHUhBJ-6KlEuoS1TT2MvmVKg1CDV1GoZClP81Y3DQDafpgOv7sAnIVKDpTTXgKTXbYIjE1Pqh8w3eiLakVzZLEgEYPxrLel81TXDpXmvth5=w408-h544-k-no,false,9 am–5 pm,9 am–5 pm,10 am–2 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Selby+York+UK/@53.7835293,-1.0671947,14z",2025-09-25T18:37:29.823Z,,
https://www.google.com/maps/place/Walmgate+Property+Services/data=!4m7!3m6!1s0x48793ce4d535c8f5:0x6943724f03aa1dc5!8m2!3d53.7835632!4d-1.0680519!16s%2Fg%2F1hc2_8s5b!19sChIJ9cg11eQ8eUgRxR2qA09yQ2k,Walmgate Property Services,,,Real estate rental agency,"8 The Crescent, Selby YO8 4PD, United Kingdom","QWMJ+CQ Selby, United Kingdom",,+44 1757 707000,Closed ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0DT6C7iGmcDe7Y0K23gZ3Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=197.43622&pitch=0&thumbfov=100,false,9 am–5:30 pm,9 am–5:30 pm,9 am–1 pm,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Selby+York+UK/@53.7835293,-1.0671947,14z",2025-09-25T18:37:34.785Z,,
https://www.google.com/maps/place/JDS+Property+Maintenance+and+Development/data=!4m7!3m6!1s0x48793d005e85aaab:0xfe5654f4143ca4bd!8m2!3d53.7730704!4d-1.0784074!16s%2Fg%2F11vs392mqv!19sChIJq6qFXgA9eUgRvaQ8FPRUVv4,JDS Property Maintenance and Development,,,Property management company,"3 Myrtle Ave, Selby YO8 9BG, United Kingdom","QWFC+6J Selby, United Kingdom",http://jdsproperty.com/,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qgsxJKVmtME0URI9IWXkng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=155.86601&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Selby+York+UK/@53.7835293,-1.0671947,14z",2025-09-25T18:37:37.678Z,,
https://www.google.com/maps/place/Reeds+Rains+Estate+Agents+Selby/data=!4m7!3m6!1s0x487922f8431d9445:0x162fb1a0dd82610!8m2!3d53.7841158!4d-1.0695049!16s%2Fg%2F1tfqqgkz!19sChIJRZQdQ_gieUgRECbYDRr7YgE,Reeds Rains Estate Agents Selby,4.8,152,Real estate agency,"1 Finkle St, Selby YO8 4DT, United Kingdom","QWMJ+J5 Selby, United Kingdom",https://www.reedsrains.co.uk/estate-agent/selby?utm_source=google_my_business&utm_medium=organic&utm_campaign=RSELB1,+44 1757 213733,Closed ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/p/AF1QipNDM4RM6qp6xmFXII1okRjslkXKKwofFVY9TZX9=w408-h272-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–4 pm,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Selby+York+UK/@53.7835293,-1.0671947,14z",2025-09-25T18:37:42.542Z,,
https://www.google.com/maps/place/Preston+Baker+Estate+Agents+-+Selby/data=!4m7!3m6!1s0x48793ce520cc43f1:0x7b225c96411c30a0!8m2!3d53.7837493!4d-1.0707193!16s%2Fg%2F1v4pshyf!19sChIJ8UPMIOU8eUgRoDAcQZZcIns,Preston Baker Estate Agents - Selby,4.6,104,Real estate agent,"17-19 Gowthorpe, Selby YO8 4HE, United Kingdom","QWMH+FP Selby, United Kingdom",https://prestonbaker.co.uk/estate-agents-selby?utm_source=LocalMaps&utm_medium=GMB&utm_campaign=selby&utm_term=website,+44 1757 291466,Closed ⋅ Opens 8:30 am Fri,https://lh3.googleusercontent.com/p/AF1QipPB6fAXRZzqBkjWejyPjeI9TDCgsJyYP35_C7KZ=w408-h272-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,9 am–5 pm,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Selby+York+UK/@53.7835293,-1.0671947,14z",2025-09-25T18:37:47.568Z,,
https://www.google.com/maps/place/Jigsaw+Move+%26+Jigsaw+Letting+Selby+Estate+Agents/data=!4m7!3m6!1s0x48793cfadd4ec7c5:0xe2b07028ba836cf8!8m2!3d53.7843795!4d-1.0693504!16s%2Fg%2F11bbwn70ls!19sChIJxcdO3fo8eUgR-GyDuihwsOI,Jigsaw Move & Jigsaw Letting Selby Estate Agents,4.2,179,Real estate agent,"11 Finkle St, Selby YO8 4DT, United Kingdom","QWMJ+Q7 Selby, United Kingdom",https://www.jigsawmove.co.uk/,+44 1757 241123,Closed ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/p/AF1QipOMOtT-SV94OCBsLqeyBLtqM87EPpU2nID2K_Ny=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Selby+York+UK/@53.7835293,-1.0671947,14z",2025-09-25T18:37:52.790Z,,
https://www.google.com/maps/place/Keith+Taylor+Estate+Agents/data=!4m7!3m6!1s0x48793cfbcaaf6e5d:0xef01b6cb2297852f!8m2!3d53.7836237!4d-1.0725744!16s%2Fg%2F1tgz02z_!19sChIJXW6vyvs8eUgRL4WXIsu2Ae8,Keith Taylor Estate Agents,4.5,35,Real estate agency,"56 Gowthorpe, Selby YO8 4ET, United Kingdom","QWMG+CX Selby, United Kingdom",http://www.keithtaylorproperties.co.uk/,+44 1757 709457,Closed ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noKtDEQZq_Ku4vpLIjmG9sRSMoVqLvedJfYefkk8dGqC08HOP-FY7kprCMcSqyEFWOH2H1YXKnvam7ZwylFL6VAhGlHwzeosJhwOWAOQ78JjVlyiaoLX5Pizw4zo_36j7W0bDy_=w408-h306-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–12 pm,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Selby+York+UK/@53.7835293,-1.0671947,14z",2025-09-25T18:37:57.847Z,,
