placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,sunday,monday,tuesday,wednesday,thursday,friday,saturday,info,error,isBlackOwned
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x87f75e2bbc25eaad:0x73c46e7ae4304804!8m2!3d44.0649517!4d-92.5041529!16s%2Fg%2F1xtf23nm!19sChIJreolvCte94cRBEgw5HpuxHM,H&R Block,4.5,128,Tax preparation service,"2832 41st St NW, Rochester, MN 55901, United States","3F7W+X8 Rochester, Minnesota, USA",https://www.hrblock.com/tax-office-near-me/minnesota/rochester/22626/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 507-280-8406,Closed ⋅ Opens 1 pm Mon,https://lh3.googleusercontent.com/p/AF1QipM_Uqmv6S9qWGgddeL3zJS6KTBsd522WHIiay4r=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:19:03.460Z,Closed,1–6 pm,2–6 pm,Closed,2–6 pm,Closed,10 am–2 pm,,,
https://www.google.com/maps/place/Struss+Cpas/data=!4m7!3m6!1s0x87f6e7ad2f4aac5b:0x2a289cd831b03cd2!8m2!3d44.0632401!4d-93.2176177!16s%2Fg%2F1262pnxmr!19sChIJW6xKL63n9ocR0jywMdicKCo,Struss Cpas,,,Accountant,"2055 4th Ave SE, Owatonna, MN 55060, United States","3Q7J+7X Owatonna, Minnesota, USA",http://www.strusscpas.com/,+1 507-451-0611,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_VdsLjZvxsJnA1ZIkiQ6Lw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=96.65344&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:19:06.227Z,,,,,,,,,,
https://www.google.com/maps/place/Deling+Loren+H/data=!4m7!3m6!1s0x87f9e027f9e0e05b:0x1423077b4714b72f!8m2!3d44.0416679!4d-92.4596131!16s%2Fg%2F1261j8m7t!19sChIJW-Dg-Sfg-YcRL7cUR3sHIxQ,Deling Loren H,,,Tax preparation service,"1700 N Broadway Ave, Rochester, MN 55906, United States","2GRR+M5 Rochester, Minnesota, USA",,+1 507-282-5600,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=g2o2FUdrSxgWvYsdDWiqAQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=326.00604&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:19:08.878Z,,,,,,,,,,
https://www.google.com/maps/place/Liberty+Tax/data=!4m7!3m6!1s0x87f9e1b62d818abf:0x99de9516cbde6bc9!8m2!3d44.0612304!4d-92.4597129!16s%2Fg%2F1td1v_yc!19sChIJv4qBLbbh-YcRyWveyxaV3pk,Liberty Tax,2.3,3,Tax preparation,"275 37th St NE, Rochester, MN 55906, United States","3G6R+F4 Rochester, Minnesota, USA",https://www.libertytax.com/11892,+1 507-322-1179,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jcRd5n_Mo2jdoQwOI1io-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=18.977766&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:19:11.861Z,,,,,,,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Pamela+Ristau+CPA/data=!4m7!3m6!1s0x87fa23968d2023b5:0xe5902d20b1dec474!8m2!3d43.6690642!4d-92.0821758!16s%2Fg%2F12639myw1!19sChIJtSMgjZYj-ocRdMTesSAtkOU,Pamela Ristau CPA,5.0,1,Accountant,"209 St Anthony St S, Preston, MN 55965, United States","MW99+J4 Preston, Minnesota, USA",https://pamristaucpa.com/,+1 507-765-2180,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IG-vuZ724IdG0kfqDGBQig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=277.95428&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:19:16.709Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
"https://www.google.com/maps/place/Johnson,+Doerhoefer+%26+Miner+P.A./data=!4m7!3m6!1s0x87f6e7c960439e31:0x2f9ea7b74605ed27!8m2!3d44.083176!4d-93.2418249!16s%2Fg%2F11gdyj15sf!19sChIJMZ5DYMnn9ocRJ-0FRrenni8","Johnson, Doerhoefer & Miner P.A.",5.0,3,Accountant,"685 W Bridge St Suite 6, Owatonna, MN 55060, United States","3QM5+77 Owatonna, Minnesota, USA",http://johndoercpa.com/,+1 507-451-9136,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPnJgTaY8LTFty-Gi30iTBb87WqncgfYdHV-4ot=w498-h240-k-no,false,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:19:21.560Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–12 pm,,,
"https://www.google.com/maps/place/Jamie+J+Standinger+CPA,+PC/@43.8907487,-92.8472501,17z/data=!3m1!4b1!4m6!3m5!1s0x87f7374904a09265:0x41ee7dac735200c8!8m2!3d43.8907487!4d-92.8472501!16s%2Fg%2F1hc1bh1vf","Jamie J Standinger CPA, PC",4.0,3,Tax preparation service,"12 Main St, Hayfield, MN 55940, United States","V5R3+73 Hayfield, Minnesota, USA",http://www.standingertax.com/,+1 507-477-3205,Closed ⋅ Opens 9 am Mon,,false,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:19:28.818Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–4 pm,Closed,,,
https://www.google.com/maps/place/Scanlon+Nietz+%26+Murch/data=!4m7!3m6!1s0x87f84cd36d641a53:0xbc97784c8bc887c7!8m2!3d44.382845!4d-92.033572!16s%2Fg%2F113dlljmr!19sChIJUxpkbdNM-IcRx4fIi0x4l7w,Scanlon Nietz & Murch,,,Certified public accountant,"145 2nd St W, Wabasha, MN 55981, United States","9XM8+4H Wabasha, Minnesota, USA",,+1 651-565-2344,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WX4AbT9i08k3avRMbT_J8g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=166.36299&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:19:31.761Z,,,,,,,,,,
https://www.google.com/maps/place/Sundberg+Tax+%26+Consulting+%28Bloomington-MSP%29+%7C+Small+Business+Tax+%7C+Accountant/data=!4m7!3m6!1s0x87f6246d6dc2efcd:0x31c71f3e0a5f00b6!8m2!3d44.8593065!4d-93.2265213!16s%2Fg%2F1q64gfsz0!19sChIJze_CbW0k9ocRtgBfCj4fxzE,Sundberg Tax & Consulting (Bloomington-MSP) | Small Business Tax | Accountant,3.0,2,Certified public accountant,"7900 International Dr #300, Bloomington, MN 55425, United States","VQ5F+P9 Bloomington, Minnesota, USA",http://www.sundbergtc.com/,+1 651-689-4789,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPr5qU8fxyKu71HfQq5FAHVMd9TVCmubpzqznwO=w408-h271-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:19:36.734Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Hemann+Grover+%26+Co+Pllp/data=!4m7!3m6!1s0x87f76fc6fdce00b1:0x19e24e75fa8e8da3!8m2!3d44.2009053!4d-92.6460139!16s%2Fg%2F1vfzfq_2!19sChIJsQDO_cZv94cRo42O-nVO4hk,Hemann Grover & Co Pllp,5.0,1,Tax preparation service,"231 S Main St, Pine Island, MN 55963, United States","6923+9H Pine Island, Minnesota, USA",,+1 507-356-8588,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uAVj-TMkR6Z7KCcdjK57vA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.04047&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:19:39.651Z,,,,,,,,,,
https://www.google.com/maps/place/LA+Anderson+CPA/data=!4m7!3m6!1s0x87f8322bbd0acc45:0x321264e0af90b70f!8m2!3d44.4489276!4d-92.2662641!16s%2Fg%2F1tfqrhpx!19sChIJRcwKvSsy-IcRD7eQr-BkEjI,LA Anderson CPA,,,Certified public accountant,"116 S Lakeshore Dr, Lake City, MN 55041, United States","CPXM+HF Lake City, Minnesota, USA",http://laandersoncpa.com/,+1 651-345-5323,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=euT2HDWQCn-_61GbpgxlFA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=262.4757&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:19:44.581Z,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,,,
https://www.google.com/maps/place/Kubat+CPA+LLC/data=!4m7!3m6!1s0x87f6967dd029577f:0xd5620bc577a4dfe9!8m2!3d44.0787734!4d-93.5072071!16s%2Fg%2F1tc_rkxf!19sChIJf1cp0H2W9ocR6d-kd8ULYtU,Kubat CPA LLC,5.0,4,Accountant,"204 State St N, Waseca, MN 56093, United States","3FHV+G4 Waseca, Minnesota, USA",http://www.kubatcpa.com/,+1 507-833-1435,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=X6MJhJDEr4qy4L3_5AH8bw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.49595&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:19:50.980Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Mundo+Insurance/data=!4m7!3m6!1s0x87f75e45d4000001:0x681ecc410b65e432!8m2!3d44.0446959!4d-92.5123086!16s%2Fg%2F11qgylxyc4!19sChIJAQAA1EVe94cRMuRlC0HMHmg,Mundo Insurance,5.0,2,Consultant,"3261 19th St NW Suite 203, Rochester, MN 55901, United States","2FVQ+V3 Rochester, Minnesota, USA",https://www.mundoinsurancemn.com/,+1 507-701-1199,"Closed ⋅ Opens 9 am Mon

Updated by others 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipODyDq34jr92wNs96i-aJuRMhq0CUi8nMvKJfcX=w408-h374-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:19:55.830Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"9 am–5 pm, 6–9 pm",9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Jack+harvey/data=!4m7!3m6!1s0x87f9c748072cc367:0xf921b8527d8da98e!8m2!3d44.1618809!4d-92.1652096!16s%2Fg%2F1tt1t7jj!19sChIJZ8MsB0jH-YcRjqmNfVK4Ifk,Jack harvey,5.0,3,Accountant,"100 4th Ave SE, Plainview, MN 55964, United States","5R6M+QW Plainview, Minnesota, USA",https://www.jackharvey.cpa/,+1 507-534-3837,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4Uvg9OJ5oyyrdPkoKhAgRQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=49.29531&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:20:00.596Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–2 pm,Closed,,,
https://www.google.com/maps/place/A.G.+Management+Service/data=!4m7!3m6!1s0x87f9922bd6296813:0x182471742e9a14d9!8m2!3d43.9575643!4d-92.0688127!16s%2Fg%2F1x6q29s6!19sChIJE2gp1iuS-YcR2RSaLnRxJBg,A.G. Management Service,5.0,1,Accounting firm,"2045 Wabasha Ave, St Charles, MN 55972, United States","XW5J+2F St Charles, Minnesota, USA",https://www.agmanagementservice.com/,+1 507-932-3593,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPoqXcsxQcZ2f3iaodGZscuWxSSW7oNSpg3cbfG=w408-h272-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:20:05.429Z,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8–11 am,Closed,,,
"https://www.google.com/maps/place/Joni+M+Becker+CPA/@44.301142,-93.299983,17z/data=!3m1!4b1!4m6!3m5!1s0x87f6f6e241baa0b9:0x5b2a20849673a96f!8m2!3d44.301142!4d-93.299983!16s%2Fg%2F11fj9t7xdg",Joni M Becker CPA,,,Certified public accountant,"2040 Hiersche Rd, Faribault, MN 55021, United States","8P22+F2 Faribault, Minnesota, USA",,+1 507-334-3302,,,false,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:20:10.419Z,,,,,,,,,,
"https://www.google.com/maps/place/LWJM+Professional+Tax+Services/@44.044238,-92.508569,17z/data=!3m1!4b1!4m6!3m5!1s0x87f75f0c11a80e29:0xbf036bf450ce227d!8m2!3d44.044238!4d-92.508569!16s%2Fg%2F11hds09nwj",LWJM Professional Tax Services,,,Tax preparation,"3038 Jeremiah Ln NW Ste 200A, Rochester, MN 55901, United States","2FVR+MH Rochester, Minnesota, USA",http://www.protaxservicesllc.com/,+1 507-346-2815,,,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:20:15.094Z,,,,,,,,,,
https://www.google.com/maps/place/Fortress+Financial+Group/data=!4m7!3m6!1s0x87f75e14889e3b65:0x7cdfde9e5b3c0d0a!8m2!3d44.035876!4d-92.4869631!16s%2Fg%2F1tht1_xj!19sChIJZTueiBRe94cRCg08W57e33w,Fortress Financial Group,5.0,52,Financial planner,"1610 14th St NW STE 300, Rochester, MN 55901, United States","2GP7+96 Rochester, Minnesota, USA",http://www.fortressfg.net/,+1 507-529-1400,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipPe6XbwlD5DFnwZW_JpqQmVeuyoF0SEBYP3pr7H=w408-h312-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:20:20.154Z,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,,,
https://www.google.com/maps/place/Whitewater+Tax+And+Consulting/data=!4m7!3m6!1s0x87f9c73943cfffff:0xb84339b23223053b!8m2!3d44.1647432!4d-92.1687026!16s%2Fg%2F11fnypf71w!19sChIJ___PQznH-YcROwUjMrI5Q7g,Whitewater Tax And Consulting,2.3,3,Consultant,"205 W Broadway, Plainview, MN 55964, United States","5R7J+VG Plainview, Minnesota, USA",https://www.whitewatertax.com/,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dWugEhACBkcNuiZTjrAPBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=173.89261&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:20:23.178Z,,,,,,,,,,
https://www.google.com/maps/place/Robert+J+Werner+Tax+Consultant/data=!4m7!3m6!1s0x87f0aa6bce7d47d7:0x19e01f57c991fd56!8m2!3d43.7110595!4d-92.477478!16s%2Fg%2F1thxlmcd!19sChIJ10d9zmuq8IcRVv2RyVcf4Bk,Robert J Werner Tax Consultant,5.0,7,Tax preparation service,"24544 MN-16, Spring Valley, MN 55975, United States","PG6F+C2 Spring Valley, Minnesota, USA",,+1 507-754-5010,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TQ3oVh_qJ_cbk6KveXe7Ug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.93866&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:20:26.019Z,,,,,,,,,,
https://www.google.com/maps/place/Minnesota+Society+of+CPAs+%28MNCPA%29/data=!4m7!3m6!1s0x87f6244b6bd96d73:0x5b385a7687f7f7eb!8m2!3d44.8564074!4d-93.300296!16s%2Fg%2F1tds77qr!19sChIJc23Za0sk9ocR6_f3h3ZaOFs,Minnesota Society of CPAs (MNCPA),4.8,13,Association / Organization,"1650 W 82nd St #600, Bloomington, MN 55431, United States","VM4X+HV Bloomington, Minnesota, USA",http://www.mncpa.org/,+1 952-831-2707,"Closed ⋅ Opens 7:30 am Mon

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNNESqyz2CwXNrcrxMSnQ0OcSlZs3crUdxNvP2m=w408-h272-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:20:31.201Z,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,LGBTQ+ friendly,,
https://www.google.com/maps/place/Buchta+Tax+%26+Bookkeeping+Services+LLC/data=!4m7!3m6!1s0x87f70578f043d36b:0xa0143d3ca034eca5!8m2!3d44.2722688!4d-92.9860524!16s%2Fg%2F11tnw0b2ps!19sChIJa9ND8HgF94cRpew0oDw9FKA,Buchta Tax & Bookkeeping Services LLC,,,Certified public accountant,"636 2nd St, Kenyon, MN 55946, United States","72C7+WH Kenyon, Minnesota, USA",http://gbuchtacpa.com/,+1 507-789-6148,Closed ⋅ Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aXwgpVHMj7tbuxAkWFuW-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.76578&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:20:36.046Z,Closed,Closed,9 am–3 pm,9 am–3 pm,Closed,Closed,Closed,,,
https://www.google.com/maps/place/Stockwell+Accounting+Inc/data=!4m7!3m6!1s0x87f6e65383d3259d:0xc3c602bbd22da4e6!8m2!3d44.0917434!4d-93.2237302!16s%2Fg%2F1tfvhs7b!19sChIJnSXTg1Pm9ocR5qQt0rsCxsM,Stockwell Accounting Inc,4.8,6,Tax preparation service,"802 N Elm Ave # 1, Owatonna, MN 55060, United States","3QRG+MG Owatonna, Minnesota, USA",,+1 507-451-1873,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=H5jbN7hoJNAgoN8599yoAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=262.0172&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:20:38.954Z,,,,,,,,,,
"https://www.google.com/maps/place/Community+CPA+-+Minneapolis,+MN/data=!4m7!3m6!1s0x87f62f3deced585f:0xd13179f28236ab6a!8m2!3d44.8450671!4d-93.2891032!16s%2Fg%2F11fml7q8k5!19sChIJX1jt7D0v9ocRaqs2gvJ5MdE","Community CPA - Minneapolis, MN",5.0,4,Accounting firm,"8722 Lyndale Ave S Ste 104, Minneapolis, MN 55420, United States","RPW6+29 Minneapolis, Minnesota, USA",https://communitycpa.com/contact/minneapolis-mn/?utm_source=google&utm_medium=listing&utm_campaign=minneapolis,+1 612-808-9418,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipNaQrmxSx6udIBddoXeMO4KIat--_tULs_feqVr=w408-h272-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:20:43.928Z,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Identifies as women-owned,,
https://www.google.com/maps/place/EasyTaxCorp/data=!4m7!3m6!1s0x87f75f6fd1855555:0xbe5c088ebaf36585!8m2!3d44.0213273!4d-92.4724344!16s%2Fg%2F11h06n1hj4!19sChIJVVWF0W9f94cRhWXzuo4IXL4,EasyTaxCorp,,,Tax preparation service,"620 2nd St SW, Rochester, MN 55902, United States","2GCH+G2 Rochester, Minnesota, USA",https://www.easytaxcorp.com/,+1 909-377-0007,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0XsQETdyT7VP46gi_4AxOg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=195.13206&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:20:46.699Z,,,,,,,,,,
https://www.google.com/maps/place/Hill+Larson+Walth+%26+Benda+PA/data=!4m7!3m6!1s0x87f0d183abff8017:0x68b80429f812aaf6!8m2!3d43.6689665!4d-92.9744881!16s%2Fg%2F1thvhhbp!19sChIJF4D_q4PR8IcR9qoS-CkEuGg,Hill Larson Walth & Benda PA,4.8,4,Tax preparation service,"326 Main St N, Austin, MN 55912, United States","M29G+H6 Austin, Minnesota, USA",https://accurantusa.com/hill-larson-walth-pa-and-accurant-llc-announce-the-merger-of-both-companies-to-offer-expanded-services/,+1 507-433-2264,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rVNWdDNmlVXys_EZEaq5tw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.1176&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:20:51.629Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Smith+Schafer/data=!4m7!3m6!1s0x87f78928bf6e28df:0x3e19258b5b0b9ac9!8m2!3d44.5635456!4d-92.5309512!16s%2Fg%2F1260sg8v7!19sChIJ3yhuvyiJ94cRyZoLW4slGT4,Smith Schafer,4.5,2,Certified public accountant,"519 Bush St, Red Wing, MN 55066, United States","HF79+CJ Red Wing, Minnesota, USA",http://www.smithschafer.com/,+1 651-388-2858,"Closed ⋅ Opens 8 am Mon

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMGPMusTtM8F1C1ffdw5DlVeV8JYh1fLX7gtjOw=w408-h306-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:20:56.577Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
"https://www.google.com/maps/place/Heart+%26+Ledger+Inc/@44.0147265,-92.384159,11z/data=!3m1!4b1!4m6!3m5!1s0xa2aaf29ead60f26f:0xcfdc9f6eaf1c8cd4!8m2!3d44.0147265!4d-92.384159!16s%2Fg%2F11yjgrtpsd",Heart & Ledger Inc,,,Bookkeeping service,,,,+1 507-722-1562,Closed ⋅ Opens 8 am Mon,,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:21:03.267Z,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,,,
https://www.google.com/maps/place/Internal+Revenue+Service+%28IRS%29+Taxpayer+Assistance+Center/data=!4m7!3m6!1s0x87f75f63367f5fab:0x3ab7d7e1a7746d41!8m2!3d44.0200448!4d-92.4626301!16s%2Fg%2F1tgtg1cj!19sChIJq19_NmNf94cRQW10p-HXtzo,Internal Revenue Service (IRS) Taxpayer Assistance Center,1.5,20,Government office,"310 Broadway Ave S Suite 202, Rochester, MN 55904, United States","2GCP+2W Rochester, Minnesota, USA",https://apps.irs.gov/app/office-locator/,+1 844-545-5640,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq96psMv8dbVYDVVsXRk6QLjdWBzudgRp5MRGFpjXdxxj8rRUNg4ZhMYJSir7IIfPAZBplI4sXDR4ip58JXhatwXjIiEc8H38tQiUDuoPO2bd8lHW6BTmxLnz1PXSEr8xMyKlFf=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:21:06.201Z,,,,,,,,,,
"https://www.google.com/maps/place/David+A+Zimmerman,+CPA/data=!4m7!3m6!1s0x87f776cd6f1f7a13:0xc41bf96e1f0c2541!8m2!3d44.2939811!4d-92.6696711!16s%2Fg%2F11dxqbynkr!19sChIJE3ofb81294cRQSUMH275G8Q","David A Zimmerman, CPA",,,Accountant,"51 W 3rd St, Zumbrota, MN 55992, United States","78VJ+H4 Zumbrota, Minnesota, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1gJ1w7oZhg34k_PO79h0kw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.25488&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:21:08.840Z,,,,,,,,,,
"https://www.google.com/maps/place/Johnson,+Doerhoefer+%26+Miner+P.A./data=!4m7!3m6!1s0x87f728fdcf846063:0x494b5704f9aa6786!8m2!3d43.8669586!4d-93.0514891!16s%2Fg%2F1tc_lq3l!19sChIJY2CEz_0o94cRhmeq-QRXS0k","Johnson, Doerhoefer & Miner P.A.",4.1,10,Accountant,"314 Main St E, Blooming Prairie, MN 55917, United States","VW8X+QC Blooming Prairie, Minnesota, USA",http://johndoercpa.com/,+1 507-583-7528,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMVBx2wwLygbs_BKoncXToyvIqOABX3HIxDP2gn=w578-h240-k-no,false,"https://www.google.com/maps/search/certified+public+accountant+in+Byron+Rochester+MN/@43.1565779,-77.6088465,14z",2025-10-19T16:21:13.951Z,Closed,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,Closed,Closed,,,
