placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,sunday,monday,tuesday,wednesday,thursday,friday,saturday,info,attributes,error
https://www.google.com/maps/place/Ideal+Image+Orem/data=!4m7!3m6!1s0x874d9a88ce8472b7:0x225cbcdb3f5997c!8m2!3d40.2750825!4d-111.6813901!16s%2Fg%2F1tk_k5qd!19sChIJt3KEzoiaTYcRfJn1s83LJQI,Ideal Image Orem,4.5,552,Medical spa,"575 E University Pkwy N238, Orem, UT 84097, United States","78G9+2C Orem, Utah, USA",https://www.idealimage.com/locations/utah/salt-lake-city-orem?utm_medium=yext&utm_source=extnet,+1 801-874-2246,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOiNX721AwqTU8RJVTeXm65OdhWOrs6_Usc8KW6=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Orem+Salt+Lake+City+UT/@40.2968979,-111.6946475,14z",2025-09-28T23:43:25.078Z,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Veritas+Mental+Health/data=!4m7!3m6!1s0x874d9001dae42739:0xb9a6607774a9fbe3!8m2!3d40.3125092!4d-111.6621853!16s%2Fg%2F11fxc7tfwk!19sChIJOSfk2gGQTYcR4_updHdgprk,Veritas Mental Health,4.3,19,Mental health service,"825 N 1420 E, Orem, UT 84097, United States","887Q+24 Orem, Utah, USA",http://www.veritasmentalhealth.com/,+1 484-843-7279,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMZ_QF8zBvCFhTUNshgrahn82IoV0wQmlgSBTQ4=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Orem+Salt+Lake+City+UT/@40.2968979,-111.6946475,14z",2025-09-28T23:43:30.407Z,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,Closed,,,
https://www.google.com/maps/place/Orem+Community+Hospital+Women%27s+Center/data=!4m7!3m6!1s0x874d9bb591485f77:0x9ef00fbbb3596062!8m2!3d40.3033995!4d-111.7055487!16s%2Fg%2F11g1gs3r6y!19sChIJd19IkbWbTYcRYmBZs7sP8J4,Orem Community Hospital Women's Center,4.7,21,Women's health clinic,"331 N 400 W St, Orem, UT 84057, United States","873V+9Q Orem, Utah, USA",https://intermountainhealthcare.org/locations/orem-community-hospital/womens-center?utm_campaign=gmb&utm_medium=organic&utm_source=local,+1 801-714-3018,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqmIqVsKOuAYriH4gWkJDIfnTsXIN1zk8yuPUdhDMJ_VKS12P-XwzC3JStVVXkzCEM0RWBZMTL194B6nWJsMpaSe_13t4NbzE4NcliooATShL87S4Z30TBzWrLnV5V4q77_cWyw=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Orem+Salt+Lake+City+UT/@40.2968979,-111.6946475,14z",2025-09-28T23:43:35.425Z,Closed,8 am–5:30 pm,7:30 am–5:30 pm,8 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,,,
https://www.google.com/maps/place/Experience+Mental+Wellness/data=!4m7!3m6!1s0x874d91f5907a56d5:0xb844ddce5c7e976!8m2!3d40.31294!4d-111.660948!16s%2Fg%2F11r_k6rr1c!19sChIJ1VZ6kPWRTYcRdunH5dxNhAs,Experience Mental Wellness,4.7,12,Mental health clinic,"1461 E 840 N, Orem, UT 84097, United States","887Q+5J Orem, Utah, USA",https://trymentalwellness.com/,+1 385-312-0787,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOnMAc70rgY-Xc5QoWchX2e8MzorUVDBZ7zQSAH=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Orem+Salt+Lake+City+UT/@40.2968979,-111.6946475,14z",2025-09-28T23:43:40.432Z,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–5 pm,10 am–3 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/Etherios+Therapy/data=!4m7!3m6!1s0x44f730e57093ee05:0x4673a945d615f6df!8m2!3d40.2977041!4d-111.7047374!16s%2Fg%2F11vcmzhz4m!19sChIJBe6TcOUw90QR3_YV1kWpc0Y,Etherios Therapy,5.0,16,Mental health clinic,"388 W Center St, Orem, UT 84057, United States","77XW+34 Orem, Utah, USA",https://www.etheriostherapy.com/,+1 801-960-3131,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMG7DZrJxmoBmitK9mGutAgj8cU6j-K6ItosBjj=w408-h291-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Orem+Salt+Lake+City+UT/@40.2968979,-111.6946475,14z",2025-09-28T23:43:45.639Z,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,LGBTQ+ friendly,,
https://www.google.com/maps/place/FBA+Skin+%28Foreverbyash%29/data=!4m7!3m6!1s0x875281eca7806ff7:0x475c3b3155980126!8m2!3d40.3066642!4d-111.7012946!16s%2Fg%2F11nxs49bq1!19sChIJ92-Ap-yBUocRJgGYVTE7XEc,FBA Skin (Foreverbyash),4.7,150,Facial spa,"239 W 520 N, Orem, UT 84057, United States","874X+MF Orem, Utah, USA",http://foreverbyash.com/,+1 385-200-1173,"Closed ⋅ Opens 9 am Tue

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMJQBCICzvG8J1a9nn4YyfqkWm5ZsUYc03HYZnm=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Orem+Salt+Lake+City+UT/@40.2968979,-111.6946475,14z",2025-09-28T23:43:51.009Z,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Pure+Infusion+Suites+of+Layton/data=!4m7!3m6!1s0x875303c0f1b8587d:0x8785ef0398126013!8m2!3d41.0899829!4d-111.9935731!16s%2Fg%2F11q400pys0!19sChIJfVi48cADU4cRE2ASmAPvhYc,Pure Infusion Suites of Layton,4.9,166,Medical clinic,"1492 W Antelope Dr Ste. 211, Layton, UT 84041, United States","32Q4+XH Layton, Utah, USA",https://pureinfusionsuites.com/locations/layton/,+1 385-382-1440,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPu4zS2oll5su0L1Xp0GNk59ghxHWAWLqy9bTek=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Layton+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-09-28T23:44:05.677Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,,,
https://www.google.com/maps/place/Option+Care+Health+Infusion+Clinic+-+Layton/data=!4m7!3m6!1s0x8753032498b96d13:0x1dbeb25eaa0a2126!8m2!3d41.0912298!4d-111.9967692!16s%2Fg%2F11t26tz7z5!19sChIJE225mCQDU4cRJiEKql6yvh0,Option Care Health Infusion Clinic - Layton,4.6,5,Medical office,"2132 N 1700 W Suite 210, Layton, UT 84041, United States","32R3+F7 Layton, Utah, USA",https://optioncarehealth.com/locations/layton-ut-2132-robins-drive,+1 801-577-7055,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=o_U9saAIVJ2gdFfRbBEPbw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=313.96075&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Layton+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-09-28T23:44:08.989Z,,,,,,,,,,
https://www.google.com/maps/place/Intermountain+Health+Infusion+Center/data=!4m7!3m6!1s0x875303261369d7c7:0x2048f4b7dc07b22e!8m2!3d41.052333!4d-111.9686804!16s%2Fg%2F11fjwtfnhb!19sChIJx9dpEyYDU4cRLrIH3Lf0SCA,Intermountain Health Infusion Center,2.0,1,Oncologist,"201 W Layton Pkwy #2050, Layton, UT 84041, United States","322J+WG Layton, Utah, USA",https://intermountainhealthcare.org/locations/layton-hospital/infusion-services?utm_campaign=gmb&utm_medium=organic&utm_source=local,+1 801-543-6280,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipM6z0bQvPudJtLBq5oQ3cVsVzI6GnR6nRy_y8F7=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Layton+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-09-28T23:44:13.894Z,7:30 am–2 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–2 pm,,,
https://www.google.com/maps/place/Wasatch+Infusion/data=!4m7!3m6!1s0x875303623f46b277:0x7769a4904c0d400c!8m2!3d41.0912298!4d-111.9967692!16s%2Fg%2F11jvlftvmt!19sChIJd7JGP2IDU4cRDEANTJCkaXc,Wasatch Infusion,2.3,3,Medical clinic,"2132 N 1700 W Suite 210, Layton, UT 84041, United States","32R3+F7 Layton, Utah, USA",http://wasatchinfusion.com/,+1 801-577-7055,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOhbyTQ5Bj0Jkprd3CU9Yy2Q66Bv_HGtAaV4XM=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Layton+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-09-28T23:44:18.911Z,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,,,
"https://www.google.com/maps/place/Prime+IV+Hydration+%26+Wellness+-+Layton,+UT/data=!4m7!3m6!1s0x875303b40417d669:0x35ebd8901937468d!8m2!3d41.0878647!4d-111.9829747!16s%2Fg%2F11l2xp2gck!19sChIJadYXBLQDU4cRjUY3GZDY6zU","Prime IV Hydration & Wellness - Layton, UT",5.0,164,IV therapy service,"1948 Woodland Park Dr, Layton, UT 84041, United States","32Q8+4R Layton, Utah, USA",https://primeivhydration.com/locations/utah/layton-84041/,+1 385-438-6785,"Closed ⋅ Opens 10 am Mon

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO0Vs5Vf8k_OC08L5Bk60sHER8o22wrrnOI156p=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Layton+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-09-28T23:44:23.944Z,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–4 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/Oakstead+Infusion+Vital+Care/data=!4m7!3m6!1s0x87530384a6cd68f3:0x3d9125c7c98049e6!8m2!3d41.0898605!4d-111.9937455!16s%2Fg%2F11cp1jw309!19sChIJ82jNpoQDU4cR5kmAycclkT0,Oakstead Infusion Vital Care,4.7,17,Pharmacy,"1492 Antelope Dr #208, Layton, UT 84041, United States","32Q4+WG Layton, Utah, USA",https://www.oaksteadinfusion.com/,+1 801-825-3879,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNSslk8AmTVcGnZEY4YJzTKS4Vn8tCJ6UaeI0C0=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Layton+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-09-28T23:44:28.770Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
"https://www.google.com/maps/place/Intermountain+Cancer+Center+-+Layton/@41.0523124,-111.9686674,17z/data=!3m1!4b1!4m6!3m5!1s0x8753033f887f85e3:0x17435eecf213ba3c!8m2!3d41.0523124!4d-111.9686674!16s%2Fg%2F11g1gs4yln",Intermountain Cancer Center - Layton,4.6,37,Cancer treatment center,"201 W Layton Pkwy, Layton, UT 84041, United States","322J+WG Layton, Utah, USA",https://intermountainhealthcare.org/locations/location-details/layton-hospital/layton-parkway-clinic/intermountain-cancer-center-layton/?utm_campaign=gmb&utm_medium=organic&utm_source=local,+1 801-543-6825,Closed ⋅ Opens 8 am Mon,,true,"https://www.google.com/maps/search/Infusion+centers+in+Layton+Salt+Lake+City+UT/@40.7605601,-111.8881397,14z",2025-09-28T23:44:36.101Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Prime+IV+Hydration+%26+Wellness+-+Murray/data=!4m7!3m6!1s0x8752897328b85461:0x2fee539de3b0bf5e!8m2!3d40.6339747!4d-111.8903917!16s%2Fg%2F11pv2x5nb9!19sChIJYVS4KHOJUocRXr-w451T7i8,Prime IV Hydration & Wellness - Murray,4.9,341,Wellness center,"6328 S State St, Murray, UT 84107, United States","J4M5+HR Murray, Utah, USA",https://primeivslc.com/,+1 801-993-0069,"Closed ⋅ Opens 10 am Mon

Updated by this business 8 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4noKY7D3WyRMCKLp7bQQwngV5m6p6eplmsFT1y_DtcZxba4WFu3f0dxb2ghh2MZytZXJyC3OGYrby27D1wuLmjRBS5w8nyq3lBo9LFqQGimolp6-jrSJYDQjIVZaVZNuUg9sD2Td=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-09-28T23:44:50.028Z,Closed,10 am–6 pm,10 am–7 pm,10 am–7 pm,10 am–6 pm,10 am–5 pm,10 am–4 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/Intermountain+Health+Anticoagulation+-+Murray/data=!4m7!3m6!1s0x87528b0cb8682ec9:0x98dddca34ae53ab8!8m2!3d40.6590621!4d-111.8916931!16s%2Fg%2F11yc0yglq0!19sChIJyS5ouAyLUocRuDrlSqPc3Zg,Intermountain Health Anticoagulation - Murray,4.9,28,Medical clinic,"5169 S Cottonwood St #500, Murray, UT 84107, United States","M455+J8 Murray, Utah, USA",https://intermountainhealthcare.org/locations/intermountain-medical-center/anticoagulation,+1 801-507-5152,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KwNNXQuEVU13UvPKPkZ4DA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=46.24233&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-09-28T23:45:00.215Z,,,,,,,,,,
https://www.google.com/maps/place/Utah+Cancer+Specialists/data=!4m7!3m6!1s0x87528a257a9f8bb7:0x36d859ce0bf76165!8m2!3d40.6591665!4d-111.8925085!16s%2Fg%2F1td2zym_!19sChIJt4ufeiWKUocRZWH3C85Z2DY,Utah Cancer Specialists,3.9,11,Cancer treatment center,"5131 Cottonwood St #200, Murray, UT 84107, United States","M454+MX Murray, Utah, USA",http://www.utahcancer.com/,+1 801-263-3416,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noMZPm695HE57KlmGJNp_BG3VUmsWNvlWHRbA4h4vttPdMgqOaXHQeD0WsMpoCnK0o3QGx93wHQj2c-3IPgyJcwBs1UyQkNFgUPvyc71lJ5XC4KgvASfZNlaKtJFvJ96ZtvKCtd=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-09-28T23:45:05.171Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/Ketamine+SLC+%7C+Ketamine+Therapy+Utah/data=!4m7!3m6!1s0x87528a02343fffff:0xc546dedb44840bb!8m2!3d40.6428264!4d-111.8847587!16s%2Fg%2F11f63x29r5!19sChIJ__8_NAKKUocRu0BItO1tVAw,Ketamine SLC | Ketamine Therapy Utah,4.2,108,Mental health clinic,"201 E 5900 S #200, Murray, UT 84107, United States","J4V8+43 Murray, Utah, USA",https://www.ketamineslc.com/,+1 385-474-6946,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMon3yNmcqsSLn8wC88AmAX5boLrcNtu2AxZ4vu=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-09-28T23:45:10.293Z,Closed,8:30 am–7:30 pm,9 am–5 pm,8:30 am–7:30 pm,Closed,9 am–5 pm,8 am–5:30 pm,Identifies as veteran-owned,,
https://www.google.com/maps/place/Stryve+Infusion/data=!4m7!3m6!1s0x875263d3c685c9c5:0xeeb89fc24ef5a262!8m2!3d40.6379062!4d-111.8330909!16s%2Fg%2F11td00kx4z!19sChIJxcmFxtNjUocRYqL1TsKfuO4,Stryve Infusion,5.0,40,Wellness center,"6233 S Highland Dr, Holladay, UT 84121, United States","J5Q8+5Q Holladay, Utah, USA",http://www.stryveiv.com/,+1 801-500-0106,Closed ⋅ Opens 10 am Tue,https://lh3.googleusercontent.com/p/AF1QipN8Sk2lRDTYnjgcVZC_1_32w8Vftcc7AK5gzZHJ=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-09-28T23:45:15.099Z,Closed,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,9 am–12 pm,,,
https://www.google.com/maps/place/Jon+%26+Karen+Huntsman+Cancer+Center/data=!4m7!3m6!1s0x87528a26260d1fbf:0x50e0bc6822594e3a!8m2!3d40.6592086!4d-111.892293!16s%2Fg%2F11svcqy4wl!19sChIJvx8NJiaKUocROk5ZImi84FA,Jon & Karen Huntsman Cancer Center,3.0,1,Cancer treatment center,"5169 Cottonwood St, Murray, UT 84107, United States","M455+M3 Murray, Utah, USA",,+1 801-507-3800,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=N11SLnQSfuRKsudL8NZq3g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=100.611084&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-09-28T23:45:18.364Z,,,,,,,,,,
https://www.google.com/maps/place/Rising+Health+Specialty+Clinic/data=!4m7!3m6!1s0x875261084b3b2dc1:0xa26f90181b9286d4!8m2!3d40.6660881!4d-111.8441782!16s%2Fg%2F11cmkg6hn1!19sChIJwS07SwhhUocR1IaSGxiQb6I,Rising Health Specialty Clinic,4.8,229,Medical clinic,"1660 E Murray Holladay Rd, Holladay, UT 84117, United States","M584+C8 Holladay, Utah, USA",https://risinghealthspecialty.com/,+1 801-419-0705,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNNogcTyqAbbFlzRt5XkyBx-HVZUE67z4xOZs_F=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-09-28T23:45:23.345Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,Identifies as women-owned,,
https://www.google.com/maps/place/Intermountain+Medical+Center+Cancer+Education+Center/data=!4m7!3m6!1s0x87528a2f678eecc7:0x8f1f8dc13cf0b35e!8m2!3d40.6593597!4d-111.8922658!16s%2Fg%2F1tppsfvz!19sChIJx-yOZy-KUocRXrPwPMGNH48,Intermountain Medical Center Cancer Education Center,5.0,6,Cancer treatment center,"5131 S Cottonwood St, Murray, UT 84107, United States","M455+P3 Murray, Utah, USA",https://intermountainhealthcare.org/locations/location-details/intermountain-medical-center/bldg-3-jon-karen-huntsman-cancer-building/intermountain-medical-center-cancer-education-center/?utm_campaign=gmb&utm_medium=organic&utm_source=local,+1 801-507-3800,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noX0c5FaEu7UiZffMD823MCO7VmbDl5ClYCM3-Z4nqzwhkX2ujvFJjUIS7pVdKaTLfs0xL34L5LSSQTQI7DhRA5kd_43dLLMGEh4-2_jzQrai44_QLE8zSoZmeitSe8pfVFMo0R=w408-h240-k-no-pi-0-ya80.979836-ro-0-fo100,false,"https://www.google.com/maps/search/Infusion+centers+in+Murray+Salt+Lake+City+UT/@40.6668916,-111.8879909,14z",2025-09-28T23:45:28.403Z,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,,,
https://www.google.com/maps/place/Prime+IV+Hydration+%26+Wellness+-+Woods+Cross/data=!4m7!3m6!1s0x8752f701e9395ad1:0xf9a16ad1977b6586!8m2!3d40.8632774!4d-111.899384!16s%2Fg%2F11s69bnkl8!19sChIJ0Vo56QH3UocRhmV7l9Fqofk,Prime IV Hydration & Wellness - Woods Cross,4.9,187,IV therapy service,"2471 S Wildcat Way W Ste B, Woods Cross, UT 84010, United States","V472+86 Woods Cross, Utah, USA",https://primeivhydration.com/locations/utah/woods-cross-84087/,+1 385-402-5537,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipO3B0xuOr2pdAMIZ6HcZI-MlPzslEfameEJJkA=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Bountiful+Salt+Lake+City+UT/@40.8893895,-111.880771,14z",2025-09-28T23:45:43.851Z,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–4 pm,,,
https://www.google.com/maps/place/Denali+Specialty+Clinic/data=!4m7!3m6!1s0x8752f7faf0e55555:0xe1c09700f2b440f!8m2!3d40.8862145!4d-111.866931!16s%2Fg%2F11cls8b4r5!19sChIJVVXl8Pr3UocRD0QrD3AJHA4,Denali Specialty Clinic,4.8,113,Medical clinic,"415 Medical Dr Suite #B-200, Bountiful, UT 84010, United States","V4PM+F6 Bountiful, Utah, USA",https://www.denalimed.com/,+1 801-389-4697,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMgpXd1KeL1MtA5mTksbNMhv-mjIRbRF04x0tU0=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Bountiful+Salt+Lake+City+UT/@40.8893895,-111.880771,14z",2025-09-28T23:45:48.802Z,Closed,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/FIKA+Infusion+%2B+Wellness/data=!4m7!3m6!1s0x8752f7178e3c05cd:0x56dba7e8fa767be1!8m2!3d40.8637644!4d-111.8951093!16s%2Fg%2F11qg3tx61k!19sChIJzQU8jhf3UocR4Xt2-uin21Y,FIKA Infusion + Wellness,5.0,126,Medical spa,"US-89, 2440 S Main St STE. 1A, Woods Cross, UT 84087, United States","V473+GX Woods Cross, Utah, USA",https://fikainfusion.com/woods-cross/,+1 801-938-7888,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipME3DtDUnvqN3UCAZjSO65U4DkXXJzfFd2cuKCs=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Bountiful+Salt+Lake+City+UT/@40.8893895,-111.880771,14z",2025-09-28T23:45:53.972Z,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,10 am–5 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/LifeFusion+Health/data=!4m7!3m6!1s0x8752f75711c00e99:0x8d1b43c3def528f2!8m2!3d40.8849227!4d-111.868177!16s%2Fg%2F11n057vj1g!19sChIJmQ7AEVf3UocR8ij13sNDG40,LifeFusion Health,5.0,7,Alternative medicine practitioner,"440 Medical Dr Suite 3, Bountiful, UT 84010, United States","V4MJ+XP Bountiful, Utah, USA",http://www.lifefusionhealth.com/,+1 435-236-2006,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mI-lDu6E8IzjhGYJHaedxA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=248.55553&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Bountiful+Salt+Lake+City+UT/@40.8893895,-111.880771,14z",2025-09-28T23:45:56.769Z,,,,,,,,,,
"https://www.google.com/maps/place/Granger+Medical+Clinic+-+Allergy,+Asthma,+%26+Immunology+-+Bountiful/data=!4m7!3m6!1s0x8752f72a20fa018d:0xce118ac9e3c7449c!8m2!3d40.8740391!4d-111.8875067!16s%2Fg%2F11lr9xl779!19sChIJjQH6ICr3UocRnETH48mKEc4","Granger Medical Clinic - Allergy, Asthma, & Immunology - Bountiful",4.9,98,Medical clinic,"1551 S Renaissance Towne Dr, Bountiful, UT 84010, United States","V4F6+JX Bountiful, Utah, USA",https://www.grangermedical.com/locations/alergy-asthma-and-immunology-bountiful/,+1 801-747-7244,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPBj1eMBpc5BZP5x9PUJ8Ogyz9fBMXd8Sp29NAQ=w408-h281-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Bountiful+Salt+Lake+City+UT/@40.8893895,-111.880771,14z",2025-09-28T23:46:01.684Z,Closed,"7 am–1 pm, 2–5 pm",Closed,"7 am–1 pm, 2–5 pm",Closed,"7 am–1 pm, 2–4 pm",Closed,,,
https://www.google.com/maps/place/Harmony+IV+Wellness/data=!4m7!3m6!1s0x8752f79726cd58d9:0x6769135fc137660b!8m2!3d40.860443!4d-111.8941047!16s%2Fg%2F11xkdds85j!19sChIJ2VjNJpf3UocRC2Y3wV8TaWc,Harmony IV Wellness,5.0,6,IV therapy service,"565 W 2600 S, Bountiful, UT 84010, United States","V464+59 Bountiful, Utah, USA",https://www.bountifulfamilywellness.com/,+1 801-298-4646,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMrHO1B901JacNEdBh066KgAoFTsNcN-73J8rGQ=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Bountiful+Salt+Lake+City+UT/@40.8893895,-111.880771,14z",2025-09-28T23:46:07.017Z,Closed,9 am–2 pm,Closed,9 am–2 pm,Closed,Closed,Closed,,,
https://www.google.com/maps/place/Utah+Hematology+Oncology/data=!4m7!3m6!1s0x8752f77e5afbf1af:0xcb5dfe525cb80d91!8m2!3d40.8865713!4d-111.8692095!16s%2Fg%2F11kxn9fcjc!19sChIJr_H7Wn73UocRkQ24XFL-Xcs,Utah Hematology Oncology,4.5,4,Cancer treatment center,"620 Medical Dr Suite 300, Bountiful, UT 84010, United States","V4PJ+J8 Bountiful, Utah, USA",http://www.utahhemonc.com/,+1 801-476-1777,Closed ⋅ Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipOnNaD1N_OOdhrrEiH81GpOIvB7AuHxGiY4hD8n=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Bountiful+Salt+Lake+City+UT/@40.8893895,-111.880771,14z",2025-09-28T23:46:12.228Z,Closed,Closed,9 am–4:30 pm,Closed,Closed,Closed,Closed,LGBTQ+ friendly,,
