placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,error,isBlackOwned
https://www.google.com/maps/place/Judice+Dirt+%26+Demolition/data=!4m7!3m6!1s0x863b67513d77e98b:0x8f6a37bba59f247c!8m2!3d30.2091376!4d-92.090796!16s%2Fg%2F11jv1xmjy0!19sChIJi-l3PVFnO4YRfCSfpbs3ao8,Judice Dirt & Demolition,,,Excavating contractor,,,,https://judicedirtanddemo.com/,+1 337-207-9602,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG7ddS_sP1dL-AmtmIPTI425C9iIFKvX6kXzTz0HcMrFgC3rIwAXhCZMMeJzoBUCXIpmutZ7s2x-bz9dbksLtbv3PWph_3hmMhqorCIYFzcyowKkkAV878dSf5qModZJs50a6BLOX4X_FU=w426-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Erath+Lafeyette+LA/@29.9582611,-92.0359562,14z",2026-04-29T06:26:41.987Z,,,
"https://www.google.com/maps/place/Affordable+Foundation+Repair,+LLC/data=!4m7!3m6!1s0x8623416ae4695bd1:0xbca01027d23ff804!8m2!3d30.0059866!4d-92.0874376!16s%2Fg%2F1td4q1mm!19sChIJ0Vtp5GpBI4YRBPg_0icQoLw","Affordable Foundation Repair, LLC",4.7,24,Construction company,,"9727 LA-82, Abbeville, LA 70510, United States","2W47+92 Abbeville, Louisiana, USA",https://www.affordablefoundationrepair.com/,+1 337-898-1365,Closed · Opens 7:30 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGV02Q54DS-5nnl4LB2H5RdXf2Y23rrB5NE2dL1YMJ97tXGFwHP7WGA8AwZpT4bHVpUshmxN9PuKiGKHzduS8Z8eTS8GW73H8BBECX9rIy0A2ms6u8Bq9ERnXKcrLnq5SfOYugs=w426-h240-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Erath+Lafeyette+LA/@29.9582611,-92.0359562,14z",2026-04-29T06:26:46.801Z,,,
https://www.google.com/maps/place/Boudreaux%27s+Tree+Services+LLC/data=!4m7!3m6!1s0x862479978b637749:0x860285fa8af4b81a!8m2!3d30.218726!4d-91.704945!16s%2Fg%2F1td13mtd!19sChIJSXdji5d5JIYRGrj0ivqFAoY,Boudreaux's Tree Services LLC,5.0,1,Tree service,,"1135 Bayou Mercier Rd, St Martinville, LA 70582, United States","679W+F2 St Martinville, Louisiana, USA",,+1 337-394-6616,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CU7wEbHwhh7CWtbH07-_fw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.21167&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+St.+Martinville+Lafeyette+LA/@30.1231441,-91.8294817,14z",2026-04-29T06:27:01.778Z,,,
https://www.google.com/maps/place/Kee%27s+Bush+Hogging+%26+Lawn+Service+LLC/data=!4m7!3m6!1s0x86237f020c3dd11b:0x45a2cec3db19a928!8m2!3d30.1143834!4d-91.890293!16s%2Fg%2F11rk8jgg4w!19sChIJG9E9DAJ_I4YRKKkZ28POokU,Kee's Bush Hogging & Lawn Service LLC,5.0,1,Lawn care service,,"#1053, St Martinville, LA 70582, United States","4475+QV St Martinville, Louisiana, USA",,+1 337-577-7859,Closed · Opens 6:30 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OIyfVXnycuFxqV0yrcfgrA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.165215&pitch=0&thumbfov=100,true,6:30 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–8 pm,Closed,6 am–8 pm,6–8 am,"https://www.google.com/maps/search/tree+service+businesses+in+St.+Martinville+Lafeyette+LA/@30.1231441,-91.8294817,14z",2026-04-29T06:27:06.654Z,,,true
https://www.google.com/maps/place/Lolly%27s+Gardening/data=!4m7!3m6!1s0x86237f71dcd59187:0xb2938e24d8e68db!8m2!3d30.088999!4d-91.84509!16s%2Fg%2F11b6nx_813!19sChIJh5HV3HF_I4YR22iOTeI4KQs,Lolly's Gardening,5.0,6,Landscaper,,"1626 Lady of the Lake Rd, St Martinville, LA 70582, United States","35Q3+HX St Martinville, Louisiana, USA",,+1 337-255-1529,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHz--RklNEZ1jDw35TmAJ9s3FxsK2JM4eO_Ke3dnm0qJe7OFyeIFf4mnsD1AOKC1Pt4u3fNzzJ-qjLwfFP4vTuN_rDBq1mpF4VqQZNdpBpAxZpIAb2WCXH2RHB1x0MXDnxYJeJB=w427-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+St.+Martinville+Lafeyette+LA/@30.1231441,-91.8294817,14z",2026-04-29T06:27:09.147Z,,,
https://www.google.com/maps/place/Ace+Hardware/data=!4m7!3m6!1s0x86238020566f422b:0xdd2b07e731ed2dfd!8m2!3d30.1204186!4d-91.8299364!16s%2Fg%2F1th1d27m!19sChIJK0JvViCAI4YR_S3tMecHK90,Ace Hardware,4.8,42,Hardware store,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store pick-up · Delivery","331 S Main St, St Martinville, LA 70582, United States","45CC+52 St Martinville, Louisiana, USA",http://www.acehardware.com/store-details/03682?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=03682,+1 337-394-6024,Closed · Opens 7 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=phFapA-I4HV-EFboAGE4ZQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=153.36069&pitch=0&thumbfov=100,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–1 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+St.+Martinville+Lafeyette+LA/@30.1231441,-91.8294817,14z",2026-04-29T06:27:13.811Z,,,
https://www.google.com/maps/place/Hebert%27s+Tree+%26+Stump+Removal/data=!4m7!3m6!1s0x8624842a3d0cf9ef:0x55314c2b01842467!8m2!3d30.278638!4d-91.91123!16s%2Fg%2F1tvdk4gk!19sChIJ7_kMPSqEJIYRZySEAStMMVU,Hebert's Tree & Stump Removal,4.4,14,Tree service,,"302 Voorhies St, Breaux Bridge, LA 70517, United States","73HQ+FG Breaux Bridge, Louisiana, USA",https://hebertstreeandstumpremoval.godaddysites.com/,+1 337-332-1134,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGdRUReJEX2G6biC59wquel7RdehPbO-mjNoPpf23RPS3GZICcccnb0ibYq2gi-MY623wOO0zfoAa-6HWENOYOKnFm7-X77DW93XKJT2Cm802AeE_Jud_YNuSSor_D6QaMsRdUJ=w408-h518-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+St.+Martinville+Lafeyette+LA/@30.1231441,-91.8294817,14z",2026-04-29T06:27:18.599Z,,,
https://www.google.com/maps/place/Peppers+Unlimited+Louisiana/data=!4m7!3m6!1s0x86237ff21d902c61:0xe225f3731c74822f!8m2!3d30.1273682!4d-91.8371818!16s%2Fg%2F1thpx5vn!19sChIJYSyQHfJ_I4YRL4J0HHPzJeI,Peppers Unlimited Louisiana,4.4,37,Manufacturer,,"602 W Bridge St, St Martinville, LA 70582, United States","45G7+W4 St Martinville, Louisiana, USA",http://peppersunlimitedofla.com/,+1 337-394-8035,Closed · Opens 6 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG81AxDZUopDWdW-CqXcZ6Hl_DgzKFpjdja09sq3nP38H4ASjn2knz0A3OdVXO6MWVrik1Y7eoeuEls_UyLr8FTaOxIiE8AKRtJoZVNR81-GlDAc6mPC9Os4qEfCZVcFb8OuLo=w408-h306-k-no,false,6 am–5 pm,6 am–5 pm,6 am–5 pm,Closed,Closed,6 am–5 pm,6 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+St.+Martinville+Lafeyette+LA/@30.1231441,-91.8294817,14z",2026-04-29T06:27:23.424Z,,,
https://www.google.com/maps/place/Gerald%27s+Tree+Farm/data=!4m7!3m6!1s0x862362930283f1f1:0xa2594d7d185b807b!8m2!3d30.1710615!4d-91.9712522!16s%2Fg%2F1thl5sws!19sChIJ8fGDApNiI4YRe4BbGH1NWaI,Gerald's Tree Farm,5.0,8,Tree service,,"617 Garber Rd, Broussard, LA 70518, United States","52CH+CF Broussard, Louisiana, USA",http://www.geraldstreefarm.com/,+1 337-856-5770,Closed · Opens 8 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFMx1aQLmEn7XLsRDu4IjPaK0Yay-A1CfcRT3W7Su6TpG21DF9Ool9PvsOKhG8UDNaFVwo5jCMQZbUpdzHr3J0SRvoukeFgB_sdVLoBChdm3ftbQBIxZ8PG4B66XmaFsUNGG50zOA=w408-h271-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+St.+Martinville+Lafeyette+LA/@30.1231441,-91.8294817,14z",2026-04-29T06:27:28.386Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Grass+and+Handy+Maintenance+LLC/data=!4m7!3m6!1s0x862486cebed94a0d:0xd15d5dfcd4e19f90!8m2!3d30.2336282!4d-91.85323!16s%2Fg%2F11d_9bhv1s!19sChIJDUrZvs6GJIYRkJ_h1PxdXdE,Grass and Handy Maintenance LLC,5.0,13,Handyman/Handywoman/Handyperson,,"1045 Par Rd 777, St Martinville, LA 70582, United States","64MW+FP St Martinville, Louisiana, USA",,+1 337-242-4637,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGQwpHHH22h7UOASayugBrsOhhb3gWwACJr7VJUMRYHKKcmKqG-wnLdQ_AyB-WqNBnaaTG5vn0XEYmHJyCsImEFTHQq5fkuH8I3HsQ8971ltQ0E5NMPnInkjrt8jcix6LEzaNn6=w408-h541-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+St.+Martinville+Lafeyette+LA/@30.1231441,-91.8294817,14z",2026-04-29T06:27:33.296Z,,,
https://www.google.com/maps/place/Cade%27s+Market/data=!4m7!3m6!1s0x86238007cbda2e0d:0x287b64ca82afa065!8m2!3d30.1437282!4d-91.8233219!16s%2Fg%2F1tdmqdtj!19sChIJDS7ayweAI4YRZaCvgspkeyg,Cade's Market,4.6,246,Grocery store,· In-store shopping · In-store pick-up,"2030 N Main St, St Martinville, LA 70582, United States","45VG+FM St Martinville, Louisiana, USA",https://cadesmarket.com/,+1 337-394-1772,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFQR2r7sU7qrla3ONYNVJ2TZbGOrDsu4ZqtiHOW_3IuxDeLC6pmI_cXOq7eHERpnFkgw9qJIkM3l7SrQ49pRJfmw7NvjVsqCGTRsXvCc63d8Fd_wsct-3cvMHC7NiAd0kYfYcctEQ=w408-h243-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/tree+service+businesses+in+St.+Martinville+Lafeyette+LA/@30.1231441,-91.8294817,14z",2026-04-29T06:27:38.058Z,,,
https://www.google.com/maps/place/Total+Site+Construction/data=!4m7!3m6!1s0x23d66db370c10183:0x3d6266509c05cd61!8m2!3d30.1323876!4d-91.9432045!16s%2Fg%2F11qghdhdd5!19sChIJgwHBcLNt1iMRYc0FnFBmYj0,Total Site Construction,5.0,4,Demolition contractor,,,,https://totalsiteconstruction.com/,+1 337-277-1435,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFc9hAcWXPAVaHoBwx38r7-UrvRDePY19l8nW-4kHvrNxXJ2xk-TU9gWBTWftcBEiSdaAuQ4gZd706CqcgJnXjuXg129Pz9jW5GqNXT60FOhGKCWbzy2UJBLBJttKqonRDoUTvYrg=w408-h545-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+St.+Martinville+Lafeyette+LA/@30.1231441,-91.8294817,14z",2026-04-29T06:27:42.675Z,,,
"https://www.google.com/maps/place/Bizzy+Bee+Lawn+Care,LLC/data=!4m7!3m6!1s0x8623837cb9b0be51:0x9666802c66b4eabd!8m2!3d29.9975023!4d-91.81357!16s%2Fg%2F11clyqt538!19sChIJUb6wuXyDI4YRveq0ZiyAZpY","Bizzy Bee Lawn Care,LLC",4.7,60,Landscaper,,"716 E Pershing St, New Iberia, LA 70560, United States","X5XP+2H New Iberia, Louisiana, USA",http://www.facebook.com/bizzybeelawncarellc,+1 337-251-3314,Closed · Opens 6:30 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFL5BcmOs5Y7EzTLNh-8JgUrS9HZjnfEVk3Masl8xy9fWA1vpf-5LZzVUdZIPsirl7qluPzKMrs9KtgbCmqRuwElrI8LfEIf7CGdhHDOokw4s86P2N-v80VF6Q9rf-12oKuYJ-O=w427-h240-k-no,true,6:30 am–7 pm,6:30 am–7 pm,6:30 am–6 pm,7 am–4 pm,Closed,6:30 am–7 pm,6:30 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+St.+Martinville+Lafeyette+LA/@30.1231441,-91.8294817,14z",2026-04-29T06:27:48.016Z,,,
https://www.google.com/maps/place/Cashsaver/data=!4m7!3m6!1s0x86237f85ce130b7f:0xeb603f156bb6921f!8m2!3d30.1090913!4d-91.8374567!16s%2Fg%2F11c5_4mfr5!19sChIJfwsTzoV_I4YRH5K2axU_YOs,Cashsaver,4.4,416,Grocery store,· In-store pick-up,"1714 S Main St, St Martinville, LA 70582, United States","4557+J2 St Martinville, Louisiana, USA",http://www.cashsaversouth.com/,+1 337-394-2333,Closed · Opens 6 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEhi6huWtb39QDmiBdIMFBTLtJoT6li_qVfN3Mv3Lne8uD8BlrYhdWBZUB9Sb97ghhU6BxHs_w0Q52MzrGXmNBTiUvbzZpcAYEjuNTVrKbLQtrA2aV86xmvG937RXRC8-AzDAT-=w408-h544-k-no,false,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,"https://www.google.com/maps/search/tree+service+businesses+in+St.+Martinville+Lafeyette+LA/@30.1231441,-91.8294817,14z",2026-04-29T06:27:53.068Z,,,
https://www.google.com/maps/place/Interstate+Tree+Services+LLC/data=!4m7!3m6!1s0x8623ea94e338e683:0xc73912704f30e854!8m2!3d29.8279753!4d-91.5184488!16s%2Fg%2F1th5_4q9!19sChIJg-Y445TqI4YRVOgwT3ASOcc,Interstate Tree Services LLC,4.2,12,Tree service,,"331 Charpentier Ln, Franklin, LA 70538, United States","RFHJ+5J Franklin, Louisiana, USA",,+1 337-578-0700,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEGDfrMXYvwoCY9xwg849f2-axicuchY5gqiJw2OT04dajUSi4exupF7H5tM69lL95H54fdB8VjAWYT1vsGIlII2PxXvTydtAtvlGTiUbrRs_emUncS5Ds8ye3nXXC4oP97FpQ=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+St.+Martinville+Lafeyette+LA/@30.1231441,-91.8294817,14z",2026-04-29T06:27:55.783Z,,,
https://www.google.com/maps/place/St+Martin+Thrift+Store/data=!4m7!3m6!1s0x8623801ee8860d43:0x52df08258402166b!8m2!3d30.1267833!4d-91.8286972!16s%2Fg%2F1v_w2qjk!19sChIJQw2G6B6AI4YRaxYChCUI31I,St Martin Thrift Store,4.1,16,Thrift store,,"405 N Main St, St Martinville, LA 70582, United States","45GC+PG St Martinville, Louisiana, USA",,+1 337-394-1991,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEAD-iRXUkQukuXzL_vN5_raSFhGUUzFj14HkvsthkY1IqXWIRpGBgpxcASripU2K0XMtnrWFDH4_GBDGT00CZzSTZ6R8m3JeOhRqx6eGZKzTvQ9LBTn7GVAKr6wFX48A4OSTw=w408-h862-k-no,false,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–12 pm,Closed,9 am–3 pm,9 am–3 pm,"https://www.google.com/maps/search/tree+service+businesses+in+St.+Martinville+Lafeyette+LA/@30.1231441,-91.8294817,14z",2026-04-29T06:28:00.517Z,,,
https://www.google.com/maps/place/Lisa%27s+Christmas+Tree+Farm/data=!4m7!3m6!1s0x86237cfd469fd353:0x75fbac7e1f1c5a30!8m2!3d30.0970305!4d-91.9573591!16s%2Fg%2F11c2kwnt69!19sChIJU9OfRv18I4YRMFocH36s-3U,Lisa's Christmas Tree Farm,4.3,12,Christmas tree farm,,"922 Marteau Rd, Broussard, LA 70518, United States","32WV+R3 Broussard, Louisiana, USA",,,Closed · Opens 9 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGFrS11qv4hYke50PA3aqdQF2-BL2-XQkdc0wBFWVZIRHqUd3YXJ7_d-hn3Z3y_R293-GmIZ4xogU-A0hLVEJ80SRykANNlL-EEj5bIosmy91X5xvTLqU742wyZdr7wC_NB4nRkXQ=w408-h544-k-no,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,2–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+St.+Martinville+Lafeyette+LA/@30.1231441,-91.8294817,14z",2026-04-29T06:28:05.249Z,,,
https://www.google.com/maps/place/Menard+tree+service/data=!4m7!3m6!1s0x48bded5ef2d8f543:0x60e43be813a6a3a4!8m2!3d30.0572901!4d-91.4005049!16s%2Fg%2F11ry70nv82!19sChIJQ_XY8l7tvUgRpKOmE-g75GA,Menard tree service,5.0,1,Tree service,,,,http://facebook.com/menardservices337,+1 337-581-9697,Closed · Opens 5 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGoFltFEOPrfTAdCl8Vcp55pMvC6XOS4-EL-VFB_2aoRQQNZ4yjw2g3atOUxj0tTU8u1cJxlTHVsxEv0Qfe8LohoBNj-qVC5mBvjw5WRfRFjMJh8SR47h-G3SqH-tgcVi86Cpwq-A=w408-h905-k-no,true,5 am–9 pm,5 am–9 pm,5 am–9 pm,5 am–9 pm,5 am–9 pm,5 am–9 pm,5 am–9 pm,"https://www.google.com/maps/search/tree+service+businesses+in+St.+Martinville+Lafeyette+LA/@30.1231441,-91.8294817,14z",2026-04-29T06:28:09.937Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/The+Bargain+Room/data=!4m7!3m6!1s0x86237ff31fefa16f:0xbd7620d09d5a25df!8m2!3d30.1297366!4d-91.8262336!16s%2Fg%2F11z1_y5x4k!19sChIJb6HvH_N_I4YR3yVandAgdr0,The Bargain Room,,,Thrift store,,"716 N Main St Suite B, St Martinville, LA 70582, United States","45HF+VG St Martinville, Louisiana, USA",,+1 504-358-9203,"Open 24 hours

Updated by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAETJU0N_1aowftnLcE3v2Bw12F3k8Nh5L8qgFkcfOABqQZePtMSm1W_8OnPNhBFyafWU37pmozYyfNSoICDLBuoCbwGvUSk7qQ-xyEZLgkybwrUiBm-SYvriv1XNBNVdqc_vpoUngCnsos4=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+St.+Martinville+Lafeyette+LA/@30.1231441,-91.8294817,14z",2026-04-29T06:28:14.836Z,,,
https://www.google.com/maps/place/Darby%E2%80%99s+Tree+Service+LLC/data=!4m7!3m6!1s0x8624bd9c3632bfb1:0x16cf1265bc4c61fa!8m2!3d30.1044845!4d-91.9794729!16s%2Fg%2F11h5mp7dmg!19sChIJsb8yNpy9JIYR-mFMvGUSzxY,Darby’s Tree Service LLC,4.5,16,Tree service,,,,http://www.darbystreeservice.com/,+1 337-250-0226,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEdBHxHhKmsh0jMUDLUQw5bdOsSxbwiLCKK5lMqYxecnUCyTxzX-PT6XnM3qNG5KmJvw18KN55aAtD76Zvwqjn7VFU4IcMIJiasPguq6_GFu6VJHNhoZuJ4J1l9a2OkIVi2un2J=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+St.+Martinville+Lafeyette+LA/@30.1231441,-91.8294817,14z",2026-04-29T06:28:19.521Z,,,
https://www.google.com/maps/place/Rose+Tree+Essentials/data=!4m7!3m6!1s0x86237fc538cb3aa3:0x47194e3f0349bba0!8m2!3d30.1226476!4d-91.835767!16s%2Fg%2F11v003w0fn!19sChIJozrLOMV_I4YRoLtJAz9OGUc,Rose Tree Essentials,,,Cosmetics store,,"518 W Jefferson St, St Martinville, LA 70582, United States","45F7+3M St Martinville, Louisiana, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EQD5G617VIfujI0szZWPMA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=36.354725&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+St.+Martinville+Lafeyette+LA/@30.1231441,-91.8294817,14z",2026-04-29T06:28:22.108Z,,,
https://www.google.com/maps/place/Exterior+Lighting+Concepts/data=!4m7!3m6!1s0x25e283d21bce122b:0x614991c33f270fec!8m2!3d30.05597!4d-91.874293!16s%2Fg%2F11ygr04dgw!19sChIJKxLOG9KD4iUR7A8nP8ORSWE,Exterior Lighting Concepts,5.0,14,Landscape lighting designer,,"303 Little Beaver Ln, New Iberia, LA 70560, United States","344G+97 New Iberia, Louisiana, USA",http://exteriorlightingconcepts.com/,+1 337-654-7508,Closed · Opens 7:30 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHk5aqaHY0k-csf0_hu2WAMDET_oY7FUBpv7-NW8HOhUR7CnKcg-LgxWsfQuX11XLy2bht6Q8XovwbKJz5mQNnvWZwm-MM9VILgfomINPCSwiTOX_RsKfD5vL3NsIuUou2H3_zIAr-eIS5h=w408-h308-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+St.+Martinville+Lafeyette+LA/@30.1231441,-91.8294817,14z",2026-04-29T06:28:26.808Z,,,
https://www.google.com/maps/place/Your+Local+Yard+Boys+LLC/data=!4m7!3m6!1s0x6f8577fd3f7720b:0x24f066026d360af5!8m2!3d30.0111712!4d-91.8063119!16s%2Fg%2F11vy2njx66!19sChIJC3L3039X-AYR9Qo2bQJm8CQ,Your Local Yard Boys LLC,5.0,27,Lawn care service,,"501 Dodson St, New Iberia, LA 70563, United States","256V+FF New Iberia, Louisiana, USA",https://www.localyardboys.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=6108738084733938897,+1 337-256-3337,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGl0yk1CUynXk0AgCcm-VCWwL3lXRL4nAkkf75o4L7f_SmVWh5_RIsJyMgpOzEPYTvUplYmzTfNuNejRm0Matm2hikvmIb2TD3OxXXnVw5DdM6N69qslKm9DDQx5gNm1eEsNhtsVOXXi2ls=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+St.+Martinville+Lafeyette+LA/@30.1231441,-91.8294817,14z",2026-04-29T06:28:31.624Z,,,
https://www.google.com/maps/place/Louisiana+Lawn+Management/data=!4m7!3m6!1s0x862363ecd4bed259:0x39e4482f85f80828!8m2!3d30.1675605!4d-92.0039859!16s%2Fg%2F11fsq5m7lm!19sChIJWdK-1OxjI4YRKAj4hS9I5Dk,Louisiana Lawn Management,4.9,78,Landscaper,,"101 Row 3, Lafayette, LA 70508, United States","5X9W+2C Lafayette, Louisiana, USA",https://www.louisianalawnmgmt.com/,+1 337-210-8862,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEDQkEPlDmXMnm2JDYViV8x_XHXDT_GTIcYh2iT5Er7coo-M74FrdLbag1dDB_T1VlD8N6dYnSzV8l8sZ2A7mKi7sIagNduhyqMdqgn1ym0IUtLPlEdfzdkQmevDB0_AG3FKbKYCNhP_a4=w408-h294-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Bendel+Lafeyette+LA/@30.2002296,-92.0177923,14z",2026-04-29T06:29:00.679Z,,,
https://www.google.com/maps/place/The+Salvation+Army%27s+Men%27s+Shelter%2FOffices/data=!4m7!3m6!1s0x86249c999bb0cb97:0xc8bfdd46aedc0156!8m2!3d30.2264987!4d-92.0119376!16s%2Fg%2F1tdlvmyk!19sChIJl8uwm5mcJIYRVgHcrkbdv8g,The Salvation Army's Men's Shelter/Offices,4.3,49,Homeless shelter,,"212 6th St, Lafayette, LA 70501, United States","6XGQ+H6 Lafayette, Louisiana, USA",http://salvationarmyalm.org/lafayette/,+1 337-235-2407,Closed · Opens 9 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wsOJTWSboyw-YMkKsGIhuw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=189.645&pitch=0&thumbfov=100,false,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Bendel+Lafeyette+LA/@30.2002296,-92.0177923,14z",2026-04-29T06:29:05.420Z,,,
https://www.google.com/maps/place/Guidry+Ace+Hardware+%26+Supply+Inc/data=!4m7!3m6!1s0x86249c94f0b6332b:0xee370cb674baf321!8m2!3d30.2152436!4d-92.010906!16s%2Fg%2F1tgdnxw2!19sChIJKzO28JScJIYRIfO6dLYMN-4,Guidry Ace Hardware & Supply Inc,4.7,294,Hardware store,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store pick-up · Delivery","1818 Jefferson St, Lafayette, LA 70501, United States","6X8Q+3J Lafayette, Louisiana, USA",https://www.acehardware.com/store-details/16814,+1 337-234-5253,Closed · Opens 7 am,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEWBdaC586Kc1wS92aec_eV3bAkZbIqZdbdFaYEDiQxWciEzjnhzNrIiDU0HUBOwMLOYGgRRpx0uYclmHOqq2MT8PiB-HpTF-VQeTqemZNQhmjBByyCRnPKOG6TY6TpbSDD5pK6=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–2 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Bendel+Lafeyette+LA/@30.2002296,-92.0177923,14z",2026-04-29T06:29:10.199Z,,,
