placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,query,timestamp,sunday,monday,tuesday,wednesday,thursday,friday,saturday,isBlackOwned,attributes,error
https://www.google.com/maps/place/CSOG+Bone+Health+Clinic/data=!4m7!3m6!1s0x87134de61fa37597:0xf366d73211407372!8m2!3d38.9673675!4d-104.7528391!16s%2Fg%2F11v0tnmr2l!19sChIJl3WjH-ZNE4cRcnNAETLXZvM,CSOG Bone Health Clinic,4.9,65,Orthopedic clinic,"4110 Briargate Pkwy #300u, Colorado Springs, CO 80920, United States","X68W+WV Colorado Springs, Colorado, USA",https://www.csog.net/areas-of-expertise/osteoporosis-bone-health/?utm_source=GMBSocialClimb&utm_medium=CSOGBoneHealthClinic,+1 719-632-7669,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vTVsmEBtsvP6JLl-U8_P6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=157.29683&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Woodmoor+Colorado+Springs+CO/@39.1013808,-104.8474794,14z",2025-09-28T23:17:37.845Z,Closed,9 am–3 pm,Closed,8 am–3 pm,8 am–3 pm,Closed,Closed,,,
https://www.google.com/maps/place/Colorado%27s+Network+for+Developmental+Disabilities/data=!4m7!3m6!1s0x876cb38d76bb402d:0x12aeddc4c983d56a!8m2!3d39.064693!4d-104.752089!16s%2Fg%2F11gr3mpyng!19sChIJLUC7do2zbIcRatWDycTdrhI,Colorado's Network for Developmental Disabilities,5.0,3,Learning center,,,,+1 719-344-8015,,,https://lh3.googleusercontent.com/p/AF1QipPu09SIly6C1vLE_k0nVQKdq0jPr5AFOgHjyd_4=w408-h271-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Woodmoor+Colorado+Springs+CO/@39.1013808,-104.8474794,14z",2025-09-28T23:17:40.550Z,,,,,,,,,,
"https://www.google.com/maps/place/Center+for+Alternative+Medicine,+PLLC+-+Colorado+Springs/data=!4m7!3m6!1s0x87134d2c0a978147:0x964a986472b8730d!8m2!3d39.002398!4d-104.7979474!16s%2Fg%2F11tnwtnsmz!19sChIJR4GXCixNE4cRDXO4cmSYSpY","Center for Alternative Medicine, PLLC - Colorado Springs",5.0,39,Chiropractor,"11590 Ridgeline Dr Ste 130, Colorado Springs, CO 80921, United States","2622+XR Colorado Springs, Colorado, USA",https://pueblochiropractor.com/,+1 719-544-2009,Closed ⋅ Opens 10 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Tvbby57GZOF2X9mJmZvaXA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=13.354134&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Woodmoor+Colorado+Springs+CO/@39.1013808,-104.8474794,14z",2025-09-28T23:17:45.417Z,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,,,
https://www.google.com/maps/place/Dream+Functional+Medicine/data=!4m7!3m6!1s0x87134da97f619439:0x9a37ff056ad974f8!8m2!3d38.9978267!4d-104.7970353!16s%2Fg%2F11wpp4km4z!19sChIJOZRhf6lNE4cR-HTZagX_N5o,Dream Functional Medicine,5.0,1,Medical clinic,"1710 Jet Stream Dr #215, Colorado Springs, CO 80921, United States","X6X3+45 Colorado Springs, Colorado, USA",https://www.dreamfunctionalmedicine.org/,+1 719-546-6300,"Closed ⋅ Opens 9 am Mon

Confirmed by this business 6 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ihJVoRH9OpiHO5y5qMnX9A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=257.74277&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Woodmoor+Colorado+Springs+CO/@39.1013808,-104.8474794,14z",2025-09-28T23:17:50.204Z,Closed,9 am–5 pm,Closed,9 am–5 pm,Closed,Closed,Closed,,,
https://www.google.com/maps/place/Curis+Functional+Health/data=!4m7!3m6!1s0x87134c259f3ef1a5:0x7c47e978d9b4cb84!8m2!3d38.9598895!4d-104.7856272!16s%2Fg%2F1hjgq14b7!19sChIJpfE-nyVME4cRhMu02XjpR3w,Curis Functional Health,4.9,120,Chiropractor,"595 Chapel Hills Dr #200, Colorado Springs, CO 80920, United States","X657+XP Colorado Springs, Colorado, USA",https://gocuris.com/co-springs-chapel-hills/,+1 719-593-7300,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNw3BtdyLoom_j9WRy_TW_GqwHPgcBk2eCGlRgq=w630-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Woodmoor+Colorado+Springs+CO/@39.1013808,-104.8474794,14z",2025-09-28T23:17:55.261Z,Closed,"8 am–1 pm, 3–6 pm","8 am–1 pm, 3–6 pm","8 am–1 pm, 3–6 pm","8 am–12 pm, 2–5 pm","8 am–1 pm, 3–6 pm",Closed,,,
https://www.google.com/maps/place/Bravo+European+Skin+Clinic/data=!4m7!3m6!1s0x87134d0c744f27b5:0x638a0c8cc65939b1!8m2!3d39.0108185!4d-104.815251!16s%2Fg%2F11fylsyhjn!19sChIJtSdPdAxNE4cRsTlZxowMimM,Bravo European Skin Clinic,5.0,16,Skin care clinic,"12295 Oracle Blvd #220, Colorado Springs, CO 80921, United States","256M+8V Colorado Springs, Colorado, USA",http://www.bravoeuropeanskinclinic.com/,+1 720-633-4885,"Closed ⋅ Opens 9:30 am Mon

Updated by this business 2 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqQ10s8RSmw6dk5Fhfz-GMekzCA6NgiZYH8sgjGDovr4aGYeoPO5nrKJvtyjn3B8v5XRZW0DE1MytiL6VSTTj8qxIqEyKM_KnNBPicBCuFpCRIJjyzkYSPWCfJHCwHpguFbJelh=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Woodmoor+Colorado+Springs+CO/@39.1013808,-104.8474794,14z",2025-09-28T23:18:00.558Z,Closed,9:30 am–5 pm,Closed,Closed,9:30 am–5 pm,9:30 am–4 pm,9:30 am–3:30 pm,,,
https://www.google.com/maps/place/Ever+Evolving+Life/data=!4m7!3m6!1s0x871345216c8e3e6f:0xe069fa9645b852e2!8m2!3d38.9883056!4d-104.7937981!16s%2Fg%2F11mwz0c5bk!19sChIJbz6ObCFFE4cR4lK4RZb6aeA,Ever Evolving Life,4.9,107,Medical spa,"1828 Spring Water Pt Suite 120, Colorado Springs, CO 80921, United States","X6Q4+8F Colorado Springs, Colorado, USA",https://www.everevolvinglife.co/,+1 719-900-4736,"Closed ⋅ Opens 10 am Mon

Updated by this business 8 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noCn-YH7fwVnRaKnkNRlnl_l5pYDpCvI3zOfNzN4uHZrMl1zdNiLlyUbDCTXB9P_Vujlz7tt3ziOuWvSTxEjpDpBqlTaT2grunuGCj0Tm0ABHuggBwjyWljuzXizQ4270Q9U3O_Qw=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Woodmoor+Colorado+Springs+CO/@39.1013808,-104.8474794,14z",2025-09-28T23:18:05.526Z,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–3 pm,,,
https://www.google.com/maps/place/Rangewood+Orthodontics+Monument/data=!4m7!3m6!1s0x876cadf3e1701aff:0xf3080bb98d5f505f!8m2!3d39.0922897!4d-104.8518173!16s%2Fg%2F1tg_gk36!19sChIJ_xpw4fOtbIcRX1BfjbkLCPM,Rangewood Orthodontics Monument,5.0,189,Orthodontist,"1415 Cipriani Loop, Monument, CO 80132, United States","34RX+W7 Monument, Colorado, USA",https://rangewoodorthodontics.com/location/monument/?utm_source=gbp&utm_medium=organic&utm_campaign=monument&utm_content=listing,+1 719-596-3113,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPY2kWEEUYswDDuHJWkoSDLvXN06rFXkTVCYU6G=w408-h271-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Woodmoor+Colorado+Springs+CO/@39.1013808,-104.8474794,14z",2025-09-28T23:18:10.461Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
"https://www.google.com/maps/place/Shady+Grove+Fertility+in+Colorado+Springs,+CO/data=!4m7!3m6!1s0x87134c078d4a7e5f:0x4b01e73d5a0a6397!8m2!3d38.9650531!4d-104.7531064!16s%2Fg%2F1tdgvvr4!19sChIJX35KjQdME4cRl2MKWj3nAUs","Shady Grove Fertility in Colorado Springs, CO",4.2,156,Reproductive health clinic,"4105 Briargate Pkwy #255, Colorado Springs, CO 80920, United States","X68W+2Q Colorado Springs, Colorado, USA",https://www.shadygrovefertility.com/locations/colorado/colorado-springs-fertility-center/,+1 719-314-3333,"Closed ⋅ Opens 7:30 am Mon

Updated by this business 5 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPPfDtsocEyUinAafxsvI0cRfs-jHfUzuIbnGzb=w408-h267-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Woodmoor+Colorado+Springs+CO/@39.1013808,-104.8474794,14z",2025-09-28T23:18:15.469Z,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,,,
https://www.google.com/maps/place/Mountaintop+Dermatology+-+Colorado+Springs/data=!4m7!3m6!1s0x87134c243f872c89:0x143e45baf6adc4bd!8m2!3d38.9595392!4d-104.7827096!16s%2Fg%2F12hl5zr8t!19sChIJiSyHPyRME4cRvcSt9rpFPhQ,Mountaintop Dermatology - Colorado Springs,4.8,509,Dermatologist,"2465 Research Pkwy #200, Colorado Springs, CO 80920, United States","X658+RW Colorado Springs, Colorado, USA",https://www.mountaintopdermatology.com/?utm_source=gmb_auth,+1 719-265-0100,Closed ⋅ Opens 7:40 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPFKLZs_MfNANSzPK_GkzN1BSMldoStPtY7OJoD=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Woodmoor+Colorado+Springs+CO/@39.1013808,-104.8474794,14z",2025-09-28T23:18:20.533Z,Closed,7:40 am–5 pm,7:40 am–5 pm,7:40 am–5 pm,7:40 am–5 pm,8 am–1 pm,Closed,,,
https://www.google.com/maps/place/THE+IV+SUITE/data=!4m7!3m6!1s0x87134980f36c1505:0xe903bba823833d99!8m2!3d38.8926348!4d-104.7226545!16s%2Fg%2F11wg_4zb7z!19sChIJBRVs84BJE4cRmT2DI6i7A-k,THE IV SUITE,5.0,29,IV therapy service,"5627 Barnes Rd #150, Colorado Springs, CO 80917, United States","V7VG+3W Colorado Springs, Colorado, USA",https://myivsuite.com/,+1 719-354-5877,,Identifies as veteran-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oSD9Hs4Bi4bcz71oAy824Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=238.54886&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Cimarron+Hills+Colorado+Springs+CO/@38.8679842,-104.7013553,14z",2025-09-28T23:18:38.287Z,Closed,4–8 pm,Closed,9 am–8 pm,Closed,9 am–8 pm,9 am–8 pm,true,,
https://www.google.com/maps/place/CommonSpirit+Primary+Care+Powers/data=!4m7!3m6!1s0x87134884107b9a95:0x2e3da15fb3d06974!8m2!3d38.8862873!4d-104.7139169!16s%2Fg%2F11f3vk9vxf!19sChIJlZp7EIRIE4cRdGnQs1-hPS4,CommonSpirit Primary Care Powers,4.7,443,Medical clinic,"6080 N Carefree Cir, Colorado Springs, CO 80922, United States","V7PP+GC Colorado Springs, Colorado, USA",https://www.mountain.commonspirit.org/location/commonspirit-primary-care-powers,+1 719-571-1088,Closed ⋅ Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPbqh0-03vSeJKjRroxQD9VxKP4xLED8LC3nHN9=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Cimarron+Hills+Colorado+Springs+CO/@38.8679842,-104.7013553,14z",2025-09-28T23:18:43.350Z,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,,,
https://www.google.com/maps/place/NuWave+Spa/data=!4m7!3m6!1s0x87134c065cfc282f:0xf80dabbdfd311b56!8m2!3d38.8900187!4d-104.7638075!16s%2Fg%2F11g71v615f!19sChIJLyj8XAZME4cRVhsx_b2rDfg,NuWave Spa,4.9,177,Health and beauty shop,"3425 Austin Bluffs Pkwy Suite 108, Colorado Springs, CO 80918, United States","V6RP+2F Colorado Springs, Colorado, USA",https://nuwavespa.com/,+1 719-596-4444,Closed ⋅ Opens 9 am Mon,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipNas6B79ZLS1-J5jDEZBYyrT8ylBZqoAdq-Oemk=w408-h612-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Cimarron+Hills+Colorado+Springs+CO/@38.8679842,-104.7013553,14z",2025-09-28T23:18:48.557Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,,
https://www.google.com/maps/place/CommonSpirit+Health+Urgent+Care+Powers+Pointe/data=!4m7!3m6!1s0x871349f4cf2c5353:0xffcc2f33a154503e!8m2!3d38.8939308!4d-104.7233758!16s%2Fg%2F11l3fp04g5!19sChIJU1Msz_RJE4cRPlBUoTMvzP8,CommonSpirit Health Urgent Care Powers Pointe,4.7,509,Medical clinic,"5607 Barnes Rd, Colorado Springs, CO 80917, United States","V7VG+HJ Colorado Springs, Colorado, USA",https://www.mountain.commonspirit.org/location/commonspirit-urgent-care-powers-pointe,+1 719-776-3851,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr6IzGu2Y2ibo8U5CAont9FUx1X-dejNWMCSgxmSQDIFOnh9SDUI1hb_w-SAuYn_auqtY5tTzvj0djwcb6kGo8Bhc2fUA26DWlmxYiNn3ESxOJTudV1GRJasM5MCC-bsspYqOrP=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Cimarron+Hills+Colorado+Springs+CO/@38.8679842,-104.7013553,14z",2025-09-28T23:18:53.673Z,9 am–4 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,9 am–4 pm,,,
https://www.google.com/maps/place/Total+Care+Family+Center/data=!4m7!3m6!1s0x87134524c962dfa5:0x46b83df78d955d3c!8m2!3d38.8630695!4d-104.7547125!16s%2Fg%2F11l7532lhx!19sChIJpd9iySRFE4cRPF2Vjfc9uEY,Total Care Family Center,4.9,91,Medical Center,"2141 Academy Cir Suite 103, Colorado Springs, CO 80909, United States","V67W+64 Colorado Springs, Colorado, USA",https://totalcarefc.com/,+1 719-698-0324,"Closed ⋅ Opens 8 am Mon

Updated by this business 8 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOz7sAncC9Oik58O27IDuJfIhUJWDXNcqK47zoL=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Cimarron+Hills+Colorado+Springs+CO/@38.8679842,-104.7013553,14z",2025-09-28T23:18:58.562Z,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,,,
https://www.google.com/maps/place/QNique+Holistic+Services+LLC/data=!4m7!3m6!1s0x87134742f18d9b17:0x21ef26cd81f06f82!8m2!3d38.8478547!4d-104.7055392!16s%2Fg%2F11mdsrz8h8!19sChIJF5uN8UJHE4cRgm_wgc0m7yE,QNique Holistic Services LLC,5.0,7,Wellness center,"1155 Kachina Dr, Colorado Springs, CO 80915, United States","R7XV+4Q Colorado Springs, Colorado, USA",https://www.qnique.fit/,+1 719-301-7525,Closed ⋅ Opens 1 pm Sat,,https://lh3.googleusercontent.com/p/AF1QipP8v4f80CTw7WiIx2T2c5E7Zwrn72PcNYqyVcgS=w408-h459-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Cimarron+Hills+Colorado+Springs+CO/@38.8679842,-104.7013553,14z",2025-09-28T23:19:03.461Z,1–5 pm,Closed,Closed,Closed,Closed,Closed,1–5 pm,,,
https://www.google.com/maps/place/Century+Cancer+Centers/data=!4m7!3m6!1s0x87134f78b63904f9:0xc99f116e0247d059!8m2!3d38.8749686!4d-104.7972684!16s%2Fg%2F1ptw5_ksr!19sChIJ-QQ5tnhPE4cRWdBHAm4Rn8k,Century Cancer Centers,4.9,40,Radiologist,"1644 Medical Center Point Suite 100, Colorado Springs, CO 80907, United States","V6F3+X3 Colorado Springs, Colorado, USA",https://colorado-springs.centurycancercenters.com/?utm_source=google&utm_medium=Yext,+1 719-247-5500,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pqT65qMxHzWRbZsetiVHmw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=337.61304&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Cimarron+Hills+Colorado+Springs+CO/@38.8679842,-104.7013553,14z",2025-09-28T23:19:08.491Z,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,,,
https://www.google.com/maps/place/Lokiten+Behavioral+Health/data=!4m7!3m6!1s0x871349fd5d2364b1:0xea7f5effaca70871!8m2!3d38.8975933!4d-104.7445732!16s%2Fg%2F11sv2jz80v!19sChIJsWQjXf1JE4cRcQinrP9ef-o,Lokiten Behavioral Health,4.2,106,Mental health service,"4440 Barnes Rd Ste 200/245, Colorado Springs, CO 80917, United States","V7X4+25 Colorado Springs, Colorado, USA",https://lokitenbh.com/,+1 719-600-9455,Closed ⋅ Opens 8 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPmghtbrch5TkFczFZShLgQQqGEZ3dz-gox52Qt=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Cimarron+Hills+Colorado+Springs+CO/@38.8679842,-104.7013553,14z",2025-09-28T23:19:13.839Z,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,,,
https://www.google.com/maps/place/Flying+Horse+Medical+Center/data=!4m7!3m6!1s0x87134f4f329d8bb7:0x8fb44b519c709c86!8m2!3d38.8890224!4d-104.7616197!16s%2Fg%2F1tr8m0mq!19sChIJt4udMk9PE4cRhpxwnFFLtI8,Flying Horse Medical Center,4.6,73,Doctor,"3525 American Dr, Colorado Springs, CO 80917, United States","V6QQ+J9 Colorado Springs, Colorado, USA",https://www.fhmedcenter.com/,+1 719-633-5255,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 9 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipN6MBlQT79jF6Znb6lHpOQlXg9R77pvVIh-zg4q=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Cimarron+Hills+Colorado+Springs+CO/@38.8679842,-104.7013553,14z",2025-09-28T23:19:18.913Z,Closed,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",Closed,,,
https://www.google.com/maps/place/ZenShin+Connection/data=!4m7!3m6!1s0x871349c900faee0b:0x86da6f55662d3ec8!8m2!3d38.8983588!4d-104.7448319!16s%2Fg%2F11yf_mfd29!19sChIJC-76AMlJE4cRyD4tZlVv2oY,ZenShin Connection,5.0,14,Physical therapy clinic,"4617 Austin Bluffs Pkwy, Colorado Springs, CO 80918, United States","V7X4+83 Colorado Springs, Colorado, USA",https://zenshinconnectioncos.com/,+1 719-922-7971,"Closed ⋅ Opens 8 am Mon

Updated by this business 11 weeks ago",Identifies as Latino-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dOMctTlgetDy9COJ76imLg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=129.48184&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Cimarron+Hills+Colorado+Springs+CO/@38.8679842,-104.7013553,14z",2025-09-28T23:19:23.743Z,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,,,
https://www.google.com/maps/place/UCHealth+Urgent+Care+-+Powers/data=!4m7!3m6!1s0x87134891630ebbf7:0x15aac8536d1faae4!8m2!3d38.8942376!4d-104.7210597!16s%2Fg%2F1tfn35v8!19sChIJ97sOY5FIE4cR5KofbVPIqhU,UCHealth Urgent Care - Powers,3.9,1159,Urgent care center,"4323 Integrity Center Point, Colorado Springs, CO 80917, United States","V7VH+MH Colorado Springs, Colorado, USA",https://www.uchealth.org/locations/uchealth-urgent-care-powers/?utm_source=GMBSocialClimb&utm_medium=UCHealthUrgentCare-Powers,+1 719-591-2558,Closes soon ⋅ 6 pm ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPdZVSFP4Q9S16SXPhUaTLEiCW4fmF8qcRWV90N=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Cimarron+Hills+Colorado+Springs+CO/@38.8679842,-104.7013553,14z",2025-09-28T23:19:28.733Z,8 am–6 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–6 pm,,,
https://www.google.com/maps/place/Ultimate+Medical+Center/data=!4m7!3m6!1s0x87134efccd794701:0x27b9dcea92ba3dba!8m2!3d38.9041793!4d-104.7783642!16s%2Fg%2F1tdc5p77!19sChIJAUd5zfxOE4cRuj26kurcuSc,Ultimate Medical Center,5.0,81,Medical Center,"5142 N Academy Blvd #1023, Colorado Springs, CO 80918, United States","W63C+MM Colorado Springs, Colorado, USA",http://www.ultimatemedicalcenter.com/,+1 719-238-2873,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YbvKM6WFf-a1mU8gzA24WQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=192.95764&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Cimarron+Hills+Colorado+Springs+CO/@38.8679842,-104.7013553,14z",2025-09-28T23:19:33.592Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Vanity+Aesthetics/data=!4m7!3m6!1s0x87134f513be55555:0x1e57b64eaaea9124!8m2!3d38.8955622!4d-104.7491256!16s%2Fg%2F11p0vxnsqj!19sChIJVVXlO1FPE4cRJJHqqk62Vx4,Vanity Aesthetics,4.9,55,Skin care clinic,"4413 Austin Bluffs Pkwy, Colorado Springs, CO 80918, United States","V7W2+68 Colorado Springs, Colorado, USA",http://vanityaesthetics.org/,+1 330-401-9454,Closed ⋅ Opens 9:30 am Tue,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipNlFK0-BDYplULOBsNGLIy9iV31IKAEWHMRwAw6=w408-h510-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Cimarron+Hills+Colorado+Springs+CO/@38.8679842,-104.7013553,14z",2025-09-28T23:19:38.748Z,Closed,Closed,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,10 am–5 pm,Closed,,,
https://www.google.com/maps/place/Transformation+The+Med+Spa/data=!4m7!3m6!1s0x87134f297a7d6fc3:0x8c9c3e585ab2ec2c!8m2!3d38.8787244!4d-104.7540922!16s%2Fg%2F11lqd7yf20!19sChIJw299eilPE4cRLOyyWlg-nIw,Transformation The Med Spa,5.0,47,Medical spa,"3229 W Carefree Cir Building G, Colorado Springs, CO 80917, United States","V6HW+F9 Colorado Springs, Colorado, USA",http://transformationthemedspa.com/,+1 719-200-4803,Closed ⋅ Opens 10 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOU4rLDKmNrWSI-ycUr1HpzWCRHnKkOrxeJHcxt=w425-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Cimarron+Hills+Colorado+Springs+CO/@38.8679842,-104.7013553,14z",2025-09-28T23:19:43.607Z,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,9 am–2 pm,,,
https://www.google.com/maps/place/Sploot+Veterinary+Care+-+Powers+Pointe/data=!4m7!3m6!1s0x8713496bb3eac705:0x8c40432098b66a8b!8m2!3d38.8912445!4d-104.7220508!16s%2Fg%2F11wqgybw4x!19sChIJBcfqs2tJE4cRi2q2mCBDQIw,Sploot Veterinary Care - Powers Pointe,4.8,258,Veterinarian,"5687 Barnes Rd Suite 100, Colorado Springs, CO 80917, United States","V7RH+F5 Colorado Springs, Colorado, USA",https://www.splootvets.com/colorado-springs/powers-pointe?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing&utm_content=powers-pointe,+1 719-782-7950,Open ⋅ Closes 8 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMGznpufdova7f61QGwW883ea9AKk9tqtWvVhve=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Cimarron+Hills+Colorado+Springs+CO/@38.8679842,-104.7013553,14z",2025-09-28T23:19:48.723Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,,,
https://www.google.com/maps/place/Family+Care+Center+Therapy+%26+Psychiatry+-+Colorado+Springs/data=!4m7!3m6!1s0x87134f5664c00001:0xbcecbb7e0c203415!8m2!3d38.8764904!4d-104.7587482!16s%2Fg%2F11hbv2cmty!19sChIJAQDAZFZPE4cRFTQgDH677Lw,Family Care Center Therapy & Psychiatry - Colorado Springs,4.7,297,Mental health clinic,"3715 Parkmoor Village Dr #102, Colorado Springs, CO 80917, United States","V6GR+HG Colorado Springs, Colorado, USA",https://fccwellbeing.com/clinic-locations/colorado/parkmoor-village-clinic/?utm_medium=organic&utm_source=gmb&utm_campaign=referral,+1 719-540-2127,Closed ⋅ Opens 7:30 am Mon,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipN8tcqGs6oEB2qUBAMvzbgThB-GH7q7XNda5lgJ=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Cimarron+Hills+Colorado+Springs+CO/@38.8679842,-104.7013553,14z",2025-09-28T23:19:53.753Z,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–4:30 pm,Closed,,,
"https://www.google.com/maps/place/Animas+Sanitas+Primary+Care+and+Aesthetics,+p.c./data=!4m7!3m6!1s0xa8e75308dda9ead:0xa43f9c5e21a656f5!8m2!3d39.101545!4d-104.957934!16s%2Fg%2F11vbszyy2w!19sChIJrZ7ajTB1jgoR9VamIV6cP6Q","Animas Sanitas Primary Care and Aesthetics, p.c.",5.0,4,Medical spa,,,https://animasanacareclinic.com/,+1 719-394-5436,Open ⋅ Closes 8 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipO8kZLWS9hcl0NsFEYkgv0WhO6BED8NJQkoqPbs=w408-h408-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Cimarron+Hills+Colorado+Springs+CO/@38.8679842,-104.7013553,14z",2025-09-28T23:19:58.688Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,,,
