placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,isBlackOwned,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,attributes
"https://www.google.com/maps/place/Gallagher+Insurance,+Risk+Management+%26+Consulting/data=!4m7!3m6!1s0x89e4bb836409efb9:0x2ba55939b34932c9!8m2!3d41.9440152!4d-70.7092733!16s%2Fg%2F1tj22ks2!19sChIJue8JZIO75IkRyTJJszlZpSs","Gallagher Insurance, Risk Management & Consulting",4.0,1,Insurance agency,"71 Carver Rd Suite 1, Plymouth, MA 02360, United States","W7VR+J7 Plymouth, Massachusetts, USA",http://www.easterninsurance.com/,+1 508-746-2011,Closes soon ⋅ 5 pm ⋅ Opens 9 am Fri,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GFRS4tJv2LcOOT6jVBoEdQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=158.85233&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plymouth+MA/@41.9584457,-70.6672621,14z",2025-09-25T20:18:17.835Z,,
https://www.google.com/maps/place/RJF+Homes/data=!4m7!3m6!1s0x89e4bb1bc7987d4b:0x318b9c3b1650c20e!8m2!3d41.9564935!4d-70.6784197!16s%2Fg%2F1tff4181!19sChIJS32Yxxu75IkRDsJQFjucizE,RJF Homes,,,Construction company,"85 Samoset St, Plymouth, MA 02360, United States","X84C+HJ Plymouth, Massachusetts, USA",https://rjfhomes.com/,+1 508-746-6244,Closed ⋅ Opens 9 am Fri,,https://lh3.googleusercontent.com/p/AF1QipMOVXhPXCMn1MlRsaYbS6Yl_tgaU3iWlY4MBl_1=w425-h240-k-no,true,9 am–3 pm,9 am–3 pm,Closed,Closed,9 am–3 pm,9 am–3 pm,9 am–3 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plymouth+MA/@41.9584457,-70.6672621,14z",2025-09-25T20:18:22.774Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Marinho%27s+General+Cleaning+-+Daiana+Marinho/data=!4m7!3m6!1s0x89e4bb7c851b6983:0x933c30fee2298e57!8m2!3d41.9796158!4d-70.6927507!16s%2Fg%2F11kk8ztghm!19sChIJg2kbhXy75IkRV44p4v4wPJM,Marinho's General Cleaning - Daiana Marinho,5.0,20,Janitorial service,"398 Court St, Plymouth, MA 02360, United States","X8H4+RV Plymouth, Massachusetts, USA",https://www.marinhocleaning.com/,+1 781-217-5193,Open ⋅ Closes 8 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=t0Mb5KoKRAsVpxfPK6EgOw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=207.96446&pitch=0&thumbfov=100,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plymouth+MA/@41.9584457,-70.6672621,14z",2025-09-25T20:18:28.246Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Redbrook+Apartments/data=!4m7!3m6!1s0x89e4b7923ee50f59:0x25f8d41cc579b5ce!8m2!3d41.8304084!4d-70.6183608!16s%2Fg%2F11gyyth5x1!19sChIJWQ_lPpK35IkRzrV5xRzU-CU,Redbrook Apartments,4.6,92,Apartment complex,"220 Wareham Rd, Plymouth, MA 02360, United States","R9JJ+5M Plymouth, Massachusetts, USA",https://www.redbrookapartments.com/?utm_source=gbp&utm_medium=organic,+1 508-224-4444,Closes soon ⋅ 5 pm ⋅ Opens 10 am Fri,,https://lh3.googleusercontent.com/p/AF1QipNiRTbRWKBwZ_1ggIg1iwyza1TzT2MXBZBjf-G3=w408-h272-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,10 am–5 pm,10 am–5 pm,2–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plymouth+MA/@41.9584457,-70.6672621,14z",2025-09-25T20:18:33.364Z,,· Dogs allowed
https://www.google.com/maps/place/KB+Carpentry/data=!4m7!3m6!1s0x89e4bb51a3a03f17:0x3958dd20d9b7ac75!8m2!3d41.878612!4d-70.526377!16s%2Fg%2F11h60ny3kt!19sChIJFz-go1G75IkRday32SDdWDk,KB Carpentry,5.0,44,Deck builder,,,https://www.kb-carpentry.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,+1 508-779-5310,Closes soon ⋅ 5 pm ⋅ Opens 7 am Fri,,https://lh3.googleusercontent.com/p/AF1QipMgRXAIUY5k0LIYn08h-d7rsIa3WhQobz5fpfA=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plymouth+MA/@41.9584457,-70.6672621,14z",2025-09-25T20:18:38.225Z,,
"https://www.google.com/maps/place/George+N.+Vasvatekis,+Real+Estate+Broker/data=!4m7!3m6!1s0x89e4bbba10201f93:0xeeacf5799a2860e1!8m2!3d41.9557672!4d-70.6635498!16s%2Fg%2F11rvhx9nvb!19sChIJkx8gELq75IkR4WAomnn1rO4","George N. Vasvatekis, Real Estate Broker",5.0,1,Real estate agent,"6 Main St Ext Suite 601, Plymouth, MA 02360, United States","X84P+8H Plymouth, Massachusetts, USA",,+1 781-635-4601,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sC8MTlbE1QKOK5HkEN4ENQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=58.250584&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Plymouth+MA/@41.9584457,-70.6672621,14z",2025-09-25T20:18:43.004Z,,
https://www.google.com/maps/place/Wilson+Group+Property+Management/data=!4m7!3m6!1s0x89e4a6d1d4e6aaab:0x87a621230400ac94!8m2!3d42.0597475!4d-70.6919693!16s%2Fg%2F11fk0bjm_x!19sChIJq6rm1NGm5IkRlKwABCMhpoc,Wilson Group Property Management,2.9,8,Property management company,"10 Enterprise St Unit 9, Duxbury, MA 02332, United States","3855+V6 Duxbury, Massachusetts, USA",http://wilsongrouppm.com/contact.html,+1 800-894-9311,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CcWoVZWB9SKfHi7m-xJOjw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=240.4249&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Plymouth+MA/@41.9584457,-70.6672621,14z",2025-09-25T20:18:45.919Z,,
https://www.google.com/maps/place/Silver+Lake+Homes/data=!4m7!3m6!1s0x89e4a2b9cb244429:0x9b47c7923d11753a!8m2!3d42.0113625!4d-70.7898575!16s%2Fg%2F1xfsprqs!19sChIJKUQky7mi5IkROnURPZLHR5s,Silver Lake Homes,5.0,3,Property management company,"14 Chipman Way #216, Kingston, MA 02364, United States","2666+G3 Kingston, Massachusetts, USA",,+1 781-585-2231,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=U4CinlT3c1fKuFA28WoZdw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=294.80505&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Plymouth+MA/@41.9584457,-70.6672621,14z",2025-09-25T20:18:49.035Z,,
https://www.google.com/maps/place/Brenda+Sutherland+-+RE%2FMAX/data=!4m7!3m6!1s0x89e4bb23cdf3fa2d:0x84d6786f5db93ed2!8m2!3d41.9563191!4d-70.6640378!16s%2Fg%2F11fx7wf5fp!19sChIJLfrzzSO75IkR0j65XW941oQ,Brenda Sutherland - RE/MAX,5.0,2,Real estate agency,"25 Main St, Plymouth, MA 02360, United States","X84P+G9 Plymouth, Massachusetts, USA",,+1 508-360-6902,Open ⋅ Closes 9 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qv_KC_0tTdyVXqNqsmlxCA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=60.86762&pitch=0&thumbfov=100,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plymouth+MA/@41.9584457,-70.6672621,14z",2025-09-25T20:18:53.811Z,,
https://www.google.com/maps/place/All+Dry+of+South+Shore+%26+Cape+Cod/data=!4m7!3m6!1s0x61d3bf419c821cd3:0x29c73ab0d142a7df!8m2!3d41.960318!4d-70.6686614!16s%2Fg%2F11p5ghjvjb!19sChIJ0xyCnEG_02ER36dC0bA6xyk,All Dry of South Shore & Cape Cod,5.0,126,Water damage restoration service,"11 Memorial Dr, Plymouth, MA 02360, United States","X86J+4G Plymouth, Massachusetts, USA",https://www.myalldry.com/south-shore-massachusetts/?utm_campaign=gmb,+1 508-546-9187,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqMyZTSAgQmkYjxcqqXzAXWvKSf4ciQelXMjJPBudsY4MQZFv4GCOnzlIjP0kCjsx8OVu_qos7NpdXlot-cUfR18v97-rRhE_9i0mLMh9tuMXbA1OcHuInrVya815Wv5aqmOL8=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Plymouth+MA/@41.9584457,-70.6672621,14z",2025-09-25T20:18:58.923Z,,
https://www.google.com/maps/place/Selling+South+of+Boston/data=!4m7!3m6!1s0x89e48fa0aa4b1ce3:0xee82c52d6e0fb045!8m2!3d41.9448747!4d-70.7111493!16s%2Fg%2F11rsslqjbq!19sChIJ4xxLqqCP5IkRRbAPbi3Fgu4,Selling South of Boston,5.0,86,Real estate agent,"91 Carver Rd, Plymouth, MA 02360, United States","W7VQ+WG Plymouth, Massachusetts, USA",https://www.sellingsouthofboston.com/?utm_source=omg-gbp&utm_medium=webclick,+1 781-389-5552,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMHOd6GQEn0XXL1r8OsKhQjhdY-Ko7cd4XcX49s=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Plymouth+MA/@41.9584457,-70.6672621,14z",2025-09-25T20:19:03.918Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Plymouth+Town+Hall/data=!4m7!3m6!1s0x89e4bae1a2394e4b:0xe180d37f08e506d!8m2!3d41.9572023!4d-70.6667363!16s%2Fg%2F11mvmh9qd1!19sChIJS045ouG65IkRbVCO8DcNGA4,Plymouth Town Hall,3.6,15,City or town hall,"26 Court St, Plymouth, MA 02360, United States","X84M+V8 Plymouth, Massachusetts, USA",https://www.plymouth-ma.gov/,+1 508-747-1620,Closed ⋅ Opens 7:30 am Fri,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr8EG3DMAX0IMx9fl0RhlievaFZhMwR-zhRHTeol5s5N6T2SHteRg6vxnuDmjN86gXM--1lKQxyFrIV0fDdjiu6EOFGCiYgKKglkP688ttcS598YiqZF6q9NyXux4ZkniobQOSktQ=w408-h305-k-no,false,7:30 am–4 pm,7:30 am–12 pm,Closed,Closed,7:30 am–4 pm,7:30 am–6:30 pm,7:30 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plymouth+MA/@41.9584457,-70.6672621,14z",2025-09-25T20:19:08.824Z,,
https://www.google.com/maps/place/Samantha+Nichols/data=!4m7!3m6!1s0x89e4bb5de96ee9af:0x5118c49b4cadd487!8m2!3d41.9608122!4d-70.6720304!16s%2Fg%2F11kc4dspkq!19sChIJr-lu6V275IkRh9StTJvEGFE,Samantha Nichols,,,Real estate agent,"120 Court St, Plymouth, MA 02360, United States","X86H+85 Plymouth, Massachusetts, USA",http://samanthanichols.net/,+1 508-726-1870,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M7FO8Re9xszSdfxdRGP-TQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=228.71846&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Plymouth+MA/@41.9584457,-70.6672621,14z",2025-09-25T20:19:14.064Z,,
https://www.google.com/maps/place/Michelle+Koppang+Real+Estate/data=!4m7!3m6!1s0x89e4bb580e404e39:0x9ec83852076f2189!8m2!3d41.9341429!4d-70.6396874!16s%2Fg%2F11smmph36t!19sChIJOU5ADli75IkRiSFvB1I4yJ4,Michelle Koppang Real Estate,5.0,13,Real estate agent,"69 Kenwood Dr, Plymouth, MA 02360, United States","W9M6+M4 Plymouth, Massachusetts, USA",https://mkoppang.remax.com/,+1 774-406-1976,,,https://lh3.googleusercontent.com/p/AF1QipPi2mqWcI2JlzW-VoQ4fAfg4efF_0FtYt6GDN5L=w408-h544-k-no,true,8 am–7:30 pm,8 am–7:30 pm,8 am–5 pm,8 am–5 pm,8 am–7:30 pm,8 am–7:30 pm,8 am–7:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plymouth+MA/@41.9584457,-70.6672621,14z",2025-09-25T20:19:18.926Z,,
https://www.google.com/maps/place/Donna+McGoff+Realtor+-+Coldwell+Banker/data=!4m7!3m6!1s0x89e4b626c1dbffff:0x529d1f4c3af591ff!8m2!3d41.9578606!4d-70.6669885!16s%2Fg%2F11m42c28wl!19sChIJ___bwSa25IkR_5H1OkwfnVI,Donna McGoff Realtor - Coldwell Banker,5.0,4,Real estate agent,"34 Court St, Plymouth, MA 02360, United States","X85M+46 Plymouth, Massachusetts, USA",http://realtorbythebeach.com/,+1 508-942-0911,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMMXSsnW0g-_SBtN7NBSn2aWjquc36MdG7DbXvh=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Plymouth+MA/@41.9584457,-70.6672621,14z",2025-09-25T20:19:23.750Z,,
https://www.google.com/maps/place/Safe+Harbour+Insurance/data=!4m7!3m6!1s0x89e4bb6ebb5a8737:0xecd25778e077e88a!8m2!3d41.959285!4d-70.7004449!16s%2Fg%2F1vvr76p0!19sChIJN4dau2675IkRiuh34HhX0uw,Safe Harbour Insurance,4.7,83,Insurance agency,"40 Industrial Park Rd, Plymouth, MA 02360, United States","X75X+PR Plymouth, Massachusetts, USA",https://www.safeharbourinsurance.com/,+1 508-746-7990,Closes soon ⋅ 4:30 pm ⋅ Opens 8:30 am Fri,,https://lh3.googleusercontent.com/p/AF1QipNkBF-fi7lpCouRGOqV_z2I1kQROoCkHxFBBpxw=w408-h544-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plymouth+MA/@41.9584457,-70.6672621,14z",2025-09-25T20:19:28.833Z,,
https://www.google.com/maps/place/Pilgrim+Property+Group/data=!4m7!3m6!1s0x89e4b040952e431b:0x8caa87b3e91b0810!8m2!3d41.9462637!4d-70.5934497!16s%2Fg%2F11c42tnmz0!19sChIJG0MulUCw5IkREAgb6bOHqow,Pilgrim Property Group,,,Estate appraiser,"191 Rocky Hill Rd, Plymouth, MA 02360, United States","WCW4+GJ Plymouth, Massachusetts, USA",https://www.pilgrimpropertygroup.com/,+1 781-264-3179,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-Bxd5TkQKgtb_aoTID57GQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=127.430885&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Plymouth+MA/@41.9584457,-70.6672621,14z",2025-09-25T20:19:31.475Z,,
https://www.google.com/maps/place/Shine+Bright+Cleaning+Services+-+Plymouth/data=!4m7!3m6!1s0x89e4bbb2bac4f1f3:0x5b7611ae5d661a07!8m2!3d41.95826!4d-70.66762!16s%2Fg%2F11sg7kkn05!19sChIJ8_HEurK75IkRBxpmXa4Rdls,Shine Bright Cleaning Services - Plymouth,5.0,104,House cleaning service,"52 Court St, Plymouth, MA 02360, United States","X85J+8X Plymouth, Massachusetts, USA",https://shinebrightmaidservice.com/,+1 508-375-7737,Open ⋅ Closes 8 pm,,https://lh3.googleusercontent.com/p/AF1QipNF1BCSO-P2Bp_YeuNLPu81X28xQnfVD41gu334=w426-h240-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plymouth+MA/@41.9584457,-70.6672621,14z",2025-09-25T20:19:36.970Z,Identifies as veteran-owned,
https://www.google.com/maps/place/Above+The+Norm/data=!4m7!3m6!1s0x89e4b9571fa97583:0x6f7fc65d211784a5!8m2!3d41.9072985!4d-70.7080117!16s%2Fg%2F11c43xy_jv!19sChIJg3WpH1e55IkRpYQXIV3Gf28,Above The Norm,5.0,4,Carpenter,"46 Kings Pond Plain Rd, Plymouth, MA 02360, United States","W74R+WQ Plymouth, Massachusetts, USA",http://above-the-norm-plymouth.com/,+1 617-347-5710,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uVJ-vKlI3esKyiARPmOb2w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=318.4888&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Plymouth+MA/@41.9584457,-70.6672621,14z",2025-09-25T20:19:39.830Z,,
https://www.google.com/maps/place/The+Registry/data=!4m7!3m6!1s0x89e4bae1a575dba1:0x83bb37e3bd82a458!8m2!3d41.9576703!4d-70.6668541!16s%2Fg%2F11hb5wv4r_!19sChIJodt1peG65IkRWKSCveM3u4M,The Registry,,,Architect,"7 Russell St, Plymouth, MA 02360, United States","X85M+37 Plymouth, Massachusetts, USA",http://theregistryplymouth.com/,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=36lyotqiBcab1Db2jDXkgA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=315.53864&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Plymouth+MA/@41.9584457,-70.6672621,14z",2025-09-25T20:19:42.702Z,,
https://www.google.com/maps/place/Civil+Property+Management/data=!4m7!3m6!1s0x89e4a565ae123409:0x7fb2e28d39f5f667!8m2!3d42.059356!4d-70.7013742!16s%2Fg%2F11h06ktjry!19sChIJCTQSrmWl5IkRZ_b1OY3isn8,Civil Property Management,,,Property management company,"188 Church St, Duxbury, MA 02332, United States","375X+PF Duxbury, Massachusetts, USA",,+1 781-285-6303,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EQMAhP9KuvUZkZ3RVIFBug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.93243&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Plymouth+MA/@41.9584457,-70.6672621,14z",2025-09-25T20:19:47.470Z,,
https://www.google.com/maps/place/Harbor+Construction+Company/data=!4m7!3m6!1s0x89e4bb3a8f855c83:0x9303dd4bba9d673d!8m2!3d41.9564019!4d-70.6640842!16s%2Fg%2F11lps4gnsn!19sChIJg1yFjzq75IkRPWedukvdA5M,Harbor Construction Company,,,General contractor,"29 Main St, Plymouth, MA 02360, United States","X84P+H9 Plymouth, Massachusetts, USA",http://www.harborconstructionco.com/,+1 508-591-7546,Closes soon ⋅ 5 pm ⋅ Opens 8 am Fri,,https://lh3.googleusercontent.com/p/AF1QipPpVHfRPaC5wBPSV3AkVtowKcTdfviLElXtRx0D=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plymouth+MA/@41.9584457,-70.6672621,14z",2025-09-25T20:19:52.441Z,,
"https://www.google.com/maps/place/Grosso+Property+Management/@41.9196042,-70.469672,9z/data=!3m1!4b1!4m6!3m5!1s0xab176e87c46f60d3:0xf56228f0662325c1!8m2!3d41.9196042!4d-70.469672!16s%2Fg%2F11v608zhcv",Grosso Property Management,,,Property management company,,,https://spencer23195.wixsite.com/grossomanagement,+1 508-317-6327,Open 24 hours,,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Plymouth+MA/@41.9584457,-70.6672621,14z",2025-09-25T20:19:59.312Z,Identifies as veteran-owned,
https://www.google.com/maps/place/LEC+Environmental+Consultants/data=!4m7!3m6!1s0x89e4bb36bd6829d1:0xdaf8987a1a5a45ae!8m2!3d41.9494582!4d-70.7109905!16s%2Fg%2F1tp288sf!19sChIJ0SlovTa75IkRrkVaGnqY-No,LEC Environmental Consultants,,,Environmental consultant,"12 Resnik Rd # 1, Plymouth, MA 02360, United States","W7XQ+QJ Plymouth, Massachusetts, USA",http://lecenvironmental.com/,+1 508-746-9491,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Bex9BjfPPIWte92DtJJs_Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=355.88892&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Plymouth+MA/@41.9584457,-70.6672621,14z",2025-09-25T20:20:02.174Z,,
https://www.google.com/maps/place/The+Van+Doren+Group+LLC/data=!4m7!3m6!1s0x4066d6ea0f8346b1:0xb0189cc019b09cba!8m2!3d41.9704746!4d-70.7015025!16s%2Fg%2F11mdz9j58d!19sChIJsUaDD-rWZkARupywGcCcGLA,The Van Doren Group LLC,5.0,1,Real estate consultant,,,,+1 781-775-0348,Closes soon ⋅ 5 pm ⋅ Opens 8 am Fri,,https://lh3.googleusercontent.com/p/AF1QipOcL2_FGXWOAQNCBhFyJ3Novp3q5xiNgnJOhYHf=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,10 am–3 pm,10 am–3 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plymouth+MA/@41.9584457,-70.6672621,14z",2025-09-25T20:20:11.871Z,,
https://www.google.com/maps/place/C.M.+Dunfee+%26+Sons+Property+Management/data=!4m7!3m6!1s0xaf50d23b619b7a91:0x780b7baecb134d82!8m2!3d41.7181617!4d-70.77284!16s%2Fg%2F11lmy8lbs9!19sChIJkXqbYTvSUK8Rgk0Ty657C3g,C.M. Dunfee & Sons Property Management,,,Property management company,"398 Front St, Marion, MA 02738, United States","P69G+7V Marion, Massachusetts, USA",https://www.cmdunfee.com/,+1 774-766-9361,Closes soon ⋅ 5 pm ⋅ Opens 8 am Fri,,https://lh3.googleusercontent.com/p/AF1QipN_D_rkVPVlsepqnAvLfvVwZwZ7zkHWMyZkyoUd=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,9 am–3 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plymouth+MA/@41.9584457,-70.6672621,14z",2025-09-25T20:20:16.757Z,,
https://www.google.com/maps/place/RKM+Property+Management+LLC/data=!4m7!3m6!1s0x89fca77a3e085ed5:0xee8dcd177de66da6!8m2!3d42.0519043!4d-70.1958827!16s%2Fg%2F1tdh9gys!19sChIJ1V4IPnqn_IkRpm3mfRfNje4,RKM Property Management LLC,3.9,7,Property management company,"74 Shank Painter Rd Unit 2B, Provincetown, MA 02657, United States","3R23+QJ Provincetown, Massachusetts, USA",https://rkmpropertymanagement.com/,+1 508-487-1621,Closed ⋅ Opens 9 am Fri,,https://lh3.googleusercontent.com/p/AF1QipN_ZHJ7HNIrPpe8jUAOIOSAHH0jdqnk6_bhLbWQ=w408-h306-k-no,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plymouth+MA/@41.9584457,-70.6672621,14z",2025-09-25T20:20:22.061Z,,
"https://www.google.com/maps/place/The+Dartmouth+Group/@42.1588898,-70.9043154,17z/data=!3m1!4b1!4m6!3m5!1s0x89e49e0a2d05af2d:0xd353c811f0f9f99c!8m2!3d42.1588898!4d-70.9043154!16s%2Fg%2F11cs2x0z_2",The Dartmouth Group,1.0,1,Property management company,"800 Hingham St, Rockland, MA 02370, United States","535W+H7 Rockland, Massachusetts, USA",http://www.thedartmouthgroup.com/?utm_source=gmb&utm_medium=Yext&y_source=1_Mjc2NjU5MTItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 781-275-3133,Closes soon ⋅ 5 pm ⋅ Opens 8:30 am Fri,,,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plymouth+MA/@41.9584457,-70.6672621,14z",2025-09-25T20:20:28.879Z,,
https://www.google.com/maps/place/Extra+Space+Storage/data=!4m7!3m6!1s0x89e4ba4e54e7abc7:0xe8cf8d0180c30065!8m2!3d41.9300186!4d-70.6619869!16s%2Fg%2F1vvr76nz!19sChIJx6vnVE665IkRZQDDgAGNz-g,Extra Space Storage,4.9,797,Self-storage facility,"55 Holman Rd, Plymouth, MA 02360, United States","W8JQ+26 Plymouth, Massachusetts, USA",https://www.extraspace.com/storage/facilities/us/massachusetts/plymouth/3170/?cid=org::maps&utm_source=google&utm_medium=organic&utm_campaign=org::maps,+1 508-747-7200,,,https://lh3.googleusercontent.com/p/AF1QipNQIosxyHeB6oIiALitErp5MPY8quGk4o6HNbfl=w426-h240-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plymouth+MA/@41.9584457,-70.6672621,14z",2025-09-25T20:20:33.869Z,LGBTQ+ friendly,
"https://www.google.com/maps/place/Veteran+Property+Management/@41.7993125,-70.3086624,10z/data=!3m1!4b1!4m6!3m5!1s0x611d0aae77666d2d:0x1e5ba5598c5aa17a!8m2!3d41.7993125!4d-70.3086624!16s%2Fg%2F11lv7vdrp7",Veteran Property Management,,,Property management company,,,https://www.vpmcc.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=15948496789858157501,+1 774-251-9322,,,,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Plymouth+MA/@41.9584457,-70.6672621,14z",2025-09-25T20:20:38.490Z,,
