placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,info,tuesday,wednesday,thursday,friday,saturday,sunday,monday,isBlackOwned,error
"https://www.google.com/maps/place/UTMB+Health+Pediatric+%26+Adult+Primary+Care,+Friendswood/data=!4m7!3m6!1s0x86409ad71e5b6ac5:0xb6d67ca3c4fa6b09!8m2!3d29.508708!4d-95.185985!16s%2Fg%2F1q62dzwbg!19sChIJxWpbHteaQIYRCWv6xKN81rY","UTMB Health Pediatric & Adult Primary Care, Friendswood",3.3,77,Medical clinic,"1715 S Friendswood Dr 4th Floor, Friendswood, TX 77546, United States","GR57+FJ Friendswood, Texas, USA",https://www.utmbhealth.com/servicelines/primarycare/papc-friendswood,+1 281-482-5695,Closes soon · 5 pm · Opens 7 am Wed,https://lh3.googleusercontent.com/p/AF1QipMABopi4zUnDR5JqGLrn8JU3BlntGd5drWk73HO=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Friendswood+Galveston+TX/@29.5293998,-95.2010447,14z",2025-12-16T22:23:37.635Z,,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,,
https://www.google.com/maps/place/Low+T+Center+Friendswood+%7C+Men%27s+Health+%26+TRT+Clinic/data=!4m7!3m6!1s0x86409b283e57b6ed:0x756e23aafe665e7f!8m2!3d29.5343691!4d-95.2043183!16s%2Fg%2F11bbrjhp_f!19sChIJ7bZXPiibQIYRf15m_qojbnU,Low T Center Friendswood | Men's Health & TRT Clinic,4.8,323,Men's health physician,"121 E Edgewood Dr, Friendswood, TX 77546, United States","GQMW+P7 Friendswood, Texas, USA",https://lowtcenter.com/locations/friendswood/?utm_source=FriendswoodGBP&utm_medium=organic&utm_campaign=GKPTraffic,+1 281-407-5698,"Open · Closes 7 pm

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipM9oOfFfX0wfcY1cORQzIaq3bldpTVzxevgAOfh=w408-h241-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Friendswood+Galveston+TX/@29.5293998,-95.2010447,14z",2025-12-16T22:23:42.715Z,,"8 am–1:30 pm, 2–7 pm",8 am–1 pm,"7 am–1:30 pm, 2–5 pm","8 am–1:30 pm, 2–5 pm",8 am–12 pm,Closed,"8 am–1:30 pm, 2–5 pm",,
https://www.google.com/maps/place/Friendswood+Dermatology+Cosmetic+%26+Skin+Cancer+Center/data=!4m7!3m6!1s0x86409bbdf23429af:0x1ff9e50b1d4bba96!8m2!3d29.5224494!4d-95.1909332!16s%2Fg%2F1hm3qf43b!19sChIJryk08r2bQIYRlrpLHQvl-R8,Friendswood Dermatology Cosmetic & Skin Cancer Center,3.7,55,Dermatologist,"6 Oaktree St, Friendswood, TX 77546, United States","GRC5+XJ Friendswood, Texas, USA",http://friendswooddermatology.com/index.html,+1 281-482-3376,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipP5RlvG0gvSAU_84JlofF2xciFZjvzNEmepUZgv=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Friendswood+Galveston+TX/@29.5293998,-95.2010447,14z",2025-12-16T22:23:47.681Z,,7:50 am–6 pm,7:50 am–6 pm,7:50 am–6 pm,Closed,Closed,Closed,7:50 am–6 pm,,
https://www.google.com/maps/place/Amici+Aesthetics/data=!4m7!3m6!1s0x86409b2869601baf:0x3674f3ed324eac92!8m2!3d29.5131638!4d-95.1833326!16s%2Fg%2F11c1n1ybqh!19sChIJrxtgaSibQIYRkqxOMu3zdDY,Amici Aesthetics,5.0,390,Medical spa,"355 E Parkwood Dr, Friendswood, TX 77546, United States","GR78+7M Friendswood, Texas, USA",https://amicilaser.com/,+1 832-206-4418,Closes soon · 5 pm · Opens 10 am Wed,https://lh3.googleusercontent.com/p/AF1QipONvq5oZqiMmkTYBX8pIF6HC1DI5J4SFdDOWd84=w408-h612-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Friendswood+Galveston+TX/@29.5293998,-95.2010447,14z",2025-12-16T22:23:52.699Z,LGBTQ+ friendly,9 am–5 pm,10 am–3 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,
https://www.google.com/maps/place/RevIVe+Medspa+%26+Wellness/data=!4m7!3m6!1s0x86409adbf6e9efa9:0x53720f67891d7427!8m2!3d29.5261348!4d-95.18211!16s%2Fg%2F11c54hr4m1!19sChIJqe_p9tuaQIYRJ3QdiWcPclM,RevIVe Medspa & Wellness,4.8,257,Medical spa,"4211 Friendswood Link Rd, Friendswood, TX 77546, United States","GRG9+F5 Friendswood, Texas, USA",https://revivemedspawellness.com/,+1 409-299-4785,Closes soon · 5 pm · Opens 8:30 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxF4YkhwG8sj8fXFKU4npP-jBtvuESpMHC3kv_TwlzkbOpGWA2rRwtTxf0l5AnWqIc7xtnpT_es9T4Y3ifBRsHGWaZvyGtzTE3Ap0FZATs39skxCRpj5w4zUihADMJHJMUWJRpsOQ=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Friendswood+Galveston+TX/@29.5293998,-95.2010447,14z",2025-12-16T22:23:57.992Z,Identifies as women-owned,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,10 am–2 pm,Closed,8:30 am–5 pm,,
https://www.google.com/maps/place/Dr+T+MedSpa/data=!4m7!3m6!1s0x864085a90e3ee767:0xe1702bc0bcc12121!8m2!3d29.4870543!4d-95.2131702!16s%2Fg%2F11t_l713tx!19sChIJZ-c-DqmFQIYRISHBvMArcOE,Dr T MedSpa,5.0,257,Medical spa,"2111 W Parkwood Ave Ste 113, Friendswood, TX 77546, United States","FQPP+RP Friendswood, Texas, USA",https://drtmedspa.com/,+1 346-385-1286,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNgeZXDcIS0uWKOykMgD1WFkBZTlRbc9_HIY7Q=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Friendswood+Galveston+TX/@29.5293998,-95.2010447,14z",2025-12-16T22:24:02.896Z,,10 am–6 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,10 am–5 pm,,
https://www.google.com/maps/place/IVory+Blanc+Hydration+%26+Wellness/data=!4m7!3m6!1s0x86409d5c0398f14d:0xa7477a077ab605f0!8m2!3d29.5077612!4d-95.1884036!16s%2Fg%2F11swzqc9xx!19sChIJTfGYA1ydQIYR8AW2egd6R6c,IVory Blanc Hydration & Wellness,5.0,27,Medical spa,"119 W Parkwood Ave, Friendswood, TX 77546, United States","GR56+4J Friendswood, Texas, USA",http://www.ivoryblancwellness.com/,+1 281-603-0900,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipP-KZawI7mCzXRdbHO67MS3oiKX1n8qFxSXPgAn=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Friendswood+Galveston+TX/@29.5293998,-95.2010447,14z",2025-12-16T22:24:07.819Z,LGBTQ+ friendly,4–7 pm,4–7 pm,4 am–7 pm,4–7 pm,10 am–12 pm,Closed,4–7 pm,true,
https://www.google.com/maps/place/BoBeauty/data=!4m7!3m6!1s0x86409b32c5a7527f:0xfa157fcc1bce2e83!8m2!3d29.511528!4d-95.1895523!16s%2Fg%2F11byflgw2v!19sChIJf1KnxTKbQIYRgy7OG8x_Ffo,BoBeauty,5.0,43,Skin care clinic,"1414 S Friendswood Dr, Friendswood, TX 77546, United States","GR66+J5 Friendswood, Texas, USA",http://www.bobeauty.com/,+1 281-748-4718,Closes soon · 5 pm · Opens 9 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw3ERqp0uo2TzaPIhJ7vBLQqtwnip41e3bNV71Skt3zl1_SX2GxgkOiasUPMZgbtGnwPS2uGRgFlqS5qhQhmPz5ap63V0FGoyCPgPWxroClzHmBUepqsrUyu9j8O1GeQwuITmnx=w408-h293-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Friendswood+Galveston+TX/@29.5293998,-95.2010447,14z",2025-12-16T22:24:12.875Z,,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,8 am–5 pm,Closed,9 am–5 pm,,
https://www.google.com/maps/place/CLS+Health+Podiatry+Associates+-+Friendswood/data=!4m7!3m6!1s0x86409b283c1b333b:0xce0076ae76a1728c!8m2!3d29.5126055!4d-95.184057!16s%2Fg%2F1tggbbt3!19sChIJOzMbPCibQIYRjHKhdq52AM4,CLS Health Podiatry Associates - Friendswood,4.7,72,Medical clinic,"345 E Parkwood Dr, Friendswood, TX 77546, United States","GR78+29 Friendswood, Texas, USA",https://cls.health/locations/podiatry-friendswood-parkwood,+1 281-992-0006,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPUegvDBJGEQo8id1sDf1S9Y6JMtLxp-xupbMQV=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Friendswood+Galveston+TX/@29.5293998,-95.2010447,14z",2025-12-16T22:24:17.707Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/South+Texas+Clinic+for+Pain+Management:+Shahid+Rashid+MD/data=!4m7!3m6!1s0x86409b4ccaabbe65:0x4ab4d934a96e949e!8m2!3d29.5300398!4d-95.2024888!16s%2Fg%2F11vdyj9frw!19sChIJZb6rykybQIYRnpRuqTTZtEo,South Texas Clinic for Pain Management: Shahid Rashid MD,4.8,31,Pain management physician,"308 S Friendswood Dr, Friendswood, TX 77546, United States","GQJX+22 Friendswood, Texas, USA",https://thepainmedicine.com/,+1 956-305-2697,Closes soon · 5 pm · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4nG0lVG4WMBIojH3y39VMQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=228.53587&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Friendswood+Galveston+TX/@29.5293998,-95.2010447,14z",2025-12-16T22:24:22.670Z,,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,
https://www.google.com/maps/place/Houston+MRI+-+Friendswood/data=!4m7!3m6!1s0x86409be54c2e04af:0x817e2f60a5622a72!8m2!3d29.5131432!4d-95.1861852!16s%2Fg%2F11v0nqnw6w!19sChIJrwQuTOWbQIYRcipipWAvfoE,Houston MRI - Friendswood,4.8,254,Medical diagnostic imaging center,"1505 Winding Way Dr Ste. 110, Friendswood, TX 77546, United States","GR77+7G Friendswood, Texas, USA",https://www.houstonmri.com/?utm_source=GMBSocialClimb&utm_medium=HoustonMRI-Friendswood,+1 713-425-8100,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyRyfR6YEuXixsgNgdpkkh5X1DVNvpt7R2VbU7YOOxjWcmADeDkoMv0lccHEaMJsb4Eh17UoyR8LuOEUnW0xaXaj0RwJlAdZKjwQKt32CX2L1kGUmLMcaLtBclmX2cMNgrvvM1x=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Friendswood+Galveston+TX/@29.5293998,-95.2010447,14z",2025-12-16T22:24:27.788Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Grace+Full+Aesthetics+-+Webster+%7C+Semaglutide+Weight+Loss+%7C+Hydrafacial+%7C+Laser+Hair+Removal+%7C+Skinny+Shot/data=!4m7!3m6!1s0x86409b4e87fef301:0xdaed989d712564f2!8m2!3d29.5558562!4d-95.1551545!16s%2Fg%2F11vpfxtbbp!19sChIJAfP-h06bQIYR8mQlcZ2Y7do,Grace Full Aesthetics - Webster | Semaglutide Weight Loss | Hydrafacial | Laser Hair Removal | Skinny Shot,5.0,11,Medical spa,"18201 Gulf Fwy Suite A, Webster, TX 77598, United States","HR4V+8W Webster, Texas, USA",,+1 713-287-0070,Closes soon · 5 pm · Opens 9:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dAvX6_dr_AP-Pu6k5R-BZQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=354.86014&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Friendswood+Galveston+TX/@29.5293998,-95.2010447,14z",2025-12-16T22:24:32.686Z,LGBTQ+ friendly,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,10 am–2 pm,Closed,Closed,,
"https://www.google.com/maps/place/UTMB+Health+Pediatric+Surgery,+Pearland/data=!4m7!3m6!1s0x8640913ed0213dc5:0x4fa800c5dbfdc3ef!8m2!3d29.553972!4d-95.262405!16s%2Fg%2F11y2c757q0!19sChIJxT0h0D6RQIYR78P928UAqE8","UTMB Health Pediatric Surgery, Pearland",,,Surgeon,"2750 E Broadway St, Pearland, TX 77581, United States","HP3Q+H2 Pearland, Texas, USA",https://www.utmbhealth.com/services/regional-women-pedi,+1 409-772-3695,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-ThVHKAw8SWK7vlVIur3hA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=216.48427&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Friendswood+Galveston+TX/@29.5293998,-95.2010447,14z",2025-12-16T22:24:37.457Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Xanthia/data=!4m7!3m6!1s0x86409ad3d937b0a9:0xd69889415f28048c!8m2!3d29.5080061!4d-95.1918018!16s%2Fg%2F11c5bt3pjt!19sChIJqbA32dOaQIYRjAQoX0GJmNY,Xanthia,,,Skin care clinic,"Sunset Dr, Friendswood, TX 77546, United States","GR55+67 Friendswood, Texas, USA",,+1 713-505-2899,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GM8nw_9du9zquXTV-mqJ6g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=138.12456&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Friendswood+Galveston+TX/@29.5293998,-95.2010447,14z",2025-12-16T22:24:45.256Z,,,,,,,,,,
https://www.google.com/maps/place/Orbis+Vascular+-+Orbis+Surgery+Center/data=!4m7!3m6!1s0x86409daa56decc6f:0xb4001b7691b9dca5!8m2!3d29.5537957!4d-95.1143522!16s%2Fg%2F11px4pcwjt!19sChIJb8zeVqqdQIYRpdy5kXYbALQ,Orbis Vascular - Orbis Surgery Center,4.7,37,Surgical center,"1050 Gemini St Suite 101, Houston, TX 77058, United States","HV3P+G7 Clear Lake, Houston, TX, USA",http://www.orbisvascular.com/,+1 281-560-3200,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipNJpRKpF9uVnHiY5CVc1DlU_xrXBUaDRqhPbgtC=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Friendswood+Galveston+TX/@29.5293998,-95.2010447,14z",2025-12-16T22:24:50.166Z,LGBTQ+ friendly,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5 pm,Closed,Closed,7 am–5:30 pm,,
https://www.google.com/maps/place/Elevate+Medical+Aesthetics/data=!4m7!3m6!1s0x86409140aa278051:0xa8b8dfef91e7425b!8m2!3d29.5597651!4d-95.2750527!16s%2Fg%2F11y1d364kg!19sChIJUYAnqkCRQIYRW0Lnke_fuKg,Elevate Medical Aesthetics,5.0,63,Skin care clinic,"3322 E Walnut St #112, Pearland, TX 77581, United States","HP5F+WX Pearland, Texas, USA",http://www.elevatemedaesthetic.com/,+1 281-305-3234,Closes soon · 5 pm · Opens 11:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipPg93QQqrv2gWCobDJVacXrA28SuEsSxPSHM2CF=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Friendswood+Galveston+TX/@29.5293998,-95.2010447,14z",2025-12-16T22:24:55.241Z,Identifies as women-owned,9 am–5 pm,11:30 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,Closed,11 am–5 pm,,
"https://www.google.com/maps/place/Zulfiqar+Cheema,+MD/data=!4m7!3m6!1s0x86409d50ed8a7dfb:0x6d21689fd40ac33d!8m2!3d29.5351263!4d-95.1307472!16s%2Fg%2F11k6mhcj65!19sChIJ-32K7VCdQIYRPcMK1J9oIW0","Zulfiqar Cheema, MD",5.0,106,Vascular surgeon,"600 N Kobayashi Rd Ste. 210, Webster, TX 77598, United States","GVP9+3P Webster, Texas, USA",https://cls.health/locations/vascular-surgery-clear-lake,+1 346-333-2770,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNG-vl5DcgFau7WHBIg2yzcPFZ3TfmqBLwn57Az=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Friendswood+Galveston+TX/@29.5293998,-95.2010447,14z",2025-12-16T22:25:00.229Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
"https://www.google.com/maps/place/Fethi+Y+Benraouane,+MD/data=!4m7!3m6!1s0x86409d88ee14bf31:0x87e6adc481f42f06!8m2!3d29.5368092!4d-95.1318186!16s%2Fg%2F11g0kcsn71!19sChIJMb8U7oidQIYRBi_0gcSt5oc","Fethi Y Benraouane, MD",4.9,310,Cardiologist,"905 W. Medical Center Blvd Ste. 103, Webster, TX 77598, United States","GVP9+P7 Webster, Texas, USA",https://cls.health/locations/cardiology-associates-clear-lake,+1 281-724-4711,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOrVTkYOgkXzVxVNYN0QniRmnjHM6a7XpfSRYwA=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Friendswood+Galveston+TX/@29.5293998,-95.2010447,14z",2025-12-16T22:25:05.144Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/United+Vein+%26+Vascular+Centers/data=!4m7!3m6!1s0x864098d323556f17:0x7411900cc51b5f5d!8m2!3d29.5769023!4d-95.3844757!16s%2Fg%2F1tngqn_j!19sChIJF29VI9OYQIYRXV8bxQyQEXQ,United Vein & Vascular Centers,4.3,37,Medical Center,"1920 Country Pl Pkwy #110, Pearland, TX 77584, United States","HJG8+Q6 Pearland, Texas, USA",https://unitedveincenters.com/find-a-clinic/texas/pearland/,+1 936-274-8964,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipN98ZxlMHxqG0IGslhdHVrhrYro2JRu11gHa1se=w426-h240-k-no,false,"https://www.google.com/maps/search/vein+clinics+in+Friendswood+Galveston+TX/@29.5293998,-95.2010447,14z",2025-12-16T22:25:10.364Z,,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,,
https://www.google.com/maps/place/Clear+Lake+Medical+Spa/data=!4m7!3m6!1s0x86409df0eafdc121:0x5770c7afef22246a!8m2!3d29.5407256!4d-95.1304576!16s%2Fg%2F11p6p5qhjw!19sChIJIcH96vCdQIYRaiQi76_HcFc,Clear Lake Medical Spa,5.0,117,Medical spa,"17099 N Texas Ave #300, Webster, TX 77598, United States","GVR9+7R Webster, Texas, USA",https://clmedspa.com/,+1 281-762-7721,Closes soon · 5 pm · Opens 11 am Wed,https://lh3.googleusercontent.com/p/AF1QipOorD1gfgV8tNayyu49uXpKfF_TJzdSxX-if7V9=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Friendswood+Galveston+TX/@29.5293998,-95.2010447,14z",2025-12-16T22:25:15.329Z,Identifies as women-owned,10 am–5 pm,11 am–7 pm,11 am–7 pm,9 am–3 pm,9 am–3 pm,Closed,Closed,,
"https://www.google.com/maps/place/Gordon+H+Martin+,+MD/data=!4m7!3m6!1s0x86409c93aaaaaaab:0x33a2c5c84b94a630!8m2!3d29.5832696!4d-95.206528!16s%2Fg%2F1td3rwhw!19sChIJq6qqqpOcQIYRMKaUS8jFojM","Gordon H Martin , MD",3.8,10,Vascular surgeon,"11914 Astoria Blvd Suite 280, Houston, TX 77089, United States","HQMV+89 South Belt / Ellington, Houston, TX, USA",https://www.utphysicians.com/provider/gordon-h-martin/?utm_source=extnetwork&utm_medium=YextListings&utm_campaign=1356341408,+1 713-486-1160,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNMq04MVjvgBAw5kOZUW9MuZZ3P7DOILpGKg_L7=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Friendswood+Galveston+TX/@29.5293998,-95.2010447,14z",2025-12-16T22:25:20.292Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Prime+Laser+Center+Clear+Lake%2FWebster/data=!4m7!3m6!1s0x86409c8f2d64c4a7:0x277e3288e025700f!8m2!3d29.5452404!4d-95.1308822!16s%2Fg%2F11hbtx8wft!19sChIJp8RkLY-cQIYRD3Al4Igyfic,Prime Laser Center Clear Lake/Webster,4.7,208,Laser hair removal service,"1560 Live Oak St, Webster, TX 77598, United States","GVW9+3J Webster, Texas, USA",http://www.primelasercenter.com/,+1 281-903-7470,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LUEQUUqVv7M90C2WY289rg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=239.6849&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Friendswood+Galveston+TX/@29.5293998,-95.2010447,14z",2025-12-16T22:25:25.332Z,LGBTQ+ friendly,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–4 pm,9 am–3 pm,9 am–6 pm,,
https://www.google.com/maps/place/Quest+Diagnostics/data=!4m7!3m6!1s0x86409b28696c131d:0x9eb87724eac6bce8!8m2!3d29.5131629!4d-95.1832995!16s%2Fg%2F1tdz9t1x!19sChIJHRNsaSibQIYR6LzG6iR3uJ4,Quest Diagnostics,4.0,155,Medical laboratory,"355-A E Parkwood Dr, Friendswood, TX 77546, United States","GR78+7M Friendswood, Texas, USA",https://locations.questdiagnostics.com/tx/friendswood/355-a-east-parkwood,+1 281-910-1802,Closes soon · 4:30 pm · Opens 7:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipNZKmmHDyVt_fUy0XdjpllWEbxyufPXOYGuw0fe=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Friendswood+Galveston+TX/@29.5293998,-95.2010447,14z",2025-12-16T22:25:30.148Z,,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,,
"https://www.google.com/maps/place/Christy+Moeller,+MD/data=!4m7!3m6!1s0x86409be453aabef5:0x2e5b494327f3a0b6!8m2!3d29.5478155!4d-95.1459334!16s%2Fg%2F11x5nk4t79!19sChIJ9b6qU-SbQIYRtqDzJ0NJWy4","Christy Moeller, MD",,,Surgeon,"1010 S Ponds Dr, Webster, TX 77598, United States","GVX3+4J Webster, Texas, USA",https://www.kelsey-seybold.com/find-a-houston-doctor/christy-moeller-surgery?utm_source=googlemybusiness&utm_medium=backlink&utm_campaign=provider-bios&eid=200000351,+1 713-442-4300,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipM4X2v8yHKqq4ifl5fNr681e2Lna42rLt27fU81=w408-h532-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Friendswood+Galveston+TX/@29.5293998,-95.2010447,14z",2025-12-16T22:25:35.642Z,LGBTQ+ friendly,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
"https://www.google.com/maps/place/SunCoast+Plastic+Surgery+-+Swet+Chaudhari,+MD/data=!4m7!3m6!1s0x86409ad3e7cdf73d:0x6a647c2fca0409b0!8m2!3d29.5594492!4d-95.267777!16s%2Fg%2F1hc2mp2zq!19sChIJPffN59OaQIYRsAkEyi98ZGo","SunCoast Plastic Surgery - Swet Chaudhari, MD",4.6,116,Plastic surgeon,"2508 Westminister Rd, Pearland, TX 77581, United States","HP5J+QV Pearland, Texas, USA",https://suncoastplasticsurgery.net/,+1 832-981-5372,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipP46nv-bhZEO0mzt5ge3OS5f-lkhzcM37RrcSK4=w429-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Friendswood+Galveston+TX/@29.5293998,-95.2010447,14z",2025-12-16T22:25:40.448Z,LGBTQ+ friendly,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,Closed,Closed,9:30 am–6 pm,,
"https://www.google.com/maps/place/Lift+Plastic+Surgery+-+Webster,+TX/data=!4m7!3m6!1s0x86409c8dc5fdfbb3:0x9cb086e820a6a10f!8m2!3d29.5282319!4d-95.1364154!16s%2Fg%2F11c6s55yhb!19sChIJs_v9xY2cQIYRD6GmIOiGsJw","Lift Plastic Surgery - Webster, TX",4.9,379,Plastic surgeon,"410 Genesis Blvd Suite A, Webster, TX 77598, United States","GVH7+7C Webster, Texas, USA",https://liftplastics.com/,+1 832-932-3711,"Open 24 hours

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPtSPzOtfnl1gGxAKVjGU6vAzm4RKFFdm8qhT8M=w408-h544-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Friendswood+Galveston+TX/@29.5293998,-95.2010447,14z",2025-12-16T22:25:45.318Z,LGBTQ+ friendly,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
"https://www.google.com/maps/place/Joseph+J.+Naoum,+MD,+FACS,+RPVI/data=!4m7!3m6!1s0x86409d2df07332e1:0x577fc67133b6ab49!8m2!3d29.5489408!4d-95.0858939!16s%2Fg%2F11fkm_7y_9!19sChIJ4TJz8C2dQIYRSau2M3HGf1c","Joseph J. Naoum, MD, FACS, RPVI",5.0,8,Vascular surgeon,"2060 Space Park Dr #112, Houston, TX 77058, United States","GWX7+HJ Nassau Bay, Texas, USA",https://www.houstonmethodist.org/doctor/joseph-j-naoum,+1 281-523-2363,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNKrJemQ_uP_wHPFtRkWQUv65Zs8VntG3w-l-6j=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Friendswood+Galveston+TX/@29.5293998,-95.2010447,14z",2025-12-16T22:25:50.333Z,,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
