placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/WN+Electrical+Services/data=!4m7!3m6!1s0x886cebf5517a53f9:0xb4fab41cbb2d6b95!8m2!3d39.4996159!4d-86.5983199!16s%2Fg%2F11gdvnv2pm!19sChIJ-VN6UfXrbIgRlWstuxy0-rQ,WN Electrical Services,5.0,18,Electrician,"9210 Arend Rd, Martinsville, IN 46151, United States","FCX2+RM Martinsville, Indiana, USA",https://www.wnelectricalservices.com/,+1 317-966-1411,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOobvqJZb3oMyqdvEDPdcQMk_LIiqF1bPOT4XPc=w408-h531-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Martinsville+Bloomington+IN/@36.6915262,-79.8725386,14z",2026-01-10T21:30:07.574Z,,,
https://www.google.com/maps/place/Shively+Electric/data=!4m7!3m6!1s0x885290745631da19:0x5dca714c05dcc795!8m2!3d36.6932981!4d-79.8945818!16s%2Fg%2F1tjjq1vt!19sChIJGdoxVnSQUogRlcfcBUxxyl0,Shively Electric,4.6,8,Electrician,"934 N Mem Blvd, Martinsville, VA 24112, United States","M4V4+85 Martinsville, Virginia, USA",,+1 276-638-2600,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dZ-WH77mfX0weFsgQS49aA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=58.247143&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Martinsville+Bloomington+IN/@36.6915262,-79.8725386,14z",2026-01-10T21:30:14.323Z,,,
https://www.google.com/maps/place/LWC+Electrical+%26+Communications/data=!4m7!3m6!1s0x886c91b2b0d869f1:0x61361aa93c5525dc!8m2!3d39.427125!4d-86.414023!16s%2Fg%2F1tfv1992!19sChIJ8WnYsLKRbIgR3CVVPKkaNmE,LWC Electrical & Communications,4.9,19,Electrician,"1210 E Washington St, Martinsville, IN 46151, United States","CHGP+R9 Martinsville, Indiana, USA",https://www.lwc-electrical.com/,+1 765-792-4012,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipP3-QBmMCRL84Vw9pUZd894wDIs2alhD77TO0uR=w408-h306-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Martinsville+Bloomington+IN/@36.6915262,-79.8725386,14z",2026-01-10T21:30:18.838Z,,,
https://www.google.com/maps/place/Waller%27s+Electrical/data=!4m7!3m6!1s0x8852c35f564d2403:0x87658c5c933517b5!8m2!3d36.689778!4d-79.881899!16s%2Fg%2F11fg55050j!19sChIJAyRNVl_DUogRtRc1k1yMZYc,Waller's Electrical,4.2,10,Electrician,"509 W Church St, Martinsville, VA 24112, United States","M4Q9+W6 Martinsville, Virginia, USA",,+1 276-224-3885,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPWAjG5T4Fbh6ChenrmSoSJX2NIc6PcxPmed9dh=w408-h884-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 pm–12 am,12 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Martinsville+Bloomington+IN/@36.6915262,-79.8725386,14z",2026-01-10T21:30:23.414Z,,,
https://www.google.com/maps/place/Southern+State+Electric/data=!4m7!3m6!1s0x885290805a33d16b:0xf6b99c7637d1e9fe!8m2!3d36.6973947!4d-79.8748119!16s%2Fg%2F1v3dstz1!19sChIJa9EzWoCQUogR_unRN3acufY,Southern State Electric,5.0,2,Electrician,"14 Liberty St, Martinsville, VA 24112, United States","M4WG+X3 Martinsville, Virginia, USA",,+1 276-632-8658,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s_oU8e6H4mqGC3Q3M2qq3g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=57.87648&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Martinsville+Bloomington+IN/@36.6915262,-79.8725386,14z",2026-01-10T21:30:25.883Z,,,
https://www.google.com/maps/place/Heating+Air+Paramedics+Dave+Carlile/data=!4m7!3m6!1s0x886b78cb45fb0d9b:0x30742b08c2f77e15!8m2!3d39.228794!4d-86.2899435!16s%2Fg%2F12hmdq1j7!19sChIJmw37Rct4a4gRFX73wggrdDA,Heating Air Paramedics Dave Carlile,4.8,117,,,,https://www.heatingairparamedics.com/greenwood-in,+1 812-988-4223,,https://lh3.googleusercontent.com/p/AF1QipNsXazbFGixh12RqHgmDimm80SOoik1UAdY_Pj3=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Martinsville+Bloomington+IN/@36.6915262,-79.8725386,14z",2026-01-10T21:30:28.375Z,Identifies as women-owned,,
"https://www.google.com/maps/place/Woods+Electrical+Contractors/@39.2143623,-86.6586809,17z/data=!3m1!4b1!4m6!3m5!1s0x886c5ecb0aeeb3a3:0x59d9bb707087cafc!8m2!3d39.2143623!4d-86.6586809!16s%2Fg%2F12642tmtp",Woods Electrical Contractors,4.4,21,Electrician,"4180 N Starnes Rd, Bloomington, IN 47404, United States","687R+PG Bloomington, Indiana, USA",http://www.woodselectricinc.biz/,+1 812-876-7977,,,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Franklin+Bloomington+IN/@39.169574,-86.5385549,14z",2026-01-10T21:30:50.780Z,,,
https://www.google.com/maps/place/Herndon+Electric+Inc./data=!4m7!3m6!1s0x886c62d42b097245:0xda21b470649b13ec!8m2!3d39.223143!4d-86.423044!16s%2Fg%2F1tmbww4k!19sChIJRXIJK9RibIgR7BObZHC0Ido,Herndon Electric Inc.,5.0,37,Electrician,"4850 N Mt Gilead Rd, Bloomington, IN 47408, United States","6HFG+7Q Bloomington, Indiana, USA",,+1 812-336-1264,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMIBo76e5aCbLIDGyK-qSuRzoJAg-8MJYVNVHwc=w648-h240-k-no,true,Closed,Closed,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Franklin+Bloomington+IN/@39.169574,-86.5385549,14z",2026-01-10T21:30:55.189Z,,,
https://www.google.com/maps/place/Kirby+Risk+Electrical+Supply/data=!4m7!3m6!1s0x886c671646b867bb:0x619eaf15eddc6f9a!8m2!3d39.1647959!4d-86.555538!16s%2Fg%2F1tfcp2b3!19sChIJu2e4RhZnbIgRmm_c7RWvnmE,Kirby Risk Electrical Supply,4.3,15,Electrical supply store,"1622 W 3rd St, Bloomington, IN 47404, United States","5C7V+WQ Bloomington, Indiana, USA",http://www.kirbyrisk.com/,+1 812-332-9435,Closed · Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uUxTDwu7cWbPVGF3VyFDSw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=333.02106&pitch=0&thumbfov=100,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Franklin+Bloomington+IN/@39.169574,-86.5385549,14z",2026-01-10T21:30:59.594Z,,· In-store pick-up · Delivery,
https://www.google.com/maps/place/Horizon+Generator+Solutions/data=!4m7!3m6!1s0xe44a356eaae2051:0x2309d2c16a89967c!8m2!3d39.189316!4d-86.824649!16s%2Fg%2F11zkm3s0z4!19sChIJUSCu6lajRA4RfJaJasHSCSM,Horizon Generator Solutions,5.0,1,Electric generator shop,,,https://horizongenerators.com/?utm_source=google&utm_medium=GBP&utm_campaign=LocalSEO,+1 317-406-4895,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPtMGRfhf_oJ8rbVWqeBN8ejO0Hkxn4p05WEnZG=w408-h342-k-no,true,8 am–7 pm,Closed,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Franklin+Bloomington+IN/@39.169574,-86.5385549,14z",2026-01-10T21:31:03.998Z,,,
https://www.google.com/maps/place/Alexander+Electric/data=!4m7!3m6!1s0x886c5db9d56bd22d:0xd526340cf0d773ca!8m2!3d39.16536!4d-86.6100438!16s%2Fg%2F1vd95vpj!19sChIJLdJr1bldbIgRynPX8Aw0JtU,Alexander Electric,4.3,6,Electrician,"5970 W State Rd 48, Bloomington, IN 47404, United States","598Q+4X Bloomington, Indiana, USA",https://usmapol.org/details/alexander-electric-ChIJLdJ,+1 812-332-9408,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fON2jtsZH3HabHs-jNjrTQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=341.89154&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Franklin+Bloomington+IN/@39.169574,-86.5385549,14z",2026-01-10T21:31:06.513Z,,,
"https://www.google.com/maps/place/Heather+M.+Franklin,+MD+-+Riley+Pediatric+Primary+Care+-+Bloomington/data=!4m7!3m6!1s0x886c653ca279b8b3:0xa4f3147f891511ac!8m2!3d39.1599132!4d-86.4902359!16s%2Fg%2F11fkdwcqkn!19sChIJs7h5ojxlbIgRrBEViX8U86Q","Heather M. Franklin, MD - Riley Pediatric Primary Care - Bloomington",4.7,14,Pediatrician,"651 S Clarizz Blvd, Bloomington, IN 47401, United States","5G55+XW Bloomington, Indiana, USA",https://www.rileychildrens.org/find-a-doctor/physician/heather-m-franklin?utm_source=Google&utm_medium=Yext&y_source=1_MTE5NDEwNzUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 812-333-2304,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOMp6zHV9V-BpIDTDZVLCr0exoEkw-AoOJfaxtN=w426-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Franklin+Bloomington+IN/@39.169574,-86.5385549,14z",2026-01-10T21:31:11.341Z,,,
https://www.google.com/maps/place/KRAZYNUTZ/data=!4m7!3m6!1s0x886c63a6e023941b:0xfb064f5542d0b63a!8m2!3d39.2370068!4d-86.409807!16s%2Fg%2F11d_bjwq03!19sChIJG5Qj4KZjbIgROrbQQlVPBvs,KRAZYNUTZ,5.0,17,Electrician,"6209 Shuffle Creek Rd, Unionville, IN 47468, United States","6HPR+R3 Unionville, Indiana, USA",https://www.krazynutz.co/,+1 202-809-3439,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNV5EIFLYhtdiInhr2jD4lr8DvFXSqlOVDq1HNl=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Franklin+Bloomington+IN/@39.169574,-86.5385549,14z",2026-01-10T21:31:15.823Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Mid-Ohio+Generators/data=!4m7!3m6!1s0x883851d6586c0001:0x723187855a8ecc18!8m2!3d40.2609952!4d-82.7851862!16s%2Fg%2F11h75rfpw_!19sChIJAQBsWNZROIgRGMyOWoWHMXI,Mid-Ohio Generators,4.9,214,Electric generator shop,"3900 OH-3, Sunbury, OH 43074, United States","7667+9W Sunbury, Ohio, USA",http://mid-ohiogenerators.com/,+1 740-936-5030,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOrqMHGa5MrWeZprdyBnrzk0Zykebl4SJa2iK5j=w408-h305-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Columbus+Bloomington+IN/@39.9625112,-83.0032218,14z",2026-01-10T21:31:28.179Z,,,
"https://www.google.com/maps/place/Aire-Flo+Heating,+Cooling+%26+Generators/data=!4m7!3m6!1s0x88388ea05a05d7c1:0xecf72893e81f530d!8m2!3d40.0148259!4d-83.0123614!16s%2Fg%2F1td7tvns!19sChIJwdcFWqCOOIgRDVMf6JMo9-w","Aire-Flo Heating, Cooling & Generators",4.8,387,HVAC contractor,"2587 N High St, Columbus, OH 43202, United States","2X7Q+W3 Columbus, Ohio, USA",https://www.aire-flo.com/?utm_source=GBP&utm_medium=GBP&utm_campaign=GBP,+1 614-585-8944,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOWBmwQDPLKQIvsMP6ZSjs6GpsgHga0f7x3FC6z=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Columbus+Bloomington+IN/@39.9625112,-83.0032218,14z",2026-01-10T21:31:32.801Z,,,
https://www.google.com/maps/place/Generator+Systems+LLC/data=!4m7!3m6!1s0x88387dffb5ed9539:0x6b8d70adfbee028!8m2!3d39.8513673!4d-82.9046847!16s%2Fg%2F1tkl3zxh!19sChIJOZXttf99OIgRKOC-3wrXuAY,Generator Systems LLC,4.2,5,Electric generator shop,"5905 Green Pointe Dr S I, Groveport, OH 43195, United States","V32W+G4 Groveport, Ohio, USA",https://generatorsystems.com/,+1 614-409-9669,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_3yYh59WuRJ9la3r4Mw5RA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=76.09911&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Columbus+Bloomington+IN/@39.9625112,-83.0032218,14z",2026-01-10T21:31:35.257Z,,,
"https://www.google.com/maps/place/Bassett+Services:+Heating,+Cooling,+Plumbing,+%26+Electrical/data=!4m7!3m6!1s0x88383cfe77775f3f:0xee863a54c00e486c!8m2!3d40.0200309!4d-82.9645955!16s%2Fg%2F1tgns9xy!19sChIJP193d_48OIgRbEgOwFQ6hu4","Bassett Services: Heating, Cooling, Plumbing, & Electrical",4.7,2037,HVAC contractor,"2582 Cleveland Ave, Columbus, OH 43211, United States","22CP+25 Columbus, Ohio, USA",https://bassettservices.com/columbus/?utm_source=google-gbp&utm_medium=organic&utm_campaign=*041*bassett-services-columbus,+1 740-204-5960,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPtN1lg5RdawfdNpOenhu436Myvu-u1EaDQTQ0f=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Columbus+Bloomington+IN/@39.9625112,-83.0032218,14z",2026-01-10T21:31:39.680Z,,,
https://www.google.com/maps/place/Buckeye+Power+Sales/data=!4m7!3m6!1s0x88387bcba4a2622f:0xde70faaae04741ff!8m2!3d39.8555058!4d-82.7822087!16s%2Fg%2F11fxzbm3gx!19sChIJL2KipMt7OIgR_0FH4Kr6cN4,Buckeye Power Sales,4.7,29,Electric generator shop,"8155 Howe Industrial Pkwy, Canal Winchester, OH 43110, United States","V649+64 Canal Winchester, Ohio, USA",https://buckeyepowersales.com/locations/canal-winchester/,+1 614-751-4515,"Closed · Opens 7:30 am Mon

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMf4UAZmzYGUv8Wz2gYOUJEINz2nQ9yFCN-6yrB=w408-h263-k-no,true,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Columbus+Bloomington+IN/@39.9625112,-83.0032218,14z",2026-01-10T21:31:44.517Z,,· In-store pick-up · Delivery,
https://www.google.com/maps/place/Higher+Power+Electric/data=!4m7!3m6!1s0x8838681f3c8f8d91:0xcac820e81fd60f30!8m2!3d40.07157!4d-82.71337!16s%2Fg%2F1tfpkgvz!19sChIJkY2PPB9oOIgRMA_WH-ggyMo,Higher Power Electric,5.0,63,Electrician,"1087 Putnam Rd SW, Pataskala, OH 43062, United States","37CP+JM Pataskala, Ohio, USA",http://www.higherpowerelectricinc.com/,+1 614-891-7502,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwcdS-WJeH62MYAgIHvsjy4x8BFLia0wRGmcumXhm2pzHkwb_ftkAiXe3pTEV-EltGjhMivgUtC1nE2Uq7V0G4Yh6pteUrQfAF50l45qtyK-Bvm-FmJuqDoXxYVKJYnvgKSPcA=w408-h544-k-no,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Columbus+Bloomington+IN/@39.9625112,-83.0032218,14z",2026-01-10T21:31:49.158Z,,,
"https://www.google.com/maps/place/Scioto+Power+Systems+LLC/@40.0929621,-83.1326494,17z/data=!3m1!4b1!4m6!3m5!1s0x8838f32aea2ba295:0x440e37905cfd2e49!8m2!3d40.0929621!4d-83.1326494!16s%2Fg%2F11jsh2f7fb",Scioto Power Systems LLC,,,Electric generator shop,"545 Metro Pl S, Dublin, OH 43017, United States","3VV8+5W Dublin, Ohio, USA",http://sciotopowersystems.com/,+1 614-707-7825,Closed · Opens 8 am Mon,,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Columbus+Bloomington+IN/@39.9625112,-83.0032218,14z",2026-01-10T21:31:55.677Z,Identifies as veteran-owned,· Delivery,
https://www.google.com/maps/place/Buckeye+Electric+of+Upper+Arlington/data=!4m7!3m6!1s0x883891e1606fb72f:0xf3c4cd3e5d6d395b!8m2!3d40.0246538!4d-83.0557745!16s%2Fg%2F11gf0nr9v5!19sChIJL7dvYOGROIgRWzltXT7NxPM,Buckeye Electric of Upper Arlington,4.6,323,Electrician,"1580 Fishinger Rd Suite 290, Columbus, OH 43221, United States","2WFV+VM Columbus, Ohio, USA",https://614electrician.com/,+1 614-664-8800,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPFjTdu9SQE2KJALJx3UljdpPrDSGMc1xKuabon=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Columbus+Bloomington+IN/@39.9625112,-83.0032218,14z",2026-01-10T21:32:00.150Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Weekley+Electric,+LLC/data=!4m7!3m6!1s0x88383cf9800586a9:0xa21262a1182bf6ad!8m2!3d40.1098027!4d-82.4270721!16s%2Fg%2F1tg_b4bs!19sChIJqYYFgPk8OIgRrfYrGKFiEqI","Weekley Electric, LLC",4.5,97,Electrician,"1960 Mt Vernon Rd, Newark, OH 43055, United States","4H5F+W5 Newark, Ohio, USA",http://weekleyelectric.com/,+1 740-366-0095,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO6h5EGDD7cGRuDqcLL7LmeJ-wEzJmgKQtjjw5m=w408-h291-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Columbus+Bloomington+IN/@39.9625112,-83.0032218,14z",2026-01-10T21:32:04.573Z,,,
