placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,isBlackOwned,attributes
https://www.google.com/maps/place/Farm+Finger%27s/data=!4m7!3m6!1s0x88f50165abd90715:0x24117c094998a51d!8m2!3d33.718785!4d-84.2953134!16s%2Fg%2F11q1v9dbg8!19sChIJFQfZq2UB9YgRHaWYSQl8ESQ,Farm Finger's,4.8,113,Handyman/Handywoman/Handyperson,,,https://www.farmfingers.com/,+1 404-585-1233,Closed ⋅ Opens 9 am Sat,,https://lh3.googleusercontent.com/p/AF1QipPQ8gg1JqWbAKG8a7AdZ0sRM_ZeQkasPnHLyt9m=w427-h240-k-no,true,9 am–4 pm,9 am–1 pm,9 am–1 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Old+Fourth+Ward+ATL+GA/@33.7639588,-84.3719735,14z",2025-11-07T23:02:17.090Z,true,
https://www.google.com/maps/place/Home+Services+at+The+Home+Depot/data=!4m7!3m6!1s0x88f50410b466c465:0xe6ecb7fbc2269f59!8m2!3d33.7772622!4d-84.3662103!16s%2Fg%2F11bwypyvjk!19sChIJZcRmtBAE9YgRWZ8mwvu37OY,Home Services at The Home Depot,3.0,7,Contractor,"650 Ponce De Leon Ave NE, Atlanta, GA 30308, United States","QJGM+WG Atlanta, Georgia, USA",https://www.homedepot.com/l/Midtown/GA/Atlanta/30308/159/services?cm_mmc=old-llm-159-x,+1 844-476-2140,Open ⋅ Closes 10 pm,,https://lh3.googleusercontent.com/p/AF1QipN8TKVIti0HSm4PFzv7RhjBANjNkGJNJSKjOnqh=w408-h272-k-no,true,6 am–10 pm,6 am–10 pm,8 am–8 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Old+Fourth+Ward+ATL+GA/@33.7639588,-84.3719735,14z",2025-11-07T23:02:21.908Z,,
https://www.google.com/maps/place/Small+Carpenters+At+Large/data=!4m7!3m6!1s0x88f5040138d7d3db:0xea7181f3b346121e!8m2!3d33.7604828!4d-84.3276339!16s%2Fg%2F1thq63md!19sChIJ29PXOAEE9YgRHhJGs_OBceo,Small Carpenters At Large,5.0,16,General contractor,"1830 DeKalb Ave NE, Atlanta, GA 30307, United States","QM6C+5W Atlanta, Georgia, USA",https://scalhome.com/,+1 404-688-7665,Closed ⋅ Opens 7:30 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw5Qv6ZjifQELI2nejwFxsJ3al6Fn_i7K0WtNlHSPEF1iv9wqEuL6JQbizdZ5S17eMtYC9kDmcfGm5ew9lj-IxnRrdmnh_gKoreY4JcUanwKwlJSfhRa9NUS6QbSQrrtItjHTU=w408-h544-k-no,true,7:30 am–4 pm,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Old+Fourth+Ward+ATL+GA/@33.7639588,-84.3719735,14z",2025-11-07T23:02:26.711Z,,
https://www.google.com/maps/place/Autohaus+Social/data=!4m7!3m6!1s0x88f505e2ac311c0d:0xa0c83befe122fbac!8m2!3d33.7745954!4d-84.3707455!16s%2Fg%2F11fb09xr4p!19sChIJDRwxrOIF9YgRrPsi4e87yKA,Autohaus Social,4.9,409,Auto repair shop,"733 Monroe Dr NE, Atlanta, GA 30308, United States","QJFH+RP Atlanta, Georgia, USA",https://autohaussocial.com/,+1 404-304-4382,Closed ⋅ Opens 7:30 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipO73IvZ-_vOzvRUvoN584oHWvWkk2-D9-yg9ZM_=w408-h276-k-no,true,7:30 am–5:30 pm,Closed,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Old+Fourth+Ward+ATL+GA/@33.7639588,-84.3719735,14z",2025-11-07T23:02:31.850Z,,
https://www.google.com/maps/place/Titan+Garage+Flooring+Solutions/data=!4m7!3m6!1s0x88f5757740fb8e2d:0xe5db09a9be99dc30!8m2!3d33.7918645!4d-84.3865242!16s%2Fg%2F11l99d9cbt!19sChIJLY77QHd19YgRMNyZvqkJ2-U,Titan Garage Flooring Solutions,5.0,120,Flooring contractor,"1372 Peachtree St NE Office 207, Atlanta, GA 30309, United States","QJR7+P9 Atlanta, Georgia, USA",https://titanflooringapplications.com/georgia,+1 470-690-7730,,,https://lh3.googleusercontent.com/p/AF1QipMux_ws1RBSYvG27vDARpUWDouWrdxbrZPeK-sU=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Old+Fourth+Ward+ATL+GA/@33.7639588,-84.3719735,14z",2025-11-07T23:02:44.737Z,,
https://www.google.com/maps/place/Rocco%27s+European+Garage+-+Midtown/data=!4m7!3m6!1s0x88f505323f556c57:0xc4ca68759585fd50!8m2!3d33.786596!4d-84.407849!16s%2Fg%2F11nrw5br7n!19sChIJV2xVPzIF9YgRUP2FlXVoysQ,Rocco's European Garage - Midtown,4.7,423,Auto repair shop,"627 14th St NW, Atlanta, GA 30318, United States","QHPR+JV Atlanta, Georgia, USA",https://roccoseuropeangarage.com/,+1 470-243-4622,Closed ⋅ Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNprJRPM0D__30b9Ygku6Vbpy655F2Ey9R89HN4=w408-h272-k-no,true,7 am–6 pm,Closed,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Old+Fourth+Ward+ATL+GA/@33.7639588,-84.3719735,14z",2025-11-07T23:02:50.470Z,,
https://www.google.com/maps/place/StormROOF+Systems/data=!4m7!3m6!1s0x88f50348ae9c69a5:0x476b45e987447add!8m2!3d33.7540895!4d-84.374229!16s%2Fg%2F11yd0rzx2l!19sChIJpWmcrkgD9YgR3XpEh-lFa0c,StormROOF Systems,4.9,364,Roofing contractor,"14 Jackson St SE, Atlanta, GA 30312, United States","QJ3G+J8 Atlanta, Georgia, USA",https://www.stormroofsystems.com/,+1 470-387-9997,Open ⋅ Closes 8 pm,,https://lh3.googleusercontent.com/p/AF1QipOqzGX4fUC6ez2NgeRpO-3bpzkN1NuzL4v4JQTh=w408-h306-k-no,true,8 am–8 pm,Closed,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Old+Fourth+Ward+ATL+GA/@33.7639588,-84.3719735,14z",2025-11-07T23:02:56.018Z,,
https://www.google.com/maps/place/GGUS+Family+Towing+LLC/data=!4m7!3m6!1s0x88f50585dbd49ed5:0x98496b0a1bca266!8m2!3d33.774061!4d-84.010718!16s%2Fg%2F11ns245f84!19sChIJ1Z7U24UF9YgRZqK8obCWhAk,GGUS Family Towing LLC,5.0,303,Towing service,,,https://www.instagram.com/ggus_family_towing_llc/,+1 470-553-9160,,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipNh1vSLbtbFGaGICVbE7mqcBk_9oqScAZcJUBqx=w425-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Old+Fourth+Ward+ATL+GA/@33.7639588,-84.3719735,14z",2025-11-07T23:03:00.887Z,true,
https://www.google.com/maps/place/The+Atlantic+North+Highland/data=!4m7!3m6!1s0x88f5040b10ab40f7:0x2ef939b3b9efd321!8m2!3d33.7609447!4d-84.3725606!16s%2Fg%2F1tfr1843!19sChIJ90CrEAsE9YgRIdPvubM5-S4,The Atlantic North Highland,3.5,214,Apartment rental agency,"433 Highland Ave NE, Atlanta, GA 30312, United States","QJ6G+9X Atlanta, Georgia, USA",https://www.atlanticnorthhighlandliving.com/?rcstdid=Mg%3D%3D-YRjTEizZPgM%3D&utm_source=GMB&utm_medium=organic,+1 404-474-4048,Closed ⋅ Opens 10 am Sat,,https://lh3.googleusercontent.com/p/AF1QipNw33SNJHZwnRcPcjFheTorDtj2in1PX_djZDGC=w408-h271-k-no,true,10 am–6 pm,10 am–5 pm,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Old+Fourth+Ward+ATL+GA/@33.7639588,-84.3719735,14z",2025-11-07T23:03:06.702Z,,· Dogs allowed
https://www.google.com/maps/place/Atlanta+Wallpapering+Contractor/data=!4m7!3m6!1s0xaeec3edaccf52c4b:0xa95e62267ccd2aa4!8m2!3d33.7810955!4d-84.3836531!16s%2Fg%2F11wbdmyf2x!19sChIJSyz1zNo-7K4RpCrNfCZiXqk,Atlanta Wallpapering Contractor,5.0,12,Wallpaper installer,"999 Peachtree St NE, Atlanta, GA 30309, United States","QJJ8+CG Atlanta, Georgia, USA",https://bestwallpaperinstaller.com/locations/wallpaper-installers-atlanta/,+1 762-787-9500,Open ⋅ Closes 10 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxKxoOZzSTmBvxjLS7HapJUtBwCtwDYYBaG2KmZZQ4Cr1ckqIkLyR5jMx3wJrksne35XClCsdtWWuJ2OhL7RwZuNHRV6jA_kVEJ5QGzAE-McG7hQWv-mZ40OhzzkFdzHLXUAVrVrZtPCgkO=w408-h544-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Old+Fourth+Ward+ATL+GA/@33.7639588,-84.3719735,14z",2025-11-07T23:03:11.840Z,,
https://www.google.com/maps/place/Colony+Roofers/data=!4m7!3m6!1s0x88f505e74682370d:0xa119fbceff42381b!8m2!3d33.7618083!4d-84.3877535!16s%2Fg%2F11h_vy8p8p!19sChIJDTeCRucF9YgRGzhC_877GaE,Colony Roofers,4.9,354,Roofing contractor,"260 Peachtree St NW Suite 2200, Atlanta, GA 30303, United States","QJ66+PV Atlanta, Georgia, USA",https://www.colonyroofers.com/,+1 470-465-9624,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPYQrh-7Mu0imUI0qnnDZvBWheZqc7YhopksnlO=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Old+Fourth+Ward+ATL+GA/@33.7639588,-84.3719735,14z",2025-11-07T23:03:17.084Z,,
https://www.google.com/maps/place/Piedmont+House/data=!4m7!3m6!1s0x88f5044164538235:0x19fb89deaf0baff6!8m2!3d33.7838072!4d-84.3804253!16s%2Fg%2F11fy9f4wrb!19sChIJNYJTZEEE9YgR9q8Lr96J-xk,Piedmont House,4.7,187,Apartment rental agency,"205 12th St NE, Atlanta, GA 30309, United States","QJM9+GR Atlanta, Georgia, USA",https://piedmonthouseapts.com/?utm_source=google&utm_medium=organic&utm_campaign=g&utm_source=gmb&utm_medium=organic,+1 866-650-6784,Closed ⋅ Opens 10 am Sat,,https://lh3.googleusercontent.com/p/AF1QipNUZz6PmKz1OacL8nSAWYzDl2R0JG91N7RkmiJK=w408-h276-k-no,true,10 am–6 pm,10 am–5 pm,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Old+Fourth+Ward+ATL+GA/@33.7639588,-84.3719735,14z",2025-11-07T23:03:22.792Z,,
"https://www.google.com/maps/place/The+Door+Opener+Real+Estate+Concierge./@33.8731465,-84.3555104,10z/data=!3m1!4b1!4m6!3m5!1s0x831bfd6079642e15:0x72c6e0e4967bb67!8m2!3d33.8731464!4d-84.3555104!16s%2Fg%2F11j_17w7zz",The Door Opener Real Estate Concierge.,,,Real estate consultant,,,http://atlanta-concierge.com/,+1 678-978-1352,Open ⋅ Closes 8 pm,Identifies as women-owned,,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Old+Fourth+Ward+ATL+GA/@33.7639588,-84.3719735,14z",2025-11-07T23:03:30.522Z,true,
https://www.google.com/maps/place/The+French+Steel+Company+Atlanta/data=!4m7!3m6!1s0x88f505483bdf446b:0x6877b0cddfd43ccf!8m2!3d33.8056751!4d-84.4293292!16s%2Fg%2F11fcqj60ps!19sChIJa0TfO0gF9YgRzzzU382wd2g,The French Steel Company Atlanta,4.7,6,Door supplier,"1303 Logan Cir NW, Atlanta, GA 30318, United States","RH4C+77 Atlanta, Georgia, USA",https://www.frenchsteel.com/?utm_source=local&utm_medium=organic&utm_campaign=GMBListingATL,+1 855-917-1833,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNYfim4o7PGMd8XOHwLKWZPGwWEtOTKLkab8eqp=w435-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Old+Fourth+Ward+ATL+GA/@33.7639588,-84.3719735,14z",2025-11-07T23:03:35.532Z,,
https://www.google.com/maps/place/All+Keys+Locksmith+Atlanta+GA/data=!4m7!3m6!1s0x88f504e315112ddb:0x83e47912c7855f7f!8m2!3d33.7998748!4d-84.4081776!16s%2Fg%2F11b7c2dcfv!19sChIJ2y0RFeME9YgRf1-FxxJ55IM,All Keys Locksmith Atlanta GA,4.6,366,Locksmith,"1640 Northside Dr NW, Atlanta, GA 30318, United States","QHXR+WP Atlanta, Georgia, USA",http://www.allkeysatlanta.com/,+1 770-878-2423,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPP8GlNpi3SliA0YIEYkC41XeZSGv9qPZ_LH6t-=w426-h240-k-no,true,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Old+Fourth+Ward+ATL+GA/@33.7639588,-84.3719735,14z",2025-11-07T23:03:40.779Z,,
https://www.google.com/maps/place/Top+Notch+Home+Improvement/data=!4m7!3m6!1s0x88f50393aaaaaaab:0x802c3d982461ce75!8m2!3d33.7440933!4d-84.3778262!16s%2Fg%2F1261dxmfs!19sChIJq6qqqpMD9YgRdc5hJJg9LIA,Top Notch Home Improvement,5.0,2,General contractor,"Atlanta, GA 30312, United States","PJVC+JV Atlanta, Georgia, USA",,+1 404-405-0258,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fFwhFUpiN0k2P7dTkEIfaw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=104.060165&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Old+Fourth+Ward+ATL+GA/@33.7639588,-84.3719735,14z",2025-11-07T23:03:43.624Z,,
https://www.google.com/maps/place/Overline+Residences/data=!4m7!3m6!1s0x88f5052e4ca1d4cb:0x19e788a774feed2e!8m2!3d33.7682897!4d-84.3640323!16s%2Fg%2F11tjpbqhx5!19sChIJy9ShTC4F9YgRLu3-dKeI5xk,Overline Residences,4.5,119,Apartment rental agency,"700 Rankin St NE, Atlanta, GA 30308, United States","QJ9P+89 Atlanta, Georgia, USA",https://www.overlineresidences.com/?utm_source=GoogleLocalListing&utm_medium=organic&utm_campaign=OverlineResidences_GoogleLocalListing,+1 470-518-0988,Closed ⋅ Opens 10 am Sat,,https://lh3.googleusercontent.com/p/AF1QipOsx9xDXJq3vQSCkmFjen5lLEyQo-p9_GO_iw4h=w426-h240-k-no,true,9 am–5 pm,10 am–5 pm,Closed,9 am–6 pm,9 am–6 pm,11 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Old+Fourth+Ward+ATL+GA/@33.7639588,-84.3719735,14z",2025-11-07T23:03:48.834Z,,
https://www.google.com/maps/place/Discount+Garage+Door+Services+%F0%9F%9A%98%F0%9F%9A%AA%F0%9F%A7%91%F0%9F%8F%BF%E2%80%8D%F0%9F%94%A7/data=!4m7!3m6!1s0x88f4fc39907294b5:0xa9e365fe5cfbd7d0!8m2!3d33.573057!4d-84.3124724!16s%2Fg%2F11g86y26j0!19sChIJtZRykDn89IgR0Nf7XP5l46k,Discount Garage Door Services 🚘🚪🧑🏿‍🔧,5.0,87,Garage door supplier,,,http://discountgds.com/,+1 404-509-4430,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOhyzGiPtQhHgQ470hsR0dTRfw5UJt7UGNvuJZD=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Old+Fourth+Ward+ATL+GA/@33.7639588,-84.3719735,14z",2025-11-07T23:03:53.725Z,true,
https://www.google.com/maps/place/AMLI+Old+4th+Ward/data=!4m7!3m6!1s0x88f5040e2b11f141:0xc082ef03b3a1de6a!8m2!3d33.7683588!4d-84.3674175!16s%2Fg%2F1tcxklt7!19sChIJQfERKw4E9YgRat6hswPvgsA,AMLI Old 4th Ward,4.0,130,Apartment complex,"525 Glen Iris Dr NE Suite 1404, Atlanta, GA 30308, United States","QJ9M+82 Atlanta, Georgia, USA",https://www.amli.com/apartments/atlanta/old-4th-ward-apartments/amli-old-4th-ward?switch_code=58696&utm_source=gmb&utm_medium=organic&utm_campaign=Old4thWard,+1 855-722-5440,Closed ⋅ Opens 10 am Sat,,https://lh3.googleusercontent.com/p/AF1QipPRz7uvk3LcmOeGIqxbxcIWt8XNRosKtFRIbJfm=w408-h301-k-no,true,10 am–6 pm,10 am–6 pm,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Old+Fourth+Ward+ATL+GA/@33.7639588,-84.3719735,14z",2025-11-07T23:03:58.808Z,,· Dogs allowed
https://www.google.com/maps/place/The+Home+Depot/data=!4m7!3m6!1s0x88f50410b463c0e9:0x24068a877ab760b!8m2!3d33.777217!4d-84.3663263!16s%2Fg%2F1tv3pjbt!19sChIJ6cBjtBAE9YgRC3ard6hoQAI,The Home Depot,4.0,2347,Home improvement store,"650 Ponce De Leon Ave NE, Atlanta, GA 30308, United States","QJGM+VF Atlanta, Georgia, USA",https://www.homedepot.com/l/Midtown/GA/Atlanta/30308/159?emt=MSGMBGoogleMaps,+1 404-892-8042,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyuPsCXZle4g6OrTI1uYyK77hEYYxAsqv9NvZjnHXGmSK6T0oBwW5E9Rai93XODp2yGhLJtmkYoP6dOxZwpnilXG0GykwdK_CbKWoTq_VTCL3541TdCEJA0rx218QMwJIcK8hFA=w408-h306-k-no,true,6 am–10 pm,6 am–10 pm,8 am–8 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Old+Fourth+Ward+ATL+GA/@33.7639588,-84.3719735,14z",2025-11-07T23:04:04.113Z,,"Chain home improvement retailer for tools, appliances & other products (some offer truck rentals). · In-store shopping · Kerbside pickup · Delivery"
https://www.google.com/maps/place/Generation+Atlanta/data=!4m7!3m6!1s0x88f505c0e9dc8cfb:0xbd9009d3efb909c7!8m2!3d33.7654511!4d-84.3917309!16s%2Fg%2F11gmyx09x5!19sChIJ-4zc6cAF9YgRxwm579MJkL0,Generation Atlanta,4.3,460,Apartment rental agency,"369 Centennial Olympic Park Dr NW, Atlanta, GA 30313, United States","QJ85+58 Atlanta, Georgia, USA",https://generationatl.com/?ilm=obl&utm_source=gmb&utm_medium=organic,+1 404-649-0753,Closed ⋅ Opens 10 am Sat,,https://lh3.googleusercontent.com/p/AF1QipOe6KjIUxfXwbaacqqc3rkjjpjQFrIL_FxAh77W=w437-h240-k-no,true,10 am–6 pm,10 am–5 pm,1–5 pm,10 am–6 pm,9 am–6 pm,10 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Old+Fourth+Ward+ATL+GA/@33.7639588,-84.3719735,14z",2025-11-07T23:04:09.753Z,,· Dogs allowed
"https://www.google.com/maps/place/Highway+Urgency+Response+Team,+LLC+-+Mobile+Tire+Change+%26+Battery+Jumpstart/data=!4m7!3m6!1s0x88f5a9d6ab03e62f:0xd8d7a242d012913!8m2!3d33.7605323!4d-84.3872341!16s%2Fg%2F11xlf_g_l!19sChIJL-YDq9ap9YgREykBLSR6jQ0","Highway Urgency Response Team, LLC - Mobile Tire Change & Battery Jumpstart",4.1,1099,Towing service,"235 Peachtree Rd NE Suite 400, Atlanta, GA 30303, United States","QJ67+64 Atlanta, Georgia, USA",https://www.hurtroadside.com/,+1 470-217-0217,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipM8NaJ1SHuz5qwCHSDVqgekQe28HT7cmRuKLDug=w425-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Old+Fourth+Ward+ATL+GA/@33.7639588,-84.3719735,14z",2025-11-07T23:04:15.208Z,true,
https://www.google.com/maps/place/Oasis+Landscapes+%26+Irrigation/data=!4m7!3m6!1s0x88f50a079458dd83:0x42dd83e8c472d939!8m2!3d33.9803329!4d-84.372156!16s%2Fg%2F1tsjfh0p!19sChIJg91YlAcK9YgROdlyxOiD3UI,Oasis Landscapes & Irrigation,4.5,369,Landscaper,,,https://www.oasislandscape.com/,+1 770-913-9033,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPQg5p_4PAlcTnAkRzsLTVnqCeUVrlk-mQLj4W2=w408-h306-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Old+Fourth+Ward+ATL+GA/@33.7639588,-84.3719735,14z",2025-11-07T23:04:20.402Z,,
https://www.google.com/maps/place/Camden+Midtown+Atlanta+Apartments/data=!4m7!3m6!1s0x88f5046c4c0f5c79:0xb667586db7d08256!8m2!3d33.7714639!4d-84.3788197!16s%2Fg%2F1263tzrfw!19sChIJeVwPTGwE9YgRVoLQt21YZ7Y,Camden Midtown Atlanta Apartments,4.3,290,Apartment rental agency,"265 Ponce De Leon Ave NE, Atlanta, GA 30308, United States","QJCC+HF Atlanta, Georgia, USA",https://www.camdenliving.com/apartments/atlanta-ga/camden-midtown-atlanta?utm_source=google&utm_medium=gmb&utm_campaign=camden-midtown-atlanta&y_source=1_MTE2Nzc0MjgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 678-562-6769,Closed ⋅ Opens 10 am Sat,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipObOrbf0w_GVxDP2rJvRENhlvKKy3tecqcid9dE=w427-h240-k-no,true,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Old+Fourth+Ward+ATL+GA/@33.7639588,-84.3719735,14z",2025-11-07T23:04:25.463Z,,
https://www.google.com/maps/place/404%2FATL+Handyman/data=!4m7!3m6!1s0x88f503477644f90d:0xde5bc2f48a0bb5bf!8m2!3d33.7673845!4d-84.420207!16s%2Fg%2F11nyh48c12!19sChIJDflEdkcD9YgRv7ULivTCW94,404/ATL Handyman,4.8,88,Handyman/Handywoman/Handyperson,,,http://404handyman.com/,+1 404-941-4139,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipN9Z9tdPPNNURumsPKUbzOZwwtk6f-0-YZTCPmW=w408-h544-k-no,true,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Old+Fourth+Ward+ATL+GA/@33.7639588,-84.3719735,14z",2025-11-07T23:04:30.583Z,,
https://www.google.com/maps/place/Pete%27s+Import+Garage/data=!4m7!3m6!1s0x88f506d1ee635fc9:0xbd901222acac2c80!8m2!3d33.7617243!4d-84.3224037!16s%2Fg%2F1td8zzbv!19sChIJyV9j7tEG9YgRgCysrCISkL0,Pete's Import Garage,5.0,42,Auto repair shop,"1996 DeKalb Ave NE, Atlanta, GA 30307, United States","QM6H+M2 Atlanta, Georgia, USA",,+1 404-377-9262,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fp3U_eEapB86a9cOQuQ1oQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=23.693987&pitch=0&thumbfov=100,true,Closed,Closed,Closed,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,"https://www.google.com/maps/search/garage+door+services+in+Old+Fourth+Ward+ATL+GA/@33.7639588,-84.3719735,14z",2025-11-07T23:04:35.519Z,,
https://www.google.com/maps/place/AP+Affordable+Plumbing/data=!4m7!3m6!1s0x88f5b4bf58ccc843:0x968f3d0fa9d771ef!8m2!3d33.7507444!4d-84.2369659!16s%2Fg%2F11bxb9xvb2!19sChIJQ8jMWL-09YgR73HXqQ89j5Y,AP Affordable Plumbing,4.8,129,Plumber,,,https://apaffordable.com/,+1 404-454-9766,Closes soon ⋅ 7 pm ⋅ Opens 10 am Sat,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipO5lRPJnXTnEpiY2bQqb70tD0EUqdSQb0dtxn9K=w408-h544-k-no,true,8 am–7 pm,10 am–3 pm,9 am–5 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Old+Fourth+Ward+ATL+GA/@33.7639588,-84.3719735,14z",2025-11-07T23:04:40.317Z,,
https://www.google.com/maps/place/Iris+O4W+Apartments/data=!4m7!3m6!1s0x88f505505290827b:0x8a01b0fd64f0e24b!8m2!3d33.7664942!4d-84.3659918!16s%2Fg%2F11tsvj111f!19sChIJe4KQUlAF9YgRS-LwZP2wAYo,Iris O4W Apartments,3.9,89,Apartment rental agency,"652 Angier Ave NE, Atlanta, GA 30308, United States","QJ8M+HJ Atlanta, Georgia, USA",https://www.equityapartments.com/atlanta/old-fourth-ward/iris-o4w-apartments,+1 404-301-4321,Closed ⋅ Opens 10 am Sat,,https://lh3.googleusercontent.com/p/AF1QipNcQaesw-2kU7jr05jX9pDxVJ6n4Q154FN93E-8=w426-h240-k-no,true,10 am–6 pm,10 am–5 pm,Closed,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Old+Fourth+Ward+ATL+GA/@33.7639588,-84.3719735,14z",2025-11-07T23:04:46.068Z,,
