placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,isBlackOwned
https://www.google.com/maps/place/Resilient+Mind+Counseling/data=!4m7!3m6!1s0x80c2bf00232f15b7:0xeb6c3ae7d0a069d5!8m2!3d35.2217269!4d-80.8377252!16s%2Fg%2F11vr1zvzfz!19sChIJtxUvIwC_woAR1Wmg0Oc6bOs,Resilient Mind Counseling,,,Mental health service,"606 E Trade St, Charlotte, NC 28202, United States","65C6+MW Charlotte, North Carolina, USA",https://resilientmindcounseling.com/,+1 828-515-1246,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qdhRotKfc2jPv7-2QQdSUw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=348.59412&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/psychiatry+clinics+in+Noda+Charlotte+NC/@35.2456474,-80.8017877,14z",2025-11-14T19:51:21.475Z,
https://www.google.com/maps/place/Atrium+Health+Primary+Care+One+Health+Family+Medicine+%26+Urgent+Care/data=!4m7!3m6!1s0x88541fe1ec16f52f:0x2aeecb59872644fb!8m2!3d35.2515328!4d-80.8078992!16s%2Fg%2F11jsnxpypb!19sChIJL_UW7OEfVIgR-0Qmh1nL7io,Atrium Health Primary Care One Health Family Medicine & Urgent Care,4.6,112,Medical clinic,"136 E 36th St Suite 200, Charlotte, NC 28206, United States","752R+JR Charlotte, North Carolina, USA",https://atriumhealth.org/locations/detail/atrium-health-primary-care-one-health-family-medicine-and-urgent-care-noda?utm_source=GMB&utm_medium=Organic&utm_campaign=GCR,+1 704-801-3400,"Open · Closes 8 pm

Updated by this business 7 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipPowUGIjrCZD_yWPdik0_VVDu8l5HAUmPHvAfFz=w408-h543-k-no,true,7:30 am–8 pm,8 am–6 pm,8 am–6 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Noda+Charlotte+NC/@35.2456474,-80.8017877,14z",2025-11-14T19:51:26.403Z,
"https://www.google.com/maps/place/Dr.+Latasha+S.+Mcilwaine,+EdD,+MA,+MHA,+LPC-S,+LCAS,+CCS/data=!4m7!3m6!1s0x88569f976100de7d:0xf4f69570ea4fff51!8m2!3d35.2245523!4d-80.8352751!16s%2Fg%2F1th82nk8!19sChIJfd4AYZefVogRUf9P6nCV9vQ","Dr. Latasha S. Mcilwaine, EdD, MA, MHA, LPC-S, LCAS, CCS",,,Medical clinic,"615 E 6th St, Charlotte, NC 28202, United States","65F7+RV Charlotte, North Carolina, USA",http://www.drlatashamcilwaine.com/,+1 704-492-1105,Open · Closes 10 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ggc735fSppvMt0ANIQUtgQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=351.841&pitch=0&thumbfov=100,false,9 am–10 pm,9 am–10 pm,9 am–10 pm,9 am–10 pm,9 am–10 pm,9 am–10 pm,9 am–10 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Noda+Charlotte+NC/@35.2456474,-80.8017877,14z",2025-11-14T19:51:31.480Z,
https://www.google.com/maps/place/Abode+ABA/data=!4m7!3m6!1s0x88569f478cffd127:0x4a1619becb49c0e0!8m2!3d35.2180275!4d-80.8375626!16s%2Fg%2F11whqbg12l!19sChIJJ9H_jEefVogR4MBJy74ZFko,Abode ABA,4.9,14,Applied behavior analysis therapist,"301 S McDowell St #125, Charlotte, NC 28204, United States","6596+6X Charlotte, North Carolina, USA",https://abodeaba.com/,+1 980-288-5692,Open · Closes 8 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7x86BrjCAuA9_EvaOtbjsQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=93.327385&pitch=0&thumbfov=100,true,8 am–8 pm,8 am–9:30 pm,8 am–9:30 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Noda+Charlotte+NC/@35.2456474,-80.8017877,14z",2025-11-14T19:51:36.448Z,
https://www.google.com/maps/place/The+Nest+Wellness+Center/data=!4m7!3m6!1s0x2afeebaecd82a825:0x1243fe155ddf6082!8m2!3d35.2172074!4d-80.8237001!16s%2Fg%2F11pd2xbyb6!19sChIJJaiCza7r_ioRgmDfXRX-QxI,The Nest Wellness Center,,,Psychotherapist,"1501 E 7th St, Charlotte, NC 28204, United States","658G+VG Charlotte, North Carolina, USA",http://www.thenestwellnesscenter.com/,+1 843-252-0401,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMtXyoSQvMotEGQmTJZUVZZVO21tAZvw9zJnfv_=w408-h272-k-no,true,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Noda+Charlotte+NC/@35.2456474,-80.8017877,14z",2025-11-14T19:51:41.122Z,
https://www.google.com/maps/place/Melissa+Zhiss/data=!4m7!3m6!1s0x8856a02732ec5053:0x291c3ce9c3a36ba4!8m2!3d35.2203817!4d-80.8379044!16s%2Fg%2F11pkfrwqmm!19sChIJU1DsMiegVogRpGujw-k8HCk,Melissa Zhiss,,,Psychologist,"720 E 4th St #202, Charlotte, NC 28202, United States","65C6+5R Charlotte, North Carolina, USA",,+1 704-336-8539,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=F8ZuRaOkEG8lWn8e1rc3wQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=220.7421&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/psychiatry+clinics+in+Noda+Charlotte+NC/@35.2456474,-80.8017877,14z",2025-11-14T19:51:43.801Z,
https://www.google.com/maps/place/ARA+Healing+%7C+Orgasmic+Life+Coach+Specializing+in+Good+Girl+Syndrome/data=!4m7!3m6!1s0x8856bdd59812fddb:0x703b8872c5268d58!8m2!3d35.2332864!4d-80.8262537!16s%2Fg%2F11h07kd2s7!19sChIJ2_0SmNW9VogRWI0mxXKIO3A,ARA Healing | Orgasmic Life Coach Specializing in Good Girl Syndrome,5.0,53,Life coach,"420 E 15th St, Charlotte, NC 28206, United States","65MF+8F Charlotte, North Carolina, USA",http://www.arahealingus.com/,+1 704-490-0872,Open 24 hours,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzIw6GMc1uWBk_l4bRW1V-Oi_kI8k7vCqwffu12b0eK4uS3y5WtzUDE2KhxfoncQpN76cLFZeQbIVzS76I6YIX1GJZ4BvLfuxAlTd-wMH1e8jXjTDLYoJcR4AR4VIe7Lggr94pq=w408-h487-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/psychiatry+clinics+in+Noda+Charlotte+NC/@35.2456474,-80.8017877,14z",2025-11-14T19:51:53.955Z,
https://www.google.com/maps/place/Pasadena+Villa+Outpatient+North+Charlotte/data=!4m7!3m6!1s0x8856a7fc967cfdf9:0xe4a5156ab9ab0ade!8m2!3d35.347122!4d-80.851356!16s%2Fg%2F11vkc789z1!19sChIJ-f18lvynVogR3gqruWoVpeQ,Pasadena Villa Outpatient North Charlotte,5.0,43,Mental health service,"10130 Perimeter Pkwy Suite 240, Charlotte, NC 28216, United States","84WX+RF Charlotte, North Carolina, USA",https://odysseyoutpatient.com/locations/north-charlotte/,+1 980-431-5599,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNfRKBakgyRog7PTfCdL20N6Gxr3JCJdXyNHEVN=w408-h544-k-no,true,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Noda+Charlotte+NC/@35.2456474,-80.8017877,14z",2025-11-14T19:51:58.919Z,
"https://www.google.com/maps/place/Jeffrey+T.+Marshall,+MA/data=!4m7!3m6!1s0x88541f055eaf2a59:0x25a08a5328d966f6!8m2!3d35.245312!4d-80.756805!16s%2Fg%2F1v5_b3_8!19sChIJWSqvXgUfVIgR9mbZKFOKoCU","Jeffrey T. Marshall, MA",,,Psychologist,"Charlotte, NC 28215, United States","66WV+47 Charlotte, North Carolina, USA",,+1 704-537-5681,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=b5IhtymnCkfcnqzY7PthRQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=294.3635&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/psychiatry+clinics+in+Noda+Charlotte+NC/@35.2456474,-80.8017877,14z",2025-11-14T19:52:01.550Z,
https://www.google.com/maps/place/Concrete+Roses+Life+Center/data=!4m7!3m6!1s0x88569ff012695555:0x4db6f4831a1e9148!8m2!3d35.2477394!4d-80.8058287!16s%2Fg%2F11h06n22bf!19sChIJVVVpEvCfVogRSJEeGoP0tk0,Concrete Roses Life Center,4.1,22,Family service center,"436 E 36th St, Charlotte, NC 28205, United States","65XV+3M Charlotte, North Carolina, USA",http://concreteroseslifecenter.org/,+1 980-219-8622,Open · Closes 5 pm,Identifies as veteran-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CjkUeMmAb-4BfnQzYACeHQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=242.3674&pitch=0&thumbfov=100,true,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Noda+Charlotte+NC/@35.2456474,-80.8017877,14z",2025-11-14T19:52:06.646Z,true
"https://www.google.com/maps/place/Brandie+A.+Terifaj,+LISW-CP,+LCSW,+PLLC/data=!4m7!3m6!1s0x88541f5e29f6a7c3:0x2285e745e41a485b!8m2!3d35.2430981!4d-80.8024152!16s%2Fg%2F11y4x_33l_!19sChIJw6f2KV4fVIgRW0ga5EXnhSI","Brandie A. Terifaj, LISW-CP, LCSW, PLLC",,,Psychotherapist,"3117 Whiting Ave, Charlotte, NC 28205, United States","65VX+62 Charlotte, North Carolina, USA",https://www.brandieterifajtx.com/,,Open · Closes 6 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FECIHvyl7XQ1h9s_PMVvig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=262.99985&pitch=0&thumbfov=100,true,11 am–6 pm,7 am–12 pm,Closed,Closed,8 am–6 pm,11 am–7 pm,10 am–6 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Noda+Charlotte+NC/@35.2456474,-80.8017877,14z",2025-11-14T19:52:11.569Z,
https://www.google.com/maps/place/Hidden+Light+ABA/data=!4m7!3m6!1s0x8856a19d07d639ab:0x8c9bd8f017aa534!8m2!3d35.2311046!4d-80.8382546!16s%2Fg%2F11x18w0c0_!19sChIJqznWB52hVogRNKV6AY-9yQg,Hidden Light ABA,,,Mental health service,"525 N Tryon St, Charlotte, NC 28202, United States","65J6+CM Charlotte, North Carolina, USA",https://www.hiddenlightaba.com/,+1 252-431-0352,Closes soon · 3 pm · Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ne4UBe4kotKQPecJR9y1Ig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=259.64032&pitch=0&thumbfov=100,true,8 am–3 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Noda+Charlotte+NC/@35.2456474,-80.8017877,14z",2025-11-14T19:52:16.629Z,
"https://www.google.com/maps/place/Kristin+L.+Rogentine-Lee,+PHD/data=!4m7!3m6!1s0x885420137342e32b:0x8556744e9056895b!8m2!3d35.2172041!4d-80.8236569!16s%2Fg%2F1td1kpt9!19sChIJK-NCcxMgVIgRW4lWkE50VoU","Kristin L. Rogentine-Lee, PHD",,,Psychologist,"1501 E 7th St, Charlotte, NC 28204, United States","658G+VG Charlotte, North Carolina, USA",,+1 704-654-7088,Open · Closes 7 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zNdwv4RNqOasoUL0us4Inw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=55.05574&pitch=0&thumbfov=100,true,8 am–7 pm,Closed,Closed,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Noda+Charlotte+NC/@35.2456474,-80.8017877,14z",2025-11-14T19:52:21.438Z,
"https://www.google.com/maps/place/GPS+Counseling,+PLLC/data=!4m7!3m6!1s0x88569ff6cab3a7ad:0x6a77cbdc68628166!8m2!3d35.1986713!4d-80.8405878!16s%2Fg%2F11fd_vwsb7!19sChIJraezyvafVogRZoFiaNzLd2o","GPS Counseling, PLLC",5.0,2,Mental health service,"1700 East Blvd, Charlotte, NC 28203, United States","55X5+FQ Charlotte, North Carolina, USA",https://gpscounselingpllc.com/,+1 704-301-4022,Open · Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipNMe-s_ZxsOAc0ToCyYv2bx-n7doxlT2NRtY-Y=w408-h306-k-no,true,10 am–7 pm,Closed,Closed,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Plaza+Midwood+Charlotte+NC/@35.2238589,-80.8017877,14z",2025-11-14T19:52:54.028Z,
https://www.google.com/maps/place/Atrium+Health+Developmental+%26+Behavioral+Pediatrics+of+the+Carolinas/data=!4m7!3m6!1s0x88569f9109e62165:0x6f625ac0a979a9b8!8m2!3d35.2049712!4d-80.8102136!16s%2Fg%2F1td4v_15!19sChIJZSHmCZGfVogRuKl5qcBaYm8,Atrium Health Developmental & Behavioral Pediatrics of the Carolinas,4.2,90,Medical clinic,"2608 E 7th St, Charlotte, NC 28204, United States","653Q+XW Charlotte, North Carolina, USA",https://atriumhealth.org/medical-services/childrens-services/locations/detail/developmental-and-behavioral-pediatrics-of-the-carolinas-charlotte?utm_source=GMB&utm_medium=Organic&utm_campaign=GCR,+1 704-403-2626,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NJ0kKjSaFYOtbFm2VrqVrQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=105.0495&pitch=0&thumbfov=100,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Plaza+Midwood+Charlotte+NC/@35.2238589,-80.8017877,14z",2025-11-14T19:52:58.888Z,
https://www.google.com/maps/place/One+Love+Services/data=!4m7!3m6!1s0x885421e7fdddcc77:0xd0b57b2ee655b607!8m2!3d35.2000174!4d-80.7640187!16s%2Fg%2F1tjhyc4x!19sChIJd8zd_echVIgRB7ZV5i57tdA,One Love Services,3.1,10,Mental health service,"4922 Albemarle Rd, Charlotte, NC 28205, United States","662P+29 Charlotte, North Carolina, USA",https://oneloveservices.com/,+1 704-910-6229,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=L-5QSmwIObvwyHP3XaZhWw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=194.84636&pitch=0&thumbfov=100,false,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Plaza+Midwood+Charlotte+NC/@35.2238589,-80.8017877,14z",2025-11-14T19:53:04.170Z,
"https://www.google.com/maps/place/Mind+Mosaic+Psychology+%7C+Glori+Gray,+Psy.D.,+P.C./data=!4m7!3m6!1s0x88569f44d6b3b6dd:0x688c66baf0ab867e!8m2!3d35.2120211!4d-80.8186907!16s%2Fg%2F11gyxljp4_!19sChIJ3baz1kSfVogRfoar8LpmjGg","Mind Mosaic Psychology | Glori Gray, Psy.D., P.C.",5.0,4,Psychologist,"360 N Caswell Rd, Charlotte, NC 28204, United States","656J+RG Charlotte, North Carolina, USA",https://www.mindmosaicpsych.com/,+1 704-765-2549,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipM5BL15kH_-qJqOuViARgyAJS9UIs-9haPJKauv=w408-h544-k-no,true,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Plaza+Midwood+Charlotte+NC/@35.2238589,-80.8017877,14z",2025-11-14T19:53:09.144Z,
https://www.google.com/maps/place/Guidelight+SouthPark/data=!4m7!3m6!1s0x88569fba763443f3:0x375ec61960f3d94b!8m2!3d35.147882!4d-80.839846!16s%2Fg%2F11yg8x9cfd!19sChIJ80M0drqfVogRS9nzYBnGXjc,Guidelight SouthPark,5.0,3,Mental health clinic,"6060 Piedmont Row Dr S Suite 407, Charlotte, NC 28287, United States","45X6+53 Charlotte, North Carolina, USA",https://guidelighthealth.com/locations/charlotte-nc/?utm_source=organic&utm_medium=google&utm_campaign=local&utm_content=southpark,+1 704-228-1774,Open · Closes 4:30 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNhZIUKU8FBOScusUGqRuwI1ZuSxxsGg9VrXKQ=w648-h240-k-no,true,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Plaza+Midwood+Charlotte+NC/@35.2238589,-80.8017877,14z",2025-11-14T19:53:13.874Z,
"https://www.google.com/maps/place/Triquetra+Counseling,+PLLC/data=!4m7!3m6!1s0x885421000a0aad99:0x243ef12f4048cd2b!8m2!3d35.1969718!4d-80.7953818!16s%2Fg%2F11t6yj2msk!19sChIJma0KCgAhVIgRK81IQC_xPiQ","Triquetra Counseling, PLLC",5.0,3,Mental health service,"3926 Miriam Dr, Charlotte, NC 28205, United States","56W3+QR Charlotte, North Carolina, USA",http://www.triquetrapllc.com/,+1 704-476-1580,Closed · Opens 9 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPjIamvbY2woiS7YnuHH1NbjzZCQRPMyHJKQcep=w408-h248-k-no,true,9 am–2 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Plaza+Midwood+Charlotte+NC/@35.2238589,-80.8017877,14z",2025-11-14T19:53:23.469Z,
https://www.google.com/maps/place/Lakeside+Psychiatry+PLLC/data=!4m7!3m6!1s0x8856a9743135cd61:0xc45a4dcdb62144c7!8m2!3d35.4583059!4d-80.8674307!16s%2Fg%2F11vwm14qcj!19sChIJYc01MXSpVogRx0Qhts1NWsQ,Lakeside Psychiatry PLLC,5.0,7,Mental health service,"9624 Bailey Rd STE 275, Cornelius, NC 28031, United States","F45M+82 Cornelius, North Carolina, USA",https://lakesidepsychiatry.clientsecure.me/,+1 704-661-7255,Open · Closes 4 pm,Identifies as women-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=431fdR9u7aklOmsltd9TuQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=169.24612&pitch=0&thumbfov=100,true,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,12–5 pm,9 am–4 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Cornelius+Charlotte+NC/@35.4812139,-80.8578093,14z",2025-11-14T19:53:52.482Z,
https://www.google.com/maps/place/Serenity+Psychiatric+%26+Counseling+Services/data=!4m7!3m6!1s0x8856a9be6e0c9ab1:0xcb89e0551d38a1ad!8m2!3d35.4475464!4d-80.8920399!16s%2Fg%2F11pk_c41wc!19sChIJsZoMbr6pVogRraE4HVXgics,Serenity Psychiatric & Counseling Services,3.7,6,Mental health service,"16930 W Catawba Ave Suite 200, Cornelius, NC 28031, United States","C4X5+25 Cornelius, North Carolina, USA",https://www.serenitypsychiatric.net/?y_source=1_Mjk3MDI5MzUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 704-322-4020,Open · Closes 6:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Z3AyukyfDAZuBG05hFoF5g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=115.30246&pitch=0&thumbfov=100,true,9 am–6:30 pm,10 am–2 pm,Closed,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Cornelius+Charlotte+NC/@35.4812139,-80.8578093,14z",2025-11-14T19:53:57.471Z,
https://www.google.com/maps/place/Carolinas+Center+for+Evaluation+and+Treatment/data=!4m7!3m6!1s0x8856abc88c81c2f3:0x5548cb516203041!8m2!3d35.460973!4d-80.888994!16s%2Fg%2F11f3tz_ny2!19sChIJ88KBjMirVogRQTAgFrWMVAU,Carolinas Center for Evaluation and Treatment,4.2,5,Mental health service,"18145 W Catawba Ave, Cornelius, NC 28031, United States","F466+9C Cornelius, North Carolina, USA",http://www.carolinascenter.com/,+1 704-756-1615,Open · Closes 4:30 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rSrok2eSV4qQi5LjjSBaWw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=75.69129&pitch=0&thumbfov=100,true,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Cornelius+Charlotte+NC/@35.4812139,-80.8578093,14z",2025-11-14T19:54:02.399Z,
https://www.google.com/maps/place/Dr.+Thea+Silva+De+Souza/data=!4m7!3m6!1s0x8856a937dd5429ad:0x577cf7faf9c21b45!8m2!3d35.46105!4d-80.888982!16s%2Fg%2F11p07b7nnj!19sChIJrSlU3TepVogRRRvC-fr3fFc,Dr. Thea Silva De Souza,5.0,1,Psychologist,"18151 W Catawba Ave, Cornelius, NC 28031, United States","F466+CC Cornelius, North Carolina, USA",https://highergroundps.com/,+1 704-495-4435,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rSrok2eSV4qQi5LjjSBaWw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=66.268654&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/psychiatry+clinics+in+Cornelius+Charlotte+NC/@35.4812139,-80.8578093,14z",2025-11-14T19:54:05.043Z,
"https://www.google.com/maps/place/Peace+Counseling,+PLLC/data=!4m7!3m6!1s0x8856a937957d3905:0x3ff1757bf280de55!8m2!3d35.460218!4d-80.888963!16s%2Fg%2F11f2clyfc2!19sChIJBTl9lTepVogRVd6A8nt18T8","Peace Counseling, PLLC",5.0,1,Family counselor,"18117 W Catawba Ave #2, Cornelius, NC 28031, United States","F466+3C Cornelius, North Carolina, USA",https://brittnai-mains-xnwm.squarespace.com/about,+1 704-753-7118,Open · Closes 4 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=t07BBF2uoj9BZC4Q8ywUag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=113.05176&pitch=0&thumbfov=100,false,9 am–4 pm,Closed,Closed,9 am–6 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Cornelius+Charlotte+NC/@35.4812139,-80.8578093,14z",2025-11-14T19:54:09.951Z,
https://www.google.com/maps/place/New+Perspectives+Mental+Health+Services+%7C+Young+Adult+Therapy/data=!4m7!3m6!1s0x6d67952f714ce00f:0xdd29fc2eb078fc55!8m2!3d35.4600061!4d-80.8498012!16s%2Fg%2F11wnbpdt6c!19sChIJD-BMcS-VZ20RVfx4sC78Kd0,New Perspectives Mental Health Services | Young Adult Therapy,5.0,3,Mental health service,"18530 Starcreek Dr, Cornelius, NC 28031, United States","F562+23 Cornelius, North Carolina, USA",https://www.newperspectivesmentalhealth.com/,+1 704-286-6677,"Open · Closes 7 pm

Updated by this business 6 weeks ago",Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipO2Vk-bni6Fq22XK8DNrtf1T0yaa0W5ug_irArE=w408-h543-k-no,true,9 am–7 pm,Closed,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Cornelius+Charlotte+NC/@35.4812139,-80.8578093,14z",2025-11-14T19:54:14.986Z,
https://www.google.com/maps/place/HarborView+Psychological+Services/data=!4m7!3m6!1s0x8856a9174153ff37:0x54246579147a410f!8m2!3d35.4628995!4d-80.8893311!16s%2Fg%2F11y8csmvtb!19sChIJN_9TQRepVogRD0F6FHllJFQ,HarborView Psychological Services,5.0,1,Psychologist,"8211 Village Harbor Dr, Cornelius, NC 28031, United States","F476+57 Cornelius, North Carolina, USA",https://harborviewpsychlkn.com/,+1 980-224-2044,"Open · Closes 5 pm

Updated by others 8 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMgM6aSBnAxVPaHKaGX3HREqBNj-WNMlJPdOMwa=w408-h271-k-no,true,9 am–5 pm,Closed,Closed,9 am–6 pm,Closed,Closed,9 am–6 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Cornelius+Charlotte+NC/@35.4812139,-80.8578093,14z",2025-11-14T19:54:19.836Z,
https://www.google.com/maps/place/Empowered+Counseling+%26+Wellness/data=!4m7!3m6!1s0x8856a96ca1029dd1:0x8e0b70aee4bae817!8m2!3d35.460262!4d-80.888947!16s%2Fg%2F11rgzy866w!19sChIJ0Z0CoWypVogRF-i65K5wC44,Empowered Counseling & Wellness,,,Mental health service,"18121 W Catawba Ave, Cornelius, NC 28031, United States","F466+4C Cornelius, North Carolina, USA",http://www.spectrum.com/,+1 704-879-5464,Open · Closes 10:30 pm,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ObAfls80Xd14tvIy02kIiA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=160.56395&pitch=0&thumbfov=100,true,8:30 am–10:30 pm,8:30 am–10:30 pm,Closed,8:30 am–10:30 pm,8:30 am–10:30 pm,8:30 am–10:30 pm,8:30 am–10:30 pm,"https://www.google.com/maps/search/psychiatry+clinics+in+Cornelius+Charlotte+NC/@35.4812139,-80.8578093,14z",2025-11-14T19:54:24.806Z,true
"https://www.google.com/maps/place/Starfish+Counseling,+LLC/data=!4m7!3m6!1s0x8856a9370b575385:0x1abae6a025debb78!8m2!3d35.458675!4d-80.889011!16s%2Fg%2F11g8yh81w4!19sChIJhVNXCzepVogReLveJaDmuho","Starfish Counseling, LLC",5.0,5,Mental health service,"17714 Kings Point Dr suite b, Cornelius, NC 28031, United States","F456+F9 Cornelius, North Carolina, USA",,+1 704-997-5397,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw9EoKGSDq-f7f6qj7zH-CHUXblcGqoxLkk6tjEgJonmVesKb13MLAkyB3Lxn8sKRr5k0jVbhokYDUDxteaJjirS_GrjhFkLO50ZgTj4eUOmSGcAgwANYA_BamiSN-up1h-vAQt=w408-h277-k-no,false,,,,,,,,"https://www.google.com/maps/search/psychiatry+clinics+in+Cornelius+Charlotte+NC/@35.4812139,-80.8578093,14z",2025-11-14T19:54:27.584Z,
