placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Colliers/data=!4m7!3m6!1s0x886c6714f4aa2eb1:0xc02494dcb96e996b!8m2!3d39.1657658!4d-86.529553!16s%2Fg%2F11x2xk2d2f!19sChIJsS6q9BRnbIgRa5luudyUJMA,Colliers,,,Commercial real estate agency,"401 E 4th St Suite 2, Bloomington, IN 47408, United States","5F8C+85 Bloomington, Indiana, USA",https://www.colliers.com/en/united-states/cities/bloomington?utm_source=google&utm_medium=mybusiness&utm_campaign=officemarketing-na-unitedstates&utm_content=nana-googlemybusinessprofile-na,+1 812-822-1122,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GDHnn2tELHOFW-SR1-Loow&cb_client=search.gws-prod.gps&w=408&h=240&yaw=115.37248&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:06:12.402Z,,,,
https://www.google.com/maps/place/Griffin+Realty/data=!4m7!3m6!1s0x886c66ddd661e891:0xcab8dce49ef40a67!8m2!3d39.1578741!4d-86.534764!16s%2Fg%2F1thmlr73!19sChIJkehh1t1mbIgRZwr0nuTcuMo,Griffin Realty,4.1,23,Real estate agency,"735 S College Ave, Bloomington, IN 47403, United States","5F58+43 Bloomington, Indiana, USA",http://leanong.com/,+1 812-323-7232,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOF6lEFpEFxHSo4frLP0qR6MgjwuphtRDReB4Vt=w408-h725-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:06:17.579Z,,,,
https://www.google.com/maps/place/Crimson+Crossing+Apartments/data=!4m7!3m6!1s0x886c66d5d33143af:0x949829dca0cf5305!8m2!3d39.181513!4d-86.5374851!16s%2Fg%2F12qgzw3fb!19sChIJr0Mx09VmbIgRBVPPoNwpmJQ,Crimson Crossing Apartments,3.9,36,Townhouse complex,"1426 N Kinser Pike, Bloomington, IN 47404, United States","5FJ7+J2 Bloomington, Indiana, USA",https://crimsoncrossingapartments.com/,+1 812-727-7000,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO0ALYmyXN60VDxbzFPFFK5Cqvd7iUH4yizQWAj=w408-h272-k-no,true,10 am–5 pm,10 am–5 pm,Closed,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:06:22.690Z,,,,
https://www.google.com/maps/place/Prodigy+Real+Estate/data=!4m7!3m6!1s0x886c6415561de697:0x9c7600ebeace29e!8m2!3d39.1637747!4d-86.4798096!16s%2Fg%2F11ckqrkgbx!19sChIJl-YdVhVkbIgRnuKsvg5gxwk,Prodigy Real Estate,2.8,9,Property management company,"3880 E 3rd St A, Bloomington, IN 47401, United States","5G7C+G3 Bloomington, Indiana, USA",https://prodigy-realestate.com/,+1 812-287-8403,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GtP5qVIV12irE27HzlzCKA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=177.49562&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:06:25.639Z,,,,
https://www.google.com/maps/place/True+Rentals+Bloomington/data=!4m7!3m6!1s0x231eae014a6f222d:0x2e3bd1d21306f6dc!8m2!3d39.1713595!4d-86.5315165!16s%2Fg%2F11w29c7mp5!19sChIJLSJvSgGuHiMR3PYGE9LROy4,True Rentals Bloomington,4.6,10,Property management company,,,https://www.truerentalsbtown.com/,+1 812-727-7919,,https://lh3.googleusercontent.com/p/AF1QipM0W2a0Oj8UvvMybefB5HcB9AyLPVrXABvS7uUQ=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:06:28.428Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Hidden+Hills+Apartments/data=!4m7!3m6!1s0x886c679d665debfd:0xa725452fae895a8e!8m2!3d39.1456981!4d-86.5679935!16s%2Fg%2F1hhj40b55!19sChIJ_etdZp1nbIgRjlqJri9FJac,Hidden Hills Apartments,4.6,116,Apartment rental agency,"2201 S Oakdale Dr., Bloomington, IN 47403, United States","4CWJ+7R Bloomington, Indiana, USA",https://www.hiddenhillsatoakdale.com/hidden-hills-bloomington-in,+1 812-333-4280,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPpePYHUyLnIgSjjsAvrxk88o_Cz4UXMq9bPtMl=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:06:33.626Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Bloomington+Board+of+Realtors+Inc/data=!4m7!3m6!1s0x886c66de33650fa5:0x606ac9abb101a2cc!8m2!3d39.1702264!4d-86.5368911!16s%2Fg%2F1hg4vlp02!19sChIJpQ9lM95mbIgRzKIBsavJamA,Bloomington Board of Realtors Inc,4.0,5,Association / Organization,"320 W 8th St Suite #216, Bloomington, IN 47404, United States","5FC7+36 Bloomington, Indiana, USA",http://www.homefinder.org/,+1 812-339-1301,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EAVZ7YbzKhtSm55jv2lomw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=79.92138&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:06:38.598Z,,,,
https://www.google.com/maps/place/BTown+Realtors/data=!4m7!3m6!1s0x886c6785f74cbdf9:0x746c93612f59a30d!8m2!3d39.1725765!4d-86.5369254!16s%2Fg%2F11rq93kqgv!19sChIJ-b1M94VnbIgRDaNZL2GTbHQ,BTown Realtors,5.0,27,Real estate agent,"642 N Madison St, Bloomington, IN 47404, United States","5FF7+26 Bloomington, Indiana, USA",http://btownrealtors.com/,+1 812-391-6961,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipPnLBCy3vquiTuV9T-j0MeOp82pY72R_bcptPDQ=w409-h240-k-no,true,8 am–8 pm,8 am–8 pm,9 am–5 pm,11 am–5 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:06:43.864Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/SociallyUP/data=!4m7!3m6!1s0x886c67a6c9e7c0f3:0x9d1c2c94364c8425!8m2!3d39.1644123!4d-86.5327533!16s%2Fg%2F11gr61j4w1!19sChIJ88DnyaZnbIgRJYRMNpQsHJ0,SociallyUP,5.0,45,Marketing agency,"116 E 3rd St Suite 101, Bloomington, IN 47401, United States","5F78+QV Bloomington, Indiana, USA",https://www.sociallyup.com/,,,https://lh3.googleusercontent.com/p/AF1QipNs-76nU0YN07nVvg4PTDUzpu6CH6MtiLsoHjkQ=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:06:48.303Z,Identifies as women-owned,,,
"https://www.google.com/maps/place/Sherwood+Green+Homeowners+Association,+Inc./data=!4m7!3m6!1s0x886c664347eb86ad:0x81ea7b5c4cf5d9d7!8m2!3d39.1346297!4d-86.5227415!16s%2Fg%2F11hbn5qt3v!19sChIJrYbrR0NmbIgR19n1TFx76oE","Sherwood Green Homeowners Association, Inc.",3.5,2,Association / Organization,"985 E Buckingham Dr, Bloomington, IN 47401, United States","4FMG+VW Bloomington, Indiana, USA",http://www.sherwoodgreenbloomington.com/contact,+1 812-339-1880,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KB7fSoKTZmCX3ux3ESZNrw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=354.08615&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:06:51.864Z,,,,
"https://www.google.com/maps/place/Signature+Realty+Services,+LLC/data=!4m7!3m6!1s0x886c651df0c3f4cf:0x8af65191d796b011!8m2!3d39.1496699!4d-86.4932727!16s%2Fg%2F11h79tt1lv!19sChIJz_TD8B1lbIgREbCW15FR9oo","Signature Realty Services, LLC",4.3,11,Real estate agency,"1631 S Andrew Cir, Bloomington, IN 47401, United States","4GX4+VM Bloomington, Indiana, USA",http://sigrealtysvcs.com/,,Open ⋅ Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qKUeHBdcSpG3ySRFXx5WHg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.69754&pitch=0&thumbfov=100,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,1–4 pm,1–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:06:58.009Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/The+Greater+Bloomington+Chamber+of+Commerce/data=!4m7!3m6!1s0x886c66df02f66a8d:0xdbb606a451c4529!8m2!3d39.1671534!4d-86.5385119!16s%2Fg%2F1hc4hby51!19sChIJjWr2At9mbIgRKUUcRWpguw0,The Greater Bloomington Chamber of Commerce,4.9,17,Chamber of Commerce,"421 W 6th St Suite A, Bloomington, IN 47404, United States","5F86+VH Bloomington, Indiana, USA",http://www.chamberbloomington.org/,+1 812-336-6381,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO_igcUfcZX-lmdIzAbBvoqahsI2u8bZQfy7xKt=w408-h306-k-no,true,9 am–5 pm,9 am–3 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:07:04.071Z,,,,
https://www.google.com/maps/place/Kirkwood+Property+Management/data=!4m7!3m6!1s0x886c67aee90f21ad:0x40fc1262d4d44233!8m2!3d39.1713595!4d-86.5315165!16s%2Fg%2F11jl3p8q3s!19sChIJrSEP6a5nbIgRM0LU1GIS_EA,Kirkwood Property Management,3.0,4,Property management company,,,https://www.kirkwoodpm.com/,+1 812-822-0079,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMRfC3-d3wHTPPp4L3xdRlBnDs4njoWTB-5antk=w408-h544-k-no,true,10 am–5 pm,10 am–3:30 pm,Closed,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:07:09.676Z,,,,
https://www.google.com/maps/place/White+%26+Co.+Real+Estate/data=!4m7!3m6!1s0x886c66e6f8627a6b:0xde7ea3dfd7a765da!8m2!3d39.1762591!4d-86.5329503!16s%2Fg%2F12qg78yjn!19sChIJa3pi-OZmbIgR2mWn19-jft4,White & Co. Real Estate,,,Real estate agency,"1000 N Walnut St F, Bloomington, IN 47404, United States","5FG8+GR Bloomington, Indiana, USA",,+1 812-369-8760,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9vncPgjUjhOeGP9EQMKzww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=137.48022&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:07:12.803Z,,,,
https://www.google.com/maps/place/Cedargate+Apartments/data=!4m7!3m6!1s0x886c641e847d6b09:0xee76d2a90a9c4d59!8m2!3d39.169314!4d-86.497472!16s%2Fg%2F1th87wf4!19sChIJCWt9hB5kbIgRWU2cCqnSdu4,Cedargate Apartments,2.9,43,Apartment complex,"3073 E Amy Ln, Bloomington, IN 47408, United States","5G93+P2 Bloomington, Indiana, USA",https://www.cedargateliving.com/,+1 812-961-8809,"Open ⋅ Closes 5 pm

Updated by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipN9d4oZnnf64kvGx77MplDE0N5Na_FpQvkp9j1Y=w408-h272-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:07:18.325Z,LGBTQ+ friendly,· Dogs allowed,,
https://www.google.com/maps/place/Alex+Root+-+Bloomington+Real+Estate+Agent/data=!4m7!3m6!1s0xa5dafe1b24cec15f:0xbb55fd0a3d4bd21d!8m2!3d39.1617707!4d-86.4902335!16s%2Fg%2F11l1cb_6b0!19sChIJX8HOJBv-2qURHdJLPQr9Vbs,Alex Root - Bloomington Real Estate Agent,5.0,6,Real estate agent,"487 S Clarizz Blvd, Bloomington, IN 47401, United States","5G65+PW Bloomington, Indiana, USA",https://www.alexroot.com/,+1 812-361-7841,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipMimIKmBh7W4g1cx2VKHXtMb52sTYOXNUYolk5v=w408-h330-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,9 am–1 pm,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:07:23.427Z,,,,
https://www.google.com/maps/place/IUStudentApts.com/data=!4m7!3m6!1s0x886c6724d0658fbd:0xe005030a6176c5fd!8m2!3d39.1625878!4d-86.5257568!16s%2Fg%2F11l86w1_dc!19sChIJvY9l0CRnbIgR_cV2YQoDBeA,IUStudentApts.com,,,Apartment rental agency,"417 S Fess Ave, Bloomington, IN 47401, United States","5F7F+2M Bloomington, Indiana, USA",http://iustudentapts.com/,+1 860-235-9532,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMuZbMnDVapPuTSGkHJyt_744WBeuEx4HzfvXWW=w408-h544-k-no,true,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:07:28.327Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Rebekah+Sims+Realtor+-+Century+21+Scheetz+Bloomington/data=!4m7!3m6!1s0x886c65888ff187b5:0xc3e1de434955e434!8m2!3d39.1541206!4d-86.4971939!16s%2Fg%2F11sz5j94l0!19sChIJtYfxj4hlbIgRNORVSUPe4cM,Rebekah Sims Realtor - Century 21 Scheetz Bloomington,5.0,9,Real estate agent,"1155 S College Mall Rd Suite C, Bloomington, IN 47401, United States","5G33+J4 Bloomington, Indiana, USA",https://rebekahsims.com/,+1 812-385-6302,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-QrNuoaf-Jc_UiFaOLtB6g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=226.28711&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:07:34.099Z,,,,
https://www.google.com/maps/place/Bynum+Fanyo+%26+Associates+Inc/data=!4m7!3m6!1s0x886c66db93ac5a63:0xd1e91a7ea44900ab!8m2!3d39.1713862!4d-86.5332079!16s%2Fg%2F1thx9cdv!19sChIJY1qsk9tmbIgRqwBJpH4a6dE,Bynum Fanyo & Associates Inc,4.6,10,Engineer,"528 N Walnut St, Bloomington, IN 47404, United States","5FC8+HP Bloomington, Indiana, USA",http://www.bynumfanyo.com/,+1 812-332-8030,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPCm9__qYrPCR7IHVPVvXiRo7NbBLEJjNKLBiM8=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:07:39.593Z,,,,
https://www.google.com/maps/place/Woodbridge+Apartments+in+Bloomington/data=!4m7!3m6!1s0x886c641a4c432f0d:0x69f16ad304026538!8m2!3d39.1710934!4d-86.4918564!16s%2Fg%2F1v2gfhr3!19sChIJDS9DTBpkbIgROGUCBNNq8Wk,Woodbridge Apartments in Bloomington,3.7,127,Apartment complex,"3401 John Hinkle Pl, Bloomington, IN 47408, United States","5GC5+C7 Bloomington, Indiana, USA",https://www.woodbridgeapt.com/?utm_perq=gbp,+1 855-837-3756,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipP2OwAipnHC_5mos1od9L2FzO-BcOj7aMd-pdI=w408-h271-k-no,true,10 am–6 pm,10 am–6 pm,Closed,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:07:45.094Z,,· Dogs allowed,,
https://www.google.com/maps/place/Homeowner+Service/data=!4m7!3m6!1s0x886c60c7c918a417:0x84c5bd7acff3c342!8m2!3d39.1983127!4d-86.5570776!16s%2Fg%2F1wg5yrp0!19sChIJF6QYycdgbIgRQsPzz3q9xYQ,Homeowner Service,4.8,41,Electrician,"3104 N Norwest Woods Ln #9281, Bloomington, IN 47404, United States","5CXV+85 Bloomington, Indiana, USA",http://homeownerserviceelectric.com/,+1 812-333-0243,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipN11PBO_uWO3eEev6q2lfX9UHt_Nt3VdW4lCHUZ=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:07:50.691Z,,,,
https://www.google.com/maps/place/Scholar%27s+Rock+Studio+Apartments/data=!4m7!3m6!1s0x886c66d0e26f2b15:0xfe051e9b7bea614a!8m2!3d39.178248!4d-86.5330578!16s%2Fg%2F1tg35zdk!19sChIJFStv4tBmbIgRSmHqe5seBf4,Scholar's Rock Studio Apartments,4.2,17,Apartment building,"1300 N Walnut St, Bloomington, IN 47404, United States","5FH8+7Q Bloomington, Indiana, USA",,+1 812-330-1123,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPTmKl-XCVAlNMO2lwg8fsy3FSkZ8cYzr-FCDK6=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:07:56.242Z,,,,
https://www.google.com/maps/place/Pegasus+Properties/data=!4m7!3m6!1s0x886c6960c2a43361:0x6523ca8d1f422e6c!8m2!3d39.0277196!4d-86.5222156!16s%2Fg%2F1trch51c!19sChIJYTOkwmBpbIgRbC5CH43KI2U,Pegasus Properties,2.6,12,Property management company,"9370 S Strain Ridge Rd, Bloomington, IN 47401, United States","2FHH+34 Bloomington, Indiana, USA",,+1 812-824-3230,Closed ⋅ Opens 2 pm,https://lh3.googleusercontent.com/p/AF1QipPf642HSKN0G_hDqkpISKnJxN4iEyLIU9JmdFcU=w408-h417-k-no,true,"10 am–12:45 pm, 2–4:30 pm","10 am–12:45 pm, 2–4:30 pm",Closed,Closed,"10 am–12:45 pm, 2–4:30 pm","10 am–12:45 pm, 2–4:30 pm","10 am–12:45 pm, 2–4:30 pm","https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:08:01.536Z,,,,
https://www.google.com/maps/place/Fountain+Square+Bloomington/data=!4m7!3m6!1s0x886c66dd95160bbf:0xf4da355d14a04da8!8m2!3d39.1664529!4d-86.5341486!16s%2Fg%2F11gy7zhh0p!19sChIJvwsWld1mbIgRqE2gFF012vQ,Fountain Square Bloomington,4.3,470,Business center,"101 W Kirkwood Ave, Bloomington, IN 47404, United States","5F88+H8 Bloomington, Indiana, USA",http://www.fountainsquarebloomington.com/,+1 812-332-0053,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nryq3QaM8XVR17mtslYxI02y-ddANNZkA8Gcn_YQhEZ8_VZG0jIcypYSY-xafeGEfwDBxXjY0MTuabUrAdWbPj7NqC1ieVXbgWtOeF1mvhjjiuTiIxP8VizMY4jZmyx9wZQeydR-0AB9vHC=w408-h307-k-no,true,8 am–8 pm,8 am–8 pm,9 am–8 pm,12–7 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:08:06.918Z,,,,
https://www.google.com/maps/place/City+Flats+on+Tenth+Apartments/data=!4m7!3m6!1s0x886c6410808ff20d:0x34cd370b31b830e1!8m2!3d39.1723077!4d-86.4882762!16s%2Fg%2F1tdskjfv!19sChIJDfKPgBBkbIgR4TC4MQs3zTQ,City Flats on Tenth Apartments,3.4,16,Apartment complex,"3821 Barrington Dr d, Bloomington, IN 47408, United States","5GC6+WM Bloomington, Indiana, USA",https://www.homeiscityflatstenth.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_term=website,+1 812-561-1974,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipM2A8x9T5lFj2JlJvIYaTWBCiWSDfUcyoe6NyaX=w408-h272-k-no,true,11 am–6 pm,11 am–6 pm,Closed,Closed,11 am–6 pm,11 am–6 pm,11 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:08:12.222Z,,· Dogs allowed,,
"https://www.google.com/maps/place/VET+Environmental+Engineering,+LLC/data=!4m7!3m6!1s0x886c67382d2df1bf:0x644a0dee4c2b8e21!8m2!3d39.1758838!4d-86.5585286!16s%2Fg%2F11dx908ct2!19sChIJv_EtLThnbIgRIY4rTO4NSmQ","VET Environmental Engineering, LLC",5.0,22,Environmental consultant,"2335 Fountain Dr, Bloomington, IN 47404, United States","5CGR+9H Bloomington, Indiana, USA",http://www.vet-env.com/,+1 812-822-0400,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP8PmeXVVbtKE9xuJ_FyHo7NVXry9-VshCzcwRC=w408-h246-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:08:17.464Z,Identifies as veteran-owned,,,
"https://www.google.com/maps/place/Property+Services+Group,+Inc./data=!4m7!3m6!1s0x886ca483b7f2f421:0xbd6298a4018a27a!8m2!3d39.6815177!4d-86.3846513!16s%2Fg%2F1v_0kh8q!19sChIJIfTyt4OkbIgReqIYQIop1gs","Property Services Group, Inc.",4.1,18,Property management company,"1309 Reeves Rd, Plainfield, IN 46168, United States","MJJ8+J4 Plainfield, Indiana, USA",https://www.psgcondos.com/,+1 317-837-9860,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipNfNK0J4zJqB3fRE0prWnL8_9Tk8J0ez4HrIKgX=w408-h544-k-no,true,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:08:22.732Z,,,,
https://www.google.com/maps/place/Midtown+Lofts/data=!4m7!3m6!1s0x886c66e73483aa9b:0xc0da867f27fc28fe!8m2!3d39.1631233!4d-86.5345476!16s%2Fg%2F1v4k77wh!19sChIJm6qDNOdmbIgR_ij8J3-G2sA,Midtown Lofts,2.9,7,Apartment building,"345 S College Ave, Bloomington, IN 47403, United States","5F78+65 Bloomington, Indiana, USA",http://www.midtownloftsiu.com/,+1 812-558-0800,,https://lh3.googleusercontent.com/p/AF1QipM7yXNrmyqbOHNOd4UOw-WeMWix55OCEGK0BpNw=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:08:25.811Z,,· Dogs allowed,,
https://www.google.com/maps/place/Jason+L.+McAuley/data=!4m7!3m6!1s0x886c66db8e7bd3a5:0xcdbd3cebcf893a2b!8m2!3d39.1701242!4d-86.4948977!16s%2Fg%2F1ptwpvsw_!19sChIJpdN7jttmbIgRKzqJz-s8vc0,Jason L. McAuley,4.1,9,Real estate attorney,"3100 John Hinkle Pl # 100, Bloomington, IN 47408, United States","5GC4+22 Bloomington, Indiana, USA",https://mcauleylawllc.com/,+1 812-363-1770,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=J4TMjS0rvp-Fvuc1-Ukvig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=154.7752&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:08:30.921Z,,,,
https://www.google.com/maps/place/StayBloomington+Hosting+Co./data=!4m7!3m6!1s0x2cf26bec4eac263f:0x7e4ad4ef4e3fb970!8m2!3d39.1713595!4d-86.5315165!16s%2Fg%2F11t9b6f2v1!19sChIJPyasTuxr8iwRcLk_Tu_USn4,StayBloomington Hosting Co.,,,Property management company,,,https://staybloomington.com/,+1 812-837-6474,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipN3dpLUB2n-6MtwJq7qIJWZE1YVMFhRwafOBn6M=w408-h272-k-no,true,10 am–4 pm,10 am–4 pm,Closed,12–4:30 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2025-09-25T17:08:35.685Z,LGBTQ+ friendly,,,
