placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,info,error
https://www.google.com/maps/place/Dirks+Car+Wash+Bloomfield+Touchless/data=!4m7!3m6!1s0x8834f2485637b127:0xf59f0e311654e858!8m2!3d40.4630268!4d-79.9551543!16s%2Fg%2F11f0_f4_t8!19sChIJJ7E3VkjyNIgRWOhUFjEOn_U,Dirks Car Wash Bloomfield Touchless,3.4,164,Car wash,,"4052 Liberty Ave, Pittsburgh, PA 15224, United States","F27V+6W Pittsburgh, Pennsylvania, USA",https://dirkscarwash.com/bloomfield/,+1 412-676-7776,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep6Qwu8YCUqhoOkbg-YXJK4zL4elJVtQOgEHHcQujsr7thlxffMSeyjBZnRhCVmUMAdewiLDjImY7jlW-9o4oxlHUt-fLam-FOFWEX4-YRs_uHjyZpB2FDc70qBQvaOr2naOxtnmWJWPv4=w408-h728-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Bloomfield+Pittsburgh+PA/@40.4621606,-79.9444526,14z",2026-03-23T16:21:11.845Z,,,
https://www.google.com/maps/place/DFS+Road+Service/data=!4m7!3m6!1s0x8834966ca01f99a3:0xdb793c7935a22b2b!8m2!3d40.4941521!4d-79.9286558!16s%2Fg%2F11dxnmzc2k!19sChIJo5kfoGyWNIgRKyuiNXk8eds,DFS Road Service,3.8,34,Truck repair shop,,"1315 Main St, Pittsburgh, PA 15215, United States","F3VC+MG Pittsburgh, Pennsylvania, USA",http://ferrasauto.com/,+1 412-781-7519,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerIuSPpMzgx2Gqtt5AOOEMw4flsbjd6MGeCLWqd_lIinJW2Yq8M9WabrDiG7b0JSoQ4_V7wbQ2CEGQ8hOpeOIfYTWeawGuUitVAk97d6QUyR_7LrcQvJ0hjHtQVyOpMF8HK0_rZ=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Bloomfield+Pittsburgh+PA/@40.4621606,-79.9444526,14z",2026-03-23T16:21:16.848Z,,,
https://www.google.com/maps/place/Treasure%27s+Tree+Removal/data=!4m7!3m6!1s0x26a37cc32a28329:0x10a4192e914f7da3!8m2!3d40.4649429!4d-79.9522278!16s%2Fg%2F11w1jc5w4b!19sChIJKYOiMsw3agIRo31PkS4ZpBA,Treasure's Tree Removal,5.0,567,Tree service,,"4433 Howley St, Pittsburgh, PA 15224, United States","F27X+X4 Pittsburgh, Pennsylvania, USA",https://treasurestreeremoval.com/,+1 412-999-2122,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUgE7MaQazSZMWDdp7QK2qKMfscI4AmHKGQf6sCIrrxtmuwX6r_xaE9BFWoM78XApcT0bjdGu3yEL2GwMbSuIuX2UkzGzaY4aGy-AOGFQ8yHvQRt6qVXLI-aRXw-doYF3N13NfGWhkI4xH=w408-h725-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Bloomfield+Pittsburgh+PA/@40.4621606,-79.9444526,14z",2026-03-23T16:21:21.734Z,,,
https://www.google.com/maps/place/Dirks+Car+Wash+Lawrenceville+Express/data=!4m7!3m6!1s0x8834f34d6ce677db:0xc9ffdee68aabfcad!8m2!3d40.4844665!4d-79.9475968!16s%2Fg%2F11y3vhzckl!19sChIJ23fmbE3zNIgRrfyriube_8k,Dirks Car Wash Lawrenceville Express,4.7,86,Car wash,,"5608 Butler St, Pittsburgh, PA 15201, United States","F3M2+QX Pittsburgh, Pennsylvania, USA",https://dirkscarwash.com/lawrenceville-express/,+1 412-676-7776,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer0horthJI6flU5rPb0o-B0J2XRXpLB5-iKB9mctVjA689SyGh8EY3s_dJ4L6gYmO4EYJNLoQCmoCQBUEkdAGj7VcorjFgC9zL10_JecxYfUfLphvRHMnDUJ2-0GPrjJjS8N5s=w408-h321-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Bloomfield+Pittsburgh+PA/@40.4621606,-79.9444526,14z",2026-03-23T16:21:26.647Z,,,
https://www.google.com/maps/place/Iron+City+Bikes+Lawrenceville/data=!4m7!3m6!1s0x8834f24cb3197e0d:0xa8c7a90feea59bc9!8m2!3d40.4671337!4d-79.9638706!16s%2Fg%2F1pzw1fqnd!19sChIJDX4Zs0zyNIgRyZul7g-px6g,Iron City Bikes Lawrenceville,4.9,141,Bicycle store,· In-store pick-up,"3822 Butler St, Pittsburgh, PA 15201, United States","F28P+VF Pittsburgh, Pennsylvania, USA",http://www.ironcitybikes.com/,+1 412-586-4923,Closed · Opens 11 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerYclLHPcl0bQXAKJnpZ1iPuN3VjOf6MIIgFQfmtpwCcRRns0qdk3QO_A1jEAbpsIUxGsoVfFbMijoNe45hz1DGa8KFu7hxjfWj69NHHLUx6RRg0P5lmKo6jbl1-4iSzdtHBK4-Zw=w438-h240-k-no,false,Closed,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–7 pm,11 am–5 pm,12–4 pm,"https://www.google.com/maps/search/tire+service+in+Bloomfield+Pittsburgh+PA/@40.4621606,-79.9444526,14z",2026-03-23T16:21:31.580Z,,,
https://www.google.com/maps/place/Mercedes-Benz+of+Pittsburgh+Service+Center/data=!4m7!3m6!1s0x8834f3baea386025:0x9382f7694358bdf4!8m2!3d40.4547843!4d-79.9497839!16s%2Fg%2F11m_wn_tvp!19sChIJJWA46rrzNIgR9L1YQ2n3gpM,Mercedes-Benz of Pittsburgh Service Center,4.6,17,Auto repair shop,,"4709 Baum Blvd, Pittsburgh, PA 15213, United States","F332+W3 Pittsburgh, Pennsylvania, USA",https://www.mercedesbenzofpittsburgh.com/service-center.htm?utm_source=google&utm_medium=organic&utm_campaign=gmb_service,+1 412-628-4402,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7VVNW_2wkUzsO9EemoGfiQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=352.11017&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Bloomfield+Pittsburgh+PA/@40.4621606,-79.9444526,14z",2026-03-23T16:21:34.602Z,,,
https://www.google.com/maps/place/Dirks+Car+Wash+Shadyside+Express/data=!4m7!3m6!1s0x8834f3004c520821:0xd1b83eaff2aea9b9!8m2!3d40.4542071!4d-79.9469133!16s%2Fg%2F11vk4ynrd6!19sChIJIQhSTADzNIgRuamu8q8-uNE,Dirks Car Wash Shadyside Express,4.3,334,Car wash,,"4808 Baum Blvd, Pittsburgh, PA 15213, United States","F333+M6 Pittsburgh, Pennsylvania, USA",https://dirkscarwash.com/shadyside/,+1 412-676-7776,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoZTDBKenweYLhdqJZnK6DuKNN8A5WDgVQ2VucfS5qnLINsmZ2cQjnj8sLTewXzZB8KP3DDSt5tCTg5dLjDh3tTRdASrt34eQb5pDAmTZwfm10PMTyjzuudHc7pfXEEzV7BhkSsPGqvpJD8=w408-h730-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,9 am–6 pm,"https://www.google.com/maps/search/tire+service+in+Bloomfield+Pittsburgh+PA/@40.4621606,-79.9444526,14z",2026-03-23T16:21:39.467Z,,,
https://www.google.com/maps/place/Tony%27s+Auto+Service+%26+Sales/data=!4m7!3m6!1s0x8834f2c109b93a4b:0x2614d0d7c087802b!8m2!3d40.5026256!4d-79.9453664!16s%2Fg%2F1tdvqd7b!19sChIJSzq5CcHyNIgRK4CHwNfQFCY,Tony's Auto Service & Sales,4.6,27,Tire shop,,"582 Butler St, Pittsburgh, PA 15223, United States","G333+3V Pittsburgh, Pennsylvania, USA",https://www.facebook.com/Tonysautoserviceandsales,+1 412-781-6362,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwero_LKBltWzWg5SNtEKHHRMHsJRLm79RHclOsMZeokFnlfmS4Z2COYG0YqDfCMqgxS5Joo4iMo8OGqYtUMPagTY3DyYOONyCXVXHSdrXH_Is22HPfLHbRNj85hTkDoXU8VJK-xF=w408-h307-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–2 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Bloomfield+Pittsburgh+PA/@40.4621606,-79.9444526,14z",2026-03-23T16:21:44.306Z,,,
https://www.google.com/maps/place/Ray+Platts+Auto+Center+%26+Towing/data=!4m7!3m6!1s0x8834f310d8cca4f5:0xbf78a563b9c52dc4!8m2!3d40.4967844!4d-79.9783558!16s%2Fg%2F1tg6wbv3!19sChIJ9aTM2BDzNIgRxC3FuWOleL8,Ray Platts Auto Center & Towing,5.0,21,Car repair and maintenance service,,"1425 Babcock Blvd, Pittsburgh, PA 15209, United States","F2WC+PM Pittsburgh, Pennsylvania, USA",,+1 412-822-5008,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo9wJ48cFn8cdUgQoRBV39C2AlcfvyqN8LuybVSqqrVqiHL_7_nPlHR4EtJSt50i99Sw-zjmwV5REedNI5tpa_QZKpQmXPBjpWtU5_PQZrAiiGQReoJ95XJnp36L2lo5Wna28_O=w422-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Bloomfield+Pittsburgh+PA/@40.4621606,-79.9444526,14z",2026-03-23T16:21:49.044Z,,,
https://www.google.com/maps/place/BMW+of+Pittsburgh/data=!4m7!3m6!1s0x8834f23bfbd2baf1:0x4ab3517cd57278bb!8m2!3d40.45467!4d-79.9472739!16s%2Fg%2F1tdxr3f1!19sChIJ8brS-zvyNIgRu3hy1XxRs0o,BMW of Pittsburgh,4.5,1415,BMW dealer,· In-store shopping · In-store pick-up · Delivery,"4801 Baum Blvd, Pittsburgh, PA 15213, United States","F333+V3 Pittsburgh, Pennsylvania, USA",https://www.bmwofpittsburgh.com/,+1 412-682-0788,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerI9R1tdoiMui2QDARCDh2dRTbA85Y6J12T5FfJdYpm5teLgFX4_ipfU4-EFpDoK7WM7QwCoM_ynDEcYM0lwexu2v94dtsJCcBt82Nu5l6YE_OlUez8iCmQRKWPm304eTtZbvLYQg=w408-h308-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Bloomfield+Pittsburgh+PA/@40.4621606,-79.9444526,14z",2026-03-23T16:21:53.931Z,true,,
https://www.google.com/maps/place/Ferra%27s+Automotive+Services/data=!4m7!3m6!1s0x8834f29eea6c0c27:0xb698923b664e2306!8m2!3d40.4941519!4d-79.9286559!16s%2Fg%2F1tdc193d!19sChIJJwxs6p7yNIgRBiNOZjuSmLY,Ferra's Automotive Services,4.4,250,Towing service,,"1315 Main St, Pittsburgh, PA 15215, United States","F3VC+MG Pittsburgh, Pennsylvania, USA",https://ferrasauto.com/,+1 412-781-7519,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqBPmax4MwCLJmrMkzeA1GVeS6-w8QACdrzOgIvZFUTl0qfrhJoLUQw8vB4ebobV_VIzIJR1S_FEq22VrSmvNB6M8qv1SSoW1gt6cmY3Rdald0l_L67m-ef0nrMDF15uv5r3F4=w408-h272-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,8 am–12 pm,"https://www.google.com/maps/search/tire+service+in+Bloomfield+Pittsburgh+PA/@40.4621606,-79.9444526,14z",2026-03-23T16:21:59.270Z,,,
https://www.google.com/maps/place/Rohrich+Honda/data=!4m7!3m6!1s0x8834f23fec772439:0x7c954ba583ed60a7!8m2!3d40.4590477!4d-79.9438444!16s%2Fg%2F1v62j9m8!19sChIJOSR37D_yNIgRp2Dtg6VLlXw,Rohrich Honda,4.6,2974,Honda dealer,· In-store shopping · In-store pick-up · Delivery,"5121 Liberty Ave, Pittsburgh, PA 15224, United States","F354+JF Pittsburgh, Pennsylvania, USA",https://rohrich.com/rohrich-honda/,+1 412-683-3800,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoi2vdP14gPAR3qwUbIZHu7sEI4qhwSRvP6eHyuHMWPo775tAohpM5qmDgilZNncGovXv0_ynksUuMFKyPkrUbnsAuw0hykJuEB3xhO77kEME3lc_z1moK0x20iVatbf6mjzCNo0hxOEssw=w408-h306-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Bloomfield+Pittsburgh+PA/@40.4621606,-79.9444526,14z",2026-03-23T16:22:04.143Z,,,
https://www.google.com/maps/place/Senge+Auto+Body/data=!4m7!3m6!1s0x8834ed855b5e22bd:0x7de05bb9cb2c2e21!8m2!3d40.4671682!4d-79.9091054!16s%2Fg%2F1tf033vm!19sChIJvSJeW4XtNIgRIS4sy7lb4H0,Senge Auto Body,4.4,14,Auto body shop,,"1245 Washington Blvd, Pittsburgh, PA 15206, United States","F38R+V9 Pittsburgh, Pennsylvania, USA",,+1 412-361-2161,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6yoRME-JhAqv1c-xeZbPLQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=242.69792&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Bloomfield+Pittsburgh+PA/@40.4621606,-79.9444526,14z",2026-03-23T16:22:06.985Z,,,
https://www.google.com/maps/place/Sweet+Pea%27s+Wash+Works/data=!4m7!3m6!1s0x8834f26d31cca2b1:0xdfb7fd351ae076fd!8m2!3d40.4590504!4d-79.9325113!16s%2Fg%2F1pt_gmvcb!19sChIJsaLMMW3yNIgR_XbgGjX9t98,Sweet Pea's Wash Works,4.3,210,Car wash,,"5735 Baum Blvd, Pittsburgh, PA 15206, United States","F358+JX Pittsburgh, Pennsylvania, USA",http://sweetpeaswashworks.com/,+1 412-886-0986,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo_2iods2DudSm03HF_6JgoC6AwlJ7rYxiEOyZUDgeJn9em0UZE_JpN-HKYnbZcS2RBQ4bbDnztFHcY2wjgFZ1gemsy3J584M1sov9t0WieQgWYmPaDwf1Y8cUbahxvqOmFGlhz=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Bloomfield+Pittsburgh+PA/@40.4621606,-79.9444526,14z",2026-03-23T16:22:12.065Z,,,
https://www.google.com/maps/place/Thelma+Lovette+YMCA/data=!4m7!3m6!1s0x8834f3d9ad6aa81f:0x773534964b1bdb90!8m2!3d40.4444142!4d-79.9778762!16s%2Fg%2F1hc2vpr83!19sChIJH6hqrdnzNIgRkNsbS5Y0NXc,Thelma Lovette YMCA,4.5,317,Youth social services organization,,"2114 Centre Ave, Pittsburgh, PA 15219, United States","C2VC+QR Pittsburgh, Pennsylvania, USA",http://www.pittsburghymca.org/,+1 412-315-0990,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoDSFiQQKpeLaTrc9hHZYsCYRUkU9qiv6W9u_C-PhEoae7H2aG2BCLmyBfIEVIrI3YQR1YDgB72CSUfwn4BNSNQXebdaSFu7e5DqD9aJYlSpns17ZhGT1Ze8A2db61HDAzhozn8=w408-h272-k-no,true,5:30 am–8 pm,5:30 am–8 pm,5:30 am–8 pm,5:30 am–8 pm,5:30 am–8 pm,8 am–1 pm,9 am–1 pm,"https://www.google.com/maps/search/tire+service+in+Bloomfield+Pittsburgh+PA/@40.4621606,-79.9444526,14z",2026-03-23T16:22:18.399Z,,,
https://www.google.com/maps/place/Distinctive+Detailing/data=!4m7!3m6!1s0x8834f24cb3377c95:0x5bb705ec77465417!8m2!3d40.46726!4d-79.9645911!16s%2Fg%2F11btn19q97!19sChIJlXw3s0zyNIgRF1RGd-wFt1s,Distinctive Detailing,4.9,303,Car detailing service,,"199 38th St, Pittsburgh, PA 15201, United States","F28P+W5 Pittsburgh, Pennsylvania, USA",http://www.distinctivedetailingpgh.com/,+1 412-903-7175,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerWbI_nyH2n8D58yP-gfXhAiw6dtj0mVeFgWgRImXC1ZGdOhjvpY7VUC-p1YpDxFueuo_w83wwTeEOxKV2gMGpuU8pNImpI9fZUl3AfKr8Wkcz3kJK5sCRqTqoQ5h5wlbvPEMF3=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Bloomfield+Pittsburgh+PA/@40.4621606,-79.9444526,14z",2026-03-23T16:22:23.583Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Grainger+Industrial+Supply/data=!4m7!3m6!1s0x8834f3c9813ad923:0x52354ff4bcbf25f8!8m2!3d40.4594313!4d-79.969895!16s%2Fg%2F1td_z7q4!19sChIJI9k6gcnzNIgR-CW_vPRPNVI,Grainger Industrial Supply,4.0,47,Tool store,"Chain offering a broad range of industrial equipment, maintenance supplies, tools & parts. · In-store shopping · Kerbside pickup · Delivery","3150 Liberty Ave, Pittsburgh, PA 15201, United States","F25J+Q2 Pittsburgh, Pennsylvania, USA",https://www.grainger.com/branch/Pittsburgh-Branch-610,+1 800-472-4643,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoSXymp65uud_KjWQrUueo0vkGOjwqaXBjKeqNyHtxa1bUuQkf71163gBXtFwmTyIkw0Qd9x7O_Mkn7x-14YFTRDkRuVsqQEh7Yffas7EiVjyCYnhawPNmqYpDiTCcnV4cXKJuhnQ=w408-h544-k-no,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Bloomfield+Pittsburgh+PA/@40.4621606,-79.9444526,14z",2026-03-23T16:22:28.640Z,,,
https://www.google.com/maps/place/ATC+Sales+%26+Services+Inc/data=!4m7!3m6!1s0x8834f3622da627cb:0x163a81d9296fc422!8m2!3d40.498983!4d-80.0074815!16s%2Fg%2F1tph2d0x!19sChIJyyemLWLzNIgRIsRvKdmBOhY,ATC Sales & Services Inc,4.7,116,Auto repair shop,,"4493 Peoples Rd, Pittsburgh, PA 15237, United States","FXXV+H2 Pittsburgh, Pennsylvania, USA",http://atctrailersandcycles.com/,+1 412-931-9010,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepr3i3jMuLYxurGywkg7MzJfdzJkeIBVBdeUkJvBHoW8tKmvLpmaFLn_kLPvDsznPxTkhJl5CejZl9tR3AljgxiFWM6_ziNyqjJ9uVpTWQMXqjRoeBjsW7FHFPET3Hj0MX0zLM4=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Bloomfield+Pittsburgh+PA/@40.4621606,-79.9444526,14z",2026-03-23T16:22:33.515Z,,,
https://www.google.com/maps/place/Porsche+Pittsburgh+Service+Department/data=!4m7!3m6!1s0x8834f3a247faf491:0x6f4a8b4e9421f9db!8m2!3d40.4542712!4d-79.9523237!16s%2Fg%2F11j28pbf21!19sChIJkfT6R6LzNIgR2_khlE6LSm8,Porsche Pittsburgh Service Department,5.0,2,Auto repair shop,,"4627 Baum Blvd, Pittsburgh, PA 15213, United States","F23X+P3 Pittsburgh, Pennsylvania, USA",https://www.porschepittsburgh.com/porsche-auto-service-repairs-parts-pittsburgh-pa.htm?utm_source=GoogleMyBusiness&utm_medium=organic&utm_campaign=GMB,+1 855-815-8090,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sLzZC9uc9s4Xh7u9UHxoKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=197.38564&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Bloomfield+Pittsburgh+PA/@40.4621606,-79.9444526,14z",2026-03-23T16:22:38.360Z,,,
https://www.google.com/maps/place/D+%26+D+Auto+Salvage/data=!4m7!3m6!1s0x8834f29030a9199d:0xee26d711112b2c33!8m2!3d40.4901094!4d-79.9336773!16s%2Fg%2F1tvm3f1x!19sChIJnRmpMJDyNIgRMywrERHXJu4,D & D Auto Salvage,4.4,210,Salvage yard,,"6375 A.V.R.R, Pittsburgh, PA 15206, United States","F3R8+2G Pittsburgh, Pennsylvania, USA",http://www.danddautosalvage.net/,+1 412-781-9840,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepKO_Or9cSknl4xbvRjduchcEqH7xTuBSBGDH-CHtq4jchV4Vawljr345lxDk1IwBZjxV20Kyxkp4taez6SiH0r4igCnE2CKo9v87G8TnTVMlZIW-v0N_x2kWQUdEm3G_2WJE1esQ=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8–11:45 am,Closed,"https://www.google.com/maps/search/tire+service+in+Bloomfield+Pittsburgh+PA/@40.4621606,-79.9444526,14z",2026-03-23T16:22:43.218Z,,,
https://www.google.com/maps/place/East+End+Drop-Off+Center/data=!4m7!3m6!1s0x8834eded2ec71cf9:0xbd5eda4d5f2a6584!8m2!3d40.4561706!4d-79.9055357!16s%2Fg%2F1q67pyqqc!19sChIJ-RzHLu3tNIgRhGUqX03aXr0,East End Drop-Off Center,3.5,8,Recycling center,,"Entry to Pittsburgh Department of Public Works, Pittsburgh, PA 15208, United States","F34V+FQ Pittsburgh, Pennsylvania, USA",https://pittsburghpa.gov/dpw/drop-off,+1 412-665-3609,Open · Closes 1:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoeHSOWnbXxr2LVOwNbrvbv-IHFOGz2uMQztc12pjnZhdkY_MfG1XECRKj3wxMiab4ZMtOPzYPw-sWGq8OaKXhNP7P7yViz23_9Uzkb-f32jZSneuFCdbobh4LqVX8v9qzrXx-FWg=w408-h306-k-no,false,8 am–1:30 pm,8 am–1:30 pm,8 am–1:30 pm,8 am–1:30 pm,8 am–1:30 pm,8 am–1:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Bloomfield+Pittsburgh+PA/@40.4621606,-79.9444526,14z",2026-03-23T16:22:48.264Z,,,
https://www.google.com/maps/place/All+Foreign+Auto+Parts/data=!4m7!3m6!1s0x8834f2f38d39bafd:0xa434fbdd19743ccd!8m2!3d40.4900525!4d-79.9359304!16s%2Fg%2F1thtdsv1!19sChIJ_bo5jfPyNIgRzTx0Gd37NKQ,All Foreign Auto Parts,4.5,474,Auto parts store,· In-store shopping · Kerbside pickup · Delivery,"6375 A.V.R.R, Pittsburgh, PA 15201, United States","F3R7+2J Pittsburgh, Pennsylvania, USA",http://www.allforeignautoparts.com/,+1 412-782-5580,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqIxdq-9aDjJEqp4XNCJqzE0ZqOnp15Q0_zmAT32JADbdlS9F4MRyzNo0yp2qjorjCSo0gzIItm8nBsqVtivBVGUYOj6Cbq2FllZaH9PN4yoj7t-oxDfOdmLq0T3aPTWAzazhLj=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Bloomfield+Pittsburgh+PA/@40.4621606,-79.9444526,14z",2026-03-23T16:22:53.216Z,,,
https://www.google.com/maps/place/Budget+Car+Rental/data=!4m7!3m6!1s0x8834f248541d72af:0x3f5374692461c1fe!8m2!3d40.4629708!4d-79.9552726!16s%2Fg%2F11bwqfr95g!19sChIJr3IdVEjyNIgR_sFhJGl0Uz8,Budget Car Rental,2.5,71,Car rental agency,,"4052 Liberty Ave, Pittsburgh, PA 15224, United States","F27V+5V Pittsburgh, Pennsylvania, USA",https://www.budget.com/en/locations/us/pa/pittsburgh/lb3?utm_source=google&utm_medium=gbp&utm_campaign=budget_gbp,+1 412-802-7607,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweplNdh0vBTECKxUx1BQHiXfqrOGgIhxzP36rKFisM4XU-9njPm4gbu6np9jNJ-9XvHfVvZwGwTlG3RiPJndgNtAOiI5sbP3xzEjhJHwiHcd1R5ZeBGIbgpcWswoUszmkPzxz3hd=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,9 am–1 pm,"https://www.google.com/maps/search/tire+service+in+Bloomfield+Pittsburgh+PA/@40.4621606,-79.9444526,14z",2026-03-23T16:22:57.927Z,,,
https://www.google.com/maps/place/M%26M+Auto+Service/data=!4m7!3m6!1s0x8834f2a1f865e2bd:0x56158e06cac88c57!8m2!3d40.4988068!4d-79.9246289!16s%2Fg%2F1w97w0vd!19sChIJveJl-KHyNIgRV4zIygaOFVY,M&M Auto Service,4.8,60,Auto repair shop,,"44 Kittanning Pike, Pittsburgh, PA 15215, United States","F3XG+G4 Pittsburgh, Pennsylvania, USA",https://mmautoservice.co/,+1 412-782-1559,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoh8kOd1WTFv1Rt_gAfmf6Vtoih3mqd25_Z4x_EjKI9gce-mxAGYl9hSoM8K560yRuGWPNrw81Hvbpte7NT__LiKEmAZK9a1dVN7y6iwfv3EeII4kZNnPXLoPzvGLCF9pGQYsBmrw=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Highland+Park+Pittsburgh+PA/@40.4798702,-79.9164717,14z",2026-03-23T16:23:24.407Z,,,
