placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,thursday,friday,saturday,sunday,monday,tuesday,wednesday,info,attributes,error
https://www.google.com/maps/place/Hinge+Property+Management/data=!4m7!3m6!1s0x87015bd18d1e55cd:0xfbe24fef4622b3e2!8m2!3d35.1402355!4d-101.9395706!16s%2Fg%2F11kj3s__5g!19sChIJzVUejdFbAYcR4rMiRu9P4vs,Hinge Property Management,,,Property management company,"8801 Buccola Ave, Amarillo, TX 79119, United States","43R6+35 Amarillo, Texas, USA",https://hingeproperties.com/,+1 806-353-2711,,https://lh3.googleusercontent.com/p/AF1QipNcYB7vcN5SwAKFy6m2nmQUy1ZNIX0iBXpmZVOH=w408-h272-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:05:13.156Z,,,,,,,,,,
"https://www.google.com/maps/place/Colonies+Master+Association,+Inc./data=!4m7!3m6!1s0x87014f06d0dd35f7:0x422179985738c818!8m2!3d35.1959063!4d-101.8402668!16s%2Fg%2F11cm0klzw0!19sChIJ9zXd0AZPAYcRGMg4V5h5IUI","Colonies Master Association, Inc.",,,Association / Organization,"1619 S Tyler St, Amarillo, TX 79102, United States","55W5+9V Amarillo, Texas, USA",http://coloniesmasterassoc.com/,+1 806-358-7151,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8cGIoQFHpjsDOf2FnNJPKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=98.169365&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:05:16.047Z,,,,,,,,,,
https://www.google.com/maps/place/The+Atrium+at+Coulter+Ridge+%7C+Leasing+by+Gaut+Whittenburg+Emerson+CRE/data=!4m7!3m6!1s0x87014ff36f62215b:0x6cd15bd5419aa6c5!8m2!3d35.1885934!4d-101.9136287!16s%2Fg%2F11gxnsbglg!19sChIJWyFib_NPAYcRxaaaQdVb0Ww,The Atrium at Coulter Ridge | Leasing by Gaut Whittenburg Emerson CRE,3.9,17,Commercial real estate agency,"6900 I-40, Amarillo, TX 79106, United States","53QP+CG Amarillo, Texas, USA",http://www.gwamarillo.com/current.html?page=saleOrLease%3Dboth&propertyId=atrium-6900-i40-lease,+1 806-373-3111,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMPeFSw4RKtpDLcB0ApUAWRCS-8hKhOV9hB7ZPC=w408-h306-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:05:21.085Z,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Palo+Duro+Place+Apartments/data=!4m7!3m6!1s0x87014e341a04c043:0xd5be7acdeb6d7eca!8m2!3d35.2020122!4d-101.8706408!16s%2Fg%2F1td7tmwc!19sChIJQ8AEGjROAYcRyn5t6816vtU,Palo Duro Place Apartments,4.0,121,Apartment rental agency,"1025 S Virginia St, Amarillo, TX 79102, United States","642H+RP Amarillo, Texas, USA",https://www.paloduroplaceapartments.com/?rcstdid=Mg%3D%3D-YRjTEizZPgM%3D,+1 806-576-3676,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipMPpxHwpqMXLgaGEBFiByRtkDhA8IgDdAkAIMNm=w408-h272-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:05:26.161Z,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,,· Dogs allowed,
"https://www.google.com/maps/place/David+Holmes,+REALTOR+%7C+INROOTE/data=!4m7!3m6!1s0x87014f0a2fed6d65:0x75d9ee5c73101985!8m2!3d35.1999483!4d-101.8389072!16s%2Fg%2F11pd30kxlq!19sChIJZW3tLwpPAYcRhRkQc1zu2XU","David Holmes, REALTOR | INROOTE",5.0,63,Real estate agency,"1314 S Polk St, Amarillo, TX 79101, United States","55X6+XC Amarillo, Texas, USA",https://www.inroote.com/,,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipOJ3pj4X6ekJicq1hWNRguL48mcRij7f2dHyLWd=w425-h240-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:05:31.136Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,,,
https://www.google.com/maps/place/Lonestar+1031/data=!4m7!3m6!1s0x87014efc5a4a3cff:0x1b2fb7a82f679173!8m2!3d35.2056027!4d-101.8355283!16s%2Fg%2F11c8093762!19sChIJ_zxKWvxOAYcRc5FnL6i3Lxs,Lonestar 1031,5.0,1,Consultant,"701 S Taylor St Suite 550, Amarillo, TX 79106, United States","6547+6Q Amarillo, Texas, USA",http://www.lonestar1031.com/,+1 806-414-6554,Open ⋅ Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0y92xj9zVKm4nI5vcSnWWA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=117.41524&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:05:36.267Z,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,,,
"https://www.google.com/maps/place/Regal+Realtors,+Amarillo/data=!4m7!3m6!1s0x87014fc798b85c43:0x9f018e047fadb164!8m2!3d35.1902351!4d-101.8684861!16s%2Fg%2F11v02930sl!19sChIJQ1y4mMdPAYcRZLGtfwSOAZ8","Regal Realtors, Amarillo",4.7,9,Real estate agency,"2762 Duniven Cir, Amarillo, TX 79109, United States","54RJ+3J Amarillo, Texas, USA",https://www.rramarillo.com/,+1 806-545-9452,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMit7K54AlMttfBIJt-JnQsCuje-j6cBz3B_8Ji=w408-h274-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:05:41.339Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/No+Junking+Around+LLC./data=!4m7!3m6!1s0x2bddc88d39c6b6dd:0x7f7373b84732a65!8m2!3d35.1181381!4d-101.7354179!16s%2Fg%2F11qh7psys8!19sChIJ3bbGOY3I3SsRZSpzhDs39wc,No Junking Around LLC.,5.0,74,Demolition contractor,,,,+1 806-433-6704,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNM_dk7htkxtFQA8no29sPSR2NsDQNFaf6wmimD=w483-h240-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:05:46.581Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Cramer+Marketing/data=!4m7!3m6!1s0x87014e558c8a5203:0x375aaebae0b6c5bc!8m2!3d35.1967456!4d-101.8697679!16s%2Fg%2F1tksj7gw!19sChIJA1KKjFVOAYcRvMW24LquWjc,Cramer Marketing,5.0,3,Marketing agency,"1616 S Kentucky St Building B, Suite 100, Amarillo, TX 79102, United States","54WJ+M3 Amarillo, Texas, USA",http://www.cramer.marketing/,+1 806-371-7310,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hEQ7Q5yguV-SdgE7C-nrOQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=242.98102&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:05:51.677Z,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/PR+Property+Management/data=!4m7!3m6!1s0x456e5f48d7becef:0xe3769806e875a9d9!8m2!3d31.1689103!4d-100.0768425!16s%2Fg%2F11ldddk16w!19sChIJ7-x7jfTlVgQR2al16AaYduM,PR Property Management,,,Property management company,,,,+1 806-340-0147,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPvaDYc81j3-50Z4q91C53-1LUl84VmWyNXFKoX=w426-h240-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:05:56.871Z,9 am–5 pm,9 am–5 pm,9 am–12:30 am,Closed,9 am–5 pm,9 am–5 pm,9 am–5 am,,,
https://www.google.com/maps/place/Overhead+Properties/data=!4m7!3m6!1s0x87014e521a117191:0xbf66160ba99fba2b!8m2!3d35.2053095!4d-101.8539402!16s%2Fg%2F11h7v7rhn8!19sChIJkXERGlJOAYcRK7qfqQsWZr8,Overhead Properties,2.0,7,Contractor,"1402 W, 1402 SW 10th Ave, Amarillo, TX 79101, United States","644W+4C Amarillo, Texas, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Uz1YZdK8Bo3sCXef4VmX4g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.8068&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:05:59.807Z,,,,,,,,,,
https://www.google.com/maps/place/Broadstone+Apartments:+Amarillo/data=!4m7!3m6!1s0x87014f60ff31851d:0x4e712c276885263e!8m2!3d35.2057102!4d-101.8550163!16s%2Fg%2F11j0kqzmxs!19sChIJHYUx_2BPAYcRPiaFaCcscU4,Broadstone Apartments: Amarillo,3.5,11,Apartment complex,"1501 SW 9th Ave, Amarillo, TX 79101, United States","644V+7X Amarillo, Texas, USA",https://thebroadstone.com/,+1 806-414-6021,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOPjExtenFZD2aj8VTHhdjlPqy1gxFArBQHA2ym=w408-h299-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:06:05.194Z,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,,· Dogs allowed,
https://www.google.com/maps/place/Glenwood+Apartments/data=!4m7!3m6!1s0x87014f38ce6d8867:0x77a1d90ee967070e!8m2!3d35.1836439!4d-101.8153496!16s%2Fg%2F1tywydbd!19sChIJZ4htzjhPAYcRDgdn6Q7ZoXc,Glenwood Apartments,4.2,26,Apartment rental agency,"2000 SE 28th Ave, Amarillo, TX 79103, United States","55MM+FV Amarillo, Texas, USA",http://www.glenwood-apts.com/,+1 888-302-7503,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMd-MECSiiXptOPrRrWcT0mqPl9izqxGqcizTpt=w408-h304-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:06:10.495Z,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,,,
https://www.google.com/maps/place/SERVPRO+of+Amarillo/data=!4m7!3m6!1s0x87014fca54b84f6d:0x35017e98d5c20a7d!8m2!3d35.2069556!4d-101.8519689!16s%2Fg%2F1ts3g1qs!19sChIJbU-4VMpPAYcRfQrC1Zh-ATU,SERVPRO of Amarillo,4.7,176,Water damage restoration service,"1301 SW 8th Ave, Amarillo, TX 79101, United States","644X+Q6 Amarillo, Texas, USA",https://www.servpro.com/locations/tx/servpro-of-amarillo?utm_medium=organic&utm_source=gbp,+1 806-331-4555,,https://lh3.googleusercontent.com/p/AF1QipPzJrnLUvNO2zRPoExzzrDh46-MvwBJ9kgbeiI6=w427-h240-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:06:15.664Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Identifies as veteran-owned,,
https://www.google.com/maps/place/Canterbury+Apartments/data=!4m7!3m6!1s0x87014fb7109a5cc1:0xb2ab545c4ee96f71!8m2!3d35.190967!4d-101.862251!16s%2Fg%2F1tdgvvn0!19sChIJwVyaELdPAYcRcW_pTlxUq7I,Canterbury Apartments,3.9,27,Apartment building,"2027 S Austin St, Amarillo, TX 79109, United States","54RQ+93 Amarillo, Texas, USA",https://liveatcanterbury.com/,+1 806-355-5551,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipMsV0YaA4Pl6tZrPmCoZ6ANi7U3WPJA-4JJ_sRS=w408-h271-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:06:21.062Z,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,,,
https://www.google.com/maps/place/Onward+Real+Estate+Group+%26+Kade+Roberts/data=!4m7!3m6!1s0x87015088f756c0db:0x4c5a9e2bc9c6721b!8m2!3d31.1689103!4d-97.702017!16s%2Fg%2F11c54bjk8v!19sChIJ28BW94hQAYcRG3LGySueWkw,Onward Real Estate Group & Kade Roberts,4.8,42,Real estate agent,,,http://kade.mypinnaclehome.com/,+1 806-282-7734,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMID0WW5rmfMPumf9A6fsaUiahv6m4TDW9bSgsQ=w408-h612-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:06:26.104Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,LGBTQ+ friendly,,
https://www.google.com/maps/place/Oakridge+Apartments/data=!4m7!3m6!1s0x87014fc61c08a98f:0xd7518316adfd8feb!8m2!3d35.18727!4d-101.8709543!16s%2Fg%2F1w0p621s!19sChIJj6kIHMZPAYcR64_9rRaDUdc,Oakridge Apartments,2.7,54,Apartment complex,"2727 Virginia Cir, Amarillo, TX 79109, United States","54PH+WJ Amarillo, Texas, USA",,+1 806-355-8972,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npA-FwvZRTzXbkTHaiLk268nkAu9j6qnaz7fIIqRWGmR38TDmgjRw1XOIPvg25WeoDEqqidofzwZGEE4FEpfNdUxrtKHj8ksDHjLgkyuDNV3AYYMW3wqKv2GzgqAb8VTIGUaLtd=w408-h408-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:06:31.337Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Paramount+Square+Apartments+%28Paramount+Square+Management%29/data=!4m7!3m6!1s0x87014f8e31a63767:0x6e406150772a1510!8m2!3d35.1862289!4d-101.8758491!16s%2Fg%2F11s2n9r6qz!19sChIJZzemMY5PAYcREBUqd1BhQG4,Paramount Square Apartments (Paramount Square Management),4.2,41,Apartment building,"2601 Linda Cir, Amarillo, TX 79109, United States","54PF+FM Amarillo, Texas, USA",https://www.facebook.com/Paramount-Square-Apartments-109463078470822,+1 806-905-6055,,https://lh3.googleusercontent.com/p/AF1QipMjlYdEi4Wj6MVMRLwg3Bhkac8RtcFRXByF8fWe=w493-h240-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:06:34.368Z,,,,,,,,,· Dogs allowed,
https://www.google.com/maps/place/The+Larsson-Historic+Apartments/data=!4m7!3m6!1s0x87014e4883376407:0xa5e6616d6329d6b9!8m2!3d35.210391!4d-101.861518!16s%2Fg%2F1tph25k3!19sChIJB2Q3g0hOAYcRudYpY21h5qU,The Larsson-Historic Apartments,3.0,70,Apartment complex,"2200 SW 7th Ave, Amarillo, TX 79106, United States","646Q+59 Amarillo, Texas, USA",https://www.liveatthelarsson.com/?utm_knock=g,+1 806-437-5886,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipNCfRobAuATdAwDWVFs7R3rCA8_k3QA3pjdSqoX=w519-h240-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:06:39.506Z,8:30 am–5:30 pm,8:30 am–3:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,,· Dogs allowed,
https://www.google.com/maps/place/Amarillo+Chamber+of+Commerce/data=!4m7!3m6!1s0x87014efe755e8689:0x98d6ca913bdc8459!8m2!3d35.2032294!4d-101.8383669!16s%2Fg%2F1tdfnqg6!19sChIJiYZedf5OAYcRWYTcO5HK1pg,Amarillo Chamber of Commerce,4.5,17,Chamber of Commerce,"1000 S Polk St, Amarillo, TX 79101, United States","6536+7M Amarillo, Texas, USA",http://www.amarillo-chamber.org/,+1 806-373-7800,Closed ⋅ Opens 1 pm,https://lh3.googleusercontent.com/p/AF1QipO0el1qgYygIg_O0YNvURq9sJA3o37yxaGE-zNc=w408-h271-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-09-25T17:06:44.843Z,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–4 pm",Closed,Closed,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",,,
https://www.google.com/maps/place/Century+21+Key+Realty/data=!4m7!3m6!1s0x87015042f79da33b:0x89b2c318cc4b247!8m2!3d35.1867539!4d-101.9133556!16s%2Fg%2F11b6gn968q!19sChIJO6Od90JQAYcRR7LEjDEsmwg,Century 21 Key Realty,4.3,12,Real estate agency,"6601 I-40 suite 100, Amarillo, TX 79106, United States","53PP+PM Amarillo, Texas, USA",http://searchhomesinamarillo.com/,+1 806-242-5111,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOYVSp9AlYWdr5nulD90LB_DFFJgkl5d7W8aXPl=w408-h306-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-25T17:07:05.542Z,8 am–6 pm,8 am–6 pm,10 am–4 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,,,
https://www.google.com/maps/place/David+Velasquez/data=!4m7!3m6!1s0x87014efead09e2a5:0x7ff2a51f22ba6cc0!8m2!3d35.1742035!4d-101.920751!16s%2Fg%2F1232fzlh9!19sChIJpeIJrf5OAYcRwGy6Ih-l8n8,David Velasquez,4.9,8,Real estate agency,"3600 Coulter St S, Amarillo, TX 79109, United States","53FH+MM Amarillo, Texas, USA",http://www.davidsellsamarillo.com/,+1 806-881-4321,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LBR3dztEVACy7pzLdWfRtg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.55637&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/HOA+management+businesses+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-25T17:07:08.331Z,,,,,,,,,,
"https://www.google.com/maps/place/William+Wheeler,+Amarillo+REALTOR/data=!4m7!3m6!1s0x87014f2c4ac8a9c3:0xc448096852667a4d!8m2!3d35.1760862!4d-101.9334251!16s%2Fg%2F11f66zjv2g!19sChIJw6nISixPAYcRTXpmUmgJSMQ","William Wheeler, Amarillo REALTOR",5.0,74,Real estate agent,"8005 SW 34th Ave B, Amarillo, TX 79121, United States","53G8+CJ Amarillo, Texas, USA",https://www.amarillotxhomefinder.com/,+1 806-541-5006,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOF-Y11Tm2yc3tRRdEFRskwowGKqEos2_rmrxlP=w408-h272-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-25T17:07:13.454Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Realty+Central+Services/data=!4m7!3m6!1s0x87014fd97bcc951d:0xd4aa287b0ddb4136!8m2!3d35.1574902!4d-101.9363128!16s%2Fg%2F1tsyq725!19sChIJHZXMe9lPAYcRNkHbDXsoqtQ,Realty Central Services,4.8,22,Real estate agency,"4804 Lexington Square, Amarillo, TX 79119, United States","5347+XF Amarillo, Texas, USA",http://www.realtycentralamarillo.com/,+1 806-322-4663,,https://lh3.googleusercontent.com/p/AF1QipO1g3zWW_Jq_N-oT2vinS7HYKZWkTlbZglX6Zsc=w408-h312-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-25T17:07:16.510Z,,,,,,,,,,
"https://www.google.com/maps/place/Living+Texas+Style+Real+Estate+Group,+brokered+by+eXp+Realty+LLC/data=!4m7!3m6!1s0x870151ba5aa14413:0x4ab21997fbd692c0!8m2!3d35.1834359!4d-101.8983845!16s%2Fg%2F11g0h3ln6q!19sChIJE0ShWrpRAYcRwJLW-5cZsko","Living Texas Style Real Estate Group, brokered by eXp Realty LLC",5.0,89,Real estate agency,"5504 Everett Ave, Amarillo, TX 79106, United States","54M2+9J Amarillo, Texas, USA",https://www.livingtexasstyle.com/,+1 806-683-7026,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNtNl7xF_4LEqEuKMc3IDkIfdfmubsXwjIsed0j=w408-h306-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-25T17:07:27.252Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Identifies as women-owned,,
https://www.google.com/maps/place/Amarillo+Association+of+REALTORS/data=!4m7!3m6!1s0x8701502e3ce69209:0xafd30202ded87c75!8m2!3d35.1890155!4d-101.8997582!16s%2Fg%2F1tftrjx4!19sChIJCZLmPC5QAYcRdXzY3gIC068,Amarillo Association of REALTORS,4.8,18,Non-profit organization,"5601 Enterprise Cir Suite D, Amarillo, TX 79106, United States","54Q2+J3 Amarillo, Texas, USA",http://www.amarillorealtors.org/,+1 806-358-7736,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vTUmcEAf9qy_4rSSHmLM6g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=145.14388&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-25T17:07:32.716Z,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Pamela+R.+Vaughn/data=!4m7!3m6!1s0x87015181140ead27:0x460654ef17aa64ae!8m2!3d35.1762334!4d-101.9258813!16s%2Fg%2F11qz2sqf6j!19sChIJJ60OFIFRAYcRrmSqF-9UBkY,Pamela R. Vaughn,5.0,53,Real estate agent,"7701 SW 34th Ave Suite A, Amarillo, TX 79121, United States","53GF+FJ Amarillo, Texas, USA",http://www.806homes.com/agents/87123-Pamela-Vaughn/,+1 806-584-4857,,https://lh3.googleusercontent.com/p/AF1QipPEvGbFPLidZJ_80QqQzA6JIc8OeYU4cY0gK79z=w408-h544-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-25T17:07:38.400Z,9 am–9 pm,9 am–9 pm,9 am–7 pm,9 am–5 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,,,
https://www.google.com/maps/place/Cottonwood+Townhomes/data=!4m7!3m6!1s0x87014f927358fded:0x7c7136b3e9296b2!8m2!3d35.1666892!4d-101.8619032!16s%2Fg%2F11d_78033m!19sChIJ7f1Yc5JPAYcRspaSPmsTxwc,Cottonwood Townhomes,4.9,17,Townhouse complex,"4300 S Austin St, Amarillo, TX 79110, United States","548Q+M6 Amarillo, Texas, USA",https://www.facebook.com/profile.php?id=100095674595845&mibextid=ZbWKwL,+1 806-905-6055,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMwNGfUcWVKMARzpt_IlpIS5lStoyYmWjbh3kCi=w408-h544-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-25T17:07:44.085Z,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Gamer+Haven/data=!4m7!3m6!1s0xa4768230a060c005:0x76e8782f9edf368!8m2!3d35.1843072!4d-101.927546!16s%2Fg%2F11xkw95jmj!19sChIJBcBgoDCCdqQRaPPt-YKHbgc,Gamer Haven,,,Vacation home rental agency,"7701 I-40, Amarillo, TX 79121, United States","53MC+PX Amarillo, Texas, USA",,,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMxZLZWmHQLXeR48a-qJov-jF6FwO0aTXc2TVSR=w408-h305-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-25T17:07:49.318Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Identifies as veteran-owned,· Dogs allowed,
https://www.google.com/maps/place/Country+Club+Apartments/data=!4m7!3m6!1s0x870151d73dbf19c5:0xeb354f47a570b060!8m2!3d35.2055486!4d-101.8936155!16s%2Fg%2F1tfzbmzz!19sChIJxRm_PddRAYcRYLBwpUdPNes,Country Club Apartments,4.2,6,Apartment complex,"900 S Avondale St, Amarillo, TX 79106, United States","6444+6H Amarillo, Texas, USA",http://www.countryclubamarillo.com/,+1 806-352-7141,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipPKt4vE7dNRruQbbvi-WmNOhLxJNjMtr4UE2NTe=w408-h612-k-no,true,"https://www.google.com/maps/search/HOA+management+businesses+in+Wolflin+Amarillo+TX/@35.1928242,-101.8840902,14z",2025-09-25T17:07:54.643Z,12–5:30 pm,12–5:30 pm,Closed,Closed,12–5:30 pm,12–5:30 pm,12–5:30 pm,,· Dogs allowed,
