placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,error
https://www.google.com/maps/place/Walmart+Auto+Care+Center/data=!4m7!3m6!1s0x8875a2e37f1dd721:0xa43634f06db9d1d0!8m2!3d39.1855969!4d-89.6676034!16s%2Fg%2F1tdylzcn!19sChIJIdcdf-OidYgR0NG5bfA0NqQ,Walmart Auto Care Center,3.5,99,Oil change service,,"1205 W Ferdon St, Litchfield, IL 62056, United States","58PJ+6X Litchfield, Illinois, USA",https://www.walmart.com/store/213-litchfield-il/auto-care-center/?veh=seo_loc,+1 217-324-4901,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerq3hjmdcuTuVL_KqQL_WZyB3hLojrV2svcp0s-X_WQFFhhITVQqJLGJnWJhLdrm3goBWF8yjEgIyUxpywAXJAjT1ci38uOD8uJ82yIgiDJWX5SdRpj5dohja1s5kDgTS--lH5vhg=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tire+service+in+Litchfield+Springfield+IL/@39.176356,-89.6554379,14z",2026-03-23T16:55:51.689Z,,
https://www.google.com/maps/place/Brian%27s+Auto+Service+%26+23+Hour+Towing/data=!4m7!3m6!1s0x8875a2fb2b6eb73b:0x9fe3d98fcd5dd697!8m2!3d39.185153!4d-89.6718498!16s%2Fg%2F126107bc4!19sChIJO7duK_uidYgRl9ZdzY_Z458,Brian's Auto Service & 23 Hour Towing,4.4,77,Auto repair shop,,"12269 Palmer Trail, Litchfield, IL 62056, United States","58PH+37 Litchfield, Illinois, USA",http://www.brians23hrtowing.com/,+1 217-324-6837,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerAGn-0mqpvPLFC41tcC0_-I0E-BR56edHJgbzTmy-_wbODsbKiXBXLjSqktk-Q-Cs-xyIXL8NdxLOh-Nryqw-MAmKK2ipiUlLZMI72uM5hgAtb5PLs8nIDW6d_VrPoU49sw1ig=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Litchfield+Springfield+IL/@39.176356,-89.6554379,14z",2026-03-23T16:55:56.843Z,,
https://www.google.com/maps/place/Coops+Customs/data=!4m7!3m6!1s0x87df56265d96d9af:0xf594758541b27d0c!8m2!3d39.1768836!4d-89.6564351!16s%2Fg%2F1vbnpz56!19sChIJr9mWXSZW34cRDH2yQYV1lPU,Coops Customs,4.5,42,Auto parts store,· In-store shopping · Delivery,"312 N Madison St, Litchfield, IL 62056, United States","58GV+QC Litchfield, Illinois, USA",https://www.coopscustoms.com/,+1 800-214-6218,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7kwbyma5Hel88LU2X8joNQCT879X9zL5muooNDSWUh4Yoww9Pg3ZjM9TBZ6XfJvqwUJe9ty98vq4h_T9CJpEMX6izifEGzkrfZcOZcTIKCU-X2ZY8diYqEPtklBruMy9Z8wb-Bw=w408-h293-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Litchfield+Springfield+IL/@39.176356,-89.6554379,14z",2026-03-23T16:56:01.629Z,,
https://www.google.com/maps/place/Jay+Bird+auto+repair+and+road+side+%2F+Mobil+service/data=!4m7!3m6!1s0x8875a5335cb21f8b:0x12d46a132de3e108!8m2!3d39.1665408!4d-89.6138896!16s%2Fg%2F11lz_mg8ty!19sChIJix-yXDOldYgRCOHjLRNq1BI,Jay Bird auto repair and road side / Mobil service,5.0,11,Auto repair shop,,"634 Old Quarry Trail, Litchfield, IL 62056, United States","598P+JC Litchfield, Illinois, USA",,+1 618-960-1794,"Open · Closes 5 pm

Updated by phone call 5 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqSppu3LBw29yWMj-kowDfzOgOmo5vqlu-Lev5UHhOOR0wPC0cLMAUMfqtDS6FVciQDiSvK2d1l58sQf20IFyuWShUpChu482Yh4FPFWn0TROYAH0FBrmwEHBr83zUd80EDz4U6PP37PFS5=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Litchfield+Springfield+IL/@39.176356,-89.6554379,14z",2026-03-23T16:56:06.523Z,,
https://www.google.com/maps/place/Gibson+Diesel+and+Auto/data=!4m7!3m6!1s0x8875a31998d9c799:0x214690277e85abbe!8m2!3d39.1789565!4d-89.6555826!16s%2Fg%2F11bwgwdbvb!19sChIJmcfZmBmjdYgRvquFfieQRiE,Gibson Diesel and Auto,4.2,24,Auto repair shop,,"607 N State St, Litchfield, IL 62056, United States","58HV+HQ Litchfield, Illinois, USA",,+1 217-313-2155,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepK0FPJs24kZ9lkKKmHnqV6rKsq5vYqFERIvqplyU6JfXngnk3Mve8EQU9d-qeGBPUIgmXbTWpZmuBwNE1Js-AKsQ2mA7joSAKWDLUv0agCGyaay2Y4SkIcj37l0gGLApKZwEgZ=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Litchfield+Springfield+IL/@39.176356,-89.6554379,14z",2026-03-23T16:56:11.457Z,,
https://www.google.com/maps/place/Offroad+Tire/data=!4m7!3m6!1s0x8875a38507a27f21:0x6d186989496b896d!8m2!3d39.1745619!4d-89.6722482!16s%2Fg%2F11y4lv9fvj!19sChIJIX-iB4WjdYgRbYlrSYlpGG0,Offroad Tire,,,Tire shop,,"1420 W Hudson Dr, Litchfield, IL 62056, United States","58FH+R4 Litchfield, Illinois, USA",https://www.offroadtireil.com/,+1 217-556-4856,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepoc4bjRMAJvD0WwoNkoXnLKPzAyBPgOAuClbaEa7eKEEsAt0UEWBt5eeDu0HWbMvVvlxbLa68ZXJDOgBOFEcA-za47uG7SWT0idZKa0HUaKmV6Z-d__YLmKTBaAoTFqbUO1C77=w408-h342-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Litchfield+Springfield+IL/@39.176356,-89.6554379,14z",2026-03-23T16:56:16.058Z,,
https://www.google.com/maps/place/TA+Travel+Center/data=!4m7!3m6!1s0x88752f943a2b9a7f:0x775bfc2ac373f264!8m2!3d39.8421594!4d-89.5216796!16s%2Fg%2F11tp3gs0fw!19sChIJf5orOpQvdYgRZPJzwyr8W3c,TA Travel Center,4.0,62,Truck stop,· In-store shopping,"2855 Overpass Rd, Riverton, IL 62561, United States","RFRH+V8 Riverton, Illinois, USA",https://www.ta-petro.com/location/il/ta-express-riverton/,+1 217-606-7666,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer_evnNDy8ITHUlKd6iCVAbd_bAdQAeJkzqPXUwaVJLixWbPp30OW06lV17obW7u0wTxKwVl6Z-3Zl1urwT09iHqzj76_VZVsp5_q0wFnOcbB4PXUQT4KkYCk_ZO2Ht6FWLigQVNQ=w408-h476-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2026-03-23T16:56:38.618Z,,
https://www.google.com/maps/place/TA+Express/data=!4m7!3m6!1s0x88752f0db55fafdb:0x25a5c88b5d019395!8m2!3d39.8421815!4d-89.5216793!16s%2Fg%2F11jt5j_hbv!19sChIJ269ftQ0vdYgRlZMBXYvIpSU,TA Express,4.4,251,Truck stop,,"2855 Overpass Rd, Riverton, IL 62561, United States","RFRH+V8 Riverton, Illinois, USA",https://www.ta-petro.com/location/il/ta-express-riverton-433,+1 217-606-7666,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerSldokBqQ-DU7ZeVrEvK31odOP9WH8fOOE-Nbijx-kTa--Y6Fq8V0qqViGjyIla6iasylOwDbVYoHC2JS6hitM3BZKQm9jwdqUK23F43CEAlBMEpLGkbGBzBLkeREKsND0xNQ=w408-h307-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2026-03-23T16:56:43.847Z,,
https://www.google.com/maps/place/Barefoot+Towing+LLC/data=!4m7!3m6!1s0x60c8d17666d0c5f:0xf9361de7b744771!8m2!3d39.844446!4d-89.5240809!16s%2Fg%2F11w3zcvrsh!19sChIJXwxtZheNDAYRcUd0e95hkw8,Barefoot Towing LLC,5.0,50,Towing service,,"1199 Lincoln St Suite B, Riverton, IL 62561, United States","RFVG+Q9 Riverton, Illinois, USA",https://barefoottowing20.wixsite.com/barefoot-towing-llc,+1 217-891-3002,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweofPe9C3mmccbFATUtuIFv_xUsep4NXPRwCWtKY2K5GGeJYXLhF0ebMf2y7B-raMWmdtAFxqIyOcuVlcjPrtoQq4urUT68ouinaJpHHFgbyDi28f2tgQpnBfgYwo2zDyrDGt8Y=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2026-03-23T16:56:48.705Z,,
https://www.google.com/maps/place/SIC+Recycling/data=!4m7!3m6!1s0x88752f9a18d9cfab:0x40099bc4f06c5c6a!8m2!3d39.8340113!4d-89.5194514!16s%2Fg%2F113hs5fq7!19sChIJq8_ZGJovdYgRalxs8MSbCUA,SIC Recycling,4.7,50,Recycling center,,"2200 Overpass Rd, Riverton, IL 62561, United States","RFMJ+J6 Riverton, Illinois, USA",http://www.sicrecycling.com/,+1 217-629-7304,"Open · Closes 5 pm

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbs7S_FLujYtm-mTI5yjzZxoLtgSgJkbPVhUx_013IkFPVlTs1_zDgn3YaK4ydQ8NDTmGnLtVgNEkErSj2ueTud4aEMPEXtCcWgsLa_Jzmv8d0325X62JhMMYXpvOadEZyjSKZ=w427-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2026-03-23T16:56:53.539Z,,
https://www.google.com/maps/place/Precision+Collision/data=!4m7!3m6!1s0x88752fba4d956cc7:0xb7bd09f887794c31!8m2!3d39.8436764!4d-89.5241737!16s%2Fg%2F1tdvkycr!19sChIJx2yVTbovdYgRMUx5h_gJvbc,Precision Collision,4.6,20,Auto body shop,,"102 Douglas Ave., Riverton, IL 62561, United States","RFVG+F8 Riverton, Illinois, USA",,+1 217-629-9205,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerao2leNCG5acl4KqBUAHrZUZoqrEbZdfgQdRYRPXt_pSytfhsPxv4Ozr6VhpnYmvhuiElMTRAScRxrTwXMbaToW9-xEBMm-f-K_TVTv-ohzpwnCwgzbQ7oTyQDXoze_LKKUXy3sA=w408-h408-k-no,false,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2026-03-23T16:56:58.292Z,,
"https://www.google.com/maps/place/CIT+Trucks+-+Springfield,+IL/data=!4m7!3m6!1s0x8875306053e64207:0xd34c4bde87d3a220!8m2!3d39.8327211!4d-89.5868228!16s%2Fg%2F1tdfzgz0!19sChIJB0LmU2AwdYgRIKLTh95LTNM","CIT Trucks - Springfield, IL",4.2,146,Truck dealer,· In-store shopping · In-store pick-up · Delivery,"3440 Gatlin Dr, Springfield, IL 62707, United States","RCM7+37 Springfield, Illinois, USA",http://www.cittrucks.com/,+1 217-544-5300,Open · Closes 12 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweod9z6N-7UcFiwlWea2R36lCTcqfxqK-u0YFsHmMXROiowix_zzc7eB2g1o38DmlhLamQ5gKYRONM7oyN5DuI9ST5XEURNVB2HDHVacO4qH9OWJHcIbfX0F4Bxh5MoZj3IICiGoRQ=w408-h272-k-no,true,7 am–12 am,7 am–12 am,7 am–12 am,7 am–12 am,7 am–12 am,7 am–3:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2026-03-23T16:57:03.336Z,,
https://www.google.com/maps/place/Wrecked+Cars+Inc./data=!4m7!3m6!1s0x887530de623edd01:0x3b4ef76efb095d16!8m2!3d39.8521961!4d-89.6085806!16s%2Fg%2F1tj2292l!19sChIJAd0-Yt4wdYgRFl0J-273Tjs,Wrecked Cars Inc.,4.6,103,Auto parts store,· In-store shopping · In-store pick-up,"3701 N Dirksen Pkwy, Springfield, IL 62707, United States","V92R+VH Springfield, Illinois, USA",http://wreckedcarsinc.com/,+1 217-525-1028,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep76vSjZj7_rNEqqtq9ev5DTMACt4oGYo7Syy7D0UFAd2WZY5zsyJdAQbHpzVaDNwujN24vNemZagb1PrHU7MC_p4C2W6AbUg6VySv7jVleXaTPYcF8HdcN43esKMxkMRA-6VUk=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2026-03-23T16:57:08.415Z,,
https://www.google.com/maps/place/Allgaier+Racing+Shocks/data=!4m7!3m6!1s0x88753114e3ad023f:0x96042eeb96a76cf1!8m2!3d39.846566!4d-89.5802156!16s%2Fg%2F11f62djffc!19sChIJPwKt4xQxdYgR8WynlusuBJY,Allgaier Racing Shocks,5.0,5,Auto parts store,,"3886 IL-54, Springfield, IL 62707, United States","RCW9+JW Springfield, Illinois, USA",https://allgaierperformance.com/racing-shocks/,+1 217-522-1955,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_K5zihmgcbkKnCu3btdRmQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=148.48982&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2026-03-23T16:57:13.281Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Hoosier+Tire+Dealer+-+Gary+Landgrebe/data=!4m7!3m6!1s0x88753bee0e70f453:0xa3880b090a1269a1!8m2!3d39.8046865!4d-89.5872117!16s%2Fg%2F11m5zw87n_!19sChIJU_RwDu47dYgRoWkSCgkLiKM,Hoosier Tire Dealer - Gary Landgrebe,,,Tire shop,,"3496 Pet Cemetery Rd, Springfield, IL 62707, United States","RC37+V4 Springfield, Illinois, USA",https://garyhoosierman.com/,+1 217-652-0707,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jsCpdSDyBc9rGR6npHGPpA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=149.36996&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2026-03-23T16:57:15.828Z,,
https://www.google.com/maps/place/Jerry+%26+Gary%27s+Auto+Salvage/data=!4m7!3m6!1s0x887530c323feb6ff:0x11815004d9b97c13!8m2!3d39.8481216!4d-89.6091613!16s%2Fg%2F1trrdz22!19sChIJ_7b-I8MwdYgRE3y52QRQgRE,Jerry & Gary's Auto Salvage,4.5,95,Auto parts store,· In-store shopping,"3237 Terminal Ave, Springfield, IL 62707, United States","R9XR+68 Springfield, Illinois, USA",,+1 217-522-8844,Open · Closes 3 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=y-zOUVGL0F4bbbDgZLng0Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=313.6944&pitch=0&thumbfov=100,true,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2026-03-23T16:57:20.657Z,,
https://www.google.com/maps/place/Allgaier+Performance/data=!4m7!3m6!1s0x887531756ef528b1:0xa4696c18c88c168!8m2!3d39.8469861!4d-89.5797864!16s%2Fg%2F11rvcj9ykx!19sChIJsSj1bnUxdYgRaMGIjMGWRgo,Allgaier Performance,,,Racing car parts store,· In-store shopping,"3886 IL-54, Springfield, IL 62707, United States","RCWC+Q3 Springfield, Illinois, USA",https://allgaierperformance.com/,+1 217-522-1955,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MTB0Mbrd_xxAR9m4IYm0WQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=127.07796&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2026-03-23T16:57:25.407Z,,
https://www.google.com/maps/place/Ricky%27s+Automotive/data=!4m7!3m6!1s0x887539f36a5f7ce5:0xd5b35d4bede336c9!8m2!3d39.7971551!4d-89.630071!16s%2Fg%2F1tdcmqk_!19sChIJ5XxfavM5dYgRyTbj7Utds9U,Ricky's Automotive,4.3,30,Brake shop,,"1811 E Jackson St, Springfield, IL 62703, United States","Q9W9+VX Springfield, Illinois, USA",,+1 217-572-1188,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=foFshQftrqWwEEspao4LBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=5.092184&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2026-03-23T16:57:30.347Z,,
"https://www.google.com/maps/place/Rush+Truck+Leasing+-+Springfield,+IL+Idealease/data=!4m7!3m6!1s0x887531e6da7b7a0f:0xda336d5b3edc7224!8m2!3d39.8350798!4d-89.5859366!16s%2Fg%2F11shb74pyp!19sChIJD3p72uYxdYgRJHLcPlttM9o","Rush Truck Leasing - Springfield, IL Idealease",3.0,2,Truck rental agency,,"3441 Gatlin Dr, Springfield, IL 62707, United States","RCP7+2J Springfield, Illinois, USA",https://www.rushtruckleasing.com/locations/?utm_source=google&utm_medium=organic&utm_campaign=gmb-springfield-il,+1 217-718-2250,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqNujQwXRAl2ZkRhxcriYQvLPlHrCF7XN374N51DeHDxt_zhBo1QIoccc5SZmHbqwzKAco3LfXpMnJaSUjiRxAGpi9F0Y2yjlSiOc6QJ1oK-5_V7YAcHq_V17WLzHA2YlzTxagrkF_1u_hE=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2026-03-23T16:57:35.093Z,,
https://www.google.com/maps/place/Caliber+Collision/data=!4m7!3m6!1s0x88753199afea9cb9:0xa8a8075cfc25d098!8m2!3d39.8276288!4d-89.6053314!16s%2Fg%2F11rkq3dgk0!19sChIJuZzqr5kxdYgRmNAl_FwHqKg,Caliber Collision,4.8,117,Auto body shop,,"1901 N Dirksen Pkwy, Springfield, IL 62702, United States","R9HV+3V Springfield, Illinois, USA",https://www.caliber.com/find-a-location/springfield-north?utm_source=google&utm_medium=gbp-profile&utm_campaign=webform-GBPwebsite&utm_content=&utm_term=&utm_id=0966,+1 217-744-0500,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo6GWpqOyLFKsVWR7YApryS4b5-3KSCf_Y8X2j1VQuqRsabNziEye54w5XHhWnPo_p_l94Qx_blfZ4AxhYdpzc91UvhCoPj3kgT830iVB7YzAuo3oDp7VkjMHUmikE_QEgHRGEcEA=w408-h272-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2026-03-23T16:57:39.970Z,,
"https://www.google.com/maps/place/World+of+Powersports+-+Springfield,+Inc/data=!4m7!3m6!1s0x88753094e06c57a9:0x16ca7d51300aa3f0!8m2!3d39.8359976!4d-89.601234!16s%2Fg%2F1tgcythq!19sChIJqVds4JQwdYgR8KMKMFF9yhY","World of Powersports - Springfield, Inc",4.1,429,Motorcycle dealer,· In-store pick-up · Delivery,"3230 Atlanta St, Springfield, IL 62707, United States","R9PX+9G Springfield, Illinois, USA",http://www.worldofpowersports.com/?GoogleBusinessSpringfield,+1 217-528-5226,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AHVAweowIsjABg8i_4st2-4r51CuTxG2_ZXS1Yb2KMNHPyyp6eg07-CyOfs7ZdcmfXgghziopKR1cxCswoDpGRqFEQnGV5bwpnXG8SsRTNuYAlhfy9Xdv9fIpRVSs_I46D1mszuLnh7IEBctuErp=w408-h306-k-no,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2026-03-23T16:57:49.400Z,,
https://www.google.com/maps/place/Lewis+Automotive/data=!4m7!3m6!1s0x88753a15a98b928d:0x8806560a972f89f5!8m2!3d39.796821!4d-89.6099049!16s%2Fg%2F1tj7x3r4!19sChIJjZKLqRU6dYgR9YkvlwpWBog,Lewis Automotive,4.3,23,Auto repair shop,,"3004 Niccolls Rd, Springfield, IL 62703, United States","Q9WR+P2 Springfield, Illinois, USA",,+1 217-541-1685,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepciNPOJHVmE9cgjLpiQw8P2vt9s3urH94XuqSZxNvh-rSr_UmuNtj1UjBCq5ZLU10jVykcx3jvAg_-WrfrVinn-b0a3wSwzAYdM3Ur3YqUZgx-OwW8V0i4KCWdjGVenea88OkmDQ=w408-h544-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2026-03-23T16:57:55.112Z,,
https://www.google.com/maps/place/Revived+Rides/data=!4m7!3m6!1s0x887531326d71fdd1:0xd186b003714689b8!8m2!3d39.8227553!4d-89.740332!16s%2Fg%2F11sv9t_zvn!19sChIJ0f1xbTIxdYgRuIlGcQOwhtE,Revived Rides,4.9,67,Auto repair shop,,"1499 N Bradfordton Rd, Springfield, IL 62711, United States","R7F5+4V Springfield, Illinois, USA",http://revivedrides.org/,+1 217-627-5657,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep0b-fyq_NxaV8kNkC70m8Dvhou6P6SIOHhn6S8GH9orJXclxHJweyASmhMLyOzVsHj9CoX5lF0uaxTYhL8Ese9R1GsPY2DRXfZ47okRng89f2_D0dTUqMYPDaogrVgd66KEaFTm1qwhmZe=w408-h272-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2026-03-23T16:57:59.836Z,,
"https://www.google.com/maps/place/Truck+Centers,+Inc.+-+Freightliner+Western+Star+Dealer/data=!4m7!3m6!1s0x88753a3ef2291a1b:0xaf7195f724937228!8m2!3d39.7933468!4d-89.6092474!16s%2Fg%2F1tf7687t!19sChIJGxop8j46dYgRKHKTJPeVca8","Truck Centers, Inc. - Freightliner Western Star Dealer",4.4,216,Truck dealer,· In-store pick-up · Delivery,"2981 Singer Ave, Springfield, IL 62703, United States","Q9VR+88 Springfield, Illinois, USA",http://www.truckcentersinc.com/,+1 217-525-1280,Open · Closes 12 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbQBZCE_0OEJ_YH7yKM-UXXp5SsVb8sTr-99Sw1IE9Sl7QXHsEy700TSoxTVown9S-PCzVjNdQogERoOk2PbuqTZWRzfqFF4WQxC5adR1qz32coQv6Mf7nT1m_MgtNu2nar0Od=w408-h306-k-no,true,7 am–12 am,7 am–12 am,7 am–12 am,7 am–12 am,7 am–12 am,7 am–3:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2026-03-23T16:58:04.745Z,,
https://www.google.com/maps/place/Sideshow+V-Twins/data=!4m7!3m6!1s0x88752f8c4b254867:0xd79853b7a8316c81!8m2!3d39.8669172!4d-89.5437059!16s%2Fg%2F11x951cz5n!19sChIJZ0glS4wvdYgRgWwxqLdTmNc,Sideshow V-Twins,,,Motorcycle repair shop,,"144 W Raylots, Spaulding, IL 62561, United States","VF84+QG Spaulding, Illinois, USA",,+1 217-502-0839,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EcwcofF69pdb7-poryizXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.99751&pitch=0&thumbfov=100,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,10 am–4 pm,"https://www.google.com/maps/search/tire+service+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2026-03-23T16:58:09.333Z,,
https://www.google.com/maps/place/Arrow+Trailer+%26+Equipment+Co/data=!4m7!3m6!1s0x88753a6d27864bfd:0x365882e78fc3bf95!8m2!3d39.8032732!4d-89.6052197!16s%2Fg%2F1tc_lx50!19sChIJ_UuGJ206dYgRlb_Dj-eCWDY,Arrow Trailer & Equipment Co,4.6,61,Trailer dealer,· In-store pick-up,"140 N Dirksen Pkwy, Springfield, IL 62702, United States","R93V+8W Springfield, Illinois, USA",https://www.arrowtrailer.com/,+1 217-544-0723,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepVGI8fiZMbfNaEJrkOxYbiHXLQCXpFR4GeW7ssqs-hU14VhhngTr6oExCojEuy7J9ZYUIBaB_r6groNHI949LvFvAK_t2p0Tw7IuGwfylmerMhJAyBBtvA4BRbX5yr7nMrGgAzFw=w408-h306-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2026-03-23T16:58:14.145Z,LGBTQ+ friendly,
