placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,info,isBlackOwned,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp
https://www.google.com/maps/place/Charlie%27s+Automotive/data=!4m7!3m6!1s0x54987926734f90d7:0xdda63f84319171cd!8m2!3d46.2164607!4d-119.1316511!16s%2Fg%2F1ts1mbsf!19sChIJ15BPcyZ5mFQRzXGRMYQ_pt0,Charlie's Automotive,4.6,61,Auto repair shop,,"1031 W Columbia Dr, Kennewick, WA 99336, United States","6V89+H8 Kennewick, Washington, USA",https://facebook.com/CharliesAuto79/,+1 509-586-8237,Open · Closes 5 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqZ1UH-YcAq1mPOdbGTmGzap0XKP8flF0uOmpyWJ2c4gW5BwVeiJWXBbIWs7SPXMKUdzA8XKXrVv60xtRBFEDwQ90pmGqAfOSQTh6UEY7VTV8jcTunLWhYPPvPV0FyblkSdcR_dSQ=w630-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Kennewick+WA/@46.2086683,-119.119948,14z",2026-03-23T19:05:25.797Z
https://www.google.com/maps/place/Hi-Land+Garage/data=!4m7!3m6!1s0x549879a71c4ea451:0x16cdbd6e5eaddf12!8m2!3d46.2120455!4d-119.1802751!16s%2Fg%2F1td5fv5w!19sChIJUaROHKd5mFQREt-tXm69zRY,Hi-Land Garage,4.9,711,Auto repair shop,,"215 N Union St, Kennewick, WA 99336, United States","6R69+RV Kennewick, Washington, USA",https://hilandgarage.com/,+1 509-783-2512,"Open · Closes 6 pm

Confirmed by this business 6 weeks ago",,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerSuolDbc_TDbcnfbQYBCqWRjCOePwFul360aKIz-778eORIDPwmgFjNTH9t-FdCOTuNuBVks3FAeKXRlBPZA-UJ-L4haM7Kzab2V5EY5yvit2sWRGl-GvKMuqApyQO3_5Gewb4Sw=w426-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Kennewick+WA/@46.2086683,-119.119948,14z",2026-03-23T19:05:31.177Z
https://www.google.com/maps/place/ANYTIME+Repair+and+Service/data=!4m7!3m6!1s0x54987b819d0e7541:0x5a62e3330278d260!8m2!3d46.2140838!4d-119.1185258!16s%2Fg%2F11f26g_hgr!19sChIJQXUOnYF7mFQRYNJ4AjPjYlo,ANYTIME Repair and Service,4.3,45,Auto repair shop,,"101 W Entiat Ave Yard #3, Kennewick, WA 99336, United States","6V7J+JH Kennewick, Washington, USA",http://www.anytimerepairservice.net/,,Open 24 hours,Identifies as veteran-owned,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepi3e_ttVP3MGAdBVT6-Xu3cQ7YQkQ5S0wAeS6lQ8lee8UlnrNvAccGuqg6mk_1r5O4x5Bux2vWvAbT5hAovssy38CzjEWyO0XeG5w85jB7wYdp_Uk40tEDmlGaNIUpB3krGscx=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Kennewick+WA/@46.2086683,-119.119948,14z",2026-03-23T19:05:37.124Z
https://www.google.com/maps/place/M-Pact+Auto+Repair/data=!4m7!3m6!1s0x549879bad2529075:0xcdc6c557234809ba!8m2!3d46.2033768!4d-119.1627097!16s%2Fg%2F11t9mhzpt3!19sChIJdZBS0rp5mFQRuglII1fFxs0,M-Pact Auto Repair,5.0,13,Auto repair shop,,"605 S Huntington Pl, Kennewick, WA 99336, United States","6R3P+9W Kennewick, Washington, USA",,+1 509-792-2828,Open · Closes 6:30 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OPPzPPriu9Cdtw9PcpRshA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=186.0735&pitch=0&thumbfov=100,true,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Kennewick+WA/@46.2086683,-119.119948,14z",2026-03-23T19:05:42.504Z
https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x549879e6270b990d:0xf18e4bb6a773ef41!8m2!3d46.2284611!4d-119.2246088!16s%2Fg%2F1tdw7s4l!19sChIJDZkLJ-Z5mFQRQe9zp7ZLjvE,Firestone Complete Auto Care,4.1,657,Tire shop,· In-store shopping · Kerbside pickup,"1765 N Columbia Center Blvd, Kennewick, WA 99336, United States","6QHG+95 Kennewick, Washington, USA",https://www.firestonecompleteautocare.com/washington/kennewick/1765-n-columbia-center-blvd/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,+1 509-591-0095,"Open · Closes 7 pm

Confirmed by this business 7 weeks ago",LGBTQ+ friendly,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepYQVv-R1cAdnuTAR5WnxfcnLzBiC6KkbIjhu5EvOb_X2AF9zwxS83NvNwypB9xHcgTeVbmudi0GjigypRssQ4HXCi2AYwKA6wbUWldTsVba_hAR4K9V1e8479dQhXACrOytE6Uug=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Kennewick+WA/@46.2086683,-119.119948,14z",2026-03-23T19:05:48.088Z
https://www.google.com/maps/place/Genesis+Auto+Inc/data=!4m7!3m6!1s0x549878d0840db327:0xf335c190a5650c90!8m2!3d46.2080359!4d-119.1194754!16s%2Fg%2F1tg6k829!19sChIJJ7MNhNB4mFQRkAxlpZDBNfM,Genesis Auto Inc,4.8,89,Auto repair shop,,"124 W 1st Ave, Kennewick, WA 99336, United States","6V5J+66 Kennewick, Washington, USA",http://www.genesis-auto.com/,+1 509-582-6544,Open · Closes 5 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqhfipYRqYFZ3DuPGQeKYaFnKcCKx3vf4kO0FYtCOUoiqSjLulVbE8X3MvM01crc7Hnp6HotJRHWvWrbkaDBbeIclwSjea-hNJD2m5EVN96bT2oxRf7iBK60WZILcDd35P-Q7mb=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Kennewick+WA/@46.2086683,-119.119948,14z",2026-03-23T19:05:53.389Z
https://www.google.com/maps/place/JVC+Auto+Repair/data=!4m7!3m6!1s0x54987f6e97d96689:0xaa16459263036e7e!8m2!3d46.2123846!4d-119.118894!16s%2Fg%2F11fjwx8z89!19sChIJiWbZl25_mFQRfm4DY5JFFqo,JVC Auto Repair,4.8,18,Auto repair shop,,"112 W Columbia Dr, Kennewick, WA 99336, United States","6V6J+XC Kennewick, Washington, USA",http://jvc.autos/,+1 509-579-4333,Open · Closes 6 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepnkPXLyMq6f5-koK2tLpat6MBDa6uWHxKDPExinEJhRdsPtk_mf1RQ0lEHbSm827w3g91_oWlC9ECVriPQQdr0e54ySRRqh2Tdx8Wqp6YM55vdGj2kvT9fstr8XRdeZdwpacMi=w408-h882-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Kennewick+WA/@46.2086683,-119.119948,14z",2026-03-23T19:06:00.366Z
https://www.google.com/maps/place/USA+Brake+%26+Auto+Repair/data=!4m7!3m6!1s0x549879085a84965b:0x314c3463123105b2!8m2!3d46.2119471!4d-119.1717575!16s%2Fg%2F1tf3z2bn!19sChIJW5aEWgh5mFQRsgUxEmM0TDE,USA Brake & Auto Repair,4.1,91,Auto repair shop,,"3809 W Clearwater Ave, Kennewick, WA 99336, United States","6R6H+Q7 Kennewick, Washington, USA",http://www.usabrakeandautorepair.com/,+1 509-783-8863,Open · Closes 5 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqMaRWmxh3qoHd1k_yBUNGXGoTvgbQiAJixY5MxH2vJySMkoHKBtIQOJIEVo8pw4XPdXNvzDe0WGjGKBJbHdk31gvY1xRcqI7F3wWsgPGMDYje35yjArm5AyDEK-a_K_x27IiZ_3xyRBfcy=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Kennewick+WA/@46.2086683,-119.119948,14z",2026-03-23T19:06:05.541Z
"https://www.google.com/maps/place/Mel%27s+Inter-City+Collision,+Inc./data=!4m7!3m6!1s0x549878d7e23e1369:0x13080f726eec15c6!8m2!3d46.2133658!4d-119.1246719!16s%2Fg%2F1v1skyt0!19sChIJaRM-4td4mFQRxhXsbnIPCBM","Mel's Inter-City Collision, Inc.",4.6,181,Auto body shop,,"520 W Deschutes Ave, Kennewick, WA 99336, United States","6V7G+84 Kennewick, Washington, USA",http://www.melsintercity.com/,+1 509-586-8257,Open · Closes 5 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqEhlNi_jiuW-m6unsUYqjNUHkcc3acaihdrQjwF9Fw6kKuKlbQReY5J1QH5YboaTE7j-0F2DC6lGaSsSeHUWGfMzo5GwzPpsA7agLnqxUnqxasjmPRXyjeSpK012hsCaWZmaZ1=w533-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Kennewick+WA/@46.2086683,-119.119948,14z",2026-03-23T19:06:10.723Z
https://www.google.com/maps/place/SRU+Automotive+LLC/data=!4m7!3m6!1s0x5498792cb4d00c03:0x222cea478a207230!8m2!3d46.2065118!4d-119.1042477!16s%2Fg%2F11kfcb94nb!19sChIJAwzQtCx5mFQRMHIgikfqLCI,SRU Automotive LLC,3.9,30,Auto repair shop,,"901 E Chemical Dr B, Kennewick, WA 99336, United States","6V4W+J8 Kennewick, Washington, USA",http://sruautomotive.com/,+1 509-582-2965,"Open · Closes 6 pm

Updated by others 8 weeks ago",,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepaBB7cMEYqb1S6cJZSHBH1_uSc4DB6RUYk3JYAYXpQeukNpbDyOT1CN3FqTPRPrpSoFOSjWmwQNV5BBadC0Q01YgcE3BhntOUDjAkKxYA9zeM70uenb2dQe6YL46C4Q9439xBe=w520-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Kennewick+WA/@46.2086683,-119.119948,14z",2026-03-23T19:06:15.980Z
https://www.google.com/maps/place/Meyers+Auto+Tech/data=!4m7!3m6!1s0x5498799cf51ad7b9:0xe83d7b8f14cf9554!8m2!3d46.222744!4d-119.1946255!16s%2Fg%2F1tsyjxqj!19sChIJudca9Zx5mFQRVJXPFI97Peg,Meyers Auto Tech,4.8,815,Auto repair shop,,"1120 N Grant St, Kennewick, WA 99336, United States","6RF4+34 Kennewick, Washington, USA",https://www.meyersautotech.com/?utm_source=GMB_Organic&utm_medium=GMB_Organic&utm_campaign=GMB+website+click,+1 509-735-8436,Open · Closes 5:30 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqnhXnrhmKTTClVuuIPJqGOxZKtS5cp2b5L_fk4dWXHEx9_KiBrshD11dscLC8rCYbjcSJM0t3rui-iCF-mGpRTF39htzD06fP2_B4U5aG4czZqX6FzqLuhBag20aU3caUsEA6wHSzWnQiU=w513-h240-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Kennewick+WA/@46.2086683,-119.119948,14z",2026-03-23T19:06:21.813Z
https://www.google.com/maps/place/Walmart+Auto+Care+Center/data=!4m7!3m6!1s0x54987840ba290ee5:0xb2e084400496075f!8m2!3d46.1834288!4d-119.1774117!16s%2Fg%2F1tdfhdlr!19sChIJ5Q4pukB4mFQRXweWBECE4LI,Walmart Auto Care Center,3.2,118,Oil change service,,"2720 S Quillan St, Kennewick, WA 99337, United States","5RMF+92 Kennewick, Washington, USA",https://www.walmart.com/store/2101-kennewick-wa/auto-care-center/?veh=seo_loc,+1 509-586-1814,Open · Closes 7 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoI03x0ccBGzAT46KP1vf9KQyJFCadmfaeaTGGoHmItcqkqI45629PvO7smv13uOM5zogmABXdCu_bNmXeqHFTWWdSJx4N2CP_fQ1mGjs-Uggm49nFnzaaxc9Sh9bTjR2y0raYzZQ=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tire+service+in+Kennewick+WA/@46.2086683,-119.119948,14z",2026-03-23T19:06:27.149Z
https://www.google.com/maps/place/Beast+Performance/data=!4m7!3m6!1s0x549878e0d6bbe87b:0x40c5e3c185ce33db!8m2!3d46.2110253!4d-119.1567555!16s%2Fg%2F11dxnyz261!19sChIJe-i71uB4mFQR2zPOhcHjxUA,Beast Performance,4.8,20,Motorcycle parts store,,"118 Vista Way, Kennewick, WA 99336, United States","6R6V+C7 Kennewick, Washington, USA",,+1 509-591-7041,Open · Closes 5 pm,Identifies as veteran-owned,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoYFn9BQyFH3GJeWmPxsIf-3rW2LC1U5MVNOSFMxjzkvmV5eNOFaKGRmM41-pZACg3-k9ckw0LYbRgfKEechwLdIan_Or1bWIHJqB1hbd3GV-nO3l8czK8aU94QfXYxcZ-jEZhK=w408-h725-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Kennewick+WA/@46.2086683,-119.119948,14z",2026-03-23T19:06:32.552Z
https://www.google.com/maps/place/A-1+Automotive+%26+Repair/data=!4m7!3m6!1s0x549878cc2d33c651:0x59f4b05346276601!8m2!3d46.2052644!4d-119.1074939!16s%2Fg%2F1hd_n19wz!19sChIJUcYzLcx4mFQRAWYnRlOw9Fk,A-1 Automotive & Repair,3.8,17,Auto repair shop,,"620 E 3rd Ave, Kennewick, WA 99336, United States","6V4V+42 Kennewick, Washington, USA",http://a-1automotiveandrepair.com/,+1 509-582-6504,Open · Closes 5 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqTNIBU8ogha-ZtC6DS1mdP5XmzjJ2pylnYRsPhFIKdmHDjRx1REanrkgPnMGcw5ygYza59zJDpo75ypck0A9MSKFMjK8eYpYXr3Iueanl_PNfgpX-gfwKtdVsTnkzTDdg45tRF=w408-h248-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Kennewick+WA/@46.2086683,-119.119948,14z",2026-03-23T19:06:37.763Z
https://www.google.com/maps/place/Valvoline+Instant+Oil+Change/data=!4m7!3m6!1s0x5498797fd09d33d3:0xa71e9cdb52b00aca!8m2!3d46.21263!4d-119.16861!16s%2Fg%2F11h_v1h57s!19sChIJ0zOd0H95mFQRygqwUtucHqc,Valvoline Instant Oil Change,4.6,379,Oil change service,,"3502 W Clearwater Ave, Kennewick, WA 99336, United States","6R7J+3H Kennewick, Washington, USA",https://store.vioc.com/wa/kennewick/3502-w-clearwater-ave?utm_source=google&utm_medium=local&utm_campaign=localsearch,+1 509-591-0794,"Open · Closes 6 pm

Confirmed by this business 9 weeks ago",,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoo_nEM41dxMhSJHmAM0Cq60ayRrZGg4r0EDb4JrKOvrvQaeDvl5Gzsg6iktEBAR6UcSRvEeBs9Cc1qiwfSWifGUKWsZ_m-S4ja3nH_yAPlEl6pybbvA4Cvvp2W6QrYu4xWD7VxV8m0s6w=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5:30 pm,9 am–4 pm,"https://www.google.com/maps/search/tire+service+in+Kennewick+WA/@46.2086683,-119.119948,14z",2026-03-23T19:06:43.702Z
https://www.google.com/maps/place/Costco+Tire+Service+Center/data=!4m7!3m6!1s0x54987a1e753868bb:0xf03e9e8d7cd278ed!8m2!3d46.2257182!4d-119.2354464!16s%2Fg%2F11b7ytkwhn!19sChIJu2g4dR56mFQR7XjSfI2ePvA,Costco Tire Service Center,4.2,72,Tire shop,· In-store pick-up,"8505 W Gage Blvd, Kennewick, WA 99336, United States","6QG7+7R Kennewick, Washington, USA",https://www.costco.com/warehouse-locations/kennewick-wa-486.html,+1 509-737-8849,Open · Closes 8:30 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqNJflIHdg_T0FuTCnTPFD8erPvhmNZ-CDmsbcrxE2JqMOLzBOdmH2TrN-mRFRtvIaYoFXJ9P4V_Dha8bxC5irUAqn6-tLI7-Op2TNAAmqStEX77mMA74blNOAHTvZt6KCVJH4x=w426-h240-k-no,true,10 am–8:30 pm,10 am–8:30 pm,10 am–8:30 pm,10 am–8:30 pm,10 am–8:30 pm,9:30 am–7 pm,10 am–6 pm,"https://www.google.com/maps/search/tire+service+in+Kennewick+WA/@46.2086683,-119.119948,14z",2026-03-23T19:06:48.914Z
https://www.google.com/maps/place/Black+Butte+Auto+Repair+LLC/data=!4m7!3m6!1s0x549879b220765d35:0xc4d95687df2cf6ad!8m2!3d46.2115523!4d-119.1772728!16s%2Fg%2F11v157gp7v!19sChIJNV12ILJ5mFQRrfYs34dW2cQ,Black Butte Auto Repair LLC,4.8,17,Auto repair shop,,"4121 W Clearwater Ave, Kennewick, WA 99336, United States","6R6F+J3 Kennewick, Washington, USA",https://blackbutteauto.com/,+1 509-405-5829,Open · Closes 4:30 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoEYWUoOxDNP4WOFSWXTsx6H9NFtlDllJxJKWlRFkdJwHw9E4bBVgUojTy6PSTKFoqLnX4MkAaAg9ouYd16YtfjqgPPoCSEL6RyYzhUbBzOkgtVACla3-Ww9n7rrkWHdWqwqjOH3g=w408-h306-k-no,true,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Kennewick+WA/@46.2086683,-119.119948,14z",2026-03-23T19:06:54.370Z
https://www.google.com/maps/place/Affordable+Windshields+%26+More/data=!4m7!3m6!1s0x549879290111c8fb:0x3073345b2f486631!8m2!3d46.2161209!4d-119.125269!16s%2Fg%2F1th0y1m2!19sChIJ-8gRASl5mFQRMWZIL1s0czA,Affordable Windshields & More,4.5,77,Auto glass shop,,"525 W Columbia Dr, Kennewick, WA 99336, United States","6V8F+CV Kennewick, Washington, USA",http://affordablewindshields.net/,+1 509-585-7377,Open 24 hours,LGBTQ+ friendly,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerJ2wbTIt2aOGe16oMS_qXndoKg_PscsULbaOMXxBHnbU1KULWiHk5BQKhC5vhDAOSXaYVm0FwALGPIhskC9bmcNOEfbcBK2XL0wjku2KvHL4VJsKR7C9PPUgjWvV0asC62apM=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Kennewick+WA/@46.2086683,-119.119948,14z",2026-03-23T19:06:59.476Z
https://www.google.com/maps/place/Rad+Towing/data=!4m7!3m6!1s0x54987929b76a4ec5:0xb4434e31823d47d1!8m2!3d46.2083579!4d-119.1105119!16s%2Fg%2F1wfvmc7t!19sChIJxU5qtyl5mFQR0Uc9gjFOQ7Q,Rad Towing,4.1,427,Towing service,,"410 E Kennewick Ave, Kennewick, WA 99336, United States","6V5Q+8Q Kennewick, Washington, USA",https://radtowing.com/,+1 509-585-4003,Open · Closes 5 pm,Identifies as women-owned,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo-SlDnFmnVO7rpFjLAXP7kJzREp9TxSGQaaraEMX-rSjNoyU0x_ivEfV_iXcRXiIyAyCGtftPaU35OCVSrOB9eTw3tpeVzGIojbgV5ywkCu_dpXdWdhYXAQL9AfOCeSQLVBn11=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Kennewick+WA/@46.2086683,-119.119948,14z",2026-03-23T19:07:05.220Z
https://www.google.com/maps/place/Platinum+Automotive+Services/data=!4m7!3m6!1s0x54987ed0826f6c6f:0xa926834066fc9a38!8m2!3d46.209383!4d-119.2372993!16s%2Fg%2F1jglvbf0p!19sChIJb2xvgtB-mFQROJr8ZkCDJqk,Platinum Automotive Services,4.7,154,Car repair and maintenance service,,"8504 W Clearwater Ave, Kennewick, WA 99336, United States","6Q57+Q3 Kennewick, Washington, USA",https://platinumautotech.com/,+1 509-528-5115,Open · Closes 5:30 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqFyP-_QroFmjuS2lc7ZvojiMZrn1XoiNYvI_OUrJiP9kvBUtrXTLlNakxuXKftkFEvC9CUFGFp2yts6v63a0MhR_8Pg671vnBcobvMocdHxtyRkSSqf0xz5O_ryeVzu_RZzOqk_g=w408-h272-k-no,true,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Kennewick+WA/@46.2086683,-119.119948,14z",2026-03-23T19:07:10.558Z
https://www.google.com/maps/place/Jiffy+Lube/data=!4m7!3m6!1s0x5498798bd4a411a9:0xed88e48191d54528!8m2!3d46.2265027!4d-119.2186662!16s%2Fg%2F1tfs0sng!19sChIJqRGk1It5mFQRKEXVkYHkiO0,Jiffy Lube,4.7,834,Oil change service,,"7201 W Canal Dr, Kennewick, WA 99336, United States","6QGJ+JG Kennewick, Washington, USA",https://www.jiffylube.com/locations/wa/kennewick/2624,+1 509-736-3320,Open · Closes 6 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer-mDyjJDnPGvX8iDoBPTNy1vdhqhJEGpRdMEzCKXKnffSCxd093bnH4rq_nFpxQYgM849D5MOzXzXOUfB8yncjCbTKjVevO5b6uxpwnNv7awxJkelCMM3m_bZe_oacdf9yhmwSNoNPYw7s=w408-h272-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Kennewick+WA/@46.2086683,-119.119948,14z",2026-03-23T19:07:15.900Z
https://www.google.com/maps/place/Canyon+Country+Cycle/data=!4m7!3m6!1s0x549879eaaa5e2ae9:0x37c99719e8c8b9c4!8m2!3d46.2067961!4d-119.1074504!16s%2Fg%2F1td47pk9!19sChIJ6Spequp5mFQRxLnI6BmXyTc,Canyon Country Cycle,4.5,105,Motorcycle repair shop,,"516 E 1st Ave Ste C, Kennewick, WA 99336, United States","6V4V+P2 Kennewick, Washington, USA",,+1 509-737-0201,Closed · Opens 10 am Tue,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepR0KLqrv5qPQ-I4mNNldgxPBFl-FFohl-nHJ7MBlopstMj2Mi5PAt2B0E-j8V8VAwiReFAapKHg0rKzlfnIgOLdq35ZQuv04iOCUVo6p01JI1NPIlvOl9SO_ZilehrMGbbUzg=w408-h725-k-no,true,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Kennewick+WA/@46.2086683,-119.119948,14z",2026-03-23T19:07:20.921Z
"https://www.google.com/maps/place/IZZY+TIRE+ROAD+SERVICE/@46.423669,-129.9427085,3z/data=!3m1!4b1!4m6!3m5!1s0x5498792830b3e0a5:0x36493024e0ba716!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11c5zxp8nv",IZZY TIRE ROAD SERVICE,3.7,3,Wheel store,,,,,+1 509-460-2710,Open 24 hours,,,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Kennewick+WA/@46.2086683,-119.119948,14z",2026-03-23T19:07:28.132Z
https://www.google.com/maps/place/Speck+Hyundai+of+Tri-Cities/data=!4m7!3m6!1s0x54987eb414747ed1:0x255cc9991efdff53!8m2!3d46.2130813!4d-119.1605694!16s%2Fg%2F1vp6zx8k!19sChIJ0X50FLR-mFQRU__9HpnJXCU,Speck Hyundai of Tri-Cities,4.5,777,Hyundai dealer,· In-store shopping,"2910 W Clearwater Ave, Kennewick, WA 99336, United States","6R7Q+6Q Kennewick, Washington, USA",https://www.speckhyundai.com/,+1 509-715-0205,,Identifies as women-owned,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwern6z31GHbnO8xspEtdjKu5yBY18G6q9dCRyr7u2Snk13Gw9jWx3_k-skM-QgV8eB4Sb_bJwxeOa8jh2IUd9fCf6626Wa0aC0qLXJgLic3RMogd67fHFYJTSPu8Mw_2m_xdFss7vw=w408-h306-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Kennewick+WA/@46.2086683,-119.119948,14z",2026-03-23T19:07:33.437Z
https://www.google.com/maps/place/J+%26+R+AUTO+%2F+J+%26+R%27s+MOTORSPORTS/data=!4m7!3m6!1s0x549878d05ec963cd:0x38a0943eb6d69b6c!8m2!3d46.2078929!4d-119.1162979!16s%2Fg%2F1jkvfnwtd!19sChIJzWPJXtB4mFQRbJvWtj6UoDg,J & R AUTO / J & R's MOTORSPORTS,4.3,191,Used car dealer,,"1 E 1st Ave, Kennewick, WA 99336, United States","6V5M+5F Kennewick, Washington, USA",http://jandrauto1.com/,+1 509-582-6222,Closed · Opens 10 am Tue,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweptMFvQZ2VKdutdQcamXyRb4DV0_HhvgTzQJYSWdBM0fBN2wfRosL6vI9tNMw44exu15szrJyxXnfhJ3tRQ3kVai8ne0HTgkqxNq1u2cggtpruxtfhgyDmz_EoMZnnzlzNAUJRRAA=w408-h306-k-no,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–1 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Kennewick+WA/@46.2086683,-119.119948,14z",2026-03-23T19:07:38.752Z
