placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,attributes,isBlackOwned,error
https://www.google.com/maps/place/Top+Dog+Roofing/data=!4m7!3m6!1s0x299d1aae2aad9a37:0xc613af3d5250e68b!8m2!3d32.3205886!4d-110.9206473!16s%2Fg%2F11y44xhswp!19sChIJN5qtKq4anSkRi-ZQUj2vE8Y,Top Dog Roofing,4.8,20,Roofing contractor,"3430 E Sunrise Dr #180, Tucson, AZ 85718, United States","83CH+6P Tucson, Arizona, USA",https://topdogroofers.com/,+1 520-214-5066,Closed · Opens 7 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEaSP3DFH23e8RxmW1ieTZ1d6XSExpj3CrP52DMxqcKhXClWsLUyoXlm3jWxeDzOGU1aSTGDMsmiOoA0bAcjYaf3oKi9ABPXsdVJqLsH0P-eRh7AkL8x0wu5gAeCL_Suw9HzChsj2b4DEaZ=w408-h544-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-04-29T05:36:39.794Z,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,,,
https://www.google.com/maps/place/Generations+Roofing/data=!4m7!3m6!1s0x86d673914f479337:0x3af78416cf9773bb!8m2!3d32.2779656!4d-110.949458!16s%2Fg%2F11xhb66g5g!19sChIJN5NHT5Fz1oYRu3OXzxaE9zo,Generations Roofing,5.0,25,Roofing contractor,"3920 N Vine Tree Pl, Tucson, AZ 85719, United States","73H2+56 Tucson, Arizona, USA",https://generationsroof.com/,+1 520-777-7736,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHyONMOqLr9OowwTEPb5FcM6VyxAefICI3MKp03t8B8aECvuWgIptXLuW6xsyC-7068uTnbLfdCJeSOEfoYLK34oJMRdZAq0kFGN5cokDz04q5fGMiz6FuYPZflpVSjhaSAVqL8legQJfUp=w408-h306-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-04-29T05:36:44.060Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,,,
"https://www.google.com/maps/place/Tree+heaven+3M's/@32.1557085,-110.8825025,11z/data=!3m1!4b1!4m6!3m5!1s0x2f121d987ad403c9:0x222ee7a6a3335fc7!8m2!3d32.1557085!4d-110.8825026!16s%2Fg%2F11t83p_304",Tree heaven 3M's,,,Website designer,,,,+1 520-339-1384,,,,true,"https://www.google.com/maps/search/tree+service+businesses+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-04-29T05:36:48.246Z,,,,,,,,,,
https://www.google.com/maps/place/Saguaro+Desert+Landscaping+llc/data=!4m7!3m6!1s0x86d66ee91026aaab:0x13b4eea42e44b428!8m2!3d31.9728994!4d-110.731338!16s%2Fg%2F11h3vbsrwp!19sChIJq6omEOlu1oYRKLRELqTutBM,Saguaro Desert Landscaping llc,4.6,9,Landscaper,,,,+1 520-419-1417,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHA3A8__l3AOK317MsTBXam5IBK-XJoSW04OMABYH-GYvV-H7DYpbppi2Ch6huCDQ6EDHy1mlIV_qCVDZPXNZBXgTiDOhWJu0JlJw-bQc3r3dMgGFtEIKFM3EUPtz5qzX1HRgEI=w408-h408-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-04-29T05:36:52.569Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,,,
https://www.google.com/maps/place/On+Q+Property+Management/data=!4m7!3m6!1s0x86d67371c3ed24cd:0x56e1bd4fadccbe20!8m2!3d32.286165!4d-110.9617714!16s%2Fg%2F11fvr5pmzg!19sChIJzSTtw3Fz1oYRIL7MrU-94VY,On Q Property Management,4.6,268,Property management company,"698 E Wetmore Rd #520, Tucson, AZ 85705, United States","72PQ+F7 Tucson, Arizona, USA",https://www.onqpm.com/tucson/,+1 520-244-0001,Closed · Opens 9 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHQz59lTK6ns3kNWZz2QY-stwGe21QSb9QUK5aJWI634V2l5LNyX-BiSrIHH0sNqDwCufkhor-hjNQSL04eSVzgGZSIUwU6F4KMilMYuCMQF6wSb8lYFWNusevaOb7JmTMQxRquvg=w427-h240-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-04-29T05:36:57.173Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,,
https://www.google.com/maps/place/Paul%27s+Ace+Hardware/data=!4m7!3m6!1s0x86d66d8e21db7b95:0xee285bd1843ff577!8m2!3d32.3094848!4d-110.8909227!16s%2Fg%2F1thgbx90!19sChIJlXvbIY5t1oYRd_U_hNFbKO4,Paul's Ace Hardware,4.4,368,Hardware store,"4751 E Sunrise Dr, Tucson, AZ 85718, United States","8455+QJ Tucson, Arizona, USA",http://www.acehardware.com/store-details/19513?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=19513,+1 520-529-0303,Closed · Opens 7 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF385lSdWM0_dyiNfr2JsoXzrDtXs8etjYd7DyxMT3s_BZhYBj2njqqcLZkI3qlOv42_5nIWxiOvi1a8LoFeGMnKd8IPNwbHhhj7jIU1WSfNmcIGp5vCDdvsQzPWgRRpAGCE7J6shYa7B1-=w408-h327-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-04-29T05:37:01.702Z,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,8 am–6 pm,7 am–7 pm,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store shopping · In-store pick-up · Delivery",,
https://www.google.com/maps/place/Haul+It+Off+Junk+Removal/data=!4m7!3m6!1s0x86d673282297bc07:0xfa58e61a7c14ca77!8m2!3d32.3393845!4d-110.9782431!16s%2Fg%2F11s5qpmpk4!19sChIJB7yXIihz1oYRd8oUfBrmWPo,Haul It Off Junk Removal,5.0,191,Junk removal service,"7315 N Oracle Rd #207, Tucson, AZ 85704, United States","82QC+QP Tucson, Arizona, USA",https://haulitoffjunkaz.com/,+1 520-808-2268,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGVLbk7XOkRXTMfp1ck_sBs0uZ1liRRXaToMkiELcPwrP_VLhQbholjPDrQSIJr2xUgu75pQHAn0WvS1uWgkPm_YbSGRuh8zpK9fNRSa-rfVeXp-rwgK2QULgev5CcXHMr3TDJiGcYPxlu5=w408-h544-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-04-29T05:37:06.134Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Abacus+Plumbing+Company/data=!4m7!3m6!1s0x86d671f0f4e86535:0x7fc6efbf8b0c05be!8m2!3d32.2678871!4d-110.9164981!16s%2Fg%2F1tj80dyk!19sChIJNWXo9PBx1oYRvgUMi7_vxn8,Abacus Plumbing Company,4.6,77,Plumber,"3555 E Hardy Dr, Tucson, AZ 85716, United States","739M+5C Tucson, Arizona, USA",http://www.callabacusnow.com/,+1 520-327-6248,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAET_Xu8DvZyCpTK5YO3de_0lYwb0YNTm_FvU3rmu-YmOgASe2ZN5EAQjqAfYH4rw0ddpmWmnQvCnWPVdpwmVU7z-GFJgIaqUfKSbJSE1O4nanlI59RsOwk6DRilKIx96jdm6UE=w408-h306-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-04-29T05:37:10.499Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Zocalo+Village/data=!4m7!3m6!1s0x86d670482378923d:0xd4d804ec36003446!8m2!3d32.276535!4d-110.921458!16s%2Fg%2F1tdr3rrx!19sChIJPZJ4I0hw1oYRRjQANuwE2NQ,Zocalo Village,4.6,97,Furniture store,"3384 E River Rd, Tucson, AZ 85718, United States","73GH+JC Tucson, Arizona, USA",http://www.zocalovillage.com/,+1 520-320-1236,Closed · Opens 8:30 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGM2gWSu97I4qyCR2bP41aK7_h_2BpAvgbvQMyI_7bBonG8zVf1kEkzkieOOBoVFJml09CoLiNKIYs8Ph395lU98MH7eB66OVK9VUG9Ke6ozTCs-g2CkrKspZ-jEXolWt_txxaW=w408-h612-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-04-29T05:37:15.167Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,· Delivery,,
https://www.google.com/maps/place/Artistic+Landscape+Concepts/data=!4m7!3m6!1s0x86d67340b683ec15:0xe5727a53cc76aee3!8m2!3d32.3354705!4d-110.9757561!16s%2Fg%2F11h4cfw_q0!19sChIJFeyDtkBz1oYR4652zFN6cuU,Artistic Landscape Concepts,5.0,1,Landscaper,"7090 N Oracle Rd Suite 178-306, Tucson, AZ 85704, United States","82PF+5M Tucson, Arizona, USA",,+1 520-389-6270,Closed · Opens 5 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEyvbHt9n4Ib3TtJQRkad8OB9Lvy_OoSLgIYZ1fWa4cN4ZrABzPsbbow9anLLZwOwc93V4Uhaasg_LNsDjogCYER9Kt81H8eYVEKe7b2ecXturjmTqU4f5GtBg91GgvnvlCy94m=w1027-h240-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-04-29T05:37:19.737Z,5 am–8 pm,5 am–8 pm,5 am–8 pm,5 am–8 pm,5 am–8 pm,7 am–7 pm,5 am–8 pm,,,
https://www.google.com/maps/place/Amazing+Rakes+Landscaping/data=!4m7!3m6!1s0x86d673b9420e938b:0x4aa77b2380d8105!8m2!3d32.1347769!4d-110.9987685!16s%2Fg%2F11cryf0kwm!19sChIJi5MOQrlz1oYRBYENOLJ3qgQ,Amazing Rakes Landscaping,4.5,19,Landscaper,,,https://www.facebook.com/amazingrakes/,+1 520-429-7919,Closed · Opens 7 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGpT6S0ul0LUstSD7JfvQEnRvSX9_v4tKxB7t4MM0E19zhy_iMRH1C9JeLO1mv8EOml5wj5HjsN_yF8HPFf8xljpYcDtAIajCgxmRUCEfrXaK0VdjlSWvdbLvfO_m4srcEQKq73879Bglc=w408-h272-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-04-29T05:37:24.101Z,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,,,
https://www.google.com/maps/place/La+Paloma+Country+Club/data=!4m7!3m6!1s0x86d67262cec2ceb7:0xd55ca6eb16febac9!8m2!3d32.3172416!4d-110.9157053!16s%2Fg%2F1thw2lcs!19sChIJt87CzmJy1oYRybr-FuumXNU,La Paloma Country Club,4.6,235,Golf course,"3660 E Sunrise Dr, Tucson, AZ 85718, United States","838M+VP Tucson, Arizona, USA",http://www.lapalomacc.com/,+1 520-299-1500,Closed · Opens 6 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEu6SfoqHGzonHq7PwXaSXh3rabrr_Q0R7aBuflTIHOjkJlm6ujV8dVQPc-JlopQe-15eVDbTk6EznGmei8hZ2bkX60oer7y8PE_fmtCkpi1Rv-b2U0KkT6TUtyjScLNiRtHD9T=w408-h305-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-04-29T05:37:28.703Z,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,"Elegant country club offering golf, tennis, a fitness club, a spa, a restaurant & an outdoor pool.",,
https://www.google.com/maps/place/Tucson+Artificial+Turf/data=!4m7!3m6!1s0x86d67395b435ba39:0xf3bc993b3b3d457f!8m2!3d32.3219818!4d-110.9731125!16s%2Fg%2F11n58lx9c8!19sChIJObo1tJVz1oYRf0U9OzuZvPM,Tucson Artificial Turf,,,Landscaper,"175 W Orange Grove Rd, Tucson, AZ 85704, United States","82CG+QQ Tucson, Arizona, USA",https://www.tucsonartificialturf.com/,+1 520-447-3355,"Closed · Opens 7:30 am Wed

Confirmed by this business 4 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CX9mjd30yNrhd1XBNS_IYw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=281.01007&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/tree+service+businesses+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-04-29T05:37:32.908Z,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,9 am–4 pm,7:30 am–6 pm,,,
https://www.google.com/maps/place/Heirloom+Farmers+Markets+%7C+Rillito+Park/data=!4m7!3m6!1s0x86d673861b902a23:0xaed124c2352b34e4!8m2!3d32.2896036!4d-110.9602113!16s%2Fg%2F1ptxzwmz0!19sChIJIyqQG4Zz1oYR5DQrNcIk0a4,Heirloom Farmers Markets | Rillito Park,4.6,552,Farmers' market,"4502 N 1st Ave, Tucson, AZ 85718, United States","72QQ+RW Tucson, Arizona, USA",http://www.heirloomfm.org/,+1 520-882-2157,"Closed · Opens 8 am Sun

Updated by this business 3 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHRGp4FeYIw3cfSyB-VPkne-endy3GLhPZMVSwt5_ye9UPseugddHq8cX4DoAjxBv4fxi-826uJdbDLrshdDadXpZsT9b32YCJO7-ZnoBNhtcAPltpCgSD4lTWgetmJg2sskaw=w408-h408-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-04-29T05:37:37.319Z,Closed,Closed,Closed,Closed,Closed,8 am–12 pm,Closed,,,
https://www.google.com/maps/place/Mark%27s+Ace+Hardware/data=!4m7!3m6!1s0x86d673c873504e71:0x27847c1a4ab01aa1!8m2!3d32.2881037!4d-110.9623489!16s%2Fg%2F11cs5w5ny2!19sChIJcU5Qc8hz1oYRoRqwShp8hCc,Mark's Ace Hardware,4.5,610,Hardware store,"605 E Wetmore Rd, Tucson, AZ 85705, United States","72QQ+63 Tucson, Arizona, USA",http://www.acehardware.com/store-details/16505?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=16505,+1 520-305-3322,"Closed · Opens 8 am Wed

Confirmed by this business 3 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF_L5EaPKItfiVo9uV3iDPo598Dej6GppEoCOJ37-obf4BslhlbYUpf33yWWvPgYMpq5frxVw0AGffVoI8u-bdO2ocvINdPs9nMRsD9rJeVzWAwA2HA1RyYfSfQwKaz0Cm5i3_ZowxuBi0S=w408-h408-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-04-29T05:37:42.355Z,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–6 pm,8 am–7 pm,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store shopping · In-store pick-up · Delivery",,
"https://www.google.com/maps/place/Our+Landscaper/@32.2372575,-110.9643165,10z/data=!3m1!4b1!4m6!3m5!1s0x86d673a30b5e8def:0x88ca1b395cc5d123!8m2!3d32.2372574!4d-110.9643165!16s%2Fg%2F11h_24f4dd",Our Landscaper,5.0,1,Landscaper,,,http://our-landscaper.com/,+1 520-293-0423,Closed · Opens 9 am Wed,,,true,"https://www.google.com/maps/search/tree+service+businesses+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-04-29T05:37:54.883Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–12 pm,Closed,9 am–5 pm,,,
https://www.google.com/maps/place/Trees-N-Things/data=!4m7!3m6!1s0xad71dbaa90c46187:0x6306155239e7e2!8m2!3d32.1347769!4d-110.9643165!16s%2Fg%2F11ld7tk_24!19sChIJh2HEkKrbca0R4uc5UhUGYwA,Trees-N-Things,5.0,13,Tree service,,,,+1 520-358-4803,Closed · Opens 6 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFYoNIKHLDO8llMOEPIUmkKDiVyHlAnjv8nb8SYHB_5iiWOydJJMiu5obifmc6O38qvN5xMLZTuRzB36ZKPC2wirSYh1_7TAHlFX7-t8-P27xOe-2kCNztABgERzCxgFpsiuY8D-dRk9O4=w408-h306-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-04-29T05:38:05.928Z,6 am–4 pm,6 am–4 pm,6 am–4 pm,6 am–4 pm,6 am–2 pm,Closed,6 am–4 pm,,,
https://www.google.com/maps/place/Levav+Hardscaping+LLC/data=!4m7!3m6!1s0x86d671518f769eb1:0xfd326dee59e61981!8m2!3d32.2636148!4d-110.9660292!16s%2Fg%2F11rn50_x9r!19sChIJsZ52j1Fx1oYRgRnmWe5tMv0,Levav Hardscaping LLC,5.0,2,Landscaper,"3125 N Geronimo Ave #14, Tucson, AZ 85705, United States","727M+CH Tucson, Arizona, USA",,+1 520-440-4813,Closed · Opens 6 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEucCB8yBNgfaSanL3EvOtuRXvX8a5gCSn0P7LCuxvae6q0n_5nYIFtCCsKj8nPvLPss29xeUNOENfQvSxxrMdDRugZVsVrRLmoAxJt5jSGQa66K2hvmstjtQL8cQj_gspSunxt=w408-h306-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-04-29T05:38:10.258Z,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,Closed,Closed,6 am–5 pm,,,
https://www.google.com/maps/place/Associa+Arizona/data=!4m7!3m6!1s0x86d60ccace557ad3:0x660864fa3a78ae7!8m2!3d32.3316739!4d-110.976131!16s%2Fg%2F1tlvpzn8!19sChIJ03pVzsoM1oYR54qno0-GYAY,Associa Arizona,4.0,1040,Property management company,"6840 N Oracle Rd #130, Tucson, AZ 85704, United States","82JF+MG Tucson, Arizona, USA",https://www.associaarizona.com/?utm_source=gmb&utm_medium=Yext&y_source=1_Mjc2NjU5MDQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 520-742-5674,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEgaF0Z40aoB18GqU7t_utPodvzwry27BhdxSZ6sNK3wogMLzICwPbPKPALsRYg5XEFWq1cesDgyMtsJlgj15d5HYsYnMyhOepLtW1_bqmdzKtaQOByeDG60THqXlia-mrox4sJrA=w408-h309-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-04-29T05:38:14.589Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,
https://www.google.com/maps/place/Finest+Tree+Service/data=!4m7!3m6!1s0x86d60af48dd15555:0x9be2f6d1ad685201!8m2!3d31.9701219!4d-111.8908745!16s%2Fg%2F11hcy_z28m!19sChIJVVXRjfQK1oYRAVJordH24ps,Finest Tree Service,5.0,3,Tree service,,,https://finesttreeremoval.com/,+1 520-304-1603,Closed · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEnT-vnrfIHmsVm_bb9d3_Gv3VtBgCctyxeE43JgJPnXId2BQie8XS_sWQtbOGEsz4eoyUmiDrQa_RE1R_Le2u8BERwH2rEznEnG2IVFPyEpkYId2qSqj7q85znP0JKR0ppND3_Aw=w480-h240-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-04-29T05:38:18.854Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,8 am–5 pm,,,
"https://www.google.com/maps/place/Tree+Cutters/@34.1680349,-111.9307474,7z/data=!3m1!4b1!4m6!3m5!1s0x86d6746751008053:0x63b094f378e3c334!8m2!3d34.168035!4d-111.9307474!16s%2Fg%2F11fzd344hw",Tree Cutters,5.0,1,Tree service,,,,+1 520-730-9767,Closed · Opens 8 am Wed,,,true,"https://www.google.com/maps/search/tree+service+businesses+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-04-29T05:38:24.971Z,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,,,
https://www.google.com/maps/place/Blanco+Cocina+%2B+Cantina/data=!4m7!3m6!1s0x86d672f3773ab99d:0xb9197ff0f022a877!8m2!3d32.3248443!4d-110.9294978!16s%2Fg%2F1ts3g1fx!19sChIJnbk6d_Ny1oYRd6gi8PB_Gbk,Blanco Cocina + Cantina,4.3,1676,Mexican restaurant,"2905 E Skyline Dr #246, Tucson, AZ 85718, United States","83FC+W6 Tucson, Arizona, USA",https://www.blancotacostequila.com/locations/tucson-az/?utm_source=Google&utm_medium=Organic&utm_campaign=Maps,+1 520-232-1007,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGo_V9OXtU7k0wsSgEhaGhp6OAJ_B4F7pR1O2v4XH1-NJCn1caR5ypJ_Mxm3acRjXolrpWHxVGJIp53UIolRD7c4kK-y88OXXfjRzbaD4gQJ6vXTjEgbQNwgy-_OrJLY2PRXoHRUQ=w408-h272-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-04-29T05:38:29.673Z,,,,,,,,Stylish Mexican eatery with vibrant decor serving traditional eats & a wide range of tequilas. · Dine-in · Takeaway · No-contact delivery,,
https://www.google.com/maps/place/Philabaum+Glass+Gallery/data=!4m7!3m6!1s0x86d670e5f8d9a7c1:0xba19097a09e82d4d!8m2!3d32.3220049!4d-110.9308716!16s%2Fg%2F1thl5whv!19sChIJwafZ-OVw1oYRTS3oCXoJGbo,Philabaum Glass Gallery,4.9,115,Art gallery,"2840 E Skyline Dr #100, Tucson, AZ 85718, United States","83C9+RM Tucson, Arizona, USA",http://www.philabaumglass.com/,+1 520-884-7404,Closed · Opens 10 am Wed,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEk3QyJYRpBs0_8fVHzROBSiCVxVVbRd7RGNQsEgcem4bJzjuJuhIzObyysJ6s5QJ8-xyAOKiDuuH5JdvuehKbUxv9izGG6KDjvASuTjyOtZS_HIQEVkyI9K6U6x6LkYXeZ3hP7RA=w408-h278-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-04-29T05:38:34.110Z,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,Closed,Closed,Glass-art gallery featuring brightly colored contemporary pieces & a studio where the owner works.,,
https://www.google.com/maps/place/Paul+Ash+Commercial+Real+Estate/data=!4m7!3m6!1s0x86d671874f0172e1:0xadaca02f1c7041a5!8m2!3d32.2702477!4d-110.9441598!16s%2Fg%2F1t_wpszc!19sChIJ4XIBT4dx1oYRpUFwHC-grK0,Paul Ash Commercial Real Estate,3.1,67,Property management company,"3499 N Campbell Ave #907, Tucson, AZ 85719, United States","73C4+38 Tucson, Arizona, USA",http://paulashmgt.com/,+1 520-795-2100,Closed · Opens 9 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE1GRKQKNDqTehYmxVd_uT0M9jxyNGG8gDZH0mM5oLBIU1wRVqBjqh3cw4ZsXX_HH_CXhRJXo6Zt02zktgjpQUOFsUTRzZLOCx8SQI7es2s4FRSrH4G2GYcXGIsT14EfQSbX20Y0Q=w408-h271-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-04-29T05:38:38.543Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,,
https://www.google.com/maps/place/Earth+Designs+Landscaping/data=!4m7!3m6!1s0x86d675fed4567339:0x45a78a8f9388f09e!8m2!3d31.9701219!4d-111.8908745!16s%2Fg%2F11gjw3b8hl!19sChIJOXNW1P511oYRnvCIk4-Kp0U,Earth Designs Landscaping,5.0,3,Contractor,,,,,Closed · Opens 7 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE_uv6TIA6sNXpjxDsqbVod7Hknf9z-jqPX5FhEPb-d-HgDpagKKjK8I-eZTILoOW7wcx4ro4lh2KCNI0RbIS778RdNBPx0NFdksT1Uy1ahVVXNOkJrFY-faZ4x9psYnQ0ySVJ_=w425-h240-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-04-29T05:38:42.838Z,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,7 am–4 pm,,,
https://www.google.com/maps/place/The+Fix+Medical/data=!4m7!3m6!1s0x86d67312c2cd3ba3:0x808a7af8b2d27065!8m2!3d32.2896439!4d-110.9603997!16s%2Fg%2F1tfj3lzv!19sChIJozvNwhJz1oYRZXDSsvh6ioA,The Fix Medical,4.8,209,Chiropractor,"4558 N 1st Ave STE 110, Tucson, AZ 85718, United States","72QQ+VR Tucson, Arizona, USA",https://www.thefixmedical.com/,+1 520-797-6683,Closed · Opens 10 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE3XqkPA8lIaosLQgC_2h7mOzpQv73tz8R6_SQGCbrg3EAdiP9mM1Xj4JpMSsS8aitP0_40abrtQDsJcgiHJOYwyMO8LIFIrY3HcbfsQ0otI7vlru57WbZXia8LM4TjopctEf7xVQ=w408-h306-k-no,true,"https://www.google.com/maps/search/tree+service+businesses+in+Catalina+Foothills+Tucson+AZ/@32.297853,-110.9187037,14z",2026-04-29T05:38:47.152Z,"10 am–12 pm, 3–6 pm","10 am–12 pm, 3–6 pm","10 am–12 pm, 3–6 pm",10 am–1 pm,Closed,Closed,"10 am–12 pm, 3–6 pm",,,
