placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,monday,tuesday,wednesday,thursday,friday,saturday,sunday,attributes,info,error
https://www.google.com/maps/place/Emmaus+pool/data=!4m7!3m6!1s0x89c4251c1c53cbb7:0x3fb45d02a8f5caea!8m2!3d40.5238613!4d-75.5114412!16s%2Fg%2F11f9g_kkb1!19sChIJt8tTHBwlxIkR6sr1qAJdtD8,Emmaus pool,4.4,23,Acrobatic diving pool,"Emmaus, PA 18049, United States","GFFQ+GC Emmaus, Pennsylvania, USA",,,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzsqn8j2oFp30RGw41fAWQEGuzRBEAAIsP1R3TXfx71httqQxRl_dLAwp0RfP50SXEhRxRzLH767jIlJOtFq9kpjP-dP5bIKwbL0e9jRHDITNAjQkhcGj47gWuKHFqNKt7bT_pIkQ=w408-h267-k-no,false,"https://www.google.com/maps/search/pool+services+businesses+in+Emmaus+Allentown+PA/@40.5395421,-75.4968502,14z",2025-10-27T17:53:00.112Z,12–8 pm,12–8 pm,12–8 pm,12–8 pm,12–8 pm,12–8 pm,12–8 pm,,,
https://www.google.com/maps/place/CDA+Inspection+Services/data=!4m7!3m6!1s0x89c43b80a5b28b45:0x70c8d51fffcac888!8m2!3d40.5386445!4d-75.4893494!16s%2Fg%2F11h_kf48bb!19sChIJRYuypYA7xIkRiMjK_x_VyHA,CDA Inspection Services,5.0,468,Home inspector,"173 Green St, Emmaus, PA 18049, United States","GGQ6+F7 Emmaus, Pennsylvania, USA",https://www.cdainspection.com/,+1 610-393-4744,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMxSlL9mJSG8mlK0Ozze6R8GC21qHVxKHDwwBuu=w408-h544-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Emmaus+Allentown+PA/@40.5395421,-75.4968502,14z",2025-10-27T17:53:05.014Z,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,,,
https://www.google.com/maps/place/Emmaus+Community+Park/data=!4m7!3m6!1s0x89c4254b440ba619:0x5669d43f5da26b55!8m2!3d40.5242668!4d-75.5096443!16s%2Fg%2F1tdyx9d4!19sChIJGaYLREslxIkRVWuiXT_UaVY,Emmaus Community Park,4.5,739,Park,"1356 Shimerville Rd, Emmaus, PA 18049, United States","GFFR+P4 Emmaus, Pennsylvania, USA",http://emmauspa.gov/,+1 610-421-6966,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwauxDnIDzV4LVPhuj8N70jQLXVGQmRgaEAxmoeoHIT6ynD15h2lMgI0bo-9a-8cLP98GWUnvN0f5LGdtgULmLuvXlY0FnWGJGrxo-O7R6umVwiuAiQlDSlGa3nU_EwXkGHuQ4e=w408-h306-k-no,false,"https://www.google.com/maps/search/pool+services+businesses+in+Emmaus+Allentown+PA/@40.5395421,-75.4968502,14z",2025-10-27T17:53:10.228Z,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"Large city park with picnic pavilions, a summertime outdoor swimming pool & sports fields & courts. · Dogs allowed",,
https://www.google.com/maps/place/Big+Splash+Pool+Service/data=!4m7!3m6!1s0x89c41c42bc6fb3d1:0x95717d086833a8db!8m2!3d40.4311139!4d-75.2113725!16s%2Fg%2F1pp2tl3r1!19sChIJ0bNvvEIcxIkR26gzaAh9cZU,Big Splash Pool Service,4.8,163,Swimming pool contractor,"959 Sweetbriar Rd, Perkasie, PA 18944, United States","CQJQ+CF Perkasie, Pennsylvania, USA",https://www.bigsplashpoolservices.com/,+1 267-797-3087,"Open ⋅ Closes 5 pm

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMShuoqti08dDOXf2hMF-cQihkxXdratnNcfFE=w426-h240-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Emmaus+Allentown+PA/@40.5395421,-75.4968502,14z",2025-10-27T17:53:15.465Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
https://www.google.com/maps/place/Penn+Contractors+Inc./data=!4m7!3m6!1s0x89c43ae37feb085f:0x9d63ce6d3ddf7e4a!8m2!3d40.5487913!4d-75.4869261!16s%2Fg%2F1trchcbb!19sChIJXwjrf-M6xIkRSn7fPW3OY50,Penn Contractors Inc.,4.4,16,General contractor,"419 Dalton St, Emmaus, PA 18049, United States","GGX7+G6 Emmaus, Pennsylvania, USA",http://www.penncontractors.com/,+1 610-965-4204,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipP-okSY3HSBh5tW7Av5mKjH1Gwbmd2xOrgl9yaH=w426-h240-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Emmaus+Allentown+PA/@40.5395421,-75.4968502,14z",2025-10-27T17:53:20.410Z,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,,,
https://www.google.com/maps/place/Citizens%27+Fire+Co+%232/data=!4m7!3m6!1s0x89c43aca08b34447:0x1738f5ae3c424629!8m2!3d40.5273805!4d-75.5033607!16s%2Fg%2F1vzqt5zp!19sChIJR0SzCMo6xIkRKUZCPK71OBc,Citizens' Fire Co #2,4.4,52,Bar,"1017 Pennsylvania Ave, Emmaus, PA 18049, United States","GFGW+XM Emmaus, Pennsylvania, USA",,+1 610-965-9222,Open ⋅ Closes 12 am,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxJ6nhA9iGLUqCqycbjM0YlqvFmr_V17lxllscS_0GPxz0EXprBmN2Z-7EaIktKTtL37tsn2eU7Zyw1IW7Qc-D_MTaSrtYCf6OH0G0BPj4Skuu9St_Lb558XDyCdtpy7UEUX3LI=w408-h544-k-no,false,"https://www.google.com/maps/search/pool+services+businesses+in+Emmaus+Allentown+PA/@40.5395421,-75.4968502,14z",2025-10-27T17:53:25.428Z,11 am–12 am,11 am–12 am,11 am–12 am,11 am–1 am,11 am–3 am,9 am–12 am,9 am–12 am,· Dine-in · Delivery,,
https://www.google.com/maps/place/Emaus+Fire+Co+%23+1/data=!4m7!3m6!1s0x89c43acf9d1f32ff:0x81563602b2d65bd5!8m2!3d40.5314544!4d-75.4950892!16s%2Fg%2F1tgd7gq_!19sChIJ_zIfnc86xIkR1VvWsgI2VoE,Emaus Fire Co # 1,4.6,107,Business center,"50 S 6th St, Emmaus, PA 18049, United States","GGJ3+HX Emmaus, Pennsylvania, USA",,+1 610-967-1400,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz5T-L79RacuXT_ua_lfOaBdHpRhjHptSP5XcK486q7M_Wy1MksIQ16caRPysHQX7nF763Qr2J-VfcSo3R8B_u4gEexCB378KwgGFejbWdXkkJeuWWWWKVZUe7z7sDiny-fBsEs=w408-h306-k-no,false,"https://www.google.com/maps/search/pool+services+businesses+in+Emmaus+Allentown+PA/@40.5395421,-75.4968502,14z",2025-10-27T17:53:30.512Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Foundry+Flats/data=!4m7!3m6!1s0x89c43be228c5a03d:0x9dac926cffd99a8a!8m2!3d40.5324613!4d-75.4870991!16s%2Fg%2F11wmmwgzjm!19sChIJPaDFKOI7xIkRiprZ_2ySrJ0,Foundry Flats,4.8,21,Apartment complex,"300 Furnace St, Emmaus, PA 18049, United States","GGJ7+X5 Emmaus, Pennsylvania, USA",https://www.foundryflatsemmaus.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 610-564-0981,,https://lh3.googleusercontent.com/p/AF1QipNaR15DGb0k4D_WT1hgnNFt1aDVKe91FusfYvME=w408-h272-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Emmaus+Allentown+PA/@40.5395421,-75.4968502,14z",2025-10-27T17:53:35.847Z,9 am–5 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–5 pm,10 am–5 pm,Closed,· Dogs allowed,LGBTQ+ friendly,
https://www.google.com/maps/place/Volpe%27s+Sports+Bar-Emmaus/data=!4m7!3m6!1s0x89c43adaa559e58f:0xb6bf2081d7ddca29!8m2!3d40.5325749!4d-75.4922577!16s%2Fg%2F1trvmcny!19sChIJj-VZpdo6xIkRKcrd14Egv7Y,Volpe's Sports Bar-Emmaus,4.2,444,Sports bar,"501 Broad St, Emmaus, PA 18049, United States","GGM5+23 Emmaus, Pennsylvania, USA",https://volpessportsbar.com/,+1 610-965-0311,,https://lh3.googleusercontent.com/p/AF1QipOsmNlr8ilbseKMZ51gY0AAvlBQmip0IpfRDjIp=w426-h240-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Emmaus+Allentown+PA/@40.5395421,-75.4968502,14z",2025-10-27T17:53:41.192Z,11:30 am–12 am,11:30 am–12 am,11:30 am–12 am,11:30 am–12 am,12 pm–2 am,12 pm–2 am,12 pm–12 am,· Dine-in · Takeaway · Delivery,,
"https://www.google.com/maps/place/Mer-Man+Swimming+Pool+Services,+LLC./data=!4m7!3m6!1s0x89c4032e37621beb:0xc8756994357fbc7a!8m2!3d40.2833838!4d-75.1263668!16s%2Fg%2F11b6zszqx9!19sChIJ6xtiNy4DxIkRerx_NZRpdcg","Mer-Man Swimming Pool Services, LLC.",4.9,53,Swimming pool contractor,"1836 S Easton Rd, Doylestown, PA 18901, United States","7VMF+9F Doylestown, Pennsylvania, USA",http://www.mermanpoolservices.com/,+1 215-385-1350,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPlnaodfkdms8fYANB5fgyaoxBwl6GSbgWi4yRr=w408-h440-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Emmaus+Allentown+PA/@40.5395421,-75.4968502,14z",2025-10-27T17:53:46.191Z,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Fernrock+Landscapes+Inc/data=!4m7!3m6!1s0x89c43aef52f843e9:0x476b84e9e10d2706!8m2!3d40.5262907!4d-75.4979167!16s%2Fg%2F1v8x33_3!19sChIJ6UP4Uu86xIkRBicN4emEa0c,Fernrock Landscapes Inc,5.0,2,Landscape designer,"795 Furnace St, Emmaus, PA 18049, United States","GGG2+GR Emmaus, Pennsylvania, USA",http://fernrocklandscapes.com/,+1 610-966-4044,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOBPKIo0Ly1rsMvb9G2E--YfY0IOMTbAIKFKved=w408-h272-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Emmaus+Allentown+PA/@40.5395421,-75.4968502,14z",2025-10-27T17:53:51.147Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
"https://www.google.com/maps/place/PW+Chimney+Inspection+%26+Chimney+Cleaning+Services+,+PA/data=!4m7!3m6!1s0x89c42fe131f4cb07:0x7d138067f6fb09c9!8m2!3d40.5253842!4d-75.5485927!16s%2Fg%2F1vc_r989!19sChIJB8v0MeEvxIkRyQn79meAE30","PW Chimney Inspection & Chimney Cleaning Services , PA",5.0,1,Paving contractor,"3400 Brookside Rd, Macungie, PA 18062, United States","GFG2+5H Macungie, Pennsylvania, USA",,+1 610-450-3371,Open ⋅ Closes 9:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zgg1gsLJwWjZ3meNII6EGg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=77.205345&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/pool+services+businesses+in+Emmaus+Allentown+PA/@40.5395421,-75.4968502,14z",2025-10-27T17:53:56.153Z,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,,,
https://www.google.com/maps/place/Professional+Landscaping+Service/data=!4m7!3m6!1s0x6d7c89086514606f:0xccd031962b8389c5!8m2!3d40.693668!4d-75.471156!16s%2Fg%2F11vqh395gz!19sChIJb2AUZQiJfG0RxYmDK5Yx0Mw,Professional Landscaping Service,5.0,37,Landscape designer,,,https://www.professionallandscapingservice.com/,+1 610-762-1077,"Open ⋅ Closes 5 pm

Confirmed by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPWrz7CceZx37Lc9OA24r2LT5EXU5aE3Hj7v5Pp=w426-h240-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Emmaus+Allentown+PA/@40.5395421,-75.4968502,14z",2025-10-27T17:54:00.991Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,,,
https://www.google.com/maps/place/Hursh%27s+Landscaping/data=!4m7!3m6!1s0x89c425525a255555:0x796782a89986ce69!8m2!3d40.5225108!4d-75.5180708!16s%2Fg%2F11p0vxyh_y!19sChIJVVUlWlIlxIkRac6GmaiCZ3k,Hursh's Landscaping,1.8,5,Landscaper,"4393 Ramer Rd, Emmaus, PA 18049, United States","GFFJ+2Q Emmaus, Pennsylvania, USA",https://www.hurshslandscaping.com/,+1 610-965-7610,Closes soon ⋅ 2 pm ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipMByRWVaVjVMmjxJxtzopA7h86HTLkS64LIs-SO=w426-h240-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Emmaus+Allentown+PA/@40.5395421,-75.4968502,14z",2025-10-27T17:54:05.889Z,8 am–2 pm,8 am–2 pm,8 am–2 pm,8 am–2 pm,8 am–2 pm,Closed,Closed,,,
https://www.google.com/maps/place/Lehigh+Country+Club/data=!4m7!3m6!1s0x89c43a96a938f13b:0x4f52f80532496628!8m2!3d40.5513742!4d-75.5132048!16s%2Fm%2F04yk8w_!19sChIJO_E4qZY6xIkRKGZJMgX4Uk8,Lehigh Country Club,4.8,203,Country club,"2319 S Cedar Crest Blvd, Allentown, PA 18103, United States","HF2P+GP Allentown, Pennsylvania, USA",http://www.lehighcc.com/,+1 610-433-7443,Closed ⋅ Opens 11 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw1lV2WRfHl60cpm4wz6j0G4B4h3Pzax0NYlk_O5VveJmJFxf3cCQZXCx8j_U_ATsO2boWLyOqgrpPgbKYD9YtAUi00sZ4j3YghFe_sPdC2UvWMFfBKHOYjy-4dt0SMPb-VjAEGog=w408-h306-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Emmaus+Allentown+PA/@40.5395421,-75.4968502,14z",2025-10-27T17:54:10.974Z,Closed,11 am–9 pm,11 am–9 pm,11 am–9 pm,11 am–10 pm,11 am–10 pm,11 am–8 pm,,,
https://www.google.com/maps/place/Cann%27s+Concrete+and+Construction/data=!4m7!3m6!1s0x89c425523bc45a05:0x34b09b7754da4061!8m2!3d40.5152567!4d-75.4476307!16s%2Fg%2F11xg6ycvfj!19sChIJBVrEO1IlxIkRYUDaVHebsDQ,Cann's Concrete and Construction,5.0,5,Concrete contractor,"4951 St Josephs Rd, Coopersburg, PA 18036, United States","GH82+4W Coopersburg, Pennsylvania, USA",http://cannsconcrete.com/,+1 239-898-9785,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOMGpRuIMMQFq3YUa2lN6_Jj11HRoKyWFXXEfZH=w408-h306-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Emmaus+Allentown+PA/@40.5395421,-75.4968502,14z",2025-10-27T17:54:27.824Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,
"https://www.google.com/maps/place/Engelman+Construction+LLC/@40.5239493,-75.5250769,17z/data=!3m1!4b1!4m6!3m5!1s0x89c42555768cf241:0xedb2daec87ba8d1c!8m2!3d40.5239493!4d-75.5250769!16s%2Fg%2F1tf616_z",Engelman Construction LLC,4.6,17,Concrete contractor,"4702 Indian Creek Rd, Macungie, PA 18062, United States","GFFF+HX Macungie, Pennsylvania, USA",http://www.engelmanconstruction.com/,+1 610-967-5677,Open ⋅ Closes 5 pm,,true,"https://www.google.com/maps/search/pool+services+businesses+in+Emmaus+Allentown+PA/@40.5395421,-75.4968502,14z",2025-10-27T17:54:34.729Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Big+Woody%27s+Sports+Bar+%26+Restaurant/data=!4m7!3m6!1s0x89c425524c0c31c3:0xe2b4ad7e3bdd739a!8m2!3d40.5220274!4d-75.5186425!16s%2Fg%2F11c30x_m5_!19sChIJwzEMTFIlxIkRmnPdO36ttOI,Big Woody's Sports Bar & Restaurant,3.6,659,Sports bar,"3941 Chestnut St, Emmaus, PA 18049, United States","GFCJ+RG Emmaus, Pennsylvania, USA",http://bigwoodysrestaurant.com/,+1 610-966-1996,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz5SvSlm-lSgmnch7DAsIsvcdHpzrJfpHQQL6E7qk9c00OQSvKVXIn1A91xJ9j3dgq9kBrhi2o5RHxMxfVpp681_56RFO83pWzhdN4BvW1tb28zKbpgT6WimZYII8oQcKlulkU=w426-h240-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Emmaus+Allentown+PA/@40.5395421,-75.4968502,14z",2025-10-27T17:54:40.739Z,4–6 pm,4–6 pm,4–6 pm,4–6 pm,4–6 pm,6–9 pm,Closed,· Dine-in · Takeaway · No-contact delivery,,
https://www.google.com/maps/place/Hardscape+Restoration/data=!4m7!3m6!1s0x89c43a280da55e7d:0x3af4d79d451dc515!8m2!3d40.5636847!4d-75.5514856!16s%2Fg%2F1hc1pb27y!19sChIJfV6lDSg6xIkRFcUdRZ3X9Do,Hardscape Restoration,4.5,16,Landscaper,"1033 Spruce Rd, Allentown, PA 18106, United States","HC7X+FC Allentown, Pennsylvania, USA",https://restoremypatio.com/,+1 610-295-2517,,https://lh3.googleusercontent.com/p/AF1QipMHQhgP5h_6KOYCnNiuMCwCXr65dJse6mtwVeRe=w426-h240-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Emmaus+Allentown+PA/@40.5395421,-75.4968502,14z",2025-10-27T17:54:43.869Z,,,,,,,,,,
https://www.google.com/maps/place/AB+Natural+Stone/data=!4m7!3m6!1s0x89c430894678abfd:0xcf6e161f1bdd274a!8m2!3d40.5719697!4d-75.544223!16s%2Fg%2F1tg_ml2d!19sChIJ_at4RokwxIkRSifdGx8Wbs8,AB Natural Stone,3.8,49,Building materials supplier,"4337 Hamilton Blvd, Allentown, PA 18103, United States","HFC4+Q8 Allentown, Pennsylvania, USA",https://www.abnaturalstone.com/,+1 610-398-7200,"Open ⋅ Closes 4:30 pm

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwT8HSACLJeoF9pwr85f3NrgPnTJNIMTY5RZTxR9DnziU2yiDgb_gB4Xmyc1OddwzJHDXJVdOz8Qe6BQ-EMfBtpsGi6MlGO08QKpT4QpyqzkCLycxtL8OMJ0_fzj1eaw-kp4PoG=w426-h240-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Emmaus+Allentown+PA/@40.5395421,-75.4968502,14z",2025-10-27T17:54:48.832Z,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,,,
https://www.google.com/maps/place/Thomas+Edison+Electric+Inc./data=!4m7!3m6!1s0x89c43afaaca9f25d:0x9b4d63f4e39b8a8b!8m2!3d40.552053!4d-75.491995!16s%2Fg%2F12lty53cn!19sChIJXfKprPo6xIkRi4qb4_RjTZs,Thomas Edison Electric Inc.,4.9,292,Electrician,"3440 Lehigh St, Allentown, PA 18103, United States","HG25+R6 Allentown, Pennsylvania, USA",https://www.thomasedisonelectric.com/,+1 800-380-6800,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzsKmc3MwEHm2hJwlqwcjymnfgIT03D5zmggHLEsRpq3NZkvtYapY1ab5gl7vR2-vI8bu0Vhj2F9usz6MMi9fSqspZv8vQk3gHeCjD0Bd5TrXQhy7SEYhiaXfM5sKOnpmfms9nA-mwOJ4B5=w408-h544-k-no,false,"https://www.google.com/maps/search/pool+services+businesses+in+Emmaus+Allentown+PA/@40.5395421,-75.4968502,14z",2025-10-27T17:54:53.817Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
"https://www.google.com/maps/place/Plantique,+Inc./data=!4m7!3m6!1s0x89c43105f366f907:0xc00660edd1fa69c3!8m2!3d40.5799354!4d-75.58546!16s%2Fg%2F1tp286c2!19sChIJB_lm8wUxxIkRw2n60e1gBsA","Plantique, Inc.",4.4,88,Landscaper,"6344 Schantz Rd, Allentown, PA 18104, United States","HCH7+XR Allentown, Pennsylvania, USA",http://www.plantique.com/,+1 610-395-6940,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxjpDKZiH7k7yxMk43IuVzjQUlS1FWMYWVtZ15w_9s4DZZezDGaZGJxkYXnnM34vD9ZBLBfrD5SIJpjVlDHgtFHeHPw88J31rQZW9XPhNWw_CuoWx8C209_-xv8WaGqGny5rogQ=w408-h306-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Emmaus+Allentown+PA/@40.5395421,-75.4968502,14z",2025-10-27T17:54:58.854Z,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/WOW+1+DAY+PAINTING+Allentown/data=!4m7!3m6!1s0x89c431e5fcc43b55:0x1df5606a9670ed81!8m2!3d40.693668!4d-75.47303!16s%2Fg%2F11f38k0_ns!19sChIJVTvE_OUxxIkRge1wlmpg9R0,WOW 1 DAY PAINTING Allentown,4.9,93,Painter,,,https://www.wow1day.com/locations/house-painting-allentown/?utm_source=googleplus&utm_medium=maps&utm_campaign=gmb,+1 855-398-8590,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipP27QmqIxWozrRrsg2URX0Xs29iNbaw3oVary4t=w408-h316-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Emmaus+Allentown+PA/@40.5395421,-75.4968502,14z",2025-10-27T17:55:03.847Z,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,9 am–4 pm,Closed,,,
"https://www.google.com/maps/place/EMAC+Swim+Lessons/@40.5839949,-75.5599659,17z/data=!3m1!4b1!4m6!3m5!1s0x89c4312101052ddd:0x219db7491fb7ebd3!8m2!3d40.5839949!4d-75.5599659!16s%2Fg%2F11j58g6qlk",EMAC Swim Lessons,4.1,13,Swimming school,"250 Cetronia Rd # 100, Allentown, PA 18104, United States","HCMR+H2 Allentown, Pennsylvania, USA",http://emacswimlessons.org/,,Open ⋅ Closes 8 pm,,false,"https://www.google.com/maps/search/pool+services+businesses+in+Emmaus+Allentown+PA/@40.5395421,-75.4968502,14z",2025-10-27T17:55:11.090Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,10 am–7 pm,,,
https://www.google.com/maps/place/Penn+Pressure+Exterior+Soft+Washing/data=!4m7!3m6!1s0x85b66463958db91b:0xf1c51de6e73cede4!8m2!3d40.5554695!4d-75.7115714!16s%2Fg%2F11t40mx654!19sChIJG7mNlWNktoUR5O085-YdxfE,Penn Pressure Exterior Soft Washing,5.0,146,Pressure washing service,,,https://www.pennpressure.com/,+1 484-597-1445,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwzrDa2jaILetMY46nJg0nmwFMzCcxlnxWiSECBYGlS93dcXqtfIhe61L6-WyQlgfYXCK9VHzkgXh6rIjpmLwKfpCkItLt9ZPgBJWaw5z0HB-MyAdUMD9lb1NoeML-O-7kBxcbUth4q2SU=w408-h544-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Emmaus+Allentown+PA/@40.5395421,-75.4968502,14z",2025-10-27T17:55:15.985Z,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,,LGBTQ+ friendly,
https://www.google.com/maps/place/MP+Custom+Services/data=!4m7!3m6!1s0x89c4255428d52d0d:0xac5f993c0415c91b!8m2!3d40.5216698!4d-75.5241716!16s%2Fg%2F11gfm9lyjc!19sChIJDS3VKFQlxIkRG8kVBDyZX6w,MP Custom Services,4.3,6,Demolition contractor,"4701 Colebrook Ave, Emmaus, PA 18049, United States","GFCG+M8 Emmaus, Pennsylvania, USA",https://mpcustomservices.biz/,+1 610-967-1965,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipP4M97j1fXrFMK04aXVItW75qdUoZ84NPntF24H=w426-h240-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Emmaus+Allentown+PA/@40.5395421,-75.4968502,14z",2025-10-27T17:55:21.226Z,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,,,
https://www.google.com/maps/place/Grime+Fighters/data=!4m7!3m6!1s0x2c8e02f802bfe3:0x16ef7e5b278a5807!8m2!3d40.5024178!4d-75.4477746!16s%2Fg%2F11qghk9byy!19sChIJ478C-AKOLAARB1iKJ1t-7xY,Grime Fighters,5.0,141,Pressure washing service,"6341 Hoffman Ln, Coopersburg, PA 18036, United States","GH22+XV Coopersburg, Pennsylvania, USA",http://www.grimeoff.com/,+1 610-606-1399,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipO0q1V7Uj_ilv_2DcbBdPBhtPsb6BeqcgtZug7G=w426-h240-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Emmaus+Allentown+PA/@40.5395421,-75.4968502,14z",2025-10-27T17:55:26.195Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/All+Pro+Fence/data=!4m7!3m6!1s0x89c42fd4d53ca9b1:0x5d33dbd7bcdc27ee!8m2!3d40.513232!4d-75.559067!16s%2Fg%2F11x68z1k3m!19sChIJsak81dQvxIkR7ifcvNfbM10,All Pro Fence,4.0,12,Fence contractor,"130 Cedar St, Macungie, PA 18062, United States","GC7R+79 Macungie, Pennsylvania, USA",https://allprofencing.net/,+1 484-954-7533,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipMp6h768XkxkBntxGp2Sdzo3IAgJ1tK1X1-0VQb=w408-h306-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Emmaus+Allentown+PA/@40.5395421,-75.4968502,14z",2025-10-27T17:55:31.439Z,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,8 am–5 pm,8 am–5 pm,,LGBTQ+ friendly,
