placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,isBlackOwned,error,attributes
https://www.google.com/maps/place/Timbercreek+Floors/data=!4m7!3m6!1s0x865b4bb16e0e5ec7:0xd7ef606744b1a92c!8m2!3d30.391153!4d-97.7490251!16s%2Fg%2F11fb0w54y0!19sChIJx14ObrFLW4YRLKmxRGdg79c,Timbercreek Floors,5.0,131,Flooring contractor,,,https://www.timbercreekfloors.com/,+1 512-592-8140,Closes soon ⋅ 5 pm ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMQK-uTa_Ny_gqV7UJIL0UZ1TgPgYYAmb4rvUMg=w426-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+West+Lake+Hills+Austin+TX/@30.2979843,-97.8019515,14z",2025-11-07T22:55:29.295Z,,,
https://www.google.com/maps/place/Alpine+Garage+Door+Repair+Pflugerville/data=!4m7!3m6!1s0x8644cfb41f1af6af:0x4a7939ef76145d91!8m2!3d30.4689066!4d-97.6653151!16s%2Fg%2F11qg0llltx!19sChIJr_YaH7TPRIYRkV0Udu85eUo,Alpine Garage Door Repair Pflugerville,5.0,29,Contractor,"17016 Joe Barbee Dr, Pflugerville, TX 78660, United States","F89M+HV Pflugerville, Texas, USA",https://alpinegaragedoorstx.com/service-areas/pflugerville/,+1 512-559-8388,Open ⋅ Closes 10:30 pm,,https://lh3.googleusercontent.com/p/AF1QipMgAe2kW3eSi_O5GMJpN4e07LZUu3IkadRC82r5=w426-h240-k-no,true,7 am–10:30 pm,7 am–10:30 pm,7 am–10:30 pm,7 am–10:30 pm,7 am–10:30 pm,7 am–10:30 pm,7 am–10:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2025-11-07T22:55:53.799Z,,,
https://www.google.com/maps/place/Good+Golly+Garage+Doors/data=!4m7!3m6!1s0x8644d1dacb7259c9:0xc88bd5aacb293f45!8m2!3d30.5041633!4d-97.6937252!16s%2Fg%2F11m78sbcyx!19sChIJyVlyy9rRRIYRRT8py6rVi8g,Good Golly Garage Doors,5.0,139,Garage door supplier,"425 Round Rock W Dr Suite 102, Round Rock, TX 78681, United States","G834+MG Round Rock, Texas, USA",https://goodgollygarage.com/austin-tx/?utm_source=google&utm_medium=gbp&utm_campaign=Austin,+1 512-640-4311,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNIqcMQM29e9Qb7AL6G3rEUOpFR-dtV_I60LlSA=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2025-11-07T22:55:58.959Z,,,
https://www.google.com/maps/place/Ridgeline+Overhead+Garage+Door/data=!4m7!3m6!1s0x8644c56a3397e287:0x948363e17ad30cd5!8m2!3d30.4823701!4d-97.5913581!16s%2Fg%2F11np74mvmj!19sChIJh-KXM2rFRIYR1QzTeuFjg5Q,Ridgeline Overhead Garage Door,4.8,76,Garage door supplier,"19832 Panther Dr Unit 505, Pflugerville, TX 78660, United States","FCJ5+WF Pflugerville, Texas, USA",https://ridgelinegaragedoor.com/,+1 512-571-4585,Open ⋅ Closes 6 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOyDRs59wadFfhpE4eSdnQoyQIe79f2d4_BT8MM=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2025-11-07T22:56:03.494Z,,,
https://www.google.com/maps/place/Gate+Doctors/data=!4m7!3m6!1s0x865b41e11574d67f:0x6be68b457ab4918e!8m2!3d30.3508421!4d-97.6708981!16s%2Fg%2F11jdhcjww_!19sChIJf9Z0FeFBW4YRjpG0ekWL5ms,Gate Doctors,4.9,235,Fence contractor,"1706 Dungan Ln STE B-104, Austin, TX 78754, United States","982H+8J Austin, Texas, USA",https://www.austingatedoctors.com/,+1 512-693-4445,Closed ⋅ Opens 8:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipP9bZForoxBcvaQYcxlnJvn5HN4bZIstiuIirxV=w408-h408-k-no,true,8:30 am–4 pm,Closed,Closed,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2025-11-07T22:56:08.537Z,,,
https://www.google.com/maps/place/24+HR+Door+Repair+Austin/data=!4m7!3m6!1s0x865b331fa88d8aaf:0xc45e3f121810232f!8m2!3d30.468654!4d-97.8163137!16s%2Fg%2F11fntfb021!19sChIJr4qNqB8zW4YRLyMQGBI_XsQ,24 HR Door Repair Austin,5.0,12,Door supplier,"1513 White Post Dr, Cedar Park, TX 78613, United States","F59M+FF Cedar Park, Texas, USA",https://24doorrepair.com/,+1 512-363-3700,Closes soon ⋅ 5 pm ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipN-sDCwBFEn7z78sqOczPBYHrrB_8rWAra3jd-S=w408-h306-k-no,true,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2025-11-07T22:56:14.005Z,,,
https://www.google.com/maps/place/Rise+Renovation+-+Austin/data=!4m7!3m6!1s0x8644b5784c8340f7:0x8e298484b1b8c392!8m2!3d30.2912231!4d-97.722748!16s%2Fg%2F11wtkhph07!19sChIJ90CDTHi1RIYRksO4sYSEKY4,Rise Renovation - Austin,4.9,14,Window installation service,"3300 N Interstate Hwy 35 #700, Austin, TX 78705, United States","77RG+FW Austin, Texas, USA",https://riserenovation.com/,+1 737-205-6724,Closes soon ⋅ 5 pm ⋅ Opens 8 am Sat,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ygJpuAluAZBPRv2SwcBTsQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=21.624798&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–2 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2025-11-07T22:56:18.939Z,,,
https://www.google.com/maps/place/Doors+R+Us+Of+Austin/data=!4m7!3m6!1s0x865ad63ca9302a55:0x7925b399df774896!8m2!3d30.667606!4d-97.899068!16s%2Fg%2F1tg5cj9q!19sChIJVSowqTzWWoYRlkh335mzJXk,Doors R Us Of Austin,5.0,24,Garage door supplier,"129 Jonathan Dr, Liberty Hill, TX 78642, United States","M492+29 Liberty Hill, Texas, USA",http://doorsrusofaustin.com/,+1 512-258-3667,Closed ⋅ Opens 7:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOIWAJqPTtM2o2Ge1NyOdmWA_0fFBug8m61eb9F=w426-h240-k-no,true,7:30 am–4 pm,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2025-11-07T22:56:23.629Z,,,
https://www.google.com/maps/place/Trim+Star+Austin/data=!4m7!3m6!1s0x8644ca71d5437743:0xb937cd63ddd0ab21!8m2!3d30.536323!4d-97.8080656!16s%2Fg%2F11c6_jr7cd!19sChIJQ3dD1XHKRIYRIavQ3WPNN7k,Trim Star Austin,5.0,30,Cabinet maker,,,https://usmaplocation.org/business/trim-star-austin-jcigw2,,Closes soon ⋅ 5 pm ⋅ Opens 7 am Sat,,https://lh3.googleusercontent.com/p/AF1QipNNkxDcG1Ao8HhgLBWR9mH29woE3MuchTjBujxh=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2025-11-07T22:56:28.522Z,,,
https://www.google.com/maps/place/Doors+By+Scott+Cowart/data=!4m7!3m6!1s0x865b2d039217a071:0x919bac64a6a5fb44!8m2!3d30.4503498!4d-97.9439209!16s%2Fg%2F1tkbyn08!19sChIJcaAXkgMtW4YRRPulpmSsm5E,Doors By Scott Cowart,5.0,5,Garage door supplier,"7202 Admiral Pk Dr, Jonestown, TX 78645, United States","F324+4C Jonestown, Texas, USA",http://doorsbyscottcowart.com/,+1 512-785-6828,Open ⋅ Closes 12 am,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxczMrjjlvjrge4-RXnbi-q-CRO88H2gmzUfp-THpGzPVb8AOusxaoDhO_v_Fhs2rWfK5lEVaFMKVW2QU_rstpzbBSjiZ77iqFtpv7Yu96FvnYQeaiIRMv4w1pZM6E6Btk6rpaW2Q=w408-h725-k-no,true,Open 24 hours,7 am–5 pm,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2025-11-07T22:56:35.189Z,,,
https://www.google.com/maps/place/Home+Services+at+The+Home+Depot/data=!4m7!3m6!1s0x8644ca0f42909ecb:0x5ebe96e8ba33f18c!8m2!3d30.3077151!4d-97.7093878!16s%2Fg%2F11bwypp05w!19sChIJy56QQg_KRIYRjPEzuuiWvl4,Home Services at The Home Depot,3.9,16,Contractor,"1200 Barbara Jordan Blvd Suite 100, Austin, TX 78723, United States","875R+36 Austin, Texas, USA",https://www.homedepot.com/l/Austin-Mueller-Airport/TX/Austin/78723/6892/services?cm_mmc=old-llm-6892-x,+1 844-476-2140,Open ⋅ Closes 10 pm,,https://lh3.googleusercontent.com/p/AF1QipNqI6oyVhiSh-iz83KcDlEihAmGKJAwhCO_Zkis=w408-h272-k-no,true,6 am–10 pm,6 am–10 pm,8 am–8 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2025-11-07T22:56:40.258Z,,,
https://www.google.com/maps/place/FixDoor+in+Marble+Falls/data=!4m7!3m6!1s0x865b1d1a6856a4d5:0x83c1f0c10ee88fae!8m2!3d30.5789603!4d-98.2745277!16s%2Fg%2F11sdx7z31_!19sChIJ1aRWaBodW4YRro_oDsHwwYM,FixDoor in Marble Falls,4.9,215,Garage door supplier,"1000 RM 1431, Marble Falls, TX 78654, United States","HPHG+H5 Marble Falls, Texas, USA",https://www.fixdoor.com/,+1 830-251-4756,,,https://lh3.googleusercontent.com/p/AF1QipM92bEhewZT9iyh_F1am6dVgsyDbksDcNefY0fs=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2025-11-07T22:56:44.883Z,,,
"https://www.google.com/maps/place/Austin+Nails+It,+LLC.+MA+HIC%23+216498/data=!4m7!3m6!1s0x8644c938f143a7e3:0x865d136bbc9715f2!8m2!3d42.4089875!4d-72.6206685!16s%2Fg%2F11fjvwbh2k!19sChIJ46dD8TjJRIYR8hWXvGsTXYY","Austin Nails It, LLC. MA HIC# 216498",5.0,23,Handyman/Handywoman/Handyperson,,,https://www.austinnailsit.com/,+1 512-470-5017,Closed ⋅ Opens 8 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOp8OlpB19-mYAlwUWjvCbKJ91EkEdae7BtEtcm=w408-h306-k-no,true,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2025-11-07T22:56:49.394Z,,,
https://www.google.com/maps/place/M+E+Gene+Johnson+Garage/data=!4m7!3m6!1s0x8644ca0c3db71d49:0xa37d3b301afbeccf!8m2!3d30.307758!4d-97.715357!16s%2Fg%2F1td4vnwy!19sChIJSR23PQzKRIYRz-z7GjA7faM,M E Gene Johnson Garage,4.7,346,Auto repair shop,"4801 Airport Blvd, Austin, TX 78751, United States","875M+4V Austin, Texas, USA",http://www.megjgarage.com/,+1 512-453-7376,Closes soon ⋅ 5 pm ⋅ Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwzyPOQjiwoqK2wT3Dd8N-R6zhQSnEbCJ_M08lRwgYScqfv2wliD6LgJqoE409zyPkfUW-AVZso_3x_UNcUFWVvA764l-hbJObGeQPFkx0WvMBWQbd_-5qipwEBHqQV44vqgoCdDLvNW0Zn=w408-h306-k-no,true,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2025-11-07T22:56:53.961Z,,,
https://www.google.com/maps/place/Garage+Monkeyz/data=!4m7!3m6!1s0x8644cbb2b186a681:0x310a9ddc19bbb028!8m2!3d30.3493816!4d-97.7048138!16s%2Fg%2F11s4rw9yn7!19sChIJgaaGsbLLRIYRKLC7GdydCjE,Garage Monkeyz,4.9,223,Contractor,"404 W Powell Ln Suite 205, Austin, TX 78753, United States","87XW+Q3 Austin, Texas, USA",http://www.garagemonkeyz.com/,+1 512-230-9015,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMapccPxa4e_6E4OU3ONfdzfevqxijygmpJIuJI=w408-h306-k-no,true,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2025-11-07T22:56:58.578Z,,,
https://www.google.com/maps/place/Mercury+Exteriors/data=!4m7!3m6!1s0x66a79c4fafa2b575:0x74b83f30adf623cc!8m2!3d30.3347544!4d-97.73297!16s%2Fg%2F11y1zxlq_3!19sChIJdbWir0-cp2YRzCP2rTA_uHQ,Mercury Exteriors,5.0,59,Roofing contractor,,,https://mercuryexteriors.com/,+1 512-729-7663,Closes soon ⋅ 5 pm ⋅ Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwxGX0u1dfLePbdESwJix7tlWwNBt1qVGAYieFwZ8dH8MBRf2PAXA7Tyim7fzv6F5fcj23y89_yEg6zXGbo0OUON0RCEcX30D6JZB4vqAVaRNTQGmRlQcloHoqh8S7oK2OLyzVQug=w408-h306-k-no,true,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2025-11-07T22:57:03.922Z,,,
https://www.google.com/maps/place/Xtreme+Home+Security/data=!4m7!3m6!1s0x8644c9328547b4a1:0xeb777bf5193f452b!8m2!3d30.3231665!4d-97.6950604!16s%2Fg%2F11qpzbpw1h!19sChIJobRHhTLJRIYRK0U_GfV7d-s,Xtreme Home Security,5.0,15,Home automation company,"6448 E Hwy 290 STE E-102, Austin, TX 78723, United States","88F3+7X Austin, Texas, USA",,+1 512-461-3079,Closes soon ⋅ 5 pm ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw82gKgcEDrIlGPi23eC6CHyWS2QwfxzEZZqp6u9D8FsrukTT2QX-3qoIPhY_gV04l34sG9hYMvgU42d1_b-8NkYt473ui17Nxlooc8NNajlPHYY-Iy7Q0ZfDsaMecr6y46wL_E=w408-h544-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2025-11-07T22:57:08.825Z,,,
https://www.google.com/maps/place/Quality+Exteriors/data=!4m7!3m6!1s0x8644b5d9f1bc0b8d:0xfcc1d44096080436!8m2!3d30.283327!4d-97.7413436!16s%2Fg%2F11r0_52095!19sChIJjQu88dm1RIYRNgQIlkDUwfw,Quality Exteriors,5.0,400,Roofing contractor,"2021 Guadalupe St Suite #260, Austin, TX 78705, United States","77M5+8F Austin, Texas, USA",https://www.qualityexteriorsatx.com/,+1 737-308-2035,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNVwooDQdJqVBRjMh3JmLOl21KMbV-mV8yAVwI=w425-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2025-11-07T22:57:14.007Z,,,
https://www.google.com/maps/place/Gables+Central+Park-Austin/data=!4m7!3m6!1s0x8644ca7e6ddd6efd:0x4b8fa199e07bdf67!8m2!3d30.3042664!4d-97.738879!16s%2Fg%2F1wh4g7fj!19sChIJ_W7dbX7KRIYRZ9974Jmhj0s,Gables Central Park-Austin,4.0,110,Apartment rental agency,"800 W 38th St, Austin, TX 78705, United States","8736+PC Austin, Texas, USA",https://www.gables.com/community/528465,+1 737-214-9198,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipPNY4aPeN_MOWmTiobmwc3i2-sRqtTvLhLb6Z_u=w411-h240-k-no,true,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,10 am–6 pm,9 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2025-11-07T22:57:18.820Z,,,
https://www.google.com/maps/place/Texas+Garage+Gym+Builders/data=!4m7!3m6!1s0x8644cb10af30ce91:0x805b1caca17a6df1!8m2!3d31.1689103!4d-100.0768425!16s%2Fg%2F11j37lrb28!19sChIJkc4wrxDLRIYR8W16oawcW4A,Texas Garage Gym Builders,4.9,43,Fitness equipment wholesaler,,,http://www.texasgaragegymbuilders.com/,+1 512-956-7923,,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipMlycAvAqu7xxIiVbtVadwK_JgL_KgqBUBL3W2l=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2025-11-07T22:57:21.703Z,,,
https://www.google.com/maps/place/Milestone+Motorcycles/data=!4m7!3m6!1s0x8644cbbac7656ec7:0x3eb6032524827a16!8m2!3d30.3340913!4d-97.7177817!16s%2Fg%2F11bzrd8vpm!19sChIJx25lx7rLRIYRFnqCJCUDtj4,Milestone Motorcycles,4.9,358,Motorcycle repair shop,"624 Canion St, Austin, TX 78752, United States","87MJ+JV Austin, Texas, USA",http://www.milestonemoto.com/,+1 512-608-4596,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyJSdjHSNKwmaZwdKPofe56MjLHlHwg0H8yLvQYIkJJNpTyHL1Zm2CrI0w97onmxRVmslCvzZ8Q--JWD2je29hqPtDpPK7SuvjE2RN6fzPZDT_hG8iYlocK7npgga6xFZKgehAj_cgzqk88=w408-h544-k-no,true,9 am–6 pm,9 am–4 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2025-11-07T22:57:26.171Z,,,
https://www.google.com/maps/place/Mr.+Electric+of+Austin/data=!4m7!3m6!1s0x8644cb7da0d24461:0x816d2d0cce1b2264!8m2!3d30.3224528!4d-97.6955793!16s%2Fg%2F1hc8j324x!19sChIJYUTSoH3LRIYRZCIbzgwtbYE,Mr. Electric of Austin,4.8,456,Electrician,"6448 US-290 Unit A-103, Austin, TX 78723, United States","88C3+XQ Austin, Texas, USA",https://mrelectric.com/austin/?cid=LSTL_MRE000196&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 512-298-5153,Open 24 hours,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipMobtAi3p-xArLnAxNuUSm8kp8GKm2uayV9Wgjy=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2025-11-07T22:57:31.262Z,,,
https://www.google.com/maps/place/Vivax+Pros/data=!4m7!3m6!1s0x8644b5189083b941:0xd16dc4e2a5286acd!8m2!3d30.2803813!4d-97.7125266!16s%2Fg%2F11s5c7rkgt!19sChIJQbmDkBi1RIYRzWoopeLEbdE,Vivax Pros,4.9,796,Painter,"1804 Ulit Ave, Austin, TX 78702, United States","77JP+5X Austin, Texas, USA",https://www.vivaxpros.com/,+1 512-668-9443,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw6-_VcMxv4rKbiV_7ue6il_mKHPYsRMIk6UfySeOvms0jqGORC0jbWkd6doZ1Oo6VNk3KLVh8p5Lgst-PJeF_Jw10DLoWqq8HI5VmalBTOseXWoEE4NMEyancDe-BvPj_hMYVSb3jeujiU=w408-h510-k-no,true,9 am–6 pm,Closed,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2025-11-07T22:57:36.335Z,,,
https://www.google.com/maps/place/Austin+Duct+%26+Vent/data=!4m7!3m6!1s0x865b4b5341d5c76b:0x6de9f072470ae3c0!8m2!3d30.3172279!4d-97.7053785!16s%2Fg%2F1q5gp22vf!19sChIJa8fVQVNLW4YRwOMKR3Lw6W0,Austin Duct & Vent,5.0,138,HVAC contractor,"10401 Beard Ave, Austin, TX 78748, United States","878V+VR Austin, Texas, USA",https://www.austinductandvent.com/,+1 512-222-9175,Closes soon ⋅ 5 pm ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMp5caB6v5hnNQxpbMNK_KIxAHB1H_yqf_ABwgs=w408-h544-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2025-11-07T22:57:41.016Z,,,
https://www.google.com/maps/place/Mueller+Lake+Park/data=!4m7!3m6!1s0x8644b5f970528b29:0xc6ac8af3f54c73dd!8m2!3d30.2967706!4d-97.7058523!16s%2Fg%2F1td6n0_f!19sChIJKYtScPm1RIYR3XNM9fOKrMY,Mueller Lake Park,4.7,6015,Park,"4550 Mueller Blvd, Austin, TX 78723, United States","77WV+PM Austin, Texas, USA",http://www.muelleraustinonline.com/,+1 512-703-9202,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxUG2arIdgj4K0ZGAfkfxkFaCIJEr9QWgJgJdKmdcT4Xx9ekH7yq4-PnhVkVtkjQDsyzD9BPsVpuVIFDKrAK8u1Oge-E8IjAisJxsDHdI2G4x9aOIRSKR90q8t2q6m3L1PB9BBFZw=w408-h306-k-no,false,Closed,Closed,10 am–2 pm,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/garage+door+services+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2025-11-07T22:57:45.967Z,,,"A large lake anchors this park featuring an amphitheater, loop trail & picnic area. · Dogs allowed"
https://www.google.com/maps/place/The+Home+Depot/data=!4m7!3m6!1s0x8644ca060ed9c553:0x448bef82d14b2ab8!8m2!3d30.3076423!4d-97.7095113!16s%2Fg%2F1tmpwcd6!19sChIJU8XZDgbKRIYRuCpL0YLvi0Q,The Home Depot,4.2,3175,Home improvement store,"1200 Barbara Jordan Blvd, Austin, TX 78723, United States","875R+35 Austin, Texas, USA",https://www.homedepot.com/l/Austin-Mueller-Airport/TX/Austin/78723/6892?emt=MSGMBGoogleMaps,+1 512-703-4110,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyEfdA28T4CLKtLHhNZyHmk8CAT8l9-i1Ahk-m-4BfjT62yZM7tbNxfWuelCMaCvTsL0OsOLyQqWy4PJC4VsZFExMpCzSMeH-FBObEUD4lSecwPTuxtZ2ClMg_hRdtyKqcJajGwAtFlokqQ=w426-h240-k-no,true,6 am–6 pm,6 am–3 pm,Closed,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2025-11-07T22:57:51.094Z,,,· In-store shopping · Kerbside pickup · Delivery
"https://www.google.com/maps/place/Home+Run+Home+%26+Commercial+Services,+LLC/data=!4m7!3m6!1s0x8644b58c3e0ab75b:0x6efa7fe8c579f840!8m2!3d30.4140535!4d-97.714886!16s%2Fg%2F11b6v6sdwg!19sChIJW7cKPoy1RIYRQPh5xeh_-m4","Home Run Home & Commercial Services, LLC",4.5,23,Handyman/Handywoman/Handyperson,,,http://homerunhcs.com/,+1 512-537-2474,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipNrpckoz9FnfY1rxu76hA8f71NODCJ8HpcCxUV5=w408-h408-k-no,true,8 am–6 pm,8 am–1 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2025-11-07T22:57:55.783Z,,,
https://www.google.com/maps/place/Glass+Doctor+Home+%2B+Business+of+Austin/data=!4m7!3m6!1s0x865b3583f96de7f9:0x5572cd6cea6c2721!8m2!3d30.3545968!4d-97.6721457!16s%2Fg%2F12hlrrwq1!19sChIJ-edt-YM1W4YRISds6mzNclU,Glass Doctor Home + Business of Austin,4.7,792,Glass repair service,"9701 Dessau Rd Ste 805, Austin, TX 78754, United States","983H+R4 Austin, Texas, USA",https://glassdoctor.com/austin-tx-home-business?cid=LSTL_MGD000191&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 512-782-8409,Closed ⋅ Opens 7:30 am Mon,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipORG7LOnIoP9chN_eWzTX6gQI5ZlyTOd1fH1lm2=w426-h240-k-no,true,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Hyde+Park+Austin+TX/@30.3099545,-97.7311504,14z",2025-11-07T22:58:01.467Z,,,"Full-service shop for shower doors, windshield replacement, mirrors & window repair."
