placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,monday,tuesday,wednesday,thursday,friday,saturday,sunday,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Laser+Pain+Centers+of+Illinois+-+Sherman/data=!4m7!3m6!1s0x887531d2b50d8d79:0x8bf5502df4836192!8m2!3d39.8922318!4d-89.6046717!16s%2Fg%2F11gxfkc08k!19sChIJeY0NtdIxdYgRkmGD9C1Q9Ys,Laser Pain Centers of Illinois - Sherman,5.0,18,Chiropractor,"420 Crossing Dr, Sherman, IL 62684, United States","V9RW+V4 Sherman, Illinois, USA",http://www.shermanlasercenters.com/,+1 217-496-3636,Closed · Opens 2 pm,https://lh3.googleusercontent.com/p/AF1QipNKOu3uLkstey3Sck3UKo_UvD64CFCyJ1dTb33E=w408-h326-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-02-23T18:24:00.860Z,"8 am–12 pm, 2–5 pm",Closed,"8 am–12 pm, 2–5 pm","8 am–12 pm, 2–5 pm",Closed,Closed,Closed,,,,
https://www.google.com/maps/place/Get+Healthy+With+Kim+Hayes/data=!4m7!3m6!1s0x887531e21d7a75ab:0x58bd13faa9a9e3bc!8m2!3d39.8830491!4d-89.600021!16s%2Fg%2F11h5qb6_ls!19sChIJq3V6HeIxdYgRvOOpqfoTvVg,Get Healthy With Kim Hayes,5.0,9,Health consultant,"1070 Lost Tree Dr, Sherman, IL 62684, United States","V9MX+6X Sherman, Illinois, USA",http://www.gethealthywithkimhayes.com/,+1 217-306-1400,Open · Closes 8 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IX3SqxUmBVk7WuzdJxF2wg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=123.05926&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/functional+medicine+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-02-23T18:24:13.510Z,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–12 am,"12–8 am, 11 am–6 pm",Closed,Identifies as women-owned,,,
https://www.google.com/maps/place/Holistic+Sol/data=!4m7!3m6!1s0x8875390dddbe6ef9:0x1699aa9adaa0bf7d!8m2!3d39.766771!4d-89.6612811!16s%2Fg%2F11k9zfy8vm!19sChIJ-W6-3Q05dYgRfb-g2pqqmRY,Holistic Sol,5.0,7,Reflexologist,"560 W North St suite 105, Springfield, IL 62704, United States","Q88Q+PF Springfield, Illinois, USA",http://www.holistic-sol.com/,+1 217-386-6440,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipMqp2_c0vpXb58m0Uk83vrySscXpfwFjqUhb0w=w408-h544-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-02-23T18:24:18.140Z,Closed,9 am–5 pm,9 am–2 pm,9 am–2 pm,10 am–8 pm,Closed,Closed,,,,
https://www.google.com/maps/place/Minder+Susan+M+DC/data=!4m7!3m6!1s0x8875475e5f0d73d5:0xcd2f4e43c434cf56!8m2!3d39.7513033!4d-89.7033415!16s%2Fg%2F1262nfkmm!19sChIJ1XMNX15HdYgRVs80xENOL80,Minder Susan M DC,,,Chiropractor,"2616 Stratford Dr, Springfield, IL 62704, United States","Q72W+GM Springfield, Illinois, USA",,+1 217-241-5300,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rOWNrkef9lxqwbcXwkeMvg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=226.87975&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/functional+medicine+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-02-23T18:24:20.298Z,,,,,,,,,,,
https://www.google.com/maps/place/Speck+Chiropractic+Clinic/data=!4m7!3m6!1s0x8875376ebd57748f:0x1e400537ccfd23d!8m2!3d39.831!4d-89.6499728!16s%2Fg%2F1tn06k2n!19sChIJj3RXvW43dYgRPdLPfFMA5AE,Speck Chiropractic Clinic,2.3,3,Chiropractor,"305 Sangamon Ave, Springfield, IL 62702, United States","R9J2+92 Springfield, Illinois, USA",,+1 217-522-5300,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerlYaA_n3OjzYJ9Z384s2TNAhYEEEAkXsd6K4FmO-PFGKGKqNMT2CifOg08Y480qM3xOsCbMeo5NKeOoW8mmv9HbFfeWEAeOaETt1aDnJN66ekyNrUj-1piiB12XUlvMgsyAysn=w408-h316-k-no,false,"https://www.google.com/maps/search/functional+medicine+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-02-23T18:24:22.615Z,,,,,,,,,,,
https://www.google.com/maps/place/Ultra+Body+Solutions+by+Dr.+Folkerts/data=!4m7!3m6!1s0xd1a62b71275a4bf:0xe729d587ae976d27!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11tp2sjs6h!19sChIJv6R1ErdiGg0RJ22XrofVKec,Ultra Body Solutions by Dr. Folkerts,,,Wellness program,,,http://www.ultrabodyweightloss.com/,+1 217-749-1979,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNvb9sOdj_C35Ezb0zUxsWC86h8U7ZVhSkyWETU=w408-h326-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-02-23T18:24:26.826Z,9 am–6 pm,9 am–4 pm,9 am–4 pm,9 am–6 pm,10 am–4 pm,Closed,Closed,,,,
https://www.google.com/maps/place/Healing+with+B/data=!4m7!3m6!1s0x887539f21d12ea8f:0xff2cc4b24559c012!8m2!3d39.743072!4d-89.6255967!16s%2Fg%2F11tp24v_xv!19sChIJj-oSHfI5dYgREsBZRbLELP8,Healing with B,5.0,9,Massage therapist,"E Hazel Dell Rd, Springfield, IL 62703, United States","P9VF+6Q Springfield, Illinois, USA",http://healing-with-b.square.site/,+1 217-891-7469,"Open · Closes 7 pm

Updated by this business 9 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ceNZuLgutU1Yw1xv5HBIRw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.39166&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/functional+medicine+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-02-23T18:24:37.647Z,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Green+Prairie+Animal+Hospitals/data=!4m7!3m6!1s0x88753161a671cbb5:0x47c3cfd6f6c69c47!8m2!3d39.89919!4d-89.60138!16s%2Fg%2F11clyxbw0t!19sChIJtctxpmExdYgRR5zG9tbPw0c,Green Prairie Animal Hospitals,4.6,99,Veterinarian,"208 Village Center Rd, Sherman, IL 62684, United States","V9XX+MC Sherman, Illinois, USA",https://www.greenprairieanimalhospitals.com/locations/sherman,+1 217-689-4960,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipM37CU6AsQ_mA2HtDrGAUp2kzinDI92XOPuy__T=w424-h240-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-02-23T18:24:42.353Z,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,,,,
https://www.google.com/maps/place/Dr.+Folkerts+Weight+Loss+and+Body+Contouring/data=!4m7!3m6!1s0x887531014f296f01:0x13951efd9ce897f1!8m2!3d39.8922418!4d-89.6046739!16s%2Fg%2F11n73kxrx2!19sChIJAW8pTwExdYgR8ZfonP0elRM,Dr. Folkerts Weight Loss and Body Contouring,,,Weight loss service,"420 Crossing Dr suite 3, Sherman, IL 62684, United States","V9RW+V4 Sherman, Illinois, USA",http://www.ultrabodyweightloss.com/,+1 217-749-1979,,https://lh3.googleusercontent.com/p/AF1QipMm5BAVmFpS4y3pJ0Rsr6_vsYKoRg9m2bOwieyo=w408-h326-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-02-23T18:24:44.687Z,,,,,,,,,,,
https://www.google.com/maps/place/Allen+Chiropractic/data=!4m7!3m6!1s0x8875377d88041bbd:0xa7e6f07f18d66cfa!8m2!3d39.7558026!4d-89.7134803!16s%2Fg%2F1tfk9s8v!19sChIJvRsEiH03dYgR-mzWGH_w5qc,Allen Chiropractic,5.0,4,Chiropractor,"3315 Robbins Rd, Springfield, IL 62711, United States","Q74P+8J Springfield, Illinois, USA",http://www.drallenchiropractic.com/,+1 217-698-1111,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoNqMQxPRyG2BrBYtLHcz52iCoD_WxqLSPBl_8EsmLW1OXaNOQyXN2G_T2ZynGIdfAKp6BLlLDbZ2-vpWUNZY-4xK-75-hjNDdfWPXuvnGM8K6ed2X4vA_5QQI7afpLpXn4gFK0zA=w408-h554-k-no,false,"https://www.google.com/maps/search/functional+medicine+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-02-23T18:24:49.212Z,7 am–5:30 pm,8 am–5:30 pm,7 am–5:30 pm,2:30 am–5:30 pm,7 am–11:30 pm,Closed,Closed,,,,
https://www.google.com/maps/place/Health+For+Life+Chiropractic/data=!4m7!3m6!1s0x887539d6018d5311:0x77bbb519d0f6c7cd!8m2!3d39.8164429!4d-89.6586524!16s%2Fg%2F1hg50s5k4!19sChIJEVONAdY5dYgRzcf20Bm1u3c,Health For Life Chiropractic,,,Chiropractor,"331 N Grand Ave W, Springfield, IL 62702, United States","R88R+HG Springfield, Illinois, USA",,+1 217-544-3922,Closed · Opens 10 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KYw4bn46DLZAc8uGBUr_HQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.4988115&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/functional+medicine+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-02-23T18:24:57.738Z,Closed,10–10:30 am,Closed,Closed,Closed,9 am–12 pm,Closed,,,,
https://www.google.com/maps/place/Kyle+Sitko/data=!4m7!3m6!1s0x8875377d88867e55:0x1f822aef5790752a!8m2!3d39.8164222!4d-89.6563603!16s%2Fg%2F11qgb7q1b4!19sChIJVX6GiH03dYgRKnWQV-8qgh8,Kyle Sitko,,,Chiropractor,"205 N Grand Ave W, Springfield, IL 62702, United States","R88V+HF Springfield, Illinois, USA",https://sitkochiropractic.com/about-us/dr.-kyle-sitko.html,+1 217-525-2035,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZoznzNwK7R-OBQXGoaUcnw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=126.24231&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/functional+medicine+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-02-23T18:25:00.026Z,,,,,,,,,,,
"https://www.google.com/maps/place/Edward+A.+Trudeau,+M.D/data=!4m7!3m6!1s0x887539d3d20af2db:0x4f04313ea84870c7!8m2!3d39.8044145!4d-89.6512683!16s%2Fg%2F1td1qmx_!19sChIJ2_IK0tM5dYgRx3BIqD4xBE8","Edward A. Trudeau, M.D",5.0,41,Physiatrist,"319 E Madison St Suite 2A, Springfield, IL 62701, United States","R83X+QF Springfield, Illinois, USA",https://providers.hshs.org/provider/edward-a-trudeau/2526930,+1 217-788-3377,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqtakX8Dskj7FSSlZiBX9FDatnebf4tR02g5aZK4PQt2YvV2em9hbUgZqtG6EWHvdJMRCuyY4CvxkrOf0WqnC-CD2Yl-M_foBwpC8hfHn0Q9EaZnafurF4UeDaLVcvdRFOR3Md15Kb5LXzx=w408-h906-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-02-23T18:25:04.762Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,,,,
https://www.google.com/maps/place/Spine+%26+Extremity+Clinics/data=!4m7!3m6!1s0x8875393e049e256f:0xc42cccce4e5c4305!8m2!3d39.7524833!4d-89.6465433!16s%2Fg%2F1hc0t7mv1!19sChIJbyWeBD45dYgRBUNcTs7MLMQ,Spine & Extremity Clinics,,,Chiropractor,"3631 S 6th St, Springfield, IL 62703, United States","Q923+X9 Springfield, Illinois, USA",,+1 217-415-3515,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LTCLJ2IAK6DjrgTwN1YrBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=34.67939&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/functional+medicine+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-02-23T18:25:06.997Z,,,,,,,,,,,
https://www.google.com/maps/place/Personal+Motivation+Hypnosis+Clinic/data=!4m7!3m6!1s0x8875478b574c93f3:0xda8eff10283b2480!8m2!3d39.7941312!4d-89.7055912!16s%2Fg%2F1vc82kml!19sChIJ85NMV4tHdYgRgCQ7KBD_jto,Personal Motivation Hypnosis Clinic,5.0,7,Hypnotherapy service,"2700 W Lawrence Ave # N, Springfield, IL 62704, United States","Q7VV+MQ Springfield, Illinois, USA",http://hypnoprogram.com/,+1 217-698-9999,Closed · Opens 1 pm,https://lh3.googleusercontent.com/p/AF1QipMFRB6RxT8YcbJLpgEHft0KWAxXG1IGhwbRbUQf=w408-h408-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2026-02-23T18:25:12.154Z,1–7 pm,9 am–6 pm,9 am–6 pm,Closed,9 am–6 pm,Closed,Closed,,,,
https://www.google.com/maps/place/Collaborative+Medical/data=!4m7!3m6!1s0x87dfe979e508bb61:0x7784a3e09eace48a!8m2!3d39.7442909!4d-90.2588733!16s%2Fg%2F1td7j8p8!19sChIJYbsI5Xnp34cRiuSsnuCjhHc,Collaborative Medical,4.9,253,Nurse practitioner,"1515 W Walnut St #6, Jacksonville, IL 62650, United States","PPVR+PF Jacksonville, Illinois, USA",https://www.collaborativemedicalgroup.com/,+1 217-243-5313,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOdvLI5Tg7z6F1JblcV5RV8sSG394_328lT59ao=w408-h306-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Jacksonville+Springfield+IL/@39.733936,-90.2290098,14z",2026-02-23T18:25:34.836Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,Closed,Closed,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Jacksonville+IL+Wellness/data=!4m7!3m6!1s0x87dfe98fc5174d4d:0xbebabfb833ff30f4!8m2!3d39.7337335!4d-90.2274892!16s%2Fg%2F11q2t43cn_!19sChIJTU0XxY_p34cR9DD_M7i_ur4,Jacksonville IL Wellness,,,Health consultant,"220 E Morgan St, Jacksonville, IL 62650, United States","PQMF+F2 Jacksonville, Illinois, USA",,+1 217-204-8081,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MDAAXMYy7kt7rFmNj1y8Ug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=7.7429566&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/functional+medicine+in+Jacksonville+Springfield+IL/@39.733936,-90.2290098,14z",2026-02-23T18:25:37.184Z,,,,,,,,Identifies as women-owned,,,
https://www.google.com/maps/place/1+Degree+Performance+and+Longevity/data=!4m7!3m6!1s0x87dfe9006c312031:0x9fe775c09f4f8698!8m2!3d39.7350105!4d-90.2287264!16s%2Fg%2F11xlvw0jk0!19sChIJMSAxbADp34cRmIZPn8B1558,1 Degree Performance and Longevity,5.0,4,Wellness center,"46 N Central Park Suite 101, Jacksonville, IL 62650, United States","PQPC+2G Jacksonville, Illinois, USA",http://my1degree.com/,+1 217-243-6358,"Open · Closes 5:30 pm

Updated by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipP9_hfRvFoI-kkr297RGiaEP920PwizyFo73_I_=w408-h271-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Jacksonville+Springfield+IL/@39.733936,-90.2290098,14z",2026-02-23T18:25:45.682Z,8 am–5:30 pm,8 am–1 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–1 pm,8–11 am,Closed,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Springfield+Clinic+Jacksonville/data=!4m7!3m6!1s0x87dfe97728ff5fb3:0xfbd3c5ab1ea11e8b!8m2!3d39.7469975!4d-90.2586433!16s%2Fg%2F12hm_mj0z!19sChIJs1__KHfp34cRix6hHqvF0_s,Springfield Clinic Jacksonville,4.9,662,Medical clinic,"15 Founders Ln, Jacksonville, IL 62650, United States","PPWR+QG Jacksonville, Illinois, USA",https://www.springfieldclinic.com/our-locations/springfield-clinic-jacksonville,+1 217-291-1041,"Open · Closes 5 pm

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipM9PJql8Dveo6aVstU1oebPCpyMZ_U3qbu6r7of=w424-h240-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Jacksonville+Springfield+IL/@39.733936,-90.2290098,14z",2026-02-23T18:25:50.096Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,,
https://www.google.com/maps/place/Morningstar+Holistic+Wellness/data=!4m7!3m6!1s0x87dfeca3951da2f1:0xe8a0ac6e5ff94505!8m2!3d39.6678808!4d-90.2182413!16s%2Fg%2F11lr4d6j2x!19sChIJ8aIdlaPs34cRBUX5X26soOg,Morningstar Holistic Wellness,,,Wellness center,"119 Morningstar Ln, Jacksonville, IL 62650, United States","MQ9J+5P Jacksonville, Illinois, USA",http://morningstarholisticwellness.com/,+1 217-248-9315,Closes soon · 1 pm · Reopens 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tdv9ftVodAPaM8dyqLQB_Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=305.5895&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/functional+medicine+in+Jacksonville+Springfield+IL/@39.733936,-90.2290098,14z",2026-02-23T18:25:54.275Z,"8 am–1 pm, 4–7 pm","8 am–1 pm, 4–7:30 pm","8 am–1 pm, 4–7 pm","8 am–1 pm, 4–7 pm","8 am–1 pm, 4–7 pm",8 am–5 pm,8 am–12 pm,,,,
https://www.google.com/maps/place/Springfield+Clinic+MOHA+Jacksonville/data=!4m7!3m6!1s0x87dfebe8636d3f47:0x1da7b829fe222e0d!8m2!3d39.7236935!4d-90.2437439!16s%2Fg%2F1tfm7608!19sChIJRz9tY-jr34cRDS4i_im4px0,Springfield Clinic MOHA Jacksonville,2.8,8,Medical Center,"1000 W Morton Ave, Jacksonville, IL 62650, United States","PQF4+FG Jacksonville, Illinois, USA",https://www.springfieldclinic.com/our-locations/springfield-clinic-moha-jacksonville,+1 217-479-9071,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPRaxK1iGl7oi2-xz2KMjLusAgQteck_y5yE9VI=w424-h240-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Jacksonville+Springfield+IL/@39.733936,-90.2290098,14z",2026-02-23T18:25:58.818Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,,
https://www.google.com/maps/place/Springfield+Clinic+Orthopedics+Walk-In+Jacksonville/data=!4m7!3m6!1s0x87dfe9b0608d1a0f:0x617333e7ebeff5c9!8m2!3d39.7470469!4d-90.2586807!16s%2Fg%2F11g0khlb1w!19sChIJDxqNYLDp34cRyfXv6-czc2E,Springfield Clinic Orthopedics Walk-In Jacksonville,4.9,210,Medical clinic,"15 Founders Ln, Jacksonville, IL 62650, United States","PPWR+RG Jacksonville, Illinois, USA",https://www.springfieldclinic.com/our-locations/springfield-clinic-orthopedics-walk-in-jacksonville,+1 217-528-7541,"Open · Closes 4 pm

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipM5rw--TkEacu9MTVRXv9PtV8yjG2bh66kmZgWB=w424-h240-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Jacksonville+Springfield+IL/@39.733936,-90.2290098,14z",2026-02-23T18:26:07.348Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–12 pm,Closed,Closed,,,,
https://www.google.com/maps/place/Weber+Family+Chiropractic/data=!4m7!3m6!1s0x87dfe981a4008f6b:0x444f9748d10b76ee!8m2!3d39.7374132!4d-90.2631126!16s%2Fg%2F1hc16z4fz!19sChIJa48ApIHp34cR7nYL0UiXT0Q,Weber Family Chiropractic,5.0,23,Chiropractor,"1807 W Lafayette Ave, Jacksonville, IL 62650, United States","PPPP+XQ Jacksonville, Illinois, USA",https://jvillechiro.com/,+1 217-243-5438,Closed · Opens 2 pm,https://lh3.googleusercontent.com/p/AF1QipMXjFzyApY4gGU5z1oLiXw-LhLHSRgScYxZz_LV=w408-h544-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Jacksonville+Springfield+IL/@39.733936,-90.2290098,14z",2026-02-23T18:26:11.666Z,"8 am–12 pm, 2–6 pm",8 am–12 pm,"8 am–12 pm, 2–6 pm","8 am–12 pm, 2–5 pm","8 am–12 pm, 2–6 pm",Closed,Closed,,,,
https://www.google.com/maps/place/The+Florida+Center+For+Functional+Medicine/data=!4m7!3m6!1s0x88e5ccb8abf76507:0x87cb90ed519cdc8f!8m2!3d30.3275765!4d-81.6623644!16s%2Fg%2F11c45tmqjn!19sChIJB2X3q7jM5YgRj9ycUe2Qy4c,The Florida Center For Functional Medicine,5.0,23,Alternative medicine practitioner,"301, 14158 W Bay St 14th Floor, Suite, Jacksonville, FL 32202, United States","88HQ+23 Downtown, Jacksonville, FL, USA",https://www.floridafunctionalmedicine.com/,+1 904-342-2783,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NcGoOKDji76hWT0GfOWlWg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=15.458561&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/functional+medicine+in+Jacksonville+Springfield+IL/@39.733936,-90.2290098,14z",2026-02-23T18:26:16.050Z,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,,,,
https://www.google.com/maps/place/Prairie+Cardiovascular+-+Holistic+Cardiology+Clinic/data=!4m7!3m6!1s0x8875397ec9563569:0xb3c58b59bc6f837d!8m2!3d39.8051593!4d-89.6469635!16s%2Fg%2F11ysy4db0v!19sChIJaTVWyX45dYgRfYNvvFmLxbM,Prairie Cardiovascular - Holistic Cardiology Clinic,,,Cardiologist,"619 E Mason St, Springfield, IL 62701, United States","R943+36 Springfield, Illinois, USA",https://www.hshs.org/heart/prairie-cardiovascular-holistic-cardiology,+1 217-788-0706,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jl8PJZlglvIYm4eDKuvQ4w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=352.4777&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/functional+medicine+in+Jacksonville+Springfield+IL/@39.733936,-90.2290098,14z",2026-02-23T18:26:18.455Z,,,,,,,,,,,
https://www.google.com/maps/place/Memorial+Weight+Loss+and+Wellness+Center/data=!4m7!3m6!1s0x87dfe977ab004f67:0x4d3399a1475676c8!8m2!3d39.7500945!4d-90.2637599!16s%2Fg%2F11ghq_k5wv!19sChIJZ08Aq3fp34cRyHZWR6GZM00,Memorial Weight Loss and Wellness Center,,,Weight loss service,"1600 W Walnut St, Jacksonville, IL 62650, United States","QP2P+2F Jacksonville, Illinois, USA",https://www.memorialweightlossandwellnesscenter.com/Locations/Jacksonville-Illinois,+1 217-245-9541,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8h9mT1-cd7NG7slFnr3niw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=91.60376&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/functional+medicine+in+Jacksonville+Springfield+IL/@39.733936,-90.2290098,14z",2026-02-23T18:26:20.640Z,,,,,,,,,,,
https://www.google.com/maps/place/Personalized+Health+Functional+Medicine+-+Dr.+Serle/data=!4m7!3m6!1s0x88e5caa415d61d27:0x2edf4869ba8498cf!8m2!3d30.246973!4d-81.5309904!16s%2Fg%2F11g9nm7d2b!19sChIJJx3WFaTK5YgRz5iEumlI3y4,Personalized Health Functional Medicine - Dr. Serle,4.7,74,Alternative medicine practitioner,"10752 Deerwood Park Blvd #100, Jacksonville, FL 32256, United States","6FW9+QJ Deerwood, Jacksonville, FL, USA",http://www.personalizingyourhealth.com/,+1 904-814-8417,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOYF39911PAUaDZeaeXm58N0A4IVBks_p18Sl4U=w493-h240-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Jacksonville+Springfield+IL/@39.733936,-90.2290098,14z",2026-02-23T18:26:25.111Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,11 am–1 pm,Closed,,,,
https://www.google.com/maps/place/Frisina+Possibilities/data=!4m7!3m6!1s0x887539b581276adf:0x3ad298b18b5e212e!8m2!3d39.7836129!4d-89.6686347!16s%2Fg%2F11jt85hnbq!19sChIJ32ongbU5dYgRLiFei7GY0jo,Frisina Possibilities,5.0,2,Wellness center,"1535 S MacArthur Blvd, Springfield, IL 62704, United States","Q8MJ+CG Springfield, Illinois, USA",http://www.frisinapossibilities.com/,+1 217-787-4425,Closed · Opens 10 am Tue,https://lh3.googleusercontent.com/p/AF1QipPio7twczFrRNbZ_y1e81Teo1VTXTRGxcRwPDlA=w408-h271-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Jacksonville+Springfield+IL/@39.733936,-90.2290098,14z",2026-02-23T18:26:29.474Z,Closed,10–11 am,Closed,Closed,Closed,10 am–12 pm,Closed,,,,
https://www.google.com/maps/place/WholeSelf+Healing+Resilience+Center/data=!4m7!3m6!1s0x887538812e38c4bf:0xae5a7754d3b897c6!8m2!3d39.7857108!4d-89.6666052!16s%2Fg%2F11g9gv6j5p!19sChIJv8Q4LoE4dYgRxpe401R3Wq4,WholeSelf Healing Resilience Center,5.0,33,Wellness center,"1340 S State St, Springfield, IL 62704, United States","Q8PM+79 Springfield, Illinois, USA",http://www.wholeselfhealing.org/,+1 217-803-1139,,https://lh3.googleusercontent.com/p/AF1QipN5lerCB8SeNR3iplTWJAEeyfxf39s2X8-9f0Vd=w408-h419-k-no,true,"https://www.google.com/maps/search/functional+medicine+in+Jacksonville+Springfield+IL/@39.733936,-90.2290098,14z",2026-02-23T18:26:40.222Z,,,,,,,,LGBTQ+ friendly,,,
