placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,info,error
https://www.google.com/maps/place/raffaele+ranieri/data=!4m7!3m6!1s0x133b08f6925812ad:0x98c602243bcbd299!8m2!3d40.8476488!4d14.2354423!16s%2Fg%2F1tqd2_zm!19sChIJrRJYkvYIOxMRmdLLOyQCxpg,raffaele ranieri,4.3,16,Electrician,"Salita Cacciottoli, 1, 80135 Napoli NA, Italy","R6XP+35 Naples, Metropolitan City of Naples, Italy",http://www.elettricistinapoli.it/,+39 338 851 1141,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Rz0NG4LN5pUHkjoKByuLqg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=241.15645&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Ravello+Naples+FL/@40.840431,14.3055374,14z",2026-01-10T22:10:56.659Z,,,
https://www.google.com/maps/place/As+Multiservice+s.r.l./data=!4m7!3m6!1s0x133ba7127b31be5b:0x43ec6e2ba3f59df5!8m2!3d40.8462173!4d14.3141603!16s%2Fg%2F11j20h76bd!19sChIJW74xexKnOxMR9Z31oytu7EM,As Multiservice s.r.l.,,,Electrician,"Via Luigi Volpicella, 223, 80147 Napoli NA, Italy","R8W7+FM Naples, Metropolitan City of Naples, Italy",,+39 081 1863 4413,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=O-CTPL1-hZ_LS7y4YMLd-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=166.19917&pitch=0&thumbfov=100,false,8 am–1 pm,Closed,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ravello+Naples+FL/@40.840431,14.3055374,14z",2026-01-10T22:11:00.893Z,,,
https://www.google.com/maps/place/Officina+Parisi+di+Gennaro+Mancuso/data=!4m7!3m6!1s0x133ba7f49738d53f:0xfbbe608dbc6afc6a!8m2!3d40.8498617!4d14.28656!16s%2Fg%2F12ll9h6v9!19sChIJP9U4l_SnOxMRavxqvI1gvvs,Officina Parisi di Gennaro Mancuso,,,Electrician,"Via Galileo Ferraris, 147, 80146 Napoli NA, Italy","R7XP+WJ Naples, Metropolitan City of Naples, Italy",,+39 339 214 6569,Closed · Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOq7boyUMGSQ0RrdHSSqU-KHHpVmIJAKf5E4nzj=w408-h544-k-no,true,Closed,Closed,8:30 am–6:30 pm,8:30 am–6:30 pm,8:30 am–6:30 pm,8:30 am–6:30 pm,8:30 am–6:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ravello+Naples+FL/@40.840431,14.3055374,14z",2026-01-10T22:11:05.268Z,,,
https://www.google.com/maps/place/I.E.E+Impianti+Elettrici+Elettronici/data=!4m7!3m6!1s0x133b07df5c1baa61:0xb9886b056954a421!8m2!3d40.9132781!4d14.2327281!16s%2Fg%2F11fk5545fw!19sChIJYaobXN8HOxMRIaRUaQVriLk,I.E.E Impianti Elettrici Elettronici,5.0,81,Electrician,"Corso Europa, 369, 80017 Melito di Napoli NA, Italy","W67M+83 Melito di Napoli, Metropolitan City of Naples, Italy",http://ieegiuseppezammartino.it/,+39 081 1808 8091,,https://lh3.googleusercontent.com/p/AF1QipO03ax8_ADv2xTA0GSIpMWZC35Ly4bQLE1xEgcv=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Ravello+Naples+FL/@40.840431,14.3055374,14z",2026-01-10T22:11:07.711Z,,,
https://www.google.com/maps/place/Tecnedil/data=!4m7!3m6!1s0x133ba7bc12ea6e9f:0xb63e8e086cd020fd!8m2!3d40.8391518!4d14.3154198!16s%2Fg%2F1tt7j3lb!19sChIJn27qErynOxMR_SDQbAiOPrY,Tecnedil,5.0,2,Construction company,"Corso IV Novembre, 45, 80147 Napoli NA, Italy","R8Q8+M5 Naples, Metropolitan City of Naples, Italy",,+39 081 572 4509,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UKz9GG2PaEYNHWKEAXRToA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=324.54526&pitch=0&thumbfov=100,false,8 am–12 pm,Closed,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ravello+Naples+FL/@40.840431,14.3055374,14z",2026-01-10T22:11:12.107Z,,,
https://www.google.com/maps/place/Gmg+Elettromeccanica+Srl/data=!4m7!3m6!1s0x133ba7c08bdf162f:0xa541885faf11a271!8m2!3d40.8451636!4d14.3115528!16s%2Fg%2F12hrzj3mj!19sChIJLxbfi8CnOxMRcaIRr1-IQaU,Gmg Elettromeccanica Srl,4.8,24,Electric motor repair shop,"Via Luigi Volpicella, 174, 80147 Napoli NA, Italy","R8W6+3J Naples, Metropolitan City of Naples, Italy",http://www.gmgelettromeccanica.com/,+39 081 752 0486,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPvSILtTXH7MAqrPSy9j5_eo99sXPNbFsaGX3kV=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Ravello+Naples+FL/@40.840431,14.3055374,14z",2026-01-10T22:11:16.532Z,,,
https://www.google.com/maps/place/S.G.+Elettromeccanica+Iannitti+Srl/data=!4m7!3m6!1s0x133b07e04c28f3ad:0x755b6d3f347b3f24!8m2!3d40.8725245!4d14.2652245!16s%2Fg%2F1vwgy6n8!19sChIJrfMoTOAHOxMRJD97ND9tW3U,S.G. Elettromeccanica Iannitti Srl,2.8,4,Electric motor repair shop,"Via S. Maria Ai Monti, 1, 80141 Napoli NA, Italy","V7F8+23 Naples, Metropolitan City of Naples, Italy",,+39 081 060 9873,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fHh7GJbaHqZWYeE6U87lEg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=225.96898&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Ravello+Naples+FL/@40.840431,14.3055374,14z",2026-01-10T22:11:18.789Z,,,
https://www.google.com/maps/place/Officina+audio+corvo+sound/data=!4m7!3m6!1s0x133ba78d17684521:0x57c0e44da0c27cd5!8m2!3d40.8501385!4d14.3459957!16s%2Fg%2F11qg0jc_bz!19sChIJIUVoF42nOxMR1XzCoE3kwFc,Officina audio corvo sound,5.0,1,Solar photovoltaic power plant,"Metamorfosi - Ospedale del Mare, 80147 Napoli NA, Italy","V82W+39 Naples, Metropolitan City of Naples, Italy",,+39 389 872 4023,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzKQ-83YV4OwNXPppjHLdjQdLd4z9a---CQhGQ5XqUXmSFb5CSUeFpeJg9irCjQZJTbeLwL3GxyVJsPOY5TNxwX3UYoIRvr2CkEg7gOekLIW1OycuMlzaUN6CdqXoADLgV9vHEA6g=w408-h624-k-no,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Ravello+Naples+FL/@40.840431,14.3055374,14z",2026-01-10T22:11:21.082Z,,,
https://www.google.com/maps/place/Tema+Impianti+Srl/data=!4m7!3m6!1s0x133bbc8fe0f678b3:0x7ec1a6a0ef8043cb!8m2!3d40.7496253!4d14.507386!16s%2Fg%2F1tf04mqh!19sChIJs3j24I-8OxMRy0OA76CmwX4,Tema Impianti Srl,5.0,1,Electrician,"Via Lepanto, 180, 80045 Pompei NA, Italy","PGX4+VX Pompei, Metropolitan City of Naples, Italy",,+39 081 083 7192,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-gRyzGOHWZHS9g9PsrJD4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=155.25931&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Pompeii+Naples+FL/@40.7496576,14.5053119,14z",2026-01-10T22:11:31.546Z,,,
https://www.google.com/maps/place/Ca.Gi.An+impianti+srl/data=!4m7!3m6!1s0x133bbbb9da6258c7:0x178d5e826edc4774!8m2!3d40.7647962!4d14.4988961!16s%2Fg%2F11m_l3kszg!19sChIJx1hi2rm7OxMRdEfcboJejRc,Ca.Gi.An impianti srl,4.0,5,Air conditioning repair service,"Via Masseria Lepre, 80045 Pompei NA, Italy","QF7X+WH Pompei, Metropolitan City of Naples, Italy",,+39 349 573 6970,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=T0bFgAs16RuMFb1I6kATaA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=319.07785&pitch=0&thumbfov=100,true,8 am–1 pm,Closed,"8 am–1 pm, 3–6 pm","8 am–1 pm, 3–6 pm","8 am–1 pm, 3–6 pm","8 am–1 pm, 3–6 pm","8 am–1 pm, 3–6 pm","https://www.google.com/maps/search/generator+installation+services+in+Pompeii+Naples+FL/@40.7496576,14.5053119,14z",2026-01-10T22:11:35.864Z,,,
"https://www.google.com/maps/place/FORNITURE+ELETTRICHE+IDRAULICHE+SRL/@43.0749814,11.8278703,7z/data=!3m1!4b1!4m6!3m5!1s0xab964fb4bbd0a115:0x795bd39b7b111950!8m2!3d43.0749814!4d11.8278702!16s%2Fg%2F11wnfd6yy3",FORNITURE ELETTRICHE IDRAULICHE SRL,,,Plumber,,,,+39 081 1820 7054,,,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Pompeii+Naples+FL/@40.7496576,14.5053119,14z",2026-01-10T22:11:40.106Z,,,
https://www.google.com/maps/place/Ca.Gi.An.Impianti+srl/data=!4m7!3m6!1s0x133bbb6051192371:0xd3ebfc7d73a2fc3c!8m2!3d40.7646503!4d14.4977248!16s%2Fg%2F1tr6cgrd!19sChIJcSMZUWC7OxMRPPyic33869M,Ca.Gi.An.Impianti srl,4.9,39,Plumber,"Via Masseria Lepre, 8, 80045 Pompei NA, Italy","QF7X+V3 Pompei, Metropolitan City of Naples, Italy",,+39 349 573 6970,,https://lh3.googleusercontent.com/p/AF1QipOGRO0LioofU43-cAQ7kyB6HnNuawRzlawEs99q=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Pompeii+Naples+FL/@40.7496576,14.5053119,14z",2026-01-10T22:11:42.316Z,,,
https://www.google.com/maps/place/Impem+Service+Srl/data=!4m7!3m6!1s0x133bbc906821fae3:0xb86658cc9b34332c!8m2!3d40.7498554!4d14.5051336!16s%2Fg%2F1vtkr6t9!19sChIJ4_ohaJC8OxMRLDM0m8xYZrg,Impem Service Srl,5.0,2,Electrician,"Via Lepanto, 137, 80045 Pompei NA, Italy","PGX4+W3 Pompei, Metropolitan City of Naples, Italy",http://www.cosmoservicesrl.it/index.php?option=com_contact&view=contact&id=1&Itemid=58,+39 081 863 7336,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kTNQxBprubxdPzS-gBSZRg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=14.284702&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Pompeii+Naples+FL/@40.7496576,14.5053119,14z",2026-01-10T22:11:44.571Z,,,
https://www.google.com/maps/place/Servizio+TECNICO+di+Formisano+Francesco/data=!4m7!3m6!1s0x133bbd8d8117886f:0xe1b4ba43dc09c85e!8m2!3d40.755715!4d14.49747!16s%2Fg%2F11p53py7hz!19sChIJb4gXgY29OxMRXsgJ3EO6tOE,Servizio TECNICO di Formisano Francesco,3.0,2,Electrical repair shop,"Via Nolana, 185, 80045 Pompei NA, Italy","QF4W+7X Pompei, Metropolitan City of Naples, Italy",,+39 335 675 8674,Closed · Opens 8:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxKcPtZZjzMZvd8wMxDGFutuYoHR-L5Xm9jUNzegAMYnZ33XrL9h68bVtwYOc15W8ylqWR0f_R7JHB5p_2q-ZVGlgNXtJkj22R-jYhV6CpbeBSQZnRwAHG9q9bqwnnHPpyZRZs-=w408-h725-k-no,true,"8:30 am–1 pm, 3–8:30 pm",Closed,"8:30 am–1 pm, 3–8:30 pm","8:30 am–1 pm, 3–8:30 pm","8:30 am–1 pm, 3–8:30 pm","8:30 am–1:30 pm, 3–8:30 pm","8:30 am–1 pm, 3–8:30 pm","https://www.google.com/maps/search/generator+installation+services+in+Pompeii+Naples+FL/@40.7496576,14.5053119,14z",2026-01-10T22:11:48.885Z,,,
https://www.google.com/maps/place/Elettrica+Sud+SRL/data=!4m7!3m6!1s0x133bbcfa88a1003f:0x6553d3682319bcbe!8m2!3d40.7298796!4d14.5097062!16s%2Fg%2F11mxb40cxn!19sChIJPwChiPq8OxMRvrwZI2jTU2U,Elettrica Sud SRL,,,Electrician,"Via Carrara, 108, 80045 Pompei NA, Italy","PGH5+XV Pompei, Metropolitan City of Naples, Italy",,+39 081 856 7250,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e8FMMpXl6DYakoVkW6z-tA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=287.06378&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Pompeii+Naples+FL/@40.7496576,14.5053119,14z",2026-01-10T22:11:51.104Z,,,
https://www.google.com/maps/place/Mer.El.Impianti+Di+Nanni+Giovanni/data=!4m7!3m6!1s0x133bbb4e3db61cf9:0xf34af6263c76305b!8m2!3d40.7750205!4d14.4797682!16s%2Fg%2F1thlkbq3!19sChIJ-Ry2PU67OxMRWzB2PCb2SvM,Mer.El.Impianti Di Nanni Giovanni,,,Electrician,"Via Francesco Cangemi, 34, 80041 Boscoreale NA, Italy","QFGH+2W Boscoreale, Metropolitan City of Naples, Italy",,+39 081 537 3473,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GMwRVHbUZijI9GBSxjQ5-w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=167.97003&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Pompeii+Naples+FL/@40.7496576,14.5053119,14z",2026-01-10T22:11:53.464Z,,,
https://www.google.com/maps/place/Elettromeccanica+di+Somma/data=!4m7!3m6!1s0x133ba40817cab305:0x2b67aef471669f1b!8m2!3d40.776226!4d14.3921981!16s%2Fg%2F11bzs52xbx!19sChIJBbPKFwikOxMRG59mcfSuZys,Elettromeccanica di Somma,5.0,2,Electric motor repair shop,"Via Nazionale, 359, 80059 Torre del Greco NA, Italy","Q9GR+FV Torre del Greco, Metropolitan City of Naples, Italy",,+39 081 883 1934,Closed · Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=99foCulEqCcj_cNrncIW8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=203.84975&pitch=0&thumbfov=100,false,Closed,Closed,"8:30 am–1 pm, 3–7 pm","8:30 am–1 pm, 3–7 pm","8:30 am–1 pm, 3–7 pm","8:30 am–1 pm, 3–7 pm","8:30 am–1 pm, 3–7 pm","https://www.google.com/maps/search/generator+installation+services+in+Pompeii+Naples+FL/@40.7496576,14.5053119,14z",2026-01-10T22:11:57.676Z,,,
https://www.google.com/maps/place/Aero+Tecno+Mec+%7C+Riparazioni+e+forniture+di+Motori+e+Pompe+Industriali+e+Navali./data=!4m7!3m6!1s0x133ba5ffb214bb11:0x573f8af9982151d6!8m2!3d40.8664722!4d14.3279368!16s%2Fg%2F11h54_6b70!19sChIJEbsUsv-lOxMR1lEhmPmKP1c,Aero Tecno Mec | Riparazioni e forniture di Motori e Pompe Industriali e Navali.,5.0,33,Mechanical contractor,"via Provinciale delle Brecce, 136, 80147 Napoli NA, Italy","V88H+H5 Naples, Metropolitan City of Naples, Italy",http://www.aerotecnomec.com/,+39 081 897 2305,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMUDfqQ2xXZQMOmwjZPJ5ns5r0RL-pEm7s2c9Dr=w600-h240-k-no,true,Closed,Closed,"8 am–1 pm, 2–5:30 pm","8 am–1 pm, 2–5:30 pm","8 am–1 pm, 2–5:30 pm","8 am–1 pm, 2–5:30 pm","8 am–1 pm, 2–5:30 pm","https://www.google.com/maps/search/generator+installation+services+in+Pompeii+Naples+FL/@40.7496576,14.5053119,14z",2026-01-10T22:12:01.934Z,,,
https://www.google.com/maps/place/Cen+S.r.l./data=!4m7!3m6!1s0x133baecef03345cd:0x6c8a78cacf75f3ad!8m2!3d40.8980521!4d14.3487772!16s%2Fg%2F11xsnb2kr!19sChIJzUUz8M6uOxMRrfN1z8p4imw,Cen S.r.l.,4.9,11,Mechanical contractor,"Via Sandro Pertini, 4/12, 80013 Casalnuovo di Napoli NA, Italy","V8XX+6G Casalnuovo di Napoli, Metropolitan City of Naples, Italy",http://www.censrl.it/,+39 081 774 8548,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPfnAIF9gI2QtBKPyXQNTiWh-1zDIg60VFIdiBF=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Pompeii+Naples+FL/@40.7496576,14.5053119,14z",2026-01-10T22:12:06.232Z,,,
https://www.google.com/maps/place/Ge+Ga+Installazioni+S+R+L/data=!4m7!3m6!1s0x133bafbbb2edebcb:0x93b05d705a31a9ee!8m2!3d40.8757474!4d14.4410818!16s%2Fg%2F1pv0f944z!19sChIJy-vtsruvOxMR7qkxWnBdsJM,Ge Ga Installazioni S R L,5.0,1,Contractor,"Via Annunziata, 15, 80049 Somma Vesuviana NA, Italy","VCGR+7C Somma Vesuviana, Metropolitan City of Naples, Italy",,+39 081 899 5838,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0miJlcpVJ6BCpfXblm4eMA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=27.751234&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Pompeii+Naples+FL/@40.7496576,14.5053119,14z",2026-01-10T22:12:08.363Z,,,
https://www.google.com/maps/place/Cam+Service/data=!4m7!3m6!1s0x133ba70021d37db1:0x8b5a1fe3753d8393!8m2!3d40.8359666!4d14.3266689!16s%2Fg%2F11lcz9pygw!19sChIJsX3TIQCnOxMRk4M9deMfWos,Cam Service,5.0,58,Electrician,"Via Villa Bisignano, 25a, 80147 Napoli NA, Italy","R8PG+9M Naples, Metropolitan City of Naples, Italy",https://wa.me/message/YBJGJ6Z7RE4AB1,+39 351 225 4761,Closes soon · 12 am · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipOM5is8EoOwNVgKCkteDT5ZSPgZHE7Uu8wjwpM6=w408-h544-k-no,true,Open 24 hours,Closed,7 am–1 pm,7 am–1 pm,7 am–1 pm,7 am–1 pm,7 am–1 pm,"https://www.google.com/maps/search/generator+installation+services+in+Pompeii+Naples+FL/@40.7496576,14.5053119,14z",2026-01-10T22:12:12.761Z,,,
https://www.google.com/maps/place/Giemme+Impianti+Di+Laboriosi+Umberto+S.A.S./data=!4m7!3m6!1s0x133ba794e4a707bb:0x142e147a4b6f49bd!8m2!3d40.8438321!4d14.3064116!16s%2Fg%2F11b6jh2krn!19sChIJuwen5JSnOxMRvUlvS3oULhQ,Giemme Impianti Di Laboriosi Umberto S.A.S.,5.0,2,Electrician,"Via delle Repubbliche Marinare, 88, 80147 Napoli NA, Italy","R8V4+GH Naples, Metropolitan City of Naples, Italy",,+39 081 752 7212,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=X2D2vcao_mDF4Sm4eLZ_DQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=177.1977&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Herculaneum+Naples+FL/@40.8059253,14.3473869,14z",2026-01-10T22:12:23.767Z,,,
https://www.google.com/maps/place/GIEL+impianti+e+manutenzioni/data=!4m7!3m6!1s0x133ba9364608fe3b:0xf05e9be81a3798db!8m2!3d40.8711706!4d14.3558418!16s%2Fg%2F11kq3z8w_6!19sChIJO_4IRjapOxMR25g3GuibXvA,GIEL impianti e manutenzioni,5.0,15,Electrician,"Via della Corte, 30, 80040 Cercola NA, Italy","V9C4+F8 Cercola, Metropolitan City of Naples, Italy",gi.el. impianti e manutenzioni,+39 338 298 8464,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOE2KTvURJyb1L4Tc9hrGB1KqKZk9x8gjMA-9FN=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Herculaneum+Naples+FL/@40.8059253,14.3473869,14z",2026-01-10T22:12:28.105Z,,,
https://www.google.com/maps/place/Commercial+Service+Srl/data=!4m7!3m6!1s0x133ba793cf98f6a1:0x5c84c5fee55a5eb3!8m2!3d40.8422332!4d14.3013036!16s%2Fg%2F12hqkzndw!19sChIJofaYz5OnOxMRs15a5f7FhFw,Commercial Service Srl,5.0,3,Hardware store,"COMPLESSO POLO EST, Via Ferrante Imparato, 182, 80147 Napoli NA, Italy","R8R2+VG Naples, Metropolitan City of Naples, Italy",https://commercialservicesrl.it/,+39 081 584 5078,Closed · Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KZgg8rUjQbqemFBvvlReKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=280.60608&pitch=0&thumbfov=100,true,Closed,Closed,"9 am–1 pm, 2:30–5 pm","9 am–1 pm, 2:30–5 pm","9 am–1 pm, 2:30–5 pm","9 am–1 pm, 2:30–5 pm","9 am–1 pm, 2:30–5 pm","https://www.google.com/maps/search/generator+installation+services+in+Herculaneum+Naples+FL/@40.8059253,14.3473869,14z",2026-01-10T22:12:32.327Z,,,
https://www.google.com/maps/place/Carrino+Gennaro+Impianti/data=!4m7!3m6!1s0x133ba8b9856548b3:0x7d696ae9af6e7196!8m2!3d40.8727653!4d14.366253!16s%2Fg%2F1ptvywr9j!19sChIJs0hlhbmoOxMRlnFur-lqaX0,Carrino Gennaro Impianti,4.5,2,Electrician,"Via Murata, 10, 80040 Cercola NA, Italy","V9F8+4G Cercola, Metropolitan City of Naples, Italy",,+39 338 613 3279,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Uwyf4VwOEItPpI2_B0MKJg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=246.6642&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Herculaneum+Naples+FL/@40.8059253,14.3473869,14z",2026-01-10T22:12:34.499Z,,,
https://www.google.com/maps/place/Ar+Impianti+Srl/data=!4m7!3m6!1s0x133ba79878f1e7a9:0x30a67c915a5d6fd8!8m2!3d40.8335011!4d14.3092572!16s%2Fg%2F1pv043kpb!19sChIJqefxeJinOxMR2G9dWpF8pjA,Ar Impianti Srl,,,Electrician,"Via Parrocchia, 29, 80146 Napoli NA, Italy","R8M5+CP Naples, Metropolitan City of Naples, Italy",,+39 081 752 7313,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1xAw36rYpzbJyAXUXyBXQw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=349.39023&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Herculaneum+Naples+FL/@40.8059253,14.3473869,14z",2026-01-10T22:12:36.996Z,,,
https://www.google.com/maps/place/Herculaneum+Hotel+%26+Maison/data=!4m10!3m9!1s0x133ba6eeacfd130b:0xd7b2baf954e196ab!5m2!4m1!1i2!8m2!3d40.8059222!4d14.3494722!16s%2Fg%2F1hfg25njr!19sChIJCxP9rO6mOxMRq5bhVPm6stc,Herculaneum Hotel & Maison,4.6,6544,,"Corso Resina, 230, 80056 Ercolano NA, Italy","R84X+9Q Ercolano, Metropolitan City of Naples, Italy",http://www.hotelherculaneum.com/,+39 081 1855 6413,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFFFT0SsyKFd_0JgUJbW9_hyi52upTf4JkY7aloEW3_CMf2Sanjl9IOHO4hzhQfyEVE_-6YE_kxrc-dMaFo3tDdFOjGOD3hQ2-weU896GenFdL7N-xyfImn7tbuLUG2RFRqZYfNaXHqH8q-oEb4SinOoKDlsly_O-ZpuLsviTgruwiyXW_O5R8=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Herculaneum+Naples+FL/@40.8059253,14.3473869,14z",2026-01-10T22:12:39.483Z,,,
https://www.google.com/maps/place/Az+Elettrosicurezza+Di+Zambrano+Alessandro/data=!4m7!3m6!1s0x133b0940302ba747:0x8fc72d93b3071ce4!8m2!3d40.8424025!4d14.2468674!16s%2Fg%2F11h1_0k9_4!19sChIJR6crMEAJOxMR5BwHs5Mtx48,Az Elettrosicurezza Di Zambrano Alessandro,5.0,3,Electrical installation service,"P.za Montecalvario, 2, 80134 Napoli NA, Italy","R6RW+XP Naples, Metropolitan City of Naples, Italy",https://www.azelettrosicurezza.it/,+39 349 676 0300,Closed · Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cAxtoSs3FSkX00VD6139WA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.15402&pitch=0&thumbfov=100,true,8:30 am–12 pm,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Herculaneum+Naples+FL/@40.8059253,14.3473869,14z",2026-01-10T22:12:43.689Z,,,
https://www.google.com/maps/place/Faac+Riparazioni+Assistenza+Napoli+Edil+Impianti+S.r.l.s./data=!4m7!3m6!1s0x133bafd9def18605:0x3c169c967da998b2!8m2!3d40.8644661!4d14.4295646!16s%2Fg%2F11p_1twgm6!19sChIJBYbx3tmvOxMRspipfZacFjw,Faac Riparazioni Assistenza Napoli Edil Impianti S.r.l.s.,,,Contractor,"Via Marina, Via Cupa Fontana, 35, 80049 Somma Vesuviana NA, Italy","VC7H+QR Somma Vesuviana, Metropolitan City of Naples, Italy",,+39 338 917 6257,Closed · Opens 8:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSydz4k6VJ3EFdUn6xQfNO6YkxZmtbmHFdcPvBtTb649-pnxw3SXvrlRxcVh7XrubqjkHYvdpNVA5OE1bLilFN_NZdp9pcdsotoulZocMqud0J2eKnnW3PR6sSDSxOOre_9YDuk=w408-h545-k-no,false,Closed,Closed,"8:30 am–1 pm, 2:30–6 pm","8:30 am–1 pm, 2:30–6 pm","8:30 am–1 pm, 2:30–6 pm","8:30 am–1 pm, 2:30–6 pm","8:30 am–1 pm, 2:30–6 pm","https://www.google.com/maps/search/generator+installation+services+in+Herculaneum+Naples+FL/@40.8059253,14.3473869,14z",2026-01-10T22:12:47.957Z,,,
