placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,info,isBlackOwned,sunday,monday,tuesday,wednesday,thursday,friday,saturday,attributes,error
https://www.google.com/maps/place/Rainari+Health/data=!4m7!3m6!1s0x89d6cbb6e0388bf3:0x1d0405085e01130f!8m2!3d43.1158684!4d-77.5508195!16s%2Fg%2F11w4c3vl29!19sChIJ84s44LbL1okRDxMBXggFBB0,Rainari Health,5.0,17,Medical office,"95 Allens Creek Rd building 1 suite 206, Rochester, NY 14618, United States","4C8X+8M Rochester, New York, USA",https://rainarihealth.com/,+1 585-510-3500,Closed ⋅ Opens 10 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tDBr2Tnf2jRwaUMGqzWxLg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=244.64645&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Pittsford+Rochester+NY/@43.0906186,-77.5149969,14z",2025-09-29T00:11:52.372Z,,,Closed,"10 am–3 pm, 6–9 pm","10 am–3 pm, 6–9 pm","10 am–3 pm, 6–9 pm","10 am–3 pm, 6–9 pm","10 am–3 pm, 6–9 pm",Closed,,
https://www.google.com/maps/place/Flower+City+Therapy/data=!4m7!3m6!1s0x89d1356b453d0ddd:0x4aa653043b8c3712!8m2!3d43.085363!4d-77.545686!16s%2Fg%2F11g0l7lpyw!19sChIJ3Q09RWs10YkREjeMOwRTpko,Flower City Therapy,5.0,1,Psychotherapist,"100 Office Park Way, Pittsford, NY 14534, United States","3FP3+4P Pittsford, New York, USA",http://www.flowercitytherapy.com/,+1 585-524-0464,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pv4YYe7R5Qysh77LzOvl1A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=182.69254&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Pittsford+Rochester+NY/@43.0906186,-77.5149969,14z",2025-09-29T00:11:55.141Z,LGBTQ+ friendly,,,,,,,,,,
https://www.google.com/maps/place/Eastside+Counseling+Services:+Mark+Greenfeld+%26+Debbie+Greenfeld/data=!4m7!3m6!1s0x89d1338022bc98d7:0x40a2956ab39d24e3!8m2!3d43.062398!4d-77.4686969!16s%2Fg%2F1tc_51_5!19sChIJ15i8IoAz0YkR4ySds2qVokA,Eastside Counseling Services: Mark Greenfeld & Debbie Greenfeld,4.9,30,Counselor,"55 Sully's Trail, Pittsford, NY 14534, United States","3G6J+XG Pittsford, New York, USA",http://www.greenfeld-counseling.com/,+1 585-425-3700,Open ⋅ Closes 10 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0Yd3EQtSv_2lvfxCBOmZ4Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=127.18814&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Pittsford+Rochester+NY/@43.0906186,-77.5149969,14z",2025-09-29T00:12:00.449Z,,,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,8 am–10 pm,,
https://www.google.com/maps/place/All+About+You/data=!4m7!3m6!1s0x89d12de8aea5725b:0x352a181c8d1fcfd0!8m2!3d43.0607969!4d-77.4729319!16s%2Fg%2F11h3jh9d30!19sChIJW3Klrugt0YkR0M8fjRwYKjU,All About You,5.0,18,Skin care clinic,"640 Kreag Rd Suite 202E, Pittsford, NY 14534, United States","3G6G+8R Pittsford, New York, USA",http://shannon-crandall.com/,+1 585-548-0440,Closed ⋅ Opens 11 am Thu,https://lh3.googleusercontent.com/p/AF1QipMWssaI6pFLJcYWn8EoEmirmIBqPMc8x14gN9My=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Pittsford+Rochester+NY/@43.0906186,-77.5149969,14z",2025-09-29T00:12:05.334Z,,,9 am–4 pm,Closed,Closed,Closed,11 am–7 pm,9 am–5 pm,9 am–4 pm,,
"https://www.google.com/maps/place/Cheryl+Tisler,+MD/data=!4m7!3m6!1s0x89d1347c2a0f1039:0xd22d6c0e355ec64e!8m2!3d43.0616786!4d-77.4763216!16s%2Fg%2F1hjgt49xq!19sChIJORAPKnw00YkRTsZeNQ5sLdI","Cheryl Tisler, MD",2.9,8,Psychiatrist,"672 Pittsford Victor Rd, Pittsford, NY 14534, United States","3G6F+MF Pittsford, New York, USA",http://www.cheryltislermd.com/,+1 585-394-6656,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YgfAQ1Y7Z_3FYxz54IpIWg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=192.84691&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Pittsford+Rochester+NY/@43.0906186,-77.5149969,14z",2025-09-29T00:12:08.160Z,,,,,,,,,,,
https://www.google.com/maps/place/The+Plastic+Surgery+Group+of+Rochester/data=!4m7!3m6!1s0x89d6cb23fcbeafe9:0xea68e8215ea0af63!8m2!3d43.1203874!4d-77.510143!16s%2Fg%2F1thf9k2k!19sChIJ6a--_CPL1okRY6-gXiHoaOo,The Plastic Surgery Group of Rochester,4.3,63,Plastic surgery clinic,"360 Linden Oaks #310, Rochester, NY 14625, United States","4FCQ+5W Rochester, New York, USA",https://rochesterplasticsurgery.com/,+1 585-922-5840,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipPRrXdOyAq1vty_grKt8UUEK8amTXCtO4k1nxdd=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Pittsford+Rochester+NY/@43.0906186,-77.5149969,14z",2025-09-29T00:12:13.222Z,,,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,,
https://www.google.com/maps/place/Massage+Envy/data=!4m7!3m6!1s0x89d135368b4e780f:0x481044700136ddc6!8m2!3d43.102444!4d-77.534566!16s%2Fg%2F1trprsmf!19sChIJD3hOizY10YkRxt02AXBEEEg,Massage Envy,4.3,235,Massage spa,"3400 Monroe Ave, Rochester, NY 14618, United States","4F28+X5 Rochester, New York, USA",https://locations.massageenvy.com/new-york/rochester/3400-monroe-avenue.html?utm_source=GMB&utm_medium=useractions&utm_campaign=website,+1 585-641-3689,"Closed ⋅ Opens 9 am Mon

Confirmed by this business 9 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1tf0dUjBwdfU5O14_X1FEg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=347.8567&pitch=15&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Pittsford+Rochester+NY/@43.0906186,-77.5149969,14z",2025-09-29T00:12:18.312Z,,,9 am–6 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–6 pm,,
https://www.google.com/maps/place/Movement+Rx+Pain+Relief/data=!4m7!3m6!1s0x89d14aa2b447b53d:0x6d1a85797e0c489a!8m2!3d43.059239!4d-77.4687621!16s%2Fg%2F1hc5xhz0m!19sChIJPbVHtKJK0YkRmkgMfnmFGm0,Movement Rx Pain Relief,5.0,100,Chiropractor,"135 Sully's Trail Suite 5, Pittsford, NY 14534, United States","3G5J+MF Pittsford, New York, USA",http://www.movementrxteam.com/,+1 585-626-4500,"Closed ⋅ Opens 10:30 am Mon

Updated by this business 1 week ago",https://lh3.googleusercontent.com/p/AF1QipP223HZYPe5TnCR2Zumpdt6Ny0U_01Qk814TvfE=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Pittsford+Rochester+NY/@43.0906186,-77.5149969,14z",2025-09-29T00:12:30.424Z,,,Closed,10:30 am–5:30 pm,7 am–1 pm,1:30–5:30 pm,Closed,Closed,Closed,,
https://www.google.com/maps/place/Evolve+Physical+Therapy+of+Rochester/data=!4m7!3m6!1s0x89d1336ad62eefc1:0x49e374bbf8407582!8m2!3d43.0588006!4d-77.4684157!16s%2Fg%2F11rb400fkt!19sChIJwe8u1moz0YkRgnVA-Lt040k,Evolve Physical Therapy of Rochester,4.8,44,Physical therapy clinic,"141 Sully's Trail # 3, Pittsford, NY 14534, United States","3G5J+GJ Pittsford, New York, USA",http://evolveptroc.com/,+1 585-203-1320,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOnujoGX74Z7foT0Rhl5ospVcHOsPDomR0LcA6F=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Pittsford+Rochester+NY/@43.0906186,-77.5149969,14z",2025-09-29T00:12:35.483Z,LGBTQ+ friendly,,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–5:30 pm,8 am–4 pm,Closed,,
"https://www.google.com/maps/place/Patricia+Petrone,+LMHC/data=!4m7!3m6!1s0x89d6cb31f42fa80f:0xe07605074fd106f!8m2!3d43.0945644!4d-77.5133461!16s%2Fg%2F11c3s93v4b!19sChIJD6gv9DHL1okRbxD9dFBgBw4","Patricia Petrone, LMHC",5.0,4,Psychotherapist,"56 N Main St, Pittsford, NY 14534, United States","3FVP+RM Pittsford, New York, USA",http://www.wholewellnessservices.com/,+1 585-524-0008,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3Hc9p6L22XJDYWIfCQ3G4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=130.12523&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Pittsford+Rochester+NY/@43.0906186,-77.5149969,14z",2025-09-29T00:12:40.252Z,,,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,,
https://www.google.com/maps/place/Pearle+Vision/data=!4m7!3m6!1s0x89d13549bd9ba389:0x22628d9c8726103a!8m2!3d43.100999!4d-77.5402641!16s%2Fg%2F1hc338389!19sChIJiaObvUk10YkROhAmh5yNYiI,Pearle Vision,4.6,238,Optometrist,"3349 Monroe Ave, Rochester, NY 14618, United States","4F25+9V Rochester, New York, USA",https://www.pearlevision.com/pv-us/stores/ny/rochester/7928/?cid=Yext_7928&y_source=1_MTE2MDk3OS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 585-381-1616,"Closed ⋅ Opens 9 am Mon

Updated by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMurORSk2BkAXXt4gCq4k6oQ6X8zQ6MExwklo02=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Pittsford+Rochester+NY/@43.0906186,-77.5149969,14z",2025-09-29T00:12:45.504Z,LGBTQ+ friendly,,Closed,9 am–5:30 pm,9:30 am–8 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–4 pm,,
https://www.google.com/maps/place/The+Clinic/data=!4m7!3m6!1s0x89d6cb23b4a108eb:0x49859e9b5fb55568!8m2!3d43.122288!4d-77.5086712!16s%2Fg%2F1tm13lm5!19sChIJ6wihtCPL1okRaFW1X5uehUk,The Clinic,4.3,3,Medical clinic,"727 Linden Ave, Rochester, NY 14625, United States","4FCR+WG Rochester, New York, USA",https://www.mayoclinic.org/patient-visitor-guide/minnesota,+1 585-267-7078,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bLX9XyA8rixt0F6n6YwhVg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=215.2085&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Pittsford+Rochester+NY/@43.0906186,-77.5149969,14z",2025-09-29T00:12:50.382Z,,,,,,,,,,,
https://www.google.com/maps/place/USA+Fibroid+Centers+-+Rochester/data=!4m7!3m6!1s0x89d14b6952d23b49:0x32285bfce89e1200!8m2!3d43.1107743!4d-77.5713452!16s%2Fg%2F11jdsg1jsw!19sChIJSTvSUmlL0YkRABKe6PxbKDI,USA Fibroid Centers - Rochester,4.6,10,Medical clinic,"1892 S Winton Rd Ste 190B, Rochester, NY 14618, United States","4C6H+8F Rochester, New York, USA",https://www.usafibroidcenters.com/locations/new-york/upstate-ny/office/rochester/,+1 585-505-8275,Temporarily closed,https://lh3.googleusercontent.com/p/AF1QipMaxHdM0597Qf5XksiKcospFdZiMjNWYuaxpHwa=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Pittsford+Rochester+NY/@43.0906186,-77.5149969,14z",2025-09-29T00:12:55.354Z,,,,,,,,,,,
https://www.google.com/maps/place/Vivo+Infusion+Rochester/data=!4m7!3m6!1s0x89d6b5dd59f00623:0x556e87256e7af68f!8m2!3d43.1237392!4d-77.5944763!16s%2Fg%2F11zhnn1syx!19sChIJIwbwWd211okRj_Z6biWHblU,Vivo Infusion Rochester,,,Local medical services,"1865 S Clinton Ave Ste 160, Rochester, NY 14618, United States","4CF4+F6 Rochester, New York, USA",https://vivoinfusion.com/locations/rochester/,+1 585-559-4866,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNc2NWRn29YGPyE8r3GN4ELNC1wuIOaP6IhkBnz=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Brighton+Rochester+NY/@43.1222716,-77.5734048,14z",2025-09-29T00:13:19.496Z,,,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,,
"https://www.google.com/maps/place/Cancer+center/@43.1225165,-77.6256447,17z/data=!3m1!4b1!4m6!3m5!1s0x89d6b515ebe54a1d:0x16dbc0531e93f1eb!8m2!3d43.1225165!4d-77.6256447!16s%2Fg%2F11sx0lhsfx",Cancer center,5.0,1,Cancer treatment center,"601 Elmwood Ave, Rochester, NY 14642, United States","49FF+2P Rochester, New York, USA",https://www.cancer.gov/about-cancer/understanding/what-is-cancer,,,,false,"https://www.google.com/maps/search/Infusion+centers+in+Brighton+Rochester+NY/@43.1222716,-77.5734048,14z",2025-09-29T00:13:24.241Z,,,,,,,,,,,
https://www.google.com/maps/place/Schweiger+Dermatology+Group+-+Brighton/data=!4m7!3m6!1s0x89d6b5329b96ff39:0xc9acfbb9f76b1987!8m2!3d43.1167542!4d-77.5957955!16s%2Fg%2F1tp900pj!19sChIJOf-WmzK11okRhxlr97n7rMk,Schweiger Dermatology Group - Brighton,4.9,557,Dermatologist,"2150A S Clinton Ave #2140B, Rochester, NY 14618, United States","4C83+PM Rochester, New York, USA",https://www.schweigerderm.com/location/new-york/rochester/,+1 585-256-0555,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq78VyMh72PxbbxMaM8yOSTZDG6qQW5j_aeVzFU0HlrQCrve0vm4umeyyVuIMXgEdfvtkLqBakUkYa8jSm28tDu94cfRjqrZmc6K0gOdEd7bdZBVI4A6izRnGunoOicYVqjACdq=w408-h725-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Brighton+Rochester+NY/@43.1222716,-77.5734048,14z",2025-09-29T00:13:29.522Z,LGBTQ+ friendly,,Closed,7 am–4 pm,7 am–7:30 pm,7:30 am–7 pm,7 am–4 pm,7 am–1 pm,Closed,,
https://www.google.com/maps/place/Arthritis+and+Pain+Treatment+Center/data=!4m7!3m6!1s0x89d14be645de8d25:0x539984191c459212!8m2!3d43.114933!4d-77.5948824!16s%2Fg%2F11h713ysqw!19sChIJJY3eReZL0YkREpJFHBmEmVM,Arthritis and Pain Treatment Center,,,Pain control clinic,"919 Westfall Rd C-105, Rochester, NY 14618, United States","4C74+X2 Rochester, New York, USA",https://www.inflammationpain.com/,+1 585-358-6186,,https://lh3.googleusercontent.com/p/AF1QipNXebPVkazLwUiBad5EymW7P_MRFr2rNUB6TU0V=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Brighton+Rochester+NY/@43.1222716,-77.5734048,14z",2025-09-29T00:13:37.228Z,LGBTQ+ friendly,,,,,,,,,,
https://www.google.com/maps/place/RRH+Lipson+Cancer+Institute/data=!4m7!3m6!1s0x89d6b57b8553143f:0x7a90715fd2998cd5!8m2!3d43.1498287!4d-77.6363093!16s%2Fg%2F11fd4bppwb!19sChIJPxRThXu11okR1YyZ0l9xkHo,RRH Lipson Cancer Institute,5.0,1,Hematologist,"Bishop Kearney Building, 55 Genesee St 1st Floor, Rochester, NY 14611, United States","49X7+WF Rochester, New York, USA",https://www.rochesterregional.org/locations/cancer/st-marys?y_source=1_OTkwMDk3NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 585-368-3591,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipNMq5qT70wXq6aUQyqGdF5XC1jBoH1SY1Ix2j3e=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Brighton+Rochester+NY/@43.1222716,-77.5734048,14z",2025-09-29T00:13:42.073Z,LGBTQ+ friendly,,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,,
"https://www.google.com/maps/place/Brighton+Surgery+Center,+LLC/data=!4m7!3m6!1s0x89d6b532c9ce2249:0x8b1ecaae5d5859a2!8m2!3d43.1156911!4d-77.5952923!16s%2Fg%2F1v75sxfm!19sChIJSSLOyTK11okRollYXa7KHos","Brighton Surgery Center, LLC",4.2,29,Surgical center,"980 Westfall Rd #300, Rochester, NY 14618, United States","4C83+7V Rochester, New York, USA",http://www.brightonsurgery.com/,+1 585-295-8500,Closed ⋅ Opens 6:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipN7gs3N7IMQRMUo2b3E5UbG9C2_m6IyCglc13c=w408-h273-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Brighton+Rochester+NY/@43.1222716,-77.5734048,14z",2025-09-29T00:13:51.715Z,,,Closed,6:30 am–5 pm,6:30 am–5 pm,6:30 am–5 pm,6:30 am–5 pm,6:30 am–5 pm,Closed,,
https://www.google.com/maps/place/Borg+%26+Ide+Imaging+%7C+Clinton+Crossings/data=!4m7!3m6!1s0x89d14acdc57e7839:0x652b7093e8df3f4c!8m2!3d43.1110683!4d-77.5943997!16s%2Fg%2F1tdvfk53!19sChIJOXh-xc1K0YkRTD_f6JNwK2U,Borg & Ide Imaging | Clinton Crossings,4.9,3305,Radiologist,"995 Senator Keating Blvd Bldg. E # 100, Rochester, NY 14618, United States","4C64+C6 Rochester, New York, USA",https://www.radnet.com/borg-and-ide/locations/clinton-crossings?utm_source=GMB&utm_medium=BII_Clinton_Main&utm_campaign=GMB_BII_Clinton,+1 585-241-6401,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipPUI4Lu8K0dxNW40bodiHpiS4YV1SwZS262ubjM=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Brighton+Rochester+NY/@43.1222716,-77.5734048,14z",2025-09-29T00:14:03.863Z,,,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,,
https://www.google.com/maps/place/Rochester+Integrative+Medicine+Center/data=!4m7!3m6!1s0x89d14b7a71e228ab:0xd521522462138032!8m2!3d43.1139957!4d-77.5965957!16s%2Fg%2F11kq406dfb!19sChIJqyjicXpL0YkRMoATYiRSIdU,Rochester Integrative Medicine Center,,,Alternative medicine practitioner,"919 Westfall Rd, Rochester, NY 14618, United States","4C73+H9 Rochester, New York, USA",https://www.integrativemedicinecenterusa.com/,+1 585-358-6186,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YwEqElR0XW3Tk4b5CKT1nA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=251.83963&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Brighton+Rochester+NY/@43.1222716,-77.5734048,14z",2025-09-29T00:14:06.604Z,LGBTQ+ friendly,,,,,,,,,,
https://www.google.com/maps/place/Acupuncture+Integrative+Oncology+Institute/data=!4m7!3m6!1s0x89d14b17cae4f505:0x5fd4a47b7220c002!8m2!3d43.1139957!4d-77.5965957!16s%2Fg%2F11y3156g59!19sChIJBfXkyhdL0YkRAsAgcnuk1F8,Acupuncture Integrative Oncology Institute,,,Cancer treatment center,"919 Westfall Rd, Rochester, NY 14618, United States","4C73+H9 Rochester, New York, USA",https://www.integrativeoncologyny.com/,+1 585-471-8118,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOciEzet0QO5YpV773IyPVquZoU3TR_JgafFCts=w461-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Brighton+Rochester+NY/@43.1222716,-77.5734048,14z",2025-09-29T00:14:11.349Z,,,Closed,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,Closed,Closed,,
"https://www.google.com/maps/place/UR+Medicine+Wilmot+Cancer+Institute+%E2%80%93+Webster/@43.2323638,-77.4472495,14z/data=!4m6!3m5!1s0x89d6cf0109459065:0xebb036029b7984e0!8m2!3d43.2152222!4d-77.4632058!16s%2Fg%2F11txz8zy5w",UR Medicine Wilmot Cancer Institute – Webster,,,Cancer treatment center,"875 Hard Rd, Webster, NY 14580, United States","6G8P+3P Webster, New York, USA",https://www.urmc.rochester.edu/cancer-institute/locations/webster.aspx,+1 585-602-3150,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 11 weeks ago",,true,"https://www.google.com/maps/search/Infusion+centers+in+Webster+Rochester+NY/@43.2323638,-77.4472495,14z",2025-09-29T00:14:19.980Z,,,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,,
https://www.google.com/maps/place/Sorella+Medical+Aesthetics/data=!4m7!3m6!1s0x89d6cde41cc8a535:0x288b7a1695839052!8m2!3d43.1302438!4d-77.4526142!16s%2Fg%2F11lnvbsjvy!19sChIJNaXIHOTN1okRUpCDlRZ6iyg,Sorella Medical Aesthetics,5.0,113,Medical spa,"43 Willow Pond Way, Penfield, NY 14526, United States","4GJW+3X Penfield, New York, USA",http://www.sorellaaestheticsny.com/,+1 585-208-9151,"Closed ⋅ Opens 10 am Mon

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMCYM3oIsfiJF2OQln6CXOkbej706Z6ubz8Vl-O=w408-h653-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+East+Rochester+Rochester+NY/@43.1086741,-77.4874959,14z",2025-09-29T00:14:48.630Z,LGBTQ+ friendly,,9 am–5 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,9 am–5 pm,,
https://www.google.com/maps/place/Recharge/data=!4m7!3m6!1s0x89d133a50614a481:0x85eec77ee655d268!8m2!3d43.0785336!4d-77.450874!16s%2Fg%2F11tf5bbjlb!19sChIJgaQUBqUz0YkRaNJV5n7H7oU,Recharge,4.9,93,Day spa,"625 Ayrault Rd, Fairport, NY 14450, United States","3GHX+CM Fairport, New York, USA",http://www.rechargeroc.com/,+1 585-944-0072,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipORjeo3UP2gZ0V4OUyEgL-xwXIunHl-DnvtwyKt=w424-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Fairport+Rochester+NY/@43.0986742,-77.4419378,14z",2025-09-29T00:15:19.848Z,Identifies as veteran-owned,,8 am–4 pm,10 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,10 am–7 pm,8 am–4 pm,,
https://www.google.com/maps/place/East+Side+Wellness+Center/data=!4m7!3m6!1s0x89d1336a4f8c08e1:0xafda13312a7bd5e3!8m2!3d43.0785438!4d-77.450847!16s%2Fg%2F12cpq41c9!19sChIJ4QiMT2oz0YkR49V7KjET2q8,East Side Wellness Center,4.5,21,Chiropractor,"625 Ayrault Rd, Fairport, NY 14450, United States","3GHX+CM Fairport, New York, USA",http://eswellnesscenter.com/,+1 585-598-3535,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrLFKLOAKvTUKiS_QlhOnbJajvINN_25wUUdfdKIZ9Igb5vPTD3r3B4KvpJeUvWRvCBtaGMzrXrqb1iVZG-SKvwWSv6qALLXhYTim55ek_gciuhpcQCl9LnsXoa-OLH40_2akMvmg=w408-h240-k-no-pi-10-ya61.934113-ro-0-fo100,true,"https://www.google.com/maps/search/Infusion+centers+in+Fairport+Rochester+NY/@43.0986742,-77.4419378,14z",2025-09-29T00:15:22.804Z,,,,,,,,,,,
https://www.google.com/maps/place/MANA+Performance+Therapy/data=!4m7!3m6!1s0x89d132b5635b4e4d:0xfa03a7ec0ce92a5b!8m2!3d43.0918932!4d-77.4010244!16s%2Fg%2F11dftkh_9t!19sChIJTU5bY7Uy0YkRWyrpDOynA_o,MANA Performance Therapy,5.0,92,Physical therapy clinic,"80 Lyndon Rd, Fairport, NY 14450, United States","3HRX+QH Fairport, New York, USA",http://manaperformancetherapy.com/,+1 585-364-1586,"Closed ⋅ Opens 8 am Mon

Updated by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMkzJ-lAAkmCw6aekx2evB-1ayMHcWc_2Lv_oAQ=w408-h268-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Fairport+Rochester+NY/@43.0986742,-77.4419378,14z",2025-09-29T00:15:27.726Z,,,Closed,8 am–4 pm,8 am–6 pm,8 am–5 pm,8 am–6 pm,8 am–3:30 pm,Closed,,
https://www.google.com/maps/place/Clark+Physical+Therapy+-+Fairport/data=!4m7!3m6!1s0x89d6c96cf514bbfb:0xd761535fa4f6c1a9!8m2!3d43.1010404!4d-77.4421686!16s%2Fg%2F11f0l335nh!19sChIJ-7sU9WzJ1okRqcH2pF9TYdc,Clark Physical Therapy - Fairport,4.9,31,Physical therapy clinic,"126 Fairport Village Landing, Fairport, NY 14450, United States","4H25+C4 Fairport, New York, USA",https://clarkphysicaltherapy.com/physical-therapy-clinic/fairport-ny/,+1 585-466-4980,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noOpuQsM1ncXi-k91ar8otIe2MjQkkcmY20u7RcS7ZoC3d0qP465UZghiVaUaWcxExbSgJ8Rrg55emrbmwV8u7MyGXw8mT1GgMxr9LhC5XeOwUGr0qHLlUEL_vmZ6-IEKBYVaFyNQ=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Fairport+Rochester+NY/@43.0986742,-77.4419378,14z",2025-09-29T00:15:32.749Z,,,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,9 am–2 pm,Closed,,
https://www.google.com/maps/place/Artigo+Facial+Spa/data=!4m7!3m6!1s0x89d6cdc0d8808807:0x627abdad7358915f!8m2!3d43.1035105!4d-77.4407129!16s%2Fg%2F11m6bp_s4v!19sChIJB4iA2MDN1okRX5FYc629emI,Artigo Facial Spa,5.0,23,Skin care clinic,"3 Railroad St, Fairport, NY 14450, United States","4H35+CP Fairport, New York, USA",https://www.vagaro.com/artigofacialspa/services,+1 585-953-0757,Closed ⋅ Opens 10 am Tue,https://lh3.googleusercontent.com/p/AF1QipPaa8YZfAPrPHLSzS0PXXQN08andYic8CSetRmq=w408-h544-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Fairport+Rochester+NY/@43.0986742,-77.4419378,14z",2025-09-29T00:15:37.631Z,,,Closed,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–4 pm,,
