placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/Paul+J+Grimmer+Accountancy/data=!4m7!3m6!1s0x8815e6f590a06491:0x40a7fe548ad45453!8m2!3d41.0619701!4d-85.2133477!16s%2Fg%2F1tfsth05!19sChIJkWSgkPXmFYgRU1TUilT-p0A,Paul J Grimmer Accountancy,4.0,7,Tax preparation service,"5622 Wilkie Dr, Fort Wayne, IN 46804, United States","3Q6P+QM Fort Wayne, Indiana, USA",,+1 260-436-0755,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OepXnmvJAT_N4BpKs-C9Xw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.43756655&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:15:49.570Z,,
https://www.google.com/maps/place/LTS+CPA+Group+LLC/data=!4m7!3m6!1s0x8815e3a43c0d8a0d:0xbc0243b5144df2fe!8m2!3d41.1255359!4d-85.1541275!16s%2Fg%2F1thq5x8k!19sChIJDYoNPKTjFYgR_vJNFLVDArw,LTS CPA Group LLC,,,Accountant,"808 Ley Rd, Fort Wayne, IN 46825, United States","4RGW+68 Fort Wayne, Indiana, USA",,+1 260-387-7700,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=m2ScDsbRq9QW7cgn7Kl-Ng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=279.26334&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:15:52.162Z,,
"https://www.google.com/maps/place/Management+%26+Tax+Services/@41.1379713,-85.1425076,17z/data=!3m1!4b1!4m6!3m5!1s0x8815e33c3d991557:0x8f21fef61660ad9a!8m2!3d41.1379713!4d-85.1425076!16s%2Fg%2F1v940nx2",Management & Tax Services,3.7,3,Tax preparation service,"220 Insurance Dr Suite A, Fort Wayne, IN 46825, United States","4VQ4+5X Fort Wayne, Indiana, USA",http://www.managementandtaxservices.com/,+1 260-484-7836,Closed ⋅ Opens 9 am Fri,,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:15:58.838Z,LGBTQ+ friendly,
"https://www.google.com/maps/place/Pattar+%26+Co.+CPA,+Inc./data=!4m7!3m6!1s0x8815e280941c91bf:0xe0ad6a1f94a87430!8m2!3d41.177683!4d-85.1452012!16s%2Fg%2F1tddbg32!19sChIJv5EclIDiFYgRMHSolB9qreA","Pattar & Co. CPA, Inc.",,,Certified public accountant,"Building 7, 10339 Dawsons Creek Blvd Suite A, Fort Wayne, IN 46825, United States","5VH3+3W Fort Wayne, Indiana, USA",https://www.pattarcpa.com/,+1 260-387-5327,Closed ⋅ Opens 8 am Fri,https://lh3.googleusercontent.com/p/AF1QipMJA_heT8mJ4KcU4uuFTXvEcS5VZLHEgu2ohZv5=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:16:04.011Z,,
https://www.google.com/maps/place/Hootman+Christine+CPA/data=!4m7!3m6!1s0x8815e71cdc4a29cf:0xecb2ca28b61742a5!8m2!3d41.0734987!4d-85.2319605!16s%2Fg%2F12vrk_z44!19sChIJzylK3BznFYgRpUIXtijKsuw,Hootman Christine CPA,,,Certified public accountant,"6920 Pointe Inverness Way, Fort Wayne, IN 46804, United States","3QF9+96 Fort Wayne, Indiana, USA",http://www.badencpa.com/,+1 260-422-2551,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TpBCFTKViLrreUjzDuIEaw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=91.23367&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:16:06.605Z,,
https://www.google.com/maps/place/Patrick+R+Wrigley+Inc./data=!4m7!3m6!1s0x8815e280941c52b9:0x5dbd3e5db29e5f7e!8m2!3d41.1774062!4d-85.1440234!16s%2Fg%2F1261rs5l8!19sChIJuVIclIDiFYgRfl-esl0-vV0,Patrick R Wrigley Inc.,5.0,7,Accountant,"10347 Dawsons Creek Blvd, Fort Wayne, IN 46825, United States","5VG4+X9 Fort Wayne, Indiana, USA",,+1 260-489-3232,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kfr076_gXFQG4c79zuWjRw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=256.83292&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:16:09.334Z,,
https://www.google.com/maps/place/Benchmark+CPA+Group/data=!4m7!3m6!1s0x8815e3435eadb1bf:0x6b7e5cd5d8f86f27!8m2!3d41.1770689!4d-85.1444845!16s%2Fg%2F11wqqwqbm1!19sChIJv7GtXkPjFYgRJ2_42NVcfms,Benchmark CPA Group,,,Certified public accountant,"10351 Dawsons Creek Blvd ste f, Fort Wayne, IN 46825, United States","5VG4+R6 Fort Wayne, Indiana, USA",https://www.benchmark.cpa/,+1 260-665-1342,Closed ⋅ Opens 8:30 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kCMR8Q0RrM6hCbl-SgHHzA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.5876865&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:16:14.246Z,,
https://www.google.com/maps/place/Imperial+Business+Management/data=!4m7!3m6!1s0x8815e520802cb699:0x6e5957cc85afb7ef!8m2!3d41.0636841!4d-85.1380956!16s%2Fg%2F11rr81xwbx!19sChIJmbYsgCDlFYgR77evhcxXWW4,Imperial Business Management,2.8,6,Consultant,"2318 Calhoun St, Fort Wayne, IN 46807, United States","3V76+FQ Fort Wayne, Indiana, USA",https://imperialfirm.com/,+1 260-424-2444,Closed ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GXU_OoklwIcI4Lj3f5U9Lg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=269.9149&pitch=0&thumbfov=100,true,9 am–6 pm,9 am–6 pm,10 am–4 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:16:19.060Z,,
https://www.google.com/maps/place/ProTax+Wealth+Management+Accounting/data=!4m7!3m6!1s0x88160785d4315c0b:0x70ca4d56d04a7464!8m2!3d41.1807387!4d-85.0734549!16s%2Fg%2F1tdx99c9!19sChIJC1wx1IUHFogRZHRK0FZNynA,ProTax Wealth Management Accounting,3.0,2,Tax preparation service,"10433 Oak Valley Rd #1832, Fort Wayne, IN 46845, United States","5WJG+7J Fort Wayne, Indiana, USA",https://www.protaxwma.com/,+1 260-484-1673,Closed ⋅ Opens 8 am Fri,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqklmMy6jomiOU8dpFon_FU263-8Rq5aUyVQV7O10NCN5LwfqRHm1aq9w5NnnoaQPtRmYFZGNsWuofmEhAS3LFAX56b_X4VdJwmA4q06Q1nHiC3eNPmjyOmHdP67sZ0pC9VZXn23w=w426-h240-k-no,false,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:16:23.996Z,,
https://www.google.com/maps/place/Lovvorn+Consulting+LLC/data=!4m7!3m6!1s0x8815fd445f553085:0x8781fe9d6b0c98e9!8m2!3d41.117742!4d-85.097142!16s%2Fg%2F11xzr3z9y3!19sChIJhTBVX0T9FYgR6ZgMa53-gYc,Lovvorn Consulting LLC,,,Certified public accountant,"3484 Stellhorn Rd, Fort Wayne, IN 46815, United States","4W93+34 Fort Wayne, Indiana, USA",,+1 260-489-3232,Closed ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/p/AF1QipNRFKV08ModhA_Izu1wVTdSe-NONZ9qtYuT4m4a=w531-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:16:28.624Z,,
"https://www.google.com/maps/place/Return+Inc/@41.0619335,-85.0834057,17z/data=!3m1!4b1!4m6!3m5!1s0x8815fbbdb764e007:0x1a3c064b3a1a3c16!8m2!3d41.0619335!4d-85.0834057!16s%2Fg%2F1tfh_5x6",Return Inc,1.5,2,Tax preparation service,"2701 Coliseum Blvd S, Fort Wayne, IN 46803, United States","3W68+QJ Fort Wayne, Indiana, USA",,+1 260-426-8469,,,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:16:33.315Z,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x8815e5133e14f593:0x1841765cef38511f!8m2!3d41.0361703!4d-85.1336543!16s%2Fg%2F1tg5cqcq!19sChIJk_UUPhPlFYgRH1E471x2QRg,H&R Block,4.6,149,Tax preparation service,"238 E Pettit Ave Unit 22, Fort Wayne, IN 46806, United States","2VP8+FG Fort Wayne, Indiana, USA",https://www.hrblock.com/tax-office-near-me/indiana/fort-wayne/14620/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 260-456-1515,,https://lh3.googleusercontent.com/p/AF1QipPTGfgsQMb-9PpouKj0Kqe_831HavoOgoJL1A0E=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:16:36.083Z,,
https://www.google.com/maps/place/Barrett+McNagny+LLP:+Thomas+E.+Ludwiski/data=!4m7!3m6!1s0x8815e5794696f6a3:0x412130172ce75a98!8m2!3d41.0799538!4d-85.137524!16s%2Fg%2F11s5gzcdrz!19sChIJo_aWRnnlFYgRmFrnLBcwIUE,Barrett McNagny LLP: Thomas E. Ludwiski,5.0,1,Lawyer,"215 E Berry St, Fort Wayne, IN 46802, United States","3VH6+XX Fort Wayne, Indiana, USA",https://www.barrettlaw.com/our-people/thomas-e-ludwiski,+1 260-423-8870,Closed ⋅ Opens 8:30 am Fri,https://lh3.googleusercontent.com/p/AF1QipNKqG9_iD02vdVj5gjQryqWcPBVX4dno6B_Emd8=w408-h272-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:16:40.962Z,,
"https://www.google.com/maps/place/Perkins+Schaffer+CPAs,+Inc./data=!4m7!3m6!1s0x8815f962fbcbe715:0x2298b5e12642f122!8m2!3d41.0699758!4d-85.0125379!16s%2Fg%2F1264l_5v2!19sChIJFefL-2L5FYgRIvFCJuG1mCI","Perkins Schaffer CPAs, Inc.",4.6,9,Accounting firm,"1208 Lincoln Hwy E, New Haven, IN 46774, United States","3X9P+XX New Haven, Indiana, USA",http://www.perkinscpagroup.com/,+1 260-493-3929,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMLvRvHqFeVmy67UOL9Wzk9PotqtprhBJZMfuZJ=w426-h240-k-no,true,8 am–4:30 pm,Closed,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:16:45.913Z,,
https://www.google.com/maps/place/Lavin+Financial+Group/data=!4m7!3m6!1s0x8815dde892f4b459:0x7161e896c9689fdd!8m2!3d41.073028!4d-85.3249782!16s%2Fg%2F11q8ydlz_5!19sChIJWbT0kujdFYgR3Z9oyZboYXE,Lavin Financial Group,5.0,2,Certified public accountant,"14033 Illinois Rd suite a, Fort Wayne, IN 46814, United States","3MFG+62 Fort Wayne, Indiana, USA",http://www.lavingroup.net/,+1 260-925-1998,Closed ⋅ Opens 9:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sNQSTfEe3ghkWVf475OaJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.59088&pitch=0&thumbfov=100,true,Closed,Closed,Closed,Closed,Closed,Closed,9:30 am–3:30 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:16:50.706Z,,
https://www.google.com/maps/place/Baden+Gage+%26+Schroeder:+Zimmerman+Diane+M+CPA/data=!4m7!3m6!1s0x8815e71cdc4a29cf:0x7817a49ed7801700!8m2!3d41.0734987!4d-85.2319605!16s%2Fg%2F1v6l82lj!19sChIJzylK3BznFYgRABeA156kF3g,Baden Gage & Schroeder: Zimmerman Diane M CPA,,,Accountant,"6920 Pointe Inverness Way #300, Fort Wayne, IN 46804, United States","3QF9+96 Fort Wayne, Indiana, USA",http://badencpa.com/,+1 260-422-2551,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=I0Kf3Kj_ua-XUyzM-qaTCg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=149.68839&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:16:53.436Z,,
"https://www.google.com/maps/place/Michael+Simpson,+CPA/@41.1724142,-85.1089354,17z/data=!3m1!4b1!4m6!3m5!1s0x8815fcbad6162a49:0x511a836be4ea350b!8m2!3d41.1724142!4d-85.1089354!16s%2Fg%2F11btsvcmsj","Michael Simpson, CPA",,,Certified public accountant,"9921 Dupont Cir Dr W #300, Fort Wayne, IN 46825, United States","5VCR+XC Fort Wayne, Indiana, USA",http://www.dwdcpa.com/,+1 260-423-2414,,,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:16:58.053Z,,
https://www.google.com/maps/place/Crowe+LLP/data=!4m7!3m6!1s0x8815e2ab56307c5d:0x51982e769ed10540!8m2!3d41.1722117!4d-85.1065184!16s%2Fg%2F1tmz7jwn!19sChIJXXwwVqviFYgRQAXRnnYumFE,Crowe LLP,,,Accountant,"9910 Dupont Cir Dr E Suite 230, Fort Wayne, IN 46825, United States","5VCV+V9 Fort Wayne, Indiana, USA",https://www.crowe.com/about-us/our-offices/fort-wayne?utm_source=gmb&utm_medium=Yext,+1 260-489-1949,Closed ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/p/AF1QipMkN88apNry_Qss1V4CIL14Kr9dJUdN7NWyax6n=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:17:02.892Z,,
https://www.google.com/maps/place/Barrett+McNagny+LLP/data=!4m7!3m6!1s0x8815e48d6abdbc3b:0x89d471e36389b785!8m2!3d41.0798921!4d-85.1376156!16s%2Fg%2F1tdpmpkq!19sChIJO7y9ao3kFYgRhbeJY-Nx1Ik,Barrett McNagny LLP,4.0,19,Law firm,"215 E Berry St, Fort Wayne, IN 46802, United States","3VH6+XX Fort Wayne, Indiana, USA",https://www.barrettlaw.com/,+1 260-423-9551,Closed ⋅ Opens 8:30 am Fri,https://lh3.googleusercontent.com/p/AF1QipOqwRWGoKAPOphohd6N9708wxjkrk-MmwQv_fiy=w408-h544-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:17:08.136Z,,
https://www.google.com/maps/place/R.A.+Roth+%26+Company/data=!4m7!3m6!1s0x8815e24eb77a207b:0x8e25fc4363445e1a!8m2!3d41.1462139!4d-85.1627216!16s%2Fg%2F1vysx3yg!19sChIJeyB6t07iFYgRGl5EY0P8JY4,R.A. Roth & Company,,,Tax preparation service,"243 Airport North Office Park, Fort Wayne, IN 46825, United States","4RWP+FW Fort Wayne, Indiana, USA",,+1 260-489-7500,Closed ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TWUvEZ_Jtja839L6h77lHw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=338.50336&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:17:12.839Z,,
https://www.google.com/maps/place/Christen+Souers+LLC/data=!4m7!3m6!1s0x8815fc9f8d74d76d:0x7ecb4fe7b0be4ba2!8m2!3d41.1774062!4d-85.1440234!16s%2Fg%2F1hbpws5zq!19sChIJbdd0jZ_8FYgRoku-sOdPy34,Christen Souers LLC,4.0,4,Accountant,"10347 Dawsons Creek Blvd c, Fort Wayne, IN 46825, United States","5VG4+X9 Fort Wayne, Indiana, USA",http://www.consideritsolved.com/,+1 260-484-0653,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kfr076_gXFQG4c79zuWjRw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=256.83292&pitch=0&thumbfov=100,true,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:17:17.693Z,,
"https://www.google.com/maps/place/Rehmann/@41.0710106,-85.2306685,17z/data=!3m1!4b1!4m6!3m5!1s0x8815e6fd596a3395:0x5e1a558a6f69f42!8m2!3d41.0710106!4d-85.2306685!16s%2Fg%2F1thf94v_",Rehmann,,,Accounting,"6714 Pointe Inverness Way #100, Fort Wayne, IN 46804, United States","3QC9+CP Fort Wayne, Indiana, USA",http://www.rehmann.com/,+1 260-969-3900,,,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:17:22.382Z,,
https://www.google.com/maps/place/Forensic+Accounting+Corp/data=!4m7!3m6!1s0x88160992a786da47:0x984f40e233d105ad!8m2!3d41.1787536!4d-85.1294265!16s%2Fg%2F11h24vy8m7!19sChIJR9qGp5IJFogRrQXRM-JAT5g,Forensic Accounting Corp,5.0,1,Accounting firm,"921 E Dupont Rd, Fort Wayne, IN 46825, United States","5VHC+G6 Fort Wayne, Indiana, USA",https://forensicaccountingcorp.com/locations/fort-wayne,+1 260-203-0002,Closes soon ⋅ 8 pm ⋅ Opens 8 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PrWEPo9SwWTxomvouslhIw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.664782&pitch=0&thumbfov=100,false,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:17:27.170Z,,
https://www.google.com/maps/place/BW+Accounting+Solutions/data=!4m7!3m6!1s0x8815e3382521aab9:0x9c4b6e383d20e446!8m2!3d41.1677389!4d-85.1648675!16s%2Fg%2F11r_w_pg7q!19sChIJuaohJTjjFYgRRuQgPThuS5w,BW Accounting Solutions,5.0,4,Accounting firm,"9328 Lima Rd, Fort Wayne, IN 46818, United States","5R9P+33 Fort Wayne, Indiana, USA",https://www.bwaccountingsolutions.com/,+1 260-298-0012,Closed ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/p/AF1QipNJqivfYb01WkWC0JFEtq1RjQBNODFfDeHWM84K=w408-h245-k-no,true,9 am–7 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:17:32.173Z,,
https://www.google.com/maps/place/Rajmane+CPA+Corp/data=!4m7!3m6!1s0x8815e7b58139b847:0x3a41a8374b4ed54b!8m2!3d41.0431152!4d-85.2365326!16s%2Fg%2F11dxhy396s!19sChIJR7g5gbXnFYgRS9VOSzeoQTo,Rajmane CPA Corp,,,Accounting firm,"7221 Engle Rd, Fort Wayne, IN 46804, United States","2QV7+69 Fort Wayne, Indiana, USA",http://www.rajmanecpa.com/,+1 260-739-1000,Closed ⋅ Opens 8 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pLLrHdVptXtw94airLcdbg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=336.42987&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:17:37.028Z,,
"https://www.google.com/maps/place/Walburn+Financial+Management/@41.0718828,-85.3242432,17z/data=!3m1!4b1!4m6!3m5!1s0x8815dd05294ecdf9:0x4eb9d7472440324!8m2!3d41.0718828!4d-85.3242432!16s%2Fg%2F11g211353y",Walburn Financial Management,5.0,2,Accountant,"14413 Illinois Rd Ste A, Fort Wayne, IN 46814, United States","3MCG+Q8 Fort Wayne, Indiana, USA",https://walburnfinancial.com/,+1 260-459-2240,,,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:17:41.759Z,,
"https://www.google.com/maps/place/Ohman+%26+Associates,+Inc./data=!4m7!3m6!1s0x88160846b6e1b46f:0x9498b719836dd29d!8m2!3d41.2073084!4d-85.1318018!16s%2Fg%2F1tcxkcg8!19sChIJb7ThtkYIFogRndJtgxm3mJQ","Ohman & Associates, Inc.",4.1,8,Consultant,"13424 Coldwater Rd, Fort Wayne, IN 46845, United States","6V49+W7 Fort Wayne, Indiana, USA",http://ohmantaxes.com/,+1 260-637-8543,Closed ⋅ Opens 10 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RXV2nNwGezsJci0IkJ_TMA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.13573&pitch=0&thumbfov=100,true,10 am–5 pm,Closed,Closed,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:17:46.586Z,,
https://www.google.com/maps/place/Tax+Matters+Solutions/data=!4m7!3m6!1s0x8815e26ba42b7225:0xab1485b913157c4d!8m2!3d41.1708483!4d-85.1651599!16s%2Fg%2F1v8l06ck!19sChIJJXIrpGviFYgRTXwVE7mFFKs,Tax Matters Solutions,4.6,20,Tax preparation service,"9604 Lima Rd, Fort Wayne, IN 46818, United States","5RCM+8W Fort Wayne, Indiana, USA",http://www.taxmatterssolutions.com/,+1 877-489-8999,Closed ⋅ Opens 8 am Fri,https://lh3.googleusercontent.com/p/AF1QipOJ27lxk5JmifXXzQYqsO0oCTUVzRAqVpUAygZZ=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:17:51.480Z,,
https://www.google.com/maps/place/Magley+%26+Associates+LLC/data=!4m7!3m6!1s0x881607fab575ca35:0xa297ab14dfccb02a!8m2!3d41.1810929!4d-85.0745325!16s%2Fg%2F1tg35txw!19sChIJNcp1tfoHFogRKrDM3xSrl6I,Magley & Associates LLC,3.3,7,Accountant,"5525 Oak Valley Pl, Fort Wayne, IN 46845, United States","5WJG+C5 Fort Wayne, Indiana, USA",https://magleycpa.com/,+1 260-482-2000,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=43qDrcTljjHJrM2OXL_Ggw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=15.586788&pitch=0&thumbfov=100,false,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:17:56.512Z,,
https://www.google.com/maps/place/Lincoln+Financial+Group/data=!4m7!3m6!1s0x8815e4ede55f8e1f:0xabcc92a35e437a4f!8m2!3d41.0735547!4d-85.1398799!16s%2Fg%2F11c6m3d_rh!19sChIJH45f5e3kFYgRT3pDXqOSzKs,Lincoln Financial Group,2.2,59,Financial planner,"1301 S S Harrison St, Fort Wayne, IN 46802, United States","3VF6+C2 Fort Wayne, Indiana, USA",https://www.lfg.com/,+1 877-275-5462,Closed ⋅ Opens 8:15 am Fri,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqns9tut-V6zn08jtbditkPNfd8qLb5k3Q4mHuL5wbhqdBh_RCUPXO7JLGysWFfNUYpdwCadR6b_T-bKJDzbV8n5djJY9NkFm4vXpJXJkJoz94xGHM61xoJustg1HCfKjXOQ5_X=w408-h306-k-no,false,8:15 am–5 pm,8:15 am–5 pm,Closed,Closed,8:15 am–5 pm,8:15 am–5 pm,8:15 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Fort+Wayne+IN+IN/@41.0794759,-85.1362929,14z",2025-10-09T23:18:01.534Z,,
