placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,attributes,info,error
https://www.google.com/maps/place/DH+Pace+Garage+Doors+of+Central+Illinois/data=!4m7!3m6!1s0x880b6fd5ebbba53d:0xee7f50800e77074c!8m2!3d40.468728!4d-88.906353!16s%2Fg%2F1tplqx9q!19sChIJPaW769VvC4gRTAd3DoBQf-4,DH Pace Garage Doors of Central Illinois,4.9,341,Garage door supplier,"419 Bronco Dr, Bloomington, IL 61704, United States","F39V+FF Bloomington, Illinois, USA",https://dhpacecentralillinois.com/,+1 309-829-3667,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPLdYwIfJF4OYDzbsN4-uPx5UnX3XR8US3mg_wx=w408-h305-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2025-11-07T23:04:00.091Z,,,
"https://www.google.com/maps/place/Repair+Masters'+Construction/@39.828136,-89.5547018,17z/data=!3m1!4b1!4m6!3m5!1s0x8875384dc0c889b9:0xeef0c85c28a1beba!8m2!3d39.828136!4d-89.5547018!16s%2Fg%2F11bbrp63yt",Repair Masters' Construction,3.8,18,General contractor,"5150 Old Rte 36, Springfield, IL 62707, United States","RCHW+74 Springfield, Illinois, USA",http://www.repairmastersconstruction.com/,+1 217-753-4482,Closed ⋅ Opens 8 am Mon,,false,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2025-11-07T23:04:06.611Z,,,
https://www.google.com/maps/place/Petersburg+Power+Washing/data=!4m7!3m6!1s0x88753994567b9a7f:0xde0dca1727b1bc1f!8m2!3d39.792892!4d-89.6413199!16s%2Fg%2F11c310w5wl!19sChIJf5p7VpQ5dYgRH7yxJxfKDd4,Petersburg Power Washing,4.9,231,Pressure washing service,"829 S 11th St, Springfield, IL 62703, United States","Q9V5+5F Springfield, Illinois, USA",https://petersburgpowerwashing.com/,+1 217-416-6388,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPj-x6KsvMz90D9QvOeUROHZMnI_M2cxK0E0-ge=w408-h258-k-no,true,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2025-11-07T23:04:11.395Z,,Identifies as veteran-owned,
https://www.google.com/maps/place/Blasen+Garage+Doors+LLC/data=!4m7!3m6!1s0x880b45434ab72f8f:0xca2ff857799a0a35!8m2!3d40.1505797!4d-88.9566551!16s%2Fg%2F1q5bsvp7j!19sChIJjy-3SkNFC4gRNQqaeVf4L8o,Blasen Garage Doors LLC,4.2,36,Garage door supplier,"310 S East St, Clinton, IL 61727, United States","522V+68 Clinton, Illinois, USA",https://blasengaragedoorsllc.com/,+1 217-841-1603,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO9b8-ky4EG3d9rTDpGYcH533WEwTEpt_o8WHZW=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2025-11-07T23:04:15.828Z,,,
https://www.google.com/maps/place/Bob%27s+Electronics/data=!4m7!3m6!1s0x88753744592bee49:0x9171bd764ddf7794!8m2!3d39.8290438!4d-89.6369825!16s%2Fg%2F1tfvhz83!19sChIJSe4rWUQ3dYgRlHffTXa9cZE,Bob's Electronics,4.8,82,Window tinting service,"2100 N Republic St, Springfield, IL 62702, United States","R9H7+J6 Springfield, Illinois, USA",,+1 217-553-1957,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzqs6Xc3ySNMAgXG92ayCOTgvZFtJjyrOEUkyCtRTznV5ypvYsjRAs88xk-wRAzVip2jBNYiMy-iZUEfPoxPfI3Bwr_9wvqWcMgHb4_FT13OVx2rxs2o3u2RDs823pZSwUlFfzb=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2025-11-07T23:04:18.253Z,,,
"https://www.google.com/maps/place/Rexx+Battery+Company+%26+Battery+Contact,+Inc./data=!4m7!3m6!1s0x88753b22d463da43:0x406ff76cbaa3ed01!8m2!3d39.8024322!4d-89.6110928!16s%2Fg%2F1hc21p881!19sChIJQ9pj1CI7dYgRAe2jumz3b0A","Rexx Battery Company & Battery Contact, Inc.",4.8,174,Battery store,"2945 E Clear Lake Ave, Springfield, IL 62702, United States","R92Q+XH Springfield, Illinois, USA",http://rexxbattery.com/,+1 217-789-6049,Closes soon ⋅ 5:30 pm ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipMRewCCpG0xQffWcBbAey6YgPBn6bB0gKLG9hqv=w648-h240-k-no,true,8 am–5:30 pm,8 am–12 pm,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2025-11-07T23:04:22.771Z,,Identifies as women-owned,
https://www.google.com/maps/place/Gipson%E2%80%99s+garage+doors/data=!4m7!3m6!1s0x8874afa092975f93:0xd9a93632f8d1355f!8m2!3d39.8156721!4d-88.9173173!16s%2Fg%2F11sfxf39fk!19sChIJk1-XkqCvdIgRXzXR-DI2qdk,Gipson’s garage doors,5.0,2,Contractor,"2545 Brooks Dr, Decatur, IL 62521, United States","R38M+73 Decatur, Illinois, USA",,+1 217-433-3351,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNmAsk3CICwtM3sTtIBZ2kvBpkViSpzxneuh_PG=w426-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2025-11-07T23:04:27.266Z,,,
https://www.google.com/maps/place/Republic+Services/data=!4m7!3m6!1s0x887530f030f937b1:0x375af37fa67c5f9!8m2!3d39.8448533!4d-89.5960943!16s%2Fg%2F1tfzhj4_!19sChIJsTf5MPAwdYgR-cVn-jevdQM,Republic Services,2.5,276,Garbage collection service,"2980 Granger Dr, Springfield, IL 62707, United States","RCV3+WH Springfield, Illinois, USA",https://www.republicservices.com/customer-support/facilities?utm_medium=reputation&utm_source=rslistings,+1 217-522-7797,,https://lh3.googleusercontent.com/p/AF1QipOScyx7vb6k7SF4o5uN65nOeP_jlYO8qX1yKDVE=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2025-11-07T23:04:29.769Z,,,
https://www.google.com/maps/place/Griffitts+Construction+Siding+and+Windows/data=!4m7!3m6!1s0x8875309f759ebd27:0xd485c2146519d96c!8m2!3d39.8189355!4d-89.6057274!16s%2Fg%2F1tg7ss36!19sChIJJ72edZ8wdYgRbNkZZRTChdQ,Griffitts Construction Siding and Windows,4.1,44,Roofing contractor,"1501 N Dirksen Pkwy, Springfield, IL 62702, United States","R99V+HP Springfield, Illinois, USA",http://www.griffitts.net/,+1 217-522-1431,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzeb7C2PEtZqgixG-exZ2UKQFxC-MpT0UqL7g_e2JvwaHilMtfxu__IbdGX6cOwSO2y3uGoH0rtakjVG90mkfk_SOURkGpAMhAFSSoXpeMVN_wsgGz-l1Ha545_oD1cJmTi0rjG5w=w408-h306-k-no,true,7:30 am–5 pm,Closed,Closed,8 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2025-11-07T23:04:34.186Z,,,
https://www.google.com/maps/place/Tedrick%27s+Home+Renovations/data=!4m7!3m6!1s0x88753936f4c1db21:0x58d156188b164319!8m2!3d39.8296757!4d-89.6360764!16s%2Fg%2F11fkmgqs22!19sChIJIdvB9DY5dYgRGUMWixhW0Vg,Tedrick's Home Renovations,4.5,19,Roofing contractor,"2110 N Republic St, Springfield, IL 62702, United States","R9H7+VH Springfield, Illinois, USA",https://tedricks.com/,+1 217-891-7271,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipM1lnwKCy5qbKHtjCHOIBHvdjRed5Wr1pfqXhay=w408-h306-k-no,true,7 am–7 pm,Closed,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2025-11-07T23:04:38.971Z,,,
https://www.google.com/maps/place/Door+Specialty+Overhead+Doors+Inc./data=!4m7!3m6!1s0x880cd083a5a0eee3:0xe079fe536e26ed60!8m2!3d40.129229!4d-88.278196!16s%2Fg%2F1trc5jx8!19sChIJ4-6gpYPQDIgRYO0mblP-eeA,Door Specialty Overhead Doors Inc.,4.9,86,Garage door supplier,"1216 Parkland Ct, Champaign, IL 61821, United States","4PHC+MP Champaign, Illinois, USA",https://www.doorspecialtycompany.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 800-373-6661,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOS84Gwjjs_JFlopvBh86PBSdCjHtRrixWU9Dsm=w514-h240-k-no,true,9 am–4:30 pm,Closed,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2025-11-07T23:04:43.280Z,,Identifies as women-owned,
https://www.google.com/maps/place/The+Door+Doctor/data=!4m7!3m6!1s0x880b64504443b605:0x391f0e5a91965499!8m2!3d40.4666141!4d-88.992841!16s%2Fg%2F11y5mcs8j!19sChIJBbZDRFBkC4gRmVSWkVoOHzk,The Door Doctor,5.0,126,Garage door supplier,"1312 S Main St Unit 1 N, Bloomington, IL 61701, United States","F284+JV Bloomington, Illinois, USA",https://thedoordr.com/,+1 309-828-3738,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOovBB_BFGGJn1eXBTT9yotgzP6a2iTjKmR-87S=w493-h240-k-no,true,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2025-11-07T23:04:48.202Z,,,
https://www.google.com/maps/place/DoorWorx/data=!4m7!3m6!1s0xa898106a4f3fc68d:0xca341649c5c19adb!8m2!3d39.7393894!4d-89.266507!16s%2Fg%2F11vsv6j__7!19sChIJjcY_T2oQmKgR25rBxUkWNMo,DoorWorx,5.0,12,Garage door supplier,,,https://thedoorworx.com/home,+1 217-828-2501,Closed ⋅ Opens 10 am Sat,https://lh3.googleusercontent.com/p/AF1QipOI-j7R2awYxaxlI0ECh0GxCFn-TvokbbLInkyC=w408-h306-k-no,true,10 am–5 pm,10 am–5 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Riverton+Springfield+IL/@39.8442164,-89.5395417,14z",2025-11-07T23:04:52.850Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Raynor+Doors+%26+More/data=!4m7!3m6!1s0x8874960c0271ff25:0x26d8d9f15dd8a955!8m2!3d39.6321303!4d-89.0127861!16s%2Fg%2F1vg_812z!19sChIJJf9xAgyWdIgRVanYXfHZ2CY,Raynor Doors & More,2.3,3,Garage door supplier,"2696 North 690 East Road, Moweaqua, IL 62550, United States","JXJP+VV Moweaqua, Illinois, USA",https://raynordoorsandmore.com/,+1 217-768-3366,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=c8GYyjGFtOSnmFl6xhEJOg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=137.25104&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Taylorville+Springfield+IL/@39.5493457,-89.2949777,14z",2025-11-07T23:05:05.214Z,,,
https://www.google.com/maps/place/Domino+Engineering+Corporation/data=!4m7!3m6!1s0x8874e3f4f8a2ec6f:0xcc8c50878cfba0f0!8m2!3d39.5502525!4d-89.3249532!16s%2Fg%2F1td437d0!19sChIJb-yi-PTjdIgR8KD7jIdQjMw,Domino Engineering Corporation,5.0,6,Garage door supplier,"208 S Spresser St, Taylorville, IL 62568, United States","HM2G+42 Taylorville, Illinois, USA",https://www.dominoengineering.com/,+1 217-824-9441,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jW7_BRpVwL0JvhWAk0U__w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=107.54965&pitch=0&thumbfov=100,false,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Taylorville+Springfield+IL/@39.5493457,-89.2949777,14z",2025-11-07T23:05:09.736Z,,,
https://www.google.com/maps/place/Stolte+Home+Repair/data=!4m7!3m6!1s0x8874e53eef0b262b:0xe7ad1b201938262d!8m2!3d39.5345769!4d-89.309504!16s%2Fg%2F11rhdxy7cq!19sChIJKyYL7z7ldIgRLSY4GSAbrec,Stolte Home Repair,2.7,7,Handyman/Handywoman/Handyperson,"1138 W South St, Taylorville, IL 62568, United States","GMMR+R5 Taylorville, Illinois, USA",http://stoltehomerepair.org/?utm_source=gmb&utm_medium=referral,+1 217-820-3383,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPZTXj75oesa4GXXh-_118yvXxOgI90HFt0rQ5D=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Taylorville+Springfield+IL/@39.5493457,-89.2949777,14z",2025-11-07T23:05:14.710Z,,,
https://www.google.com/maps/place/Ace+Hardware+of+Taylorville/data=!4m7!3m6!1s0x8874e40e95de83bf:0x60b81ee684308c65!8m2!3d39.5534815!4d-89.3170463!16s%2Fg%2F1tl8lgbr!19sChIJv4PelQ7kdIgRZYwwhOYeuGA,Ace Hardware of Taylorville,4.4,280,Hardware store,"1713 W Spresser St, Taylorville, IL 62568, United States","HM3M+95 Taylorville, Illinois, USA",http://www.greatlakesace.com/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=19156,+1 217-824-3325,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwSE7QiNHpy8N-PvA73mHYFHp_IYDNDuSuAacHdKsS9I7fKLIloB_66eUiRuBrDQOeDhAZOLVsq3gWKsVt7mjqeI3uNQT4Ag8ul_UKKuaOBvF502uXHnxhOWQV8d3jMliffIrUR=w426-h240-k-no,true,7 am–8 pm,7 am–8 pm,9 am–6 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Taylorville+Springfield+IL/@39.5493457,-89.2949777,14z",2025-11-07T23:05:19.355Z,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store shopping · In-store pick-up",,
https://www.google.com/maps/place/R.P.+Lumber/data=!4m7!3m6!1s0x8874e402661ec853:0xb965ed7536640466!8m2!3d39.5667769!4d-89.3162459!16s%2Fg%2F1thvhpn4!19sChIJU8geZgLkdIgRZgRkNnXtZbk,R.P. Lumber,5.0,8,Building materials store,"1150 E 1500 North Rd, Taylorville, IL 62568, United States","HM8M+PG Taylorville, Illinois, USA",https://www.rplumber.com/,+1 217-824-2224,Closed ⋅ Opens 7 am Sat,https://lh3.googleusercontent.com/p/AF1QipNmHeDPrt4n1m_GY4DVjLJMAf5_DRFlLPX1mipm=w408-h274-k-no,true,7 am–5 pm,7 am–12 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Taylorville+Springfield+IL/@39.5493457,-89.2949777,14z",2025-11-07T23:05:23.991Z,"Regional, family-owned retail chain selling building materials & hardware products. · In-store shopping · In-store pick-up · Delivery",,
https://www.google.com/maps/place/Taylorville+Farm+%26+Home+Supply/data=!4m7!3m6!1s0x8874e5bb90b15473:0x5bb45bb5fa2eb65b!8m2!3d39.5665038!4d-89.3150254!16s%2Fg%2F11sh7rlnzj!19sChIJc1SxkLvldIgRW7Yu-rVbtFs,Taylorville Farm & Home Supply,4.6,234,Department store,"1160 E 1500 North Rd, Taylorville, IL 62568, United States","HM8M+JX Taylorville, Illinois, USA",https://www.farmandhomesupply.com/,+1 217-287-1481,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipO7Qb6umlnjpxWwdq7I-jWhH19dD42fo0HvnR_p=w408-h306-k-no,true,7:30 am–8 pm,7:30 am–8 pm,9 am–6 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Taylorville+Springfield+IL/@39.5493457,-89.2949777,14z",2025-11-07T23:05:28.598Z,· In-store shopping · Kerbside pickup,,
https://www.google.com/maps/place/Kinkaid+Kars+Garage/data=!4m7!3m6!1s0x88751e1a29e4da87:0x68c1554351ab72c!8m2!3d39.5874694!4d-89.4164416!16s%2Fg%2F1tk68fg0!19sChIJh9rkKRoedYgRLLcaNVQVjAY,Kinkaid Kars Garage,3.5,2,Auto repair shop,"400 Springfield St, Kincaid, IL 62540, United States","HHPM+XC Kincaid, Illinois, USA",,+1 217-237-2080,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=logWehOBamEju3O2iZM5cg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=44.815502&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Taylorville+Springfield+IL/@39.5493457,-89.2949777,14z",2025-11-07T23:05:31.664Z,,,
https://www.google.com/maps/place/Alco+Overhead+Doors+LLC/data=!4m7!3m6!1s0x88733f3f31af9a13:0x4bf5c512e2d458c0!8m2!3d39.7079263!4d-88.4593511!16s%2Fg%2F1tf3_39l!19sChIJE5qvMT8_c4gRwFjU4hLF9Us,Alco Overhead Doors LLC,4.9,66,Garage door supplier,"114 Moses St, Arthur, IL 61911, United States","PG5R+57 Arthur, Illinois, USA",http://www.alco-doorillinois.com/,+1 217-543-3502,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOEZVrEx-cqmEi6bVCyqXbu0DNpS4-lgbJbSb78=w426-h240-k-no,true,8:30 am–4 pm,Closed,Closed,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Taylorville+Springfield+IL/@39.5493457,-89.2949777,14z",2025-11-07T23:05:36.324Z,,Identifies as women-owned,
https://www.google.com/maps/place/McLane+Taylorville/data=!4m7!3m6!1s0x8874e38a8b39962f:0xbd9431d7fb779e6b!8m2!3d39.5443196!4d-89.3244732!16s%2Fg%2F1tghdx57!19sChIJL5Y5i4rjdIgRa553-9cxlL0,McLane Taylorville,3.5,234,Distribution service,"600 S Spresser St, Taylorville, IL 62568, United States","GMVG+P6 Taylorville, Illinois, USA",https://www.mclaneco.com/,+1 217-287-7733,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwGsrtVduEHILaerVG4XqxjbBJgwTgBF8AX8fD_DF3I-0D2akMcJVsZ1TqIYDL04UD3_eyNQuTWybduK1Hf8ZFwFLdCDty4ad87RE2Eze9KSeEqj9n6KonxTK760A5tIQPPaGdBwyxIMacg=w408-h541-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Taylorville+Springfield+IL/@39.5493457,-89.2949777,14z",2025-11-07T23:05:40.815Z,,,
https://www.google.com/maps/place/Urban+Hardware/data=!4m7!3m6!1s0x8874e43437457f1b:0x3b5a991cc5401b66!8m2!3d39.5495209!4d-89.2885452!16s%2Fg%2F11wj2q89l_!19sChIJG39FNzTkdIgRZhtAxRyZWjs,Urban Hardware,,,Hardware store,"631 E Main Cross St, Taylorville, IL 62568, United States","GPX6+RH Taylorville, Illinois, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NESpuehrKd_ZrUJsFpiK1g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=292.8082&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Taylorville+Springfield+IL/@39.5493457,-89.2949777,14z",2025-11-07T23:05:43.121Z,,,
https://www.google.com/maps/place/Roepke+Overhead+Door+Co/data=!4m7!3m6!1s0x8873973856d07515:0xfc3aab614f5541e5!8m2!3d39.1295889!4d-88.4945044!16s%2Fg%2F11dxd4dfvy!19sChIJFXXQVjiXc4gR5UFVT2GrOvw,Roepke Overhead Door Co,5.0,10,Garage door supplier,"108 N N Commercial Dr, Teutopolis, IL 62467, United States","4GH4+R5 Teutopolis, Illinois, USA",,+1 217-821-7039,Closed ⋅ Opens 7:30 am Sat,https://lh3.googleusercontent.com/p/AF1QipMDZRiA3xLsI9KY7J2J-IuxKYvl8XqF9V3xhEzV=w415-h240-k-no,true,7:30 am–4 pm,7:30 am–4 pm,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Taylorville+Springfield+IL/@39.5493457,-89.2949777,14z",2025-11-07T23:05:52.021Z,,,
https://www.google.com/maps/place/Tri+County+Garage+Door+Company/data=!4m7!3m6!1s0x8875f92fdb636c95:0x84b426589248736e!8m2!3d38.8080059!4d-89.9505673!16s%2Fg%2F11mdl7wxr5!19sChIJlWxj2y_5dYgRbnNIklgmtIQ,Tri County Garage Door Company,5.0,5,Garage door supplier,"340 S Fillmore St Ste c, Edwardsville, IL 62025, United States","R25X+6Q Edwardsville, Illinois, USA",https://www.tricountygaragedoorcompany.com/,+1 618-739-8233,Closes soon ⋅ 6 pm ⋅ Opens 7:30 am Sat,https://lh3.googleusercontent.com/p/AF1QipPmpPoTyPVVd_y9cbAHzc7N1KgNVK4ndQ76kYOE=w426-h240-k-no,true,7:30 am–6 pm,7:30 am–6 pm,Closed,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Taylorville+Springfield+IL/@39.5493457,-89.2949777,14z",2025-11-07T23:05:56.678Z,,Identifies as women-owned,
https://www.google.com/maps/place/Rocke+Overhead+Doors/data=!4m7!3m6!1s0x88733d3720d50f27:0xed1117a58bb199af!8m2!3d39.6815107!4d-88.366879!16s%2Fg%2F11txgmp453!19sChIJJw_VIDc9c4gRr5mxi6UXEe0,Rocke Overhead Doors,5.0,6,Garage door supplier,"554 E Co Rd 200 N, Arcola, IL 61910, United States","MJJM+J6 Arcola, Illinois, USA",http://rockeoverheaddoors.com/,+1 217-268-4718,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOB95LsbNk4QaPx0m1gxPeho9K29sadgrfOthHs=w408-h408-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Taylorville+Springfield+IL/@39.5493457,-89.2949777,14z",2025-11-07T23:06:01.264Z,,,
https://www.google.com/maps/place/Doors+And+More/data=!4m7!3m6!1s0x880a57d790c04b3b:0xce6ca0ce603e12d5!8m2!3d40.691576!4d-89.4906048!16s%2Fg%2F11mtdbrcy0!19sChIJO0vAkNdXCogR1RI-YM6gbM4,Doors And More,4.6,47,Garage door supplier,"2373 Washington Rd, Washington, IL 61571, United States","MGR5+JQ Washington, Illinois, USA",https://www.doorsandmore100.com/,+1 309-886-2110,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPGOOLMNghBZA3Dhyuw72sNoeDudDZn0AiTVf3k=w408-h272-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Taylorville+Springfield+IL/@39.5493457,-89.2949777,14z",2025-11-07T23:06:05.779Z,,,
https://www.google.com/maps/place/Furry+Overhead+Door+Company/data=!4m7!3m6!1s0x88731cbbc018d605:0x665469d59dc29f3c!8m2!3d39.444706!4d-88.3073851!16s%2Fg%2F11g9qlt1jr!19sChIJBdYYwLscc4gRPJ_CndVpVGY,Furry Overhead Door Company,5.0,49,Garage door supplier,,,http://furrydoors.com/,+1 217-722-5476,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPhkz2i429nn-Ev_pCP6eUy7hPUc9IpK0Mg0BKN=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Taylorville+Springfield+IL/@39.5493457,-89.2949777,14z",2025-11-07T23:06:10.117Z,,,
https://www.google.com/maps/place/Quality+Garage+Door+And+More/data=!4m7!3m6!1s0x20fcf8869b21a411:0xd034f6b53521ffb0!8m2!3d39.1870469!4d-88.7869224!16s%2Fg%2F11x_3ll0zh!19sChIJEaQhm4b4_CARsP8hNbX2NNA,Quality Garage Door And More,5.0,3,Garage door supplier,,,https://qualitygaragedoorandmore.com/,+1 217-343-9912,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNYkzoUnmcRldtBHfFHM3dIIXUmfWIzbWvq_07E=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Taylorville+Springfield+IL/@39.5493457,-89.2949777,14z",2025-11-07T23:06:14.641Z,,,
https://www.google.com/maps/place/Furry+Overhead+Door+Co./data=!4m7!3m6!1s0x8874b129aa3139fb:0x60ebd5dad6f14250!8m2!3d39.846582!4d-88.9178535!16s%2Fg%2F11hdsxd2t8!19sChIJ-zkxqimxdIgRUELx1trV62A,Furry Overhead Door Co.,5.0,3,Garage door supplier,,,,+1 217-549-3960,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP_bVw9ZATkWBdW7tks60DrGH2jHTF3RxFBeOjG=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Taylorville+Springfield+IL/@39.5493457,-89.2949777,14z",2025-11-07T23:06:19.600Z,,,
