placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/Blair+Concrete/data=!4m7!3m6!1s0x88381793cf6106f5:0x186cf6706907ed8b!8m2!3d40.0685035!4d-82.6547904!16s%2Fg%2F11nlft911w!19sChIJ9QZhz5MXOIgRi-0HaXD2bBg,Blair Concrete,5.0,57,Concrete contractor,,,http://www.blair-concrete.com/,+1 614-778-3479,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOEN7Q7zMdcuMaIFAV5dTEC-ZDocxcXBVgY4wj6=w408-h544-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newark+OH/@40.0581205,-82.4012642,14z",2026-01-11T00:35:22.835Z,,,
https://www.google.com/maps/place/Fackler+True+Value+Rental/data=!4m7!3m6!1s0x883815fc04e81e6f:0x668b5377631e2fc5!8m2!3d40.0593614!4d-82.4801408!16s%2Fg%2F11g6mvn_tg!19sChIJbx7oBPwVOIgRxS8eY3dTi2Y,Fackler True Value Rental,4.8,20,Hardware store,"2326 Newark Granville Rd, Granville, OH 43023, United States","3G59+PW Granville, Ohio, USA",,+1 740-522-3128,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SZbjEvcwaCl9_2D_eIj8jw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=205.3248&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Newark+OH/@40.0581205,-82.4012642,14z",2026-01-11T00:35:25.668Z,,· In-store shopping · In-store pick-up,
https://www.google.com/maps/place/Harbor+Freight/data=!4m7!3m6!1s0x8838170473735a03:0x69f6ad9d2fd887a7!8m2!3d40.0283546!4d-82.4459533!16s%2Fg%2F11h4tbvjxb!19sChIJA1pzcwQXOIgRp4fYL52t9mk,Harbor Freight,4.5,605,Hardware store,"901 Hebron Rd, Heath, OH 43056, United States","2HH3+8J Heath, Ohio, USA",https://www.harborfreight.com/storelocator/905-hebron-road-heath-43056?number=3040,+1 740-924-5400,Closes soon · 8 pm · Opens 9 am Sun,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwYhq4itIe7JUz0PVPnefHsi_8_dBObvIFlf1qjaTTPNkLDFAy7Q-aRp-aTSbNqyGDu-noPx_Ik5-e34ZRZt566G8XbbU4WmBreI3HtS4enghhrDtb92ZdN-H8TEGo5FGp3H6iQ=w408-h723-k-no,true,8 am–8 pm,9 am–6 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newark+OH/@40.0581205,-82.4012642,14z",2026-01-11T00:35:30.754Z,,"Retail chain carrying a wide range of tools, hardware & other products for the home, garden & car. · In-store pick-up",
https://www.google.com/maps/place/Home+Services+at+The+Home+Depot/data=!4m7!3m6!1s0x88383d0ce5a42557:0xa344a87a80ffe115!8m2!3d40.083259!4d-82.4242802!16s%2Fg%2F11bwynlpsw!19sChIJVyWk5Qw9OIgRFeH_gHqoRKM,Home Services at The Home Depot,,,Contractor,"1330 N 21st St, Newark, OH 43055, United States","3HMG+87 Newark, Ohio, USA",https://www.homedepot.com/l/Newark/OH/Newark/43055/3887/services?emt=HSGMBGoogleMaps,+1 844-476-2140,"Open · Closes 9 pm

Updated by this business 1 week ago",https://lh3.googleusercontent.com/p/AF1QipN8QbizashtFRvFbnBXE3xdTSiXGgwRwDVZxvfM=w408-h272-k-no,true,6 am–9 pm,8 am–8 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+Newark+OH/@40.0581205,-82.4012642,14z",2026-01-11T00:35:35.488Z,,,
https://www.google.com/maps/place/Toned+Body+Sculpting/data=!4m7!3m6!1s0x88381614f2287f81:0xd3a1125b891b0c0a!8m2!3d40.0450628!4d-82.420489!16s%2Fg%2F11g87bzy_4!19sChIJgX8o8hQWOIgRCgwbiVsSodM,Toned Body Sculpting,4.6,27,Weight loss service,"23 Forry St, Newark, OH 43055, United States","2HWH+2R Newark, Ohio, USA",https://tonedbodysculpting.com/,+1 740-616-7002,Temporarily closed,https://lh3.googleusercontent.com/p/AF1QipNAUyISwGZccwBbwlWesmgZS00BZ4pzDsPJeJxP=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Newark+OH/@40.0581205,-82.4012642,14z",2026-01-11T00:35:40.790Z,Identifies as women-owned,,
https://www.google.com/maps/place/Thomas+Electric/data=!4m7!3m6!1s0x883996d0c71045ab:0x6dbd8ed32affdae5!8m2!3d40.8035773!4d-82.5125797!16s%2Fg%2F1wv_swt0!19sChIJq0UQx9CWOYgR5dr_KtOOvW0,Thomas Electric,4.9,45,Electrician,"23 Mansfield Industrial Pkwy, Mansfield, OH 44903, United States","RF3P+CX Mansfield, Ohio, USA",https://www.thomaselectrical.net/,+1 419-989-3254,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNm11OGBtUiNUwlLUbDpVeu53g35aruSZBqSQd3=w426-h240-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 am,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Mansfield+OH/@40.7585359,-82.5140846,14z",2026-01-11T00:35:54.829Z,,,
https://www.google.com/maps/place/Ace+Electrical+Services/data=!4m7!3m6!1s0x8839bffe57ec454f:0x996e338ccc067b67!8m2!3d40.7169267!4d-82.5651647!16s%2Fg%2F1tpf7s_y!19sChIJT0XsV_6_OYgRZ3sGzIwzbpk,Ace Electrical Services,4.4,16,Electrician,"1564 Pin Oak Trail, Mansfield, OH 44906, United States","PC8M+QW Mansfield, Ohio, USA",https://usmapiz.org/details/ace-electrical-services-ChIJT0X,+1 419-774-9400,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0qIuPEeneCB55GCVG10-0A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.77448&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Mansfield+OH/@40.7585359,-82.5140846,14z",2026-01-11T00:35:57.509Z,,,
https://www.google.com/maps/place/Mr.+Electric+of+Mansfield/data=!4m7!3m6!1s0x883994daaaaaaaab:0x852f37ff2e6b5bcc!8m2!3d40.7853604!4d-82.5525248!16s%2Fg%2F12lt46xc7!19sChIJq6qqqtqUOYgRzFtrLv83L4U,Mr. Electric of Mansfield,4.6,153,Electrician,"945 N Trimble Rd, Mansfield, OH 44906, United States","QCPW+4X Mansfield, Ohio, USA",https://mrelectric.com/mansfield,+1 419-718-0470,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPZS1BV1aCaKub0fOkehcA93gGWP27vo54B2ULD=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Mansfield+OH/@40.7585359,-82.5140846,14z",2026-01-11T00:36:02.865Z,,,
https://www.google.com/maps/place/Pro+One+Electric+and+Generatore+LLc/data=!4m7!3m6!1s0xead2acae70a46c1:0x2ebe9c9c7d54ebf6!8m2!3d40.695231!4d-82.4723725!16s%2Fg%2F11sfbwm9j8!19sChIJwUYK58oqrQ4R9utUfZycvi4,Pro One Electric and Generatore LLc,5.0,12,Electrician,,,https://prooneelectricandgenerators.com/,+1 330-763-1028,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO9jcDKtywB0dQnmz69lGHym7p2D5Qez2Ua6A70=w408-h307-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Mansfield+OH/@40.7585359,-82.5140846,14z",2026-01-11T00:36:07.656Z,,,
https://www.google.com/maps/place/Peak+Power+Electrical+Contractors/data=!4m7!3m6!1s0x8839eba63ebe1f71:0xafd55899f0daf7ee!8m2!3d40.7675311!4d-82.5148205!16s%2Fg%2F1thy0gml!19sChIJcR--PqbrOYgR7vfa8JlY1a8,Peak Power Electrical Contractors,4.6,25,Electrician,"328 N Main St, Mansfield, OH 44902, United States","QF9P+23 Mansfield, Ohio, USA",http://www.peakpowerelect.com/,+1 419-589-5894,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy0ayozWqukQi6eurMj2bbmmlUjq5R3R33Xt8gI_qaoiP1cE9VsiHLnp18a4Tj5BV7LQKmdOkLjnDELAyVtwBTIZV3Ch6AJz8HQOwTIMGrQhVVmCLCaJLoWnDk5ZFejW5-Xojub=w408-h544-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Mansfield+OH/@40.7585359,-82.5140846,14z",2026-01-11T00:36:12.362Z,,,
https://www.google.com/maps/place/Wattkins+Electric/data=!4m7!3m6!1s0x2c65e5d14c3f3ef3:0x57080d8450632c14!8m2!3d40.8467081!4d-82.1377784!16s%2Fg%2F11s667n4cz!19sChIJ8z4_TNHlZSwRFCxjUIQNCFc,Wattkins Electric,4.8,58,Electrician,,,https://wattkinselectric.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,+1 567-247-8844,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNX79CgzTMPcTl1EplzJI8ko7boW7SdnYTOtAoW=w408-h873-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Mansfield+OH/@40.7585359,-82.5140846,14z",2026-01-11T00:36:17.152Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Buckeye+Horizon/data=!4m7!3m6!1s0x8839eb2ff02979eb:0x9d5c16ccac3960ff!8m2!3d40.7679532!4d-82.5523606!16s%2Fg%2F1td2vkn6!19sChIJ63kp8C_rOYgR_2A5rMwWXJ0,Buckeye Horizon,4.9,560,Heating contractor,"323 N Trimble Rd, Mansfield, OH 44903, United States","QC9X+53 Mansfield, Ohio, USA",http://www.buckeyehorizon.com/,+1 419-529-2738,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPbxwsTlabk1mF0wrrjGO2erBgXv0xUx1IFXiM=w408-h246-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Mansfield+OH/@40.7585359,-82.5140846,14z",2026-01-11T00:36:22.027Z,,,
https://www.google.com/maps/place/KBZ+Electric+Inc./data=!4m7!3m6!1s0x8839eb3fd6c4cde5:0x1cd5dd7e26089948!8m2!3d40.7761397!4d-82.5405483!16s%2Fg%2F1vf9d0ps!19sChIJ5c3E1j_rOYgRSJkIJn7d1Rw,KBZ Electric Inc.,4.8,24,Electric motor repair shop,"725 W Longview Ave, Mansfield, OH 44903, United States","QFG5+FQ Mansfield, Ohio, USA",,+1 419-526-3800,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3AldesptjYVEPfGLa1NSEw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.05586&pitch=0&thumbfov=100,false,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Mansfield+OH/@40.7585359,-82.5140846,14z",2026-01-11T00:36:27.167Z,,,
https://www.google.com/maps/place/Alpine+Electric+Inc./data=!4m7!3m6!1s0x8839ebaf35b93f47:0xebf600bf4a218ef6!8m2!3d40.7652607!4d-82.5132166!16s%2Fg%2F1vxzb8w6!19sChIJRz-5Na_rOYgR9o4hSr8A9us,Alpine Electric Inc.,4.2,32,Electrician,"57 E 6th St, Mansfield, OH 44902, United States","QF8P+4P Mansfield, Ohio, USA",https://www.alpineelectricmansfield.com/,+1 419-522-6616,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IMZWQbrOxtWGiQ2S1nut3w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=7.420325&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Mansfield+OH/@40.7585359,-82.5140846,14z",2026-01-11T00:36:32.105Z,,,
https://www.google.com/maps/place/C.B.+Electrical+Services+LLC/data=!4m7!3m6!1s0x883995421a96be7f:0xfc43daa5a47d81d7!8m2!3d40.7683085!4d-82.5705038!16s%2Fg%2F11x95d1rtn!19sChIJf76WGkKVOYgR14F9pKXaQ_w,C.B. Electrical Services LLC,5.0,34,Electrician,"600 N Home Rd, Mansfield, OH 44906, United States","QC9H+8Q Mansfield, Ohio, USA",https://cbelectricohio.com/reliable-electrical-services-in-mansfield-ohio/,+1 419-961-4691,Closed · Opens 12 am Mon,https://lh3.googleusercontent.com/p/AF1QipMw2dA2XHgWUwR3HEjESFLBkSprZnRvjmfYfOVh=w426-h240-k-no,true,8 am–12 pm,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Mansfield+OH/@40.7585359,-82.5140846,14z",2026-01-11T00:36:37.029Z,,,
https://www.google.com/maps/place/Ideal+Electric+Company/data=!4m7!3m6!1s0x8839ea4ccac690e7:0x99dc468fe3907ad9!8m2!3d40.7546536!4d-82.5020041!16s%2Fg%2F1hcb4fx76!19sChIJ55DGykzqOYgR2XqQ449G3Jk,Ideal Electric Company,4.7,9,Manufacturer,"330 E 1st St, Mansfield, OH 44905, United States","QF3X+V5 Mansfield, Ohio, USA",https://www.theidealelectric.com/,+1 419-522-3611,,https://lh3.googleusercontent.com/p/AF1QipMyWY2n9dxtO0omyWJ_Y7mGoJ7KANnuHfQG7d1V=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Mansfield+OH/@40.7585359,-82.5140846,14z",2026-01-11T00:36:41.823Z,,,
https://www.google.com/maps/place/Powersafe/data=!4m7!3m6!1s0x883995c342f53101:0xc50029981c79fc73!8m2!3d40.748356!4d-82.636276!16s%2Fg%2F1tk70507!19sChIJATH1QsOVOYgRc_x5HJgpAMU,Powersafe,4.0,1,Electrician,"397 Lexington Ontario Rd, Mansfield, OH 44903, United States","P9X7+8F Mansfield, Ohio, USA",,+1 419-589-6000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nNsFjhUXOj-Utw5zLwPkoQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=69.27189&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Mansfield+OH/@40.7585359,-82.5140846,14z",2026-01-11T00:36:44.619Z,,,
https://www.google.com/maps/place/Horton+Repair+%26+Service/data=!4m7!3m6!1s0x8839950a0d7cf33f:0x354c4a0ec7bb8def!8m2!3d40.7474781!4d-82.562942!16s%2Fg%2F11xzbgmmwq!19sChIJP_N8DQqVOYgR7427xw5KTDU,Horton Repair & Service,5.0,3,Small engine repair service,"1282 Millsboro Rd, Mansfield, OH 44906, United States","PCWP+XR Mansfield, Ohio, USA",http://www.hortonrepairandservice.com/,+1 419-571-2383,"Closed · Opens 2 pm Mon

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzGC4bDoEe-uOQAmgNBpoSrHvQsvijgoOeqlqxjupcYeADucmcy4pnCugNspp2LLzG7D6E8unM5Lm3uCdJWYibtG7maq5oAWa8o5ST5uucbr_usv-PiAS0J3rvzqy8Agz8bVFgvqR0e5WE=w408-h544-k-no,true,8 am–12 pm,Closed,2–7 pm,2–7 pm,2–7 pm,2–7 pm,Closed,"https://www.google.com/maps/search/generator+installation+services+in+Mansfield+OH/@40.7585359,-82.5140846,14z",2026-01-11T00:36:49.658Z,,,
https://www.google.com/maps/place/Mansfield+Electric+Contractors/data=!4m7!3m6!1s0x8839eba8001e4def:0xffd884567d0c6fd7!8m2!3d40.7624883!4d-82.5133733!16s%2Fg%2F1td6bj_z!19sChIJ700eAKjrOYgR128MfVaE2P8,Mansfield Electric Contractors,3.3,9,Electrician,"154 N Diamond St, Mansfield, OH 44902, United States","QF6P+XM Mansfield, Ohio, USA",,,Open · Closes 9 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzkwQ6jtdfoqGg5i594V3VInjP7dVbVnQSCwqVeMSFWW09zH67iwfxUGNpsbFF8GTFOss4FmUFkyeSDOdYxqskq4C4FuUTn1o1-Sei3_x8C343yJy_NUzaEc6-Fps-QH491sK4i=w487-h240-k-no,false,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+Mansfield+OH/@40.7585359,-82.5140846,14z",2026-01-11T00:36:54.350Z,,,
"https://www.google.com/maps/place/Rex+Gilbert+Auto+Electric,+Inc./data=!4m7!3m6!1s0x8839eb0285bc5265:0xd8f862e366b00739!8m2!3d40.7582027!4d-82.5271079!16s%2Fg%2F1tdbrjmz!19sChIJZVK8hQLrOYgROQewZuNi-Ng","Rex Gilbert Auto Electric, Inc.",4.2,93,Auto electrical service,"110 Marion Ave, Mansfield, OH 44903, United States","QF5F+75 Mansfield, Ohio, USA",,+1 419-522-2023,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipPK60Xb_diRe3QXwsYFjkHIJE6lsQA23ihtMXET=w427-h240-k-no,true,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Mansfield+OH/@40.7585359,-82.5140846,14z",2026-01-11T00:36:59.244Z,,,
"https://www.google.com/maps/place/Hamilton+Electric,+LLC/data=!4m7!3m6!1s0x8839c202422b295f:0xdd947e416b78f30f!8m2!3d40.8559114!4d-82.4787227!16s%2Fg%2F1v_nd50q!19sChIJXykrQgLCOYgRD_N4a0F-lN0","Hamilton Electric, LLC",4.7,13,Electrician,"3700 Franklin Church Rd, Mansfield, OH 44903, United States","VG4C+9G Mansfield, Ohio, USA",http://www.hamiltonelectricllc.com/,+1 419-525-3889,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOMOVNHp36Ay6umSF7atb3NNsYsBjaygdaoXqwg=w426-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Mansfield+OH/@40.7585359,-82.5140846,14z",2026-01-11T00:37:04.160Z,,,
https://www.google.com/maps/place/Kahls+Electric/data=!4m7!3m6!1s0x8839be4385040001:0xaabb23c8ea927ffc!8m2!3d40.6835502!4d-82.567653!16s%2Fg%2F11h3vbyqw9!19sChIJAQAEhUO-OYgR_H-S6sgju6o,Kahls Electric,5.0,13,Contractor,"2740 Lexington Ave, Mansfield, OH 44904, United States","MCMJ+CW Mansfield, Ohio, USA",,+1 419-884-2277,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9cqLG2qjC-mcUnRAdxCNBw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=284.84976&pitch=0&thumbfov=100,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Mansfield+OH/@40.7585359,-82.5140846,14z",2026-01-11T00:37:08.875Z,,,
https://www.google.com/maps/place/Horizon+Mechanical+%26+Elec+Inc/data=!4m7!3m6!1s0x8839eb2ff0295cd3:0x7c5f65803d5d8ee8!8m2!3d40.7681297!4d-82.5516155!16s%2Fg%2F1262vcz_l!19sChIJ01wp8C_rOYgR6I5dPYBlX3w,Horizon Mechanical & Elec Inc,5.0,2,Air conditioning contractor,"323 N Trimble Rd, Mansfield, OH 44906, United States","QC9X+79 Mansfield, Ohio, USA",,+1 419-884-2379,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=D3P7wnuWX_UQehS9hTuqug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=114.2033&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Mansfield+OH/@40.7585359,-82.5140846,14z",2026-01-11T00:37:11.971Z,,,
https://www.google.com/maps/place/D+%26+H+Electric+Services/data=!4m7!3m6!1s0x8839953fbf7b1b35:0xc97cd9a8afab4948!8m2!3d40.3633958!4d-82.669505!16s%2Fg%2F11btlzsbqy!19sChIJNRt7vz-VOYgRSEmrr6jZfMk,D & H Electric Services,4.2,22,Electrician,,,,+1 419-561-1455,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipNidU4KZhscWoPm7bkb8quNuCYHSekaR_cDJtIs=w408-h271-k-no,true,Closed,Closed,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Mansfield+OH/@40.7585359,-82.5140846,14z",2026-01-11T00:37:16.739Z,,,
https://www.google.com/maps/place/All-Current+Electric/data=!4m7!3m6!1s0x8839c00f959e3bcf:0xe4c428a8bcfb3e0f!8m2!3d40.7071596!4d-82.5525541!16s%2Fg%2F1vzg2xgh!19sChIJzzuelQ_AOYgRDz77vKgoxOQ,All-Current Electric,5.0,2,Electrician,"1896 Braden Ln, Mansfield, OH 44907, United States","PC4W+VX Mansfield, Ohio, USA",https://usmapiqs.org/details/all-current-electric-ChIJzzu,,Closed · Opens 9 am Sun,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-85WVF5o5Rzpw9ubO237Ug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=281.45755&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Mansfield+OH/@40.7585359,-82.5140846,14z",2026-01-11T00:37:21.568Z,,,
https://www.google.com/maps/place/Spring+Electric/data=!4m7!3m6!1s0x883994cc2a1ce775:0xdd983dd84505d93c!8m2!3d40.7729472!4d-82.5671653!16s%2Fg%2F1tglznbb!19sChIJdeccKsyUOYgRPNkFRdg9mN0,Spring Electric,5.0,4,Electrician,"1500 E Lindaire Ln, Mansfield, OH 44903, United States","QCFM+54 Mansfield, Ohio, USA",https://spring-electrical.com/,+1 419-747-7911,Closed · Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-Wv2l0oMW2R7z1k23DXc8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=56.96809&pitch=0&thumbfov=100,false,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Mansfield+OH/@40.7585359,-82.5140846,14z",2026-01-11T00:37:26.601Z,,,
https://www.google.com/maps/place/Mid-Ohio+Gravely/data=!4m7!3m6!1s0x8839e97fefef39a7:0x39ad9702617719d2!8m2!3d40.7548004!4d-82.4742272!16s%2Fg%2F1w04ks8q!19sChIJpznv73_pOYgR0hl3YQKXrTk,Mid-Ohio Gravely,4.6,148,Lawn mower store,"1139 Lucas Rd, Mansfield, OH 44905, United States","QG3G+W8 Mansfield, Ohio, USA",http://www.midohiogravelyinc.com/,+1 419-589-5050,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwzpo_Ob0SroIKFOqr3m7r8CHEmAGl1_Hgf-oiQsaZ_GAbVCO-frd2Br-6JtejnWTYwp0M5VQGz5reCBjtKi7e1S-FpWnXLhHX0ZMd-GlsvErvfpGbwXv5WzSqrdbgcX9JGLfJcGQ=w426-h240-k-no,false,8 am–3 pm,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Mansfield+OH/@40.7585359,-82.5140846,14z",2026-01-11T00:37:31.504Z,,· In-store pick-up · Delivery,
https://www.google.com/maps/place/Short+Circuit+Electronics+Repair/data=!4m7!3m6!1s0x8839eaa268a564e5:0xda35dfc93702ff4f!8m2!3d40.7286224!4d-82.5385502!16s%2Fg%2F11b7cfk3bw!19sChIJ5WSlaKLqOYgRT_8CN8nfNdo,Short Circuit Electronics Repair,4.8,314,Electronics repair shop,"1098 Lexington Ave, Mansfield, OH 44907, United States","PFH6+CH Mansfield, Ohio, USA",http://www.scelectronicsrepair.com/,+1 419-740-0221,Closed · Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipNxDB-Gh4j9VW6fzY2I0aPgQT6q_ao1alrOgsgs=w408-h306-k-no,true,11 am–3 pm,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Mansfield+OH/@40.7585359,-82.5140846,14z",2026-01-11T00:37:36.846Z,,,
https://www.google.com/maps/place/pro+1+electric+and+generators+LLC/data=!4m7!3m6!1s0xa9258a02ac8692cf:0x66d7c6fa17bff59c!8m2!3d40.6494705!4d-82.6466213!16s%2Fg%2F11rhtw9__z!19sChIJz5KGrAKKJakRnPW_F_rG12Y,pro 1 electric and generators LLC,5.0,2,Electrician,,,,+1 419-528-5140,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipN21zB8nocIZrJFvaKLrLa-xJOcxPI823Sh9r0X=w408-h306-k-no,true,Closed,Closed,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Mansfield+OH/@40.7585359,-82.5140846,14z",2026-01-11T00:37:41.594Z,,,
"https://www.google.com/maps/place/J.A.C.+Electric,+LLC/data=!4m7!3m6!1s0x8830c817b6b6794b:0xbb12570c9510443b!8m2!3d41.2701012!4d-81.8698575!16s%2Fg%2F11ggvwvj6b!19sChIJS3m2thfIMIgRO0QQlQxXErs","J.A.C. Electric, LLC",4.8,22,Electrician,,,https://jacelectric.net/,+1 330-421-4696,,https://lh3.googleusercontent.com/p/AF1QipPkIvRSvSvVKnqv_QvtnpOosACCmAZIn5YcQ9FP=w408-h725-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Medina+OH/@41.143245,-81.8552196,14z",2026-01-11T00:37:54.580Z,,,
"https://www.google.com/maps/place/American+Power+Service+Company/@41.1352183,-81.7238291,17z/data=!3m1!4b1!4m6!3m5!1s0x8830cf8f8ae2ad09:0x51977298ee6227fb!8m2!3d41.1352183!4d-81.7238291!16s%2Fg%2F11c58q6cq9",American Power Service Company,5.0,1,Electrical repair shop,"1024 Medina Rd, Medina, OH 44256, United States","47PG+3F Medina, Ohio, USA",http://www.americanpowerservice.com/,,,,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Medina+OH/@41.143245,-81.8552196,14z",2026-01-11T00:37:59.788Z,,,
