placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,info,isBlackOwned,sunday,monday,tuesday,wednesday,thursday,friday,saturday
"https://www.google.com/maps/place/Bookwise+CFO+-+Accounting+Services+for+Small+Businesses/@41.497532,-81.7058641,11z/data=!3m1!4b1!4m6!3m5!1s0xd4bf9aa265bfb3b:0xba3beabcd4cf901a!8m2!3d41.497532!4d-81.705864!16s%2Fg%2F11y58dyxdk",Bookwise CFO - Accounting Services for Small Businesses,5.0,1,Certified public accountant,,,https://thebookwisecfo.com/,+1 216-202-0713,Closed ⋅ Opens 8 am Mon,,true,"https://www.google.com/maps/search/certified+public+accountant+in+Lakewood+OH/@41.4819932,-81.7981908,14z",2025-10-19T16:29:13.836Z,,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed
https://www.google.com/maps/place/My+Books+Balanced/data=!4m7!3m6!1s0x8830f1deded3b09d:0xcb0436a647ba168!8m2!3d41.4814575!4d-81.7517844!16s%2Fg%2F11ckkshbxy!19sChIJnbDT3t7xMIgRaKF7ZGpDsAw,My Books Balanced,,,Bookkeeping service,"1330 West Blvd, Cleveland, OH 44102, United States","F6JX+H7 Cleveland, Ohio, USA",,+1 216-543-3530,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipNTJXFQf4KrDyMzREByQGRrvo1YCvuzOP9GbIEA=w408-h305-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Lakewood+OH/@41.4819932,-81.7981908,14z",2025-10-19T16:29:18.806Z,,,12–9 pm,12–9 pm,12–9 pm,12–9 pm,12–9 pm,12–9 pm,12–9 pm
"https://www.google.com/maps/place/CLE+Business+Solutions/@46.423669,-129.9427085,3z/data=!3m1!4b1!4m6!3m5!1s0x8830f21d40b21a53:0xc1bc541b020812f0!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11gfp94_qs",CLE Business Solutions,,,Certified public accountant,,,,+1 216-309-1848,Open 24 hours,,true,"https://www.google.com/maps/search/certified+public+accountant+in+Lakewood+OH/@41.4819932,-81.7981908,14z",2025-10-19T16:29:25.843Z,,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours
https://www.google.com/maps/place/Corrigan+Krause/data=!4m7!3m6!1s0x8830921f5a5170dd:0xb11ec3d378362518!8m2!3d41.4554729!4d-81.9516595!16s%2Fg%2F1tgcyq2_!19sChIJ3XBRWh-SMIgRGCU2eNPDHrE,Corrigan Krause,5.0,7,Certified public accountant,"191 American Blvd Suite 201, Westlake, OH 44145, United States","F24X+58 Westlake, Ohio, USA",http://www.corrigankrause.com/,+1 440-471-0800,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipO9VFgohLlR9dTrB-Gzf-nKY1groOc-v4QB4HAI=w408-h544-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Lakewood+OH/@41.4819932,-81.7981908,14z",2025-10-19T16:29:30.853Z,,,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed
"https://www.google.com/maps/place/Joseph+%26+Joseph,+Certified+Public+Accountants/@41.3252186,-81.8364707,17z/data=!3m1!4b1!4m6!3m5!1s0x8830ea910adc2d25:0x75712ec80418b1f6!8m2!3d41.3252186!4d-81.8364707!16s%2Fg%2F1tt8cxrg","Joseph & Joseph, Certified Public Accountants",5.0,2,Certified public accountant,"11925 Pearl Rd # 103, Strongsville, OH 44136, United States","85G7+3C Strongsville, Ohio, USA",http://josephcpas.com/,+1 440-572-4909,Closed ⋅ Opens 9 am Mon,,true,"https://www.google.com/maps/search/certified+public+accountant+in+Lakewood+OH/@41.4819932,-81.7981908,14z",2025-10-19T16:29:37.767Z,,,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed
https://www.google.com/maps/place/Ethical+Max+Taxes/data=!4m7!3m6!1s0x8830f1bbaaf438bb:0xd8414f195778ea95!8m2!3d41.4732984!4d-81.7082843!16s%2Fg%2F11hjdn3pf2!19sChIJuzj0qrvxMIgRlep4VxlPQdg,Ethical Max Taxes,5.0,10,Tax preparation service,"3515 Wade Ave, Cleveland, OH 44113, United States","F7FR+8M Cleveland, Ohio, USA",https://sites.google.com/ethicalmaxtaxes.org/ethicalmaxtaxesorg/home,+1 216-200-8154,Closed ⋅ Opens 1 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sgpc6g2isuINkdOsL2Wvww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=195.18214&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Lakewood+OH/@41.4819932,-81.7981908,14z",2025-10-19T16:29:42.836Z,LGBTQ+ friendly,true,1–5 pm,10 am–3 pm,10 am–3 pm,"10 am–3 pm, 6–8:30 pm",10 am–3 pm,"10 am–3 pm, 6–8:30 pm",1–5 pm
https://www.google.com/maps/place/Ashworth+Knuff+%26+Company+CPA/data=!4m7!3m6!1s0x8830eb714d2e965b:0x2e9d108886e8f80d!8m2!3d41.376348!4d-81.8279808!16s%2Fg%2F1v9t_k6m!19sChIJW5YuTXHrMIgRDfjohogQnS4,Ashworth Knuff & Company CPA,5.0,3,Tax preparation service,"18000 Jefferson Park Rd #105, Cleveland, OH 44130, United States","95GC+GR Cleveland, Ohio, USA",https://akc-cpa.com/,+1 440-260-2000,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPmcMfdanxoF26pAmOa9HCbmBtyaZUdABP8eGuM=w408-h270-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Lakewood+OH/@41.4819932,-81.7981908,14z",2025-10-19T16:29:48.048Z,,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed
"https://www.google.com/maps/place/GBC+Tax+Pros+Cleveland+-+Tax,+Accounting,+Bookkeeping+%26+Payroll+Store+%2332/data=!4m7!3m6!1s0x8830fbb85ce9e815:0xa7e3e5cfa897847f!8m2!3d41.4572898!4d-81.611615!16s%2Fg%2F11pxs3k_v1!19sChIJFejpXLj7MIgRf4SXqM_l46c","GBC Tax Pros Cleveland - Tax, Accounting, Bookkeeping & Payroll Store #32",5.0,1,Tax preparation service,"3950 E 105th St, Cleveland, OH 44105, United States","F94Q+W9 Cleveland, Ohio, USA",,+1 216-454-3492,Closed ⋅ Opens 4:30 pm Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7LMg6BPFWFA8o2cmgVRyhw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=76.79334&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Lakewood+OH/@41.4819932,-81.7981908,14z",2025-10-19T16:29:53.068Z,,,Closed,4:30–9 pm,4:30–9 pm,4:30–9 pm,4:30–9 pm,4:30–9 pm,12–5 pm
"https://www.google.com/maps/place/Neitzel,+Luke+%26+Salopek,+Inc./data=!4m7!3m6!1s0x88309292f4b455b9:0x1e5bdf86f6154b03!8m2!3d41.4575805!4d-81.8974225!16s%2Fg%2F1tjjq007!19sChIJuVW09JKSMIgRA0sV9obfWx4","Neitzel, Luke & Salopek, Inc.",5.0,1,Accountant,"25000 Center Ridge Rd STE 8, Westlake, OH 44145, United States","F453+22 Westlake, Ohio, USA",https://www.nlacpas.com/,+1 440-835-1040,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ldm9E0mraTxIvJkw5_ISyQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=87.77988&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Lakewood+OH/@41.4819932,-81.7981908,14z",2025-10-19T16:29:58.028Z,,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed
https://www.google.com/maps/place/Acctimize/data=!4m7!3m6!1s0x8830ed967e4cedef:0x244de1053edaa9f1!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11ngjn6ssf!19sChIJ7-1MfpbtMIgR8anaPgXhTSQ,Acctimize,5.0,1,Tax preparation service,,,https://acctimize.com/,+1 216-513-4261,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPTWOxiLSnH773YV13c-hjf0ZeGFNEf2Y7-9lN9=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Lakewood+OH/@41.4819932,-81.7981908,14z",2025-10-19T16:30:03.018Z,Identifies as women-owned,,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–1 pm
https://www.google.com/maps/place/Schultz+Bertin+%26+Co/data=!4m7!3m6!1s0x8830ed4c117d786d:0x40c7092db38f95b7!8m2!3d41.458804!4d-81.8617916!16s%2Fg%2F1tj747hz!19sChIJbXh9EUztMIgRt5WPsy0Jx0A,Schultz Bertin & Co,,,Accountant,"21851 Center Ridge Rd #511, Cleveland, OH 44116, United States","F45Q+G7 Cleveland, Ohio, USA",https://www.schultzbertin.com/,+1 440-333-9004,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LCIklmdu9GBWYwzWQHYHjw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=305.40518&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Lakewood+OH/@41.4819932,-81.7981908,14z",2025-10-19T16:30:05.901Z,,,,,,,,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x8830ed4eb057f1b3:0xdc98947f66a1124!8m2!3d41.4586747!4d-81.8587525!16s%2Fg%2F1tfh_73r!19sChIJs_FXsE7tMIgRJBFq9keJyQ0,H&R Block,4.7,74,Tax preparation service,"21627 Center Ridge Rd, Rocky River, OH 44116, United States","F45R+FF Rocky River, Ohio, USA",https://www.hrblock.com/tax-office-near-me/ohio/rocky-river/34225/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 440-356-4255,"Closed ⋅ Opens 1 pm Wed

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMNRSzv0uV0S3QEA83nX3vUzQL5RVOM_Yr8k6Ni=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Lakewood+OH/@41.4819932,-81.7981908,14z",2025-10-19T16:30:11.228Z,,,Closed,Closed,Closed,1–6 pm,Closed,1–6 pm,Closed
https://www.google.com/maps/place/Rea/data=!4m7!3m6!1s0x8830e434d461758f:0x3caa1fb515d5020!8m2!3d41.3948678!4d-81.6471619!16s%2Fg%2F1tfqgfwm!19sChIJj3Vh1DTkMIgRIFBdUfuhygM,Rea,4.7,47,Accountant,"6300 Rockside Rd, Independence, OH 44131, United States","99V3+W4 Independence, Ohio, USA",https://reaadvisory.com/location/cleveland-cpa-firm/?utm_source=GMB&utm_medium=listing&utm_id=GMB+Cleveland+Listing,+1 216-573-2330,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipM5KLUZkTGUk7ZV-ZbFdVp0beUa7-6rXoi2YgQl=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Lakewood+OH/@41.4819932,-81.7981908,14z",2025-10-19T16:30:16.463Z,,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed
https://www.google.com/maps/place/CBW+Accounting+%26+Tax/data=!4m7!3m6!1s0x8831038aab729445:0x3894fe312d45b1cd!8m2!3d41.4630767!4d-81.4775827!16s%2Fg%2F11rv3vwy2v!19sChIJRZRyq4oDMYgRzbFFLTH-lDg,CBW Accounting & Tax,5.0,11,Accountant,"28601 Chagrin Blvd Ste 200, Beachwood, OH 44122, United States","FG7C+6X Beachwood, Ohio, USA",,+1 440-299-7995,Closed ⋅ Opens 10 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xnP455Q-vK7sPXb7H0VcYA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=354.53775&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Lakewood+OH/@41.4819932,-81.7981908,14z",2025-10-19T16:30:21.581Z,Identifies as women-owned,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed
"https://www.google.com/maps/place/First+Invest+Inc.,+Accounting+%26+Tax+Services/data=!4m7!3m6!1s0x8830fa7e20486983:0x70efd75f51f0ec51!8m2!3d41.5075873!4d-81.6767402!16s%2Fg%2F1td72n7w!19sChIJg2lIIH76MIgRUezwUV_X73A","First Invest Inc., Accounting & Tax Services",5.0,10,Tax preparation service,"2301 Payne Ave #200, Cleveland, OH 44114, United States","G85F+28 Cleveland, Ohio, USA",http://www.firstinvestinc.com/,+1 440-941-4156,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNRO4n1HgY1n3Uhiof2hv4JawBgVwebuPDuEdY=w408-h270-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Lakewood+OH/@41.4819932,-81.7981908,14z",2025-10-19T16:30:26.519Z,,,Closed,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm
https://www.google.com/maps/place/Kuper+Hilton+%26+Kaminski/data=!4m7!3m6!1s0x88309321ac4bec25:0x7a8a7da2f41b1f0b!8m2!3d41.4316326!4d-81.8855498!16s%2Fg%2F1wzt302m!19sChIJJexLrCGTMIgRCx8b9KJ9ino,Kuper Hilton & Kaminski,5.0,2,Accountant,"23790 Lorain Rd, North Olmsted, OH 44070, United States","C4J7+MQ North Olmsted, Ohio, USA",http://khkinc.com/,+1 440-779-0303,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPgk4VklX2VUbejHLkhsnePlZJhB3oyxaLtd34=w408-h273-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Lakewood+OH/@41.4819932,-81.7981908,14z",2025-10-19T16:30:31.972Z,,,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed
"https://www.google.com/maps/place/CoreFocal/@41.4718687,-81.8932835,17z/data=!3m1!4b1!4m6!3m5!1s0x8830929e82d64b0f:0x60b4aa45c4da99ef!8m2!3d41.4718687!4d-81.8932835!16s%2Fg%2F1tf16j6j",CoreFocal,5.0,1,Accountant,"24610 Detroit Rd STE 150, Westlake, OH 44145, United States","F4C4+PM Westlake, Ohio, USA",http://corefocal.com/,+1 440-348-9215,,,false,"https://www.google.com/maps/search/certified+public+accountant+in+Lakewood+OH/@41.4819932,-81.7981908,14z",2025-10-19T16:30:36.627Z,,,,,,,,,
https://www.google.com/maps/place/CBIZ/data=!4m7!3m6!1s0x8830fbe009b13f5d:0xb73c37fa998529d0!8m2!3d41.50138!4d-81.6895733!16s%2Fg%2F11j7vyy_z6!19sChIJXT-xCeD7MIgR0CmFmfo3PLc,CBIZ,5.0,1,Accounting firm,"600 Superior Ave Suite 800, Cleveland, OH 44114, United States","G826+H5 Cleveland, Ohio, USA",https://www.cbiz.com/about-us/locations/locations-details/cleveland-ohio?utm_source=google-business&utm_medium=organic&utm_campaign=offices&utm_content=cleveland-ohio,+1 216-242-0800,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNo0fLOUgFZi0IgMauloZ5E3D_MaYhEEgxhA_qe=w408-h272-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Lakewood+OH/@41.4819932,-81.7981908,14z",2025-10-19T16:30:41.569Z,LGBTQ+ friendly,,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed
https://www.google.com/maps/place/HW%26Co.+CPAs+%26+Advisors/data=!4m7!3m6!1s0x8830fd58a911c299:0x64294e8fb2789d25!8m2!3d41.4633498!4d-81.478194!16s%2Fg%2F1vppt4yc!19sChIJmcIRqVj9MIgRJZ14so9OKWQ,HW&Co. CPAs & Advisors,5.0,1,Certified public accountant,"28601 Chagrin Blvd #210, Cleveland, OH 44122, United States","FG7C+8P Cleveland, Ohio, USA",https://www.hwco.cpa/,+1 216-831-1200,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOIcSzPJpc-3sZO2T79Zb9yrfViPhOztbqqNSnr=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Lakewood+OH/@41.4819932,-81.7981908,14z",2025-10-19T16:30:46.671Z,,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed
https://www.google.com/maps/place/Henton+%26+Associates/data=!4m7!3m6!1s0x8830f1786f48bc3b:0x948aef9e7423d566!8m2!3d41.4837915!4d-81.7034195!16s%2Fg%2F11y3h80pwj!19sChIJO7xIb3jxMIgRZtUjdJ7vipQ,Henton & Associates,5.0,2,Accounting firm,"2012 W 25th St Suite 509, Cleveland, OH 44113, United States","F7MW+GJ Cleveland, Ohio, USA",https://hentoncpas.com/,+1 216-589-0068,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMrroWHpJj3tjolW_ph8xGl5l_RdO8DN5jDBqnc=w427-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Lakewood+OH/@41.4819932,-81.7981908,14z",2025-10-19T16:30:51.682Z,,,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed
https://www.google.com/maps/place/Meaden+%26+Moore/data=!4m7!3m6!1s0x8830fa7e8f0006b5:0xd8c712b78c761d2e!8m2!3d41.50396!4d-81.688624!16s%2Fg%2F1tm0cg0x!19sChIJtQYAj376MIgRLh12jLcSx9g,Meaden & Moore,2.5,4,Accountant,"1375 E 9th St #1800, Cleveland, OH 44114, United States","G836+HH Cleveland, Ohio, USA",https://www.meadenmoore.com/,+1 216-241-3272,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipN_kpfwrSZBY5UJM5acpxMWBeulrBDMkWiy2PxT=w408-h544-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Lakewood+OH/@41.4819932,-81.7981908,14z",2025-10-19T16:30:57.025Z,,,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed
https://www.google.com/maps/place/Stephens+Tax+Service/data=!4m7!3m6!1s0x8830ed3058f8e381:0x1c21f823ca508e30!8m2!3d41.4448456!4d-81.8570633!16s%2Fg%2F1tgp1fyr!19sChIJgeP4WDDtMIgRMI5QyiP4IRw,Stephens Tax Service,5.0,9,Tax preparation service,"21380 Lorain Rd #303, Fairview Park, OH 44126, United States","C4VV+W5 Fairview Park, Ohio, USA",https://stephenstaxservice.com/,+1 440-331-8989,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipMMDVjHaVD2M-WuH5nJx5CPqw6kq1SFf-B-ETM=w408-h408-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Lakewood+OH/@41.4819932,-81.7981908,14z",2025-10-19T16:31:02.010Z,,,Closed,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm
"https://www.google.com/maps/place/Tax+Credits+Group,+LLC/data=!4m7!3m6!1s0x8830ed41ca352b63:0x1aed055577243131!8m2!3d41.454407!4d-81.8454852!16s%2Fg%2F11b7xwhrlj!19sChIJYys1ykHtMIgRMTEkd1UF7Ro","Tax Credits Group, LLC",,,Tax consultant,"3979 Idlewild Dr, Rocky River, OH 44116, United States","F533+QR Rocky River, Ohio, USA",https://tcgtax.com/,+1 216-308-1564,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TV2t9uIH15L-Dtag5Hvxog&cb_client=search.gws-prod.gps&w=408&h=240&yaw=63.48695&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Lakewood+OH/@41.4819932,-81.7981908,14z",2025-10-19T16:31:06.862Z,,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed
https://www.google.com/maps/place/Strang+Klubnik+%26+Associates/data=!4m7!3m6!1s0x883092b4187a2301:0x2de1462008f7de8d!8m2!3d41.4222616!4d-81.873521!16s%2Fg%2F1tj4c3s2!19sChIJASN6GLSSMIgRjd73CCBG4S0,Strang Klubnik & Associates,5.0,4,Accountant,"22725 Fairview Center Dr, Cleveland, OH 44126, United States","C4CG+WH Cleveland, Ohio, USA",https://www.skafin.com/,+1 440-734-3200,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=D74o_eSPkckbIY0p2efJyQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=353.62216&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Lakewood+OH/@41.4819932,-81.7981908,14z",2025-10-19T16:31:11.997Z,,,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed
https://www.google.com/maps/place/J+Donohoe+%26+Associates+LLC/data=!4m7!3m6!1s0x8830fa7e440a56bd:0x739685498755aefd!8m2!3d41.5017479!4d-81.6870122!16s%2Fg%2F1tx47ps9!19sChIJvVYKRH76MIgR_a5Vh0mFlnM,J Donohoe & Associates LLC,5.0,2,Accountant,"1801 E 9th St #1050, Cleveland, OH 44114, United States","G827+M5 Cleveland, Ohio, USA",http://www.jdacpa.com/,+1 216-931-7258,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOGkvl4Gj0uHLje-DHxIHRXsPzGGH-KaCLpSZKQ=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Lakewood+OH/@41.4819932,-81.7981908,14z",2025-10-19T16:31:17.170Z,,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed
https://www.google.com/maps/place/Guate+Tramites+LLC/data=!4m7!3m6!1s0x8830ee1cffdf7697:0x5d918e81d8bf6fbf!8m2!3d41.4633175!4d-81.765127!16s%2Fg%2F11bvv_16hw!19sChIJl3bf_xzuMIgRv2-_2IGOkV0,Guate Tramites LLC,,,Tax preparation service,"11210 Lorain Ave, Cleveland, OH 44111, United States","F67M+8W Cleveland, Ohio, USA",,+1 216-645-2729,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aYtqPCx2OpdOcoVc5U0B0Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=336.52557&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Lakewood+OH/@41.4819932,-81.7981908,14z",2025-10-19T16:31:19.972Z,,,,,,,,,
https://www.google.com/maps/place/Lassiter+Tax+Service/data=!4m7!3m6!1s0x8830fbf0e68dcbb5:0xbf59e057466afbf1!8m2!3d41.5220233!4d-81.6106538!16s%2Fg%2F1tcts9qj!19sChIJtcuN5vD7MIgR8ftqRlfgWb8,Lassiter Tax Service,5.0,7,Accountant,"10836 Superior Ave, Cleveland, OH 44106, United States","G9CQ+RP Cleveland, Ohio, USA",https://lassitertaxservice.com/,+1 216-229-9348,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YFJbnuKzVfrWwcD3luo4Bg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=153.91399&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Lakewood+OH/@41.4819932,-81.7981908,14z",2025-10-19T16:31:24.981Z,,,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed
https://www.google.com/maps/place/M.P+Tax+Service/data=!4m7!3m6!1s0x8830e54f49ab7657:0x205eacb4c575b728!8m2!3d41.4400338!4d-81.6863359!16s%2Fg%2F11h37qlvtv!19sChIJV3arSU_lMIgRKLd1xbSsXiA,M.P Tax Service,5.0,6,Tax preparation service,"1101 Birch Ln, Cleveland, OH 44109, United States","C8R7+2F Cleveland, Ohio, USA",http://taxmp.net/?utm_source=gmb&utm_medium=referral,+1 216-502-6257,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Slj99QP-pekA5BM2heO_Ag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=200.71559&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Lakewood+OH/@41.4819932,-81.7981908,14z",2025-10-19T16:31:27.705Z,LGBTQ+ friendly,,,,,,,,
https://www.google.com/maps/place/Great+Lakes+CPA%27s/data=!4m7!3m6!1s0x8830920b9bb9b66f:0xff6db751ee0ade21!8m2!3d41.4737635!4d-81.9351889!16s%2Fg%2F11c2q3zq1_!19sChIJb7a5mwuSMIgRId4K7lG3bf8,Great Lakes CPA's,5.0,4,Certified public accountant,"27865 Clemens Rd # 1, Westlake, OH 44145, United States","F3F7+GW Westlake, Ohio, USA",http://askacpa.com/,+1 440-871-3724,"Closed ⋅ Opens 9 am Mon

Updated by this business 6 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Rtbxi5mEWjxsnFxoCN1kSA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.62705&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Lakewood+OH/@41.4819932,-81.7981908,14z",2025-10-19T16:31:32.804Z,,,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,Closed
https://www.google.com/maps/place/Pricewaterhouse+Coopers/data=!4m7!3m6!1s0x8830f07fe6f7efdd:0x186ac9a06b3bd2e1!8m2!3d41.500133!4d-81.6916214!16s%2Fg%2F1tfqm0gs!19sChIJ3e_35n_wMIgR4dI7a6DJahg,Pricewaterhouse Coopers,3.0,4,Certified public accountant,"200 Public Square 19th Floor, Cleveland, OH 44114, United States","G825+39 Cleveland, Ohio, USA",http://www.pwc.com/,+1 216-875-3000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MChvK4Q0-r-NtDMge__gdQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=165.54478&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Lakewood+OH/@41.4819932,-81.7981908,14z",2025-10-19T16:31:36.213Z,,,,,,,,,
https://www.google.com/maps/place/J.C.+%26+Associates+Tax+and+Financial/data=!4m7!3m6!1s0x8830fd3bc59e7dff:0xd6032599c68c168f!8m2!3d41.4628259!4d-81.5440531!16s%2Fg%2F11c0rnl5ts!19sChIJ_32exTv9MIgRjxaMxpklA9Y,J.C. & Associates Tax and Financial,4.0,1,Certified public accountant,"3559 Stoer Rd, Shaker Heights, OH 44122, United States","FF74+49 Shaker Heights, Ohio, USA",http://cleveland-accounting.com/,+1 216-491-9350,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YEmm7kRmOzok_YmDHme9dg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=95.691956&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Lakewood+OH/@41.4819932,-81.7981908,14z",2025-10-19T16:31:39.068Z,,,,,,,,,
