placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,isBlackOwned,imgUrl,isClaimed,query,timestamp,monday,tuesday,wednesday,thursday,friday,saturday,sunday
https://www.google.com/maps/place/Aspen+Mountain+Medical+Center/data=!4m7!3m6!1s0x875a612fe99e22ab:0xa0483b6ad0387427!8m2!3d41.6025786!4d-109.2468491!16s%2Fg%2F11cnrcdp4l!19sChIJqyKe6S9hWocRJ3Q40Go7SKA,Aspen Mountain Medical Center,3.6,39,Hospital,"4401 College Dr, Rock Springs, WY 82901, United States","JQ33+27 Rock Springs, Wyoming, USA",http://aspenmountainmc.com/,+1 307-352-8900,Closed · Opens 8 am Tue,,,https://lh3.googleusercontent.com/p/AF1QipOSMNM7Od6IFaK6CNTVMKh3CVo2MDT8iN9-hywF=w426-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Rock+Springs+WY/@41.5874644,-109.2029043,14z",2025-12-16T03:00:10.671Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed
"https://www.google.com/maps/place/Jacob+Johnson,+DO/data=!4m7!3m6!1s0x875a60e2a996f347:0x2b09c759b949062e!8m2!3d41.5959318!4d-109.2394061!16s%2Fg%2F11csqy56d0!19sChIJR_OWqeJgWocRLgZJuVnHCSs","Jacob Johnson, DO",4.6,12,Family practice physician,"3000 College Dr, Rock Springs, WY 82901, United States","HQW6+96 Rock Springs, Wyoming, USA",http://www.sweetwatermemorial.com/FindADoc/Doctors/jacob_johnson_do.aspx,+1 307-212-7708,Closed · Opens 8 am Tue,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hwn6wh9aFjJU3Z-DQulknA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=169.07033&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Rock+Springs+WY/@41.5874644,-109.2029043,14z",2025-12-16T03:00:15.607Z,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–4 pm,Closed,Closed
https://www.google.com/maps/place/Alliance+Therapy+%26+Chiropractic/data=!4m7!3m6!1s0x875a6107c035a691:0xec523e3c259945f4!8m2!3d41.5741787!4d-109.2461593!16s%2Fg%2F1tfx5cj9!19sChIJkaY1wAdhWocR9EWZJTw-Uuw,Alliance Therapy & Chiropractic,5.0,299,Physical therapy clinic,"1977 Dewar Dr Ste J, Rock Springs, WY 82901, United States","HQF3+MG Rock Springs, Wyoming, USA",https://www.aptwy.com/,+1 307-382-3228,Closed · Opens 7 am Tue,,,https://lh3.googleusercontent.com/p/AF1QipMdgm1CsQ0zFb2LUzrK5x9en0-cE0l2bpvwKRNa=w408-h515-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Rock+Springs+WY/@41.5874644,-109.2029043,14z",2025-12-16T03:00:20.674Z,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–1 pm,Closed,Closed
https://www.google.com/maps/place/Hunter+Family+Medical+Clinic/data=!4m7!3m6!1s0x875a61124139dcd5:0xae10b085f0789b41!8m2!3d41.5822964!4d-109.2550629!16s%2Fg%2F1tph26kj!19sChIJ1dw5QRJhWocRQZt48IWwEK4,Hunter Family Medical Clinic,4.6,75,Medical clinic,"2751 Commercial Way, Rock Springs, WY 82901, United States","HPJV+WX Rock Springs, Wyoming, USA",http://www.hunterfamilymedical.com/,+1 307-382-7414,Closed · Opens 8 am Tue,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JrVVEKJT9wtsW9m9MGMPwA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=198.66534&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Rock+Springs+WY/@41.5874644,-109.2029043,14z",2025-12-16T03:00:25.511Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–3 pm,Closed,Closed
https://www.google.com/maps/place/Casper+Cardiology/data=!4m7!3m6!1s0x875a6198a7245407:0xfafe07be800d249a!8m2!3d41.574539!4d-109.2391846!16s%2Fg%2F11k7pt4bmk!19sChIJB1Qkp5hhWocRmiQNgL4H_vo,Casper Cardiology,3.7,6,Medical clinic,"1453 Dewar Dr UNIT A, Rock Springs, WY 82901, United States","HQF6+R8 Rock Springs, Wyoming, USA",http://www.caspercardiology.com/,+1 307-382-2466,Closed · Opens 8 am Tue,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Zf7PXHfgFHKayFVD8kM5gQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=168.11838&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Rock+Springs+WY/@41.5874644,-109.2029043,14z",2025-12-16T03:00:30.689Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1:30 pm,Closed,Closed
https://www.google.com/maps/place/Life+Skills+Wyoming/data=!4m7!3m6!1s0x875a61128e8a47ad:0x96d8236600ee6e3e!8m2!3d41.5844496!4d-109.2529906!16s%2Fg%2F1jkvvyh_j!19sChIJrUeKjhJhWocRPm7uAGYj2JY,Life Skills Wyoming,3.8,25,Disability services and support organization,"2908 Foothill Blvd, Rock Springs, WY 82901, United States","HPMW+QR Rock Springs, Wyoming, USA",http://www.lifeskillswyo.com/,+1 307-362-6422,Closed · Opens 9 am Tue,,,https://lh3.googleusercontent.com/p/AF1QipO9uN4OGsTNmsxaz8RaCJFJ1rAuKUFPp_bnAPxw=w463-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Rock+Springs+WY/@41.5874644,-109.2029043,14z",2025-12-16T03:00:35.427Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed
https://www.google.com/maps/place/Hospice+of+Sweetwater+County/data=!4m7!3m6!1s0x875a605f85939149:0xcac0e9bdb501732a!8m2!3d41.5855822!4d-109.2209635!16s%2Fg%2F1tr8m1l1!19sChIJSZGThV9gWocRKnMBtb3pwMo,Hospice of Sweetwater County,5.0,1,Hospice,"333 Broadway St #220, Rock Springs, WY 82901, United States","HQPH+6J Rock Springs, Wyoming, USA",https://www.myhsc.org/,+1 307-362-1990,Closed · Opens 9 am Tue,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rI46JYsvspbXCtP8wHjSaA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=309.95938&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Rock+Springs+WY/@41.5874644,-109.2029043,14z",2025-12-16T03:00:40.221Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed
https://www.google.com/maps/place/Rosen+Recovery+Center/data=!4m7!3m6!1s0x875a61721ad81d6f:0x19b099c5d0ed543e!8m2!3d41.5783876!4d-109.2635343!16s%2Fg%2F1thkxrhh!19sChIJbx3YGnJhWocRPlTt0MWZsBk,Rosen Recovery Center,,,Mental health service,"2300 Foothill Blvd, Rock Springs, WY 82901, United States","HPHP+9H Rock Springs, Wyoming, USA",,+1 307-352-6685,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6ccE6a5RWsRCcJhGzXb_Ng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=196.21559&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Rock+Springs+WY/@41.5874644,-109.2029043,14z",2025-12-16T03:00:43.113Z,,,,,,,
https://www.google.com/maps/place/Sheridan+Psychiatry+LLC/data=!4m7!3m6!1s0x851c66dc612ad2ed:0xe7379413404799db!8m2!3d44.7740924!4d-106.9444739!16s%2Fg%2F11lywc314p!19sChIJ7dIqYdxmHIUR25lHQBOUN-c,Sheridan Psychiatry LLC,5.0,1,Psychiatrist,"727 E Brundage Ln Suite i, Sheridan, WY 82801, United States","Q3F4+J6 Sheridan, Wyoming, USA",https://www.sheridanpsychiatry.com/,+1 307-752-8548,"Closed · Opens 7 am Tue

Updated by this business 5 days ago",,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6EwaXJ3fPuTxwpFfDQ2DhQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=256.67972&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sheridan+WY/@44.7971939,-106.9561791,14z",2025-12-16T03:00:59.706Z,9 am–5 pm,7 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm
https://www.google.com/maps/place/One+Health+Sheridan/data=!4m7!3m6!1s0x5335faefc3c6350b:0xaa36b2bc46cc5a65!8m2!3d44.8071699!4d-106.9531109!16s%2Fg%2F1pp2tvpd_!19sChIJCzXGw-_6NVMRZVrMRryyNqo,One Health Sheridan,4.7,15,Medical clinic,"201 E 5th St, Sheridan, WY 82801, United States","R24W+VQ Sheridan, Wyoming, USA",https://www.onechc.org/sheridan,+1 307-674-6995,Closed · Opens 7 am Tue,,,https://lh3.googleusercontent.com/p/AF1QipMtJyRDzlJD_CvmNwVF7_W40_PnyXkzD33NWT3S=w408-h306-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sheridan+WY/@44.7971939,-106.9561791,14z",2025-12-16T03:01:04.721Z,7 am–5 pm,7 am–6 pm,7 am–5 pm,7 am–6 pm,7 am–3 pm,Closed,Closed
https://www.google.com/maps/place/Gannett+Health+-+Primary+Care/data=!4m7!3m6!1s0xa07ce0c4b4a52ecd:0xf15eb5cf1e030962!8m2!3d44.7969791!4d-106.9587983!16s%2Fg%2F11jzbk1xqq!19sChIJzS6ltMTgfKARYgkDHs-1XvE,Gannett Health - Primary Care,5.0,16,Medical clinic,"20 S Tschirgi St, Sheridan, WY 82801, United States","Q2WR+QF Sheridan, Wyoming, USA",http://www.gannetthealth.com/,+1 307-752-9190,Closed · Opens 8 am Tue,LGBTQ+ friendly,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zP0TSdRrAiz4Q7_wJbT0ug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.13095&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sheridan+WY/@44.7971939,-106.9561791,14z",2025-12-16T03:01:09.607Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–12 pm,Closed,Closed
https://www.google.com/maps/place/Sheridan+Memorial+Hospital+Behavioral+Health/data=!4m7!3m6!1s0x5335fb0440daee17:0xd1c09e7e9b760e3e!8m2!3d44.8081621!4d-106.9759927!16s%2Fg%2F11mcjnx7dd!19sChIJF-7aQAT7NVMRPg52m36ewNE,Sheridan Memorial Hospital Behavioral Health,,,Mental health clinic,"1333 W 5th St #200, Sheridan, WY 82801, United States","R25F+7J Sheridan, Wyoming, USA",https://www.sheridanhospital.org/medical-services/clinics/behavioral-health/,+1 307-675-2674,Closed · Opens 8 am Tue,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SFCneu-ZSll2uO0i7JD5Sw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=303.16&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sheridan+WY/@44.7971939,-106.9561791,14z",2025-12-16T03:01:14.232Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed
https://www.google.com/maps/place/Dr.+McDuffie/data=!4m7!3m6!1s0x5335fabc2c9a99d5:0xe450301db85523fb!8m2!3d44.8075297!4d-106.9826314!16s%2Fg%2F11g6nbwxfd!19sChIJ1ZmaLLz6NVMR-yNVuB0wUOQ,Dr. McDuffie,3.0,4,Psychiatrist,"909 Long Dr suite a, Sheridan, WY 82801, United States","R258+2W Sheridan, Wyoming, USA",,+1 307-673-0126,Closed · Opens 9 am Wed,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6PpwG7DG8YsMWE2dVRUJoQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=333.6178&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sheridan+WY/@44.7971939,-106.9561791,14z",2025-12-16T03:01:19.004Z,9 am–4 pm,Closed,9 am–4 pm,Closed,9 am–4 pm,Closed,Closed
https://www.google.com/maps/place/Piedmont+Psychological+Practice/data=!4m7!3m6!1s0x5335fa9433ed6fcd:0xe775eacdc6834ff1!8m2!3d44.7844642!4d-106.9460799!16s%2Fg%2F1tgdhngp!19sChIJzW_tM5T6NVMR8U-Dxs3qdec,Piedmont Psychological Practice,5.0,1,Psychologist,"1408 Odell Ct, Sheridan, WY 82801, United States","Q3M3+QH Sheridan, Wyoming, USA",http://www.piedmontpp.com/home.html,+1 307-672-2468,Closed · Opens 9 am Tue,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eqrYmK3SdP1giAf8gAgcBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=309.7713&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sheridan+WY/@44.7971939,-106.9561791,14z",2025-12-16T03:01:24.106Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed
https://www.google.com/maps/place/C+P+Psychiatric%2FMental+Health/data=!4m7!3m6!1s0x5335f00dda3d8979:0x3b3dba5673e9e0b9!8m2!3d44.7774865!4d-106.9400473!16s%2Fg%2F1trpkw9r!19sChIJeYk92g3wNVMRueDpc1a6PTs,C P Psychiatric/Mental Health,,,Medical clinic,"1842 Sugarland Dr # 103, Sheridan, WY 82801, United States","Q3G5+XX Sheridan, Wyoming, USA",,+1 307-673-4960,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3p2EHIVMOJMVMY45rwOT0Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=18.237503&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sheridan+WY/@44.7971939,-106.9561791,14z",2025-12-16T03:01:26.760Z,,,,,,,
"https://www.google.com/maps/place/Inspire+Psychological+Center,+LLC/data=!4m7!3m6!1s0x5335faa3fda4ba2b:0xdd6eca79a260a7df!8m2!3d44.7766471!4d-106.9387068!16s%2Fg%2F11cktgs9r9!19sChIJK7qk_aP6NVMR36dgonnKbt0","Inspire Psychological Center, LLC",3.7,15,Psychologist,"1949 Sugarland Dr Suite#180, Sheridan, WY 82801, United States","Q3G6+MG Sheridan, Wyoming, USA",,+1 307-655-5510,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=D6nIAS1FAn_He9_XxgExlg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=216.66556&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sheridan+WY/@44.7971939,-106.9561791,14z",2025-12-16T03:01:29.530Z,,,,,,,
https://www.google.com/maps/place/EZ+Mind+Psychiatric+Care/data=!4m7!3m6!1s0x5335f1dc1fce0b51:0x7a005900c235d330!8m2!3d44.7841478!4d-106.9410803!16s%2Fg%2F11y75yhsrk!19sChIJUQvOH9zxNVMRMNM1wgBZAHo,EZ Mind Psychiatric Care,,,Mental health clinic,"1309 Coffeen Ave, Sheridan, WY 82801, United States","Q3M5+MH Sheridan, Wyoming, USA",https://www.ezmindcare.com/,+1 307-314-0398,Closed · Opens 9 am Tue,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=huPOKgnVOsO5-gL3gSVwJw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=177.24976&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sheridan+WY/@44.7971939,-106.9561791,14z",2025-12-16T03:01:34.382Z,Closed,9 am–3 pm,9 am–3 pm,Closed,9 am–3 pm,Closed,Closed
"https://www.google.com/maps/place/Memorial+Hospital+Emr/@44.808659,-106.975756,17z/data=!3m1!4b1!4m6!3m5!1s0x5335faef86800151:0x56bd82fe50d86d8e!8m2!3d44.808659!4d-106.975756!16s%2Fg%2F1tffcvy0",Memorial Hospital Emr,5.0,1,Psychologist,"1401 W 5th St, Sheridan, WY 82801, United States","R25F+FM Sheridan, Wyoming, USA",http://www.sheridanhospital.org/,+1 307-672-1100,Open 24 hours,,,,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sheridan+WY/@44.7971939,-106.9561791,14z",2025-12-16T03:01:41.007Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours
https://www.google.com/maps/place/Virtus+Vitality/data=!4m7!3m6!1s0x5335fbc401ac0d7b:0x91784b97a06b1dc!8m2!3d44.7977367!4d-106.9549129!16s%2Fg%2F11ymm437pf!19sChIJew2sAcT7NVMR3LEGermEFwk,Virtus Vitality,5.0,3,Mental health service,"30 N Gould St #48875, Sheridan, WY 82801, United States","Q2XW+32 Sheridan, Wyoming, USA",https://virtusvitality.com/,+1 307-397-9888,"Open 24 hours

Confirmed by this business 7 weeks ago",,,https://lh3.googleusercontent.com/p/AF1QipOu9KGkkuB0rdQH_b75SaMwHh49SjUan9CmyFJI=w408-h408-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sheridan+WY/@44.7971939,-106.9561791,14z",2025-12-16T03:01:46.251Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours
"https://www.google.com/maps/place/Amanda+Turlington,+PSYD/data=!4m7!3m6!1s0x5335faf0962264bd:0x6a09b7da0d2d4cde!8m2!3d44.7976364!4d-106.955676!16s%2Fg%2F1tczq0k1!19sChIJvWQilvD6NVMR3kwtDdq3CWo","Amanda Turlington, PSYD",5.0,2,Psychologist,"21 N Main St suite m, Sheridan, WY 82801, United States","Q2XV+3P Sheridan, Wyoming, USA",http://www.meridianpsychological.com/,+1 307-461-9737,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=m5-fcTIik98m_FXLrPkvVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=90.41031&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sheridan+WY/@44.7971939,-106.9561791,14z",2025-12-16T03:01:48.991Z,,,,,,,
https://www.google.com/maps/place/The+Mind+Gym+LLC/data=!4m7!3m6!1s0x5335e5c5642c4735:0xb8063baa3a6dffe9!8m2!3d44.8035434!4d-106.9555453!16s%2Fg%2F11s5fzthqj!19sChIJNUcsZMXlNVMR6f9tOqo7Brg,The Mind Gym LLC,5.0,1,Mental health service,"545 N Main St, Sheridan, WY 82801, United States","R23V+CQ Sheridan, Wyoming, USA",https://the-mind-gym.clientsecure.me/,+1 307-224-7270,,Identifies as women-owned,,https://lh3.googleusercontent.com/p/AF1QipP2irzYkDmfqFWvL2cDRAtgRILtIxkH1qzgnrmR=w425-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sheridan+WY/@44.7971939,-106.9561791,14z",2025-12-16T03:01:51.594Z,,,,,,,
https://www.google.com/maps/place/VOA+-+Outpatient+Services/data=!4m7!3m6!1s0x5335faef1ae660e1:0x7f8982c3b5a38b38!8m2!3d44.8076152!4d-106.9735777!16s%2Fg%2F1tkktjh1!19sChIJ4WDmGu_6NVMROIujtcOCiX8,VOA - Outpatient Services,3.8,10,Mental health service,"1221 W 5th St, Sheridan, WY 82801, United States","R25G+2H Sheridan, Wyoming, USA",https://www.voanr.org/services/counseling-psychiatric-services/,+1 307-674-4405,Closed · Opens 8 am Tue,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwwOKaJM30zaermJLkWlgs-oQLoh6_JLp0qs-w0JAMq5ny6potlHy4W7t-R9m68H553096yU6m7JlhNv3htd0AtfxBONwOZUncJJfv8Tv1bYyMjhMNxG_sWDry2acjMwWRccok=w408-h306-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sheridan+WY/@44.7971939,-106.9561791,14z",2025-12-16T03:01:56.468Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed
https://www.google.com/maps/place/Summit+Psychiatry+Associates/data=!4m7!3m6!1s0x5335fba7336ebd87:0xfb27913cd4b8caba!8m2!3d44.7977367!4d-106.9549129!16s%2Fg%2F11xypgrw_1!19sChIJh71uM6f7NVMRusq41DyRJ_s,Summit Psychiatry Associates,,,Mental health clinic,"30 N Gould St #53006, Sheridan, WY 82801, United States","Q2XW+32 Sheridan, Wyoming, USA",https://summit-pa.org/,+1 307-460-7723,Closed · Opens 10 am Tue,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PdRh1XE1Rtp331b2qDO7uw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=150.96759&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sheridan+WY/@44.7971939,-106.9561791,14z",2025-12-16T03:02:01.152Z,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,Closed
https://www.google.com/maps/place/Big+Horn+Psychological+Services/data=!4m7!3m6!1s0x5335fabc2c9eeb33:0x3d47d9355e77a58d!8m2!3d44.8075447!4d-106.9828414!16s%2Fg%2F1tgn4d7m!19sChIJM-ueLLz6NVMRjaV3XjXZRz0,Big Horn Psychological Services,2.3,7,Psychologist,"909 Long Dr suite a, Sheridan, WY 82801, United States","R258+2V Sheridan, Wyoming, USA",http://www.bighornpsych.com/,+1 307-675-1805,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PH7JLUSb4c1N_dolYW0AaA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=356.69406&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sheridan+WY/@44.7971939,-106.9561791,14z",2025-12-16T03:02:03.914Z,,,,,,,
https://www.google.com/maps/place/Wolf+Creek+Counseling/data=!4m7!3m6!1s0x5335f1cc020d7c57:0xe8433a8fe4b7fd59!8m2!3d44.7766471!4d-106.9387068!16s%2Fg%2F11s06dl3gl!19sChIJV3wNAszxNVMRWf235I86Q-g,Wolf Creek Counseling,5.0,5,Psychotherapist,"1949 Sugarland Dr ste 221, Sheridan, WY 82801, United States","Q3G6+MG Sheridan, Wyoming, USA",http://www.wolfcreekcounseling.com/,+1 307-763-8121,Closed · Opens 8 am Tue,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=D6nIAS1FAn_He9_XxgExlg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=216.66556&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sheridan+WY/@44.7971939,-106.9561791,14z",2025-12-16T03:02:09.120Z,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed
https://www.google.com/maps/place/Psychedelic+Health/data=!4m7!3m6!1s0x5335fb87f66535fb:0x14d76d28cc2492e8!8m2!3d44.7977766!4d-106.9549483!16s%2Fg%2F11ybklj9dj!19sChIJ-zVl9of7NVMR6JIkzCht1xQ,Psychedelic Health,,,Mental health service,"30 N Gould St, Sheridan, WY 82801, United States","Q2XW+42 Sheridan, Wyoming, USA",http://forpsychedelichealth.com/,,Open 24 hours,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PdRh1XE1Rtp331b2qDO7uw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=151.31624&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sheridan+WY/@44.7971939,-106.9561791,14z",2025-12-16T03:02:13.814Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours
"https://www.google.com/maps/place/UnTo+:+Michelle+Parker,+FNP-BC/data=!4m7!3m6!1s0x5335f169c0d06b31:0xa2bd613e1dd992c6!8m2!3d44.8070267!4d-106.9447476!16s%2Fg%2F11t8gpvv8j!19sChIJMWvQwGnxNVMRxpLZHT5hvaI","UnTo : Michelle Parker, FNP-BC",4.8,22,Internist,"645 E 5th St, Sheridan, WY 82801, United States","R344+R4 Sheridan, Wyoming, USA",https://untohealth.com/,+1 307-752-0221,Closed · Opens 8 am Tue,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eyfV_p6wAqpIXrhdSgcjgA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=31.725296&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sheridan+WY/@44.7971939,-106.9561791,14z",2025-12-16T03:02:18.752Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed
https://www.google.com/maps/place/Black+Tooth+Counseling/data=!4m7!3m6!1s0x5335f13475502911:0x1692cb453f87b273!8m2!3d44.7766471!4d-106.9387068!16s%2Fg%2F11xygr46x9!19sChIJESlQdTTxNVMRc7KHP0XLkhY,Black Tooth Counseling,5.0,15,Counselor,"1949 Sugarland Dr ste 221, Sheridan, WY 82801, United States","Q3G6+MG Sheridan, Wyoming, USA",https://blacktoothcounseling.com/,+1 307-620-8010,"Closed · Opens 8 am Tue

Updated by this business 11 weeks ago",,,https://lh3.googleusercontent.com/p/AF1QipNOBYUPWTOPPYWHcFKM8BWf9GAvj2OjJOOUmg6U=w408-h306-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sheridan+WY/@44.7971939,-106.9561791,14z",2025-12-16T03:02:23.645Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–6 pm,8 am–5 pm,Closed,Closed
"https://www.google.com/maps/place/Core+Insights+Counseling,+LLC/data=!4m7!3m6!1s0x5335f150ffa46467:0xe065876bdd09405d!8m2!3d44.776479!4d-106.938469!16s%2Fg%2F11s7hd89d3!19sChIJZ2Sk_1DxNVMRXUAJ3WuHZeA","Core Insights Counseling, LLC",5.0,1,Counselor,"1949 Sugarland Dr # 211, Sheridan, WY 82801, United States","Q3G6+HJ Sheridan, Wyoming, USA",https://coreinsightscounseling.com/,+1 307-429-2356,Closed · Opens 8 am Tue,,,https://lh3.googleusercontent.com/p/AF1QipPvETUybxHlwBZVk7WIeOx69nK30Rb5nrlCwXGj=w408-h306-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sheridan+WY/@44.7971939,-106.9561791,14z",2025-12-16T03:02:28.404Z,8 am–4 pm,8 am–5 pm,8 am–4 pm,8 am–5 pm,8 am–3 pm,Closed,Closed
"https://www.google.com/maps/place/Mountain+View+Wellness,+LLC/@44.7974834,-106.9548788,17z/data=!3m1!4b1!4m6!3m5!1s0x5335fbeae8a3f3e1:0xb7b95343dc3b044c!8m2!3d44.7974834!4d-106.9548788!16s%2Fg%2F11yqrf0wrv","Mountain View Wellness, LLC",,,Mental health clinic,"45 E Loucks St #18, Sheridan, WY 82801, United States","Q2WW+X2 Sheridan, Wyoming, USA",https://www.psychologytoday.com/us/therapists/jaszmyne-a-beverly-sheridan-wy/1500978,+1 307-340-1711,"Closed · Opens 8 am Tue

Updated by this business 1 week ago",Identifies as women-owned,,,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sheridan+WY/@44.7971939,-106.9561791,14z",2025-12-16T03:02:35.268Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed
