placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Piedmont+Columbus+Regional+-+Midtown/data=!4m7!3m6!1s0x888ccdaaea97440d:0xa48ed1903346608e!8m2!3d32.4798224!4d-84.9827155!16s%2Fg%2F1th7np1v!19sChIJDUSX6qrNjIgRjmBGM5DRjqQ,Piedmont Columbus Regional - Midtown,2.3,759,Hospital,"710 Center St, Columbus, GA 31901, United States","F2H8+WW Columbus, Georgia, USA",https://www.piedmont.org/locations/piedmont-columbus/about?utm_source=directorylisting&utm_medium=seo&utm_campaign=10223&y_source=1_MTI5OTcwMTAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 706-571-1000,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyXvHJgbzFHFE-hZ3zhNYOGzaJ9_-4fDYsHczVwWWLzF9OVuJl7zIrBB3QwdwgfK_RU44bmFGIOJVsSAs5TyK5h7CQKduuWsAzyiZ4lbN9RZG9yWb8vdqt5fH_3uJHuusWJSVl0=w408-h249-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Phoenix+City+AL/@32.4709761,-85.0007653,14z",2025-12-16T22:02:26.980Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Wellness+%26+Beyond+Medispa/data=!4m7!3m6!1s0x86e422d08ac38393:0xc373dc7cf0d284e4!8m2!3d32.5357515!4d-84.9685085!16s%2Fg%2F11w4g71n55!19sChIJk4PDitAi5IYR5ITS8Hzcc8M,Wellness & Beyond Medispa,5.0,50,Medical spa,"1648 Whittlesey Rd #400, Columbus, GA 31904, United States","G2PJ+8H Columbus, Georgia, USA",https://www.wellnessbeyondmedispa.com/,+1 706-221-1353,Closed · Opens 10 am Wed,https://lh3.googleusercontent.com/p/AF1QipNK6Oo4lXYWk1LJNfVwnosjhYyXPCDMvy6Ur9z9=w408-h252-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Phoenix+City+AL/@32.4709761,-85.0007653,14z",2025-12-16T22:02:32.266Z,9 am–4 pm,10 am–6 pm,9 am–4 pm,10 am–6 pm,9 am–2 pm,Closed,10 am–7 pm,Identifies as women-owned,,,
https://www.google.com/maps/place/Alabama+Vein+%26+Restoration+Medspa/data=!4m7!3m6!1s0x888bb1f410f792df:0xaa5087b11dd42132!8m2!3d33.6280459!4d-85.7876467!16s%2Fg%2F11gtyncghz!19sChIJ35L3EPSxi4gRMiHUHbGHUKo,Alabama Vein & Restoration Medspa,4.8,21,Surgical center,"1416 Golden Springs Rd, Anniston, AL 36207, United States","J6H6+6W Anniston, Alabama, USA",https://www.alabamaveincenter.com/?utm_source=gmb_auth,+1 877-268-8346,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3RsqtwjDIyNONRPNXxpHTw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=269.77188&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Phoenix+City+AL/@32.4709761,-85.0007653,14z",2025-12-16T22:02:35.001Z,,,,,,,,,,,
https://www.google.com/maps/place/Varicosity+Vein+Center/data=!4m7!3m6!1s0x888c2c0e56862503:0x22dd384c7ab64cc!8m2!3d32.3535141!4d-86.1672586!16s%2Fg%2F11b8t6lxcf!19sChIJAyWGVg4sjIgRzGSrx4TTLQI,Varicosity Vein Center,4.9,134,Surgical center,"1950 Berryhill Rd, Montgomery, AL 36117, United States","9R3M+C3 Montgomery, Alabama, USA",https://varicosityveincenter.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=montgomery,+1 334-647-1811,Closes soon · 5 pm · Opens 8 am Thu,https://lh3.googleusercontent.com/p/AF1QipNWvE00J8K4xfLze_gNCXLFoUwqNm1PUv2P9BuR=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Phoenix+City+AL/@32.4709761,-85.0007653,14z",2025-12-16T22:02:39.837Z,8 am–5 pm,Closed,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,,,,
https://www.google.com/maps/place/Columbus+Medical+Aesthetics/data=!4m7!3m6!1s0x888ccb44997cbee1:0x30f16f2dbceadba5!8m2!3d32.534707!4d-84.96253!16s%2Fg%2F11btx0kcmw!19sChIJ4b58mUTLjIgRpdvqvC1v8TA,Columbus Medical Aesthetics,4.9,40,Skin care clinic,"105 Enterprise Ct, Columbus, GA 31904, United States","G2MP+VX Columbus, Georgia, USA",http://www.columbusgaaesthetics.com/,+1 706-317-2673,Closed · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=O47qi_cZMSIU6Og6SvI0pg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=309.52237&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Phoenix+City+AL/@32.4709761,-85.0007653,14z",2025-12-16T22:02:44.788Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,,,
https://www.google.com/maps/place/Revitalize+Aesthetics+%26+Wellness/data=!4m7!3m6!1s0x88f33524e3d94a4f:0x3fb938ed8f0a8bf3!8m2!3d32.5465488!4d-84.8745532!16s%2Fg%2F11y2fkzlx6!19sChIJT0rZ4yQ184gR84sKj-04uT8,Revitalize Aesthetics & Wellness,4.9,72,Medical spa,"6901 Ray Wright Rd Suite I, Columbus, GA 31909, United States","G4WG+J5 Columbus, Georgia, USA",http://www.revitalizemedicalclinic.com/,+1 762-261-3880,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipNXJK1dIbLC0bfELqkV43bBbfZdDttP2dPYggdW=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Phoenix+City+AL/@32.4709761,-85.0007653,14z",2025-12-16T22:02:49.748Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–2 pm,Closed,9 am–5 pm,,,,
https://www.google.com/maps/place/Modern+Halo/data=!4m7!3m6!1s0x88f335f5f01bb28f:0xe5b0b93c80c5106d!8m2!3d32.5638333!4d-84.9377291!16s%2Fg%2F11khrvkhm3!19sChIJj7Ib8PU184gRbRDFgDy5sOU,Modern Halo,5.0,11,Medical spa,"7901 Veterans Pkwy Suite B, Columbus, GA 31909, United States","H376+GW Columbus, Georgia, USA",http://modernhalo.com/,+1 706-987-0809,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipOThBC9rVNXbZBhBRF5GxogOrxv_pi5vHXPD4w=w408-h323-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Phoenix+City+AL/@32.4709761,-85.0007653,14z",2025-12-16T22:02:54.866Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,Closed,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Southern+Vein+Care/data=!4m7!3m6!1s0x88f4c1565a05e007:0xf4e848dc6f6ed9a8!8m2!3d33.4100072!4d-84.6816623!16s%2Fg%2F1tnpg8cd!19sChIJB-AFWlbB9IgRqNlub9xI6PQ,Southern Vein Care,4.9,269,Vascular surgeon,"2959 Sharpsburg McCollum Rd, Newnan, GA 30265, United States","C869+28 Newnan, Georgia, USA",https://southernveincare.com/,+1 770-683-8346,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMQuclwf8u9n7FelcqHIAzOQEpRZjeQZ6Gs5ua7=w480-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Phoenix+City+AL/@32.4709761,-85.0007653,14z",2025-12-16T22:02:59.793Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–2 pm,Closed,Closed,8 am–4:30 pm,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Truffles+Vein+Specialists/data=!4m7!3m6!1s0x88f4c9bf54acdb7d:0xc0623d5b46960541!8m2!3d33.3748928!4d-84.7992844!16s%2Fg%2F11v11b1q7y!19sChIJfdusVL_J9IgRQQWWRls9YsA,Truffles Vein Specialists,4.9,122,Surgeon,"8 E Ct Square, Newnan, GA 30263, United States","96F2+X7 Newnan, Georgia, USA",https://www.trufflesveinspecialists.com/,+1 678-833-1444,"Closed · Opens 8:30 am Wed

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNhyoJiStNZk3vB8ISXOHomjVqVA_iB6qS3v9q-=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Phoenix+City+AL/@32.4709761,-85.0007653,14z",2025-12-16T22:03:04.883Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Horizons+Diagnostics/data=!4m7!3m6!1s0x888ccb673bd20665:0xe2495cf27252dcb0!8m2!3d32.5335285!4d-84.9625712!16s%2Fg%2F1xg5tfyl!19sChIJZQbSO2fLjIgRsNxScvJcSeI,Horizons Diagnostics,4.8,556,Family practice physician,"106 Enterprise Ct, Columbus, GA 31904, United States","G2MP+CX Columbus, Georgia, USA",http://hdllc.org/,+1 706-321-2555,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSztf1J0817SKkCFF5rQgnJJBOIZa6SBNeITrq8okVhqm8o4uhDr6YBlNmoIEEfAsQdVWlbkHhfOUe-XHexCCUvaUwYIPpAz5u7JoGpsYxmX5rbH-k37QbxbYQmI-i7K9SHDeOnw=w408-h544-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Phoenix+City+AL/@32.4709761,-85.0007653,14z",2025-12-16T22:03:10.280Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,,,,
https://www.google.com/maps/place/Ageless+Medical+Aesthetics/data=!4m7!3m6!1s0x88f333073c2ea63f:0x12a84d5c19a0c6b8!8m2!3d32.5660725!4d-84.9329578!16s%2Fg%2F11r0sb2ybg!19sChIJP6YuPAcz84gRuMagGVxNqBI,Ageless Medical Aesthetics,4.9,159,Medical spa,"8132 Veterans Pkwy #415, Columbus, GA 31909, United States","H388+CR Columbus, Georgia, USA",https://www.agelessmedicalaesthetics.com/,+1 706-221-9878,"Closed · Opens 9 am Wed

Confirmed by this business 3 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyjSawpxe66a7HxJZxBufUK7NN7vOb2ku68HG9oprcDRqebOvwHZJ04ZhJx6nIsOyH3S5AOPgwTy33xDxBaGkxVmT93sUKmeF9Hup3vloWD3CRqfTbE7t7ZNRO0-5Vn41qC1kU7=w408-h545-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Phoenix+City+AL/@32.4709761,-85.0007653,14z",2025-12-16T22:03:20.439Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,,,
https://www.google.com/maps/place/Center+for+Vein+Restoration+%7C+Dr.+Michael+Aikens/data=!4m7!3m6!1s0x888c2dc6e88d7909:0xcc5375ffb1cca687!8m2!3d32.353648!4d-86.166408!16s%2Fg%2F11qnbs_lbx!19sChIJCXmN6MYtjIgRh6bMsf91U8w,Center for Vein Restoration | Dr. Michael Aikens,4.9,122,Vascular surgeon,"2020 Berryhill Rd, Montgomery, AL 36117, United States","9R3M+FC Montgomery, Alabama, USA",https://www.centerforvein.com/our-clinics/locations/montgomery-alabama,+1 334-259-3580,"Closes soon · 5 pm · Opens 6 am Wed

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMji0RWcaUdGV1rnjw5bMS9aUyE6VxHGuh8flmf=w408-h426-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Phoenix+City+AL/@32.4709761,-85.0007653,14z",2025-12-16T22:03:25.573Z,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,Closed,Closed,6 am–5 pm,,,,
https://www.google.com/maps/place/Riverview+Regional+Medical+Center/data=!4m7!3m6!1s0x888a3eadc327df4d:0x29231de8a02bdddc!8m2!3d34.0045179!4d-86.0034532!16s%2Fm%2F04g3p_b!19sChIJTd8nw60-iogR3N0roOgdIyk,Riverview Regional Medical Center,4.7,2501,Hospital,"600 S 3rd St, Gadsden, AL 35901, United States","2X3W+RJ Gadsden, Alabama, USA",https://riverviewregional.com/,+1 256-543-5200,,https://lh3.googleusercontent.com/p/AF1QipNPfMLf7E7dacQVlL0RAS7_9PR7sgsJNdHB9CfJ=w408-h487-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Gadsden+AL/@34.014264,-86.0066386,14z",2025-12-16T22:03:41.730Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Southern+Skies+Dermatology+and+Surgery/data=!4m7!3m6!1s0x888a3f280a7a9bdf:0x723f5743b56df97!8m2!3d34.0070609!4d-85.9645934!16s%2Fg%2F11b5qyqqnh!19sChIJ35t6Cig_iogRl99WO3T1Iwc,Southern Skies Dermatology and Surgery,4.8,211,Dermatologist,"Southern Skies Dermatology and Surgery, Regional Medical Center, 300 Medical Center Dr 402 Floor 4, Gadsden, AL 35903, United States","224P+R5 Gadsden, Alabama, USA",http://southernskiesdermatology.com/,+1 205-900-2000,Closes soon · 4:30 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzYnL3NyJ1BFqRGdxyuRrnThcu5Ej8-DyGQGDqrusu4L_CVDYF4TvJylj5kHbv0Zbg9xpygRUpLeIaArjajnIiATdjKhaJN7VWi0DqG9_xGSndMX22cFQQxveZUCZ5m6395A1koRaDPcQ7f=w408-h355-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Gadsden+AL/@34.014264,-86.0066386,14z",2025-12-16T22:03:46.596Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,Closed,8 am–4:30 pm,,,,
https://www.google.com/maps/place/Surgery+Clinic/data=!4m7!3m6!1s0x888a3ea93f4119c9:0x6f117a38420e3d2!8m2!3d34.0070567!4d-86.0077596!16s%2Fg%2F1tfln65j!19sChIJyRlBP6k-iogR0uMghKMX8QY,Surgery Clinic,3.9,11,Medical clinic,"419 S 5th St, Gadsden, AL 35901, United States","2X4R+RV Gadsden, Alabama, USA",http://www.thesurgeryclinic-alabama.com/,+1 256-547-6331,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cwqAGdKXNoKxaDTYf0gVuQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=304.87747&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Gadsden+AL/@34.014264,-86.0066386,14z",2025-12-16T22:03:49.499Z,,,,,,,,,,,
https://www.google.com/maps/place/The+Wound+Healing+Center+at+Gadsden+Regional/data=!4m7!3m6!1s0x888a3f288d7161a5:0x152f8cc95d6e9699!8m2!3d34.0070585!4d-85.9645973!16s%2Fg%2F11bw68bjyw!19sChIJpWFxjSg_iogRmZZuXcmMLxU,The Wound Healing Center at Gadsden Regional,4.7,12,Medical Center,"300 Medical Center Dr # 201, Gadsden, AL 35903, United States","224P+R5 Gadsden, Alabama, USA",https://www.gadsdenregional.com/wound-care-service?utm_source=gmb&utm_medium=homepage&utm_campaign=biz-listings,+1 256-413-6480,"Closes soon · 4:30 pm · Opens 8 am Wed

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMCQwbaUmBnClRX0vQO__CawiIwIHibbyhdJkY5=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Gadsden+AL/@34.014264,-86.0066386,14z",2025-12-16T22:03:54.294Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,,,
https://www.google.com/maps/place/Gadsden+Surgery+Center/data=!4m7!3m6!1s0x888a3eaecda30e3b:0xbb0f5160f26d1aca!8m2!3d34.0073054!4d-86.0068965!16s%2Fg%2F1td0nsy0!19sChIJOw6jza4-iogRyhpt8mBRD7s,Gadsden Surgery Center,4.7,58,Surgical center,"418 S 5th St, Gadsden, AL 35901, United States","2X4V+W6 Gadsden, Alabama, USA",https://www.gadsdensurgerycenter.com/?utm_source=gmb&utm_medium=homepage&utm_campaign=biz-listings,+1 256-543-1253,Closes soon · 5 pm · Opens 6 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QQ2uZTm-HyQch9qocRF0eQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=109.00484&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Gadsden+AL/@34.014264,-86.0066386,14z",2025-12-16T22:03:59.250Z,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,Closed,Closed,6 am–5 pm,,,,
"https://www.google.com/maps/place/LeighAnn+Aloia,+CRNP,+MSN+@+The+Myers+Institute/data=!4m7!3m6!1s0x888a3fee8eee6d2f:0x8f870f64ac22b2cf!8m2!3d34.0077242!4d-85.967706!16s%2Fg%2F11q3ry5flg!19sChIJL23uju4_iogRz7IirGQPh48","LeighAnn Aloia, CRNP, MSN @ The Myers Institute",5.0,116,Dermatologist,"300 Medical Center Dr Suite 305, Gadsden, AL 35903, United States","225J+3W Gadsden, Alabama, USA",http://www.themyersinstitute.com/,+1 256-494-8000,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyOIn9a-BeleCyWlabAyjDs486dnIgscTMwxbFiYN8Pt3D3AxLvcYmkA4_uhmqs0nyyjTYAQxpKn_zZ4E4s9dxpf7eVRr7shAFMieguvE-NLSPBlFHM9RTyICXx42pDt2MbaJ7f=w408-h379-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Gadsden+AL/@34.014264,-86.0066386,14z",2025-12-16T22:04:04.483Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,,,,
https://www.google.com/maps/place/REGIONAL+CLINIC/data=!4m7!3m6!1s0x888a3f25f6755ed5:0x521b0ed52a6b2103!8m2!3d34.0094151!4d-85.9653376!16s%2Fg%2F11g6_0vhrj!19sChIJ1V519iU_iogRAyFrKtUOG1I,REGIONAL CLINIC,4.8,106,Medical clinic,"1026 Goodyear Ave Bldg 400 #302b, Gadsden, AL 35903, United States","225M+QV Gadsden, Alabama, USA",http://www.regionalclinic.org/,+1 256-485-0899,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMWX_MVXOY2mxpMwCdhbdyY3UDIFfSsQRYzEY2s=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Gadsden+AL/@34.014264,-86.0066386,14z",2025-12-16T22:04:09.346Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,,
https://www.google.com/maps/place/Alabama+Cardiovascular+Group+-+Gadsden/data=!4m7!3m6!1s0x888a3f289e296fed:0x2b3c931ac562fd8b!8m2!3d34.0088549!4d-85.9643646!16s%2Fg%2F11c6s47j4c!19sChIJ7W8pnig_iogRi_1ixRqTPCs,Alabama Cardiovascular Group - Gadsden,3.0,47,Medical clinic,"1102 Goodyear Ave, Gadsden, AL 35903, United States","225P+G7 Gadsden, Alabama, USA",https://www.gadsdenphysicianclinics.com/our-locations/alabama-cardiovascular-group-gadsden-3330?utm_source=gmb&utm_medium=homepage&utm_campaign=biz-listings,+1 256-492-9924,"Closes soon · 5 pm · Opens 8 am Wed

Confirmed by this business 6 days ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pbWRekL5l3-nZAtBiwMX6g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=24.358217&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Gadsden+AL/@34.014264,-86.0066386,14z",2025-12-16T22:04:14.227Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,,,,
https://www.google.com/maps/place/Surgical+Dermatology+Group+-+Gadsden/data=!4m7!3m6!1s0x888a3fa3d13742b7:0x24c5a3255efb2ef3!8m2!3d34.0081958!4d-86.0064321!16s%2Fg%2F11lq3zty_d!19sChIJt0I30aM_iogR8y77XiWjxSQ,Surgical Dermatology Group - Gadsden,4.9,846,Dermatologist,"407 S 4th St, Gadsden, AL 35901, United States","2X5V+7C Gadsden, Alabama, USA",https://surgicaldermatology.com/location/gadsden-al/?utm_source=Google&utm_medium=Organic&utm_campaign=GMB_Gadsden,+1 205-977-9876,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipM31oam-r7coXSN8AmIUgKm9XEnwXOJUgyWeG_C=w756-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Gadsden+AL/@34.014264,-86.0066386,14z",2025-12-16T22:04:19.214Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,Closed,8 am–4 pm,,,,
https://www.google.com/maps/place/Gadsden+Regional+Medical+Center/data=!4m7!3m6!1s0x888a3f2807be89eb:0x143ab74376825c74!8m2!3d34.0077767!4d-85.9657366!16s%2Fm%2F04g3qgn!19sChIJ64m-Byg_iogRdFyCdkO3OhQ,Gadsden Regional Medical Center,4.4,5317,Hospital,"1007 Goodyear Ave, Gadsden, AL 35903, United States","225M+4P Gadsden, Alabama, USA",https://www.gadsdenregional.com/?utm_source=gmb&utm_medium=homepage&utm_campaign=biz-listings,+1 256-494-4000,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzauvUQ2WivXmczQ8BH2z8BoCv7Usv_DFFvQvo3SZLbfjQIuX60Tck2kTBMVYbXZ3ydCASuzuhbZrI2_WI_7gGRxSWty-MRlZHemitz1dXD5Uj56angTpIHMO-6OnguSeQGIt0D=w408-h271-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Gadsden+AL/@34.014264,-86.0066386,14z",2025-12-16T22:04:24.148Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/The+Myers+Institute/data=!4m7!3m6!1s0x888a3f288d7161a5:0x715823e17a2d309c!8m2!3d34.0071567!4d-85.9645971!16s%2Fg%2F11dx8lwxsp!19sChIJpWFxjSg_iogRnDAteuEjWHE,The Myers Institute,4.9,109,Plastic surgery clinic,"300 Medical Center Dr Suite 305, Gadsden, AL 35903, United States","224P+V5 Gadsden, Alabama, USA",https://www.themyersinstitute.com/,+1 256-494-8000,Closes soon · 5 pm · Opens 7:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipNIfPC5ewz1vfmvNjGNSWafMYxbYidcnZHSb7W-=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Gadsden+AL/@34.014264,-86.0066386,14z",2025-12-16T22:04:29.295Z,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,8 am–12 pm,Closed,Closed,7:30 am–5 pm,,,,
"https://www.google.com/maps/place/Alberto+Echeverri,+M.D./data=!4m7!3m6!1s0x888a3ed780dc4555:0x442bdd96a76f1810!8m2!3d34.0085725!4d-85.9697396!16s%2Fg%2F1tj7ftx9!19sChIJVUXcgNc-iogREBhvp5bdK0Q","Alberto Echeverri, M.D.",4.9,349,Surgeon,"900 Goodyear Ave Ste B, Gadsden, AL 35903, United States","225J+C4 Gadsden, Alabama, USA",https://www.gadsdenphysicianclinics.com/doctors-providers/echeverri-alberto-md-facs-8689?utm_source=gmb&utm_medium=homepage&utm_campaign=biz-listings,+1 256-492-0020,"Closes soon · 5 pm · Opens 8 am Wed

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipM5Qzf_6f7jqnYPBLNn7UbMeWt1ea3OwlUzWGDx=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Gadsden+AL/@34.014264,-86.0066386,14z",2025-12-16T22:04:34.169Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,,,,
https://www.google.com/maps/place/The+Clinic+of+Gadsden/data=!4m7!3m6!1s0x888a395a453199e1:0xf22ef83ced10041d!8m2!3d33.9865483!4d-86.005353!16s%2Fg%2F11hcf1j4x3!19sChIJ4ZkxRVo5iogRHQQQ7Tz4LvI,The Clinic of Gadsden,4.0,27,Medical clinic,"1401 Rainbow Dr Suite B, Gadsden, AL 35901, United States","XXPV+JV Gadsden, Alabama, USA",https://theclinic.online/,+1 256-646-6358,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3-9axjdjNSrJUG1MVBlMRA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=281.75577&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Gadsden+AL/@34.014264,-86.0066386,14z",2025-12-16T22:04:39.228Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,,
https://www.google.com/maps/place/Cardiothoracic+Surgical+Associates/data=!4m7!3m6!1s0x888a3f28a852efab:0x2df702d1b01bf2fb!8m2!3d34.0069762!4d-85.964547!16s%2Fg%2F11g72fjrqg!19sChIJq-9SqCg_iogR-_IbsNEC9y0,Cardiothoracic Surgical Associates,5.0,1,Medical clinic,"300 Medical Center Dr Suite 401, Gadsden, AL 35903, United States","224P+Q5 Gadsden, Alabama, USA",https://www.gadsdenphysicianclinics.com/our-locations/gadsden-physician-clinics-cardiothoracic-surgical-2571?utm_source=gmb&utm_medium=homepage&utm_campaign=biz-listings,+1 256-413-6201,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNlllYnYhb8m1Bp2ld8hHFklbCh2KCm0in5X3RH=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Gadsden+AL/@34.014264,-86.0066386,14z",2025-12-16T22:04:44.072Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,,,,
https://www.google.com/maps/place/Etowah+Family+Medical/data=!4m7!3m6!1s0x888a3eaf0c15cf17:0xee113a6e4522b648!8m2!3d33.9866084!4d-86.0060411!16s%2Fg%2F1v3_3g2d!19sChIJF88VDK8-iogRSLYiRW46Ee4,Etowah Family Medical,4.8,56,Medical clinic,"1405 Rainbow Dr, Gadsden, AL 35901, United States","XXPV+JH Gadsden, Alabama, USA",,+1 256-467-4498,Closes soon · 4:30 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipO91AEJ8iIv9e9cckQw44nqb6QGQVlAmoL3lNge=w408-h306-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Gadsden+AL/@34.014264,-86.0066386,14z",2025-12-16T22:04:49.009Z,"8 am–12 pm, 12:30–4:30 pm","8 am–12 pm, 12:30–4:30 pm","8 am–12 pm, 12:30–4:30 pm",Closed,Closed,Closed,"8 am–12 pm, 12:30–4:30 pm",,,,
