placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,isBlackOwned
"https://www.google.com/maps/place/Dr.+Iwona+R.+Filipowska,+MD/data=!4m7!3m6!1s0x876ea237209527f7:0x2f2341a054868ada!8m2!3d40.4343593!4d-104.6960533!16s%2Fg%2F1tfnthp9!19sChIJ9yeVIDeibocR2oqGVKBBIy8","Dr. Iwona R. Filipowska, MD",5.0,1,Pediatrician,"100 N 11th Ave, Greeley, CO 80631, United States","C8M3+PH Greeley, Colorado, USA",http://www.sunrisecommunityhealth.org/,+1 970-352-8898,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pMRERooDRCWeQ6pVk_bq6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=18.899088&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:45:58.741Z,
https://www.google.com/maps/place/Kakakhei+Masroor+MD/data=!4m7!3m6!1s0x876ea237209527f7:0x3899ef96e9a40c37!8m2!3d40.4343246!4d-104.696165!16s%2Fg%2F1wv_sq9f!19sChIJ9yeVIDeibocRNwyk6ZbvmTg,Kakakhei Masroor MD,3.7,3,Pediatrician,"100 N 11th Ave, Greeley, CO 80631, United States","C8M3+PG Greeley, Colorado, USA",http://www.sunrisecommunityhealth.org/,+1 970-352-8898,Open · Closes 6 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P5S5Xp0FuT3-k4h9VyGzaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=73.29398&pitch=0&thumbfov=100,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:46:03.458Z,
https://www.google.com/maps/place/Dr.+John+Guenther/data=!4m7!3m6!1s0x87694cbd4b988ef5:0x154dd18b14d143c7!8m2!3d40.5204845!4d-105.054726!16s%2Fg%2F1td65t6r!19sChIJ9Y6YS71MaYcRx0PRFIvRTRU,Dr. John Guenther,,,Pediatrician,"1214 Oak Park Dr #7302, Fort Collins, CO 80525, United States","GWCW+54 Fort Collins, Colorado, USA",http://youthclinic.com/?utm_source=google&utm_medium=organic&utm_campaign=google-my-business-john-guenther,+1 970-267-9510,,,https://lh3.googleusercontent.com/p/AF1QipP8S7hKGnM8h8q6R9VyCKoKP_DJ9fSvy5pzVmo7=w408-h610-k-no,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:46:05.923Z,
https://www.google.com/maps/place/Dubynsky+Orest+MD/data=!4m7!3m6!1s0x876ea162858bb321:0x16f587f815d3bbc!8m2!3d40.4143295!4d-104.7277465!16s%2Fg%2F1td9wm8l!19sChIJIbOLhWKhbocRvDtdgX9YbwE,Dubynsky Orest MD,3.8,12,Pediatrician,"1610 29th Ave Pl #101, Greeley, CO 80634, United States","C77C+PW Greeley, Colorado, USA",https://mytchp.com/team/orest-dubysnky/,+1 970-356-2600,Closes soon · 5 pm · Opens 8:30 am Wed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bQ1lQCWG0-pRLxuoF7muKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.77813&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:46:10.659Z,
"https://www.google.com/maps/place/Bradley+Ethington,+DO/data=!4m7!3m6!1s0x8769532ee0a0c035:0x4c64309d4904ffe6!8m2!3d40.52139!4d-105.0085323!16s%2Fg%2F11clsyrd03!19sChIJNcCg4C5TaYcR5v8ESZ0wZEw","Bradley Ethington, DO",,,Pediatrician,"4700 Lady Moon Dr, Fort Collins, CO 80528, United States","GXCR+HH Fort Collins, Colorado, USA",,+1 970-821-4500,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Bc_uj8k3Xc6sfhX3e9AvCQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=91.92403&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:46:13.283Z,
https://www.google.com/maps/place/Timnath+Kids+Dentistry/data=!4m7!3m6!1s0x876eb39d9ac67ee9:0x6501c3f1f284cb24!8m2!3d40.5225923!4d-104.9766032!16s%2Fg%2F11txd_r473!19sChIJ6X7Gmp2zbocRJMuE8vHDAWU,Timnath Kids Dentistry,5.0,488,Pediatric dentist,"4650 Signal Tree Dr UNIT 1100, Timnath, CO 80547, United States","G2FF+29 Timnath, Colorado, USA",http://www.timnathkids.com/,+1 970-530-4442,Closes soon · 5 pm · Opens 8 am Wed,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipOle1LVHhv8VWZMacfzRjYZOGlO60vj87UowzoE=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/pediatrician+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:46:18.087Z,
"https://www.google.com/maps/place/Amanda+Harding,+MD:+Pediatrics/@40.4806957,-104.9231807,17z/data=!3m1!4b1!4m6!3m5!1s0x876ea4299001ce37:0xe2f23fb3ccec730f!8m2!3d40.4806957!4d-104.9231807!16s%2Fg%2F1hc180ypc","Amanda Harding, MD: Pediatrics",5.0,1,Pediatrician,"1300 Main St, Windsor, CO 80550, United States","F3JG+7P Windsor, Colorado, USA",http://www.zzpeds.com/,+1 970-686-5646,,,,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:46:22.836Z,
"https://www.google.com/maps/place/Dr.+Barry+O'Brien/@46.423669,-129.9427085,3z/data=!3m1!4b1!4m6!3m5!1s0x1ea8c95ed5dcb:0x1a1b48129a368497!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11wfn30h8d",Dr. Barry O'Brien,,,Pediatrician,,,https://youthclinic.com/staff/barry-obrien-md/,+1 970-267-9510,Closed · Opens 8 am Wed,,,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–2 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/pediatrician+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:46:29.464Z,
"https://www.google.com/maps/place/Banner+Health+Clinic+-+Pediatrics+%7C+Loveland,+CO+%7C+13th+St./data=!4m7!3m6!1s0x8769532ee27da6af:0x60f93e05c376edda!8m2!3d40.406465!4d-105.0409761!16s%2Fg%2F1vqmjvy2!19sChIJr6Z94i5TaYcR2u12wwU--WA","Banner Health Clinic - Pediatrics | Loveland, CO | 13th St.",3.6,42,Pediatrician,"2555 E 13th St #130, Loveland, CO 80537, United States","CX45+HJ Loveland, Colorado, USA",https://www.bannerhealth.com/locations/loveland/banner-health-clinic-13th-pediatrics?utm_source=gmb&utm_medium=listing&utm_campaign=bhc_webcta&y_source=1_MTE5MDc1MDUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 970-820-5437,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipOe5ejLrX45nc97Xzp4eI1I-0bHOm-5hcj4tWWM=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:46:34.167Z,
https://www.google.com/maps/place/Windsor+Pediatric+Dentistry/data=!4m7!3m6!1s0x876eb1e8b2caf725:0xf2d7879e26e625e1!8m2!3d40.4806734!4d-104.9295484!16s%2Fg%2F1tg_m3hv!19sChIJJffKsuixbocR4SXmJp6H1_I,Windsor Pediatric Dentistry,4.9,432,Pediatric dentist,"1576 Main St, Windsor, CO 80550, United States","F3JC+75 Windsor, Colorado, USA",http://www.windsorpediatricdentistry.com/,+1 970-674-3247,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweotQGxCaoKMOVT1_yatlFL2lPwSFQxkUkeEzj21X4OB6FuSetium85Zl4aUimT0kUXnnZeSAYwdmxl_xLPv4fdSwpwKZHdR5-byhHI7NGEHT28-CaCzpmxodPyzkJSIwUkaoTZifw=w408-h528-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,7 am–2 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:46:38.993Z,
https://www.google.com/maps/place/OASIS+Pediatric+Therapy/data=!4m7!3m6!1s0x876ea7adbd9116e7:0x780ce2cd92f8ff84!8m2!3d40.407683!4d-104.772657!16s%2Fg%2F11k9djj_xp!19sChIJ5xaRva2nbocRhP_4ks3iDHg,OASIS Pediatric Therapy,4.8,49,Home health care service,"5699 W 20th St, Greeley, CO 80634, United States","C65G+3W Greeley, Colorado, USA",https://www.oasispediatrictherapy.com/,+1 970-451-1234,Open · Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipOGK_A5peGx22PJP9pw9ntm-eGtAyW3dq4UQ66b=w408-h408-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:46:43.926Z,
https://www.google.com/maps/place/Bighorn+Family+Dental/data=!4m7!3m6!1s0x87694b567d5f270d:0xaa39d91d4517e550!8m2!3d40.5351302!4d-105.0389065!16s%2Fg%2F1tdkh3yg!19sChIJDSdffVZLaYcRUOUXRR3ZOao,Bighorn Family Dental,4.9,759,Dentist,"2105 Bighorn Dr Suite 200, Fort Collins, CO 80525, United States","GXP6+3C Fort Collins, Colorado, USA",http://www.bighornfamilydental.com/,+1 970-226-5400,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipM_GJq3cdyffZPsLQjYZO36eArcpMzcgYDbD9QX=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:46:48.721Z,
"https://www.google.com/maps/place/Elizabeth+Wuerslin,+MD:+Pediatrics/data=!4m7!3m6!1s0x876ea42a19f7bfcb:0xded6f04fec649a9!8m2!3d40.406345!4d-104.793629!16s%2Fg%2F11ddwvggs4!19sChIJy7_3GSqkbocRqUnG_gRv7Q0","Elizabeth Wuerslin, MD: Pediatrics",,,Pediatrician,"2001 70th Ave, Greeley, CO 80634, United States","C644+GG Greeley, Colorado, USA",,+1 970-810-2135,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nFDpJWtWDx4SqD6hRA-sHA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=19.952633&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:46:51.362Z,
https://www.google.com/maps/place/ToothTown+of+Greeley/data=!4m7!3m6!1s0x876ea22ec48d6c7f:0x92941d8becd12be9!8m2!3d40.423723!4d-104.697554!16s%2Fg%2F1tf3pd6m!19sChIJf2yNxC6ibocR6SvR7IsdlJI,ToothTown of Greeley,4.7,193,Pediatric dentist,"1122 9th St #101, Greeley, CO 80631, United States","C8F2+FX Greeley, Colorado, USA",https://www.toothtowngreeley.com/?utm_source=gmb&utm_medium=organic&utm_campaign=listing,+1 970-888-6210,Closes soon · 5 pm · Opens 9 am Wed,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipM4gFLEpTyansosXyd5m-5tmGWE1T_alwRlirsf=w408-h272-k-no,true,9 am–5 pm,9 am–12 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:46:56.082Z,
"https://www.google.com/maps/place/Katie+Dickinson,+MD/data=!4m7!3m6!1s0x876eb3334980bbcf:0x84edcc035604aafd!8m2!3d40.52139!4d-105.0085323!16s%2Fg%2F11gxtnc8tw!19sChIJz7uASTOzbocR_aoEVgPM7YQ","Katie Dickinson, MD",,,Pediatrician,"4700 Lady Moon Dr, Fort Collins, CO 80528, United States","GXCR+HH Fort Collins, Colorado, USA",,+1 970-821-4500,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Bc_uj8k3Xc6sfhX3e9AvCQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=91.92403&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:46:58.601Z,
https://www.google.com/maps/place/UCHealth+-+Aaron+Carson+MD/data=!4m7!3m6!1s0x87694d528ab8206f:0xde715e9d3a39fa3c!8m2!3d40.5216161!4d-105.0305829!16s%2Fg%2F11s5sfv3zr!19sChIJbyC4ilJNaYcRPPo5Op1ecd4,UCHealth - Aaron Carson MD,3.5,4,Doctor,"4674 Snow Mesa Dr Suite 200, Fort Collins, CO 80528, United States","GXC9+JQ Fort Collins, Colorado, USA",https://www.uchealth.org/provider/aaron-carson-md/,+1 970-266-3650,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=f-9Jh8HTUJvuQBJ8Y4mLHw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=61.921722&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:47:01.451Z,
https://www.google.com/maps/place/UCHealth+-+Thomas+Klink+MD/data=!4m7!3m6!1s0x876eb31bb9762b0b:0x11dcb979eee6ec94!8m2!3d40.5216161!4d-105.0305829!16s%2Fg%2F11vwv64sgl!19sChIJCyt2uRuzbocRlOzm7nm53BE,UCHealth - Thomas Klink MD,3.7,3,Doctor,"4674 Snow Mesa Dr Suite 200, Fort Collins, CO 80528, United States","GXC9+JQ Fort Collins, Colorado, USA",https://www.uchealth.org/provider/thomas-klink-md-mph/,+1 970-266-3650,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=J1M5IOq8Egz3VlCxh80NNw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.33113&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:47:04.541Z,
https://www.google.com/maps/place/Allergy+Partners+of+Northern+Colorado/data=!4m7!3m6!1s0x87694cb2147d0589:0xb0168f2c001f28bc!8m2!3d40.5220919!4d-105.036753!16s%2Fg%2F11b806pg1c!19sChIJiQV9FLJMaYcRvCgfACyPFrA,Allergy Partners of Northern Colorado,4.2,84,Medical clinic,"2121 E Harmony Rd #290, Fort Collins, CO 80528, United States","GXC7+R7 Fort Collins, Colorado, USA",https://www.allergypartners.com/fort-collins-co/,+1 970-221-2370,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoOA18LMpt_sMjftUjtaGPtVJ5TjeyCdoqYcgcqdHeZHyOdbPeQT0SC9RCkDz2v-6F87AnpyOsRoUUgAnp1ME8Dw21TnovUn11kWw3CkZqPuf9NeVb88DLzrnbvvYHbLQM9Vno-=w408-h306-k-no,true,8 am–5 pm,8 am–4:45 pm,8 am–4:45 pm,8 am–4:45 pm,Closed,Closed,8 am–4:45 pm,"https://www.google.com/maps/search/pediatrician+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:47:09.757Z,
"https://www.google.com/maps/place/Angela+Anderson,+MD/data=!4m7!3m6!1s0x876eb37d27686a63:0x273b0cb79881e98e!8m2!3d40.5213155!4d-105.0085276!16s%2Fg%2F11fhwyncb9!19sChIJY2poJ32zbocRjumBmLcMOyc","Angela Anderson, MD",,,Pediatrician,"4700 Lady Moon Dr, Fort Collins, CO 80528, United States","GXCR+GH Fort Collins, Colorado, USA",,+1 970-821-4500,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Bc_uj8k3Xc6sfhX3e9AvCQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=98.04222&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Greeley+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-02-10T23:47:12.441Z,
"https://www.google.com/maps/place/KC+Marler,+MD/data=!4m7!3m6!1s0x876953b7c0aed4e9:0x1ecf07e0b0948aab!8m2!3d40.406465!4d-105.0409761!16s%2Fg%2F11hy_mvf95!19sChIJ6dSuwLdTaYcRq4qUsOAHzx4","KC Marler, MD",4.5,11,Pediatrician,"2555 E 13th St Suite 130, Loveland, CO 80537, United States","CX45+HJ Loveland, Colorado, USA",https://doctors.bannerhealth.com/provider/McKay+Marler/451610?utm_source=gmb&utm_medium=listing&utm_campaign=doc_onlinescheduling&y_source=1_MTMwNzAyMTYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 970-820-5437,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0b25hLcQ6BR7mNOHNzxwoQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=354.2845&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2026-02-10T23:47:32.989Z,
https://www.google.com/maps/place/Pediatric+Sleep+Specialists+-+Loveland+Sleep+Clinic+%26+Lab/data=!4m7!3m6!1s0x876953fb8ecac57b:0x7380f56a552cdfee!8m2!3d40.4138363!4d-105.0539598!16s%2Fg%2F11txnscysz!19sChIJe8XKjvtTaYcR7t8sVWr1gHM,Pediatric Sleep Specialists - Loveland Sleep Clinic & Lab,4.7,84,Sleep clinic,"2021 N Boise Ave, Loveland, CO 80538, United States","CW7W+GC Loveland, Colorado, USA",http://www.pediatricsleepspecialists.com/,+1 970-527-1122,Closes soon · 5 pm · Reopens 7 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=W4sEtZE1NNTB-vcF1DkSPw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=144.43356&pitch=0&thumbfov=100,true,"12–7 am, 8 am–5 pm, 7 pm–12 am","12–7 am, 8 am–5 pm, 7 pm–12 am","12–7 am, 8 am–5 pm, 7 pm–12 am","12–7 am, 8 am–5 pm, 7 pm–12 am","12–7 am, 7 pm–12 am","12–7 am, 7 pm–12 am","12–7 am, 8 am–5 pm, 7 pm–12 am","https://www.google.com/maps/search/pediatrician+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2026-02-10T23:47:37.778Z,
https://www.google.com/maps/place/Sunrise+Thompson+Health+Clinic/data=!4m7!3m6!1s0x876953ca7729ebf1:0xf21189bb48072e4d!8m2!3d40.4206244!4d-105.0667909!16s%2Fg%2F11sfj3jn42!19sChIJ8espd8pTaYcRTS4HSLuJEfI,Sunrise Thompson Health Clinic,4.6,21,Pediatrician,"2880 N Monroe Ave, Loveland, CO 80538, United States","CWCM+67 Loveland, Colorado, USA",https://www.sunrisecommunityhealth.org/sunrisethompson,+1 970-613-6800,Open · Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipNaarT_OgHUeD-If94zMpvk6Ufjv9onGFB07vP7=w408-h306-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,Closed,Closed,Closed,7:30 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2026-02-10T23:47:42.424Z,
https://www.google.com/maps/place/Pediatric+Dentistry+Of+Loveland/data=!4m7!3m6!1s0x876952e8f36a6145:0x8bc5fe261c115e76!8m2!3d40.4216465!4d-105.0589905!16s%2Fg%2F1tdkh3yn!19sChIJRWFq8-hSaYcRdl4RHCb-xYs,Pediatric Dentistry Of Loveland,5.0,653,Pediatric dentist,"2800 Madison Square Dr #1, Loveland, CO 80538, United States","CWCR+MC Loveland, Colorado, USA",https://www.tropicalteeth.com/?utm_source=Website&utm_medium=GMB,+1 970-669-7711,Closes soon · 5 pm · Opens 8 am Wed,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipMqnihI3rWdef0W79tPVbaFH1fId7fn2OSJBzUU=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,7 am–3 pm,9 am–1 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2026-02-10T23:47:47.374Z,
https://www.google.com/maps/place/UCHealth+-+Julie+Noffsinger+MD/data=!4m7!3m6!1s0x876eace2db36b591:0x9f14d0e2d19fd4fd!8m2!3d40.407981!4d-105.0267478!16s%2Fg%2F11dxlbh7hh!19sChIJkbU22-KsbocR_dSf0eLQFJ8,UCHealth - Julie Noffsinger MD,5.0,4,Pediatrician,"3520 E 15th St, Loveland, CO 80537, United States","CX5F+58 Loveland, Colorado, USA",https://www.uchealth.org/provider/julie-m-noffsinger-md-pediatrics/,+1 970-203-7165,,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=---mZJLKdkoJ0vhGOAxkAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.239075&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2026-02-10T23:47:50.057Z,
https://www.google.com/maps/place/UCHealth+-+Bridget+Brown+MD/data=!4m7!3m6!1s0x876eadc52207eb31:0x9005cd0fe68515b9!8m2!3d40.407981!4d-105.0267478!16s%2Fg%2F11gt94y2fn!19sChIJMesHIsWtbocRuRWF5g_NBZA,UCHealth - Bridget Brown MD,5.0,5,Pediatrician,"3520 E 15th St, Loveland, CO 80537, United States","CX5F+58 Loveland, Colorado, USA",https://www.uchealth.org/provider/bridget-brown-md/,+1 970-203-7165,,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq8jVkd-rCYhHC7XCDRAmW618_-tsVXm2yOxo_P2hpX5R4mrmBh9ooMlzrv-PAC71Gd9CpQDRPoDhjQWjMiBhmOA9UWIcqkgYfYlU3pBDfEtkTu6J8MN7SCw5TOJ1fPzKIDetiD=w408-h725-k-no,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2026-02-10T23:47:52.957Z,
"https://www.google.com/maps/place/Dahlia+Robin+Pease,+DO/data=!4m7!3m6!1s0x876953eadd1fad5d:0x7fd4e00891443a81!8m2!3d40.406465!4d-105.0409761!16s%2Fg%2F11fpl5yqlh!19sChIJXa0f3epTaYcRgTpEkQjg1H8","Dahlia Robin Pease, DO",5.0,1,Pediatrician,"2555 E 13th St Suite 130, Loveland, CO 80537, United States","CX45+HJ Loveland, Colorado, USA",https://doctors.bannerhealth.com/provider/Dahlia+Pease/942880?utm_source=gmb&utm_medium=listing&utm_campaign=doc_onlinescheduling&y_source=1_MTQ4NjU5NzMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 970-820-5437,,,https://lh3.googleusercontent.com/p/AF1QipMTk37veqo_aylDhre7fhfUwPZYTSZLjNUbi4DX=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2026-02-10T23:47:55.747Z,
https://www.google.com/maps/place/UCHealth+-+Andrea+Mead+MD/data=!4m7!3m6!1s0x876ead2cb7059a27:0xa3b7245520bbdb78!8m2!3d40.407981!4d-105.0267478!16s%2Fg%2F11gznqz9z0!19sChIJJ5oFtyytbocReNu7IFUkt6M,UCHealth - Andrea Mead MD,5.0,4,Pediatrician,"3520 E 15th St, Loveland, CO 80537, United States","CX5F+58 Loveland, Colorado, USA",https://www.uchealth.org/provider/andrea-mead-md-pediatric-internal-medicine/,+1 970-203-7165,,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uodHazTY3kN2pOxb72UvyA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=110.29277&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2026-02-10T23:47:58.497Z,
https://www.google.com/maps/place/Toothzone+Loveland/data=!4m7!3m6!1s0x876952e888df0d4d:0xeb6c076d93718d28!8m2!3d40.4207612!4d-105.0735522!16s%2Fg%2F11c1xjnxm9!19sChIJTQ3fiOhSaYcRKI1xk20HbOs,Toothzone Loveland,4.8,214,Pediatric dentist,"274 E 29th St, Loveland, CO 80538, United States","CWCG+8H Loveland, Colorado, USA",http://www.toothzonenetwork.com/,+1 970-223-8687,Closes soon · 5 pm · Opens 7:30 am Wed,,https://lh3.googleusercontent.com/p/AF1QipPjDUbI-6HsZpuQytE8yponfw0jfqyurY3opZef=w408-h306-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–12 pm,Closed,Closed,7:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2026-02-10T23:48:03.520Z,
"https://www.google.com/maps/place/Banner+Health+Clinic+%7C+Loveland,+CO+%7C+Boise+Ave./data=!4m7!3m6!1s0x876952df3c541ce3:0xf9ee9f77fc899d49!8m2!3d40.412775!4d-105.0518561!16s%2Fg%2F11xbwpks1!19sChIJ4xxUPN9SaYcRSZ2J_Hef7vk","Banner Health Clinic | Loveland, CO | Boise Ave.",4.8,59,Medical Center,"1900 N Boise Ave Ste 220, Loveland, CO 80538, United States","CW7X+47 Loveland, Colorado, USA",https://www.bannerhealth.com/locations/loveland/banner-health-clinic-boise-pulmonology?y_source=1_MTE5MDc1MTYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 970-820-2120,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipOw9dlsSrsP730MZyPOBIc0BTwpAxQLRBbvoJM0=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Loveland+Fort+Collins+CO/@40.395451,-105.0745837,14z",2026-02-10T23:48:08.363Z,
