placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,isBlackOwned,info,error
https://www.google.com/maps/place/Quality+Electric/data=!4m7!3m6!1s0x80ea4009b04e8dd7:0xdaeccfaa7268eb2a!8m2!3d35.2818388!4d-119.0611859!16s%2Fg%2F1pp2txmzm!19sChIJ141OsAlA6oARKutocqrP7No,Quality Electric,5.0,2,Electrician,"Derrel's Mini Storage, Inc.,, Wible Rd, Bakersfield, CA 93313, United States","7WJQ+PG Bakersfield, California, USA",,+1 805-205-4199,Closed · Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TkPAPQCs6TJu8baUhieGZQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=168.31581&pitch=0&thumbfov=100,true,7 am–12 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2026-01-10T21:35:01.630Z,,,,
"https://www.google.com/maps/place/Express+Electric/@35.4688083,-119.0755831,17z/data=!3m1!4b1!4m6!3m5!1s0x80ea5d1218b99b11:0xc00a96c7332922e2!8m2!3d35.4688083!4d-119.0755831!16s%2Fg%2F1tf7y0nl",Express Electric,3.0,2,Electrician,"18828 CA-65, Bakersfield, CA 93308, United States","FW9F+GQ Bakersfield, California, USA",,+1 661-399-1127,,,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2026-01-10T21:35:06.341Z,,,,
https://www.google.com/maps/place/Custom+electrical+solution/data=!4m7!3m6!1s0x80ea3f2483a34003:0xfb4b4f92ca5b29ca!8m2!3d35.2689634!4d-119.0591298!16s%2Fg%2F11s90wzf46!19sChIJA0CjgyQ_6oARyilbypJPS_s,Custom electrical solution,,,Electrician,"5110 Winter Pasture Ave, Bakersfield, CA 93313, United States","7W9R+H8 Bakersfield, California, USA",,+1 661-343-8187,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EPVZyvKpqsEGqiNW1OY4Tw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.78564&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2026-01-10T21:35:11.325Z,,,,
"https://www.google.com/maps/place/Generator+Services+Co.,+Inc./data=!4m7!3m6!1s0x80c335c70fb24701:0x357abde1d8dc6d85!8m2!3d34.0889949!4d-117.5812503!16s%2Fg%2F1wf223vy!19sChIJAUeyD8c1w4ARhW3c2OG9ejU","Generator Services Co., Inc.",4.6,15,Equipment rental agency,"10255 Philadelphia Ct, Rancho Cucamonga, CA 91730, United States","3CQ9+HF Rancho Cucamonga, California, USA",http://www.generator-services.com/,+1 800-691-1601,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMXJAA8QMrNP_A7909tPYv4JgTU4kQle2hEPkGJ=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2026-01-10T21:35:16.194Z,,,,
https://www.google.com/maps/place/Optimal+Electric/data=!4m7!3m6!1s0x2745e4ed5f3346a7:0x511cf233e1bd0a31!8m2!3d35.320977!4d-119.0189876!16s%2Fg%2F11x73zv9s9!19sChIJp0YzX-3kRScRMQq94TPyHFE,Optimal Electric,3.7,3,Electrician,,,,+1 661-319-4258,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPYNxMuOwB2EPeX-Aq2E0VGK6lUEBJsOLZNtpc=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2026-01-10T21:35:21.067Z,,,,
https://www.google.com/maps/place/NGDco/data=!4m7!3m6!1s0x80ea430f49661bbf:0x39b1638569264c55!8m2!3d35.388156!4d-119.1216954!16s%2Fg%2F11p560hsgl!19sChIJvxtmSQ9D6oARVUwmaYVjsTk,NGDco,,,Electrician,"3312 Herndon St, Bakersfield, CA 93312, United States","9VQH+78 Bakersfield, California, USA",,+1 208-618-4469,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jxmEnaUeY5FA9NB3tzbakA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=75.4332&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2026-01-10T21:35:25.701Z,,,,
https://www.google.com/maps/place/Walmart+Garden+Center/data=!4m7!3m6!1s0x80eae571bdbfd899:0x7b3fd7b3d0311aad!8m2!3d35.7438985!4d-119.248241!16s%2Fg%2F11fx9gx1s6!19sChIJmdi_vXHl6oARrRox0LPXP3s,Walmart Garden Center,,,Garden center,"530 Woollomes Ave, Delano, CA 93215, United States","PQV2+HP Delano, California, USA",https://www.walmart.com/store/5215-delano-ca/patio-garden-services/?veh=seo_loc,+1 661-370-4061,Open · Closes 11 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyyMtDOSb151Y_7TFropiENAkUBYWOGFHXqHZr0t4R44dopx_YnkeO9tYV5pmCVnx7EW2i1JTBmciIQUxoNTYWBuQOIYXNE99HNbeHARPEb6zBJbr71_zkwyrCzIO8T3nMYq83BAQ=w408-h241-k-no,true,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,"https://www.google.com/maps/search/generator+installation+services+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2026-01-10T21:35:30.602Z,· In-store shopping · In-store pick-up · Delivery,,,
"https://www.google.com/maps/place/Ruebel+Electric/@35.3926904,-119.1403505,17z/data=!3m1!4b1!4m6!3m5!1s0x80ea449cf7400001:0x8795c68e02907f3b!8m2!3d35.3926904!4d-119.1403505!16s%2Fg%2F11t13skvzy",Ruebel Electric,,,Contractor,"12420 Jomani Dr, Bakersfield, CA 93312, United States","9VV5+3V Bakersfield, California, USA",https://ruebelelectric.com/contact-us,+1 661-588-5524,Closed · Opens 8 am Mon,,false,Closed,Closed,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,"https://www.google.com/maps/search/generator+installation+services+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2026-01-10T21:35:37.753Z,,,,
https://www.google.com/maps/place/JD+MECHANICAL+%26+SON+INC./data=!4m7!3m6!1s0x80ea419b02537f19:0xa50d59fb3b6c28e7!8m2!3d35.317664!4d-119.078925!16s%2Fg%2F11jg1xw06g!19sChIJGX9TAptB6oAR5yhsO_tZDaU,JD MECHANICAL & SON INC.,3.7,3,HVAC contractor,"6801 White Ln Suite E-3, Bakersfield, CA 93309, United States","8W9C+3C Bakersfield, California, USA",,+1 661-412-8222,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_q0VAWubD-9xXG2u4YNd8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=134.73589&pitch=0&thumbfov=100,true,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2026-01-10T21:35:42.614Z,,,,
"https://www.google.com/maps/place/Leddy+Power+Systems,+Inc./data=!4m7!3m6!1s0x80e832254eecf883:0xb16b78a5ab9e706a!8m2!3d34.2823545!4d-118.8955033!16s%2Fg%2F11b7qbgsm9!19sChIJg_jsTiUy6IARanCeq6V4a7E","Leddy Power Systems, Inc.",5.0,3,Industrial equipment supplier,"5435 Atlantis Ct, Moorpark, CA 93021, United States","74J3+WQ Moorpark, California, USA",http://www.leddypower.com/,+1 805-552-4221,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO_lowkyPeRaJSRLRjTTOtrouuNnYcB2CXvkos9=w408-h303-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2026-01-10T21:35:47.387Z,,,Identifies as veteran-owned,
https://www.google.com/maps/place/Tractor+Supply+Co./data=!4m7!3m6!1s0x80ea6ab43a29ace5:0xf0033fa71e8a9526!8m2!3d35.2944985!4d-119.0261129!16s%2Fg%2F11f40sdkdx!19sChIJ5awpOrRq6oARJpWKHqc_A_A,Tractor Supply Co.,4.4,411,Animal feed store,"6710 Colony St, Bakersfield, CA 93307, United States","7XVF+QH Bakersfield, California, USA",https://www.tractorsupply.com/tsc/store_Bakersfield-CA-93307_2256,+1 661-396-9636,"Open · Closes 8 pm

Updated by this business 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxGRYAOpEy3efJLEP0BP7F5DHJrU9HrZ8CgTEDtIqIIQDp2monTQopa3dk4idkANh4pPfQufr6pUvhfOvoAmgeqQWW8feCOtKVXo4NSKn5BBBrLYZ48XE-kBoam1G5lrkrjSlQYrQ=w408-h306-k-no,true,8 am–8 pm,9 am–7 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2026-01-10T21:35:52.417Z,"Chain with a wide variety of agricultural & livestock supplies, plus tools, workwear & boots. · In-store shopping · Kerbside pickup · Delivery",,,
https://www.google.com/maps/place/Mulligan%27s+Bakersfield+Electricians/data=!4m7!3m6!1s0x80ea69838b674e15:0x5f0f45732fe71d00!8m2!3d35.2935235!4d-118.905443!16s%2Fg%2F11jjxgjzsv!19sChIJFU5ni4Np6oARAB3nL3NFD18,Mulligan's Bakersfield Electricians,,,Electrician,,,,+1 661-577-4071,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPBuDMFvH6QQiCH70jClNbe2ZUOBMXhMrf0A0kc=w426-h240-k-no,true,8 am–12 am,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,8 am–12 am,"https://www.google.com/maps/search/generator+installation+services+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2026-01-10T21:35:57.426Z,,,,
https://www.google.com/maps/place/JES+ELECTRICAL/data=!4m7!3m6!1s0x80ea453cbe9f06e3:0x6cd1a406ea156d3c!8m2!3d35.320977!4d-119.0189876!16s%2Fg%2F11jchzk_l3!19sChIJ4wafvjxF6oARPG0V6gak0Ww,JES ELECTRICAL,,,Electrician,,,,+1 661-976-5176,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMlBCxGNIzpnnvaogP-XMeMzm2Xls16T7EBvgtN=w408-h725-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2026-01-10T21:36:02.088Z,,,,
https://www.google.com/maps/place/Harbor+Freight/data=!4m7!3m6!1s0x80ea40299cadf783:0x4a84325b430ba68f!8m2!3d35.3179247!4d-119.0485535!16s%2Fg%2F11clwj_5nk!19sChIJg_etnClA6oARj6YLQ1syhEo,Harbor Freight,4.3,1436,Hardware store,"4100 White Ln, Bakersfield, CA 93309, United States","8X92+5H Bakersfield, California, USA",https://www.harborfreight.com/storelocator/4100-white-lane-bakersfield-93309?number=681,+1 661-832-1781,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxNxtEguUoSSvESttaHd5Ce1y-qRacm7IhvE77W_6tSLJ0nmUd_rue6tZ0aCI3aeEMSyY4mRv3Thlh2QngGP7GWQN8cLooI7lKdi3_6-otmzPpvkKyGkDeYIKQx_14oFnUEsj7Ap1IlWqfZ=w408-h364-k-no,true,8 am–8 pm,9 am–6 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2026-01-10T21:36:06.953Z,"Retail chain carrying a wide range of tools, hardware & other products for the home, garden & car. · In-store pick-up",,,
https://www.google.com/maps/place/Tractor+Supply+Co./data=!4m7!3m6!1s0x80ea43a0f4b0fd33:0x6c63d2677f76f56d!8m2!3d35.386214!4d-119.111743!16s%2Fg%2F1vy7gwzz!19sChIJM_2w9KBD6oARbfV2f2fSY2w,Tractor Supply Co.,4.5,860,Animal feed store,"2749 Calloway Dr, Bakersfield, CA 93312, United States","9VPQ+F8 Bakersfield, California, USA",https://www.tractorsupply.com/tsc/store_Bakersfield-CA-93312_112,+1 661-589-1504,"Open · Closes 8 pm

Updated by this business 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyGnZ_Ffe2wsKMjOn8O7VzvagPFO3PVVvQjrK3xkRoVEBmY4FeIkYxowZ8vFrAH24NZQs9fVR6b0IAq0Ae4QCtUXz5FgIGGicMGZvuym22zzDFiXIdzuz72pRg8m-Gc3SOEh27dZq-tmYc=w426-h240-k-no,true,8 am–8 pm,9 am–7 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2026-01-10T21:36:12.006Z,"Chain with a wide variety of agricultural & livestock supplies, plus tools, workwear & boots. · In-store shopping · Kerbside pickup · Delivery",,,
"https://www.google.com/maps/place/Power+Apparatus+%26+Repair/@35.7667355,-118.9054431,8z/data=!3m1!4b1!4m6!3m5!1s0x80ea42c4376e072f:0xb3f81ab2ed384bc0!8m2!3d35.7667355!4d-118.905443!16s%2Fg%2F11fy7cdkh6",Power Apparatus & Repair,,,Electrician,,,,+1 661-387-2617,Closed · Opens 8 am Mon,,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2026-01-10T21:36:18.706Z,,,,
https://www.google.com/maps/place/Lowe%27s+Home+Improvement/data=!4m7!3m6!1s0x80ea424d983bdc5f:0x515279507eb4296e!8m2!3d35.3815765!4d-119.0897903!16s%2Fg%2F1wnby9yp!19sChIJX9w7mE1C6oARbim0flB5UlE,Lowe's Home Improvement,4.2,2007,Home improvement store,"7825 Rosedale Hwy, Bakersfield, CA 93308, United States","9WJ6+J3 Bakersfield, California, USA",https://www.lowes.com/store/CA-Bakersfield/0790?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-790-_-na-_-0-_-0&y_source=1_MTE4Mzc3OC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 661-588-6420,"Open · Closes 10 pm

Updated by this business 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw9U20VkOsHjXSDGYDj1RDbQIf3hqXibEoQbcVE32N7-1OYztY-wCspkc6r2p2gXfAbZo9wVVG4cC_euWJ92h1nJZkcgNR4nIdrAFiDiCQphXAi6skwyzENQkpESWs1wFqZTvR0LOix42g=w408-h544-k-no,true,6 am–10 pm,7 am–8 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/generator+installation+services+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2026-01-10T21:36:24.213Z,"Home improvement chain for appliances & gardening supplies, plus tools & hardware. · In-store shopping · In-store pick-up · Delivery",,,
https://www.google.com/maps/place/Harbor+Freight/data=!4m7!3m6!1s0x80eab9312d2729b3:0xf7fd661d1fa53296!8m2!3d36.055634!4d-119.0256698!16s%2Fg%2F11jmdn99jq!19sChIJsyknLTG56oARljKlHx1m_fc,Harbor Freight,4.5,300,Hardware store,"580 S Jaye St, Porterville, CA 93257, United States","3X4F+7P Porterville, California, USA",https://www.harborfreight.com/storelocator/580-s-jaye-street-porterville-93257?number=3081,+1 559-854-9898,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwe4oc6qLUz5kO3QGJT9_6AMrTSRNLR26klg5j_gaIBPb0Kn0Nr_xWpF_9PGGcSBr3-_3kFQpMGiBYHhgMEklMeNANUXq9r2nGTIrkjJjnhTkYghEojgwsV7Ja7FOfcDCsgoKlJ=w614-h240-k-no,true,8 am–8 pm,9 am–6 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2026-01-10T21:36:29.254Z,"Retail chain carrying a wide range of tools, hardware & other products for the home, garden & car. · In-store pick-up",,,
https://www.google.com/maps/place/J+Torres+Co/data=!4m7!3m6!1s0x80ea6ad6675dd6af:0x8105eebd4b887d14!8m2!3d35.301765!4d-119.0025909!16s%2Fg%2F1tpc88fq!19sChIJr9ZdZ9Zq6oARFH2IS73uBYE,J Torres Co,4.6,17,Trucking company,"5810 S Union Ave, Bakersfield, CA 93307, United States","8X2W+PX Bakersfield, California, USA",https://www.jtccorp.com/,+1 661-832-2635,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wfJhKY6YOQPSChSLfjioQg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.31536&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2026-01-10T21:36:34.471Z,,,,
https://www.google.com/maps/place/Tractor+Supply+Co./data=!4m7!3m6!1s0x80eac7fd031b1b35:0x78a67e77e22a460d!8m2!3d36.0795263!4d-119.0569707!16s%2Fg%2F11c6m3lj7n!19sChIJNRsbA_3H6oARDUYq4nd-png,Tractor Supply Co.,4.5,376,Animal feed store,"1755 W Henderson Ave, Porterville, CA 93257, United States","3WHV+R6 Porterville, California, USA",https://www.tractorsupply.com/tsc/store_Porterville-CA-93257_2185,+1 559-789-9755,"Open · Closes 8 pm

Updated by this business 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy9J7AxaT4qbiUlacYkumDl-8hnsG2lkxbx1YlTntDzDuf7CNcPzb6vLbR79eHWJTK0FErYzwtCQYpTcfGgFTtj4T070ZN-Vs9H6i-KEIK8kEgydaTmYElZ5KXUyQQR-XxaEJ9-js7L6tXF=w408-h544-k-no,true,8 am–8 pm,9 am–7 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2026-01-10T21:36:39.676Z,"Chain with a wide variety of agricultural & livestock supplies, plus tools, workwear & boots. · In-store shopping · Kerbside pickup · Delivery",,,
"https://www.google.com/maps/place/Jake+Ford+Electric,+Inc./data=!4m7!3m6!1s0x80ea449d4a315911:0xeca6517f41123e30!8m2!3d35.2935235!4d-118.905443!16s%2Fg%2F11cm0mvvrw!19sChIJEVkxSp1E6oARMD4SQX9Rpuw","Jake Ford Electric, Inc.",,,Electrician,,,,+1 661-742-0594,Closed · Opens 6:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipO_-DqnhFmxPTWDafAKDknj-GULPOvLb6JYwUD-=w408-h288-k-no,true,Closed,Closed,6:30 am–5:30 pm,6:30 am–5:30 pm,6:30 am–5:30 pm,6:30 am–5:30 pm,6:30 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2026-01-10T21:36:44.712Z,,,,
https://www.google.com/maps/place/Costco+Wholesale/data=!4m7!3m6!1s0x80ea427525c0b6a1:0x51795735a93a4d58!8m2!3d35.3842264!4d-119.0492232!16s%2Fg%2F1tctrz_z!19sChIJobbAJXVC6oARWE06qTVXeVE,Costco Wholesale,4.5,7930,Warehouse store,"3800 Rosedale Hwy, Bakersfield, CA 93308, United States","9XM2+M8 Bakersfield, California, USA",https://www.costco.com/warehouse-locations/bakersfield-CA-688.html?utm_term=KW&utm_campaign=Homepage&utm_medium=GMB&utm_source=Google&utm_content=Link,+1 661-852-2643,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzv1lKT1NM7PUAnwdKoVMrH6n0uqAFvQZmXH9dJksV4HWjMl3B--vry7MnJ_nH4Ixpx-ErFB0B-3h-BoRX8o0De2Nnt0kiveQIvTUEAGlTRpoqtxcM-aJwiICxV1fWH-IxpON-vSSHYfg8=w408-h244-k-no,true,9:30 am–7 pm,10 am–6 pm,10 am–8:30 pm,10 am–8:30 pm,10 am–8:30 pm,10 am–8:30 pm,10 am–8:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2026-01-10T21:36:49.976Z,"Members-only warehouse selling a huge variety of items including bulk groceries, electronics & more. · In-store shopping · In-store pick-up · Delivery",,,
https://www.google.com/maps/place/General+Maintenance+%26+Repair/data=!4m7!3m6!1s0xfc9cc4f178ba281:0x566202c281d0682b!8m2!3d35.320977!4d-119.0189876!16s%2Fg%2F11qgzff2ys!19sChIJgaKLF0_MyQ8RK2jQgcICYlY,General Maintenance & Repair,,,Handyman/Handywoman/Handyperson,,,,+1 661-317-0168,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOkhcYSI1x8EdJyQqcrZEvynUQeuSadrjcvBh53=w426-h240-k-no,true,8 am–6 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2026-01-10T21:36:54.738Z,,,,
https://www.google.com/maps/place/Quality+Home+Services/data=!4m7!3m6!1s0x80ea404d6b154acb:0xb0b6a876bcc0e99c!8m2!3d36.7931052!4d-119.7294525!16s%2Fg%2F1tdp5bzh!19sChIJy0oVa01A6oARnOnAvHaotrA,Quality Home Services,4.8,993,Solar energy system service,"4936 E Ashlan Ave suite a, Fresno, CA 93726, United States","Q7VC+66 Fresno, California, USA",https://www.qualityhomeservices.com/?utm_source=omg-gbp&utm_medium=webclick,+1 559-275-0222,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipP082JmXRcIfpoIlKjMLn-4khUa7vifsXw8kAf9=w426-h240-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2026-01-10T21:36:59.758Z,,,,
https://www.google.com/maps/place/Golden+State+Power+Solutions/data=!4m7!3m6!1s0x80906b404a9beea5:0xaf4b837830a62db7!8m2!3d37.9179614!4d-121.377853!16s%2Fg%2F11mr2y9l1p!19sChIJpe6bSkBrkIARty2mMHiDS68,Golden State Power Solutions,3.0,2,Electrician,,,https://gspowersolutions.com/,+1 209-870-1923,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPUa66Fpd0U29IBJHVLKM1gqXnDKBZjWPdtsuQy=w426-h240-k-no,true,9 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2026-01-10T21:37:04.619Z,,,,
"https://www.google.com/maps/place/Furgason+Electric+Inc/@35.2935235,-118.9054431,9z/data=!3m1!4b1!4m6!3m5!1s0x80ea6a87a1bf83fb:0x398e1539023c6654!8m2!3d35.2935235!4d-118.905443!16s%2Fg%2F11kc8mwl1t",Furgason Electric Inc,,,Contractor,,,http://www.furgiepower.com/,+1 661-429-0224,Closed · Opens 9 am Mon,,true,Closed,Closed,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,"https://www.google.com/maps/search/generator+installation+services+in+Delano+Bakersfield+CA/@35.773398,-119.2709888,14z",2026-01-10T21:37:11.556Z,,,,
https://www.google.com/maps/place/SMITH%E2%80%99S+SMALL+ENGINE+REPAIR/data=!4m7!3m6!1s0x80ea579746cac35b:0xaf221a4afc9cc136!8m2!3d35.49659!4d-119.282036!16s%2Fg%2F11yrg11zsd!19sChIJW8PKRpdX6oARNsGc_EoaIq8,SMITH’S SMALL ENGINE REPAIR,5.0,5,Mechanic,"415 Louise St, Shafter, CA 93263, United States","FPW9+J5 Shafter, California, USA",,+1 661-448-2230,"Open · Closes 7 pm

Updated by this business 2 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOW0rBRVd69IR0hf-ckUNXsh0X6hldSi09la1NV=w408-h544-k-no,true,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Shafter+Bakersfield+CA/@35.2232212,-118.9676636,14z",2026-01-10T21:37:30.607Z,,,,
https://www.google.com/maps/place/On+Point+Electric/data=!4m7!3m6!1s0x80ea437b8f32ec8d:0x535ab7f0a458143!8m2!3d35.2935235!4d-118.905443!16s%2Fg%2F11cm8frgp4!19sChIJjewyj3tD6oARQ4FFCn-rNQU,On Point Electric,4.5,42,Electrician,,,https://www.opelectric.com/,+1 661-859-3367,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwE84OF3mSLTxAFwiZwCMkwCw2Yf0GUv0NJNTZMyhvARVclDPpnSKSgbrH3tsONTcMkUdSWq7yhUDfkWOGTE5S60tjvmDMZdun1xeXLd20UJU6lrjJNuQX9xgbdzayAedwC8s8X=w408-h544-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Shafter+Bakersfield+CA/@35.2232212,-118.9676636,14z",2026-01-10T21:37:35.344Z,,,,
https://www.google.com/maps/place/Jimmy%E2%80%99s+mobile+rv+service/data=!4m7!3m6!1s0x6909acc74caf770d:0x2bdd7a03ff1e723a!8m2!3d35.320977!4d-119.0189876!16s%2Fg%2F11khfnkmt9!19sChIJDXevTMesCWkROnIe_wN63Ss,Jimmy’s mobile rv service,5.0,12,Repair service,,,,+1 661-706-2186,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNudlqplVR3V2oVoBD9zxJYsvp0KO1mHIMYoQ01=w410-h240-k-no,true,7 am–5 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Shafter+Bakersfield+CA/@35.2232212,-118.9676636,14z",2026-01-10T21:37:40.109Z,,,,
