placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,error
https://www.google.com/maps/place/Randy+E+Rose+CPA/data=!4m7!3m6!1s0x88db1dfa81276127:0x729ba47d001c594a!8m2!3d26.1930283!4d-81.7682589!16s%2Fg%2F1tdnly9r!19sChIJJ2Engfod24gRSlkcAH2km3I,Randy E Rose CPA,,,Accountant,"3775 Airport-Pulling Rd A, Naples, FL 34105, United States","56VJ+6M Naples, Florida, USA",,+1 239-403-7704,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-PBEU7dn_lI5X6i-DJyWMg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.2303&pitch=0&thumbfov=100,false,9 am–4 pm,Closed,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:01:09.061Z,,
https://www.google.com/maps/place/Alpha+Accounting+Services/data=!4m7!3m6!1s0x88db02b309c781b1:0xd2e044d234b1bc4!8m2!3d26.1945358!4d-81.6882645!16s%2Fg%2F1tcvcq0r!19sChIJsYHHCbMC24gRxBtLI00ELg0,Alpha Accounting Services,5.0,1,Tax preparation service,"1852 40th Terrace SW, Naples, FL 34116, United States","58V6+RM Naples, Florida, USA",,+1 239-455-3047,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=k6ORci92IxO3UCdfAttAtg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=77.0298&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:01:11.960Z,,
"https://www.google.com/maps/place/YCAA+Accounting+Services,+LLC/data=!4m7!3m6!1s0x88dae331f098686d:0x44686aa4681c1a03!8m2!3d26.1539507!4d-81.755932!16s%2Fg%2F11jp6cf45h!19sChIJbWiY8DHj2ogRAxocaKRqaEQ","YCAA Accounting Services, LLC",5.0,36,Bookkeeping service,"4100 Corporate Square Suite 164, Naples, FL 34104, United States","563V+HJ Naples, Florida, USA",https://ycaaaccountingservices.com/,+1 239-234-3569,Closed ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gZr67G4Jtpaea5amb38eqQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=353.4565&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:01:16.770Z,,
"https://www.google.com/maps/place/TBass+%26+Associates,+LLC/data=!4m7!3m6!1s0x88db1e14d544b143:0xc0986e0edc31b931!8m2!3d26.2086953!4d-81.7979488!16s%2Fg%2F11rghpn60n!19sChIJQ7FE1RQe24gRMbkx3A5umMA","TBass & Associates, LLC",5.0,1,Consultant,"5121 Castello Dr, Naples, FL 34103, United States","6652+FR Naples, Florida, USA",https://www.bassandassociates-cpa.com/contact,+1 239-262-8444,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=O35OEplCLwvWKtnGYh_WFQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=274.486&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:01:19.405Z,,
https://www.google.com/maps/place/Doeren+Mayhew/data=!4m7!3m6!1s0x88db1fac23b8d101:0x90e062fdb1c128db!8m2!3d26.1955329!4d-81.8125228!16s%2Fg%2F11s_xzbmh3!19sChIJAdG4I6wf24gR2yjBsf1i4JA,Doeren Mayhew,,,Accounting firm,"4040 Gulf Shore Blvd N, Naples, FL 34103, United States","55WP+6X Naples, Florida, USA",http://www.doeren.com/,+1 248-244-3000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HhEqivvCr6_9fferBBGESQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=225.5746&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:01:21.946Z,,
https://www.google.com/maps/place/Defense+T+a+x+Partners/data=!4m7!3m6!1s0x88dae1991c130fe1:0x36def3540703b028!8m2!3d26.1550915!4d-81.7962587!16s%2Fg%2F11tmjhz92x!19sChIJ4Q8THJnh2ogRKLADB1Tz3jY,Defense T a x Partners,5.0,30,Tax preparation service,"660 Tamiami Trl N, Naples, FL 34102, United States","5643+2F Naples, Florida, USA",https://www.floridataxattorneys.net/tax-relief-naples-fl/,+1 239-230-1496,Closed ⋅ Opens 6 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yGNiXBtjvoQKL7t00SoMUA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=76.72731&pitch=0&thumbfov=100,false,6 am–6 pm,6 am–6 pm,Closed,Closed,6 am–6 pm,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:01:27.200Z,,
"https://www.google.com/maps/place/Frost,+PLLC+CPA/data=!4m7!3m6!1s0x88db1dcd99a0d1a7:0x37362a3b8d653cd6!8m2!3d26.2270537!4d-81.7666221!16s%2Fg%2F11d_tqjt2b!19sChIJp9Ggmc0d24gR1jxljTsqNjc","Frost, PLLC CPA",,,Certified public accountant,"6621 Willow Park Dr STE 1, Naples, FL 34109, United States","66GM+R9 Naples, Florida, USA",http://www.frostpllc.com/,+1 239-249-5316,Closed ⋅ Opens 8 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=f9KXrXmCKc1abL_PasdG8A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=23.102032&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:01:31.880Z,,
https://www.google.com/maps/place/Blue+Marlin+Accounting/data=!4m7!3m6!1s0x23df4c21e1f1bf47:0x834e660fc9345eba!8m2!3d26.141227!4d-81.8023476!16s%2Fg%2F11ss500k2q!19sChIJR7_x4SFM3yMRul40yQ9mToM,Blue Marlin Accounting,5.0,2,Tax preparation service,"365 5th Ave S, Naples, FL 34102, United States","45RX+F3 Naples, Florida, USA",http://www.bluemarlinaccounting.com/,+1 239-365-2300,Closed ⋅ Opens 10 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VcG7avA_dYR5K73KgH8LFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=40.89887&pitch=0&thumbfov=100,true,10 am–6 pm,10 am–6 pm,10 am–3 pm,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:01:36.665Z,,
"https://www.google.com/maps/place/Less+Taxing+Services,+LLC/data=!4m7!3m6!1s0x88dae24d16acc0b1:0xdf8a16634ca496fb!8m2!3d26.1539507!4d-81.755932!16s%2Fg%2F11b6wr0xw5!19sChIJscCsFk3i2ogR-5akTGMWit8","Less Taxing Services, LLC",5.0,31,Accountant,"4100 Corporate Square STE 134, Naples, FL 34104, United States","563V+HJ Naples, Florida, USA",http://lesstaxingservices.com/,+1 239-231-2390,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipMIliCUCSRZERqZRnD8PEkBkzypew3esx9eJthp=w426-h240-k-no,true,10 am–4 pm,Closed,Closed,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:01:41.757Z,,
"https://www.google.com/maps/place/The+FIRPTA+Group,+LLC/data=!4m7!3m6!1s0x88db1f7c69f2fbd1:0x5cabfe98ea46cac4!8m2!3d26.2144001!4d-81.775388!16s%2Fg%2F11hz8yf66r!19sChIJ0fvyaXwf24gRxMpG6pj-q1w","The FIRPTA Group, LLC",5.0,33,Tax preparation service,"5633 Naples Blvd, Naples, FL 34109, United States","667F+QR Naples, Florida, USA",http://www.firptagroup.com/,+1 866-347-7821,Closed ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4yZY_sojn66BwyxbOLAikA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=185.58911&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5:30 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:01:46.986Z,,
https://www.google.com/maps/place/Amy+H+Taylor+CPA+PA/data=!4m7!3m6!1s0x88db1e6e1a5608e9:0x349987d9058b1d7c!8m2!3d26.215183!4d-81.790173!16s%2Fg%2F1v1vd_h9!19sChIJ6QhWGm4e24gRfB2LBdmHmTQ,Amy H Taylor CPA PA,,,Accountant,"1415 Panther Ln, Naples, FL 34109, United States","6685+3W Naples, Florida, USA",http://www.yourcpaamy.com/,+1 239-261-1040,Closed ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RNpzytpt2-p9y0KTeaYsFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=331.5431&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:01:52.211Z,,
https://www.google.com/maps/place/Vanguard+Tax+%26+Business/data=!4m7!3m6!1s0x88dae1e062497fb9:0xefa2883e977d4a3b!8m2!3d26.1392041!4d-81.7923255!16s%2Fg%2F1tf7sylc!19sChIJuX9JYuDh2ogRO0p9lz6Iou8,Vanguard Tax & Business,4.0,4,Tax preparation service,"750 11th St S, Naples, FL 34102, United States","46Q5+M3 Naples, Florida, USA",http://vanguardnaples.com/,+1 239-963-9444,Closed ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rcD722tVPyhRmdeAdLms8Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=265.64502&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:01:56.955Z,,
https://www.google.com/maps/place/A+plus+service+of+naples/data=!4m7!3m6!1s0x88dae1cfb121796d:0xca326cd0d3f9f1b8!8m2!3d26.1633117!4d-81.7624689!16s%2Fg%2F11ghq98g00!19sChIJbXkhsc_h2ogRuPH509BsMso,A plus service of naples,4.7,30,Accountant,"3737 Domestic Ave unit #10, Naples, FL 34104, United States","567Q+82 Naples, Florida, USA",https://www.aplusserviceofnaples.com/,+1 239-231-3185,Closed ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/p/AF1QipNTHgJ0MByMHvSlt94YccgeFnqHdsjI6ARQvqR_=w408-h344-k-no,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:02:01.840Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Tax+Professional+Group/data=!4m7!3m6!1s0x88db1ec709694e25:0xa713a1ea303e8593!8m2!3d26.2574143!4d-81.8019904!16s%2Fg%2F1tfjgbgy!19sChIJJU5pCcce24gRk4U-MOqhE6c,Tax Professional Group,4.6,11,Tax preparation service,"875 94th Ave N, Naples, FL 34108, United States","754X+X6 Naples, Florida, USA",https://taxpg.com/,+1 239-598-9901,Closed ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npnTEUxc8ulKKjD3o7RbyRIqroffM2MDk7leCb6CjM63UDVs649z8dkRBjErmhi7LADILUbYTqfN33vNfXtQpnpOM5lRb5_iXK7QRpaNCqG_WvvTIiCozQeY51ZoCzRHMo6dQWh=w408-h873-k-no,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:02:06.786Z,,
https://www.google.com/maps/place/Rogers+Wood+Hill+Starman/data=!4m7!3m6!1s0x88dae1e77a138905:0xa548e9eb1df87854!8m2!3d26.1769974!4d-81.8003162!16s%2Fg%2F1tdym01n!19sChIJBYkTeufh2ogRVHj4HevpSKU,Rogers Wood Hill Starman,4.2,5,Accountant,"2375 Tamiami Trl N Ste 110, Naples, FL 34103, United States","55GX+QV Naples, Florida, USA",https://rwhsgcpa.com/,+1 239-262-1040,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P0vO26devcrGSVHGmHnLKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.65894&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:02:09.556Z,,
https://www.google.com/maps/place/CCG+-+Certified+Public+Accountants/data=!4m7!3m6!1s0x88db1900909460a9:0xa6ad1bfd053e2bf8!8m2!3d26.3025472!4d-81.7968566!16s%2Fg%2F11dzsdv6q8!19sChIJqWCUkAAZ24gR-Cs-Bf0braY,CCG - Certified Public Accountants,4.3,6,Certified public accountant,"1016 Collier Center Way #205, Naples, FL 34110, United States","8633+27 Naples, Florida, USA",http://ccgcpas.com/,+1 239-992-1973,Closed ⋅ Opens 8:30 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GHNjcIQp1SpgR2clFuZ02w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=181.69861&pitch=0&thumbfov=100,false,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:02:14.558Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Dollars+and+Sense+LLC/data=!4m7!3m6!1s0x88dae3baaaaaaaab:0xe69eb8ccc904b7a4!8m2!3d26.2156573!4d-81.7769558!16s%2Fg%2F1td0brbh!19sChIJq6qqqrrj2ogRpLcEycy4nuY,Dollars and Sense LLC,4.9,31,Accounting firm,"5650 Yahl St #2, Naples, FL 34109, United States","668F+76 Naples, Florida, USA",http://dollarsandsensellc.com/,+1 239-272-2283,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM4YrleGpc-8TFofV1GLjOrRfYH3DyW2MTGcteo=w408-h504-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:02:19.545Z,,
https://www.google.com/maps/place/Kaufman+Rossin/data=!4m7!3m6!1s0x88db1e2205c33999:0x71cf72c7a8da373e!8m2!3d26.1920438!4d-81.8009792!16s%2Fg%2F11bz_y8kbr!19sChIJmTnDBSIe24gRPjfaqMdyz3E,Kaufman Rossin,,,Accountant,"850 Park Shore Dr #200, Naples, FL 34103, United States","55RX+RJ Naples, Florida, USA",https://kaufmanrossin.com/,+1 239-592-9193,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aZBAoPvvKZB_mP4bKEpKTg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=101.566345&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:02:22.232Z,,
https://www.google.com/maps/place/5ive+Accounting/data=!4m7!3m6!1s0x88db1da51a83b70b:0xb87383a1cace6c4f!8m2!3d26.2211129!4d-81.7744137!16s%2Fg%2F11sd7ld0v1!19sChIJC7eDGqUd24gRT2zOyqGDc7g,5ive Accounting,3.0,2,Accounting firm,"6305 Naples Blvd, Naples, FL 34109, United States","66CG+C6 Naples, Florida, USA",http://www.5iveaccounting.com/,+1 561-578-3288,Closed ⋅ Opens 8 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zOn7Me-vfLByPfs5n7BLpQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=316.77005&pitch=0&thumbfov=100,true,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:02:26.979Z,,
https://www.google.com/maps/place/Tax+Time+Ledgers/data=!4m7!3m6!1s0x88dae193aed59acf:0x9a719308441112f8!8m2!3d26.1412271!4d-81.8023476!16s%2Fg%2F11y654d663!19sChIJz5rVrpPh2ogR-BIRRAiTcZo,Tax Time Ledgers,4.7,7,Tax preparation,"365 5th Ave S #201, Naples, FL 34102, United States","45RX+F3 Naples, Florida, USA",https://taxtimeledgers.com/,+1 970-764-8825,Closed ⋅ Opens 10 am Sat,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VcG7avA_dYR5K73KgH8LFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=40.88729&pitch=0&thumbfov=100,true,10 am–7 pm,Closed,10 am–2 pm,Closed,10 am–7 pm,10 am–7 pm,10 am–7 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:02:31.834Z,,
https://www.google.com/maps/place/Nova+Hardscapes+-+Naples/data=!4m7!3m6!1s0x88dae398f4d88d79:0xb74b164f5af129c!8m2!3d26.167519!4d-81.758717!16s%2Fg%2F11xh90957x!19sChIJeY3Y9Jjj2ogRnBKv9WSxdAs,Nova Hardscapes - Naples,4.6,10,Stone supplier,"4085 Arnold Ave unit 100, Naples, FL 34104, United States","569R+2G Naples, Florida, USA",https://www.novahardscapes.com/,+1 239-319-2957,Closed ⋅ Opens 8:30 am Fri,https://lh3.googleusercontent.com/p/AF1QipNxrwSjLHeGSwUoASrJaQhGiLBVyLw-BPIn9N9F=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,9 am–2 pm,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:02:36.720Z,,
https://www.google.com/maps/place/Buersmeyer+%26+Greenwald+PLLC/data=!4m7!3m6!1s0x88db1d86c76eb30d:0x8f0d4a28e14bbd8b!8m2!3d26.2715173!4d-81.7782141!16s%2Fg%2F11ybxpz7w6!19sChIJDbNux4Yd24gRi71L4ShKDY8,Buersmeyer & Greenwald PLLC,4.0,1,Accounting firm,"2180 Immokalee Rd STE 308, Naples, FL 34110, United States","76CC+JP Naples, Florida, USA",https://www.naplestaxcpa.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=1156811832696368828,+1 239-325-1100,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qT_ljycRtSrPtcv_rJHthg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=45.186497&pitch=0&thumbfov=100,true,9 am–4 pm,Closed,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:02:41.389Z,,
"https://www.google.com/maps/place/Tax+%26+Accounting+of+SWFL,+LLC/data=!4m7!3m6!1s0x88db193529757c45:0xaedc2b37eafddfd0!8m2!3d26.209627!4d-81.798222!16s%2Fg%2F1tfvh_yp!19sChIJRXx1KTUZ24gR0N_96jcr3K4","Tax & Accounting of SWFL, LLC",,,Tax attorney,"5147 Castello Dr, Naples, FL 34103, United States","6652+VP Naples, Florida, USA",,+1 239-449-4881,Closed ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nAZuThNJJoTMWUQ2wJfFJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=272.84238&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:02:46.249Z,,
"https://www.google.com/maps/place/Redemption+Accounting+Professional,+Inc/data=!4m7!3m6!1s0x88dae2a1b8c673a5:0x480b29aafbaf4041!8m2!3d26.1763364!4d-81.7125969!16s%2Fg%2F1pzplsnsy!19sChIJpXPGuKHi2ogRQUCv-6opC0g","Redemption Accounting Professional, Inc",5.0,1,Accountant,"5251 Golden Gate Pkwy g, Naples, FL 34116, United States","57GP+GX Naples, Florida, USA",https://www.redemptionaccountingpro.com/,+1 239-213-0227,Closed ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ijStRXjr-VXzmVPpYt5DCw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=342.28467&pitch=0&thumbfov=100,true,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:02:51.063Z,,
"https://www.google.com/maps/place/Harold+T.+Coppla,+CPA/@26.2912114,-81.5665623,17z/data=!3m1!4b1!4m6!3m5!1s0x88db07dee12f2067:0x1ac342f3a716f233!8m2!3d26.2912114!4d-81.5665623!16s%2Fg%2F11fj1zy3lh","Harold T. Coppla, CPA",,,Certified public accountant,"2054 Mandarin Ln, Naples, FL 34120, United States","7CRM+F9 Naples, Florida, USA",,+1 239-331-2175,Closed ⋅ Opens 9 am Fri,,false,9 am–5 pm,9 am–5 pm,8 am–2 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:02:58.018Z,,
https://www.google.com/maps/place/JCK+Accounting/data=!4m7!3m6!1s0x88db1c786e225775:0x7f757cbcf0476c22!8m2!3d26.2757831!4d-81.7478541!16s%2Fg%2F11h0z9zk6!19sChIJdVcibngc24gRImxH8Lx8dX8,JCK Accounting,5.0,3,Accountant,"5625 Strand Blvd Suite 502, Naples, FL 34110, United States","77G2+8V Naples, Florida, USA",,+1 239-431-5198,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wvBRddVJPOEqPsOYzH9WTA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.0147&pitch=0&thumbfov=100,true,9 am–5 pm,Closed,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:03:03.345Z,,
https://www.google.com/maps/place/The+Experts/data=!4m7!3m6!1s0x88db1d5f3bfc0a61:0xa44d0ea80809a833!8m2!3d26.1818951!4d-81.7084808!16s%2Fg%2F11csq8rlzf!19sChIJYQr8O18d24gRM6gJCKgOTaQ,The Experts,4.9,55,Tax preparation service,"4945 Golden Gate Pkwy Unit 111, Naples, FL 34116, United States","57JR+QJ Naples, Florida, USA",,+1 239-465-0489,Closed ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ypLg9B6URX7WDYLVyd_8dQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=65.6774&pitch=0&thumbfov=100,true,9 am–6 pm,9 am–6 pm,10 am–6 pm,10 am–3 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:03:08.677Z,,
https://www.google.com/maps/place/Noack+%26+Company+-+CPAs+of+Florida/data=!4m7!3m6!1s0x88db154c49ef573d:0x81514f98e4e7c3ff!8m2!3d26.5597591!4d-81.8790745!16s%2Fg%2F1tfh_d7q!19sChIJPVfvSUwV24gR_8Pn5JhPUYE,Noack & Company - CPAs of Florida,4.8,139,Accountant,"12610 World Plaza Ln #1, Fort Myers, FL 33907, United States","H45C+W9 Fort Myers, Florida, USA",https://noackandcompany.com/,+1 239-936-6144,Closed ⋅ Opens 8:30 am Fri,https://lh3.googleusercontent.com/p/AF1QipOwxw4KxBp95N4jD1mEmy0rMFPxfx4GFhe9Frts=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:03:13.625Z,,
https://www.google.com/maps/place/Spires+%26+Associates/data=!4m7!3m6!1s0x88db1e7141809ca5:0xd3fb2f4cbb630410!8m2!3d26.3025472!4d-81.7968566!16s%2Fg%2F126489dzm!19sChIJpZyAQXEe24gREARju0wv-9M,Spires & Associates,5.0,2,Accounting firm,"1016 Collier Center Way Ste 105, Naples, FL 34110, United States","8633+27 Naples, Florida, USA",http://spiresassociates.com/,+1 239-596-6580,Closed ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/p/AF1QipPXc2CfMXiwftlupvr1gYzqXNMCr0JOVuuj6GZF=w595-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:03:18.409Z,,
https://www.google.com/maps/place/Smart+Up+Accounting+Inc./data=!4m7!3m6!1s0x88db0343dab1fae7:0xbb3cae12aa8f6dad!8m2!3d26.2128892!4d-81.6892769!16s%2Fg%2F11gl2txw2x!19sChIJ5_qx2kMD24gRrW2PqhKuPLs,Smart Up Accounting Inc.,5.0,4,Accountant,"4075 Pine Ridge Rd #13, Naples, FL 34119, United States","6876+57 Naples, Florida, USA",,+1 239-887-4499,"Closed ⋅ Opens 9 am Fri

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNadqOVUAxyTtjUUUdyrrAvHrroC5a6mdzFmKNp=w408-h544-k-no,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-10-09T23:03:23.490Z,,
