placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,isBlackOwned,error,attributes
https://www.google.com/maps/place/Bellevue+Hospice/data=!4m7!3m6!1s0x8824db38e936d1e5:0xf515d8d512278a99!8m2!3d42.5652104!4d-83.0253121!16s%2Fg%2F11wh31ph35!19sChIJ5dE26TjbJIgRmYonEtXYFfU,Bellevue Hospice,5.0,26,Hospice,"8244 Metro Pkwy Suite E, Sterling Heights, MI 48312, United States","HX8F+3V Sterling Heights, Michigan, USA",http://bellevuehospice.com/,+1 586-588-6000,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0YsHoitrqlXh59TXpfdRag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=278.10147&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Belle+Isle+Detroit+MI/@42.3432541,-82.9743495,14z",2025-09-17T23:32:50.750Z,,,
https://www.google.com/maps/place/Henry+Ford+Hospice+-+Macomb/data=!4m7!3m6!1s0x8824de535d130025:0x515704dc94afb031!8m2!3d42.4825679!4d-82.9078605!16s%2Fg%2F1vbnq0pk!19sChIJJQATXVPeJIgRMbCvlNwEV1E,Henry Ford Hospice - Macomb,1.6,9,Hospice,"25511 Little Mack Ave STE B, St Clair Shores, MI 48081, United States","F3MR+2V St Clair Shores, Michigan, USA",,+1 586-276-9500,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=F1KlHHF77OonVJ2texv5_Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=211.26047&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Belle+Isle+Detroit+MI/@42.3432541,-82.9743495,14z",2025-09-17T23:32:53.556Z,,,
https://www.google.com/maps/place/ShorePointe+-+An+Optalis+Health+%26+Rehabilitation+Center/data=!4m7!3m6!1s0x882528097d3f9b87:0x9790570866f06fbc!8m2!3d42.4839094!4d-82.8899215!16s%2Fg%2F1tfmjflz!19sChIJh5s_fQkoJYgRvG_wZghXkJc,ShorePointe - An Optalis Health & Rehabilitation Center,3.8,281,Nursing home,"26001 Jefferson Ave, St Clair Shores, MI 48081, United States","F4M6+H2 St Clair Shores, Michigan, USA",https://www.optalishealthcare.com/shorepointe-health-and-rehabilitation-center/,+1 586-779-7000,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPBHMik3_7D_uWU0VnjooOOn1uxov2E1iEglDmd=w480-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Belle+Isle+Detroit+MI/@42.3432541,-82.9743495,14z",2025-09-17T23:33:05.417Z,,,
https://www.google.com/maps/place/Custom+Hospice/data=!4m7!3m6!1s0x8824cf6fcd568c0d:0xe4a4ee0d6f869748!8m2!3d42.562679!4d-83.165319!16s%2Fg%2F11cmpjkvrw!19sChIJDYxWzW_PJIgRSJeGbw3upOQ,Custom Hospice,3.9,14,Hospice,"888 W Big Beaver Rd #900, Troy, MI 48084, United States","HR7M+3V Troy, Michigan, USA",http://www.customhospice.com/,+1 888-690-9095,Closed ⋅ Opens 8:30 am Thu,,https://lh3.googleusercontent.com/p/AF1QipN5pz_BOWfUkBy-IzkOb8M2yTQDlJlEpmUW0pBi=w648-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Belle+Isle+Detroit+MI/@42.3432541,-82.9743495,14z",2025-09-17T23:33:10.354Z,,,
https://www.google.com/maps/place/Compassus+Warren+Home+Infusion/data=!4m7!3m6!1s0x8824cfaa9ea7e14b:0x8961c912c1c366b7!8m2!3d42.499108!4d-83.0848724!16s%2Fg%2F11x6dt3s5q!19sChIJS-GnnqrPJIgRt2bDwRLJYYk,Compassus Warren Home Infusion,,,Home health care service,"28120 Dequindre Rd, Warren, MI 48092, United States","FWX8+J3 Warren, Michigan, USA",https://www.compassus.com/locations/michigan/warren-home-infusion/?utm_source=google?utm_medium=gbp,+1 586-913-0333,Closed ⋅ Opens 8 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BJOrkWzQMjAgYi1quPMaaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.773467&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Belle+Isle+Detroit+MI/@42.3432541,-82.9743495,14z",2025-09-17T23:33:15.095Z,,,
https://www.google.com/maps/place/Compassus+Home+Health/data=!4m7!3m6!1s0x88008980e958f599:0x148e9adce95603ed!8m2!3d42.499108!4d-83.0848724!16s%2Fg%2F11h1lsrpqm!19sChIJmfVY6YCJAIgR7QNW6dyajhQ,Compassus Home Health,2.0,8,Medical clinic,"28120 Dequindre Rd, Warren, MI 48092, United States","FWX8+J3 Warren, Michigan, USA",https://www.compassus.com/locations/michigan/warren-home-health/?utm_source=google?utm_medium=gbp,+1 888-246-6322,Closed ⋅ Opens 8 am Thu,,https://lh3.googleusercontent.com/p/AF1QipPlQLbND5I1Z3edhua_a3o_tyrAVPBaLClTCgZ8=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Belle+Isle+Detroit+MI/@42.3432541,-82.9743495,14z",2025-09-17T23:33:20.019Z,,,
"https://www.google.com/maps/place/Hospice+Residential+Home,+Erie+Shores/@42.0528627,-82.6156276,17z/data=!3m1!4b1!4m6!3m5!1s0x883ac11a10f3e37b:0xe11c37f4025bb917!8m2!3d42.0528627!4d-82.6156276!16s%2Fg%2F11ggzzrhm9","Hospice Residential Home, Erie Shores",4.9,20,Hospice,"197 Talbot St W suite 701, Leamington, ON N8H 1N8, Canada","393M+4P Leamington, Ontario, Canada",,+1 519-974-7100,Closed ⋅ Opens 9 am Thu,,,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Belle+Isle+Detroit+MI/@42.3432541,-82.9743495,14z",2025-09-17T23:33:27.004Z,,,
https://www.google.com/maps/place/Safe+Hands+Home+Health+%26+Hospice/data=!4m7!3m6!1s0x8824c87371aada27:0x19ab2963334c5b2f!8m2!3d42.5271354!4d-83.3591117!16s%2Fg%2F1tl1jj01!19sChIJJ9qqcXPIJIgRL1tMM2Mpqxk,Safe Hands Home Health & Hospice,4.8,71,Home health care service,"31300 Rexwood St Ste A1, Farmington Hills, MI 48334, United States","GJGR+V9 Farmington Hills, Michigan, USA",https://www.safehandshhc.com/,+1 248-223-4430,Closed ⋅ Opens 9 am Thu,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipMhbJfMC0KDvrA5BVmmW37qKWTfBYvVXcFZRjZ0=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Belle+Isle+Detroit+MI/@42.3432541,-82.9743495,14z",2025-09-17T23:33:32.142Z,,,
https://www.google.com/maps/place/Belle+Fountain+Nursing+%26+Rehab/data=!4m7!3m6!1s0x883b39ecf0f65b19:0x79ddc8d73dfaa398!8m2!3d42.172862!4d-83.1779541!16s%2Fg%2F1tjkgggz!19sChIJGVv28Ow5O4gRmKP6PdfI3Xk,Belle Fountain Nursing & Rehab,3.4,154,Nursing home,"18591 Quarry Rd, Riverview, MI 48193, United States","5RFC+4R Riverview, Michigan, USA",http://bellefountain.com/,+1 734-282-2100,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noQ5_SUx4bWK0BC95Bwed4RB1xpTby2DSb129igthRreJogwb6D3g3MF5eevRmfKthBaoyAXy26kOjz29l76d-UBzJom364TWGk_qNNHIO-ITBYTJF4WdTe9o9XM5rZUmQDHor8=w408-h240-k-no-pi-10-ya40.22-ro-0-fo100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Belle+Isle+Detroit+MI/@42.3432541,-82.9743495,14z",2025-09-17T23:33:37.157Z,,,
https://www.google.com/maps/place/Rivergate+Health+Care+Center/data=!4m7!3m6!1s0x883b396f249d8069:0x3fa6b299143e9070!8m2!3d42.1840205!4d-83.1949638!16s%2Fg%2F11fnchsd6x!19sChIJaYCdJG85O4gRcJA-FJmypj8,Rivergate Health Care Center,4.3,191,Nursing home,"14041 Pennsylvania Rd, Riverview, MI 48193, United States","5RM4+J2 Riverview, Michigan, USA",https://lcca.com/locations/mi/rivergate/,+1 734-284-7200,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npGL2iVbfTrnH4q4uTdgbZO5N6M_Xg8jSMjDIq4dbs8kFpX-hp7gVnsvwqd8HyxBApcwOljfxWWxq7YzduCAenf5dmqyvRFXWB6ZtBxEC4uLKUAyp-g3BvZ6HDU5PIXbM64Tv-xCA=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Belle+Isle+Detroit+MI/@42.3432541,-82.9743495,14z",2025-09-17T23:33:49.157Z,,,
https://www.google.com/maps/place/The+Rivers+Grosse+Pointe/data=!4m7!3m6!1s0x882529e1b0baf7a3:0xf4d3892d6c3172a0!8m2!3d42.4237854!4d-82.8975196!16s%2Fg%2F1tdfnwzz!19sChIJo_e6sOEpJYgRoHIxbC2J0_Q,The Rivers Grosse Pointe,2.6,64,Assisted living facility,"900 Cook Rd, Grosse Pointe Woods, MI 48236, United States","C4F2+GX Grosse Pointe Woods, Michigan, USA",http://theriversgrossepointe.com/,+1 313-885-5005,Closes soon ⋅ 8 pm ⋅ Opens 8 am Thu,,https://lh3.googleusercontent.com/p/AF1QipOr-7DE7Z6bHXsu-r3RB3-qKiprWd7iY2m0FHdx=w426-h240-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Belle+Isle+Detroit+MI/@42.3432541,-82.9743495,14z",2025-09-17T23:33:54.238Z,,,
https://www.google.com/maps/place/Heart+to+Heart+Hospice/data=!4m7!3m6!1s0x8824df41cfa1d5d5:0x527701789e17d5e4!8m2!3d42.6743061!4d-82.8019327!16s%2Fg%2F11ptmdmw0x!19sChIJ1dWhz0HfJIgR5NUXnngBd1I,Heart to Heart Hospice,4.6,11,Hospice,"30500 23 Mile Rd, Chesterfield, MI 48047, United States","M5FX+P6 Chesterfield, Michigan, USA",https://hearttohearthospice.com/location/macomb-area/?y_source=1_Mjg0OTA2MTMtNzE1LWxvY2F0aW9uLndlYnNpdGU=#loc-detail?utm_source=google&utm_medium=organic&utm_campaign=yext,+1 586-255-5520,Closed ⋅ Opens 9 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqwguy8rDZZVe-Hr3FrYUHzsk5IKxYSnj-Os7PyN7EyiV3SIIcNatwKhwn4SKGAgzE7t54lcFv3DJInPEgM7zdmiV0jmZ0Cve-MwLM-CyeSVFkg8A9bl472hZ9Jmbi5xlkMV0FK=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Belle+Isle+Detroit+MI/@42.3432541,-82.9743495,14z",2025-09-17T23:33:59.195Z,,,
"https://www.google.com/maps/place/Henry+Ford+Hospice/@42.2937996,-83.2007797,17z/data=!3m1!4b1!4m6!3m5!1s0x883b3448d3b766f1:0x533d267fb5c8cb8b!8m2!3d42.2937996!4d-83.2007797!16s%2Fg%2F12628vg78",Henry Ford Hospice,4.1,9,Non-profit organization,"17333 Federal Dr, Allen Park, MI 48101, United States","7QVX+GM Allen Park, Michigan, USA",https://www.henryford.com/services/at-home/hospice,+1 313-337-7600,,,,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Brush+Park+Detroit+MI/@42.3446533,-83.0534073,14z",2025-09-17T23:34:14.913Z,,,
https://www.google.com/maps/place/HarmonyCares+Hospice/data=!4m7!3m6!1s0x8824c43c9f6961bd:0x797b700541687d4f!8m2!3d42.5569976!4d-83.1532669!16s%2Fg%2F1tk8cr72!19sChIJvWFpnzzEJIgRT31oQQVwe3k,HarmonyCares Hospice,4.8,73,Hospice,"500 Kirts Blvd #250, Troy, MI 48084, United States","HR4W+QM Troy, Michigan, USA",https://harmonycareshospice.com/?utm_source=gmb&utm_medium=organic&utm_campaign=troy,+1 248-837-4390,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npihGpMTlZMTd0aPcQqZ53A-jPN_TY10BaOxgG8ilppuH4YgTLDpahSbdL_jqHA4HauN6o_MGtq3_Q08n90tkU4XEegk2jnBZq-VhIDG_FtjU6EBlmIQKKTD9Uf4dYwSaYXVy8IjGDuKMqa=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Brush+Park+Detroit+MI/@42.3446533,-83.0534073,14z",2025-09-17T23:34:19.853Z,,,
https://www.google.com/maps/place/Premier+Hospice+LLC/data=!4m7!3m6!1s0x8824c52840f5a85d:0x546eac83c1ec08af!8m2!3d42.5368361!4d-83.0874959!16s%2Fg%2F1whdjzsh!19sChIJXaj1QCjFJIgRrwjswYOsblQ,Premier Hospice LLC,4.2,5,Hospice,"33333 Dequindre Rd Suite D, Troy, MI 48083, United States","GWP7+P2 Troy, Michigan, USA",http://www.premierhospicemi.com/,+1 248-588-1885,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5tnnIEsNypCgr3qW0d-bsw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=244.30658&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Brush+Park+Detroit+MI/@42.3446533,-83.0534073,14z",2025-09-17T23:34:29.243Z,,,
https://www.google.com/maps/place/Beaumont+Hospice/data=!4m7!3m6!1s0x8824c4fed5db688b:0xe7291cc5897085e3!8m2!3d42.544457!4d-83.1085889!16s%2Fg%2F113f75bv2!19sChIJi2jb1f7EJIgR44VwicUcKec,Beaumont Hospice,3.5,39,Hospice,"1975 Technology Dr Suite J-120, Troy, MI 48083, United States","GVVR+QH Troy, Michigan, USA",https://www.beaumont.org/services/home-health-services/hospice,+1 248-743-9400,Closed ⋅ Opens 8:30 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=K_hGyhFyGsFexHTPBUsrZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=358.5203&pitch=0&thumbfov=100,false,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Brush+Park+Detroit+MI/@42.3446533,-83.0534073,14z",2025-09-17T23:34:34.160Z,,,
https://www.google.com/maps/place/Henry+Ford+SandCastles+Grief+Support+Program/data=!4m7!3m6!1s0x8824d29f22ffffff:0x41e1e83f72d7b118!8m2!3d42.3700752!4d-83.0762186!16s%2Fg%2F1vc_q_0y!19sChIJ____Ip_SJIgRGLHXcj_o4UE,Henry Ford SandCastles Grief Support Program,,,Patients support association,"3031 W Grand Blvd #300, Detroit, MI 48202, United States","9WCF+2G Detroit, Michigan, USA",http://www.aboutsandcastles.org/,+1 313-771-7005,Closed ⋅ Opens 9 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QwE1gNzBIMqeG2HpyExXYg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=156.79115&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Brush+Park+Detroit+MI/@42.3446533,-83.0534073,14z",2025-09-17T23:34:45.995Z,,,
"https://www.google.com/maps/place/Kristen+A+Chasteen,+MD/data=!4m7!3m6!1s0x8824cd641d43bffd:0x58d10479a97c4282!8m2!3d42.3672359!4d-83.0850763!16s%2Fg%2F11gbp7nzns!19sChIJ_b9DHWTNJIgRgkJ8qXkE0Vg","Kristen A Chasteen, MD",,,Internist,"2799 W Grand Blvd # K13, Detroit, MI 48202, United States","9W87+VX Detroit, Michigan, USA",https://www.henryford.com/physician-directory/c/chasteen-kristen?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 800-436-7936,,,https://lh3.googleusercontent.com/p/AF1QipOnfVgMiQ0OfeQOzxChJTaHG_MXfBpw8t1xMj97=w408-h571-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+New+Center+Detroit+MI/@42.3689374,-83.0768324,14z",2025-09-17T23:34:58.909Z,,,
https://www.google.com/maps/place/Regency+At+Chene/data=!4m7!3m6!1s0x8824d395799beedb:0x87e18fab13d91156!8m2!3d42.3498916!4d-83.0316848!16s%2Fg%2F11j1sptyy6!19sChIJ2-6beZXTJIgRVhHZE6uP4Yc,Regency At Chene,4.0,167,Nursing home,"2295 E Vernor Hwy, Detroit, MI 48207, United States","8XX9+X8 Detroit, Michigan, USA",https://www.cienahealthcare.com/locations/regency-at-chene/,+1 313-923-5816,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOTQWnGI3b6lQ5l7daRYKApPMUzqrWOMdgudkv8=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+New+Center+Detroit+MI/@42.3689374,-83.0768324,14z",2025-09-17T23:35:03.853Z,,,
https://www.google.com/maps/place/Gentiva+Hospice/data=!4m7!3m6!1s0x8824dfd19728595d:0xc35aceeca5084ec6!8m2!3d42.5868361!4d-82.9527571!16s%2Fg%2F11y47hdddr!19sChIJXVkol9HfJIgRxk4IpezOWsM,Gentiva Hospice,4.5,11,Hospice,"39425 Garfield Rd # 22, Clinton Township, MI 48038, United States","H2PW+PV Sterling Heights, Michigan, USA",https://www.gentivahs.com/,+1 586-522-4748,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPSM_PXSmz4RylORw1WJ5PYt0mNTTvtIcrkCSm6=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+New+Center+Detroit+MI/@42.3689374,-83.0768324,14z",2025-09-17T23:35:13.490Z,,,
https://www.google.com/maps/place/Hospice+of+Michigan/data=!4m7!3m6!1s0x883b358e3c1d1719:0x4fa5ef4c24792847!8m2!3d42.3047168!4d-83.1853085!16s%2Fg%2F11ltwzhvc9!19sChIJGRcdPI41O4gRRyh5JEzvpU8,Hospice of Michigan,,,Hospice,"3200 Greenfield Rd ste 250, Dearborn, MI 48120, United States","8R37+VV Dearborn, Michigan, USA",https://www.hom.org/,+1 313-578-5080,Closed ⋅ Opens 8 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mVDxA4VSdT2PErKercCeQA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=345.8435&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+New+Center+Detroit+MI/@42.3689374,-83.0768324,14z",2025-09-17T23:35:18.252Z,,,
"https://www.google.com/maps/place/Natalie+R.+Kontos,+DO/data=!4m7!3m6!1s0x8824d604d0da1439:0x90d4e00b78b444c6!8m2!3d42.4188674!4d-82.9127875!16s%2Fg%2F1hc5zskdf!19sChIJORTa0ATWJIgRxkS0eAvg1JA","Natalie R. Kontos, DO",4.9,56,Hospice,"22201 Moross Rd STE 270, Detroit, MI 48236, United States","C39P+GV Detroit, Michigan, USA",https://healthcare.ascension.org/find-care/provider/1053571885/natalie-kontos,+1 313-343-3481,,,https://lh3.googleusercontent.com/p/AF1QipMf0JRj2_7vUn_hP4Veu-wr7uqsUGncsCPk6IGP=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+West+Village+Detroit+MI/@42.3532559,-82.9962133,14z",2025-09-17T23:35:31.673Z,,,
https://www.google.com/maps/place/Meridian/data=!4m7!3m6!1s0x883b2d301960fddb:0xff4c44df8b870993!8m2!3d42.3324546!4d-83.0466719!16s%2Fg%2F1tczr0br!19sChIJ2_1gGTAtO4gRkwmHi99ETP8,Meridian,1.9,181,Health insurance agency,"777 Woodward Ave #700, Detroit, MI 48226, United States","8XJ3+X8 Detroit, Michigan, USA",https://www.mimeridian.com/,+1 888-437-0606,Closed ⋅ Opens 8 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npxjMjFmaulvfSehoN2wihtotk_i1h2wNVdhwQnznNaLMMUAbbkrTVyNb7wMkYszU8P7buYGJmZp86czGou0SdooPb8iKeaRzhE5Y1A58zUfHsMOAV4aZUYdWk99nFkSpcE2l88J_Ykc54=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+West+Village+Detroit+MI/@42.3532559,-82.9962133,14z",2025-09-17T23:35:43.532Z,,,
https://www.google.com/maps/place/Residential+Home+Health+%26+Hospice+-+Troy/data=!4m7!3m6!1s0x8824c15961f1b907:0x4eef91a05a3d25ef!8m2!3d42.595553!4d-83.1701504!16s%2Fg%2F1ptxnd7yz!19sChIJB7nxYVnBJIgR7yU9WqCR704,Residential Home Health & Hospice - Troy,4.0,102,Home health care service,"5440 Corporate Dr Suite 400, Troy, MI 48098, United States","HRWH+6W Troy, Michigan, USA",https://residentialhealthcaregroup.com/?utm_source=google&utm_medium=organic&utm_campaign=business_profile&utm_term=troy,+1 866-902-4000,Closed ⋅ Opens 8 am Thu,,https://lh3.googleusercontent.com/p/AF1QipMOlRwdXGi1KPenLMWDZRtUEr4jBY0BL2ge1fRJ=w453-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+West+Village+Detroit+MI/@42.3532559,-82.9962133,14z",2025-09-17T23:35:48.767Z,,,
,,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Rivertown+Detroit+MI/@42.3381684,-83.0188609,14z",2025-09-17T23:36:20.327Z,,No new results found,
https://www.google.com/maps/place/Amara+Hospice+Michigan/data=!4m7!3m6!1s0x8824b7e044662341:0xfa193a20e6c128a9!8m2!3d42.4997515!4d-83.3015149!16s%2Fg%2F11nxfrz9_4!19sChIJQSNmROC3JIgRqSjB5iA6Gfo,Amara Hospice Michigan,4.1,9,Hospice,"25899 W 12 Mile Rd # 170, Southfield, MI 48034, United States","FMXX+W9 Southfield, Michigan, USA",http://amarahospicemi.com/,+1 248-720-7000,Closed ⋅ Opens 8:30 am Thu,,https://lh3.googleusercontent.com/p/AF1QipM1tDSnwr-lDWpWdLReZH5GctwwM0L2e4Kmelg2=w437-h240-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2025-09-17T23:36:38.977Z,,,
https://www.google.com/maps/place/Medilodge+of+Southfield/data=!4m7!3m6!1s0x8824c8f4af9b1dd3:0x27828b89b5df5145!8m2!3d42.4862928!4d-83.2026542!16s%2Fg%2F1tl7pbcz!19sChIJ0x2br_TIJIgRRVHftYmLgic,Medilodge of Southfield,3.4,127,Nursing home,"26715 Greenfield Rd, Southfield, MI 48076, United States","FQPW+GW Southfield, Michigan, USA",http://medilodgeofsouthfield.com/,+1 248-557-0050,Open ⋅ Closes 11 pm,,https://lh3.googleusercontent.com/p/AF1QipP7_OBT9zCofyfLG7UayueeqgYW1ZtaCwNj1As=w408-h304-k-no,true,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2025-09-17T23:36:57.558Z,,,
https://www.google.com/maps/place/John+Paul+Home+Health+Care/data=!4m7!3m6!1s0x8824c90cb23f31ad:0x10ceb3ec6a7158dc!8m2!3d42.51327!4d-83.2830649!16s%2Fg%2F1v_w2ztn!19sChIJrTE_sgzJJIgR3FhxauyzzhA,John Paul Home Health Care,4.2,26,Home health care service,"30800 Telegraph Rd #3700, Bingham Farms, MI 48025, United States","GP78+8Q Bingham Farms, Michigan, USA",http://www.johnpaulhomecare.com/,+1 866-423-6552,Closed ⋅ Opens 9 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uM0LUIbeMzz_Q5a5rDAN6A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=105.47377&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2025-09-17T23:37:02.739Z,,,
https://www.google.com/maps/place/St.+Anthony+Healthcare+Center/data=!4m7!3m6!1s0x8824dac54074fdd1:0x20abd82f5c07a674!8m2!3d42.5264383!4d-83.0674433!16s%2Fg%2F1td4qb3n!19sChIJ0f10QMXaJIgRdKYHXC_YqyA,St. Anthony Healthcare Center,3.8,222,Nursing home,"31830 Ryan Rd, Warren, MI 48092, United States","GWGM+H2 Warren, Michigan, USA",https://www.cienahealthcare.com/locations/st-anthony-healthcare-center/,+1 586-977-6700,Closed ⋅ Opens 9 am Thu,,https://lh3.googleusercontent.com/p/AF1QipMxMjcXo0CJ2cFGN7T4SNqPFNVbRAgbcxahBA89=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Palmer+Woods+Detroit+MI/@42.4352104,-83.1233532,14z",2025-09-17T23:37:07.646Z,,,
