placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,saturday,sunday,monday,tuesday,wednesday,thursday,friday,attributes,info,isBlackOwned
https://www.google.com/maps/place/Kohl+Electrical+Services/data=!4m7!3m6!1s0x88045f6c53526e7d:0x4d4414bf8e71abf6!8m2!3d43.0317429!4d-88.0593557!16s%2Fg%2F11d_78l4v9!19sChIJfW5SU2xfBIgR9qtxjr8URE0,Kohl Electrical Services,5.0,5,Electrician,"11800 W Ripley Ave, Wauwatosa, WI 53226, United States","2WJR+M7 Wauwatosa, Wisconsin, USA",http://kohlelectric.com/,+1 262-606-9926,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipNCmom2MUMhd_qAp0JXV3lCqL75RIw-SPjsZbJ3=w408-h305-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Brookfield+WI/@43.0609354,-88.1260555,14z",2026-01-11T00:29:59.451Z,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,,,
https://www.google.com/maps/place/Schneider+Electric/data=!4m7!3m6!1s0x88050779c738c9ed:0x5734831dd4876eb8!8m2!3d43.0337396!4d-88.1365353!16s%2Fg%2F11tmt7jbm3!19sChIJ7ck4x3kHBYgRuG6H1B2DNFc,Schneider Electric,,,Energy equipment and solutions,"18000 W Sarah Ln Suite 330, Brookfield, WI 53045, United States","2VM7+F9 Brookfield, Wisconsin, USA",https://www.se.com/us/en/,+1 262-794-8800,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xO_nLaFdx1TgcHTrT3RtZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=1.9007308&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/generator+installation+services+in+Brookfield+WI/@43.0609354,-88.1260555,14z",2026-01-11T00:30:04.113Z,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,,,
"https://www.google.com/maps/place/Zander+Electrical+Services,+LLC/data=!4m7!3m6!1s0x8805a8e1e68d9ab5:0x8fa5c8bfa23e96da!8m2!3d43.0145639!4d-88.2487521!16s%2Fg%2F11c7hxtr2q!19sChIJtZqN5uGoBYgR2pY-or_IpY8","Zander Electrical Services, LLC",5.0,19,Electrician,,,https://zanderelectricalservices.com/,+1 262-278-0480,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPur53nM6wJMSQdaL0mb9LVaKGfAE9REj7QrVtS=w408-h306-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Brookfield+WI/@43.0609354,-88.1260555,14z",2026-01-11T00:30:09.038Z,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Spark+Shark/data=!4m7!3m6!1s0x826a3d749ce55bcb:0x859c9b079df74a80!8m2!3d43.1013736!4d-88.202693!16s%2Fg%2F11vllwjp6j!19sChIJy1vlnHQ9aoIRgEr3nQebnIU,Spark Shark,5.0,56,Electrician,,,https://spark-shark.com/,+1 262-751-3890,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPgbuoI0-3OjcpInw3lDaqWvWDWQsmJT-INtg_M=w408-h306-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Brookfield+WI/@43.0609354,-88.1260555,14z",2026-01-11T00:30:13.756Z,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,,,
https://www.google.com/maps/place/Russo+Power+Equipment/data=!4m7!3m6!1s0x88050939bb90f731:0x825c0920f2be296d!8m2!3d43.0022179!4d-88.119904!16s%2Fg%2F11q3j167xn!19sChIJMfeQuzkJBYgRbSm-8iAJXII,Russo Power Equipment,4.8,57,Lawn mower store,"16555 W Lincoln Ave, New Berlin, WI 53151, United States","2V2J+V2 New Berlin, Wisconsin, USA",https://russopower.com/a/store-locator/new-berlin-wi.html?y_source=1_NjA0MzgxNTctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 262-648-5700,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipMU3GlcEu9hEAa-ou3eF3KFjPPUJK1Br-nn3NGd=w408-h319-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Brookfield+WI/@43.0609354,-88.1260555,14z",2026-01-11T00:30:19.021Z,7 am–12 pm,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,· In-store shopping · In-store pick-up · Delivery,,
https://www.google.com/maps/place/Generator+Supercenter+Inc./data=!4m7!3m6!1s0x8805a9dc733f37f5:0xd708b02865e9b3e4!8m2!3d43.0582679!4d-88.2101209!16s%2Fg%2F11y29892g_!19sChIJ9Tc_c9ypBYgR5LPpZSiwCNc,Generator Supercenter Inc.,,,Electric generator shop,"N21W23340 Ridgeview Pkwy Suite 3, Waukesha, WI 53188, United States","3Q5Q+8X Waukesha, Wisconsin, USA",https://generatorsupercenter.com/,+1 262-290-5620,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Y0A741QVHnzCZc7CaE9mUg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=339.81946&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/generator+installation+services+in+Brookfield+WI/@43.0609354,-88.1260555,14z",2026-01-11T00:30:23.751Z,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/J+H+Medinger+Inc/data=!4m7!3m6!1s0x8805054211da0829:0xa08930bf92629747!8m2!3d43.0162048!4d-88.0310905!16s%2Fg%2F1tpll9c9!19sChIJKQjaEUIFBYgRR5dikr8wiaA,J H Medinger Inc,4.4,204,Lawn mower store,"9513 W Greenfield Ave, Milwaukee, WI 53214, United States","2X89+FH Milwaukee, Wisconsin, USA",https://www.facebook.com/JH-Medinger-CoInc-353618785331/?ref=bookmarks,+1 414-476-5650,"Closed · Opens 8 am Mon

Confirmed by phone call 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwlt-QwxVZFi9iadL_Hb_94HLz9B5JM0jfzFpONczdVSwv_UNYu0Xb6sZgURwXuUf6jD4cUfYo_tfNhoIPTXRTePZDCdKyvpdMBb_vKe99-LwMdWEmDaEQ2LUfIVk6zMW7orqS9Og=w426-h240-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Brookfield+WI/@43.0609354,-88.1260555,14z",2026-01-11T00:30:28.520Z,9 am–2 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,· In-store shopping · In-store pick-up · Delivery,,
"https://www.google.com/maps/place/Total+Mechanical,+Inc./data=!4m7!3m6!1s0x8805a971ec772c33:0x4a3f9ebaa59422c2!8m2!3d43.0704212!4d-88.2145196!16s%2Fg%2F1tt8cvh8!19sChIJMyx37HGpBYgRwiKUpbqeP0o","Total Mechanical, Inc.",4.4,107,Air conditioning contractor,"W234N2830 Paul Rd, Pewaukee, WI 53072, United States","3QCP+55 Pewaukee, Wisconsin, USA",https://www.total-mechanical.com/,+1 262-523-2500,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPxLoNM0Ak2502f4YYSIrtGtzKEUXxJx2MfXkRD=w408-h272-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Brookfield+WI/@43.0609354,-88.1260555,14z",2026-01-11T00:30:33.318Z,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,,,
"https://www.google.com/maps/place/Roman+Home+Services+-+Electric,+Plumbing,+Heating+%26+Cooling/data=!4m7!3m6!1s0x88051ac68a38a0e9:0xab6961cd327be6f8!8m2!3d43.0041093!4d-88.054364!16s%2Fg%2F1tpll9ds!19sChIJ6aA4isYaBYgR-OZ7Ms1haas","Roman Home Services - Electric, Plumbing, Heating & Cooling",4.9,5167,Electrician,"2220 S 114th St, West Allis, WI 53227, United States","2W3W+J7 West Allis, Wisconsin, USA",https://romanelectrichome.com/?utm_source=google&utm_medium=localpack&utm_campaign=gbp_traffic&utm_term=gbp_organic&utm_content=gbp_page_visit,+1 414-671-9935,Closed · Opens 12 am Mon,https://lh3.googleusercontent.com/p/AF1QipMq7wT5zEUigjHQgNPNzpE-NHMo-I2J1gbYNw2G=w426-h240-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Brookfield+WI/@43.0609354,-88.1260555,14z",2026-01-11T00:30:38.347Z,Closed,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Watts+Up+Electric/data=!4m7!3m6!1s0xa778616309cd8cf7:0xa4803716a93e3845!8m2!3d43.0614005!4d-88.064976!16s%2Fg%2F11y7d8bxr6!19sChIJ94zNCWNheKcRRTg-qRY3gKQ,Watts Up Electric,5.0,33,Electrician,,,https://www.wattsupelectric.com/,+1 262-666-1238,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPvBMrCGZz2uNpW_-HsyFIcfw84_yoeC3vTcGzU=w408-h306-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Brookfield+WI/@43.0609354,-88.1260555,14z",2026-01-11T00:30:43.828Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Vector+Electrical+Contractors/data=!4m7!3m6!1s0x8805a8805d541ea7:0xaac59d91944331bd!8m2!3d43.0072102!4d-88.2082975!16s%2Fg%2F11crvsn2_c!19sChIJpx5UXYCoBYgRvTFDlJGdxao,Vector Electrical Contractors,3.8,17,Electrician,"1341 Pearl St, Waukesha, WI 53186, United States","2Q4R+VM Waukesha, Wisconsin, USA",http://www.vectorelectrical.biz/,+1 262-547-5073,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxyHNTz7lz9aiGrRfKzRVfOuyAiMNYgbo11uwSDmAZT8XDhRxpSa34I0BLK5REP8OL-x_dD_Pt7ZduR3SGWogWXRJMNylnBWDG7P59pwqlWV58wPlENchpuxvyDBMJOZztcdsTr_g=w408-h306-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Brookfield+WI/@43.0609354,-88.1260555,14z",2026-01-11T00:30:48.676Z,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,,,
https://www.google.com/maps/place/EcoFlow+%7C+MES+Group/data=!4m7!3m6!1s0x880506311895757d:0x720b60a1f1add604!8m2!3d43.0174289!4d-88.1222033!16s%2Fg%2F11twq42d9x!19sChIJfXWVGDEGBYgRBNat8aFgC3I,EcoFlow | MES Group,5.0,1,Store,"16800 W Greenfield Ave, Brookfield, WI 53005, United States","2V8H+X4 Brookfield, Wisconsin, USA",https://www.mesgrp.com/,+1 414-507-7661,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BLWYT3yvUoUbUi_fWIx13g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.63034195&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/generator+installation+services+in+Brookfield+WI/@43.0609354,-88.1260555,14z",2026-01-11T00:30:51.478Z,,,,,,,,· Delivery,,
https://www.google.com/maps/place/Frank+Gillitzer+Electric+Co/data=!4m7!3m6!1s0x88051b8a84d24c61:0x6559471043fcd3da!8m2!3d43.0784607!4d-87.9546839!16s%2Fg%2F1twy_3hs!19sChIJYUzShIobBYgR2tP8QxBHWWU,Frank Gillitzer Electric Co,4.2,17,Electrician,"3266 N 33rd St, Milwaukee, WI 53216, United States","32HW+94 Milwaukee, Wisconsin, USA",https://www.gillitzerelectric.com/,+1 414-442-1620,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwoa9z3K45idVbBiaSIVuKRqXPE5RSiU9RDp4ToL5F6396ADkSSzw4hfrWM9DtnQt3bpww2dW3itIA_qtRXFlkTiASEn_hl-AZuYyX__wOUsYzUUG1QzG8aqEp5ldAbnvreRdKHid58Bu1s=w408-h544-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Brookfield+WI/@43.0609354,-88.1260555,14z",2026-01-11T00:30:56.350Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,,,
https://www.google.com/maps/place/Elliott+Ace+Hardware/data=!4m7!3m6!1s0x88050666c14e87d1:0xb317fee4f53bae3!8m2!3d43.0375234!4d-88.105835!16s%2Fg%2F1tdy50r0!19sChIJ0YdOwWYGBYgR47pTT-5_MQs,Elliott Ace Hardware,4.7,794,Hardware store,"15360 Watertown Plank Rd, Elm Grove, WI 53122, United States","2VQV+2M Elm Grove, Wisconsin, USA",http://www.elliottace.com/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=00178,+1 262-782-9000,Closed · Opens 9 am Sun,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxqhhZe89HZ5nm65hfnNCiG0eqGbgthIjIofTQhIDv6AD9OOXNltxZ-i62fG8ifEuy9S3EaHI3ttR4Ch0vh6_9iyhVeYEuW6NFGOLCQdKM1M0CRBqyK9Q2e_su7C7z9cPzIC0i-XQ=w408-h306-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Brookfield+WI/@43.0609354,-88.1260555,14z",2026-01-11T00:31:01.353Z,7:30 am–6 pm,9 am–5 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store shopping · In-store pick-up · Delivery",,
https://www.google.com/maps/place/JM+Electrical+Contractors+LLC/data=!4m7!3m6!1s0x8805a61304a9845d:0xd3cf680a3e611486!8m2!3d42.9720803!4d-88.2307013!16s%2Fg%2F1tdq1q1k!19sChIJXYSpBBOmBYgRhhRhPgpoz9M,JM Electrical Contractors LLC,4.7,24,Electrician,"S40W24160 Rockwood Way, Waukesha, WI 53189, United States","XQC9+RP Waukesha, Wisconsin, USA",https://www.jmelec.com/,+1 262-574-9473,"Closed · Opens 8 am Mon

Updated by others 6 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-9Z2YwoVfAMGRvGwh8TGgw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=42.794834&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/generator+installation+services+in+Brookfield+WI/@43.0609354,-88.1260555,14z",2026-01-11T00:31:06.656Z,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,,,
"https://www.google.com/maps/place/Blain%27s+Farm+%26+Fleet+-+Waukesha,+Wisconsin/data=!4m7!3m6!1s0x8805a83a58d39457:0x77b13ff4fec5568b!8m2!3d43.0331309!4d-88.1804162!16s%2Fg%2F1tgh83ym!19sChIJV5TTWDqoBYgRi1bF_vQ_sXc","Blain's Farm & Fleet - Waukesha, Wisconsin",4.4,3919,Department store,"2310 Kossow Rd, Waukesha, WI 53186, United States","2RM9+7R Waukesha, Wisconsin, USA",https://www.farmandfleet.com/stores/blains-farm-and-fleet-of-waukesha-wisconsin/,+1 262-784-7708,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxHoDu6o8s6zvWEoijGUuAYu8D-dsjjNgWRpNBh20DMFitIvyus0LmEGSlZVk6zkTNZHj61UTb_7CkRqLV3mvvHLKYwOzlRaAQmeZYRa5YUYRZ9YFrphftlHHDb0ZZYMUcRm-Im9_9yAR2C=w447-h240-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Brookfield+WI/@43.0609354,-88.1260555,14z",2026-01-11T00:31:11.936Z,8 am–6 pm,9 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"Retailer with a varied product selection, including apparel, farm equipment, tires & sporting goods. · In-store shopping · Kerbside pickup · Delivery",,
"https://www.google.com/maps/place/West+Allis+Heating,+Cooling,+Plumbing,+and+Electrical/data=!4m7!3m6!1s0x88051aadc4ba2df5:0xc8d77cf3a839b979!8m2!3d43.0292126!4d-87.9853546!16s%2Fg%2F1tdg3stc!19sChIJ9S26xK0aBYgRebk5qPN818g","West Allis Heating, Cooling, Plumbing, and Electrical",4.8,2043,HVAC contractor,"201 S Hawley Ct, Milwaukee, WI 53214, United States","22H7+MV Milwaukee, Wisconsin, USA",https://westallisheating.com/?utm_source=google-gbp&utm_medium=organic&utm_campaign=*217*west-allis-heating-west-allis,+1 414-236-7945,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMg6rbDmy49tOX5l7G0KrGeR6kEd0jYOx6CudZI=w426-h240-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Brookfield+WI/@43.0609354,-88.1260555,14z",2026-01-11T00:31:16.772Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
"https://www.google.com/maps/place/Roman+Electric+Co.,+Inc./data=!4m7!3m6!1s0x88056890144a7da5:0x5f67b59ee371eee6!8m2!3d43.0038331!4d-88.0534978!16s%2Fg%2F11cn5ln2fc!19sChIJpX1KFJBoBYgR5u5x4561Z18","Roman Electric Co., Inc.",4.1,16,Electrician,"2222 S 114th St, West Allis, WI 53227, United States","2W3W+GJ West Allis, Wisconsin, USA",https://www.romanelectric.com/,+1 414-771-5400,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPmWa2MFO2rYrhM1tXVg_Q5ts3gpj004U5lZqif=w408-h272-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Brookfield+WI/@43.0609354,-88.1260555,14z",2026-01-11T00:31:21.741Z,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,,,
https://www.google.com/maps/place/Viking+Electric/data=!4m7!3m6!1s0x8805047d175496b7:0x534123f900507979!8m2!3d43.0716146!4d-88.051372!16s%2Fg%2F1td_z521!19sChIJt5ZUF30EBYgReXlQAPkjQVM,Viking Electric,4.7,48,Electrical supply store,"2900 N 112th St, Wauwatosa, WI 53222, United States","3WCX+JF Wauwatosa, Wisconsin, USA",https://www.vikingelectric.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing&utm_content=milwaukee-branch,+1 414-773-4475,Closed · Opens 6 am Mon,https://lh3.googleusercontent.com/p/AF1QipMKRFd7RfMcG1wdn_doBH-RZyeHCz5fMb6QOkzk=w408-h304-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Brookfield+WI/@43.0609354,-88.1260555,14z",2026-01-11T00:31:26.596Z,Closed,Closed,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,· In-store shopping · In-store pick-up · Delivery,,
https://www.google.com/maps/place/Empire+Electrical+Service/data=!4m7!3m6!1s0x880519970249b35d:0x2dc89171e02de01b!8m2!3d43.192787!4d-88.132056!16s%2Fg%2F11g0jwj936!19sChIJXbNJApcZBYgRG-At4HGRyC0,Empire Electrical Service,4.5,15,Electrician,"N96 W17980 County Line Rd, Germantown, WI 53022, United States","5VV9+45 Germantown, Wisconsin, USA",,+1 262-214-3366,Open · Closes 8 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9iz5_PbsJjwtcnpR7X2pEA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=156.12683&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/generator+installation+services+in+Brookfield+WI/@43.0609354,-88.1260555,14z",2026-01-11T00:31:31.829Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,,,
https://www.google.com/maps/place/Total+Energy+Systems+LLC/data=!4m7!3m6!1s0x8804fd48d2b8320d:0x6b6d7dd61a762137!8m2!3d43.1820719!4d-88.0928646!16s%2Fg%2F1tpll9bq!19sChIJDTK40kj9BIgRNyF2GtZ9bWs,Total Energy Systems LLC,3.3,6,Electric generator shop,"N90W14739 Commerce Dr, Menomonee Falls, WI 53051, United States","5WJ4+RV Menomonee Falls, Wisconsin, USA",https://totalenergysystems.com/,+1 414-357-7900,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz9p6T3z5AoMj_VMimut_m8GXy3LvQWrVH3M6r8g3Uh-oRb4qFNIsXk9on2-QXZWmBdvUYz8pLmE_-oYXE8OPo8DslPDJdTUMueBqfc-HdMN0TnUcLF8tY8O3Lm3CGtLWI0BUKQ=w408-h544-k-no,false,"https://www.google.com/maps/search/generator+installation+services+in+Brookfield+WI/@43.0609354,-88.1260555,14z",2026-01-11T00:31:36.656Z,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,,,
https://www.google.com/maps/place/A%26J+Property+Restoration/data=!4m7!3m6!1s0x88051ddab34ca63f:0x23a61565bfbfb24d!8m2!3d43.0499689!4d-88.1833167!16s%2Fg%2F11h9wl1gj5!19sChIJP6ZMs9odBYgRTbK_v2UVpiM,A&J Property Restoration,4.3,63,Water damage restoration service,"21860 Watertown Rd #1C, Waukesha, WI 53186, United States","2RX8+XM Waukesha, Wisconsin, USA",https://ajrestores.com/contact-us/?utm_source=gbp&utm_medium=local_gbp&utm_campaign=local_boost,+1 414-677-6690,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMt9rRvKTifuhr5AOq7QYN-dSTzbbTbX9-ETzlM=w408-h305-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Brookfield+WI/@43.0609354,-88.1260555,14z",2026-01-11T00:31:41.541Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
"https://www.google.com/maps/place/L%26R+Lawn+Equipment+%26+Repair,+Inc/data=!4m7!3m6!1s0x8805001b5c15091b:0x169d7f7f088c923c!8m2!3d43.1542277!4d-88.157354!16s%2Fg%2F1tdvvwn4!19sChIJGwkVXBsABYgRPJKMCH9_nRY","L&R Lawn Equipment & Repair, Inc",4.6,124,Lawn mower store,"19915 W Main St, Lannon, WI 53046, United States","5R3V+M3 Lannon, Wisconsin, USA",http://www.mowandsnow.com/,+1 262-255-2960,Closed · Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipN8iuKfkGEXQxKMoy1Q8I2X7Gb-ocifkrty9jwY=w408-h306-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Brookfield+WI/@43.0609354,-88.1260555,14z",2026-01-11T00:31:46.369Z,9 am–12 pm,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,· In-store pick-up · Delivery,,
https://www.google.com/maps/place/Major+Mechanical+LLC/data=!4m7!3m6!1s0x8805d1781739a675:0xe3d9ef863b6c5882!8m2!3d43.0430942!4d-88.2002332!16s%2Fg%2F11sw486rln!19sChIJdaY5F3jRBYgRglhsO4bv2eM,Major Mechanical LLC,5.0,52,HVAC contractor,"W227N937 Westmound Dr #1, Waukesha, WI 53186, United States","2QVX+6W Waukesha, Wisconsin, USA",https://www.majormechanicalwi.com/,+1 262-283-6583,Closed · Opens 6 am Mon,https://lh3.googleusercontent.com/p/AF1QipP__OYXGrJt9GQkw4eKU-YT-azYId3SzbU0AumJ=w408-h306-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Brookfield+WI/@43.0609354,-88.1260555,14z",2026-01-11T00:31:51.194Z,Closed,Closed,6 am–4 pm,6 am–4 pm,6 am–4 pm,6 am–4 pm,6 am–4 pm,,,
https://www.google.com/maps/place/Grainger+Industrial+Supply/data=!4m7!3m6!1s0x8805a9a0b54c3459:0xc160c292344a167a!8m2!3d43.0596255!4d-88.2066265!16s%2Fg%2F1txnq0pw!19sChIJWTRMtaCpBYgRehZKNJLCYME,Grainger Industrial Supply,4.5,18,Tool store,"N21 W23020 Watertown Rd, Waukesha, WI 53188, United States","3Q5V+V8 Waukesha, Wisconsin, USA",https://www.grainger.com/branch/Waukesha-Branch-490,+1 800-472-4643,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPqfPKzWdxfEJjhSp8PhACaXXymYxQyUBd1K835=w426-h240-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Brookfield+WI/@43.0609354,-88.1260555,14z",2026-01-11T00:31:56.268Z,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"Chain offering a broad range of industrial equipment, maintenance supplies, tools & parts. · In-store shopping · Kerbside pickup · Delivery",,
https://www.google.com/maps/place/Apex+Electric+Contractors/data=!4m7!3m6!1s0x8805032a172d5777:0x5441dc6c03a27a46!8m2!3d42.975512!4d-88.10549!16s%2Fg%2F11ghqcpt1h!19sChIJd1ctFyoDBYgRRnqiA2zcQVQ,Apex Electric Contractors,3.9,7,Electrician,"15429 W National Ave, New Berlin, WI 53151, United States","XVGV+6R New Berlin, Wisconsin, USA",,+1 262-233-2349,Open · Closes 8 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6ATtyNMAWHkRkyjLu2h8Og&cb_client=search.gws-prod.gps&w=408&h=240&yaw=143.23077&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/generator+installation+services+in+Brookfield+WI/@43.0609354,-88.1260555,14z",2026-01-11T00:32:01.205Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,,,
https://www.google.com/maps/place/CED/data=!4m7!3m6!1s0x8805a9a9daf7f64f:0x433f5b24e4c47ad!8m2!3d43.0661837!4d-88.2174522!16s%2Fg%2F1tph29dt!19sChIJT_b32qmpBYgRrUdMTrL1MwQ,CED,4.8,15,Electrical supply store,"N24 W23750, Watertown Rd Suite G, Waukesha, WI 53188, United States","3Q8M+F2 Waukesha, Wisconsin, USA",http://cedwisconsin.portalced.com/,+1 262-547-5500,Closed · Opens 6 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyDYHp302kOkBJ5Fzq3DE28kvaZ8Jq7zYvBPNX7dC4MlErPUui85CV9Njs07fGc6Q1AygQ7n63dBTcr_JE_lxkX8nlAIFquRUgZ-X0qMo4f8w0YR4we6ypvZ1JY3GMboGPhehgg=w408-h245-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Brookfield+WI/@43.0609354,-88.1260555,14z",2026-01-11T00:32:06.005Z,Closed,Closed,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,· In-store shopping · Kerbside pickup · Delivery,,
"https://www.google.com/maps/place/Austin+Plumbing,+Heating,+Air+%26+Electric/data=!4m7!3m6!1s0x8804f883c63f578f:0x4d358faa91c39e3f!8m2!3d43.1526825!4d-88.0530416!16s%2Fg%2F1q6kk5118!19sChIJj1c_xoP4BIgRP57DkaqPNU0","Austin Plumbing, Heating, Air & Electric",4.9,123,Plumber,"11414 W Park Pl #202, Milwaukee, WI 53224, United States","5W3W+3Q Milwaukee, Wisconsin, USA",https://teamaustin.com/,+1 414-246-1587,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipM-N-9sEGA3rl6IqjbWFasaidQPIn9QoJNoysSE=w426-h240-k-no,true,"https://www.google.com/maps/search/generator+installation+services+in+Brookfield+WI/@43.0609354,-88.1260555,14z",2026-01-11T00:32:10.969Z,8 am–12 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,,,
