placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,isBlackOwned,attributes
https://www.google.com/maps/place/Project+Solution+Home+Services/data=!4m7!3m6!1s0x61617085fce8c0af:0x3e1ea3136aea7406!8m2!3d38.487496!4d-121.413534!16s%2Fg%2F11tt6r_s58!19sChIJr8Do_IVwYWERBnTqahOjHj4,Project Solution Home Services,5.0,28,Remodeler,,,https://projectshs.com/,+1 916-389-5566,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqJcc6eAPY3faOipmMVYl9Yk9FujOMwHvGmgPOxxFK6P6HTUYrNUPDQPwG7zYpIxKJUflcle0tOA9kIROGPQVJ6AohXdTv8E09vdv81K7fdTF7XmZXzo8zMGV4jVpZW_48z4qtCfg=w408-h544-k-no,true,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-03-23T05:44:01.605Z,,
https://www.google.com/maps/place/Haldeman+Restoration+Company/data=!4m7!3m6!1s0x809b1aa7c467abf5:0x6c99ca12ae671ca3!8m2!3d38.9339945!4d-121.0975872!16s%2Fg%2F1q64rwd63!19sChIJ9atnxKcam4ARoxxnrhLKmWw,Haldeman Restoration Company,4.8,39,Water damage restoration service,"11760 Atwood Rd #2, Auburn, CA 95603, United States","WWM2+HX Auburn, California, USA",https://hcbuilders.com/,+1 530-885-8085,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqYpweTd3urSsFNrHwyscuOPMFcZ5XpQNGQtu3fRtywXQMlICFm_BCF5rwxKiNFO6gXy_z193sGZNK0O1EMVdO7oGGoK703NlsyOwJS4UeP8YbwN-vgKvjcL-kLaoY5bG5Mds2uZQ=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-03-23T05:44:06.335Z,,
https://www.google.com/maps/place/Arroyo+Drywall/data=!4m7!3m6!1s0x809adf86b1e5bf7f:0xc39d6f3f3be39230!8m2!3d38.6547668!4d-121.4366202!16s%2Fg%2F11g0j9w6td!19sChIJf7_lsYbfmoARMJLjOz9vncM,Arroyo Drywall,4.8,16,Dry wall contractor,,,https://www.arroyodrywall.com/,+1 916-298-4667,Closed · Opens 8 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepy3SvInOTA-jPCeDxHCswBw9tl__PHxG7lUcd-43rQUpbBc6-rMyIljPyNUJy0wnpQg0eS9JtjHzzUBgCdG4V89Cxn4jfKBMOqfpFHNS04kEyaXQdRAYj-MqZljKtrKsFwyaydDQ=w408-h336-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-03-23T05:44:10.861Z,,
https://www.google.com/maps/place/Bullseye+Dent+Removal+Roseville%2FRocklin/data=!4m7!3m6!1s0x809b1f6fb5ef192b:0x2b73635cfc28f7e2!8m2!3d38.7738748!4d-121.2490385!16s%2Fg%2F11lcr65ksy!19sChIJKxnvtW8fm4AR4vco_Fxjcys,Bullseye Dent Removal Roseville/Rocklin,5.0,249,Auto dent removal service,"1101 Plumber Way #106, Roseville, CA 95678, United States","QQF2+G9 Roseville, California, USA",https://www.bullseyedent.com/,+1 916-417-6559,Closed · Opens 8:30 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqLz_3AL3-0-koSklVDaVxrOAWPqMfYy8p-YKiuyDwTjCF_3_15i0beRuDHhdmg-qGvKU1WDJM0BhQCBs72le1l35IHo--9350n86RhBWq6RAs-YNOfQIphLckQUXZNmvdBHEjNNw=w425-h240-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-03-23T05:44:15.543Z,,
https://www.google.com/maps/place/Clover+Valley+Home+Service/data=!4m7!3m6!1s0x809b2119dad40f0b:0xb8235299bdc46fd1!8m2!3d38.8054547!4d-121.2417673!16s%2Fg%2F11f65dh5qf!19sChIJCw_U2hkhm4AR0W_EvZlSI7g,Clover Valley Home Service,4.8,108,Remodeler,"3200 Cobalt Ct, Rocklin, CA 95677, United States","RQ45+57 Rocklin, California, USA",https://www.clovervalleyhomeservice.com/,+1 916-742-3141,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoAeovHVBrac9MYOOvg0aggY2YlLwH3UI38SGcAPiDMovRjgFDMUK2tO_qcGu03pgjsmb37NTi2G1mxi1yPCKvG8nfOXnrh14q_ANf_GscIDT8nJ_uy0zuyrRlMdKJt8iJTtaRlzw=w408-h271-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-03-23T05:44:20.215Z,,
https://www.google.com/maps/place/Sunrise+Water+Damage+Team/data=!4m7!3m6!1s0x809ae16a1069ae69:0xdef4797aabeb5bc7!8m2!3d38.7055327!4d-121.2723403!16s%2Fg%2F11lgczqpwl!19sChIJaa5pEGrhmoARx1vrq3p59N4,Sunrise Water Damage Team,5.0,1,Home inspector,"7649 Sunrise Blvd Ste K, Citrus Heights, CA 95610, United States","PP4H+63 Citrus Heights, California, USA",,+1 209-748-6791,Closed · Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MpTGQ8J4JtzbSUVHMcc0tg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=158.74164&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-03-23T05:44:25.070Z,,
"https://www.google.com/maps/place/Roseville+Environmental+Mold+Inspection/@38.7323172,-121.2265964,17z/data=!3m1!4b1!4m6!3m5!1s0x809ae02fdb9469ab:0x74e35be8ceb534e7!8m2!3d38.7323172!4d-121.2265964!16s%2Fg%2F1tqt9y55",Roseville Environmental Mold Inspection,2.0,1,Home inspector,"1897 E Roseville Pkwy, Roseville, CA 95661, United States","PQJF+W9 Roseville, California, USA",,+1 916-415-6021,Closed · Opens 7:30 am Mon,,,false,Closed,7:30 am–6:30 pm,7:30 am–6:30 pm,7:30 am–6:30 pm,7:30 am–6:30 pm,7:30 am–6:30 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-03-23T05:44:38.413Z,,
https://www.google.com/maps/place/Caliber+Collision/data=!4m7!3m6!1s0x809b1f82f2a70607:0x66c68c5e97fc19c!8m2!3d38.7695389!4d-121.252912!16s%2Fg%2F1ptxrf7t4!19sChIJBwan8oIfm4ARnMF_6cVobAY,Caliber Collision,4.8,595,Auto body shop,"2020 Taylor Rd, Roseville, CA 95678, United States","QP9W+RR Roseville, California, USA",https://www.caliber.com/find-a-location/rocklin?utm_source=google&utm_medium=gbp-profile&utm_campaign=webform-GBPwebsite&utm_content=&utm_term=&utm_id=0966,+1 916-784-8111,Closed · Opens 7:30 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepbZJoxNugbcApxdTiDgSLyLRd8uHXgICez-58T81YLsQ1ZFDqGBaFt8uI7tiejuuzcoAj6kakNjz2TAa1bvF18FecwsW5Iw0NXlfMzhDKPVhSkJYNgG0ZYkzuAPYyem5S2_tDp=w493-h240-k-no,true,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-03-23T05:44:43.134Z,,
https://www.google.com/maps/place/Atlas/data=!4m7!3m6!1s0x809b2393507d50e1:0xbc6b67d548d167b0!8m2!3d37.5093185!4d-122.3580338!16s%2Fg%2F11m1hyvnw1!19sChIJ4VB9UJMjm4ARsGfRSNVna7w,Atlas,5.0,4,Water damage restoration service,,,,+1 408-509-8369,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerV6dhZCuUDEs12TbBxV3xqWFxEIT7N1LdYWITYtJ8IrEBhGUXpq8Wfo8i4pJ-e1ZZeKdgvpKbWqujnS3DJ-RvDu_TRSLU-ykfgnYQMhq1bl9p06T-zUOu5jpZScwrACGOePRCQrw=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-03-23T05:44:48.081Z,,
https://www.google.com/maps/place/Randy+Cowan+Building+Design/data=!4m7!3m6!1s0x809adff0233ffe93:0xd4c10ca84561b9f6!8m2!3d38.716715!4d-121.275779!16s%2Fg%2F113g1r6np!19sChIJk_4_I_DfmoAR9rlhRagMwdQ,Randy Cowan Building Design,5.0,3,Home builder,"8251 Fair Way, Citrus Heights, CA 95610, United States","PP8F+MM Citrus Heights, California, USA",,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoT5PIrBnyd0DP4b1lg60Bfa-KdiZQY4n5ZpLaujBKm-HzHKZ66gaI7y7CCRgCNEhcxsUvHPEDnnp7S1g0chDD7RU79dDHzZ0WUd_VCEwep6JD4PjmRas_rPT2pf3qzPflBe8zIyw=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-03-23T05:44:50.953Z,,
"https://www.google.com/maps/place/Service+Kings+Carpet+Cleaning+%26+Restoration/@38.829035,-121.149648,9z/data=!3m1!4b1!4m6!3m5!1s0x809b222d635bacef:0xbf85ab49a8c88e4b!8m2!3d38.829035!4d-121.149648!16s%2Fg%2F12hkvb38d",Service Kings Carpet Cleaning & Restoration,4.7,6,Carpet cleaning service,,,,+1 916-782-5464,Open · Closes 7 am Mon,,,true,"12–7 am, 8 am–12 am","12–7 am, 8 am–12 am","12–7 am, 8 am–12 am","12–7 am, 8 am–12 am","12–7 am, 8 am–12 am","12–7 am, 8 am–12 am","12–7 am, 8 am–12 am","https://www.google.com/maps/search/water+damage+restoration+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-03-23T05:44:57.633Z,,
https://www.google.com/maps/place/Specialized+Plumbing+and+Sewer+Repair/data=!4m7!3m6!1s0x809b1fdbbea0da57:0x6b148492c89e2a91!8m2!3d38.7907578!4d-121.2751885!16s%2Fg%2F11g9syvlgp!19sChIJV9qgvtsfm4ARkSqeyJKEFGs,Specialized Plumbing and Sewer Repair,5.0,100,Plumber,"401 Sun Blossom Ct, Roseville, CA 95678, United States","QPRF+8W Roseville, California, USA",https://specializedplumbingandsewer.com/?utm_source=google&utm_medium=gbp&utm_campaign=maps,+1 916-823-1255,Closed · Opens 12 am Mon,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAweroTn-owXG0A3st1MvDZYg_Fc1jnx_5pxekz_dH_rU-W1eMMsJG45GqeljCehEQpo1DIYMc7GsnUKSk34UnDAOpU6C4pyv5hMvdI7DzdJDHezGSFEXqOlTCRW5mCUCb65S0At2N6JDL49PC=w408-h306-k-no,true,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-03-23T05:45:02.367Z,,
https://www.google.com/maps/place/United+Builders+and+Restoration+Inc/data=!4m7!3m6!1s0x809adf603c014a87:0x4daa3671bc8255b0!8m2!3d38.7116294!4d-121.2758248!16s%2Fg%2F11vq16lkps!19sChIJh0oBPGDfmoARsFWCvHE2qk0,United Builders and Restoration Inc,5.0,30,Remodeler,"8016 Patton Ave, Citrus Heights, CA 95610, United States","PP6F+MM Citrus Heights, California, USA",https://www.unitedbuildersandrestoration.com/,+1 916-571-0651,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqvCLc3uJ1j3culwhFA2InzxNvd18bTjkY3gwnWmyVkzn-HnWYNLgf9b5JzxQrSWqRUKZdfe7uJtkptFZh4dqmvuN6mtJnr682Eyr1jXBQeUThGzVKIvcdv-NKbjlXe9gfwx5i5t16RA4wW=w408-h306-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-03-23T05:45:07.138Z,,
"https://www.google.com/maps/place/RP+Restoration/@37.9317105,-122.678313,9z/data=!3m1!4b1!4m6!3m5!1s0x6245590311b81d9d:0x5d39843f64d852d5!8m2!3d37.9317105!4d-122.678313!16s%2Fg%2F11q4h6ddy0",RP Restoration,5.0,15,General contractor,,,https://www.rprestorationllc.com/,+1 650-431-6344,Closed · Opens 9 am Mon,,,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-03-23T05:45:14.168Z,,
https://www.google.com/maps/place/Prestige+Homes+and+Restoration/data=!4m7!3m6!1s0x270061062bda09d7:0x659400c1bb4014b7!8m2!3d38.6589713!4d-121.4234576!16s%2Fg%2F11ptd8v6j3!19sChIJ1wnaKwZhACcRtxRAu8EAlGU,Prestige Homes and Restoration,5.0,1,Construction company,,,,+1 503-894-0572,Closed · Opens 12 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqR-UpJRsfhMp604Ewf1f9EYmbUF9-kRBWxRkQPuD4Ed40MvgDVezLEc_G_QaeIne4fLqwaH9q-AL_tQRR7PcXhEoSgbys2TuptjsE9Oj83ZxeKxC_SUz_ML50ZFU55TEWw6wGw=w505-h240-k-no,true,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-03-23T05:45:18.884Z,,
"https://www.google.com/maps/place/Maverick+Electric,+Heating+and+Air/data=!4m7!3m6!1s0x809b3deaa57c431b:0x35aa06a75091bef0!8m2!3d38.779204!4d-121.3068951!16s%2Fg%2F11jnt8xbts!19sChIJG0N8peo9m4AR8L6RUKcGqjU","Maverick Electric, Heating and Air",4.8,1768,Electrician,"7641 Galilee Rd STE 110, Roseville, CA 95747, United States","QMHV+M6 Roseville, California, USA",https://maverickelectricalservices.com/about-us/roseville-ca/?utm_source=google&utm_medium=gmb&utm_campaign=GoogleBusinessProfile,+1 916-655-7744,Open 24 hours,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoJZyUsM0cBxfsNdZnVg45if5btIpyrTcmS9ZdcXhQdEfXC4aeDGtlHPLPMQ0sxUiflXhMI05-ijj1NNEDEtW1gftGMGZrEjhI9TCqOqqhCJUAKh0QUZjcEW7-B-tcxg1o7x4uS=w713-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-03-23T05:45:23.499Z,,
https://www.google.com/maps/place/Antelope+Construction+%26+Restoration/data=!4m7!3m6!1s0xaa7b3f7fa5c6b4bf:0x5f645ef6de00ca73!8m2!3d38.6590023!4d-121.2616203!16s%2Fg%2F11svtf0_7c!19sChIJv7TGpX8_e6oRc8oA3vZeZF8,Antelope Construction & Restoration,5.0,13,Contractor,,,https://antelopeconstruction.com/,+1 916-468-9761,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweplts89d6x8FHbK-WvHIGqHFrleU_Z4r-fVtTu3mKu9xGPqfDsQWiIXSxxvQTg1GHhY-JJ8NnWWdy5Guy5_-UVoDCcCsd2HwFLyYWHAYm_Ujn1pe7OGOJJVt4lOkW49ILqL2KyW2w=w408-h306-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-03-23T05:45:28.092Z,,
"https://www.google.com/maps/place/Elite+Construction+%26+Maintenance,+Inc./data=!4m7!3m6!1s0x8e515f49b01d4a9f:0xe6f4e13f925bd8f4!8m2!3d38.7516373!4d-121.2881025!16s%2Fg%2F11y4w6mbpk!19sChIJn0odsElfUY4R9Nhbkj_h9OY","Elite Construction & Maintenance, Inc.",,,General contractor,"210 High St UNIT A, Roseville, CA 95678, United States","QP26+MQ Roseville, California, USA",https://www.elitec-m.com/,+1 916-660-5255,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo5u2WtAWLOTiomKcUsLN94Wyfb3VTQfxt4wtoAwOW12v0AuwbyjsQIjRYB6SvEapxD4OOmyrjkt8Mj_zj_j9unqFZ4QlPI8aAEjKJT-VQepJzGIAPIUL549FeSKBHUXPV4J_7-YQ=w408-h270-k-no,true,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-03-23T05:45:30.890Z,,
https://www.google.com/maps/place/Hot+Spot+Leak+Detections/data=!4m7!3m6!1s0x6994560a3155413:0x5e73df6ccae6e413!8m2!3d38.82894!4d-121.149648!16s%2Fg%2F11lzp9j377!19sChIJE1QVo2BFmQYRE-Tmymzfc14,Hot Spot Leak Detections,5.0,17,Plumber,,,https://www.hotspotleakdetections.com/,+1 916-741-0133,Closed · Opens 8:30 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepYwlCgMTv4iMKoPAkhD44yve9u15iqriGDR2LoqgXBS-hpAVsx7IoiuR67OSVlyPifrGQx2YjDyvw1i9Abhs8iMAbVjWr94X4Y-yDBGacIeRo7pfctsXC6zNJ20JcNRa2NpniU8XaQuEk=w408-h534-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-03-23T05:45:35.398Z,,
https://www.google.com/maps/place/Helping+hands+restoration/data=!4m7!3m6!1s0x63ff962b3951a70f:0x2938774b6ac515d8!8m2!3d38.9496945!4d-121.4383315!16s%2Fg%2F11yz735f20!19sChIJD6dROSuW_2MR2BXFakt3OCk,Helping hands restoration,,,Water damage restoration service,,,https://helpinghandsrestore.com/,+1 916-435-7511,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepAydBEcr6uZYLg_pbM7U821ytr3RkyWSRkLOEMpzPtwgNXntQPixhAEu79AyHgNNbV81VVEclcTQgIJRvLb3pmdNJImNg4h5JUjj1y73elNRP8d0I5aTI1xEiY--820JtkHP0qVYiYGaA=w408-h497-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-03-23T05:45:39.933Z,,
https://www.google.com/maps/place/49ERCARPETCARE/data=!4m7!3m6!1s0x809b1f5fdff16a8b:0x6cc14ef0a91619f0!8m2!3d38.7421823!4d-121.2508762!16s%2Fg%2F11f6yybj4l!19sChIJi2rx318fm4AR8BkWqfBOwWw,49ERCARPETCARE,,,Carpet cleaning service,"517, 2120 Professional Dr #225, Roseville, CA 95661, United States","PPRX+VJ Roseville, California, USA",,+1 916-772-1149,Temporarily closed,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweojdl4o6bX2nKbCwZ2hrtYyzPS8_i60XU7nrqikjpMqEthkb7rEGTEr9z7Q3RJhQ5VCYoWaMvaaJY8_AYUYme5BeQYisHXixCZ1gt0K7-7UwADdQFq1JB_K7QvivXGYeFxKPWF_=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Roseville+Sacramento+CA/@38.7482609,-121.2832193,14z",2026-03-23T05:45:44.573Z,,
https://www.google.com/maps/place/Quality+LLC/data=!4m7!3m6!1s0x809adfe698dc0031:0xae55e91e29bca46e!8m2!3d38.6600712!4d-121.3115687!16s%2Fg%2F11xdht_s8z!19sChIJMQDcmObfmoARbqS8KR7pVa4,Quality LLC,5.0,22,Water damage restoration service,"6520 Palm Ave, Carmichael, CA 95608, United States","MM6Q+29 Carmichael, California, USA",http://carmichaelwaterdamagerestoration.com/,+1 916-571-0900,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepfaiT5GFBQqY6UtB54iZoxfSZf-Xx6szlCSVLJUFFraADpnyCiGKbeCRAvMi4_Aop0PEl49bYPkK0_YOaw147frEz3WB4_4tDw6zM4lyHoy8ajFOfd26ordt0FNuDcHEi09zQ681bjxqkb=w408-h369-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Citrus+Heights+Sacramento+CA/@38.6782547,-121.292459,14z",2026-03-23T05:46:04.525Z,,
https://www.google.com/maps/place/libertycompaniesusa/data=!4m7!3m6!1s0x809adfcac86c0001:0xfdaa55ac94c07ecf!8m2!3d38.6858675!4d-121.2839828!16s%2Fg%2F11ghr1b2s4!19sChIJAQBsyMrfmoARz37AlKxVqv0,libertycompaniesusa,3.7,3,Solar energy system service,"6569 Mariposa Ave, Citrus Heights, CA 95610, United States","MPP8+8C Citrus Heights, California, USA",http://libertycompaniesusa.com/,+1 916-673-7283,Closed · Opens 12 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NzJskcgYX-oixQdMsxVxmw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=354.1344&pitch=0&thumbfov=100,true,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Citrus+Heights+Sacramento+CA/@38.6782547,-121.292459,14z",2026-03-23T05:46:09.428Z,,
https://www.google.com/maps/place/SERVPRO+of+Carmichael/data=!4m7!3m6!1s0x809ad7c4dbf8b60d:0x4302ad1b920b994!8m2!3d38.6246117!4d-121.3287127!16s%2Fg%2F11cpnj2nz8!19sChIJDbb428TXmoARlLkgudEqMAQ,SERVPRO of Carmichael,5.0,12,Water damage restoration service,"6801 Fair Oaks Blvd # D, Carmichael, CA 95608, United States","JMFC+RG Carmichael, California, USA",https://www.servpro.com/locations/ca/servpro-of-citrus-heights-roseville,+1 916-943-4586,Open 24 hours,Identifies as indigenous-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoUSQByuZt8_ObzuNTFafdvaVDZerGteMy66dw52n8bfDF1Vkg4VfpnyUYPw_nRSi8E3QD67ynGb0lfctZd72iy05o66QCcBZfCoThFU4LdOtOew9tR4-lGbnwW3Y57QzqQZRZR=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Citrus+Heights+Sacramento+CA/@38.6782547,-121.292459,14z",2026-03-23T05:46:14.146Z,,
https://www.google.com/maps/place/Expolight+Construction/data=!4m7!3m6!1s0x66f516f7f9749fff:0xeb5f0f09e086ec22!8m2!3d38.6707243!4d-121.2711579!16s%2Fg%2F11rvbf1pjh!19sChIJ_590-fcW9WYRIuyG4AkPX-s,Expolight Construction,5.0,32,Carpenter,"5750 Sunrise Blvd Ste. 210-C, Citrus Heights, CA 95610, United States","MPCH+7G Citrus Heights, California, USA",http://expolightconstruction.com/,+1 916-244-6002,Closed · Opens 7:30 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq6aKesyLXpgq9w9Xde_N5PdXVccBwIr9RONNCopEbg8hNrqGS0y9WpZ8ND2lYChL5BMokni4-mk_XK0n_0mM3IBs3vUofy_4KNc3bICkqZtAQE5BfFAnYeNGiEf9RAnSU7F9s=w408-h544-k-no,true,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Citrus+Heights+Sacramento+CA/@38.6782547,-121.292459,14z",2026-03-23T05:46:18.974Z,,
https://www.google.com/maps/place/Clean+Site+Flooring+Removal/data=!4m7!3m6!1s0x809adee85c362fef:0xcfba7772b34266c0!8m2!3d38.6611731!4d-121.3288728!16s%2Fg%2F11b66h2d_0!19sChIJ7y82XOjemoARwGZCs3J3us8,Clean Site Flooring Removal,4.5,25,Flooring contractor,"5825 Madison Ave, Sacramento, CA 95841, United States","MM6C+FF Sacramento, California, USA",http://cleansiteflooringremoval.com/,+1 916-296-6884,Closed · Opens 12 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepGhlOEXeFsO3DMLGJ7Z_wz30zdrgHL0iBGpLkdgHyayqsc1c6hEem3OQRNcs3pAQgftchRR9SgMAWC-6EqcqWY_irzP78ccolFyxxcjvuM3XsCz8sotJt5aFkFG3_12BKyVgYaSw=w408-h408-k-no,true,6 am–9 pm,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Citrus+Heights+Sacramento+CA/@38.6782547,-121.292459,14z",2026-03-23T05:46:23.630Z,,
https://www.google.com/maps/place/Roof+Doctors+Sacramento+County/data=!4m7!3m6!1s0x809ae0dcbe189e01:0xe8357a98d2b58795!8m2!3d38.6637048!4d-121.2489615!16s%2Fg%2F1thy01b9!19sChIJAZ4YvtzgmoARlYe10ph6Neg,Roof Doctors Sacramento County,4.7,652,Roofing contractor,"8430 Madison Ave, Fair Oaks, CA 95628, United States","MQ72+FC Fair Oaks, California, USA",https://theroofdoctors.net/roof-repairs-sacramento-county/,+1 916-721-6130,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerM4Jl7yK68w_Q2aPqDMOwxrZyP9Fy49lRjI5AkEAStbLElW57Q-wu7dZW7eQxMOOskOSivobLZ-MH_8QNEDGjIMGeK05JgU6_mO7DpS0KuNpiNopXv-M1AoOKoMZzzu-tt1w8P=w425-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Citrus+Heights+Sacramento+CA/@38.6782547,-121.292459,14z",2026-03-23T05:46:28.769Z,,
