placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,error,isBlackOwned,attributes
https://www.google.com/maps/place/Home+Instead/data=!4m7!3m6!1s0x89c258e6d3cc59a1:0xe01bad912c278a1b!8m2!3d40.7572557!4d-73.9629056!16s%2Fg%2F1tfh_hny!19sChIJoVnM0-ZYwokRG4onLJGtG-A,Home Instead,4.8,177,Home health care service,"Professional Wing, 400 E 56th St Suite #2, New York, NY 10022, United States","Q24P+WR New York, USA",https://www.homeinstead.com/home-care/usa/ny/new-york/368/?utm_source=google&utm_medium=organic&utm_campaign=google_organic_businesslisting_y,+1 212-614-8057,"Open 24 hours

Confirmed by this business 4 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNsXGvQilyg26_jNwiTwNy68akmRNpkwRAdVcqH=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2025-09-18T00:29:10.954Z,,,
"https://www.google.com/maps/place/Yijie+Xu,+MD/data=!4m7!3m6!1s0x89c259a492e2e6b9:0xe98c540023d10f61!8m2!3d40.7493378!4d-73.9740737!16s%2Fg%2F11nxfs3jp0!19sChIJuebikqRZwokRYQ_RIwBUjOk","Yijie Xu, MD",1.0,1,Hospice,"222 E 41st St 13th Floor, New York, NY 10017, United States","P2XG+P9 New York, USA",https://nyulangone.org/doctors/1669828513/yijie-xu,+1 212-263-4838,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HowrN1P0ZQI90ekpr4RPpA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=28.82273&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2025-09-18T00:29:13.879Z,,,
https://www.google.com/maps/place/SYNERGY+HomeCare/data=!4m7!3m6!1s0x89c259029328d09d:0x9213b3c666989fab!8m2!3d40.7528369!4d-73.9923274!16s%2Fg%2F1hc27g6gl!19sChIJndAokwJZwokRq5-YZsazE5I,SYNERGY HomeCare,4.6,36,Home health care service,"261 W 35th St, New York, NY 10001, United States","Q235+43 New York, USA",https://www.synergyhomecare.com/ny-new-york-10105/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=3301,+1 212-928-9500,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMgTrq43-i74NLLrNlEyH7W5TBTjIpTieq2aaJ_=w546-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2025-09-18T00:29:18.921Z,,,
https://www.google.com/maps/place/Calvary+Hospital/data=!4m7!3m6!1s0x89c2f4ac983863c3:0x2d3b06c3915b8e66!8m2!3d40.8481198!4d-73.8439735!16s%2Fm%2F04g3ll3!19sChIJw2M4mKz0wokRZo5bkcMGOy0,Calvary Hospital,3.8,212,Hospital,"1740 Eastchester Rd, Bronx, NY 10461, United States","R5X4+6C Bronx, New York, USA",https://www.calvaryhospital.org/,+1 718-518-2000,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOrqLKP2gnwXY4huuo2N0VHjnsZf_yaoGnEkiqM=w408-h270-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2025-09-18T00:29:23.935Z,,,
https://www.google.com/maps/place/Akash+Shah/data=!4m7!3m6!1s0x89c259063fa16937:0x374b4a491a38e7d2!8m2!3d40.7457386!4d-73.9787937!16s%2Fg%2F11sc_ykmg0!19sChIJN2mhPwZZwokR0uc4GklKSzc,Akash Shah,,,Hospice,"160 E 34th St 8th floor, New York, NY 10016, United States","P2WC+7F New York, USA",http://nyulangone.org/doctors?y_source=1_MTA0MzM2MzA5NS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 212-731-5857,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SCZWlW6n1buGlH5ySNK9dQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=218.2676&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2025-09-18T00:29:26.900Z,,,
https://www.google.com/maps/place/Caring+Hospice/data=!4m7!3m6!1s0x89c18295e5c1a269:0x87c8ea98b765e29f!8m2!3d40.0507088!4d-74.1996955!16s%2Fg%2F11hy9nkmm4!19sChIJaaLB5ZWCwYkRn-Jlt5jqyIc,Caring Hospice,3.0,2,Hospice,"525 NJ-70, Lakewood, NJ 08701, United States","3R22+74 Lakewood, NJ, USA",http://www.caringhospice.com/,+1 732-901-6600,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9OibfQ20A57Jc-LDliVEwQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=91.2977&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2025-09-18T00:29:29.908Z,,,
https://www.google.com/maps/place/Harmony+Palliative/data=!4m7!3m6!1s0x4019a0adc924de3d:0x5ccbb5a7ba44690c!8m2!3d40.6971415!4d-73.979506!16s%2Fg%2F11vr938_88!19sChIJPd4kya2gGUARDGlEuqe1y1w,Harmony Palliative,,,Medical group,,,https://harmonypalliative.com/,+1 646-860-0863,,,https://lh3.googleusercontent.com/p/AF1QipPLBW6WqxBMEFrG1zHfLV40EczQdZCYrN6qfuoq=w408-h371-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2025-09-18T00:29:39.426Z,,,
https://www.google.com/maps/place/Northwell+Health+%7C+University+Hospice/data=!4m7!3m6!1s0x89c24c06c2687093:0x4210903ef6a2da9f!8m2!3d40.581379!4d-74.131253!16s%2Fg%2F11b77dsmgv!19sChIJk3BowgZMwokRn9qi9j6QEEI,Northwell Health | University Hospice,3.8,13,Hospice,"78 Meisner Ave, Staten Island, NY 10306, United States","HVJ9+HF Staten Island, New York, USA",https://siuh.northwell.edu/hospice,+1 718-226-6450,Closed ⋅ Opens 9 am Thu,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np-B-YgG8b1Fcyy5e1wIYRTZpgCzljJiopf_0ylNWUZ43JlR5X4Pcv7l2bn1z8Cq_6Ot93_Pd85GusOHGq7Rq5TEV3-uKKK2GcY5hNcvicgfsSnjG1eNrRkMUAt4BzIIcBoj6j1=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2025-09-18T00:29:44.300Z,,,
https://www.google.com/maps/place/Mount+Sinai+West/data=!4m7!3m6!1s0x89c2f63dbf5e303b:0x7bd728896053e9c8!8m2!3d40.7698391!4d-73.9871664!16s%2Fg%2F113flyn1d!19sChIJOzBevz32wokRyOlTYIko13s,Mount Sinai West,2.9,755,Hospital,"1000 10th Ave, New York, NY 10019, United States","Q297+W4 New York, USA",https://www.mountsinai.org/locations/west?utm_source=Yext&utm_medium=local_listing&utm_campaign=MSR,+1 212-523-4000,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqQ5ThqHagGXyolQdORRHNiJp6L8Vfyda4ypajn6yo0FpWMBkEs_fmfIQPoHwJkBfKTCL5ticRdha5bUuTPs4P0eIPMuG9cEuaxE988q4LpoRhaG3H9IUII7RbKxVihg8-LJWUgoQ=w408-h494-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2025-09-18T00:29:49.660Z,,,
https://www.google.com/maps/place/Hospice+of+Greater+New+York/data=!4m7!3m6!1s0x89c2454ea5c8c73f:0x8c9b65625d33782c!8m2!3d40.6345649!4d-74.0135216!16s%2Fg%2F1262mvbyc!19sChIJP8fIpU5FwokRLHgzXWJlm4w,Hospice of Greater New York,1.0,1,Hospice,"6323 7th Ave #3, Brooklyn, NY 11220, United States","JXMP+RH Brooklyn, New York, USA",,+1 718-921-7900,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uAHlEIR_1uMmBjEisH5qqQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=31.850168&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2025-09-18T00:29:52.440Z,,,
https://www.google.com/maps/place/Hospice+Care+Network+at+Northwell/data=!4m7!3m6!1s0x89c295333fd1627d:0xf6360916716d92dc!8m2!3d41.0607583!4d-73.840706!16s%2Fg%2F126262lwh!19sChIJfWLRPzOVwokR3JJtcRYJNvY,Hospice Care Network at Northwell,5.0,3,Hospice,"540 White Plains Rd, Tarrytown, NY 10591, United States","3565+8P Tarrytown, New York, USA",https://www.northwell.edu/hospice-care,+1 914-666-4228,Closed ⋅ Opens 9 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=F8qnaKG1XxsUTP7ZiTujpQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=158.36469&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2025-09-18T00:29:57.403Z,,,
https://www.google.com/maps/place/Hospice+Care+Network+at+Northwell/data=!4m7!3m6!1s0x89c261b2c31076c9:0xc645a52250249a6c!8m2!3d40.7396561!4d-73.7935155!16s%2Fg%2F1v9lcq3n!19sChIJyXYQw7JhwokRbJokUCKlRcY,Hospice Care Network at Northwell,1.8,5,Hospice,"59-07 175th Pl # 2, Flushing, NY 11365, United States","P6Q4+VH Flushing, Queens, NY, USA",,+1 718-939-2273,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hda9MBLGT7050sXMElRdkw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.21469&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2025-09-18T00:30:07.220Z,,,
https://www.google.com/maps/place/HMH+Palliative+Care+Neptune/data=!4m7!3m6!1s0x89c2294810c9f3b3:0xe17b1fdda606e8c!8m2!3d40.2085211!4d-74.0408666!16s%2Fg%2F11ybm0jsxx!19sChIJs_PJEEgpwokRjG5g2v2xFw4,HMH Palliative Care Neptune,,,Hospice,"19 Davis Ave 2nd Fl, Neptune City, NJ 07753, United States","6X55+CM Neptune City, New Jersey, USA",https://www.hackensackmeridianhealth.org/en/locations/hmh-palliative-care-neptune,+1 732-268-8470,Closed ⋅ Opens 8:30 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZGKvWexk_mUeL5b3MnU4fw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=33.27546&pitch=0&thumbfov=100,true,1–4 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/Hospice+clinics+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2025-09-18T00:30:12.139Z,,,
https://www.google.com/maps/place/Center+For+Curative+Palliative/data=!4m7!3m6!1s0x89c2f4ac983863c3:0x95d72d6eec3f095a!8m2!3d40.8480939!4d-73.8438705!16s%2Fg%2F1tfq5l9l!19sChIJw2M4mKz0wokRWgk_7G4t15U,Center For Curative Palliative,3.0,1,Medical clinic,"1740 Eastchester Rd # 2, Bronx, NY 10461, United States","R5X4+6F Bronx, New York, USA",,+1 718-518-2577,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kU1aaXTKA8seC3-jHYbNBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.65126&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2025-09-18T00:30:14.908Z,,,
"https://www.google.com/maps/place/Dinaz+Irani,+MD/data=!4m7!3m6!1s0x89c2f7eff28ff6ef:0xc2236e9fae88a151!8m2!3d40.8409502!4d-73.9416094!16s%2Fg%2F11yc_31607!19sChIJ7_aP8u_3wokRUaGIrp9uI8I","Dinaz Irani, MD",,,Hospice,"180 Fort Washington Ave, New York, NY 10032, United States","R3R5+99 New York, USA",https://doctors.columbia.edu/us/ny/new-york/dinaz-irani-md-180-fort-washington-avenue?utm_source=yextgmb&utm_medium=organic&utm_campaign=yext_doctor_listings&y_source=1_MTAwMjE2NDUxMy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,,,https://lh3.googleusercontent.com/p/AF1QipMafNH8cKgAntQU1NXT1IJjDhAtNgm066YRzQY3=w408-h408-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2025-09-18T00:30:17.608Z,,,
https://www.google.com/maps/place/Alvita+Home+Care/data=!4m7!3m6!1s0x89c259a66c309b45:0xa515f789e2bc07a3!8m2!3d40.748574!4d-73.994166!16s%2Fg%2F11cn0pqhhg!19sChIJRZswbKZZwokRowe84on3FaU,Alvita Home Care,4.7,284,Home health care service,"231 W 29th St #400, New York, NY 10001, United States","P2X4+C8 New York, USA",https://alvitacare.com/,+1 646-851-2081,Open 24 hours,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipPjPSn7I98FdCrLftCjofR67kdXGCaWIgL12b8l=w408-h418-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2025-09-18T00:30:22.632Z,,,
"https://www.google.com/maps/place/The+New+Jewish+Home,+Manhattan/data=!4m7!3m6!1s0x89c2f6230b876c63:0xd310dabcf39b723e!8m2!3d40.7994373!4d-73.9640098!16s%2Fg%2F1tgvfkkc!19sChIJY2yHCyP2wokRPnKb87zaENM","The New Jewish Home, Manhattan",3.0,208,Nursing home,"120 W 106th St, New York, NY 10025, United States","Q2XP+Q9 New York, USA",https://jewishhome.org/locations/manhattan/?utm_source=local_directory&utm_medium=referral&utm_campaign=directory-listing,+1 212-870-5000,"Open 24 hours

Confirmed by this business 3 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqlPfyd_lC6uFTexKeO3VP959sbNdPeri0aGaubEs7owBw7kXExei94gO78zLJMYOC1ZGiSJHgPi2fVNwPfp46js28mKTbK4UqUtbqKX1ONSJxdzrrpGOTYvR0heTLD0SdQqp-rkQ=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2025-09-18T00:30:27.706Z,,,
"https://www.google.com/maps/place/Manuel+Fishman,+MD/data=!4m7!3m6!1s0x89c2f79727c85c19:0xedcb1c4f340ef0f3!8m2!3d40.8412426!4d-73.9409706!16s%2Fg%2F11sm9yz8p2!19sChIJGVzIJ5f3wokR8_AONE8cy-0","Manuel Fishman, MD",,,Hospice,"Vanderbilt Clinic Building, 622 W 168th St 3rd Floor, New York, NY 10032, United States","R3R5+FJ New York, USA",https://doctors.columbia.edu/us/ny/new-york/manuel-fishman-md-635-west-165th-street?utm_source=yextgmb&utm_medium=organic&utm_campaign=yext_doctor_listings&y_source=1_MTg4MjQwMzctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 212-305-5997,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=haOPkut1qGAni3z20gNnag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=167.69247&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2025-09-18T00:30:31.001Z,,,
"https://www.google.com/maps/place/Johanis+Thamar+Patsikos,+NP/data=!4m7!3m6!1s0x89c2f7eb1b0bbce3:0xf7701229223a5ead!8m2!3d40.8411687!4d-73.9419685!16s%2Fg%2F11s7gs_ys2!19sChIJ47wLG-v3wokRrV46IikScPc","Johanis Thamar Patsikos, NP",,,Nurse practitioner,"180 Fort Washington Ave Floor 7, New York, NY 10032, United States","R3R5+F6 New York, USA",https://doctors.columbia.edu/us/ny/new-york/johanis-thamar-patsikos-np-180-fort-washington-avenue?utm_source=yextgmb&utm_medium=organic&utm_campaign=yext_doctor_listings&y_source=1_NzU5NTAyNjctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 212-305-7340,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=30T3VDFe7h5KHhjedYAwRA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=104.24999&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2025-09-18T00:30:33.775Z,,,
"https://www.google.com/maps/place/Caroline+Parpas,+MD/data=!4m7!3m6!1s0x89c2f175653e52d1:0xab2acf3ccf0cc6bb!8m2!3d40.9044584!4d-73.9686775!16s%2Fg%2F11vk1x4m5q!19sChIJ0VI-ZXXxwokRu8YMzzzPKqs","Caroline Parpas, MD",5.0,1,Hospice,"350 Engle St Suite 5512, Englewood, NJ 07631, United States","W23J+QG Englewood, New Jersey, USA",https://www.englewoodhealth.org/providers/caroline-parpas,+1 201-608-2556,,,https://lh3.googleusercontent.com/p/AF1QipN2n3jBAMN3yKLAqN0W8RF-VIs7Zofz7m8XQsa6=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2025-09-18T00:30:36.417Z,,,
"https://www.google.com/maps/place/Fernando+Kawai,+M.D./data=!4m7!3m6!1s0x89c261195551e79d:0x63887de37122193f!8m2!3d40.7471359!4d-73.8256504!16s%2Fg%2F11j8qcml1v!19sChIJnedRVRlhwokRPxkiceN9iGM","Fernando Kawai, M.D.",5.0,3,Hospice,"56-45 Main St, Briarwood, NY 11435, United States","P5WF+VP Briarwood, Queens, NY, USA",https://doctors.nyp.org/fernando-kawai-md/56-45-main-street?utm_source=yextgmb&utm_medium=organic&utm_campaign=yext_doctor_listings&y_source=1_MTI1NzQxMDYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 718-661-7318,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=moUx4xwajrn0pZCn0aFEoA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=74.85355&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2025-09-18T00:30:39.277Z,,,
"https://www.google.com/maps/place/Craig+D.+Blinderman,+MD,+MA+-+MSK+Supportive+Care+Physician/data=!4m7!3m6!1s0x89c259c7fd488e13:0x445427a7d6ac7fd8!8m2!3d40.7642471!4d-73.9562229!16s%2Fg%2F11mch_bfpf!19sChIJE45I_cdZwokR2H-s1qcnVEQ","Craig D. Blinderman, MD, MA - MSK Supportive Care Physician",,,Hospice,"1275 York Ave, New York, NY 10065, United States","Q27V+MG New York, USA",https://www.mskcc.org/cancer-care/doctors/craig-blinderman?utm_source=local+listings&utm_medium=organic+search&utm_campaign=local+search+doctors&utm_content=craig+blinderman-1275+york+avenue,+1 212-639-2000,,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Fw4I2NJV5ZAGZOaUz1GU5w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=203.54402&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2025-09-18T00:30:46.714Z,,,
https://www.google.com/maps/place/Amsterdam+Nursing+Home/data=!4m7!3m6!1s0x89c2f63c5aafcdab:0xd945ff401b051496!8m2!3d40.8044863!4d-73.9630315!16s%2Fg%2F1td3mjdd!19sChIJq82vWjz2wokRlhQFG0D_Rdk,Amsterdam Nursing Home,4.0,338,Nursing home,"1060 Amsterdam Ave, New York, NY 10025, United States","R23P+QQ New York, USA",https://amsterdamcares.org/,+1 212-316-7700,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noVKfGG250yvqxMw_zw2nC-uYIf7eAW3-zMns4eNoS_JTlfPZ753Vpswgpi-Z_VhmF3jwt1xi3nd0vTQlL8j_YVIhcE6t8QBPP1IlZ4Y9XinKLwLIY_0JmTsfHDniOKUwZffRA=w408-h544-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2025-09-18T00:30:51.637Z,,,
https://www.google.com/maps/place/Hospice+Care+Network+at+Northwell/data=!4m7!3m6!1s0x89c281f7cb762ea1:0xb0504f4d77fd0b0d!8m2!3d40.7997233!4d-73.4787346!16s%2Fg%2F1thky5dg!19sChIJoS52y_eBwokRDQv9d01PULA,Hospice Care Network at Northwell,4.5,4,Hospice,"99 Sunnyside Blvd Ext, Woodbury, NY 11797, United States","QGXC+VG Woodbury, New York, USA",http://www.hospicecarenetwork.org/,+1 516-832-7100,Closed ⋅ Opens 9 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S4tfOwUnz1PSFUWZqnsBdw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=110.17504&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2025-09-18T00:30:56.969Z,,,
https://www.google.com/maps/place/HMH+-+Palliative+Care+-+Manahawkin/data=!4m7!3m6!1s0x89c10942a33edacb:0x52535d99dc2cffa2!8m2!3d39.7210809!4d-74.285275!16s%2Fg%2F11ybn_5cth!19sChIJy9o-o0IJwYkRov8s3JldU1I,HMH - Palliative Care - Manahawkin,,,Hospice,"1140 NJ-72 #306A, Stafford Township, NJ 08050, United States","PPC7+CV Stafford Township, New Jersey, USA",https://www.hackensackmeridianhealth.org/en/locations/hmh-palliative-care-manahawkin,+1 732-268-8470,Closed ⋅ Opens 9 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hU_Y3ksE0LBAWN-Sayd6ug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=13.130362&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2025-09-18T00:31:01.764Z,,,
"https://www.google.com/maps/place/Brigit+C.+Palathra,+M.D./data=!4m7!3m6!1s0x89c2616f91649d7d:0xbcf562d6518c8d62!8m2!3d40.7471359!4d-73.8256504!16s%2Fg%2F11j8qcxdv2!19sChIJfZ1kkW9hwokRYo2MUdZi9bw","Brigit C. Palathra, M.D.",,,Hospice,"56-45 Main St, Briarwood, NY 11435, United States","P5WF+VP Briarwood, Queens, NY, USA",https://doctors.nyp.org/brigit-c-palathra-md/56-45-main-street?utm_source=yextgmb&utm_medium=organic&utm_campaign=yext_doctor_listings&y_source=1_MTI1NzI4NTQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 718-661-7318,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=moUx4xwajrn0pZCn0aFEoA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=74.85355&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2025-09-18T00:31:04.571Z,,,
https://www.google.com/maps/place/Isabella+Center+for+Rehabilitation+and+Nursing+Care/data=!4m7!3m6!1s0x89c2f41adf9fce55:0x87adbae3a21072cc!8m2!3d40.8545202!4d-73.9275343!16s%2Fg%2F1tddyq35!19sChIJVc6f3xr0wokRzHIQouO6rYc,Isabella Center for Rehabilitation and Nursing Care,3.1,190,Nursing home,"515 Audubon Ave, New York, NY 10040, United States","V33C+RX New York, USA",https://www.mjhs.org/our-services/isabella-center/,+1 212-342-9200,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMN0J9CG6Urbk3wuUXxXk6G6J_dnsTFwqGah5CE=w408-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2025-09-18T00:31:09.455Z,,,
https://www.google.com/maps/place/MJHS+Institute+for+Innovation/data=!4m7!3m6!1s0x89c25a113f686177:0x4d1851981649c03!8m2!3d40.703397!4d-74.0097836!16s%2Fg%2F11cm0hhy_m!19sChIJd2FoPxFawokRA5xkgRmF0QQ,MJHS Institute for Innovation,5.0,1,Training center,"55 Water St 46th Fl, New York, NY 10041, United States","PX3R+93 New York, USA",https://www.mjhspalliativeinstitute.org/,+1 212-649-5500,Closed ⋅ Opens 9 am Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wcKy9kqUWPu4yNq4GoZvJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=125.190506&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2025-09-18T00:31:14.377Z,,,
https://www.google.com/maps/place/Vns+Hospice+House/data=!4m7!3m6!1s0x89e825a6503c398b:0x5ac3c2ca69e04bb!8m2!3d40.8825711!4d-73.3265963!16s%2Fg%2F1xpwktmn!19sChIJizk8UKYl6IkRuwSepiw8rAU,Vns Hospice House,4.8,22,Hospice,"101 Laurel Rd, East Northport, NY 11731, United States","VMMF+29 East Northport, New York, USA",https://www.visitingnurseservice.org/,+1 631-930-9399,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noglB8mK1cfNPcth4e0KIEImofITBOJEln_tihZrzjqjYwOWnntIQJ1taXOm3EdRMaTF6eS8Y07gi0R7b4Jlw438ztUaX6J4kNAnLxuP-JC0dCEispeOpevyoAV6ClV-uELjYfplQ=w493-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+West+New+York+NJ/@40.7889063,-74.0161812,14z",2025-09-18T00:31:17.770Z,,,
