placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,isBlackOwned,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,error
"https://www.google.com/maps/place/Peralta's+Total+Services+Inc/@40.260083,-75.1026884,10z/data=!3m1!4b1!4m6!3m5!1s0x6586903e7bd4461f:0xacd3fdaf46d7f34a!8m2!3d40.260083!4d-75.1026884!16s%2Fg%2F11vz0v6czf",Peralta's Total Services Inc,4.5,4,Landscape designer,,,http://peraltastotalservicesinc.com/,+1 215-980-7758,Open · Closes 7 pm,,,,true,7 am–7 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Manayunk+Philadelphia+PA/@40.0260015,-75.2231106,14z",2026-04-29T19:59:44.324Z,,
"https://www.google.com/maps/place/McNelis+Landscaping,+Inc./data=!4m7!3m6!1s0x62382865a031ba3:0xd5e88332e313602d!8m2!3d40.036136!4d-75.392288!16s%2Fg%2F11wth9ds4w!19sChIJoxsDWoaCIwYRLWAT4zKD6NU","McNelis Landscaping, Inc.",5.0,10,Landscaper,,,https://www.mcnelislandscapinginc.com/,+1 610-446-3777,Open · Closes 5 pm,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHnDc2B2a2v5Y_xRtSAGyXIEPRNlSuNvSznq_0tSDiJpG8VsKoY14SRbaY9VXXDkyZKqwGJIbCmEPT24QbzCT2FmcydwQdcbB4mpK5d7Bt_SBTOdoUJZ9VmkatEJ06XKt7nm6zh=w635-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Manayunk+Philadelphia+PA/@40.0260015,-75.2231106,14z",2026-04-29T19:59:49.459Z,,
https://www.google.com/maps/place/Please+Plant+Me+Lawn+Mowing+Service/data=!4m7!3m6!1s0x89c6b95020ed1955:0xba094df3f5600775!8m2!3d40.002498!4d-75.1879086!16s%2Fg%2F11jv73k6r3!19sChIJVRntIFC5xokRdQdg9fNNCbo,Please Plant Me Lawn Mowing Service,4.8,132,Lawn care service,,,http://pleaseplantme.com/,+1 215-837-1511,Open · Closes 7 pm,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFlkNO9RDdPiUvmU8TBGBttHKnnrrqvPOgUtu9hHoIe1fS3-jMQcPQptaEEUw_JprLRvToKOJ3tTclERGqjTYM3I4p7U3VTl8XfeAJiH532JmdlcvBVilBM53xuOJhB4jttQHc8ig=w408-h548-k-no,true,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Manayunk+Philadelphia+PA/@40.0260015,-75.2231106,14z",2026-04-29T19:59:54.214Z,,
https://www.google.com/maps/place/Quality+Paving+%26+Concrete/data=!4m7!3m6!1s0x89c6b934ddbd992f:0x3d1bd715e7b6b6d9!8m2!3d40.006526!4d-75.216496!16s%2Fg%2F11mq31zpgb!19sChIJL5m93TS5xokR2ba25xXXGz0,Quality Paving & Concrete,5.0,76,Contractor,"2 Bala Plaza Suite 300-726, Bala Cynwyd, PA 19004, United States","2Q4M+JC Bala Cynwyd, Pennsylvania, USA",https://qualitypavingandconcretepa.com/,+1 215-820-0168,Open · Closes 9 pm,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF3VLytM4_aD2zywWeJibKRvJZpC8U14oFvB8HloZqlEEjrIEOdnMYctFExH4d9ZU_Ok_sL_R1hKjzdd_ZV7L6jFEi-3u-Tt9Ro-WwMBV8NiND9E6CqfSD5EO7Hps1shw90riQLGA=w426-h240-k-no,true,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Manayunk+Philadelphia+PA/@40.0260015,-75.2231106,14z",2026-04-29T19:59:59.434Z,,
https://www.google.com/maps/place/SERIOUS+LANDSCAPING+Co./data=!4m7!3m6!1s0x89c6b965b8bccb17:0x6f9b4af49655ce4c!8m2!3d40.0534241!4d-75.1599304!16s%2Fg%2F11sjfk3b3v!19sChIJF8u8uGW5xokRTM5VlvRKm28,SERIOUS LANDSCAPING Co.,5.0,4,Landscape designer,"5831 Brush Rd Rear OFFICE, Philadelphia, PA 19138, United States","3R3R+92 Philadelphia, Pennsylvania, USA",,+1 267-819-6859,Open · Closes 5 pm,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEK_eps7vnaRT65V3SXF3JhASqqvzDXMsZUTwPQUvB2Wgpjqu10bkQuGvdT9i7AYarfbL8ITA1BrkwVlCUItQ5WfsUKMHnGWTAYlco6aqyT-78ETlbyz-9g_gWKicADmcGVJ3rxzw=w426-h240-k-no,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Manayunk+Philadelphia+PA/@40.0260015,-75.2231106,14z",2026-04-29T20:00:04.210Z,,
https://www.google.com/maps/place/Legacy+Landscapes/data=!4m7!3m6!1s0x89c6c10c29f5567b:0x8dc298945b3e30a3!8m2!3d40.0075981!4d-75.2902137!16s%2Fg%2F11h194h76l!19sChIJe1b1KQzBxokRozA-W5SYwo0,Legacy Landscapes,3.7,12,Landscaper,"17 E Lancaster Ave Suite 1, Ardmore, PA 19003, United States","2P55+2W Ardmore, Pennsylvania, USA",https://www.legacy-landscapes.com/,+1 215-487-8181,Open · Closes 6 pm,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF5ghGsil7FmGoV7inJhwDNc08hhP3cCrcykZmYT8V-ryA0KcLpqr3WQGR8Qa7SlKSwoDxu-xVHlv5qyLx86yOcEdN8_o60IFqBq2pzcJQg7yTxKiTuPojUqJ0VT-3UI9AVORk0Pg=w408-h407-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Manayunk+Philadelphia+PA/@40.0260015,-75.2231106,14z",2026-04-29T20:00:08.988Z,,
https://www.google.com/maps/place/DJ+CONTRACTING+%26+LANDSCAPING+LLC/data=!4m7!3m6!1s0x89c6b9dea2292359:0xb2d74b7b2871b5c9!8m2!3d40.0597115!4d-75.1722166!16s%2Fg%2F11rrq7s58p!19sChIJWSMpot65xokRybVxKHtL17I,DJ CONTRACTING & LANDSCAPING LLC,5.0,2,Construction company,"1208 Yerkes St, Philadelphia, PA 19119, United States","3R5H+V4 Philadelphia, Pennsylvania, USA",,+1 267-231-7418,Open 24 hours,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGRWZ0RwwM3p01cYWu4mujZGN52U5Ag3CjA0i9FGII68-_NPqq9pLxdOc4cs0WWfzNkdLFurTWuc2MRrLogXLEUf2gugSo-enOy5fugKgWmiYOqTuWwT30IhGFrhcmriJx5=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Manayunk+Philadelphia+PA/@40.0260015,-75.2231106,14z",2026-04-29T20:00:13.824Z,,
https://www.google.com/maps/place/Laurel+Hill+Gardens/data=!4m7!3m6!1s0x89c6b977c8ac103f:0x48a35b20b43dc4f4!8m2!3d40.0729827!4d-75.2018814!16s%2Fg%2F1v8x348s!19sChIJPxCsyHe5xokR9MQ9tCBbo0g,Laurel Hill Gardens,4.6,45,Garden center,"8125 Germantown Ave, Philadelphia, PA 19118, United States","3QFX+56 Philadelphia, Pennsylvania, USA",https://www.laurelhillgardens.com/,+1 215-247-9490,"Closes soon · 5 pm · Opens 10 am Thu

Updated by this business 4 weeks ago",LGBTQ+ friendly,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF9yyl_Dt_Ba5cbQjom1EXiuAEw4SsX0IboqSvYEy1alD7Kt4rlIX_6I-qIpNoIxW6t8AUSQeMZEXfECeMXAhmCwC1IsQkzgjqMYgjntSAAO7CDboHMWiJofoMKQBT4NRAA2_jJ=w408-h544-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,10 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Manayunk+Philadelphia+PA/@40.0260015,-75.2231106,14z",2026-04-29T20:00:18.798Z,"Rambling, quaint property offering plants & pottery, plus masonry, fencing & design services. · In-store shopping",
https://www.google.com/maps/place/Cox+%26+Company+Inc+Tree+and+Landscape+Services/data=!4m7!3m6!1s0x89c6bf56280e956f:0xb0bd7c7f64d1d51c!8m2!3d40.011489!4d-75.255956!16s%2Fg%2F1tfff4bz!19sChIJb5UOKFa_xokRHNXRZH98vbA,Cox & Company Inc Tree and Landscape Services,,,Tree service,"443 S Woodbine Ave, Narberth, PA 19072, United States","2P6V+HJ Narberth, Pennsylvania, USA",http://www.coxandcompany.net/,+1 610-664-2340,"Closes soon · 5 pm · Opens 7:30 am Thu

Confirmed by this business 2 weeks ago",,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGPz9eDd0k516kpI3TegeEA47iKEqI6vq-QGZskVFGiGKjCxuqL_rB26lMIg-LNcr8ktwA9mQtY5NNPi2OTxI4rMmjSB7Py5-rIGdOizhyqMkAUh06ztechE1IFf18cLb8o9oTf=w408-h306-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Manayunk+Philadelphia+PA/@40.0260015,-75.2231106,14z",2026-04-29T20:00:24.142Z,,
"https://www.google.com/maps/place/JP+Roots+Landscaping/@40.0204545,-75.1431001,11z/data=!3m1!4b1!4m6!3m5!1s0x289508f1d402e869:0x710a320e56e0feca!8m2!3d40.0204545!4d-75.1431!16s%2Fg%2F11v62pv9jw",JP Roots Landscaping,5.0,2,Landscaper,,,https://jproots.com/,+1 916-280-7108,Closed · Opens 8 am Thu,,,,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Manayunk+Philadelphia+PA/@40.0260015,-75.2231106,14z",2026-04-29T20:00:30.835Z,,
https://www.google.com/maps/place/H.+Dzwil+Masonry+LLC/data=!4m7!3m6!1s0x89c6b932dea02d25:0x563fcb36332bd754!8m2!3d40.002498!4d-75.1180146!16s%2Fg%2F11fjzx6dc3!19sChIJJS2g3jK5xokRVNcrMzbLP1Y,H. Dzwil Masonry LLC,4.9,17,Masonry contractor,,,,,Open 24 hours,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGfhYP_2ZNFP6Jti456E5-jMjwacMFBDdtAZ0934xKLsZpOYxXZ1BPFG1-dqAotM_40LVDDq4tVZFxtbDlsEV1BaQUkAF5H5iL2-d86gxCvfKLPGPA54VnOxPsCq9MXX6TIwG8amA=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Manayunk+Philadelphia+PA/@40.0260015,-75.2231106,14z",2026-04-29T20:00:35.670Z,,
https://www.google.com/maps/place/Do+It+All+Brothers+Landscapes/data=!4m7!3m6!1s0x89c6b7aea2e367d1:0xc28127b2c90f34df!8m2!3d40.0348085!4d-75.1390273!16s%2Fg%2F11j4cql2_y!19sChIJ0Wfjoq63xokR3zQPybIngcI,Do It All Brothers Landscapes,4.5,2,Cleaning service,"1030 Wagner Ave, Philadelphia, PA 19141, United States","2VM6+W9 Philadelphia, Pennsylvania, USA",http://doitallbrotherslandscaping.com/,+1 267-809-5558,Closes soon · 5 pm · Opens 9 am Thu,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IK7HgvqOHlbmzLeugsf69w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=124.728325&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Manayunk+Philadelphia+PA/@40.0260015,-75.2231106,14z",2026-04-29T20:00:40.493Z,,
https://www.google.com/maps/place/Erich+Enns-+Garden+Design+and+Build/data=!4m7!3m6!1s0x8eca6aa5dcfece55:0x574450fcfb2b4a5a!8m2!3d40.002498!4d-75.1180146!16s%2Fg%2F11w_lzyr5f!19sChIJVc7-3KVqyo4RWkor-_xQRFc,Erich Enns- Garden Design and Build,5.0,5,Landscape designer,,,https://www.erichenns.com/,+1 215-487-8921,,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGm_rc6TfscmXFIpEnXXvzbJcUZBF53-p_jmMWG4qt2Hrnx9yvVXeMSBMYRgLTyfFEb5VkpkpRYOun5uBHlg93oISxt5JEpZQQB-0Feo6-xs3fj8bP3u0Ew-IK8RAF7ZiU45f4LFqThMQdI=w408-h368-k-no,true,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Manayunk+Philadelphia+PA/@40.0260015,-75.2231106,14z",2026-04-29T20:00:43.677Z,,
https://www.google.com/maps/place/AWV+Masonry+%26+Construction/data=!4m7!3m6!1s0x89c6b9859fab0ab7:0x5213d8918c92f279!8m2!3d40.0114342!4d-75.2177431!16s%2Fg%2F11y3skfq5x!19sChIJtwqrn4W5xokRefKSjJHYE1I,AWV Masonry & Construction,5.0,1,Masonry contractor,"150 Monument Rd, Bala Cynwyd, PA 19004, United States","2Q6J+HW Bala Cynwyd, Pennsylvania, USA",https://www.awvmasonryandconstruction.com/,+1 610-835-6413,Open · Closes 7 pm,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHX1k33z_EidetKIP6NT9nGqZD0-z4KrfJJezKtm3wZpqBwVyB02F3av7GSuqjhgAX-gjVPtjAxo7M_24oy1YPOCxnawU9KVPqskgSG3u9Gg6j9yhevB_GEWvLNoE0Gy5lcaOGeqA=w408-h273-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,10 am–4 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Manayunk+Philadelphia+PA/@40.0260015,-75.2231106,14z",2026-04-29T20:00:48.426Z,,
https://www.google.com/maps/place/Merrill+Landscaping/data=!4m7!3m6!1s0x2cc6e270da3a0911:0x52d96526925ad532!8m2!3d40.024986!4d-75.2777175!16s%2Fg%2F11y4qzx4t2!19sChIJEQk62nDixiwRMtVakiZl2VI,Merrill Landscaping,5.0,7,Landscaper,,,https://sites.google.com/d/1ONseWlPip6F2o3kConxQhuggKex3Kx11/p/1QJfTi04Ueve69jfpAwgouA_vWsoDMSHS/edit,+1 215-738-9956,Open 24 hours,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGW1ARe8ws8x4xZKM_VWNF-O14KdhvNeyZlet4S76e0uAkOeQ78aPjOm4bG3VS3UtQQZ9Cdab9OWdhR89YOFVwqVNhfIWaQ88kmn-KZZDA0aBnYB6BlT1qRIsx1FkayRf2iU2c=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Manayunk+Philadelphia+PA/@40.0260015,-75.2231106,14z",2026-04-29T20:00:53.297Z,,
https://www.google.com/maps/place/Canopy+Landscaping/data=!4m7!3m6!1s0x83317021fa6085e9:0xa92ee8822aedc942!8m2!3d40.2095512!4d-75.355924!16s%2Fg%2F11z5c__z0_!19sChIJ6YVg-iFwMYMRQsntKoLoLqk,Canopy Landscaping,5.0,3,Landscaper,,,https://canopylandscaping.org/,+1 267-214-6103,,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFoWp1QOynjzabY-ZAUM9WNkBDImw72CppUrQWAGfWq9TpblFFFWypaRX8Yo1tLqc7YtgZCzdRjzeSYCmIEzMjYuX6akEDR5qBIEbQZ90UE8jXNBYCCLUKFDsuc67KSeAaq5Uua9jWv1Og=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Manayunk+Philadelphia+PA/@40.0260015,-75.2231106,14z",2026-04-29T20:00:55.922Z,,
https://www.google.com/maps/place/Hill%27s+Landscape+Design+%26+Tree+Removal/data=!4m7!3m6!1s0x6ddb321e003df89:0x68233d86903dfbdb!8m2!3d41.1169783!4d-77.6047046!16s%2Fg%2F11txxtmz18!19sChIJid8D4CGz3QYR2_s9kIY9I2g,Hill's Landscape Design & Tree Removal,5.0,1,Landscape designer,,,https://sites.google.com/view/hillslandscapedesignns/home,+1 484-860-9922,Closes soon · 5 pm · Opens 9 am Thu,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFjuZU3iZP1yr4_P0xlB3UgVmdpp9CvT-fYqcXpZusEWB6Pnk60xOgDVtngoGLUwXV-MRLnaqCvSqkwH8ZV87MkVhO_i0YZF18CoA-yWR26Rjk-t3HHtj7n0mnlBEVWLokx-Xhb=w408-h508-k-no,true,9 am–5 pm,9 am–5 pm,9:30 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Manayunk+Philadelphia+PA/@40.0260015,-75.2231106,14z",2026-04-29T20:01:00.628Z,,
"https://www.google.com/maps/place/QuinnCo+Landscaping/@40.0204545,-75.1826221,11z/data=!3m1!4b1!4m6!3m5!1s0xaee5418d487ab6c3:0x927ce21508f5a028!8m2!3d40.0204545!4d-75.1826221!16s%2Fg%2F11z477ts9q",QuinnCo Landscaping,,,Landscaper,,,https://quinncolandscaping.com/,+1 267-277-3410,Open 24 hours,,,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Manayunk+Philadelphia+PA/@40.0260015,-75.2231106,14z",2026-04-29T20:01:07.104Z,,
https://www.google.com/maps/place/Duranti%27s+Landscaping+Inc./data=!4m7!3m6!1s0xa263b71856e84141:0x20b47cd60bc8477f!8m2!3d39.992488!4d-75.3425355!16s%2Fg%2F11v9vsmb_l!19sChIJQUHoVhi3Y6IRf0fIC9Z8tCA,Duranti's Landscaping Inc.,5.0,7,Landscape designer,,,http://durantilandscaping.com/,+1 610-359-9105,Closed · Opens 7 am Thu,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFx4Xi-xXCY9HawXPZg_nMe9WIjAknYEevWEGJ4SUX4bN0_lv3Wl_17Ri_yLkLbDTW7Meu-urZkCB5PjFyyfskVBwbcv-eExxSkYKUxgXttul1BLMmdmkj3dEHX4rtn3FvBmLsZHy8knXmg=w408-h544-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–12 pm,Closed,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Manayunk+Philadelphia+PA/@40.0260015,-75.2231106,14z",2026-04-29T20:01:12.193Z,,
https://www.google.com/maps/place/Matt+Valentine+Landscape+Designer+LTD/data=!4m7!3m6!1s0x89c6c0a5fb69bb2d:0xa2a2bed7e178017c!8m2!3d40.0065968!4d-75.2602026!16s%2Fg%2F11c44vfhxd!19sChIJLbtp-6XAxokRfAF44de-oqI,Matt Valentine Landscape Designer LTD,,,Landscape designer,"137 N Narberth Ave, Narberth, PA 19072, United States","2P4Q+JW Narberth, Pennsylvania, USA",http://mvalentinedesign.com/,+1 610-416-5688,Open · Closes 6 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZvYDWNI-cccNGYWf4KupNw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=84.777565&pitch=0&thumbfov=100,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–4 am,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Manayunk+Philadelphia+PA/@40.0260015,-75.2231106,14z",2026-04-29T20:01:16.741Z,,
https://www.google.com/maps/place/Rice+Landscaping+Inc./data=!4m7!3m6!1s0x89c6b19f767f46a9:0x7d60639167849e42!8m2!3d40.0846384!4d-75.0868406!16s%2Fg%2F11lhpjx34l!19sChIJqUZ_dp-xxokRQp6EZ5FjYH0,Rice Landscaping Inc.,4.8,69,Landscaper,"201 N Sylvania Ave, Jenkintown, PA 19046, United States","3WM7+V7 Jenkintown, Pennsylvania, USA",http://ricelandscapinginc.com/,+1 267-788-5881,Closes soon · 5 pm · Opens 7 am Thu,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHbE9uGk3pPuGuQUYotZqarbQ8FrJD2b-RCUBBXDRi3BSfaujaK5_294eXncq31oLhQWMbt502PPWnSsn4ONvEvXlT61oj2TYX7sSF9emTIhqiq4WhhRXO_ePAcCw48YQsErZnX=w408-h432-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–12 pm,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Manayunk+Philadelphia+PA/@40.0260015,-75.2231106,14z",2026-04-29T20:01:21.480Z,,
"https://www.google.com/maps/place/Brentwood+Landscaping/@40.024986,-75.2777175,13z/data=!3m1!4b1!4m6!3m5!1s0x89c6b8a871900001:0x3ad2bc3fa77d339c!8m2!3d40.024986!4d-75.2777175!16s%2Fg%2F11t8h07jvj",Brentwood Landscaping,5.0,9,Landscaper,,,https://brentwood-landscaping.com/contact-us.html,+1 484-343-1888,Closes soon · 5 pm · Opens 8 am Thu,,,,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Manayunk+Philadelphia+PA/@40.0260015,-75.2231106,14z",2026-04-29T20:01:28.195Z,,
https://www.google.com/maps/place/McPoyle+Landscaping/data=!4m7!3m6!1s0x8f4f28bdae21f56d:0x93929bfe760e3be7!8m2!3d39.9922365!4d-75.392288!16s%2Fg%2F11khtxdv3h!19sChIJbfUhrr0oT48R5zsOdv6bkpM,McPoyle Landscaping,4.9,94,Landscaper,,,http://www.mcpoylelandscaping.com/,+1 267-229-0848,,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFod7_gxNG2u2Iu4eE703uyFb_pUh_ByC7OcQ9_Hd7bmLYpl0jvZ5hHWak7qhTu-WXSVGsxbz3BBDXn0vF3M_j-k_lZ8AOjkz-Ol_C5Kolk0OWzOCqaywwHX0L-S49pewyBo7_8dIPmrJzC=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Manayunk+Philadelphia+PA/@40.0260015,-75.2231106,14z",2026-04-29T20:01:31.159Z,,
https://www.google.com/maps/place/Crew+Lawn+Care/data=!4m7!3m6!1s0x4f8e34e012181131:0x8ed38c9e90259c5c!8m2!3d40.0120493!4d-75.2613049!16s%2Fg%2F11rrrqxn0x!19sChIJMREYEuA0jk8RXJwlkJ6M044,Crew Lawn Care,5.0,4,Lawn care service,"933 Montgomery Ave #1025, Penn Valley, PA 19072, United States","2P6Q+RF Penn Valley, Pennsylvania, USA",http://www.crewlawncare.com/,+1 800-971-4025,Closes soon · 4:30 pm · Opens 9 am Thu,,true,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHY9x26GU9cxMZNVaLD_dI3fDRvSeFEklUI5JzzxzYZMaZLjo4xE2LwquD6SWI9wFb0d24Cq5zVLeVdXJACsAIxskh9FjgU8NOIRAnj-YYPJKWbgaSDt6Fc-O6i2RuoIk3tFrJt_7U1gVbs=w408-h410-k-no,true,9 am–4:30 pm,9 am–4:30 am,9 am–4:30 pm,9 am–12 pm,Closed,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Manayunk+Philadelphia+PA/@40.0260015,-75.2231106,14z",2026-04-29T20:01:35.999Z,,
https://www.google.com/maps/place/Foran+Lawn+%26+Yard/data=!4m7!3m6!1s0x89c6bf018e4a3267:0x9c9af827194aa6ee!8m2!3d40.0218591!4d-75.3175833!16s%2Fg%2F11h0y05z9_!19sChIJZzJKjgG_xokR7qZKGSf4mpw,Foran Lawn & Yard,5.0,69,Landscaper,"16 N Bryn Mawr Ave Box 828, Bryn Mawr, PA 19010, United States","2MCJ+PX Bryn Mawr, Pennsylvania, USA",http://foranlawnandyard.com/,+1 610-955-2293,"Closed · Opens 7 am Thu

Confirmed by this business 10 weeks ago",,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHKDLIzSGQXxdFEgJikDjV6_EkoyCsWbHiW5QGor952NGcj6NNVh63-jGrbY2MdcFTh5Fb4D7GP-iVRxgA0pLBRCd1rmAYS2qnHs2DrsYKXspN8GkgePktxlVY3Ntp2F53li8w79IiA7myV=w408-h306-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Manayunk+Philadelphia+PA/@40.0260015,-75.2231106,14z",2026-04-29T20:01:40.844Z,,
https://www.google.com/maps/place/Stanley%27s+Hardware/data=!4m7!3m6!1s0x89c6b8f34b768e95:0xc8feb52ccd32e55b!8m2!3d40.0255094!4d-75.2082515!16s%2Fg%2F1tjz8xft!19sChIJlY52S_O4xokRW-UyzSy1_sg,Stanley's Hardware,4.8,868,Hardware store,"5555 Ridge Ave, Philadelphia, PA 19128, United States","2QGR+6M Philadelphia, Pennsylvania, USA",https://www.truevalue.com/stanleys/?utm_source=gbp&utm_medium=organic,+1 215-482-1200,Open · Closes 6:30 pm,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGuWH4U_j7dWZgWvgQciyq-KTfzlnKG7B34MbvgLJcn6TsiyH3wT-eZp4Eei5F7ebx6PwMCMuIbZFUQyQh0eN0tyDD-hWfQey84JGn7XD-MKFcRQNjWGfA5tJFAjLmca4yvpSOeKg=w408-h544-k-no,true,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6 pm,9 am–6 pm,8 am–6:30 pm,8 am–6:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Manayunk+Philadelphia+PA/@40.0260015,-75.2231106,14z",2026-04-29T20:01:45.665Z,"Resource for home & garden supplies, also offering services from pipe-cutting to window repair. · In-store shopping · In-store pick-up",
"https://www.google.com/maps/place/JKV+Enterprises/@40.0024979,-75.1180146,11z/data=!3m1!4b1!4m6!3m5!1s0x6b3539bb4129a86d:0x4a7bdcbf0653f28a!8m2!3d40.002498!4d-75.1180146!16s%2Fg%2F11wq7_8_x7",JKV Enterprises,5.0,1,Landscaper,,,,+1 267-213-3493,Open 24 hours,,,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Manayunk+Philadelphia+PA/@40.0260015,-75.2231106,14z",2026-04-29T20:01:52.232Z,,
