placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,isBlackOwned,error
https://www.google.com/maps/place/Temporary+Power+by+Design/data=!4m7!3m6!1s0x80c8c5e49267e189:0xf5dc12477b4c9ef5!8m2!3d36.0720014!4d-115.1817468!16s%2Fg%2F11b8z0bdxs!19sChIJieFnkuTFyIAR9Z5Me0cS3PU,Temporary Power by Design,5.0,4,Manufacturer,"6455 Dean Martin Dr STE A, Las Vegas, NV 89118, United States","3RC9+R8 Las Vegas, Nevada, USA",http://temporarypowerbydesign.com/,+1 702-823-0985,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMZ7nor5itokuexvjhKSv8Q2HpPgCoAIB-mVm98=w426-h240-k-no,true,5 am–5 pm,5 am–5 pm,5 am–5 pm,5 am–5 pm,5 am–5 pm,5 am–5 pm,5 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2026-01-10T23:46:31.958Z,,,
https://www.google.com/maps/place/TM+Solar+Solutions+-+Solar+Panel+Installers/data=!4m7!3m6!1s0x80c8c2844039eb4f:0xdea759bc403722ca!8m2!3d36.0834815!4d-115.1903518!16s%2Fg%2F1263hlz2_!19sChIJT-s5QITCyIARyiI3QLxZp94,TM Solar Solutions - Solar Panel Installers,4.1,9,Solar energy company,"5865 S Valley View Blvd, Las Vegas, NV 89118, United States","3RM5+9V Las Vegas, Nevada, USA",https://tmsolarinstallers.com/,+1 702-240-4811,Open 24 hours,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ErcsyRqUKlg0WioEEaAYLA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=15.5214615&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2026-01-10T23:46:36.808Z,,,
https://www.google.com/maps/place/1Solar+%E2%80%94+Las+Vegas/data=!4m7!3m6!1s0x80c8c508ce917cf3:0xe51da51a8c8d0389!8m2!3d36.068055!4d-115.1419845!16s%2Fg%2F11nm_74q4l!19sChIJ83yRzgjFyIARiQONjBqlHeU,1Solar — Las Vegas,4.2,264,Solar energy company,"955 Grier Dr #A, Las Vegas, NV 89119, United States","3V95+66 Las Vegas, Nevada, USA",http://www.1solar.com/,+1 801-683-8168,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyGvxTVU66XbdaFf1-n-CZyOEqYlWPGyVXYRoRNuiZon8laxA41xbyKs3HcOAtCKUil-KUALBNW2CerRuilC_QLqrXNkDc5C7qWUl-UAn7d9Vm9YHatHy1FcDTO3iXvHFnkG8FW=w506-h240-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2026-01-10T23:46:41.797Z,,,
https://www.google.com/maps/place/directionalenergy/data=!4m7!3m6!1s0x80c8c4458f672de3:0x18437ea8e6fde581!8m2!3d36.1168366!4d-115.1570729!16s%2Fg%2F11cs1spw87!19sChIJ4y1nj0XEyIARgeX95qh-Qxg,directionalenergy,,,Wind turbine builder,"3960 Howard Hughes Pkwy, Las Vegas, NV 89119, United States","4R8V+P5 Las Vegas, Nevada, USA",https://www.directionalenergy.com/,+1 702-551-2004,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=te8WTe9zKei1sFjFTKHtzQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=17.95768&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2026-01-10T23:46:49.087Z,,,
https://www.google.com/maps/place/Carter+Powersports/data=!4m7!3m6!1s0x80c8c66b16a1d779:0xd0532d0580b32135!8m2!3d36.075855!4d-115.208558!16s%2Fg%2F1tdbl8bd!19sChIJedehFmvGyIARNSGzgAUtU9A,Carter Powersports,4.8,3945,Motorcycle dealer,"6275 S Decatur Blvd, Las Vegas, NV 89118, United States","3QGR+8H Las Vegas, Nevada, USA",http://www.carterpowersports.com/,+1 702-795-2000,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxieEP1bk1-JAivy-RPeWV5kJgNOQfbxFYf0YZxq3YVehJewXaQisg1OZbbUo6vu9yUTzZZEzFKeMerReUj46mB4oWXbhV_wJgJD9Wu6-6cHjByt74ys-7iOW3fIjgXL0TXy7NyBw=w408-h544-k-no,true,9 am–6 pm,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2026-01-10T23:46:54.073Z,· In-store pick-up · Delivery,,
https://www.google.com/maps/place/Codale+Electric+Supply/data=!4m7!3m6!1s0x80c8c60825c80711:0x1d1d0c16178a0a4b!8m2!3d36.1269857!4d-115.1962107!16s%2Fg%2F1vcjmjfx!19sChIJEQfIJQjGyIARSwqKFxYMHR0,Codale Electric Supply,4.4,28,Electrical supply store,"4200 W Spring Mountain Rd, Las Vegas, NV 89102, United States","4RG3+QG Las Vegas, Nevada, USA",https://www.codale.com/,+1 702-384-8500,Closed · Opens 6 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzscUGPYIq9Wjftf7mi5KpFqX5cXvcHe5lKr9n92NGHCQCnshzEXhJeb_shnbQEeJEX1Az4ZQKR1tipDBuldXBJWqxtxmQuoa1f4Uu8TbpFvK7o4dpP7lD5QfnUjP_J14gccqSh=w408-h408-k-no,true,Closed,Closed,6 am–4 pm,6 am–4 pm,6 am–4 pm,6 am–4 pm,6 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2026-01-10T23:46:59.049Z,· In-store shopping · In-store pick-up · Delivery,,
https://www.google.com/maps/place/Nova+Electric/data=!4m7!3m6!1s0x80c8c69c054840ed:0xfb31fde7c416dcc2!8m2!3d36.1126869!4d-115.1942423!16s%2Fg%2F1hm2kncy6!19sChIJ7UBIBZzGyIARwtwWxOf9Mfs,Nova Electric,,,Contractor,"4250 S Wynn Rd., Las Vegas, NV 89103, United States","4R74+38 Las Vegas, Nevada, USA",,,Open · Closes 7 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FjJrM4GGPb9k6ah1QywXow&cb_client=search.gws-prod.gps&w=408&h=240&yaw=85.396164&pitch=0&thumbfov=100,false,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,Closed,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2026-01-10T23:47:04.074Z,,,
https://www.google.com/maps/place/Extreme+Lighting+%26+Grip/data=!4m7!3m6!1s0x80c8c2acaa0d1865:0xe9aa446badc37267!8m2!3d36.0593414!4d-115.1585842!16s%2Fg%2F12ls9xvyd!19sChIJZRgNqqzCyIARZ3LDrWtEquk,Extreme Lighting & Grip,5.0,31,Equipment rental agency,"7170 Placid St, Las Vegas, NV 89119, United States","3R5R+PH Las Vegas, Nevada, USA",https://www.extremelightingandgrip.com/,+1 702-631-6546,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOzUZLhBCez4f29HMDuuTDQpSVS7z2ZMAYCo8Em=w524-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2026-01-10T23:47:08.924Z,,,
https://www.google.com/maps/place/Nevada+Solar+Group/data=!4m7!3m6!1s0x80c8b9786224d461:0x3664360ea091d1fe!8m2!3d36.0965265!4d-115.1995108!16s%2Fg%2F11fk1drxmr!19sChIJYdQkYni5yIAR_tGRoA42ZDY,Nevada Solar Group,4.4,38,Solar energy system service,"5145 S Arville St, Las Vegas, NV 89118, United States","3RW2+J5 Las Vegas, Nevada, USA",https://nevadasolargroup.com/,+1 702-899-5577,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNGd8FNu6lljICd2z_uCEBN4PIsoOVsINeiz7_8=w426-h240-k-no,true,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2026-01-10T23:47:13.837Z,,,
"https://www.google.com/maps/place/Ambient+Edge+Heating,+Air+Conditioning+%26+Refrigeration+Inc./data=!4m7!3m6!1s0x80c8c7ac161d02eb:0x52be064c278fa7b9!8m2!3d36.0811368!4d-115.2413069!16s%2Fg%2F11f147lcwk!19sChIJ6wIdFqzHyIARuaePJ0wGvlI","Ambient Edge Heating, Air Conditioning & Refrigeration Inc.",4.8,845,HVAC contractor,"5940 S Rainbow Blvd #213, Las Vegas, NV 89118, United States","3QJ5+FF Las Vegas, Nevada, USA",https://www.ambientedge.com/,+1 702-718-7531,"Open 24 hours

Confirmed by this business 10 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipNzNkIHPHSDZg7RRkvW8-KFGW5UMv6NxOZujTeX=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2026-01-10T23:47:18.765Z,,,
https://www.google.com/maps/place/Power+Gen+Components/data=!4m7!3m6!1s0x80c8c673e2ff0b9d:0x4af967003ba227f2!8m2!3d36.0815181!4d-115.1979221!16s%2Fg%2F11bbrp9c0x!19sChIJnQv_4nPGyIAR8ieiOwBn-Uo,Power Gen Components,5.0,3,Manufacturer,"4315 W Oquendo Rd, Las Vegas, NV 89118, United States","3RJ2+JR Las Vegas, Nevada, USA",https://www.powergencomponents.com/,+1 702-280-7777,Closed · Opens 6:30 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-K8quE4zL_LXXo-JLq07bQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=269.38263&pitch=0&thumbfov=100,true,Closed,Closed,6:30 am–3:30 pm,6:30 am–3:30 pm,6:30 am–3:30 pm,6:30 am–3:30 pm,6:30 am–3:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2026-01-10T23:47:23.584Z,,,
https://www.google.com/maps/place/Live+Electric+Inc/data=!4m7!3m6!1s0x80c8c7834fa0c9a3:0x72e5ca7efe0e93fc!8m2!3d36.1139924!4d-115.2045707!16s%2Fg%2F11j62w7_t0!19sChIJo8mgT4PHyIAR_JMO_n7K5XI,Live Electric Inc,,,Electrical installation service,"4175 Cameron St Suite 4, Las Vegas, NV 89103, United States","4Q7W+H5 Las Vegas, Nevada, USA",http://www.liveelectric.vegas/,+1 702-420-2382,Closed · Opens 7 am Mon,Identifies as women-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yGxwtH7pS-rbBvUnip0WRQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=349.00543&pitch=0&thumbfov=100,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2026-01-10T23:47:28.670Z,,,
https://www.google.com/maps/place/Reliable+Pump+%26+Motor/data=!4m7!3m6!1s0x80c8c680b36418a7:0xbc8917327738cca7!8m2!3d36.0987408!4d-115.1947628!16s%2Fg%2F1tdyfxt1!19sChIJpxhks4DGyIARp8w4dzIXibw,Reliable Pump & Motor,4.0,6,Electric motor repair shop,"4105 W Bell Dr, Las Vegas, NV 89118, United States","3RX4+F3 Las Vegas, Nevada, USA",http://www.rpmindustrial.com/,+1 702-243-5116,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Otks6PISvI-eMGAI9DsQZQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=142.5904&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2026-01-10T23:47:31.454Z,,,
https://www.google.com/maps/place/Ellis+Construction%2FEllis+Electric%2FEllis+Temp+Power/data=!4m7!3m6!1s0x80c8c3f9db68837f:0xf48c9a356470c16b!8m2!3d36.1466701!4d-115.1792356!16s%2Fg%2F1tcyxq39!19sChIJf4No2_nDyIARa8FwZDWajPQ,Ellis Construction/Ellis Electric/Ellis Temp Power,4.3,3,General contractor,"2330 Paseo Del Prado #302, Las Vegas, NV 89102, United States","4RWC+M8 Las Vegas, Nevada, USA",http://www.elliscolv.com/,+1 702-873-1299,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyS9LCluF6vTuVxeQObEzCcvT44CG1AM3BL1SVOD2NXL7iaSLZrwpu6rqEB5pQZkJxjQFGrBQOBZYdO5pCvTdiiWWriMb8WsiLlJhq1AEejAQrHv3l-m7C7_gYXQVIBqGXUAM5i1w=w426-h240-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2026-01-10T23:47:36.282Z,,,
https://www.google.com/maps/place/Electrical+Reliability+Services+%28ERS%29/data=!4m7!3m6!1s0x80c8c60c75677fb3:0xf26b66f6f405621d!8m2!3d36.0744335!4d-115.1951175!16s%2Fg%2F1tqty4pq!19sChIJs39ndQzGyIARHWIF9PZma_I,Electrical Reliability Services (ERS),,,Electrical engineer,"6351 Hinson St Suite A, Las Vegas, NV 89118, United States","3RF3+QX Las Vegas, Nevada, USA",https://ers.vertiv.com/en-us/?utm_source=Google+Business+Listing&utm_medium=Las+Vegas&utm_campaign=Las+Vegas&utm_id=Google+Business+Listing,+1 702-597-0020,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipP7ObKzkQ9hQ4-Gqb3hDpeYRGrtt5WbK5SATheE=w408-h272-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2026-01-10T23:47:41.083Z,,,
https://www.google.com/maps/place/Nur+Electric+Inc/data=!4m7!3m6!1s0x80c8c6a8b7aee4e7:0x548ce6ee28885207!8m2!3d36.1284744!4d-115.1949956!16s%2Fg%2F113fws5dv!19sChIJ5-Sut6jGyIARB1KIKO7mjFQ,Nur Electric Inc,3.3,3,Electrician,"3373 S Wynn Rd. # A, Las Vegas, NV 89102, United States","4RH4+92 Las Vegas, Nevada, USA",,+1 702-248-1591,Closed · Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tf3CFpynCaTPwf4-S1DASw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=234.87651&pitch=0&thumbfov=100,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2026-01-10T23:47:45.959Z,,,
https://www.google.com/maps/place/Oxygen+Concentrator+Repair+Plus+%28OCR+Plus%29/data=!4m7!3m6!1s0x80c8c5d6be302397:0xe050a6266c073531!8m2!3d36.09396!4d-115.184423!16s%2Fg%2F11g8rs09fx!19sChIJlyMwvtbFyIARMTUHbCamUOA,Oxygen Concentrator Repair Plus (OCR Plus),5.0,16,Medical supply store,"3280 W Hacienda Ave #205, Las Vegas, NV 89118, United States","3RV8+H6 Las Vegas, Nevada, USA",http://www.ocrplus.net/,+1 702-665-5650,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOa0sECAexIwbOBsXsFlqn5nWRgDMChpWcF48NH=w408-h408-k-no,true,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2026-01-10T23:47:51.108Z,· In-store pick-up,,
"https://www.google.com/maps/place/Aggressive+Electric,+Inc./data=!4m7!3m6!1s0x80c8c3997e0a1aab:0x61b954199b4d591f!8m2!3d36.1639779!4d-115.1501058!16s%2Fg%2F1tdhm2t_!19sChIJqxoKfpnDyIARH1lNmxlUuWE","Aggressive Electric, Inc.",5.0,5,Electrician,"708 S 1st St, Las Vegas, NV 89101, United States","5R7X+HX Las Vegas, Nevada, USA",,+1 702-385-1707,Closed · Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oxclQ8mGQ4Bn5Sz9__BMYw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=306.4048&pitch=0&thumbfov=100,false,Closed,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2026-01-10T23:47:55.914Z,,,
https://www.google.com/maps/place/City+Electric+Supply+Arrowhead/data=!4m7!3m6!1s0x80c8d0022aa74477:0x9e9ee0d47f9fca67!8m2!3d36.0738783!4d-115.086493!16s%2Fg%2F1td183pj!19sChIJd0SnKgLQyIARZ8qff9Tgnp4,City Electric Supply Arrowhead,4.4,14,Electrical supply store,"6350 Annie Oakley Dr, Las Vegas, NV 89120, United States","3WF7+HC Las Vegas, Nevada, USA",https://www.cityelectricsupply.com/branches/nv/las-vegas/arrowhead,+1 702-433-0674,Closed · Opens 6 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOJZ5CIWwF5YIlGUO4YzgsdVGjOl2G1dd33DobL=w408-h306-k-no,true,8 am–12 pm,Closed,6 am–4 pm,6 am–4 pm,6 am–4 pm,6 am–4 pm,6 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2026-01-10T23:48:00.740Z,"Electrical supply chain selling equipment including tools, parts, batteries, cable & lighting. · In-store shopping · Kerbside pickup · Delivery",,
https://www.google.com/maps/place/Burlap+%26+Landscape+Supply+Co./data=!4m7!3m6!1s0x80c8c663a84aebff:0x622dc232b9c5f2c9!8m2!3d36.092843!4d-115.2033134!16s%2Fg%2F1vlzbn40!19sChIJ_-tKqGPGyIARyfLFuTLCLWI,Burlap & Landscape Supply Co.,3.7,68,Lawn mower store,"5340 Cameron St Suite #19, Las Vegas, NV 89118, United States","3QVW+4M Las Vegas, Nevada, USA",http://www.burlapandlandscapesupply.com/,+1 702-253-9721,Closed · Opens 7 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNab9C-oyr7KHcWu9QD5OtZDcUP7p3b8WjTVnoP=w408-h544-k-no,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2026-01-10T23:48:05.636Z,· In-store shopping · In-store pick-up · Delivery,,
"https://www.google.com/maps/place/EZPAWN+%281621+Sunset+Road,+Las+Vegas%29/data=!4m7!3m6!1s0x80c8c5ab2537ee3b:0x815d56f62a89d14!8m2!3d36.0714757!4d-115.1309052!16s%2Fg%2F11tt1lz_n3!19sChIJO-43JavFyIARFJ2oYm_VFQg","EZPAWN (1621 Sunset Road, Las Vegas)",4.8,211,Pawn shop,"1621 E Sunset Rd, Las Vegas, NV 89119, United States","3VC9+HJ Las Vegas, Nevada, USA",https://ezpawn.com/stores/nv/las-vegas/1621-e-sunset-rd/,+1 725-485-7296,"Open · Closes 7 pm

Confirmed by this business 7 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipMDdvtnhbJ5TRLm1KIBjm2yULYIXSBFAfqTniq3=w426-h240-k-no,true,9 am–7 pm,12–5 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2026-01-10T23:48:10.750Z,· In-store shopping · In-store pick-up,,
https://www.google.com/maps/place/Schematic+Electric+LLC/data=!4m7!3m6!1s0x80c8c7407395297b:0xe715856980b7be20!8m2!3d36.1233904!4d-115.2171723!16s%2Fg%2F11w4qjm4h7!19sChIJeymVc0DHyIARIL63gGmFFec,Schematic Electric LLC,,,Electrician,"3651 S Lindell Rd # D, Las Vegas, NV 89103, United States","4QFM+94 Las Vegas, Nevada, USA",https://schematicelectricllc.com/,+1 702-940-6772,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipO53rThGs99CgLHNVuaLqrHbjS4feliAoGK6mB3=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2026-01-10T23:48:15.758Z,,,
https://www.google.com/maps/place/JNJ+Pools/data=!4m7!3m6!1s0x872bad91180d1387:0xbffdde6a1a69c6d4!8m2!3d36.07695!4d-115.1892593!16s%2Fg%2F11qn88gp5r!19sChIJhxMNGJGtK4cR1MZpGmre_b8,JNJ Pools,4.8,311,Pool cleaning service,"6280 S Valley View Blvd Suite #516, Las Vegas, NV 89118, United States","3RG6+Q7 Las Vegas, Nevada, USA",https://jnjpools.com/schedule-service/?utm_source=gmb&utm_medium=local,+1 702-469-6514,"Closed · Opens 8 am Mon

Confirmed by this business 6 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipNX8F__bmGE2g6oWamYM6ppwwtKubL8RjRqbSoE=w408-h305-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2026-01-10T23:48:20.617Z,,,
https://www.google.com/maps/place/Concrete+Accessories+Inc/data=!4m7!3m6!1s0x80c8c401c0916269:0xca6bb144cbace2d0!8m2!3d36.1367472!4d-115.1873176!16s%2Fg%2F1tcz_t7l!19sChIJaWKRwAHEyIAR0OKsy0Sxa8o,Concrete Accessories Inc,4.6,165,Hardware store,"3500 Meade Ave, Las Vegas, NV 89102, United States","4RP7+M3 Las Vegas, Nevada, USA",http://www.concreteaccessoriesinc.com/,+1 702-873-4810,Closed · Opens 6 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy6XFsgtsDKY-gj8G1Zf1LUa2tfzkVztBX3kOyUzZxOXwCQ7Nb2tG1OPlwX-UDp9ZtTiGeBfjsahlM4ePHShKaEs7-fF8pkonWIp2ugj0a2hbaJgeivIUEui5ajBYw1rgx1-N_Q=w426-h240-k-no,true,Closed,Closed,6 am–4 pm,6 am–4 pm,6 am–4 pm,6 am–4 pm,6 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2026-01-10T23:48:25.578Z,Long-standing outfit offering a wide selection of concrete-related construction supplies & tools. · In-store pick-up · Delivery,,
https://www.google.com/maps/place/Harbor+Freight/data=!4m7!3m6!1s0x80c8c68dc037cd4b:0x922ec315a2940ff3!8m2!3d36.1038723!4d-115.2071851!16s%2Fg%2F1vyswtjr!19sChIJS803wI3GyIAR8w-UohXDLpI,Harbor Freight,4.5,1441,Hardware store,"4740 S Decatur Blvd unit a, Las Vegas, NV 89103, United States","4Q3V+G4 Las Vegas, Nevada, USA",https://www.harborfreight.com/storelocator/4740-s-decatur-blvd-las-vegas-89103?number=13,+1 702-889-9380,"Open · Closes 8 pm

Confirmed by phone call 7 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxi0RMZFktJpQ32K_uj4HrRNbxOO311Flp1wVsEPyLdkeWZoCdgzaStRhWjv7W3_fo4_Tp2bR9b5rgzDTk6udPPilnuVKhaNAGikwA3Qd6GCSOMsWm0HccrS3Gz6eGFC1YFGo37hpLLkhQ=w408-h306-k-no,true,8 am–8 pm,9 am–6 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2026-01-10T23:48:30.741Z,"Retail chain carrying a wide range of tools, hardware & other products for the home, garden & car. · In-store pick-up",,
https://www.google.com/maps/place/Alaskan+Plumbing+Heating+%26+Air/data=!4m7!3m6!1s0x80c8c5f2ed43d67f:0x95cfc9c3f4264c05!8m2!3d36.0847218!4d-115.1887954!16s%2Fg%2F11lnlpgzj5!19sChIJf9ZD7fLFyIARBUwm9MPJz5U,Alaskan Plumbing Heating & Air,4.8,103,HVAC contractor,"3680 W Quail Ave, Las Vegas, NV 89118, United States","3RM6+VF Las Vegas, Nevada, USA",https://alaskanquality.com/paradise/?utm_source=google&utm_medium=campaign&utm_id=gbp,+1 702-731-0500,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNe39ZNYacuukWLUYSlN5SWA2cppVruWX-Pk7Rv=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2026-01-10T23:48:35.792Z,,,
https://www.google.com/maps/place/McFadden-Dale+Industrial+Hardware/data=!4m7!3m6!1s0x80c8c666a2ae0573:0xb02f997d6e0b09e3!8m2!3d36.0891539!4d-115.2074466!16s%2Fg%2F1tgx6wxg!19sChIJcwWuombGyIAR4wkLbn2ZL7A,McFadden-Dale Industrial Hardware,4.7,408,Hardware store,"5580 S Decatur Blvd #114, Las Vegas, NV 89118, United States","3QQV+M2 Las Vegas, Nevada, USA",http://www.mcfaddendalehardware.com/,+1 702-251-8059,Closed · Opens 6 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyUfVq1K-Sg11PgQ7dWnqhvmvzhSEncxgFluEQiGmGHzzM8iwUb-n0YlBRtLYat1ce_0UqQIighCmAK1c4CwHhI6djoPsyBMuRtSb7ul8l2YCVeSJwx7q5cCdKyDL0a--bDKKf7=w408-h306-k-no,true,9 am–1 pm,Closed,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Paradise+Las+Vegas+NV/@36.0971945,-115.1466648,14z",2026-01-10T23:48:41.601Z,"Industrial hardware store featuring an array of building materials, plus tools & painting supplies. · In-store pick-up",,
