placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,error,isBlackOwned
https://www.google.com/maps/place/Fleming+Tree+Professionals+LLC/data=!4m7!3m6!1s0xaa5bf7350b0a5e0f:0x56eaf6ef4510687e!8m2!3d38.0427115!4d-81.0765048!16s%2Fg%2F11vt0wwzx6!19sChIJD14KCzX3W6oRfmgQRe_26lY,Fleming Tree Professionals LLC,5.0,53,Tree service,"231 Newton Rd, Fayetteville, WV 25840, United States","2WVF+39 Fayetteville, West Virginia, USA",https://flemingtreeprofessionals.com/,+1 304-880-9429,Closed · Opens 7 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFT2mBEBxtIg0HWcMMKGretcJ8QpJuZtwFTJReSRKiCFDJwhIYE6hgESnmECWb7KlYRtbYtgSZTsHxGBTf3fkxTTxuhHorAeWN5wIqPGz2lwM_Y7KkqJx9cHuBul0lwGAPOEZ7YqQ=w408-h544-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Beckley+WV/@37.7765659,-81.1851434,14z",2026-04-29T06:15:47.291Z,,,
https://www.google.com/maps/place/ClearTree+LLC/data=!4m7!3m6!1s0x884e6105acea4b85:0x412aa696b15137c0!8m2!3d37.6390484!4d-81.0985527!16s%2Fg%2F11vqy_2q18!19sChIJhUvqrAVhTogRwDdRsZamKkE,ClearTree LLC,5.0,7,Tree service,"2328 Flat Top Rd, Ghent, WV 25843, United States","JWQ2+JH Ghent, West Virginia, USA",https://www.facebook.com/cleartreewv,+1 304-396-5992,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH839huZU6kPtSlN7ORUSjMY45_m35vBvL7ci2gzzJ6RhON2SgiIl19Dg-5KifJ1BY4XQPDftV_dn9H5O_BTFJ6ba-Gine0inJoUWJj3odGkMDGNrGLc2aBAchjhZHZxxBZf23dTAVe2Ewg=w408-h543-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Beckley+WV/@37.7765659,-81.1851434,14z",2026-04-29T06:15:52.708Z,,,
https://www.google.com/maps/place/Jb+Tree+Trimming+Lawn+Care/data=!4m7!3m6!1s0x884c2f51c57e7e49:0xff3cc99a94f9de49!8m2!3d37.7305815!4d-80.6661467!16s%2Fg%2F11yzsf9bzz!19sChIJSX5-xVEvTIgRSd75lJrJPP8,Jb Tree Trimming Lawn Care,5.0,8,Tree service,"166 Autumn St, Alderson, WV 24910, United States","P8JM+6G Alderson, West Virginia, USA",,+1 304-445-5546,"Open 24 hours

Updated by this business 10 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG1JctErNJbIJd3IwH9KuCJKssX0_dCRcNgsAWanh0S_cKE1_ODInYFTQMJbBLMIpE4PzV5d6gALJWD2neEUt3znTpaZFYIn-4wPiclZJkFFsEIU7yRyXTOvZxWpAr8P3WrdhTSFXgZPqkr=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Beckley+WV/@37.7765659,-81.1851434,14z",2026-04-29T06:15:57.991Z,,,
https://www.google.com/maps/place/Stoots+Nursery+%26+Produce/data=!4m7!3m6!1s0x884ef3969308692d:0x2c809a8afeb408a9!8m2!3d37.8010251!4d-81.2445908!16s%2Fg%2F11k0lqkf_3!19sChIJLWkIk5bzTogRqQi0_oqagCw,Stoots Nursery & Produce,3.9,7,Produce market,"2801 Harper Rd, Beckley, WV 25801, United States","RQ24+C5 Beckley, West Virginia, USA",https://wrc.wvu.edu/resources/healthy-living/markets,+1 304-253-0775,Closed · Opens 9 am,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGs0_KMf9bRUn0Jw3KMkosTwhuL04D0ffCxjLrxItHyrs634pgQGv_LUypyueUCNlAmq8NV5F8EtvC_8ThCVzRzjVkPODMn8jN1sZ8zyFYPsyiy5swtRgmVf8x9yQLsyHjhCsjn=w408-h306-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Beckley+WV/@37.7765659,-81.1851434,14z",2026-04-29T06:16:02.766Z,· In-store shopping · In-store pick-up · Delivery,,
https://www.google.com/maps/place/Beckley+Smoke+Shop/data=!4m7!3m6!1s0x884ef363fc2530d9:0xa8d3e15334b8fe12!8m2!3d37.7746381!4d-81.1796092!16s%2Fg%2F11ln97mng3!19sChIJ2TAl_GPzTogREv64NFPh06g,Beckley Smoke Shop,4.8,101,Smoke shop,"801 S Kanawha St, Beckley, WV 25801, United States","QRFC+V5 Beckley, West Virginia, USA",,+1 681-238-6129,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEK1_Hik2OtBRAh6lS5dr5YNBfeg331zgHZlR0NRBGqTn97uiD38_1azAHquPdDZ-r0qL5Uckg9IbXHoNmxYKZ_EmYUIUjtfpD4ZSalx9WacQ0_mSdP34Eok38Aqjwk_neqPYtE=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Beckley+WV/@37.7765659,-81.1851434,14z",2026-04-29T06:16:07.683Z,,,
https://www.google.com/maps/place/Clarion+Pointe+Beckley/data=!4m10!3m9!1s0x884ef2451e94fe37:0x13932f7e6c569423!5m2!4m1!1i2!8m2!3d37.7913802!4d-81.2201391!16s%2Fg%2F1tf0r9lv!19sChIJN_6UHkXyTogRI5RWbH4vkxM,Clarion Pointe Beckley,3.7,848,,"300 Harper Park Dr, Beckley, WV 25801, United States","QQRH+HW Beckley, West Virginia, USA",https://www.choicehotels.com/west-virginia/beckley/clarion-hotels/wv094?mc=llgoxxpx,+1 304-362-0519,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHqcns0Xocx5BTUBxYSLRmSm191zLRYpJt0w7oBws40t3YECh1rCwSyrNTTutpkVacuiDKF-8fq5fJRo-uGS5XWX2LJAqhtoArTaS9DMg6PefMj9m4xh3wNPvWkidhigu2TWYPhJaFBlGyA=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Beckley+WV/@37.7765659,-81.1851434,14z",2026-04-29T06:16:10.912Z,,,
https://www.google.com/maps/place/Majestic+Care+of+Beckley/data=!4m7!3m6!1s0x884ef2d3a478dc37:0x298899ddc9304fd9!8m2!3d37.7840881!4d-81.167221!16s%2Fg%2F11b7q1dwjf!19sChIJN9x4pNPyTogR2U8wyd2ZiCk,Majestic Care of Beckley,2.9,11,Nursing home,"105 S Eisenhower Dr, Beckley, WV 25801, United States","QRMM+J4 Beckley, West Virginia, USA",https://www.majesticcare.com/location/beckley/,+1 304-256-6600,"Closed · Opens 9 am

Updated by this business 10 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG4VxeJZwysswtde2AiIVBnXPEKYuGiIYwRgRY6PiobE3gRWrp6DEIheaCoUZ7eGzljt5Ot-z86SvPKPIfNT2B0ILExmcKODFfN-jYwbFQf3AgcwYSvYb6x9DVRp4lIC7ZByfb7Xlg0vA8x=w408-h549-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Beckley+WV/@37.7765659,-81.1851434,14z",2026-04-29T06:16:15.651Z,,,
https://www.google.com/maps/place/Ollie%27s+Bargain+Outlet/data=!4m7!3m6!1s0x884ef2e9a5ff7801:0xa99dd44ed8dfd36e!8m2!3d37.7894311!4d-81.1880685!16s%2Fg%2F1tfgkhwx!19sChIJAXj_penyTogRbtPf2E7Unak,Ollie's Bargain Outlet,4.3,1589,Discount store,"126 New River Dr, Beckley, WV 25801, United States","QRQ6+QQ Beckley, West Virginia, USA",https://ollies.com/,+1 304-929-3252,Closed · Opens 9 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHapYKHJDldECtbKKoo33TPx9AsrV6lzeu1hVyqhPs5LELCmj1NkA2lIZXOq0W2Qzvg6dH2PQFhc7e-iKghzi1EZQdU3AwEVMsNGRUYPMuA_RemlMrvmpBTNtsdDOznXUPlB_k=w408-h544-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,10 am–7 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Beckley+WV/@37.7765659,-81.1851434,14z",2026-04-29T06:16:20.604Z,"Discount chain carrying a wide range of closeout merchandise, including food, housewares & toys.",,
https://www.google.com/maps/place/GYSJeyTopsides!/data=!4m7!3m6!1s0x884ef3ae1ff69793:0xb2b9c2981a3936f3!8m2!3d37.7787022!4d-81.234167!16s%2Fg%2F11mdfcqpnv!19sChIJk5f2H67zTogR8zY5GpjCubI,GYSJeyTopsides!,,,Business management consultant,"147 Circle Tree Dr, Beckley, WV 25801, United States","QQH8+F8 Beckley, West Virginia, USA",,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1v2auWGiuctzfvNyrhIhlA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=254.65666&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Beckley+WV/@37.7765659,-81.1851434,14z",2026-04-29T06:16:23.164Z,,,
https://www.google.com/maps/place/Academy+of+Careers+and+Technology/data=!4m7!3m6!1s0x884ef2b56f5dc2b5:0x7da124578a2520b4!8m2!3d37.7952803!4d-81.1654473!16s%2Fm%2F076f24m!19sChIJtcJdb7XyTogRtCAlilckoX0,Academy of Careers and Technology,3.7,15,Training center,"390 Stanaford Rd, Beckley, WV 25801, United States","QRWM+4R Beckley, West Virginia, USA",http://www.wvact.net/,+1 304-256-4615,Closed · Opens 7 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGLS7OEe8ElygujUhVyWA7ZH9m9uvejdcJsaqAn4Ju-IYbKqNtMjj1lxpNrLZDOFoZBCKuD3eOdiUrGTNkc8SmzDIeIxw-qJus5O_vGj0fduGoXaqxvSDpnCI3b1ZMMYMGEKbfMyA=w819-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–2 pm,Closed,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Beckley+WV/@37.7765659,-81.1851434,14z",2026-04-29T06:16:28.236Z,,,
https://www.google.com/maps/place/Priddy%27s+Lumber+%26+Building+Supply/data=!4m7!3m6!1s0x884ef3f430e19135:0xe7208e6077f284fd!8m2!3d37.7400742!4d-81.2339446!16s%2Fg%2F1thq5_0r!19sChIJNZHhMPTzTogR_YTyd2COIOc,Priddy's Lumber & Building Supply,4.5,102,Lumber store,"1301 Robert C Byrd Dr, Crab Orchard, WV 25827, United States","PQR8+2C Crab Orchard, West Virginia, USA",http://priddyslumber.godaddysites.com/,+1 304-253-3679,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEOxexXGzXlTBwnTvWxJZvw98HOyWCkkrDBPQ3irHL-XsaChP8IuQjNiXjngLnDqYxWmPwqNib4MvNrqQpK3S6YMmIG4TZkDvP55_HwWBux585XPBPpRy8kV8xXQ-S1-PKTGRaO_Pk7zglV=w408-h541-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–3 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Beckley+WV/@37.7765659,-81.1851434,14z",2026-04-29T06:16:33.324Z,· In-store pick-up · Delivery,,
https://www.google.com/maps/place/Holiday+Inn+%26+Suites+Beckley+by+IHG/data=!4m10!3m9!1s0x884ef24248c43ad3:0xbf37015457b9de56!5m2!4m1!1i2!8m2!3d37.7977225!4d-81.2223747!16s%2Fg%2F1w0p6b0v!19sChIJ0zrESELyTogRVt65V1QBN78,Holiday Inn & Suites Beckley by IHG,4.1,1198,,"114 Dry Hill Rd, Beckley, WV 25801, United States","QQXH+33 Beckley, West Virginia, USA",https://www.ihg.com/holidayinn/hotels/us/en/beckley/bkwhr/hoteldetail?cm_mmc=GoogleMaps-_-HI-_-US-_-BKWHR,+1 681-238-5980,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFKAXqE7pH2wHMBs034kv_h9mYIRr5EQeNV2TEH3F3mj5OrzaG5JZft1A-bcrf-bUaoW7XHZ9KJPaCER4422BXWp6dITOP6FekjEeryoOFSEBmqPigzZV_XVJxyiFMMrZIMdi8=w408-h263-k-no,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Beckley+WV/@37.7765659,-81.1851434,14z",2026-04-29T06:16:36.522Z,,,
https://www.google.com/maps/place/Lowe%27s+Home+Improvement/data=!4m7!3m6!1s0x884ef2b7f4d88727:0x19308a4e263913f9!8m2!3d37.8016399!4d-81.1735861!16s%2Fg%2F1wj_6qs0!19sChIJJ4fY9LfyTogR-RM5Jk6KMBk,Lowe's Home Improvement,3.8,1695,Home improvement store,"1210 N Eisenhower Dr, Beckley, WV 25801, United States","RR2G+MH Beckley, West Virginia, USA",https://www.lowes.com/store/WV-Beckley/1888?cm_mmc=lod-_-c-_-lcl-_-awr-_-yxt-_-go-_-1888-_-na-_-0-_-0&y_source=1_MTE4MzA0OS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 304-250-2000,"Closed · Opens 6 am

Updated by this business 3 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGDDsRSR3o2K1aog2PcC3KkrsWZZ0G2Vl4T96FER6anaMtFuM-vcDr3xLN-TKYrDDnbLkqb6xumUooNJ4qWzRgnuK00RntUrHxb40vU0jkrb3lslTuG4x0itxROwCjWbsi5IPN2dZHvhRgx=w408-h272-k-no,true,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,8 am–8 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Beckley+WV/@37.7765659,-81.1851434,14z",2026-04-29T06:16:41.519Z,"Home improvement chain for appliances & gardening supplies, plus tools & hardware. · In-store shopping · In-store pick-up · Delivery",,
https://www.google.com/maps/place/Harbor+Freight/data=!4m7!3m6!1s0x884eed0e26b4a14d:0x28ccfadd80a255e8!8m2!3d37.814223!4d-81.1874353!16s%2Fg%2F11bbrmy2z7!19sChIJTaG0Jg7tTogR6FWigN36zCg,Harbor Freight,4.4,671,Hardware store,"4277 Robert C Byrd Dr #17, Beckley, WV 25801, United States","RR77+M2 Beckley, West Virginia, USA",https://www.harborfreight.com/storelocator/4277-robert-c-byrd-dr-17-beckley-25801?number=514,+1 304-253-4929,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHf73NYrbjoaQcxIt61B2Q3RNh52OKdOlte9Odf72Y-l1fSLkEEXLUdD2iSkVMb2bmtlgpfjmmibuW1seJP_GDMeuwOf9H9gS_j3-5cNMmr1u-_TJd6gO7lwVNQu0KzagqgCgD2Nw=w408-h544-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,9 am–6 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Beckley+WV/@37.7765659,-81.1851434,14z",2026-04-29T06:16:46.510Z,"Retail chain carrying a wide range of tools, hardware & other products for the home, garden & car.",,
https://www.google.com/maps/place/Appalachian+Power+Offices/data=!4m7!3m6!1s0x884eed614442043b:0x5a331f17c888468f!8m2!3d37.8222566!4d-81.1904406!16s%2Fg%2F11c2nkrthy!19sChIJOwRCRGHtTogRj0aIyBcfM1o,Appalachian Power Offices,2.6,62,Electric utility company,"4600 Robert C Byrd Dr, Beckley, WV 25801, United States","RRC5+WR Beckley, West Virginia, USA",https://www.appalachianpower.com/,+1 800-956-4237,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEeLL3tCiwb4GLHZ_UayeN2y5ZgsDjn4D9P5kLiwksT43KMHIXuP0k19_8xc4dXz7Dt7hjmO6khgQW65yjkBBQblk8t9L1hnIRsapPsF_GjHyAtSVfoidjjgwwzRoB_LpKGIdb-=w408-h544-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Beckley+WV/@37.7765659,-81.1851434,14z",2026-04-29T06:16:51.418Z,,,
https://www.google.com/maps/place/Tractor+Supply+Co./data=!4m7!3m6!1s0x884ef29fb0e8bdbd:0x4c107c4f2668cf6e!8m2!3d37.8162609!4d-81.1882173!16s%2Fg%2F1tmqs1hg!19sChIJvb3osJ_yTogRbs9oJk98EEw,Tractor Supply Co.,4.2,340,Animal feed store,"4303 Robert C Byrd Dr, Beckley, WV 25801, United States","RR86+GP Beckley, West Virginia, USA",https://www.tractorsupply.com/tsc/store_Beckley-WV-25801_170,+1 304-250-0156,"Closed · Opens 8 am

Updated by this business 2 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEmKlT4EaGcstrnCVaVG1J34BJy078vzQoLmUOlRDfhagra2PBiGu5hgz9oVPr4MNXus7PVBYluETzsgkDwPWKJiWS94aDD1lUhhhgHfZLbgPsEP9VSHV5uzU-ln-d0hQwTTFscEP5qvyuw=w408-h306-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,9 am–7 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Beckley+WV/@37.7765659,-81.1851434,14z",2026-04-29T06:16:56.997Z,"Chain with a wide variety of agricultural & livestock supplies, plus tools, workwear & boots. · In-store shopping · Kerbside pickup · Delivery",,
https://www.google.com/maps/place/Kohl%27s/data=!4m7!3m6!1s0x884ef2b907183f4d:0x213c3f604d3d3ec0!8m2!3d37.8009986!4d-81.1765747!16s%2Fg%2F1tl1p44c!19sChIJTT8YB7nyTogRwD49TWA_PCE,Kohl's,4.5,1038,Department store,"1048 N Eisenhower Dr, Beckley, WV 25801, United States","RR2F+99 Beckley, West Virginia, USA",https://www.kohls.com/stores/wv/beckley-1010.shtml?utm_source=google&utm_medium=organic&utm_campaign=local,+1 304-256-6379,,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFQwLE2yCcpSWsDK0WWfYDblKjaWKMOpSO_oN_GSDAz4pa78xsApuehFyUGby6PV8eGbrlMiTdMMwm1a4CNDkSyt1CnotcQltUZqsoa8vxmfoHvE2hvlhm4SW59gXxHDG94ZIfR8g=w426-h240-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–8 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Beckley+WV/@37.7765659,-81.1851434,14z",2026-04-29T06:17:02.255Z,"Chain department store offering a wide selection of clothing, accessories & homewares. · In-store shopping · In-store pick-up",,
https://www.google.com/maps/place/P.+%26+M.+Development+Inc./data=!4m7!3m6!1s0x884e8d58c3edd3af:0xb2da2d653dcdefee!8m2!3d37.8129463!4d-81.1482924!16s%2Fg%2F11gdzbl2zw!19sChIJr9Ptw1iNTogR7u_NPWUt2rI,P. & M. Development Inc.,4.8,20,Contractor,"413 Overlook Dr, Beckley, WV 25801, United States","RV72+5M Beckley, West Virginia, USA",https://pandmdev.com/,+1 304-573-4257,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF9rijcYvNPGw1GAxVb2SoXQTVG1skVEez6cI0lcuj4Kw1a0F7EH0Rw-iLZaTyRP-ICAioffVd8f9Nsn3eKnOg39t0SHI19PhqHR7c6z4E74aIRNL4i1TI5aG45CrkOkSPzF_uUKgqNzTM=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Beckley+WV/@37.7765659,-81.1851434,14z",2026-04-29T06:17:07.252Z,,,
"https://www.google.com/maps/place/Mastiff+Lawn+%26+Tree+Care/@37.7895471,-81.181208,13z/data=!3m1!4b1!4m6!3m5!1s0x884e8c16db5a78c1:0x6834197598f50e36!8m2!3d37.7895471!4d-81.181208!16s%2Fg%2F1q67c3mt3",Mastiff Lawn & Tree Care,4.8,8,Tree service,,,,+1 304-573-8850,Closed · Opens 9 am,,,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Beckley+WV/@37.7765659,-81.1851434,14z",2026-04-29T06:17:14.028Z,,,
"https://www.google.com/maps/place/ACS+Tree+Services,+Inc/data=!4m7!3m6!1s0x884ef3bf154eb66b:0x3008d8b77f6faf!8m2!3d37.781991!4d-81.1901819!16s%2Fg%2F11jcmbgmpr!19sChIJa7ZOFb_zTogRr29_t9gIMAA","ACS Tree Services, Inc",3.7,3,,"3136 Robert C Byrd Dr, Beckley, WV 25801, United States","QRJ5+QW Beckley, West Virginia, USA",,+1 304-687-9476,Permanently closed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bQnf5YK77peSjCxGRehCuQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=113.27827&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Beckley+WV/@37.7765659,-81.1851434,14z",2026-04-29T06:17:19.101Z,,,
https://www.google.com/maps/place/Juarez+Tree+Service+LLC/data=!4m7!3m6!1s0x884a690037b45c0b:0xf76f7445ceaf06bb!8m2!3d39.2964844!4d-80.3555012!16s%2Fg%2F11x2yhq6v_!19sChIJC1y0NwBpSogRuwavzkV0b_c,Juarez Tree Service LLC,5.0,5,Tree service,"1117 N 25th St, Clarksburg, WV 26301, United States","7JWV+HQ Clarksburg, West Virginia, USA",,+1 681-622-9442,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHjHk1Ozx1xePAaDvXWeOQMEWlmRbeYaCQXPPX5MnWWECnBY1Tsz6SfmrugNXJVzKjvE-EeJax0LPoqBLjCWVteqCPsE7NtLQZjRyklixu0eafjECXMDso0XsT4NRsKET85gAQ=w408-h544-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Clarksburg+WV/@39.2806451,-80.3445341,14z",2026-04-29T06:17:32.205Z,,,
https://www.google.com/maps/place/JPA+Tree+Service+LLC/data=!4m7!3m6!1s0x44a202b71bfcefeb:0x9986c511529ca075!8m2!3d39.2714509!4d-80.3146657!16s%2Fg%2F11yqyqh9xs!19sChIJ6-_8G7cCokQRdaCcUhHFhpk,JPA Tree Service LLC,5.0,7,Tree service,"1203 Philippi Pike, Clarksburg, WV 26301, United States","7MCP+H4 Clarksburg, West Virginia, USA",https://jpatreeservicesllc.com/,+1 304-669-0176,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHU1Bg0QPUbcoWc6U5N6SiPHT22HGVrScM_m0yi5Qq7s4hqKT58UMCS-ir3Jb8uUn96Da1DRFN5pXty3TtcugYEvHo9TV9S54M1Uw7Rz01yDyCVwav1gvVoMHXJPd5IyCKvhnrhtAOi2K0C=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Clarksburg+WV/@39.2806451,-80.3445341,14z",2026-04-29T06:17:37.200Z,,,
https://www.google.com/maps/place/2+Guys+Tree+Service/data=!4m7!3m6!1s0x884a41004ad89d7b:0xd564c2e88d840f30!8m2!3d39.2542917!4d-80.3910132!16s%2Fg%2F11x66n3znp!19sChIJe53YSgBBSogRMA-EjejCZNU,2 Guys Tree Service,5.0,4,Tree service,"1560 Good Hope Pike, Clarksburg, WV 26301, United States","7J35+PH Clarksburg, West Virginia, USA",,+1 304-677-2545,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEo0OtUS0GWZFj7YO7BA_te-GnHFCOawAj1W9rCk6QQ4j8MKjwTNfI7tAIdVgFO3tIgE7DtTQDfv_mdC9Q3oZD-kPKIyRIi2umogmcKcVQdTXyw7mg045Ak8Poz6ee5UZHWG7GMd_zphdz3=w408-h544-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Clarksburg+WV/@39.2806451,-80.3445341,14z",2026-04-29T06:17:42.558Z,,,
https://www.google.com/maps/place/Victoria%27s+Tree+Care+LLC/data=!4m7!3m6!1s0x884a697f55b84085:0x4f26754dff4d0bb3!8m2!3d39.2724998!4d-80.3227628!16s%2Fg%2F11pvz2hqb_!19sChIJhUC4VX9pSogRswtN_011Jk8,Victoria's Tree Care LLC,3.0,2,Tree service,"731 E Main St, Clarksburg, WV 26301, United States","7MCG+XV Clarksburg, West Virginia, USA",,+1 304-266-8241,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE8qjbGNXKeSLHL4qxOQPwJdz3h0RPoTAGSgvUSJGzRa_zy3N-3NmQRklyFMyxEcZVsJe3_1QVUa2a8rWlYEYuUhrwKmgg61j2eDavtopL6zfv8vZ0ew1K4455wfgO20ee4N9rZAw=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Clarksburg+WV/@39.2806451,-80.3445341,14z",2026-04-29T06:17:47.966Z,,,
https://www.google.com/maps/place/The+Tree+Works+Company/data=!4m7!3m6!1s0x884a41e3d84d2ed9:0x2a41686da182bc35!8m2!3d39.254885!4d-80.368103!16s%2Fg%2F11fx89x9tf!19sChIJ2S5N2ONBSogRNbyCoW1oQSo,The Tree Works Company,1.0,1,Tree service,"1072 Mount Clare Rd, Clarksburg, WV 26301, United States","7J3J+XQ Clarksburg, West Virginia, USA",,+1 304-627-0730,Closed · Opens 7 am,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MToYtxsaklnl6GeTGMxxYA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=340.98627&pitch=0&thumbfov=100,false,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Clarksburg+WV/@39.2806451,-80.3445341,14z",2026-04-29T06:17:53.385Z,,,
"https://www.google.com/maps/place/Skyward+Tree+Service+%26+Maintenance/@39.4853205,-80.0165195,10z/data=!3m1!4b1!4m6!3m5!1s0x884a996c93f07f43:0x52867cc12259f91a!8m2!3d39.4853205!4d-80.0165196!16s%2Fg%2F11lnlg6y4f",Skyward Tree Service & Maintenance,5.0,1,Arborist service,,,https://www.facebook.com/people/skyward-tree-service-maintenance/100054589952737/#,+1 304-680-3945,Closed · Opens 8 am,,,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Clarksburg+WV/@39.2806451,-80.3445341,14z",2026-04-29T06:18:00.809Z,,,
