placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,error,attributes,isBlackOwned
https://www.google.com/maps/place/Silver+Star+Properties/data=!4m7!3m6!1s0x86fe72aa011e5555:0xff6531163a82ad9d!8m2!3d33.5730143!4d-101.8893924!16s%2Fg%2F11dxnnd13d!19sChIJVVUeAapy_oYRna2COhYxZf8,Silver Star Properties,,,Property management company,"3415 23rd St, Lubbock, TX 79410, United States","H4F6+66 Lubbock, Texas, USA",,+1 806-368-5934,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BRz1I3F7Ug3N0VFcHKCAFw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.09894&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:37:35.529Z,,,
https://www.google.com/maps/place/West+Sage+REALTORS+%26+Consultants./data=!4m7!3m6!1s0x86fe6dffc2834cc5:0x542f3ca18c467f7a!8m2!3d33.5810849!4d-101.8452719!16s%2Fg%2F11jdxnjv1b!19sChIJxUyDwv9t_oYRen9GjKE8L1Q,West Sage REALTORS & Consultants.,3.4,41,Real estate agency,"1515 Texas Ave Suite 220, Lubbock, TX 79401, United States","H5J3+CV Lubbock, Texas, USA",http://westsagerealty.com/,+1 806-203-3352,Open ⋅ Closes 4 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0mFM8tgIE7FTot_D9Yvc1w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=85.51775&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:37:40.204Z,,,
https://www.google.com/maps/place/Paul+Garrett+Realtors/data=!4m7!3m6!1s0x86fe6d5be5c96db7:0xe68c5e97be9ee101!8m2!3d33.563605!4d-101.8827709!16s%2Fg%2F1tf60r5y!19sChIJt23J5Vtt_oYRAeGevpdejOY,Paul Garrett Realtors,1.4,18,Real estate agency,"Lubbock, TX 79410, United States","H478+CV Lubbock, Texas, USA",,+1 806-788-1492,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VwJqXMnB8m4cVz6ndlREOw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=347.02957&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:37:44.684Z,,,
https://www.google.com/maps/place/The+Edge+Lubbock/data=!4m7!3m6!1s0x86fe12a717fdd7c7:0xeb80377d71c094ff!8m2!3d33.5937564!4d-101.8873464!16s%2Fg%2F1t_tkrcr!19sChIJx9f9F6cS_oYR_5TAcX03gOs,The Edge Lubbock,3.6,123,Apartment complex,"223 Indiana Ave, Lubbock, TX 79415, United States","H4V7+G3 Lubbock, Texas, USA",https://www.edgelubbock.com/,+1 806-310-2399,Open ⋅ Closes 5:30 pm,,https://lh3.googleusercontent.com/p/AF1QipNqnjUeRS-9Dh96BiS0sLZf5XC-uhlmMmiCGpwm=w408-h272-k-no,true,9 am–5:30 pm,9 am–5:30 pm,10 am–1 pm,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:37:54.243Z,,· Dogs allowed,
https://www.google.com/maps/place/Jackson+Rental+Properties/data=!4m7!3m6!1s0x86fe727717568619:0xeed35cd0121a302b!8m2!3d33.5206495!4d-101.8931096!16s%2Fg%2F11cn99t177!19sChIJGYZWF3dy_oYRKzAaEtBc0-4,Jackson Rental Properties,4.7,3,Property management company,"8101 Kenosha Ave, Lubbock, TX 79423, United States","G4C4+7Q Lubbock, Texas, USA",http://www.jacksonrentalproperties.com/,+1 806-543-7136,Open ⋅ Closes 9 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aIDHjyi5IXvesRk9IbXPyQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=93.15585&pitch=0&thumbfov=100,false,9 am–9 pm,9 am–9 pm,Closed,Closed,9 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:37:59.440Z,,,
https://www.google.com/maps/place/Wise+Cardinal+Realty/data=!4m7!3m6!1s0x86fe732b73a2d5f7:0xf4b22b6ebb2c496f!8m2!3d33.5626109!4d-101.89025!16s%2Fg%2F11tg0mwr_p!19sChIJ99Wicytz_oYRb0ksu24rsvQ,Wise Cardinal Realty,5.0,5,Real estate agency,"3416 Joliet Ave, Lubbock, TX 79413, United States","H475+2W Lubbock, Texas, USA",https://wisecardinalrealty.com/,+1 806-748-1729,Open ⋅ Closes 8 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPTNsYZ2DztXRWjuSI-In4KjSdXfr9rOThIRQA=w408-h306-k-no,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,Closed,9 am–8 pm,9 am–8 pm,9 am–8 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:38:04.238Z,,,
https://www.google.com/maps/place/Remco/data=!4m7!3m6!1s0x86fe6d802cf1e7e5:0x3fc7c0b9dfc5add3!8m2!3d33.5339586!4d-101.8864646!16s%2Fg%2F1tl0xsxm!19sChIJ5efxLIBt_oYR063F37nAxz8,Remco,1.0,4,Property management company,"3305 66th St #1, Lubbock, TX 79413, United States","G4M7+HC Lubbock, Texas, USA",,+1 806-792-3094,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wk6R6JZPc1GgWY6I5TO0EQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=150.87466&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:38:07.027Z,,,
https://www.google.com/maps/place/AMRR+Group/data=!4m7!3m6!1s0x86fe6d0fe7a1cb97:0x5fec757b4e82b6f7!8m2!3d33.5815119!4d-101.8459299!16s%2Fg%2F11qn6665m5!19sChIJl8uh5w9t_oYR97aCTnt17F8,AMRR Group,,,Building consultant,"1502 Texas Ave, Lubbock, TX 79401, United States","H5J3+JJ Lubbock, Texas, USA",http://www.amrrgroup.com/,+1 844-358-7663,,,https://lh3.googleusercontent.com/p/AF1QipPOWnsYffOavlpM5pYugIxceEehnKmqrj9Ep2Fh=w427-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:38:09.852Z,,,
https://www.google.com/maps/place/Asken+Properties/data=!4m7!3m6!1s0x86fe72b38c57b9a7:0xb26b359d918bff39!8m2!3d33.5727337!4d-101.9057905!16s%2Fg%2F1260gkhp6!19sChIJp7lXjLNy_oYROf-LkZ01a7I,Asken Properties,,,Property management company,"4408 Brownfield Dr suite a, Lubbock, TX 79410, United States","H3FV+3M Lubbock, Texas, USA",https://www.asken.com/contact-us/,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fCnYDPCp57lEfxCO7bbSHQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=313.09076&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:38:12.616Z,,,
https://www.google.com/maps/place/Williams+%26+Company+Real+Estate/data=!4m7!3m6!1s0x86fe12d439d6c53f:0x5d88394344e33dfc!8m2!3d33.5867077!4d-101.8471389!16s%2Fg%2F11dfgt5d0g!19sChIJP8XWOdQS_oYR_D3jREM5iF0,Williams & Company Real Estate,4.8,36,Real estate agency,"918 Avenue J, Lubbock, TX 79401, United States","H5P3+M4 Lubbock, Texas, USA",http://www.wcorealestate.com/,+1 806-860-6945,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipN2V-qjHcz4cz_RUyVMOzN7X6Lcw6u5bbCGAFz6=w427-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:38:17.808Z,,,
"https://www.google.com/maps/place/DFM+Homes,+LLC/data=!4m7!3m6!1s0x86fe71779451214b:0x6115042416763f3b!8m2!3d33.5230498!4d-101.9562941!16s%2Fg%2F11g03wszd1!19sChIJSyFRlHdx_oYROz92FiQEFWE","DFM Homes, LLC",5.0,2,Property management company,"7717 Milwaukee Ave Suite 500-155, Lubbock, TX 79424, United States","G2FV+6F Lubbock, Texas, USA",https://www.dfmhomes.com/,+1 806-928-9885,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMhP9_-_NNjBTAWt-_0ReOrhlKNJhQhkld-hesg=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:38:23.746Z,,,
https://www.google.com/maps/place/Patton+Properties/data=!4m7!3m6!1s0x86fe0de6d0e08ccb:0x6cdd77c0052557a6!8m2!3d33.5778447!4d-101.8905558!16s%2Fg%2F11ll7fhpl9!19sChIJy4zg0OYN_oYRplclBcB33Ww,Patton Properties,5.0,35,Investment company,,,http://pattonpropertieslbk.com/,+1 512-949-9696,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNWA_UlJfe5e5hwUprxrhiJEbePo7MhZ2jjdSza=w408-h306-k-no,true,9 am–5 pm,9 am–12 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:38:29.379Z,,,
https://www.google.com/maps/place/My+Liberty+LLC/data=!4m7!3m6!1s0x86fe72b3a058c577:0xdd2816e7d2c28ad0!8m2!3d33.5739298!4d-101.904748!16s%2Fg%2F11bzq3f0mv!19sChIJd8VYoLNy_oYR0IrC0ucWKN0,My Liberty LLC,,,Property management company,"4323 22nd Pl, Lubbock, TX 79410, United States","H3FW+H4 Lubbock, Texas, USA",,+1 806-239-3690,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oTruqt3G9X5M_ieoAcOwHw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=170.56256&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:38:32.339Z,,,
https://www.google.com/maps/place/Grassano+Properties+%28Corporate+Office%29/data=!4m7!3m6!1s0x86fe6d4a6b411b1f:0x11dd8bbcf8e89c68!8m2!3d33.4949593!4d-101.9564279!16s%2Fg%2F1tf2sp24!19sChIJHxtBa0pt_oYRaJzo-LyL3RE,Grassano Properties (Corporate Office),3.6,65,Property management company,"11001 Milwaukee Ave, Lubbock, TX 79424, United States","F2VV+XC Lubbock, Texas, USA",http://www.grassanoproperties.com/,+1 806-687-4015,"Open ⋅ Closes 4:30 pm

Updated by this business 10 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrQrO6QP_DJP7A8HvtfEyoejLeu6jnOu75XKBGS7HDF-cvouu_hSOwOViWVtuhgbof3snucrBHkn0RcDdB5WcuD8KKRctZTSGtiwJmQFCnsgHIdY2N1VSZWtmeedD7_t3LFbeWB=w408-h449-k-no,true,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:38:37.106Z,,,
https://www.google.com/maps/place/Aurora+Flats/data=!4m7!3m6!1s0x86fe6da6cdc9de27:0x9aab0c883786918c!8m2!3d33.5278243!4d-101.8746368!16s%2Fg%2F11tt37ytry!19sChIJJ97JzaZt_oYRjJGGN4gMq5o,Aurora Flats,4.3,23,Property management company,"2551 S Loop 289, Lubbock, TX 79423, United States","G4HG+44 Lubbock, Texas, USA",https://www.auroraflatsoflubbock.com/?utm_campaign=gmb&utm_medium=organic&utm_source=local,+1 806-878-9509,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPSm4ytfDabvwKfd69xlfzPm45uK_YH0XVK2XAN=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:38:42.315Z,,,
https://www.google.com/maps/place/Rockwood+Multifamily/data=!4m7!3m6!1s0x86fe73cd081586eb:0x3b8347e109ac9bc4!8m2!3d33.5335231!4d-101.9261196!16s%2Fg%2F11t0053f4v!19sChIJ64YVCM1z_oYRxJusCeFHgzs,Rockwood Multifamily,3.7,3,Property management company,"5214 68th St, Lubbock, TX 79424, United States","G3MF+CH Lubbock, Texas, USA",https://rockwoodmultifamily.com/,+1 806-798-0888,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PDYsJaV3Mg7r80J-f_JN4w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=282.30988&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:38:45.122Z,,,
https://www.google.com/maps/place/Siena+Townhomes/data=!4m7!3m6!1s0x86fe6d3ea16cb967:0x3d4e61da1a51a30c!8m2!3d33.563706!4d-101.8616228!16s%2Fg%2F1tf6bhgr!19sChIJZ7lsoT5t_oYRDKNRGtphTj0,Siena Townhomes,2.8,30,Apartment building,"2102 34th St, Lubbock, TX 79411, United States","H47Q+F9 Lubbock, Texas, USA",http://www.sienatownhomes.com/,+1 806-744-2474,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMLwUWrIsEiWGmJS6FWCT6Dd4INoVJmrddazOlD=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:38:50.538Z,,,
https://www.google.com/maps/place/Sentry+Property+Management+Inc/data=!4m7!3m6!1s0x86fe725aa1725ed1:0xe1d58f916f69bf34!8m2!3d33.5204721!4d-101.9241025!16s%2Fg%2F1tdlhrkd!19sChIJ0V5yoVpy_oYRNL9pb5GP1eE,Sentry Property Management Inc,1.0,2,Property management company,"8008 Slide Rd # 16, Lubbock, TX 79424, United States","G3CG+59 Lubbock, Texas, USA",,+1 806-762-8775,Opens soon ⋅ 1 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eCLpIH2DGYWywN1OBnEkhg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=70.811554&pitch=0&thumbfov=100,true,"8:30 am–12 pm, 1–5 pm","8:30 am–12 pm, 1–3 pm",Closed,Closed,"8:30 am–12 pm, 1–5 pm","8:30 am–12 pm, 1–5 pm","8:30 am–12 pm, 1–5 pm","https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:38:55.691Z,,,
https://www.google.com/maps/place/Hub+City+Rentals/data=!4m7!3m6!1s0x86fe7260013d83b7:0x894f227743a1624f!8m2!3d33.499754!4d-101.9404418!16s%2Fg%2F11bzx1fzk3!19sChIJt4M9AWBy_oYRT2KhQ3ciT4k,Hub City Rentals,3.2,93,Property management company,"10210 Frankford Ave #310, Lubbock, TX 79424, United States","F3X5+WR Lubbock, Texas, USA",http://www.hubcityrentalsllc.com/,+1 806-993-7368,Open ⋅ Closes 5:30 pm,,https://lh3.googleusercontent.com/p/AF1QipMkoaXdGzU4YxSRxDqOGT4gg_4sQWLsiY6pkXBt=w408-h261-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:39:00.724Z,,,
https://www.google.com/maps/place/Lubbock+4+Rent/data=!4m7!3m6!1s0x86fe73a568e8fd25:0x63d2f5559e62fbd2!8m2!3d33.5191069!4d-101.9470551!16s%2Fg%2F11bxdyvrp4!19sChIJJf3oaKVz_oYR0vtinlX10mM,Lubbock 4 Rent,4.5,2,Property management company,"6023 82nd St #6, Lubbock, TX 79424, United States","G393+J5 Lubbock, Texas, USA",http://lubbock4rent.com/,+1 806-776-4217,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MpvW_aO9Eg8sCn055i9aLw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=218.98424&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:39:03.426Z,,,
https://www.google.com/maps/place/Progressive+Properties/data=!4m7!3m6!1s0x86fe729bd286cec5:0xa123713d63fa65ab!8m2!3d33.5367009!4d-101.8872736!16s%2Fg%2F11bbt696y1!19sChIJxc6G0pty_oYRq2X6Yz1xI6E,Progressive Properties,4.8,168,Real estate agency,"6301 Indiana Ave, Lubbock, TX 79413, United States","G4P7+M3 Lubbock, Texas, USA",http://progressiveproperties.com/,+1 806-794-7777,"Open ⋅ Closes 5 pm

Updated by this business 1 week ago",,https://lh3.googleusercontent.com/p/AF1QipMMd8PIKtYCoIKEb4RsWftHxIY_7ayiTknTG8Iq=w408-h544-k-no,true,9 am–5 pm,9 am–2 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:39:08.027Z,,,
https://www.google.com/maps/place/Fleming+Investment+Properties/data=!4m7!3m6!1s0x86fe7294b50c8165:0xb1cfa33afd9bc37b!8m2!3d33.5747288!4d-101.8980422!16s%2Fg%2F1v7tlv30!19sChIJZYEMtZRy_oYRe8Ob_Tqjz7E,Fleming Investment Properties,3.9,7,Real estate agency,"3813 22nd St #4-E, Lubbock, TX 79410, United States","H4F2+VQ Lubbock, Texas, USA",https://fleminginv.com/,+1 806-793-7355,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QumuXcbTi2s12LESOG8ENQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=23.78278&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:39:12.538Z,,,
https://www.google.com/maps/place/Dannheim+Realty+Property+Management/data=!4m7!3m6!1s0x86fe723d673941e7:0x962448b97938b706!8m2!3d33.5058684!4d-101.841881!16s%2Fg%2F11cn5mr_20!19sChIJ50E5Zz1y_oYRBrc4eblIJJY,Dannheim Realty Property Management,3.4,106,Real estate rental agency,"604 County Rd 7200, Lubbock, TX 79404, United States","G545+86 Lubbock, Texas, USA",http://dannheimrealty.com/,+1 806-407-2106,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPPT5EO6PjHgndtPJWD0A6CqOSO6YoVGebbuOpw=w426-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:39:17.770Z,,,
https://www.google.com/maps/place/ABOUT+BLUE+RIVER+PROPERTY+MANAGEMENT/data=!4m7!3m6!1s0x86fe725aa505220d:0xdec190d61110c59c!8m2!3d33.5206681!4d-101.9228224!16s%2Fg%2F11tdn1nf32!19sChIJDSIFpVpy_oYRnMUQEdaQwd4,ABOUT BLUE RIVER PROPERTY MANAGEMENT,,,Property management company,"8008 Slide Rd, Lubbock, TX 79424, United States","G3CG+7V Lubbock, Texas, USA",,+1 806-501-7144,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cy9-ir7dVURkce2NN_AZMg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=266.0741&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:39:20.440Z,,,
"https://www.google.com/maps/place/Sheree+Early,+Leasing+Agent+%2F+Coldwell+Banker+Trusted+Advisors/data=!4m7!3m6!1s0x86fe730d38e36e15:0xbf6323ac2f9c30f0!8m2!3d33.5347741!4d-101.9185503!16s%2Fg%2F11q8spkgnw!19sChIJFW7jOA1z_oYR8DCcL6wjY78","Sheree Early, Leasing Agent / Coldwell Banker Trusted Advisors",5.0,7,Property management company,"4924 S Loop 289, Lubbock, TX 79414, United States","G3MJ+WH Lubbock, Texas, USA",https://www.homesnap.com/Sheree-Early/gmb,+1 806-784-3271,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNX8jzDTrIkqzm1XxxqnZdWuDIb1PQtQFHJsXmD=w408-h499-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:39:25.143Z,,,
https://www.google.com/maps/place/LBK+Residential/data=!4m7!3m6!1s0x86fe750612b7d299:0x590d4bec7d02d8a7!8m2!3d33.520501!4d-102.006988!16s%2Fg%2F11wmh4snl8!19sChIJmdK3EgZ1_oYRp9gCfexLDVk,LBK Residential,4.2,15,Property management company,"602 Donald Preston Dr, Wolfforth, TX 79382, United States","GXCV+66 Wolfforth, Texas, USA",https://www.lbk-residential.com/,+1 806-800-6100,Open ⋅ Closes 4:30 pm,Identifies as Latino-owned,https://lh3.googleusercontent.com/p/AF1QipMx-i-EC3o8BhbtaVEQluEsSeWJTIeX5-wESkdt=w408-h255-k-no,true,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:39:29.958Z,,,true
"https://www.google.com/maps/place/Sims+Land+Services,+LLC/data=!4m7!3m6!1s0x86fe6d81ca0396c5:0xa44f9bc7edb9aada!8m2!3d33.529388!4d-101.9105041!16s%2Fg%2F11g71hbmg1!19sChIJxZYDyoFt_oYR2qq57cebT6Q","Sims Land Services, LLC",5.0,5,Title company,"7008 Salem Ave, Lubbock, TX 79424, United States","G3HQ+QQ Lubbock, Texas, USA",http://www.simslandservices.com/,+1 806-318-8004,"Open ⋅ Closes 5 pm

Confirmed by this business 7 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=onl3MV_NdkOdA0w7dzcAzg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=291.2102&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:39:34.671Z,,,
"https://www.google.com/maps/place/West+Texas,+REALTORS/data=!4m7!3m6!1s0x86fe6d7f1b939837:0x63ccbd61760213e6!8m2!3d33.5480236!4d-101.8933198!16s%2Fg%2F1v_z4scc!19sChIJN5iTG39t_oYR5hMCdmG9zGM","West Texas, REALTORS",4.3,27,Real estate consultant,"5010 Kenosha Ave, Lubbock, TX 79413, United States","G4X4+6M Lubbock, Texas, USA",http://www.westtexasrealtors.com/,+1 806-785-6500,Open ⋅ Closes 6 pm,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqK8ta7bbcqtk2KeSt0LOTdpppXpv0w78Rq_f60XJs1wrcQHVN20NlPAJnQMrdplOJ9VZK0TcfYHnvE0CIvQ_h5KJmIBF-SDREs6U3fCEyS2s0xn8S_PEyfkZlA8il4-PzycmxDYw=w408-h306-k-no,true,9 am–6 pm,9 am–5:30 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:39:39.791Z,,,
https://www.google.com/maps/place/Mateo+Dabila/data=!4m7!3m6!1s0x86fe130b2593c1b9:0x5dadd779f7a2fe35!8m2!3d33.5842602!4d-101.8415457!16s%2Fg%2F11y6px6v6r!19sChIJucGTJQsT_oYRNf6i93nXrV0,Mateo Dabila,5.0,3,Real estate agent,"611 Broadway St, Lubbock, TX 79401, United States","H5M5+P9 Lubbock, Texas, USA",https://mateo.clearrockrealty.com/,+1 806-777-8675,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8Zjd_o0C6hQ3KGaIp7T8NA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=176.76715&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:39:44.319Z,,,
https://www.google.com/maps/place/LSG+Properties/data=!4m7!3m6!1s0x86fe6d80f9940c53:0xda9425db0b678c3b!8m2!3d33.531326!4d-101.8869268!16s%2Fg%2F11hbk_03f5!19sChIJUwyU-YBt_oYRO4xnC9sllNo,LSG Properties,,,Property management company,"6923 Indiana Ave, PM Box 330, Lubbock, TX 79413, United States","G4J7+G6 Lubbock, Texas, USA",http://lsg.properties/,+1 806-451-4211,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sCVPXhbEHKI7d6dF2Fzx8Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=81.578766&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Plainview+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-25T17:39:46.886Z,,,
