placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,query,timestamp,info,isBlackOwned,wednesday,thursday,friday,saturday,sunday,monday,attributes,error
https://www.google.com/maps/place/Christensen+James+L+DO/data=!4m7!3m6!1s0x87b784588dc01ae9:0x9d6ac297af045406!8m2!3d37.0368532!4d-95.6183172!16s%2Fg%2F1tdmk_hz!19sChIJ6RrAjViEt4cRBlQEr5fCap0,Christensen James L DO,4.0,7,Family practice physician,"209 W 7th St, Coffeyville, KS 67337, United States","29PJ+PM Coffeyville, Kansas, USA",http://www.coffeyvillefamilypractice.com/,+1 620-251-1100,Closes soon · 5:30 pm · Opens 8:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BG3U1aDuWPTfZc91e9NM1Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.87285&pitch=0&thumbfov=100,false,8:30 am–5:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Coffeyville+KS/@37.0373005,-95.6163665,14z",2025-12-16T22:37:35.079Z,,,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,,
https://www.google.com/maps/place/Coffeyville+Doctors+Clinic+Pa/data=!4m7!3m6!1s0x87b7845867a5e985:0x6b1d6e1fff54547d!8m2!3d37.0373176!4d-95.6163663!16s%2Fg%2F12618nshz!19sChIJhemlZ1iEt4cRfVRU_x9uHWs,Coffeyville Doctors Clinic Pa,,,Medical clinic,"Coffeyville, KS 67337, United States","29PM+WF Coffeyville, Kansas, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CaH7Vc_eZ2d9UTtf0jPvPA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=29.687943&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/vein+clinics+in+Coffeyville+KS/@37.0373005,-95.6163665,14z",2025-12-16T22:37:37.377Z,,,,,,,,,,
https://www.google.com/maps/place/Rhonda+Line/data=!4m7!3m6!1s0x87b78461d4bfffff:0x462ab91eb0bb414c!8m2!3d37.0358085!4d-95.6274772!16s%2Fg%2F11nxt3d44g!19sChIJ__-_1GGEt4cRTEG7sB65KkY,Rhonda Line,2.3,3,Medical clinic,"801 W 8th St, Coffeyville, KS 67337, United States","29PF+82 Coffeyville, Kansas, USA",https://weence.com/medical/doctors/coffeyville/rhonda-line-2/,+1 620-251-4300,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oXG5r1zqqWF9zfOKIb8_bA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.39085&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/vein+clinics+in+Coffeyville+KS/@37.0373005,-95.6163665,14z",2025-12-16T22:37:39.691Z,,,,,,,,,,
https://www.google.com/maps/place/Coffeyville+Doctors+Clinic+Pa:+Lott+Feyisetan+S+DO/data=!4m7!3m6!1s0x87b784602da78d21:0x5778ba9a3ad4795f!8m2!3d37.0358271!4d-95.6276367!16s%2Fg%2F1vn19107!19sChIJIY2nLWCEt4cRX3nUOpq6eFc,Coffeyville Doctors Clinic Pa: Lott Feyisetan S DO,,,Family practice physician,"801 W 8th St, Coffeyville, KS 67337, United States","29PC+8W Coffeyville, Kansas, USA",,+1 620-251-7500,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=N5bsJJb2-t_tXn_D118Orw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=37.751595&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/vein+clinics+in+Coffeyville+KS/@37.0373005,-95.6163665,14z",2025-12-16T22:37:41.924Z,,,,,,,,,,
https://www.google.com/maps/place/St+John+Heart+Institute/data=!4m7!3m6!1s0x87b7847b8767eefb:0xcf9c5b8258c7f4fa!8m2!3d37.0412191!4d-95.6393167!16s%2Fg%2F1hc6zk26p!19sChIJ--5nh3uEt4cR-vTHWIJbnM8,St John Heart Institute,,,Medical clinic,"1400 W 4th St, Coffeyville, KS 67337, United States","29R6+F7 Coffeyville, Kansas, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2jm0IN10hV32v3l6js1v3w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=110.79664&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/vein+clinics+in+Coffeyville+KS/@37.0373005,-95.6163665,14z",2025-12-16T22:37:44.104Z,,,,,,,,,,
https://www.google.com/maps/place/Four+County+Mental+Health+Center/data=!4m7!3m6!1s0x87b784794c6291e7:0x6d79fe32e38f87c!8m2!3d37.0400216!4d-95.6421634!16s%2Fg%2F1td05kyn!19sChIJ55FiTHmEt4cRfPg4LuOf1wY,Four County Mental Health Center,3.4,5,Mental health clinic,"1601 W 4th St, Coffeyville, KS 67337, United States","29R5+24 Coffeyville, Kansas, USA",http://www.fourcounty.com/,+1 620-251-8180,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxAVKse-PxNLTbjIJhjQGWYltW1nl6SZlCCGAkrhqSKkX0BpZVkwU_VRuGWqUX4sBOT8MJt9AsdyI3v4yjuCdqHfUeM9_Imp6GPW3mrooNZ9CrPy9Skk5v6Bx8V6LyEhrXPbtY=w545-h240-k-no,false,8 am–8 pm,"https://www.google.com/maps/search/vein+clinics+in+Coffeyville+KS/@37.0373005,-95.6163665,14z",2025-12-16T22:37:48.374Z,,,8 am–6 pm,8 am–8 pm,8 am–5 pm,Closed,Closed,8 am–6 pm,,
"https://www.google.com/maps/place/Dr.+Garrick+A.+Rettele,+MD/data=!4m7!3m6!1s0x87b7847b878be6ab:0x7802a21d7479bdc!8m2!3d37.0411481!4d-95.6393736!16s%2Fg%2F1wb8v68j!19sChIJq-aLh3uEt4cR3JtH1yEqgAc","Dr. Garrick A. Rettele, MD",5.0,4,Ophthalmologist,"1410 W 4th St 3rd floor, Coffeyville, KS 67337, United States","29R6+F7 Coffeyville, Kansas, USA",https://www.crmcinc.org/doctor/dr-garrick-a-rettele/,+1 620-251-3235,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WKb9ztFMbrqlvlaKfpgw6g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.107318&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/vein+clinics+in+Coffeyville+KS/@37.0373005,-95.6163665,14z",2025-12-16T22:37:50.680Z,,,,,,,,,,
https://www.google.com/maps/place/Perry+Lin/data=!4m7!3m6!1s0x87b7847fc6efffff:0xfad2a626607053f8!8m2!3d37.035901!4d-95.6440288!16s%2Fg%2F11rkj991wv!19sChIJ___vxn-Et4cR-FNwYCam0vo,Perry Lin,4.3,6,Obstetrician-gynecologist,"1717 W 8th St, Coffeyville, KS 67337, United States","29P4+99 Coffeyville, Kansas, USA",https://www.crmcinc.org/doctor/lin-perry-md/,+1 620-251-0777,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fLQze_2FgBx4e7wW0JSDyQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=91.76969&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/vein+clinics+in+Coffeyville+KS/@37.0373005,-95.6163665,14z",2025-12-16T22:37:52.927Z,,,,,,,,,,
https://www.google.com/maps/place/Coffeyville+Area+Chamber+of+Commerce/data=!4m7!3m6!1s0x87b784f7e06bfd73:0xa21f37829de2c1f2!8m2!3d37.035691!4d-95.6154991!16s%2Fg%2F1vqmjwwt!19sChIJc_1r4PeEt4cR8sHinYI3H6I,Coffeyville Area Chamber of Commerce,4.5,13,Chamber of Commerce,"807 S Walnut St, Coffeyville, KS 67337, United States","29PM+7R Coffeyville, Kansas, USA",http://www.coffeyvillechamber.org/,+1 620-251-2550,Closes soon · 5 pm · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipMQIWos0PGYFKXUeDjzsMSXt6TFoia2YXYgh2qR=w408-h528-k-no,true,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Coffeyville+KS/@37.0373005,-95.6163665,14z",2025-12-16T22:37:57.500Z,,,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,
https://www.google.com/maps/place/Stormont+Vail+Health+-+Flint+Hills+Campus/data=!4m7!3m6!1s0x87bc4ec72e026f83:0xe2a9342a3e133c64!8m2!3d39.0137863!4d-96.8507156!16s%2Fg%2F1wt3nyj5!19sChIJg28CLsdOvIcRZDwTPio0qeI,Stormont Vail Health - Flint Hills Campus,2.3,205,Hospital department,"1102 St Marys Rd, Junction City, KS 66441, United States","247X+GP Junction City, Kansas, USA",https://www.stormontvail.org/,+1 785-238-4131,,https://lh3.googleusercontent.com/p/AF1QipN7iu0vTfTA8jzIQBThxjm9uEccFMEMAs5HgrTV=w426-h240-k-no,true,Open 24 hours,"https://www.google.com/maps/search/vein+clinics+in+Junction+City+KS/@39.0286093,-96.8313978,14z",2025-12-16T22:38:09.130Z,,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Heart+and+Vascular+Clinics+-+Junction+City/data=!4m7!3m6!1s0x87bc4f0b65d701f3:0x6462d9aaf6fb62ec!8m2!3d39.0156893!4d-96.8492815!16s%2Fg%2F11hz9prnk0!19sChIJ8wHXZQtPvIcR7GL79qrZYmQ,Heart and Vascular Clinics - Junction City,5.0,4,Medical clinic,"1104 W Ash St, Junction City, KS 66441, United States","2582+77 Junction City, Kansas, USA",http://havclinics.com/,+1 785-539-4644,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=70h2ujs2xHJqpUOm5ipJKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=25.482498&pitch=0&thumbfov=100,true,,"https://www.google.com/maps/search/vein+clinics+in+Junction+City+KS/@39.0286093,-96.8313978,14z",2025-12-16T22:38:11.319Z,,,,,,,,,,
https://www.google.com/maps/place/Stormont+Vail+Walk-In+Services+Rural+Health+Clinic+-+Flint+Hills/data=!4m7!3m6!1s0x87bc4ec716592183:0x9f2abe4a309b6281!8m2!3d39.0140681!4d-96.851104!16s%2Fg%2F12641xm7d!19sChIJgyFZFsdOvIcRgWKbMEq-Kp8,Stormont Vail Walk-In Services Rural Health Clinic - Flint Hills,3.8,34,Medical clinic,"1102 St Marys Rd, Junction City, KS 66441, United States","247X+JH Junction City, Kansas, USA",http://gearycommunityhospital.org/alphacare/,+1 785-762-2585,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BCsXbwqok_FOMcMMhJmUzg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=232.7916&pitch=0&thumbfov=100,true,8 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Junction+City+KS/@39.0286093,-96.8313978,14z",2025-12-16T22:38:15.823Z,,,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–2 pm,9 am–2 pm,8 am–6 pm,,
https://www.google.com/maps/place/Xpress+Wellness+Urgent+Care+-+Junction+City/data=!4m7!3m6!1s0x87bc4f6f6acd527d:0x9ab34238487115e5!8m2!3d39.0280096!4d-96.8383243!16s%2Fg%2F11r_cg0x5f!19sChIJfVLNam9PvIcR5RVxSDhCs5o,Xpress Wellness Urgent Care - Junction City,4.4,441,Urgent care center,"527 W 6th St, Junction City, KS 66441, United States","25H6+6M Junction City, Kansas, USA",https://xpresswellnessurgentcare.com/locations/kansas/junction-city/,+1 785-530-5823,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipOzc77D7g6WcwyhGCZC7bEFnZTtgoE5EywFBEUN=w408-h306-k-no,true,8 am–8 pm,"https://www.google.com/maps/search/vein+clinics+in+Junction+City+KS/@39.0286093,-96.8313978,14z",2025-12-16T22:38:20.491Z,LGBTQ+ friendly,,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,10 am–6 pm,8 am–8 pm,,
"https://www.google.com/maps/place/Advanced+Dermatology+and+Skin+Cancer+Center,+PA/data=!4m7!3m6!1s0x87bc4ec73ae090c5:0x8ac28c485c0e87bd!8m2!3d39.013968!4d-96.8503579!16s%2Fg%2F11s6b2d_0x!19sChIJxZDgOsdOvIcRvYcOXEiMwoo","Advanced Dermatology and Skin Cancer Center, PA",4.1,8,Dermatologist,"1106 St Marys Rd # 203, Junction City, KS 66441, United States","247X+HV Junction City, Kansas, USA",http://www.ksderm.com/,+1 785-537-4990,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSywwsFfdgxps5sEp11jDC9JVL6h5y5Kj1dEqy71tRgkAJkqqg1F_HRjIaNbI3T2AnXJj5Rfd9G9M8rcvkJ0TSKfJDLwY_wf2kjvdsiYOnV68EjKs6gvCfs_otLJ1BPzuoqAnQ=w408-h544-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Junction+City+KS/@39.0286093,-96.8313978,14z",2025-12-16T22:38:24.773Z,,,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Junction+City+VA+Clinic/data=!4m7!3m6!1s0x87bc4eeccf7694a7:0x15fd02ab2c186a6f!8m2!3d39.0098112!4d-96.8640632!16s%2Fg%2F1tgqjyjf!19sChIJp5R2z-xOvIcRb2oYLKsC_RU,Junction City VA Clinic,3.1,63,Medical clinic,"1169 Southwind Dr, Junction City, KS 66441, United States","245P+W9 Junction City, Kansas, USA",https://www.va.gov/eastern-kansas-health-care/locations/junction-city-va-clinic/,+1 785-350-4670,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwlG3wpVwjQrgYhpJqWv-hxvnA2uYPtOQMyMPmqsfxNAjAvi3pixLi4pPq5UpLxA6cuJkGd-xyVjN9j8u20HAwuMMgCiwElVz8PNra7jczvAoQRzuHZBd9XeCbBOjpG5AloZThb=w408-h306-k-no,true,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Junction+City+KS/@39.0286093,-96.8313978,14z",2025-12-16T22:38:29.244Z,LGBTQ+ friendly,,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,
https://www.google.com/maps/place/AW+Aesthetics+and+Wellness/data=!4m7!3m6!1s0x87b81b936f0d9d0d:0xd456d48cbdb41b0b!8m2!3d37.3393521!4d-95.2622611!16s%2Fg%2F11tdnsjf2c!19sChIJDZ0Nb5MbuIcRCxu0vYzUVtQ,AW Aesthetics and Wellness,4.9,34,Medical spa,"1730 Broadway Ave, Parsons, KS 67357, United States","8PQQ+P3 Parsons, Kansas, USA",http://www.awaestheticsandwellness.com/,+1 620-317-0509,"Closed · Opens 9 am Wed

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNAesE_oqkKLPKIZuRynu-L2w8EdzBMDPo6PaOM=w408-h544-k-no,true,9 am–2 pm,"https://www.google.com/maps/search/vein+clinics+in+Parsons+KS/@37.3403384,-95.2610838,14z",2025-12-16T22:38:41.994Z,,,9 am–6 pm,Closed,Closed,Closed,Closed,Closed,,
https://www.google.com/maps/place/Southeast+Kansas+Orthopedic+Clinic/data=!4m7!3m6!1s0x87b81100269d5e2b:0x3c102fc54617c58a!8m2!3d37.32024!4d-95.265225!16s%2Fg%2F1tl7p6_2!19sChIJK16dJgARuIcRisUXRsUvEDw,Southeast Kansas Orthopedic Clinic,4.9,633,Medical clinic,"1902 US-59, Parsons, KS 67357, United States","8PCM+3W Parsons, Kansas, USA",http://sekortho.com/?utm_source=GMBSocialClimb&utm_medium=SoutheastKansasOrthopedicClinic,+1 620-421-0881,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyA671vdXdvXS83Gduesuwk7eC8FVYHy6X3bkib06fEi8ghflq3jNYLEMXYtDPX2lGjLgwjt6M2SHUCIFNjR52RRI71TwvoYs7eJEhzXAKe-I1Am7lMnk8bckKOAqusCM3jML7G=w408-h544-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Parsons+KS/@37.3403384,-95.2610838,14z",2025-12-16T22:38:46.608Z,,,8 am–5 pm,8 am–5 pm,8 am–3 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Community+Health+Center+of+Southeast+Kansas+-+Parsons/data=!4m7!3m6!1s0x87b81af87333af27:0x995e40dee96b950!8m2!3d37.3177365!4d-95.2678064!16s%2Fg%2F11dxf01jd0!19sChIJJ68zc_gauIcRULmW7g3klQk,Community Health Center of Southeast Kansas - Parsons,4.7,109,Community health center,"2100 Commerce Dr, Parsons, KS 67357, United States","8P9J+3V Parsons, Kansas, USA",http://chcsek.org/,+1 620-717-4450,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipNgaZujWq2J_2S9t0ZLbECh8gULEh-V2Ez6LH2S=w426-h240-k-no,true,7 am–7 pm,"https://www.google.com/maps/search/vein+clinics+in+Parsons+KS/@37.3403384,-95.2610838,14z",2025-12-16T22:38:51.509Z,,,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,Closed,7 am–7 pm,,
https://www.google.com/maps/place/Labette+Health/data=!4m7!3m6!1s0x87b81100269d5f01:0xcba3c7e771203e3b!8m2!3d37.3208863!4d-95.2645979!16s%2Fg%2F1td6g_hh!19sChIJAV-dJgARuIcROz4gcefHo8s,Labette Health,3.6,72,General hospital,"1902 South US-59, Parsons, KS 67357, United States","8PCP+95 Parsons, Kansas, USA",http://www.labettehealth.com/,+1 620-421-4881,,https://lh3.googleusercontent.com/p/AF1QipMQpF6PofnKjEqItdMWhPcOfoTgjOlEfwEuWWvb=w485-h240-k-no,true,Open 24 hours,"https://www.google.com/maps/search/vein+clinics+in+Parsons+KS/@37.3403384,-95.2610838,14z",2025-12-16T22:38:55.912Z,,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
"https://www.google.com/maps/place/Parsons+VA+Clinic/@37.3664782,-95.2645031,17z/data=!3m1!4b1!4m6!3m5!1s0x87b81a8f7ba1c369:0x4de2963bef6e1879!8m2!3d37.3664782!4d-95.2645031!16s%2Fg%2F1tfd7hc2",Parsons VA Clinic,4.0,16,Medical clinic,"1907 Harding Dr, Parsons, KS 67357, United States","9P8P+H5 Parsons, Kansas, USA",https://www.va.gov/wichita-health-care/locations/parsons-va-clinic/,+1 620-423-3858,Closed · Opens 8 am Wed,,false,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Parsons+KS/@37.3403384,-95.2610838,14z",2025-12-16T22:39:02.643Z,,,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,
https://www.google.com/maps/place/Labette+Health+Express+Care/data=!4m7!3m6!1s0x87b81100ea840cf1:0xe9bdd83ab996c615!8m2!3d37.3201!4d-95.264771!16s%2Fg%2F1tgn57h3!19sChIJ8QyE6gARuIcRFcaWuTrYvek,Labette Health Express Care,4.0,31,Urgent care center,"1902 US-59 Building E Suite 101, Parsons, KS 67357, United States","8PCP+23 Parsons, Kansas, USA",https://www.labettehealth.com/clinics/express-care/,+1 620-820-5990,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipOdkyN4JxvNSPU4Qi0nw30wHeslCAGMsp5XbN0q=w460-h240-k-no,true,8 am–8 pm,"https://www.google.com/maps/search/vein+clinics+in+Parsons+KS/@37.3403384,-95.2610838,14z",2025-12-16T22:39:07.354Z,,,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–2 pm,1–4 pm,8 am–8 pm,,
"https://www.google.com/maps/place/Labette+Health+General+Surgery+Dr.+Scott+Coates/@37.3210885,-95.2646156,17z/data=!3m1!4b1!4m6!3m5!1s0x87b9d5718f73681f:0x27c261eee99c2b0c!8m2!3d37.3210885!4d-95.2646156!16s%2Fg%2F11rzh14mkq",Labette Health General Surgery Dr. Scott Coates,5.0,2,Surgeon,"1902 US-59 # D, Parsons, KS 67357, United States","8PCP+C5 Parsons, Kansas, USA",https://www.labettehealth.com/clinics/general-surgery/,+1 620-820-5840,Closes soon · 5 pm · Opens 8:30 am Wed,,true,8:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Parsons+KS/@37.3403384,-95.2610838,14z",2025-12-16T22:39:13.647Z,,,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,,
https://www.google.com/maps/place/Labette+Health+General+Surgery+Dr.+Eric+Hunn/data=!4m7!3m6!1s0x87b81b54629ebf11:0x34fbbac16bae3511!8m2!3d37.3210885!4d-95.2646156!16s%2Fg%2F11nfg58pjz!19sChIJEb-eYlQbuIcRETWua8G6-zQ,Labette Health General Surgery Dr. Eric Hunn,3.9,9,Surgeon,"1902 US-59 # D, Parsons, KS 67357, United States","8PCP+C5 Parsons, Kansas, USA",http://www.labettehealth.com/,+1 620-820-5840,Closes soon · 5 pm · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipMhqueEEKCUVYe-LaxROTwac7dxjwQ04HWNW7gu=w408-h320-k-no,true,8:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Parsons+KS/@37.3403384,-95.2610838,14z",2025-12-16T22:39:18.254Z,,,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,,
https://www.google.com/maps/place/LINCARE/data=!4m7!3m6!1s0x87b81a7cb5db67a9:0xfadef2cc3f49d59!8m2!3d37.3408114!4d-95.2728209!16s%2Fg%2F1tgmwt5q!19sChIJqWfbtXwauIcRWZ30wyzvrQ8,LINCARE,4.0,25,Medical equipment supplier,"2411 Main St, Parsons, KS 67357, United States","8PRG+8V Parsons, Kansas, USA",https://www.lincare.com/,+1 620-421-2774,Closes soon · 5 pm · Opens 8:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SgPp7kPfEQViDqJGiLpfLw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=348.05817&pitch=0&thumbfov=100,true,8:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Parsons+KS/@37.3403384,-95.2610838,14z",2025-12-16T22:39:22.703Z,,,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,,
"https://www.google.com/maps/place/Labette+Health+Wound+Care/@37.3210885,-95.2646156,17z/data=!3m1!4b1!4m6!3m5!1s0x87b81100269d5e2b:0x30b27581cd84d34c!8m2!3d37.3210885!4d-95.2646156!16s%2Fg%2F1th82g74",Labette Health Wound Care,,,Hyperbaric medicine physician,"1902 S US-59, Parsons, KS 67357, United States","8PCP+C5 Parsons, Kansas, USA",https://www.labettehealth.com/clinics/wound-and-skin-healing-center/,+1 620-820-5514,,,true,,"https://www.google.com/maps/search/vein+clinics+in+Parsons+KS/@37.3403384,-95.2610838,14z",2025-12-16T22:39:26.925Z,,,,,,,,,,
"https://www.google.com/maps/place/Eyecare+Associates+of+Parsons+%7C+Dr.+Craig+Newland,+Dr.+Wayne+Gilmore,+%26+Dr.+Kirby+Ray/data=!4m7!3m6!1s0x87b81abb18751a17:0x60ab429df4a71104!8m2!3d37.3404303!4d-95.2405577!16s%2Fg%2F1wl4r3cf!19sChIJFxp1GLsauIcRBBGn9J1Cq2A","Eyecare Associates of Parsons | Dr. Craig Newland, Dr. Wayne Gilmore, & Dr. Kirby Ray",4.7,26,Optometrist,"501 Main St, Parsons, KS 67357, United States","8QR5+5Q Parsons, Kansas, USA",http://www.eyecareparsons.com/,+1 620-421-2330,Open · Closes 6:30 pm,https://lh3.googleusercontent.com/p/AF1QipOsBcdi233ySINW8J8YqBPGDVwRamEmPa_6hP6T=w426-h240-k-no,true,8 am–6:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Parsons+KS/@37.3403384,-95.2610838,14z",2025-12-16T22:39:31.642Z,,,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
https://www.google.com/maps/place/Labette+Health+Family+Medicine+%26+Express+Care/data=!4m7!3m6!1s0x87b81b99f588fcfd:0x3481473d2fc590!8m2!3d37.3201382!4d-95.2646613!16s%2Fg%2F11sz3_tr2c!19sChIJ_fyI9ZkbuIcRkMUvPUeBNAA,Labette Health Family Medicine & Express Care,3.0,2,Doctor,"1902 US-59 BLDG E, Suite 101, Parsons, KS 67357, United States","8PCP+34 Parsons, Kansas, USA",https://www.labettehealth.com/clinics/family-medicine-express-care/,+1 620-820-5800,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipNkYxlMoBR45dTmmdtc6sNz8XdYSlJzws7kSQo=w408-h320-k-no,true,8 am–8 pm,"https://www.google.com/maps/search/vein+clinics+in+Parsons+KS/@37.3403384,-95.2610838,14z",2025-12-16T22:39:35.896Z,,,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–2 pm,1–4 pm,8 am–8 pm,,
https://www.google.com/maps/place/Labette+Health+Pulmonary+%26+Sleep+Medicine/data=!4m7!3m6!1s0x87b81b7d466eae9d:0x37fc883fc83a465f!8m2!3d37.3212052!4d-95.2648133!16s%2Fg%2F11ngphvlts!19sChIJna5uRn0buIcRX0Y6yD-I_Dc,Labette Health Pulmonary & Sleep Medicine,,,Medical clinic,"1902 US-59 Building E, Parsons, KS 67357, United States","8PCP+F3 Parsons, Kansas, USA",https://www.labettehealth.com/clinics/pulmonology-sleep-clinic/,+1 620-820-5295,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipObwldcUMwfr4I1oWK0ntoee1iMOaA5XpkmXyOK=w408-h320-k-no,true,Open 24 hours,"https://www.google.com/maps/search/vein+clinics+in+Parsons+KS/@37.3403384,-95.2610838,14z",2025-12-16T22:39:40.115Z,,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
"https://www.google.com/maps/place/Labette+Health+Physicians+Group/@37.3210885,-95.2646156,17z/data=!3m1!4b1!4m6!3m5!1s0x87b81067d178ac7d:0xc11b0b9106f6211f!8m2!3d37.3210885!4d-95.2646156!16s%2Fg%2F1tt1hr30",Labette Health Physicians Group,,,Medical clinic,"1902 US-59, Parsons, KS 67357, United States","8PCP+C5 Parsons, Kansas, USA",https://www.labettehealth.com/clinics/labette-health-family-practice/,+1 620-820-5800,Closes soon · 5 pm · Opens 8 am Wed,,true,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Parsons+KS/@37.3403384,-95.2610838,14z",2025-12-16T22:39:46.564Z,,,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,
"https://www.google.com/maps/place/Cancer+Center+of+Kansas+-+Parsons/@37.3211469,-95.2647198,17z/data=!3m1!4b1!4m6!3m5!1s0x87b81100269d5e2b:0x399b5be54c6c776b!8m2!3d37.3211469!4d-95.2647198!16s%2Fg%2F1tddbc4l",Cancer Center of Kansas - Parsons,,,Cancer treatment center,"1902 US-59 Building E, Suite 304, Parsons, KS 67357, United States","8PCP+F4 Parsons, Kansas, USA",https://cancercenterofkansas.com/location/parsons-labette-health/,+1 620-421-2855,Closed · Opens 8 am Wed,,true,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Parsons+KS/@37.3403384,-95.2610838,14z",2025-12-16T22:39:52.880Z,,,8 am–4:30 pm,8 am–4:30 pm,8 am–12 pm,Closed,Closed,8 am–4:30 pm,,
