placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,query,timestamp,tuesday,thursday,friday,saturday,sunday,monday,info,attributes,isBlackOwned,error
"https://www.google.com/maps/place/John+C.+Guadio,+MD/data=!4m7!3m6!1s0x89c51a6dcdfaef01:0xd8c8a544200b4ccc!8m2!3d41.2594368!4d-75.8812169!16s%2Fg%2F1tg_ml5w!19sChIJAe_6zW0axYkRzEwLIESlyNg","John C. Guadio, MD",,,Pediatrician,"451 3rd Ave, Kingston, PA 18704, United States","7459+QG Kingston, Pennsylvania, USA",http://www.pakpeds.com/,+1 570-288-6543,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=isuoDyRm4dOwLXBWp3kZFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=7.9353166&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Wilkes-Barre+PA/@41.2459149,-75.8813075,14z",2026-02-10T23:41:59.306Z,,,,,,,,,,
https://www.google.com/maps/place/NEPA+West/data=!4m7!3m6!1s0x89c51a11ba57b3e5:0x9bd645124bb6a594!8m2!3d41.277265!4d-75.8809784!16s%2Fg%2F1tf6srd3!19sChIJ5bNXuhEaxYkRlKW2SxJF1ps,NEPA West,4.9,,Dentist,"920 Wyoming Ave suite 104, Forty Fort, PA 18704, United States","74G9+WJ Forty Fort, Pennsylvania, USA",https://nepadentalwest.com/,+1 570-283-2422,Closed · Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipP-bfc3XGhd3g6iJtsTZ_W8h6nkErlqq4E8-Adk=w408-h306-k-no,true,Closed,"https://www.google.com/maps/search/pediatrician+in+Wilkes-Barre+PA/@41.2459149,-75.8813075,14z",2026-02-10T23:42:03.725Z,,,,,,,,,,
https://www.google.com/maps/place/Prasad+Vijay+K+MD/data=!4m7!3m6!1s0x89c51a0df73f8f43:0xa437f5e59bc6cde2!8m2!3d41.2697197!4d-75.8892554!16s%2Fg%2F1tfx5vpy!19sChIJQ48_9w0axYkR4s3Gm-X1N6Q,Prasad Vijay K MD,,,Pediatrician,"2 Sharpe St #3500, Kingston, PA 18704, United States","7496+V7 Kingston, Pennsylvania, USA",,+1 570-552-8900,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PGfNjsdcDZQ7eSn--kjQ1Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=220.32051&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Wilkes-Barre+PA/@41.2459149,-75.8813075,14z",2026-02-10T23:42:06.055Z,,,,,,,,,,
https://www.google.com/maps/place/Geisinger+Wilkes+Barre+Addiction+Medicine/data=!4m7!3m6!1s0x89c51152be6bf351:0x3b5439265493a9f9!8m2!3d41.2371188!4d-75.9071726!16s%2Fg%2F11h9hdd3wz!19sChIJUfNrvlIRxYkR-amTVCY5VDs,Geisinger Wilkes Barre Addiction Medicine,3.5,4,Addiction treatment center,"8 Church St, Wilkes-Barre, PA 18702, United States","63PV+R4 Wilkes-Barre, Pennsylvania, USA",https://locations.geisinger.org/Geisinger-Wilkes-Barre-Addiction-Medicine,+1 570-808-3700,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KlrznGJWhCpFTD5WdSL4Bg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=136.87494&pitch=0&thumbfov=100,true,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Wilkes-Barre+PA/@41.2459149,-75.8813075,14z",2026-02-10T23:42:10.757Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,,,,
"https://www.google.com/maps/place/Kabir+Keshinro,+MD/data=!4m7!3m6!1s0x89c51b1d575b6699:0x8ca54b7db73e844c!8m2!3d41.2461397!4d-75.8743934!16s%2Fg%2F11y2jv01bc!19sChIJmWZbVx0bxYkRTIQ-t31LpYw","Kabir Keshinro, MD",,,Hospital,"169 N Pennsylvania Ave, Wilkes-Barre, PA 18701, United States","64WG+F6 Wilkes-Barre, Pennsylvania, USA",https://www.geisinger.org/Kabir-Keshinro/2674355,+1 570-491-0126,,https://lh3.googleusercontent.com/p/AF1QipPH6wrpuVV-ZO5GopKA8ZEkU4SDe19vG8XuQcKM=w426-h240-k-no,true,,"https://www.google.com/maps/search/pediatrician+in+Wilkes-Barre+PA/@41.2459149,-75.8813075,14z",2026-02-10T23:42:13.261Z,,,,,,,,,,
https://www.google.com/maps/place/Geisinger+Wyoming+Valley+Medical+Center/data=!4m7!3m6!1s0x89c51b8c901735ed:0x9ef9c435f4584717!8m2!3d41.2575703!4d-75.8072588!16s%2Fg%2F1tfgks08!19sChIJ7TUXkIwbxYkRF0dY9DXE-Z4,Geisinger Wyoming Valley Medical Center,2.3,,Hospital,"1000 E Mountain Blvd, Wilkes-Barre, PA 18711, United States","755V+23 Wilkes-Barre, Pennsylvania, USA",https://www.geisinger.org/patient-care/find-a-location/geisinger-wyoming-valley-medical-center,+1 570-808-7300,,https://lh3.googleusercontent.com/p/AF1QipOiTW0cvD4KR81bvAb_pg5VGdLHySyi9HnCnOMX=w426-h240-k-no,true,,"https://www.google.com/maps/search/pediatrician+in+Wilkes-Barre+PA/@41.2459149,-75.8813075,14z",2026-02-10T23:42:16.136Z,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Avnit+Golten/@41.2757587,-75.8741058,17z/data=!3m1!4b1!4m6!3m5!1s0x89c51a22fc000001:0xb16b222db8741700!8m2!3d41.2757587!4d-75.8741058!16s%2Fg%2F11p079vr4j",Dr. Avnit Golten,,,Pediatrician,"Cross Valley West Professional Building, 190 Welles St Ste 114, Forty Fort, PA 18704, United States","74GG+89 Forty Fort, Pennsylvania, USA",https://providers.geisinger.org/provider/Avnit+Golten/756269,+1 570-718-4140,,,false,,"https://www.google.com/maps/search/pediatrician+in+Wilkes-Barre+PA/@41.2459149,-75.8813075,14z",2026-02-10T23:42:20.563Z,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Timothy+J.+Mccloskey,+DO/data=!4m7!3m6!1s0x89c51a22b7d36165:0x8e743df18d7d4bb3!8m2!3d41.2747343!4d-75.875487!16s%2Fg%2F1tgqkcbl!19sChIJZWHTtyIaxYkRs0t9jfE9dI4","Dr. Timothy J. Mccloskey, DO",,,Pediatrician,"190 Welles Street Suite 122, Kingston, PA 18704, Forty Fort, PA 18704, United States","74FF+VR Forty Fort, Pennsylvania, USA",,+1 570-718-4140,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fqWPXuRXIkoEjh9zabQ5pw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.91151&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Wilkes-Barre+PA/@41.2459149,-75.8813075,14z",2026-02-10T23:42:23.563Z,,,,,,,,,,
https://www.google.com/maps/place/Geisinger+Precision+Health+Center/data=!4m7!3m6!1s0x89c51b19661f4cb7:0x9c09e305e66ab38d!8m2!3d41.2757587!4d-75.8741058!16s%2Fg%2F11jcjnqs06!19sChIJt0wfZhkbxYkRjbNq5gXjCZw,Geisinger Precision Health Center,5.0,,Medical clinic,"190 Welles St, Forty Fort, PA 18704, United States","74GG+89 Forty Fort, Pennsylvania, USA",https://locations.geisinger.org/Geisinger-Precision-Health-Center,+1 570-714-6420,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMVT_B3-fJAD5gG__yYFEeVrwMIuKMR3w4AYyh7=w426-h240-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Wilkes-Barre+PA/@41.2459149,-75.8813075,14z",2026-02-10T23:42:28.127Z,,,,,,,,,,
https://www.google.com/maps/place/Bayada/data=!4m7!3m6!1s0x89c51ba632f1f8df:0xb549b5fda5515084!8m2!3d41.2424806!4d-75.8409346!16s%2Fg%2F11c6yb423x!19sChIJ3_jxMqYbxYkRhFBRpf21SbU,Bayada,5.0,,Employment agency,"Arena Hub Plaza, Wilkes-Barre Township, PA 18702, United States","65R5+XJ Wilkes-Barre, Pennsylvania, USA",https://www.bayada.com/,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=btTrej6qBRoCmbyodSJYxw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=68.27168&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Wilkes-Barre+PA/@41.2459149,-75.8813075,14z",2026-02-10T23:42:30.628Z,,,,,,,,,,
https://www.google.com/maps/place/Rural+Health+Corporation+of+Northeastern+Pennsylvania/data=!4m7!3m6!1s0x89c5109d4a655555:0xf4f50921b58bf326!8m2!3d41.257473!4d-75.901274!16s%2Fg%2F11srgjlngm!19sChIJVVVlSp0QxYkRJvOLtSEJ9fQ,Rural Health Corporation of Northeastern Pennsylvania,,,Doctor,"75 S Wyoming Ave, Edwardsville, PA 18704, United States","734X+XF Edwardsville, Pennsylvania, USA",https://www.rhcnepa.com/location/edwardsville-pa,+1 833-283-5887,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M0X6BtdJ2i1YDUlGuSYXOQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=145.6877&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Wilkes-Barre+PA/@41.2459149,-75.8813075,14z",2026-02-10T23:42:33.125Z,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Thomas+F.+Hahn,+MD/@41.2755444,-75.874106,17z/data=!3m1!4b1!4m6!3m5!1s0x89c51a22b7d36165:0xbb97de996f172b6!8m2!3d41.2755444!4d-75.874106!16s%2Fg%2F1td4_th3","Dr. Thomas F. Hahn, MD",1.0,,Pediatrician,"190 Welles St # 122, Kingston, PA 18704, United States","74GG+69 Kingston, Pennsylvania, USA",,+1 570-718-4140,,,false,,"https://www.google.com/maps/search/pediatrician+in+Wilkes-Barre+PA/@41.2459149,-75.8813075,14z",2026-02-10T23:42:37.587Z,,,,,,,,,,
https://www.google.com/maps/place/Geisinger+Pediatrics+-+Dallas/data=!4m7!3m6!1s0x89c516ff74b94085:0x4db30721c920395b!8m2!3d41.3322939!4d-75.9499952!16s%2Fg%2F1263w0yrb!19sChIJhUC5dP8WxYkRWzkgySEHs00,Geisinger Pediatrics - Dallas,3.2,,Pediatrician,"114 Lieutenant Michael Cleary Dr, Dallas, PA 18612, United States","83J2+W2 Dallas, Pennsylvania, USA",https://locations.geisinger.org/details.cfm?id=39,+1 570-255-1188,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo0DY8P3gvXqZoFZxPPpxcsUeB2EGOcbsvodqroN5HvyNQWjWQ1moT8wd3NTAcIK4K4HIJqV7v92p1GLLjDSESyNPccWt8BdF4BaKFxkIiBC5DwIxNzOSn8VsMLpYiWHjKKsss=w408-h839-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Wilkes-Barre+PA/@41.2459149,-75.8813075,14z",2026-02-10T23:42:42.112Z,,,,,,,,,,
https://www.google.com/maps/place/Partners+In+Pediatrics/data=!4m7!3m6!1s0x89c5059c82582009:0xe3fa19a6e7263715!8m2!3d41.1610156!4d-75.8875154!16s%2Fg%2F1thx9kvy!19sChIJCSBYgpwFxYkRFTcm56YZ-uM,Partners In Pediatrics,5.0,,Pediatrician,"35 S Mountain Blvd, Mountain Top, PA 18707, United States","5466+CX Mountain Top, Pennsylvania, USA",https://locations.geisinger.org/details.cfm?id=41,+1 570-474-5072,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QiN4Fd4F4kWunByREtj_KQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=316.5748&pitch=0&thumbfov=100,true,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Wilkes-Barre+PA/@41.2459149,-75.8813075,14z",2026-02-10T23:42:47.052Z,,,,,,,,,,
https://www.google.com/maps/place/Geisinger+Pharmacy+at+Kistler+Clinic/data=!4m7!3m6!1s0x89c51a8ebb16acb3:0x9bfa4a14aa5d8e18!8m2!3d41.2400965!4d-75.883593!16s%2Fg%2F1t_tl7bx!19sChIJs6wWu44axYkRGI5dqhRK-ps,Geisinger Pharmacy at Kistler Clinic,4.2,,Pharmacy,"175 S Wilkes-Barre Blvd, Wilkes-Barre, PA 18702, United States","64R8+2H Wilkes-Barre, Pennsylvania, USA",https://locations.geisinger.org/Geisinger-Pharmacy-at-Kistler-Clinic,+1 570-821-0808,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipP4VwbdB55o3YjmbKi8Ve4ntISd6Ivcqgsczy7J=w426-h240-k-no,true,9 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Wilkes-Barre+PA/@41.2459149,-75.8813075,14z",2026-02-10T23:42:51.748Z,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Michele+P.+Monaco,+MD/@41.2755444,-75.874106,17z/data=!3m1!4b1!4m6!3m5!1s0x89c51a22b7d36165:0x7f7c86ec0465158d!8m2!3d41.2755444!4d-75.874106!16s%2Fg%2F1tfv_2p7","Dr. Michele P. Monaco, MD",,,Pediatrician,"190 Welles St, Forty Fort, PA 18704, United States","74GG+69 Forty Fort, Pennsylvania, USA",,+1 570-718-4140,,,false,,"https://www.google.com/maps/search/pediatrician+in+Wilkes-Barre+PA/@41.2459149,-75.8813075,14z",2026-02-10T23:42:56.378Z,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Vasanthi+Pugazhendhi,+MD/@41.2755444,-75.874106,17z/data=!3m1!4b1!4m6!3m5!1s0x89c51a22b7d36165:0x7eb01168a8e82476!8m2!3d41.2755444!4d-75.874106!16s%2Fg%2F1tlnfd57","Dr. Vasanthi Pugazhendhi, MD",,,Pediatrician,"190 Welles St # 122, Kingston, PA 18704, United States","74GG+69 Kingston, Pennsylvania, USA",https://providers.geisinger.org/provider/vasanthi-pugazhendhi/757555,+1 570-718-4140,,,false,,"https://www.google.com/maps/search/pediatrician+in+Wilkes-Barre+PA/@41.2459149,-75.8813075,14z",2026-02-10T23:43:00.800Z,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Michael+E.+Ryan,+DO/data=!4m7!3m6!1s0x89c51a22b7d36165:0xdbcc77a08535afcf!8m2!3d41.2747343!4d-75.875487!16s%2Fg%2F1wbg0c0t!19sChIJZWHTtyIaxYkRz681haB3zNs","Dr. Michael E. Ryan, DO",,,Pediatrician,"190 Welles Street Suite 122, Kingston, PA 18704, Forty Fort, PA 18704, United States","74FF+VR Forty Fort, Pennsylvania, USA",,+1 570-718-4140,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fqWPXuRXIkoEjh9zabQ5pw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.91151&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Wilkes-Barre+PA/@41.2459149,-75.8813075,14z",2026-02-10T23:43:03.372Z,,,,,,,,,,
"https://www.google.com/maps/place/Karen+Joanne+Lurito,+MD/data=!4m7!3m6!1s0x89c51b5113a18c49:0x64901577de2e005c!8m2!3d41.2539326!4d-75.8138114!16s%2Fg%2F11y2jt_4nn!19sChIJSYyhE1EbxYkRXAAu3ncVkGQ","Karen Joanne Lurito, MD",5.0,,Pediatric cardiologist,"1000 E Mountain Blvd, Wilkes-Barre, PA 18711, United States","753P+HF Wilkes-Barre, Pennsylvania, USA",https://www.geisinger.org/patient-care/find-a-location/geisinger-wyoming-valley-medical-center,+1 570-808-7300,Closed · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x5vTMbEi38WYR0l_UaGSVQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=205.53336&pitch=0&thumbfov=100,true,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Wilkes-Barre+PA/@41.2459149,-75.8813075,14z",2026-02-10T23:43:08.319Z,,,,,,,,,,
https://www.google.com/maps/place/Wilkes-Barre+General+Hospital+Laboratory+Services/data=!4m7!3m6!1s0x89c51a468815b113:0x9f1eb8281c9b23af!8m2!3d41.2586153!4d-75.8672161!16s%2Fg%2F1tl0y8y2!19sChIJE7EViEYaxYkRryObHCi4Hp8,Wilkes-Barre General Hospital Laboratory Services,1.0,,Medical laboratory,"575 N River St, Wilkes-Barre, PA 18702, United States","745M+C4 Wilkes-Barre, Pennsylvania, USA",,+1 570-552-1400,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1K3VpDZ4rxg8GdzLE1Prrg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=9.0515&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Wilkes-Barre+PA/@41.2459149,-75.8813075,14z",2026-02-10T23:43:10.804Z,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Naghma+J.+Aijaz,+MD/@41.2755444,-75.874106,17z/data=!3m1!4b1!4m6!3m5!1s0x89c51a22b7d36165:0x439978610a7590ba!8m2!3d41.2755444!4d-75.874106!16s%2Fg%2F1tg79_b6","Dr. Naghma J. Aijaz, MD",,,Pediatrician,"190 Welles St # 122, Kingston, PA 18704, United States","74GG+69 Kingston, Pennsylvania, USA",,+1 570-718-4140,,,false,,"https://www.google.com/maps/search/pediatrician+in+Wilkes-Barre+PA/@41.2459149,-75.8813075,14z",2026-02-10T23:43:15.474Z,,,,,,,,,,
"https://www.google.com/maps/place/Coroniti+Lisa+MD/@41.2757587,-75.8741058,17z/data=!3m1!4b1!4m6!3m5!1s0x89c51a22b7d36165:0x729dd1b3b259849f!8m2!3d41.2757587!4d-75.8741058!16s%2Fg%2F1tf6srd4",Coroniti Lisa MD,1.0,,Pediatrician,"190 Welles St # 122, Kingston, PA 18704, United States","74GG+89 Kingston, Pennsylvania, USA",,+1 570-718-4140,,,false,,"https://www.google.com/maps/search/pediatrician+in+Wilkes-Barre+PA/@41.2459149,-75.8813075,14z",2026-02-10T23:43:20.056Z,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Mahmoud+T.+Sabri,+MD/@41.2755444,-75.874106,17z/data=!3m1!4b1!4m6!3m5!1s0x89c51a22b7d36165:0x17b1c4bc1630568a!8m2!3d41.2755444!4d-75.874106!16s%2Fg%2F1thsgwj3","Dr. Mahmoud T. Sabri, MD",,,Pediatrician,"190 Welles St # 122, Kingston, PA 18704, United States","74GG+69 Kingston, Pennsylvania, USA",,+1 570-718-4140,,,false,,"https://www.google.com/maps/search/pediatrician+in+Wilkes-Barre+PA/@41.2459149,-75.8813075,14z",2026-02-10T23:43:24.575Z,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Dean+R.+Focht+III,+MD/@41.2755444,-75.874106,17z/data=!3m1!4b1!4m6!3m5!1s0x89c51a22b7d366d3:0x85a34d13adfa05ce!8m2!3d41.2755444!4d-75.874106!16s%2Fg%2F1hc7l166b","Dr. Dean R. Focht III, MD",,,Pediatrician,"190 Welles St # 122, Kingston, PA 18704, United States","74GG+69 Kingston, Pennsylvania, USA",,+1 570-718-4140,,,false,,"https://www.google.com/maps/search/pediatrician+in+Wilkes-Barre+PA/@41.2459149,-75.8813075,14z",2026-02-10T23:43:29.435Z,,,,,,,,,,
"https://www.google.com/maps/place/Allen+Daniel+Sabatino,+CRNP/data=!4m7!3m6!1s0x89c51b5bb2db3f8b:0x20579267831db384!8m2!3d41.2757586!4d-75.874106!16s%2Fg%2F11vq2ct_f7!19sChIJiz_bslsbxYkRhLMdg2eSVyA","Allen Daniel Sabatino, CRNP",,,Nurse practitioner,"190 Welles St, Forty Fort, PA 18704, United States","74GG+89 Forty Fort, Pennsylvania, USA",https://providers.geisinger.org/provider/Allen+Daniel+Sabatino/942968,+1 570-718-4140,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPlVVkMCvm1Lh5txJIbkBUHUV4PUaWZWBZIsA5f=w408-h408-k-no,true,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Wilkes-Barre+PA/@41.2459149,-75.8813075,14z",2026-02-10T23:43:34.151Z,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Robert+A.+Mangano,+MD/data=!4m7!3m6!1s0x89c51b8c90173615:0x4de7ee8fe8bc632d!8m2!3d41.2543317!4d-75.8134252!16s%2Fg%2F1hc6w4sl4!19sChIJFTYXkIwbxYkRLWO86I_u500","Dr. Robert A. Mangano, MD",,,Pediatrician,"1000 E Mountain Blvd, Wilkes-Barre, PA 18702, United States","753P+PJ Wilkes-Barre, Pennsylvania, USA",http://www.geisinger.org/,+1 570-826-7300,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SQyDpAT5_IzQwHP4doNxew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=125.20549&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Wilkes-Barre+PA/@41.2459149,-75.8813075,14z",2026-02-10T23:43:36.635Z,,,,,,,,,,
https://www.google.com/maps/place/BAYADA+Habilitation/data=!4m7!3m6!1s0x89c5a38a6c7c103f:0xa22e89e3ccd965e7!8m2!3d41.2566517!4d-75.8239031!16s%2Fg%2F11b7hp91tk!19sChIJPxB8bIqjxYkR52XZzOOJLqI,BAYADA Habilitation,5.0,,Home health care service,"1116 PA-315, Wilkes-Barre, PA 18702, United States","754G+MC Wilkes-Barre, Pennsylvania, USA",https://www.bayada.com/habilitation/locations/pa/wilkes-barre/1116-highway-315/10488?utm_source=google&utm_medium=local&utm_campaign=google-my-business&utm_content=local-listings,+1 570-459-5004,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOlpFWbW9OMMvYQo1jlkkv-iZwfJ0DNdrNxW3DQ=w426-h240-k-no,true,Open 24 hours,"https://www.google.com/maps/search/pediatrician+in+Wilkes-Barre+PA/@41.2459149,-75.8813075,14z",2026-02-10T23:43:41.094Z,,,,,,,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Erica+Marmo,+CRNP/data=!4m7!3m6!1s0x89cf65ade80ac385:0xd1cd8a1192d093e1!8m2!3d41.2527024!4d-75.8136251!16s%2Fg%2F11ldwglwbt!19sChIJhcMK6K1lz4kR4ZPQkhGKzdE","Erica Marmo, CRNP",,,Nurse practitioner,"950 E Mountain Blvd, Wilkes-Barre, PA 18711, United States","753P+3G Wilkes-Barre, Pennsylvania, USA",https://providers.geisinger.org/provider/Erica+Marmo/1814652,+1 570-808-2835,Closed · Opens 6 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2IylcBlB-aIkKjormvzOqg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.741455&pitch=0&thumbfov=100,true,6 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Wilkes-Barre+PA/@41.2459149,-75.8813075,14z",2026-02-10T23:43:45.708Z,,,,,,,,,,
"https://www.google.com/maps/place/Penugonda+Dwaraki+B+MD/@41.2755444,-75.874106,17z/data=!3m1!4b1!4m6!3m5!1s0x89c51a22b7d36723:0xde2b4b5e5dfe91a0!8m2!3d41.2755444!4d-75.874106!16s%2Fg%2F12612d0gl",Penugonda Dwaraki B MD,,,Pediatric hematologist,"190 Welles St # 122, Kingston, PA 18704, United States","74GG+69 Kingston, Pennsylvania, USA",,+1 570-823-8184,,,false,,"https://www.google.com/maps/search/pediatrician+in+Wilkes-Barre+PA/@41.2459149,-75.8813075,14z",2026-02-10T23:43:50.559Z,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Jeffrey+S.+Taylor,+MD/@41.2755444,-75.874106,17z/data=!3m1!4b1!4m6!3m5!1s0x89c51a22b7d36165:0xd177212a33b1ebd7!8m2!3d41.2755444!4d-75.874106!16s%2Fg%2F1tfv61xm","Dr. Jeffrey S. Taylor, MD",,,Pediatrician,"190 Welles St # 122, Kingston, PA 18704, United States","74GG+69 Kingston, Pennsylvania, USA",,+1 570-718-4140,,,false,,"https://www.google.com/maps/search/pediatrician+in+Wilkes-Barre+PA/@41.2459149,-75.8813075,14z",2026-02-10T23:43:55.001Z,,,,,,,,,,
"https://www.google.com/maps/place/Dr.+Steven+B.+Pierdon,+MD/data=!4m7!3m6!1s0x89c51b8c901735ed:0x47f407427b178748!8m2!3d41.2576401!4d-75.8088165!16s%2Fg%2F1wk6_qg_!19sChIJ7TUXkIwbxYkRSIcXe0IH9Ec","Dr. Steven B. Pierdon, MD",,,Pediatrician,"1000 E Mountain Blvd, Wilkes-Barre, PA 18711, United States","755R+3F Wilkes-Barre, Pennsylvania, USA",http://www.geisinger.org/,+1 570-808-7300,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1y6acaqW1XHItlzEb-g7rw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=257.13934&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Wilkes-Barre+PA/@41.2459149,-75.8813075,14z",2026-02-10T23:43:57.584Z,,,,,,,,,,
"https://www.google.com/maps/place/Jeffrey+Ryan+Summers,+DO/data=!4m7!3m6!1s0x89cf65ce6abd2253:0x31f104eeeb0c6eb!8m2!3d41.2499215!4d-75.8097233!16s%2Fg%2F11vz8hd0jh!19sChIJUyK9as5lz4kR68aw7k4QHwM","Jeffrey Ryan Summers, DO",,,Pediatrician,"1175 E Mountain Blvd, Wilkes-Barre, PA 18702, United States","65XR+X4 Wilkes-Barre, Pennsylvania, USA",https://providers.geisinger.org/provider/Jeffrey+Ryan+Summers/1680535,+1 570-808-1093,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/p/AF1QipOeFo9OYHzCnf1CR19alLN0icOU8w_1A9vLcxvw=w408-h408-k-no,true,7 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Wilkes-Barre+PA/@41.2459149,-75.8813075,14z",2026-02-10T23:44:02.164Z,,,,,,,,,,
https://www.google.com/maps/place/Geisinger+Podiatry+Clinic/data=!4m7!3m6!1s0x89c51a30fee57ce1:0x5428732f4866c615!8m2!3d41.2510948!4d-75.810791!16s%2Fg%2F11bx562qyf!19sChIJ4Xzl_jAaxYkRFcZmSC9zKFQ,Geisinger Podiatry Clinic,3.6,,Medical clinic,"1155 E Mountain Blvd, Wilkes-Barre, PA 18702, United States","752Q+CM Wilkes-Barre, Pennsylvania, USA",http://www.geisinger.org/,+1 570-808-7300,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerNZccVfNf_83meHdXMy-CGbm-OWuMEnaIurNbRaCI31AFpHrWgrUMI-6Q9d-MpCNdGhOEQ6XA5_K5F0HLPRl0-gKwE3CuNK11qe5HaFSvod6sIpGh8eB-S_ND9CmlWbMoZX4I=w408-h725-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Wilkes-Barre+PA/@41.2459149,-75.8813075,14z",2026-02-10T23:44:06.715Z,,,,,,,,,,
