placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Meadows+Edge/data=!4m7!3m6!1s0x87d2a99154a29bc5:0x5387082772faacf8!8m2!3d34.6199506!4d-92.4510051!16s%2Fg%2F11ng11bby2!19sChIJxZuiVJGp0ocR-Kz6cicIh1M,Meadows Edge,4.5,2,Housing development,"1179 Meadows Edge Dr, Alexander, AR 72002, United States","JG9X+XH Alexander, Arkansas, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=O6_vAN1oHno7dNXKwbmYmw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=252.16151&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Alexander+Benton+AR/@34.6117735,-92.4460572,14z",2025-09-25T17:12:11.261Z,,,,
https://www.google.com/maps/place/Village+at+the+Gateway/data=!4m7!3m6!1s0x87d2a8f487be9441:0x4722f8484481815d!8m2!3d34.6375091!4d-92.4170857!16s%2Fg%2F11c2przmdl!19sChIJQZS-h_So0ocRXYGBREj4Ikc,Village at the Gateway,4.2,146,Apartment complex,"10 Gtwy Vlg Blvd, Alexander, AR 72002, United States","JHQM+25 Alexander, Arkansas, USA",http://www.villageatthegateway.com/,+1 501-407-2716,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipOztev-PRBGhFDPsBxIsLtAB0B2NFnTuHQulPpZ=w408-h269-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Alexander+Benton+AR/@34.6117735,-92.4460572,14z",2025-09-25T17:12:17.076Z,,· Dogs allowed,,
https://www.google.com/maps/place/Meadows+Edge/data=!4m7!3m6!1s0x87d2a9da6bd89ead:0x136f63a792643f46!8m2!3d34.6201808!4d-92.4460845!16s%2Fg%2F11tg2wv133!19sChIJrZ7Ya9qp0ocRRj9kkqdjbxM,Meadows Edge,,,Housing development,"14364 AR-111, Alexander, AR 72002, United States","JHC3+3H Alexander, Arkansas, USA",http://meadows-edge-alexander.sb.payhoa.com/,+1 501-943-5552,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ykRC01_USYKEk54YZwTFCQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.31885&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Alexander+Benton+AR/@34.6117735,-92.4460572,14z",2025-09-25T17:12:22.300Z,,,,
https://www.google.com/maps/place/ServiceMaster+by+Advanced+-+Alexander/data=!4m7!3m6!1s0x87d2a83dc9f69deb:0x3e5063bfa591b423!8m2!3d34.6361489!4d-92.4469604!16s%2Fg%2F11gf2n4c3b!19sChIJ6532yT2o0ocRI7SRpb9jUD4,ServiceMaster by Advanced - Alexander,4.4,59,Building restoration service,"147 Cornerstone, Alexander, AR 72002, United States","JHP3+F6 Alexander, Arkansas, USA",https://www.servicemasterrestore.com/servicemaster-restoration-by-advanced-alexander/,+1 501-290-4047,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npnd8ek5WsIqonl9iEcUdvgAPDYl2n8fCRz1hgsb8v6hJgSA-4NNT_9lI_V6RrjnoIiQHiFexKJkHPuf4VhkTzFf3uEPuP-jAu_rJ-tTEiv5dqq1ecMUrMwqsIMB_Ire_kCIBk=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Alexander+Benton+AR/@34.6117735,-92.4460572,14z",2025-09-25T17:12:27.488Z,,,,
"https://www.google.com/maps/place/Tiffany+Davis,+Realtor/data=!4m7!3m6!1s0x862c8d3ade43a0b7:0x972ba04974e8f302!8m2!3d34.6214546!4d-92.5028824!16s%2Fg%2F11ffvrw3cw!19sChIJt6BD3jqNLIYRAvPodEmgK5c","Tiffany Davis, Realtor",5.0,16,Real estate agency,"711 W Commerce St, Alexander, AR 72002, United States","JFCW+HR Alexander, Arkansas, USA",http://tiffanydavisrealty.com/,+1 870-377-1787,"Open ⋅ Closes 7 pm

Confirmed by this business 12 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Um-FAOvIfqEKkSSqHLV3Sg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=218.08289&pitch=0&thumbfov=100,true,9 am–7 pm,9 am–1 pm,10 am–4 pm,1–5 pm,9 am–5 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Alexander+Benton+AR/@34.6117735,-92.4460572,14z",2025-09-25T17:12:40.139Z,Identifies as women-owned,,true,
https://www.google.com/maps/place/Aligned+Property+Management/data=!4m7!3m6!1s0xaf15bfdef289a239:0xb52a9ae4a2b71fe2!8m2!3d34.7694784!4d-92.3993026!16s%2Fg%2F11wh_g798h!19sChIJOaKJ8t6_Fa8R4h-3ouSaKrU,Aligned Property Management,4.5,25,Property management company,"11323 Arcade Dr A, Little Rock, AR 72212, United States","QJ92+Q7 Little Rock, Arkansas, USA",https://www.alignedpm.com/,+1 501-353-0789,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOSg5gN4YnO0riafySarpy1wK8P0roIzOiErh7D=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Alexander+Benton+AR/@34.6117735,-92.4460572,14z",2025-09-25T17:12:45.489Z,,,,
https://www.google.com/maps/place/Watts+Property+Managers/data=!4m7!3m6!1s0x87d2a8a394c122c1:0xaf119b5dea59a16f!8m2!3d34.6552015!4d-92.3971889!16s%2Fg%2F11v0by14x8!19sChIJwSLBlKOo0ocRb6FZ6l2bEa8,Watts Property Managers,,,Property management company,"10715 Mabelvale West Rd #116, Mabelvale, AR 72103, United States","MJ43+34 Mabelvale, Little Rock, AR, USA",https://wattspropertymanagers.com/contact/,+1 501-317-1153,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6D-JQPE10AxX_1q8KPjpeQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=175.48828&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Alexander+Benton+AR/@34.6117735,-92.4460572,14z",2025-09-25T17:12:48.440Z,,,,
"https://www.google.com/maps/place/Arkansas+Vacation+Rentals,+Property+Management,+and+Realty+Services/data=!4m7!3m6!1s0x87d2bba57ee0a131:0x5473bcb9885a9f92!8m2!3d34.7443595!4d-92.2752228!16s%2Fg%2F11krcsxgjz!19sChIJMaHgfqW70ocRkp9aiLm8c1Q","Arkansas Vacation Rentals, Property Management, and Realty Services",5.0,8,Property management company,"425 W Capitol Ave Suite 1582, Little Rock, AR 72201, United States","PPVF+PW Little Rock, Arkansas, USA",https://naturalstatevacations.holidayfuture.com/,+1 501-315-6963,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipMT7agLlOWwkKspI9qvLAIR7owLlv8SOFHLkBAV=w408-h272-k-no,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,Closed,9 am–8 pm,9 am–8 pm,9 am–8 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Alexander+Benton+AR/@34.6117735,-92.4460572,14z",2025-09-25T17:12:53.739Z,,,,
https://www.google.com/maps/place/Fireside+RV+Rental+Alexander/data=!4m7!3m6!1s0x87cd59855e45430d:0x2f64b79ada0ceb4f!8m2!3d34.6648101!4d-92.4894178!16s%2Fg%2F11xv0xy6mg!19sChIJDUNFXoVZzYcRT-sM2pq3ZC8,Fireside RV Rental Alexander,,,Property management company,"8302 Sapphire Drive, Alexander, AR 72002, United States","MG76+W6 Alexander, Arkansas, USA",https://firesidervrental.com/rv_rental/?wb-location=7044,+1 501-681-6043,,https://lh3.googleusercontent.com/p/AF1QipN2N9cYu38vKoiz4aQo9ijdStiOt4vmCEQmsGd9=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Alexander+Benton+AR/@34.6117735,-92.4460572,14z",2025-09-25T17:12:56.778Z,,,,
https://www.google.com/maps/place/The+Flats+at+SoMa/data=!4m7!3m6!1s0x87d2bbfbbdad5c29:0xa34f9dcd33ba737a!8m2!3d34.7248158!4d-92.2719023!16s%2Fg%2F11ycycwkpb!19sChIJKVytvfu70ocRenO6M82dT6M,The Flats at SoMa,4.7,13,Property management company,"231 E 25th St, Little Rock, AR 72206, United States","PPFH+W6 Little Rock, Arkansas, USA",https://www.somaflats.com/,+1 501-519-3385,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNl7euwxu3RD0lFHBB5m9-QCT5QNjMSiCd2Iai9=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,10 am–2 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Alexander+Benton+AR/@34.6117735,-92.4460572,14z",2025-09-25T17:13:02.309Z,,,,
"https://www.google.com/maps/place/United+Property+Management/@34.6774855,-92.3352624,17z/data=!3m1!4b1!4m6!3m5!1s0x87d2a57139a7801b:0x5a51ddf32328a341!8m2!3d34.6774855!4d-92.3352624!16s%2Fg%2F11c0pjbx21",United Property Management,4.3,3,Property management company,"8101 I-30 Frontage Rd, Little Rock, AR 72209, United States","MMG7+XV Little Rock, Arkansas, USA",,+1 501-280-0037,,,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Alexander+Benton+AR/@34.6117735,-92.4460572,14z",2025-09-25T17:13:07.422Z,,,,
https://www.google.com/maps/place/Ample+Storage/data=!4m7!3m6!1s0x87d2a81124b05da5:0x2f1caae6d2ae14c0!8m2!3d34.6455225!4d-92.4476115!16s%2Fg%2F1vg4kb7n!19sChIJpV2wJBGo0ocRwBSu0uaqHC8,Ample Storage,4.8,161,Self-storage facility,"9900 AR-5 North, Alexander, AR 72002, United States","JHW2+6X Alexander, Arkansas, USA",https://www.beanselfstorage.com/self-storage-alexander-ar-f5432?utm_source=GMB&utm_medium=local&utm_campaign=GMB-listing-MAS-Alexander,+1 501-455-3939,,https://lh3.googleusercontent.com/p/AF1QipN4bVY58axcAu7kJgAu-FlOCky41PM0d9Mdh-Bm=w408-h541-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Alexander+Benton+AR/@34.6117735,-92.4460572,14z",2025-09-25T17:13:13.528Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/ZDunn+Properties+LLC/data=!4m7!3m6!1s0x87d2af7e54af742f:0x6dde45890586bb3e!8m2!3d34.6607615!4d-92.3443967!16s%2Fg%2F11dx9k4nq2!19sChIJL3SvVH6v0ocRPruGBYlF3m0,ZDunn Properties LLC,3.8,4,Property management company,"5921 Valley Dr #5, Little Rock, AR 72209, United States","MM64+86 Little Rock, Arkansas, USA",https://www.zdunnllc.com/,+1 501-916-9758,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNaLs5gimzJAYuEKvMk5BkbFidDez1A-v4XlZI=w568-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Alexander+Benton+AR/@34.6117735,-92.4460572,14z",2025-09-25T17:13:19.078Z,,,,
"https://www.google.com/maps/place/Robbie+Sherman,+Real+Property+Management+Central+AR/data=!4m7!3m6!1s0x87d2bd48004f6efb:0xde20b75b0722212a!8m2!3d34.8248242!4d-92.2309263!16s%2Fg%2F11j5kx0gxf!19sChIJ-25PAEi90ocRKiEiB1u3IN4","Robbie Sherman, Real Property Management Central AR",3.0,4,Property management company,"7600 AR-107, Sherwood, AR 72120, United States","RQF9+WJ Sherwood, Arkansas, USA",https://www.propertymanagementcentralar.com/,+1 501-650-5414,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqYZng02UztDDjIWTjgOmp5BdM8mlQIrpih3bPbXI4xtOs34n4HAkKzzd-6dQ12-py6ok2y1R2eFtJt1DmUg53r3YGUvsQj7MqbdhKrYwv-JJd605YVeuRKQFUsMc7z7iwizjyDDg=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Alexander+Benton+AR/@34.6117735,-92.4460572,14z",2025-09-25T17:13:25.290Z,,,,
https://www.google.com/maps/place/Unwind/data=!4m7!3m6!1s0x87d2bbe267fb608b:0x918e55fed90f20df!8m2!3d34.7453612!4d-92.2752158!16s%2Fg%2F11t0w18yb8!19sChIJi2D7Z-K70ocR3yAP2f5VjpE,Unwind,4.6,819,Property management company,"400 W Capitol Ave #2891, Little Rock, AR 72201, United States","PPWF+4W Little Rock, Arkansas, USA",https://unwindluxuryvacations.com/,+1 501-570-6174,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPccwJNSwWAeZD3lFAAc4JhzoQJw0jq1zXw7kc=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Alexander+Benton+AR/@34.6117735,-92.4460572,14z",2025-09-25T17:13:38.766Z,,,,
"https://www.google.com/maps/place/Keeton+Property+Management,+Inc./data=!4m7!3m6!1s0x87d2bdc4f974fb45:0x415dbee1142ce9c6!8m2!3d34.8150922!4d-92.2654203!16s%2Fg%2F11cn3n8shq!19sChIJRft0-cS90ocRxuksFOG-XUE","Keeton Property Management, Inc.",4.0,3,Property management company,"14 Remount Rd, North Little Rock, AR 72118, United States","RP8M+2R North Little Rock, Arkansas, USA",http://keetonlease.com/,+1 501-819-6052,,https://lh3.googleusercontent.com/p/AF1QipMrHTGn6txd7RoqnFs2rNjR_6ACC0oGQVuIZ9iz=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Alexander+Benton+AR/@34.6117735,-92.4460572,14z",2025-09-25T17:13:42.030Z,,,,
https://www.google.com/maps/place/Arkansas+Land+Company/data=!4m7!3m6!1s0x87d2bb12b88d633b:0x131ae3b6e0aa4da8!8m2!3d34.774106!4d-92.266634!16s%2Fg%2F1xb2f31p!19sChIJO2ONuBK70ocRqE2q4LbjGhM,Arkansas Land Company,5.0,7,Real estate agency,"2024 N Main St, North Little Rock, AR 72114, United States","QPFM+J8 North Little Rock, Arkansas, USA",http://arkansaslandforsale.com/,+1 501-604-4565,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipMHWLxYUxh7vXk4uxR3HJrNFYPS0ePrF9kVO91q=w408-h306-k-no,true,8 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Alexander+Benton+AR/@34.6117735,-92.4460572,14z",2025-09-25T17:13:48.319Z,,,,
https://www.google.com/maps/place/RichSmith+Management/data=!4m7!3m6!1s0x87d2a215db4d8f43:0x8ee64d3a99d4b74f!8m2!3d34.821666!4d-92.3708208!16s%2Fg%2F1vd3wb70!19sChIJQ49N2xWi0ocRT7fUmTpN5o4,RichSmith Management,3.9,130,Property management company,"9808 Maumelle Blvd, North Little Rock, AR 72113, United States","RJCH+MM North Little Rock, Arkansas, USA",http://www.richsmithmanagement.com/,+1 501-219-2808,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMOfJNPxz1yV_9DSP3z61JyUYvl4q4PI-Jzp538=w408-h527-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Alexander+Benton+AR/@34.6117735,-92.4460572,14z",2025-09-25T17:13:53.514Z,,,,
https://www.google.com/maps/place/Premier+Property+Management+Group/data=!4m7!3m6!1s0x87d2bd5f3672ef5f:0xba214a1fd9b3bf0!8m2!3d34.8122241!4d-92.2623631!16s%2Fg%2F11fszhcq0f!19sChIJX-9yNl-90ocR8Dub_aEUogs,Premier Property Management Group,1.9,11,Property management company,"29 Sagewood Ct, North Little Rock, AR 72118, United States","RP6Q+V3 North Little Rock, Arkansas, USA",http://www.ppmgtexas.com/,+1 501-404-4774,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oogGSwhrc8rXyvAgPMSbeg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=58.968018&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Alexander+Benton+AR/@34.6117735,-92.4460572,14z",2025-09-25T17:13:56.517Z,,,,
https://www.google.com/maps/place/allandmoreplus/data=!4m7!3m6!1s0x87cd634758b5ac51:0x9e355b5377405341!8m2!3d34.642449!4d-92.35245!16s%2Fg%2F11sccx3b1c!19sChIJUay1WEdjzYcRQVNAd1NbNZ4,allandmoreplus,,,Property management company,"6613 Yarberry Ln, Little Rock, AR 72209, United States","JJRX+X2 Little Rock, Arkansas, USA",,+1 501-406-5324,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VZ70rK2XKgFEAbX9pbqIdQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=173.87509&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Alexander+Benton+AR/@34.6117735,-92.4460572,14z",2025-09-25T17:14:01.964Z,,,,
https://www.google.com/maps/place/Rackley+Management/data=!4m7!3m6!1s0x680117f8a4dea017:0x7d1377f7b94420c1!8m2!3d34.7444322!4d-92.2706775!16s%2Fg%2F11svhq51tv!19sChIJF6DepPgXAWgRwSBEufd3E30,Rackley Management,3.0,2,Property management company,"417 Main St, Little Rock, AR 72201, United States","PPVH+QP Little Rock, Arkansas, USA",,+1 501-266-1954,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HCQfLwx52aJUHt-d4jHbCA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=103.9158&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Alexander+Benton+AR/@34.6117735,-92.4460572,14z",2025-09-25T17:14:07.810Z,,,,
https://www.google.com/maps/place/Accelerated+Property+Management+Group/data=!4m7!3m6!1s0x87d2bdb49a4f6b85:0x1a7670c2761ea46f!8m2!3d34.7556887!4d-92.2326581!16s%2Fg%2F11ft9r2nnl!19sChIJhWtPmrS90ocRb6QedsJwdho,Accelerated Property Management Group,3.2,19,Property management company,"3021 E Broadway St, North Little Rock, AR 72114, United States","QQ48+7W North Little Rock, Arkansas, USA",https://www.accpmgroup.com/,+1 877-514-1516,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMC1MblPUTxtEK6Om-MGPe3efzFSoTG7D-u1zBm=w692-h240-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Alexander+Benton+AR/@34.6117735,-92.4460572,14z",2025-09-25T17:14:13.418Z,,,,
https://www.google.com/maps/place/Oak+Tree+Properties/data=!4m7!3m6!1s0x87d2bb59203136eb:0x6edc00d966ad0ee!8m2!3d34.7497284!4d-92.2885458!16s%2Fg%2F11g0k1h0m7!19sChIJ6zYxIFm70ocR7tBqlg3A7QY,Oak Tree Properties,5.0,3,Property management company,"1608 W 2nd St, Little Rock, AR 72201, United States","PPX6+VH Little Rock, Arkansas, USA",https://oaktreepropertiesar.com/about-us/,+1 501-563-5555,Open ⋅ Closes 3 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1OHceUoBLdh3hQbsLnTFmg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=352.72653&pitch=0&thumbfov=100,false,9 am–3 pm,Closed,Closed,Closed,Closed,9 am–3 pm,9 am–3 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Alexander+Benton+AR/@34.6117735,-92.4460572,14z",2025-09-25T17:14:18.973Z,,,,
https://www.google.com/maps/place/Saddle+Creek+Center/data=!4m7!3m6!1s0x87cd5f8941749b85:0xb765bfeabc9c08f1!8m2!3d34.8085133!4d-92.4646315!16s%2Fg%2F12648s0rq!19sChIJhZt0QYlfzYcR8QicvOq_Zbc,Saddle Creek Center,4.3,16,Property management company,"8201 Ranch Blvd, Little Rock, AR 72223, United States","RG5P+C4 Little Rock, Arkansas, USA",https://p4realtygroup.com/property/saddle-creek-center/,+1 501-224-9600,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no6NttwVFkmpa6PDpJkeisoh22hQsEAyA96S0biMd9xVW87EzGI3RjTXT-Xau8IvC-qw6OGQXc1fiSWXkq_QY8EBpIhlitLppYz6-oyXo32KXCADaz2l69Aid5M3Z4gfXZfbVZ7=w426-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Alexander+Benton+AR/@34.6117735,-92.4460572,14z",2025-09-25T17:14:22.374Z,,,,
https://www.google.com/maps/place/Prospect+Building/data=!4m7!3m6!1s0x87d2a37659d39493:0x18cc665e656bbc9e!8m2!3d34.7662192!4d-92.3395891!16s%2Fg%2F11bxfjnfpd!19sChIJk5TTWXaj0ocRnrxrZV5mzBg,Prospect Building,4.4,45,Property management company,"1501 N University Ave, Little Rock, AR 72207, United States","QM86+F5 Little Rock, Arkansas, USA",,,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noiCDdUIHcuWzfIkhocd9nG5wC-oFa_tdYx_iEVuzX2o_Rt-NLX6MzO5z8UfupFRESDkUZnmd1Gkz63KO4M6aGjXZA1dp1X9WzemfZFFOzFL7m06hQY5nNSKoP-wu60pANTUARJ=w426-h240-k-no,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Alexander+Benton+AR/@34.6117735,-92.4460572,14z",2025-09-25T17:14:28.524Z,,,,
https://www.google.com/maps/place/Adani+Management/data=!4m7!3m6!1s0x87d2a5f93cabcabf:0xf17663ebbf0bbe15!8m2!3d34.689007!4d-92.317785!16s%2Fg%2F11sq91w2z7!19sChIJv8qrPPml0ocRFb4Lv-tjdvE,Adani Management,,,Property management company,"3801 W 65th St, Little Rock, AR 72209, United States","MMQJ+JV Little Rock, Arkansas, USA",https://www.adanimanagement.com/,+1 501-410-3809,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPpUA1OrHVOJN9zAtdxGfdqxhB9FY5xFkE7F8SK=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Alexander+Benton+AR/@34.6117735,-92.4460572,14z",2025-09-25T17:14:34.116Z,,,,
https://www.google.com/maps/place/Peak+Properties/data=!4m7!3m6!1s0x87d2a6ca4fe11ee9:0x66737d837b3b2606!8m2!3d34.7465878!4d-92.4050867!16s%2Fg%2F1vpq7f3l!19sChIJ6R7hT8qm0ocRBiY7e4N9c2Y,Peak Properties,3.1,9,Property management company,"11711 Hermitage Rd #1, Little Rock, AR 72211, United States","PHWV+JX Little Rock, Arkansas, USA",http://peakpropertiesllc.net/,+1 501-353-0368,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPVq_NoS-T_4e-5vUMI0oS4RuooUguBe-1x0j83=w408-h304-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Alexander+Benton+AR/@34.6117735,-92.4460572,14z",2025-09-25T17:14:40.386Z,,,,
https://www.google.com/maps/place/Sunbelt+Development+Corporation/data=!4m7!3m6!1s0x87d2a0d5b1579883:0xed053949952e2daf!8m2!3d34.7538135!4d-92.4230415!16s%2Fg%2F1tdz0hbx!19sChIJg5hXsdWg0ocRry0ulUk5Be0,Sunbelt Development Corporation,2.5,13,Property management company,"13200 W Markham St #108, Little Rock, AR 72211, United States","QH3G+GQ Little Rock, Arkansas, USA",,+1 501-227-7730,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7p8RmTrFiWxFWEZ0UoRe0Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=269.79358&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Alexander+Benton+AR/@34.6117735,-92.4460572,14z",2025-09-25T17:14:46.427Z,,,,
https://www.google.com/maps/place/Stafford+Property+Management/data=!4m7!3m6!1s0x87d2a1d2ec3b86a3:0x25a5d5de922842db!8m2!3d34.7708705!4d-92.399372!16s%2Fg%2F11jphp37r6!19sChIJo4Y77NKh0ocR20Iokt7VpSU,Stafford Property Management,4.0,4,Property management company,"11324 Arcade Dr #21, Little Rock, AR 72212, United States","QJC2+87 Little Rock, Arkansas, USA",,+1 501-519-4574,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPqFGQQqUImc2cMTIUZlBfHCvynf-i8e-Les8A=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–2 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Alexander+Benton+AR/@34.6117735,-92.4460572,14z",2025-09-25T17:14:52.092Z,,,,
https://www.google.com/maps/place/J+%26+M+Properties+Inc/data=!4m7!3m6!1s0x87d2b077a26016e9:0xae4755236ad5c45b!8m2!3d34.6623982!4d-92.2739514!16s%2Fg%2F1tf_nvd2!19sChIJ6RZgonew0ocRW8TVaiNVR64,J & M Properties Inc,5.0,1,Property management company,"1700 W Dixon Rd, Little Rock, AR 72206, United States","MP6G+XC Little Rock, Arkansas, USA",,+1 501-227-9399,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OMfhzHZ7dJGSx2xKXWA3WQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.49921&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Alexander+Benton+AR/@34.6117735,-92.4460572,14z",2025-09-25T17:14:55.290Z,,,,
