placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/English+Plumbing/data=!4m7!3m6!1s0x883137e555555555:0xe0c08a59ced01bea!8m2!3d41.0929522!4d-81.1747498!16s%2Fg%2F1trplvt7!19sChIJVVVVVeU3MYgR6hvQzlmKwOA,English Plumbing,3.8,8,Plumber,"Rootstown, OH 44272, United States",,,+1 330-325-1017,Closed ⋅ Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=w3vf09dcp0fFVQlwThmq0A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=269.83157&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9–11:30 am,Closed,"https://www.google.com/maps/search/plumbing++services+in+Brimfield+Akron+OH/@41.1000566,-81.3464968,14z",2025-11-11T03:27:08.910Z,,,,
"https://www.google.com/maps/place/Advanced+Plumbing,+Inc./data=!4m7!3m6!1s0x14ec761010a0f4f:0xc15872306e85ee55!8m2!3d41.0580411!4d-81.0776204!16s%2Fg%2F11vl5_skwf!19sChIJTw8KAWHHTgERVe6FbjByWME","Advanced Plumbing, Inc.",4.9,44,Plumber,,,https://advancedplumbingoh.com/,+1 330-687-7825,Closed ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipNkid-k14EvT8wcxPPemhnlH27Yh0PVpyRhu2_L=w427-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Brimfield+Akron+OH/@41.1000566,-81.3464968,14z",2025-11-11T03:27:20.684Z,,,,
"https://www.google.com/maps/place/Advanced+Plumbing+Inc/@41.1053204,-81.008339,12z/data=!3m1!4b1!4m6!3m5!1s0x68d1fec62a4daebd:0x1cd12e223dda22be!8m2!3d41.1053204!4d-81.008339!16s%2Fg%2F11m5vykvzp",Advanced Plumbing Inc,5.0,1,Plumber,,,https://advancedplumbingoh.com/,+1 330-687-7825,Closed ⋅ Opens 7 am Tue,,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,8:30 am–1 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Brimfield+Akron+OH/@41.1000566,-81.3464968,14z",2025-11-11T03:27:27.460Z,,,,
"https://www.google.com/maps/place/SAW+Plumbing+and+Drain,+LLC/@40.9928465,-81.3874015,10z/data=!3m1!4b1!4m6!3m5!1s0xa1f8cec18f8cd551:0xb021764f1f7bcd37!8m2!3d40.9928465!4d-81.3874015!16s%2Fg%2F11tjx5r5cw","SAW Plumbing and Drain, LLC",,,Plumber,,,http://www.sawplumbinganddrain.com/?cid=glbc&utm_source=google&utm_medium=organic&utm,+1 330-704-8958,Closed ⋅ Opens 5 pm Tue,,true,5–10 pm,5–10 pm,5–10 pm,5–10 pm,5–10 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Brimfield+Akron+OH/@41.1000566,-81.3464968,14z",2025-11-11T03:27:40.739Z,,,,
"https://www.google.com/maps/place/Eastern+Plumbing+Mechanical+Contractors+,+Inc/data=!4m7!3m6!1s0x88311932fa6d7901:0xba9b636c49eb01a0!8m2!3d41.3081846!4d-81.426464!16s%2Fg%2F11sm76s417!19sChIJAXlt-jIZMYgRoAHrSWxjm7o","Eastern Plumbing Mechanical Contractors , Inc",5.0,8,Plumber,"9337 Ravenna Rd UNIT J, Twinsburg, OH 44087, United States","8H5F+7C Twinsburg, Ohio, USA",http://www.easternplumbingcontractors.com/,+1 216-346-7811,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPsEUoqydiKzkZyYcKvegbqKjYoXvoSNZkf0Xqu=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,"https://www.google.com/maps/search/plumbing++services+in+Brimfield+Akron+OH/@41.1000566,-81.3464968,14z",2025-11-11T03:27:51.108Z,,,,
https://www.google.com/maps/place/Jensen-Reiche+Plumbing+%26+Heating/data=!4m7!3m6!1s0x8831252117ebbfed:0x558352b9e12593c4!8m2!3d41.1536585!4d-81.357886!16s%2Fg%2F1263pvl58!19sChIJ7b_rFyElMYgRxJMl4blSg1U,Jensen-Reiche Plumbing & Heating,,,Plumber,"Kent, OH 44240, United States","5J3R+FR Kent, Ohio, USA",,+1 330-552-0206,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Tz1pNEA0q4SexiEi8fkhCg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=193.56169&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Brimfield+Akron+OH/@41.1000566,-81.3464968,14z",2025-11-11T03:27:53.724Z,,,,
https://www.google.com/maps/place/Graff%27s+Plumbing+%26+Heating+Inc/data=!4m7!3m6!1s0x8830cdaa72719033:0xa4e0f4a0ee1b6191!8m2!3d41.0338113!4d-81.7305175!16s%2Fg%2F1tp8_pjm!19sChIJM5BxcqrNMIgRkWEb7qD04KQ,Graff's Plumbing & Heating Inc,4.8,60,Plumber,"125 Tolbert St, Wadsworth, OH 44281, United States","27M9+GQ Wadsworth, Ohio, USA",,+1 330-336-2877,Closed ⋅ Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Da4iWYOQSgVlZL_2O2m83A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=180.79199&pitch=0&thumbfov=100,false,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/plumbing++services+in+Brimfield+Akron+OH/@41.1000566,-81.3464968,14z",2025-11-11T03:27:58.734Z,,,,
https://www.google.com/maps/place/Roto-Rooter+Plumbing+%26+Drain+Services/data=!4m7!3m6!1s0x8836d1561749961f:0xebd7cba4fd39c06d!8m2!3d40.8853819!4d-81.4332351!16s%2Fg%2F1tdb4ysn!19sChIJH5ZJF1bRNogRbcA5_aTL1-s,Roto-Rooter Plumbing & Drain Services,4.8,2100,Plumber,"7193 Sunset Strip Ave NW, North Canton, OH 44720, United States","VHP8+5P North Canton, Ohio, USA",https://www.rotorooter.com/,+1 330-333-9006,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNYsy4hCSVwQ6PmQWFqsn-98QvaArMabgH33j77=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Brimfield+Akron+OH/@41.1000566,-81.3464968,14z",2025-11-11T03:28:03.738Z,,,,
https://www.google.com/maps/place/Bilotto%27s+Plumbing+LLC/data=!4m7!3m6!1s0x88313965f129ffad:0x11f7c7bd3adb9e31!8m2!3d41.2491007!4d-81.3262555!16s%2Fg%2F1tflyjss!19sChIJrf8p8WU5MYgRMZ7bOr3H9xE,Bilotto's Plumbing LLC,4.3,46,Plumber,"9502 Page Rd, Streetsboro, OH 44241, United States","6MXF+JF Streetsboro, Ohio, USA",https://www.bilottosplumbing.com/,+1 330-296-2200,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipP082mQzV-vW0qgG_HLwYAnGOIQeoFBQyyhLIhr=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Brimfield+Akron+OH/@41.1000566,-81.3464968,14z",2025-11-11T03:28:08.784Z,,,,
https://www.google.com/maps/place/New+Peaks+Construction/data=!4m7!3m6!1s0x88313b1732e09d1b:0xa1c7a42d48c8adf8!8m2!3d41.2084054!4d-81.2948335!16s%2Fg%2F11f5vcmbf1!19sChIJG53gMhc7MYgR-K3ISC2kx6E,New Peaks Construction,5.0,45,Handyman/Handywoman/Handyperson,,,http://www.npcohio.com/,+1 330-645-5541,Closed ⋅ Opens 9:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipP9dgLBFDuV36ESAsWBoYGNsJD4H8NZAHk-cm0h=w427-h240-k-no,true,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Brimfield+Akron+OH/@41.1000566,-81.3464968,14z",2025-11-11T03:28:13.714Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Jensen-Reiche+Plumbing+%26+Heating+Inc/data=!4m7!3m6!1s0x883139648fbbca5b:0xb68fca731fb13d5e!8m2!3d41.1599669!4d-81.2456354!16s%2Fg%2F1tfbz34z!19sChIJW8q7j2Q5MYgRXj2xH3PKj7Y,Jensen-Reiche Plumbing & Heating Inc,5.0,3,Plumber,"261 W Highland Ave, Ravenna, OH 44266, United States","5Q53+XP Ravenna, Ohio, USA",http://www.jrplumbingandheatinginc.com/,+1 330-297-7122,Closed ⋅ Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=X_ru1lVUbVaCTkw8A5IMlw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=280.8771&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Brimfield+Akron+OH/@41.1000566,-81.3464968,14z",2025-11-11T03:28:18.620Z,,,,
https://www.google.com/maps/place/Bigtime+Renovations/data=!4m7!3m6!1s0x88312fd625f101eb:0x72d2156ef667c838!8m2!3d41.095237!4d-81.3563145!16s%2Fg%2F11qgb1s_m6!19sChIJ6wHxJdYvMYgROMhn9m4V0nI,Bigtime Renovations,5.0,29,Handyman/Handywoman/Handyperson,"1031 Irish Rd, Kent, OH 44240, United States","3JWV+3F Kent, Ohio, USA",https://bigtimerenovations.com/,+1 330-389-0388,Closed ⋅ Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipMNqleXCo7y8dCbB9Qq8iwjYRr3O9_Wg3ZCulcT=w426-h240-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Brimfield+Akron+OH/@41.1000566,-81.3464968,14z",2025-11-11T03:28:23.458Z,,,,
"https://www.google.com/maps/place/Ott+Electrical+Services,+Inc./data=!4m7!3m6!1s0x88312fec5ceac44f:0xa375ccd9b5131c48!8m2!3d41.103563!4d-81.3590133!16s%2Fg%2F1tj747m3!19sChIJT8TqXOwvMYgRSBwTtdnMdaM","Ott Electrical Services, Inc.",4.7,71,Electrician,"4191 Karg Industrial Pkwy, Kent, OH 44240, United States","4J3R+C9 Kent, Ohio, USA",http://www.ottelectrical.com/site/service-areas/portage-county/kent-oh/,+1 330-677-9249,Closed ⋅ Opens 8:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipNH_0JaOOyWbyxgibM4sA4FgOUBT9pHf86uWZ0h=w411-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Brimfield+Akron+OH/@41.1000566,-81.3464968,14z",2025-11-11T03:28:28.254Z,,,,
https://www.google.com/maps/place/Cardinal+Plumbing+%26+Drain/data=!4m7!3m6!1s0x2556adf5464dc541:0x1a4aca226863e6e7!8m2!3d41.3483965!4d-81.3564196!16s%2Fg%2F11q573szg_!19sChIJQcVNRvWtViUR5-ZjaCLKSho,Cardinal Plumbing & Drain,5.0,56,Plumber,"7989 S Riverside Dr, Aurora, OH 44202, United States","8JXV+9C Aurora, Ohio, USA",http://www.cardinaldrains.com/,+1 440-668-5814,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipMhuOqiNdeHbqePRuD0dBb-MI9RV6NGREjx1_2b=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Aurora+Akron+OH/@41.081199,-81.5188377,14z",2025-11-11T03:28:50.981Z,,,,
https://www.google.com/maps/place/Norhio+Plumbing+Inc/data=!4m7!3m6!1s0x883110b300cedbdb:0x48889e22806f6883!8m2!3d41.299541!4d-81.284345!16s%2Fg%2F1td18h9b!19sChIJ29vOALMQMYgRg2hvgCKeiEg,Norhio Plumbing Inc,4.2,13,Plumber,"11342 Chamberlain Rd, Aurora, OH 44202, United States","7PX8+R7 Aurora, Ohio, USA",http://www.norhioplumbing.com/,+1 330-562-9671,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipMm2hyKnmzII2Wb2o1DEpHe9jB0vBc0S9DZLE4=w408-h341-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Aurora+Akron+OH/@41.081199,-81.5188377,14z",2025-11-11T03:28:56.066Z,,,,
https://www.google.com/maps/place/Don+the+Plumber/data=!4m7!3m6!1s0x883119d482659acd:0xfc1253ef43d8b16b!8m2!3d41.3175549!4d-81.3453858!16s%2Fg%2F1tfdzhnk!19sChIJzZplgtQZMYgRa7HYQ-9TEvw,Don the Plumber,4.8,6,Plumber,"Aurora, OH 44202, United States",,,+1 330-562-4970,Closed ⋅ Opens 6:30 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=h1Ks7EMu55sujMSmhrUbGg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=99.503784&pitch=0&thumbfov=100,false,6 am–5:30 pm,6:30 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,6:30 am–5 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Aurora+Akron+OH/@41.081199,-81.5188377,14z",2025-11-11T03:29:07.655Z,,,,
https://www.google.com/maps/place/Potter+Plumbing/data=!4m7!3m6!1s0x883122634422cc75:0x2c0c51d271aaf68d!8m2!3d41.259644!4d-81.412916!16s%2Fg%2F11gflrmyj9!19sChIJdcwiRGMiMYgRjfaqcdJRDCw,Potter Plumbing,4.8,17,Plumber,"Hudson Aurora Rd, Hudson, OH 44236, United States","7H5P+VR Hudson, Ohio, USA",,+1 330-298-8275,Closed ⋅ Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NzHt1EOEJQstwjlCOBbIJg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=150.87865&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Aurora+Akron+OH/@41.081199,-81.5188377,14z",2025-11-11T03:29:33.059Z,,,,
https://www.google.com/maps/place/Auburn+Heating+Plumbing+%26+AC/data=!4m7!3m6!1s0x883111a375378779:0x9c16b2a3b9d347f0!8m2!3d41.4117944!4d-81.345807!16s%2Fg%2F1trc5lz_!19sChIJeYc3daMRMYgR8EfTuaOyFpw,Auburn Heating Plumbing & AC,4.8,921,HVAC contractor,"16821 Park Cir Dr, Chagrin Falls, OH 44023, United States","CM63+PM Chagrin Falls, Ohio, USA",https://auburnheating.com/,+1 440-543-1777,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNERA_TpillOqYnLuEHZXZKpSvG_wpppJrFOwr0=w430-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Aurora+Akron+OH/@41.081199,-81.5188377,14z",2025-11-11T03:29:45.005Z,,,,
https://www.google.com/maps/place/Kobella+Plumbing+Heating+Cooling/data=!4m7!3m6!1s0x88310ce498625047:0xcad70116e9894e1d!8m2!3d41.5547906!4d-81.3417081!16s%2Fg%2F11b_2k46y4!19sChIJR1BimOQMMYgRHU6J6RYB18o,Kobella Plumbing Heating Cooling,4.9,1792,Heating contractor,"11630 Chillicothe Rd Suite 120, Chesterland, OH 44026, United States","HM35+W8 Chesterland, Ohio, USA",https://www.choosekobella.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Chesterland-OH,+1 440-201-4127,,https://lh3.googleusercontent.com/p/AF1QipNuSKWTFXeNTwohEPD1k2h7d6hCGA-yGvH-9Aiy=w409-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Aurora+Akron+OH/@41.081199,-81.5188377,14z",2025-11-11T03:29:50.013Z,Identifies as veteran-owned,,,
https://www.google.com/maps/place/Modern+Process+Plumbing/data=!4m7!3m6!1s0x8830b0715801f2c7:0x78a60d345459b7ed!8m2!3d41.164299!4d-81.918312!16s%2Fg%2F1hc1l8q76!19sChIJx_IBWHGwMIgR7bdZVDQNpng,Modern Process Plumbing,4.4,29,Plumber,"6414 Norwalk Rd Unit A2, Medina, OH 44256, United States","537J+PM Medina, Ohio, USA",https://www.modernprocessplumbing.com/,+1 330-242-6564,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOjKtvvr6gufr1dJeUWys189nLCYrImae9SgvOD=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Aurora+Akron+OH/@41.081199,-81.5188377,14z",2025-11-11T03:30:07.029Z,,,,
https://www.google.com/maps/place/P.K.+Wadsworth+Heating+%26+Cooling/data=!4m7!3m6!1s0x88311c7a03891c25:0x1b0d3ba589f21997!8m2!3d41.392709!4d-81.4343392!16s%2Fg%2F1tftrr5s!19sChIJJRyJA3ocMYgRlxnyiaU7DRs,P.K. Wadsworth Heating & Cooling,4.8,3560,Heating contractor,"34280 Solon Rd, Solon, OH 44139, United States","9HV8+37 Solon, Ohio, USA",https://www.pkwadsworth.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Solon-OH,+1 440-305-7553,,https://lh3.googleusercontent.com/p/AF1QipOg2jpL8IZFAmX9wDjrCQGVh4_0N5cs8Te9f8KF=w408-h279-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Aurora+Akron+OH/@41.081199,-81.5188377,14z",2025-11-11T03:30:11.896Z,,,,
https://www.google.com/maps/place/Eastern+Plumbing+Mechanical+Contractors/data=!4m7!3m6!1s0x88311f254bfdf6bf:0xdd552385bc43c634!8m2!3d40.3633958!4d-82.669505!16s%2Fg%2F1th57mx0!19sChIJv_b9SyUfMYgRNMZDvIUjVd0,Eastern Plumbing Mechanical Contractors,3.4,5,Plumber,,,,+1 330-963-3557,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOXHKSoIlw8mwK1Q2PvLkMpbsVjvgk76M7cUwhs=w408-h361-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Aurora+Akron+OH/@41.081199,-81.5188377,14z",2025-11-11T03:30:23.550Z,,,,
https://www.google.com/maps/place/DiLauro+Service+Co/data=!4m7!3m6!1s0x2c179e73084c3ba5:0xab9c7af205ebec51!8m2!3d41.128835!4d-81.5400115!16s%2Fg%2F11pvcyb7mp!19sChIJpTtMCHOeFywRUezrBfJ6nKs,DiLauro Service Co,5.0,8,Contractor,,,http://www.dsvcinc.com/,+1 330-962-8969,Closed ⋅ Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipOsTc7WHaPcvEc7r83fRXtk--5rzIaSr-23ach0=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Aurora+Akron+OH/@41.081199,-81.5188377,14z",2025-11-11T03:30:35.320Z,,,,
https://www.google.com/maps/place/CAPYBARA+PLUMBING+SERVICE+CLEVELAND/data=!4m7!3m6!1s0x88311bbf5b851e99:0xd3abf6cec375d595!8m2!3d41.3618212!4d-81.4248362!16s%2Fg%2F11l6xmbqlj!19sChIJmR6FW78bMYgRldV1w872q9M,CAPYBARA PLUMBING SERVICE CLEVELAND,5.0,5,Plumber,"35700 Pettibone Rd, Solon, OH 44139, United States","9H6G+P3 Solon, Ohio, USA",https://capybaraplumbing.com/,+1 440-488-9124,Closes soon ⋅ 11:30 pm ⋅ Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipORAoWl0SyiJtN4gaLN6Z1PcqSIKv3EByBUmbc3=w408-h544-k-no,true,7 am–11:30 pm,7 am–11:30 pm,7 am–11:30 pm,7 am–11:30 pm,7 am–11:30 pm,7 am–11:30 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Aurora+Akron+OH/@41.081199,-81.5188377,14z",2025-11-11T03:30:40.089Z,,,,
"https://www.google.com/maps/place/Welton's+Maintenance/@41.1002333,-81.6639378,17z/data=!3m1!4b1!4m6!3m5!1s0x8830d04b5994befb:0x5a3f6f01a08fab0e!8m2!3d41.1002333!4d-81.6639378!16s%2Fg%2F1trrdvl4",Welton's Maintenance,4.8,33,Well drilling contractor,"4117 Copley Rd, Copley, OH 44321, United States","482P+3C Copley, Ohio, USA",http://www.weltonswater.com/,+1 330-666-1576,Closed ⋅ Opens 8 am Tue,,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Copley+Township+Akron+OH/@41.0875099,-81.6363869,14z",2025-11-11T03:31:02.568Z,,,,
https://www.google.com/maps/place/Mayer+Plumbing/data=!4m7!3m6!1s0x8830d0f961e155c1:0x7872e264278a7866!8m2!3d41.10442!4d-81.641886!16s%2Fg%2F1tcvjr9y!19sChIJwVXhYfnQMIgRZniKJ2Ticng,Mayer Plumbing,3.0,2,Plumber,"1245 S Cleveland Massillon Rd, Copley, OH 44321, United States","4935+Q6 Copley, Ohio, USA",https://www.mayerplumbingco.com/,+1 330-666-5566,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Q_vqvpT3OoIz5Afgm3lupQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=240.21796&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Copley+Township+Akron+OH/@41.0875099,-81.6363869,14z",2025-11-11T03:31:05.425Z,,,,
https://www.google.com/maps/place/Haas+Plumbing+%26+Heating/data=!4m7!3m6!1s0x8830d04a07695555:0x987e5ce36f49b9dd!8m2!3d41.1044897!4d-81.669189!16s%2Fg%2F11fll6r1xk!19sChIJVVVpB0rQMIgR3blJb-Ncfpg,Haas Plumbing & Heating,,,Plumber,"4215 Gesten Dr, Copley, OH 44321, United States","483J+Q8 Copley, Ohio, USA",,+1 330-666-8630,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mH6Ze1Wc2bnsfoqTplqbVg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=355.5899&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Copley+Township+Akron+OH/@41.0875099,-81.6363869,14z",2025-11-11T03:31:08.493Z,,,,
https://www.google.com/maps/place/The+Plumbing+Tree/data=!4m7!3m6!1s0x8830c12b4c6a65f1:0xe4e0a6b0c846c28d!8m2!3d41.2463134!4d-81.822799!16s%2Fg%2F11b6rw30rn!19sChIJ8WVqTCvBMIgRjcJGyLCm4OQ,The Plumbing Tree,4.9,75,Plumber,,,http://www.theplumbingtree.com/index.html,+1 440-444-6996,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPSGY8viRhkIvcjBVTfVvnzcu6VRxcyPeH84UHW=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Copley+Township+Akron+OH/@41.0875099,-81.6363869,14z",2025-11-11T03:31:13.946Z,,,,
https://www.google.com/maps/place/Cal+Pro+Plumbing+%26+Drain+Services/data=!4m7!3m6!1s0x8830cdac1a55f3af:0x6955ece6cc4afee!8m2!3d41.0299995!4d-81.7299812!16s%2Fg%2F1263hfhml!19sChIJr_NVGqzNMIgR7q_EbM5elQY,Cal Pro Plumbing & Drain Services,5.0,15,Plumber,"Wadsworth, OH 44282, United States","27HC+X2 Wadsworth, Ohio, USA",,+1 330-336-4299,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx_6eu_tpwejOclDsSvB4Eqe31ynw9oxNBvqKHTIe1GXtBlguwvlURAmGKWD5TAlVIGbnOIvZEmRTmh8zjfZGfgAGuxkjo9MUKLvwwnIsFluglSEmb8CrGxpiDYrdf-il5TOkNT=w408-h264-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Copley+Township+Akron+OH/@41.0875099,-81.6363869,14z",2025-11-11T03:31:19.162Z,,,,
https://www.google.com/maps/place/Vallish+Heating-Air+Conditioning/data=!4m4!3m3!1s0x8830d89000000001:0x934575bd0c821462!16s%2Fg%2F1tsykv7s!19sChIJAQAAAJDYMIgRYhSCDL11RZM,Vallish Heating-Air Conditioning,5.0,65,Heating contractor,,,https://www.vallishheatingandairconditioning.com/,+1 330-376-3064,Closed ⋅ Opens 7:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipMxyUqsRZ5s7eg1Vst926Bgj5-XqGo1yaItJdxp=w408-h725-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/plumbing++services+in+Copley+Township+Akron+OH/@41.0875099,-81.6363869,14z",2025-11-11T03:31:31.656Z,,,,
https://www.google.com/maps/place/Compass+Handyman+%26+Home+Improvement+LLC/data=!4m7!3m6!1s0xd212b3246bfe573:0xb09fcd2923c682b5!8m2!3d41.1299986!4d-81.751658!16s%2Fg%2F11mcl9_jyt!19sChIJc-W_RjIrIQ0RtYLGIynNn7A,Compass Handyman & Home Improvement LLC,5.0,10,Handyman/Handywoman/Handyperson,,,https://compass-homeimprovement.com/,+1 330-800-7570,Closed ⋅ Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipNwjklmvTtidfuipRKP3cl9yDnvlwi4cWSrnmlO=w408-h306-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/plumbing++services+in+Copley+Township+Akron+OH/@41.0875099,-81.6363869,14z",2025-11-11T03:31:36.621Z,,,,
