placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,info,wednesday,thursday,friday,saturday,sunday,monday,tuesday,isBlackOwned,attributes,error
https://www.google.com/maps/place/Griswold+Care+Pairing+for+Greater+Orlando/data=!4m7!3m6!1s0x88e770879c5b76af:0x4cfdf507c1aafc1f!8m2!3d28.6053435!4d-81.3737734!16s%2Fg%2F1ptz3m5vp!19sChIJr3ZbnIdw54gRH_yqwQf1_Uw,Griswold Care Pairing for Greater Orlando,5.0,48,Home health care service,"1850 Lee Rd #330, Winter Park, FL 32789, United States","JJ4G+4F Winter Park, Florida, USA",https://www.griswoldcare.com/greater-orlando/,+1 407-740-7419,"Open 24 hours

Updated by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMAGvAK-arok_gWXIWnifeKazBStMOVJnUkQCmI=w408-h271-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:23:51.718Z,LGBTQ+ friendly,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/AdventHealth+Medical+Group+Senior+Health+at+Winter+Park+Benmore/data=!4m7!3m6!1s0x88e76fb7586835b7:0x6185e632d666439b!8m2!3d28.595889!4d-81.3273032!16s%2Fg%2F11vlg2w_1p!19sChIJtzVoWLdv54gRm0Nm1jLmhWE,AdventHealth Medical Group Senior Health at Winter Park Benmore,5.0,1,Medical clinic,"133 Benmore Dr Suite 200, Winter Park, FL 32792, United States","HMWF+93 Winter Park, Florida, USA",https://www.adventhealth.com/practice/adventhealth-medical-group/adventhealth-medical-group-senior-health-winter-park-benmore,+1 407-599-6060,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cpmCczOQhKwuuSwMFvERsA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=302.80396&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:23:54.614Z,,,,,,,,,,,
https://www.google.com/maps/place/Gentiva+Hospice/data=!4m7!3m6!1s0x88e7656c1d7c24fb:0x6356c97b58c26e7b!8m2!3d28.5659146!4d-81.3281324!16s%2Fg%2F1tmpwt2d!19sChIJ-yR8HWxl54gRe27CWHvJVmM,Gentiva Hospice,4.5,35,Hospice,"4776 New Broad St #200, Orlando, FL 32814, United States","HM8C+9P Orlando, Florida, USA",https://www.gentivahs.com/,+1 407-514-1300,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMvH8VcKEFEjTSRlnJzTAxAE6HW1Y04FoZMzZTf=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:23:59.540Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Visiting+Angels+Senior+Home+Care+Winter+Park/data=!4m7!3m6!1s0x88e770696cdd77f5:0xc2896b692c8f0811!8m2!3d28.6071757!4d-81.3778767!16s%2Fg%2F1tf5r1b8!19sChIJ9XfdbGlw54gREQiPLGlricI,Visiting Angels Senior Home Care Winter Park,4.7,38,Home health care service,"2221 Lee Rd #17, Winter Park, FL 32789, United States","JJ4C+VR Winter Park, Florida, USA",https://www.visitingangels.com/orlando/home-care-winter-park-florida?utm_source=gmb&utm_medium=organic&utm_campaign=local,+1 407-236-9997,,https://lh3.googleusercontent.com/p/AF1QipPw7dz5FE3CZq5lQyX725cZDPJeDOZjbWUyIBk9=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:24:04.555Z,,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,,,
https://www.google.com/maps/place/Parkview+Rehabilitation+Center+at+Winter+Park/data=!4m7!3m6!1s0x88e76f2d7f6e0e61:0xddacc45b48e6d31b!8m2!3d28.5968069!4d-81.3245267!16s%2Fg%2F11fd67f1z9!19sChIJYQ5ufy1v54gRG9PmSFvErN0,Parkview Rehabilitation Center at Winter Park,3.8,126,Nursing home,"2075 Loch Lomond Dr, Winter Park, FL 32792, United States","HMWG+P5 Winter Park, Florida, USA",https://www.parkviewrehabilitation.com/,+1 407-628-5418,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr3XOWVP8LAuumFIDGNNEzWQ9XcQkt9wQY46tLrOg86WOugmd4yDtVYgAe11SXmEhavbH8hqtWKikmrqStmImRaNx3pfFmb0S6_sffitwQqnoYDJMOT1wGUnwZjJrY4OD1OmNH4=w408-h272-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:24:09.876Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/ADVENTHEALTH+MEDICAL+GROUP+PALLIATIVE+CARE+AT+ORLANDO/data=!4m7!3m6!1s0x88e77a9ab9d2a6bf:0xffb45fbef24528ee!8m2!3d28.5745584!4d-81.372208!16s%2Fg%2F11c59x70ks!19sChIJv6bSuZp654gR7ihF8r5ftP8,ADVENTHEALTH MEDICAL GROUP PALLIATIVE CARE AT ORLANDO,1.5,2,Hospital department,"2501 N Orange Ave Suite 235, Orlando, FL 32804, United States","HJFH+R4 Orlando, Florida, USA",https://www.adventhealth.com/hospital/adventhealth-orlando/palliative-care,+1 407-303-7270,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cVLOhrRQ6Tft9CRo5mFX6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=143.85591&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:24:12.729Z,,,,,,,,,,,
https://www.google.com/maps/place/VITAS+Palliative+Care/data=!4m7!3m6!1s0x88e770f9358819a5:0x911878d0cbf1c2a3!8m2!3d28.6261768!4d-81.3879581!16s%2Fg%2F11bws79m9j!19sChIJpRmINflw54gRo8Lxy9B4GJE,VITAS Palliative Care,1.0,2,Hospice,"2201 Lucien Way #200, Maitland, FL 32751, United States","JJG6+FR Maitland, Florida, USA",https://www.vitas.com/locations-search/seminole-orange-and-osceola-counties/maitland-vitas-palliative-care-office?utm_source=google&utm_medium=locallisting&utm_content=PMA1701&y_source=1_MTE2MTU5MDAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 877-868-4827,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPQgtaLeU8FVFfsLKc4c-QTyR8VM7pUeMFweT8B=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:24:17.697Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/AdventHealth+Hospice+Care+Central+Florida/data=!4m7!3m6!1s0x88e77166a4e19003:0xd217e184fce9870b!8m2!3d28.6720183!4d-81.4010593!16s%2Fg%2F1tfwl5f0!19sChIJA5DhpGZx54gRC4fp_IThF9I,AdventHealth Hospice Care Central Florida,3.9,88,Hospice,"480 W Central Pkwy, Altamonte Springs, FL 32714, United States","MHCX+RH Altamonte Springs, Florida, USA",https://adventhealthhospice.com/,+1 407-682-0808,"Open 24 hours

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMFhsyyMBXxn6fCKjX9PzlZsGACJWNWOP7whh4U=w408-h272-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:24:22.696Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Winter+Park+Care+and+Rehabilitation+Center/data=!4m7!3m6!1s0x88e76f90e62559c1:0x15edffc6048158db!8m2!3d28.5964766!4d-81.3090224!16s%2Fg%2F1xn_p61n!19sChIJwVkl5pBv54gR21iBBMb_7RU,Winter Park Care and Rehabilitation Center,3.7,113,Nursing home,"2970 Scarlet Rd, Winter Park, FL 32792, United States","HMWR+H9 Winter Park, Florida, USA",https://winterparkcrc.com/,+1 407-671-8030,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNsAZHOn3Oc3zyhjWlwxD2n7VP-7xrqpXwVni-V=w408-h270-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:24:27.616Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/AdventHealth+Hospital+at+Home/data=!4m7!3m6!1s0x88e76f62e3306c09:0x7710f348bef7a5d9!8m2!3d28.5978777!4d-81.3267822!16s%2Fg%2F11whlwhrwv!19sChIJCWww42Jv54gR2aX3vkjzEHc,AdventHealth Hospital at Home,,,Home health care service,"200 N Lakemont Ave, Aloma, FL 32792, United States","HMXF+57 Aloma, Florida, USA",http://adventhealthhospitalathome.com/,+1 866-860-0777,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=44SMS1ebd-7_gp12r0m7OA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=217.02718&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:24:32.760Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/AdventHealth+Winter+Park+ER/data=!4m7!3m6!1s0x88e76fef4030df19:0x3b9e6725a44682f2!8m2!3d28.59716!4d-81.3273476!16s%2Fg%2F11g98lh4qt!19sChIJGd8wQO9v54gR8oJGpCVnnjs,AdventHealth Winter Park ER,4.3,692,Emergency room,"200 N Lakemont Ave, Winter Park, FL 32792, United States","HMWF+V3 Winter Park, Florida, USA",https://www.adventhealth.com/hospital/adventhealth-winter-park/emergency-and-urgent-care,+1 407-646-7320,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nosDfHio7yFtZLNM-883E5T8CX_MtL9LOIGAhOIByHTN5km5O51VUNVTOduqswknmxzi8eaSlKTj8P-vCn8YMFfaW5Ev9OJIytoRC0xSvfs7D8COn6jRYihEyyiMbVug8p330S0=w408-h276-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:24:37.728Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/The+Gardens+at+DePugh+Nursing+Home/data=!4m7!3m6!1s0x88e770118948a2eb:0x9f172b0186a58986!8m2!3d28.5974266!4d-81.3564788!16s%2Fg%2F1pty6ht53!19sChIJ66JIiRFw54gRhomlhgErF58,The Gardens at DePugh Nursing Home,4.4,36,Nursing home,"550 W Morse Blvd, Winter Park, FL 32789, United States","HJWV+XC Winter Park, Florida, USA",https://www.thegardensatdepugh.org/,+1 407-644-6634,Closed ⋅ Opens 8:30 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq_VoNJU-MeCJ3qtzDIuOdh69H-vivlKLrYWuPvWXwKhs6A_3ho_YLwIi-q1YbNf_UNEiv_FlPveVZerURp7liDlGU0Pkvmr7PATimzXgg5bTeZBRnB8BHRs2uQGiDqQOP5pYeX=w408-h544-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:24:42.508Z,,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,,,
https://www.google.com/maps/place/VITAS+Healthcare+Inpatient+Hospice+Care/data=!4m7!3m6!1s0x88e77b6e45ddc457:0x5c183caba81cf281!8m2!3d28.5400459!4d-81.3730623!16s%2Fg%2F11l4cqj17d!19sChIJV8TdRW5754gRgfIcqKs8GFw,VITAS Healthcare Inpatient Hospice Care,3.0,22,Hospice,"210 Lake Ave 1st Floor, Orlando, FL 32801, United States","GJRG+2Q Orlando, Florida, USA",https://www.vitas.com/locations-search/seminole-orange-and-osceola-counties/vitas-suites-at-orlando-lutheran-towers?utm_source=google&utm_medium=locallisting&utm_content=SUI1703&y_source=1_MTc1ODcwMzEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 407-599-2590,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNolZKjN22pg4boSu-zhhj4wCCvkgXOFm-p22Z1=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:24:47.456Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Home+Instead+Orlando/data=!4m7!3m6!1s0x88e7654aa65badc3:0xb09a456d81ef7341!8m2!3d28.5598848!4d-81.3391314!16s%2Fg%2F1tdh4ppd!19sChIJw61bpkpl54gRQXPvgW1FmrA,Home Instead Orlando,4.9,275,Home health care service,"3655 Maguire Blvd #150, Orlando, FL 32803, United States","HM56+X8 Orlando, Florida, USA",https://www.homeinstead.com/home-care/usa/fl/orange-osceola-seminole-counties/267/?utm_source=google&utm_medium=organic&utm_campaign=google_organic_businesslisting_y,+1 407-445-8885,"Open 24 hours

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMbGsgktisV1dtkhzAcNlqFiywPyESu2RQTYUv3=w408-h271-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:24:52.464Z,LGBTQ+ friendly,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Palliative+Care+Center+at+Orlando+Health+Cancer+Institute/data=!4m7!3m6!1s0x88e77b0f421a067f:0x9ecaf9b56d71d0ec!8m2!3d28.5262605!4d-81.3771242!16s%2Fg%2F1hc2t0z5r!19sChIJfwYaQg9754gR7NBxbbX5yp4,Palliative Care Center at Orlando Health Cancer Institute,3.0,2,Cancer treatment center,"1400 S Orange Ave 1st Floor, Orlando, FL 32806, United States","GJGF+G5 Orlando, Florida, USA",http://www.orlandohealth.com/ufhealthcancercenterorlando/Centers/PalliativeCareCenter1.aspx?pid=6692,+1 321-841-7141,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=89V6QkEj8JRjC6JjcLmmig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=225.87572&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:24:55.602Z,,,,,,,,,,,
"https://www.google.com/maps/place/All+Ways+Caring+HomeCare+-+Winter+Park,+Florida/data=!4m7!3m6!1s0x88e7706701fb8bb5:0xf2e4269a22789cca!8m2!3d28.605496!4d-81.3758209!16s%2Fg%2F1tdkyhqq!19sChIJtYv7AWdw54gRypx4Ipom5PI","All Ways Caring HomeCare - Winter Park, Florida",3.0,2,Home health care service,"1950 Lee Rd #124, Winter Park, FL 32789, United States","JJ4F+5M Winter Park, Florida, USA",https://www.allwayscaring.com/location/all-ways-caring-homecare-winter-park-florida/,+1 407-588-9925,Closed ⋅ Opens 8:30 am Thu,https://lh3.googleusercontent.com/p/AF1QipMhdpk_44Hfuq28vwto9h_T1imW4iz-2ydmTDeA=w426-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:25:00.396Z,,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,,,
https://www.google.com/maps/place/GuideWell+Emergency+Doctors/data=!4m7!3m6!1s0x88e7656f4469c77f:0x3a0391366666b61a!8m2!3d28.5688179!4d-81.3115299!16s%2Fg%2F11b8_z3hyx!19sChIJf8dpRG9l54gRGrZmZjaRAzo,GuideWell Emergency Doctors,4.7,2764,Emergency care service,"1706 N Semoran Blvd #100, Orlando, FL 32807, United States","HM9Q+G9 Orlando, Florida, USA",https://www.guidewellemergency.com/locations/semoran,+1 321-804-9110,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipPQwhWmpFvwVzIaxrwCUm62FexlUfBPVs0u8XiS=w414-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:25:05.322Z,,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–4 pm,9 am–4 pm,9 am–7 pm,9 am–7 pm,,,
https://www.google.com/maps/place/AdventHealth+Orlando/data=!4m7!3m6!1s0x88e77a9bb5ceec91:0x242b355582ac8db9!8m2!3d28.5751245!4d-81.3696726!16zL20vMDdnZzd4!19sChIJkezOtZt654gRuY2sglU1KyQ,AdventHealth Orlando,4.4,9142,Hospital,"601 E Rollins St, Orlando, FL 32803, United States","HJGJ+24 Orlando, Florida, USA",https://www.adventhealth.com/hospital/adventhealth-orlando,+1 407-303-5600,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noGoFeYN6dSfuNZwNUhdfifrqPJU-rD5K0nnQPkEdkIpOH3YlFmAl1KH_I44mPlRdGsK5q7wTii0RAg9LJ5G_sqsVMgi6WIf6jjm-fKlUd8gZfu87GQNKbR3VPuFaGj3B2TgpM=w408-h308-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:25:10.501Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Hand+In+Hand+Home+Care+Solutions/data=!4m7!3m6!1s0x88e7706701fb99c9:0x83127e007e660b99!8m2!3d28.6071757!4d-81.3778767!16s%2Fg%2F1q5gppkwc!19sChIJyZn7AWdw54gRmQtmfgB-EoM,Hand In Hand Home Care Solutions,4.4,14,Home health care service,"2221 Lee Rd #26, Winter Park, FL 32789, United States","JJ4C+VR Winter Park, Florida, USA",http://handinhandfl.com/,+1 407-335-4676,Closed ⋅ Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SPXq9c7D3Qsc89V9JKPfyg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=255.50342&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:25:15.414Z,,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/AdventHealth+Cancer+Institute/data=!4m7!3m6!1s0x88e77bfb36014d17:0xe2ddea2924473ac8!8m2!3d28.5748861!4d-81.3724856!16s%2Fg%2F1ts_7fdl!19sChIJF00BNvt754gRyDpHJCnq3eI,AdventHealth Cancer Institute,4.6,50,Cancer treatment center,"2501 N Orange Ave, Orlando, FL 32804, United States","HJFH+X2 Orlando, Florida, USA",https://www.adventhealthcancerinstitute.com/,+1 844-600-2568,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npvSq-3TPjNYbg9tN5H07jpUo_A5c4n9qzEOi8h8s2KcPrs5U95rEKymmbcEgzyjn4CmmDp5nYzhwfwal-K8lWtTC8Wz4qbdLcfRG7mRfQlF2ci-l12kGdYoxq2_2TwMXpZJW2t=w408-h412-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:25:20.844Z,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/centre+for+aging+%26+wellness/data=!4m7!3m6!1s0x88e76fefa2eaaaab:0x7f6899f2ed7d42a3!8m2!3d28.5958636!4d-81.3274943!16s%2Fg%2F11g8yl6ncl!19sChIJq6rqou9v54gRo0J97fKZaH8,centre for aging & wellness,1.0,1,Geriatrician,"133 Benmore Dr, Winter Park, FL 32792, United States","HMWF+82 Winter Park, Florida, USA",https://www.adventhealth.com/practice/adventhealth-medical-group/adventhealth-medical-group-senior-health-winter-park-benmore,+1 407-599-6060,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RTurKytv_nooDeAVf7Tunw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=307.66757&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:25:23.638Z,,,,,,,,,,,
https://www.google.com/maps/place/AdventHealth+Medical+Group+Family+Medicine+at+Winter+Park/data=!4m7!3m6!1s0x88e76fefa43c61e7:0xd5de8efd117b372a!8m2!3d28.5958228!4d-81.3273968!16s%2Fg%2F1tkc2y8f!19sChIJ52E8pO9v54gRKjd7Ef2O3tU,AdventHealth Medical Group Family Medicine at Winter Park,2.9,94,Medical group,"133 Benmore Dr Suite 200, Winter Park, FL 32792, United States","HMWF+82 Winter Park, Florida, USA",https://www.adventhealthmedicalgroup.com/central-florida/service-line/family-medicine,+1 407-646-7070,Closed ⋅ Opens 8:30 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noVo6qGWNfBGIltLOmW4F7bYeSqp6mGDuK_Fsnxc4mJaM6aq1vxA9z1MDbrXx4ksWXPK-P1eLLaaKSZX5nX4KOGpcdgW3zG391Bkwa1SHEtJSD2x1x_Tva_MtEfSftPk_ceM6i7pw=w408-h306-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:25:28.667Z,,8 am–7 pm,8:30 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–7 pm,,,
https://www.google.com/maps/place/Supportive+%26+Palliative+Care+Orlando+Health+Cancer+Institute+-+Downtown+Orlando/data=!4m7!3m6!1s0x88e77b30d6ce1c05:0xdee7f51f2030d61a!8m2!3d28.5309049!4d-81.3775975!16s%2Fg%2F11ty75np59!19sChIJBRzO1jB754gRGtYwIB_1594,Supportive & Palliative Care Orlando Health Cancer Institute - Downtown Orlando,,,Medical Center,"32 W Gore St 4th Floor, Orlando, FL 32806, United States","GJJC+9X Orlando, Florida, USA",https://www.orlandohealth.com/services-and-specialties/orlando-health-cancer-institute/specialty-centers/supportive-and-palliative-care-program,+1 321-841-1869,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ylDEJFcMCWbY4sUOIMZGWw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=172.92685&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:25:31.522Z,,,,,,,,,,,
https://www.google.com/maps/place/Cornerstone/data=!4m7!3m6!1s0x88e77b29d6501eb1:0xfb55cddf3c6099b5!8m2!3d28.5208472!4d-81.3781701!16s%2Fg%2F11ssc705zq!19sChIJsR5Q1il754gRtZlgPN_NVfs,Cornerstone,5.0,4,Hospice,"51 W Kaley St, Orlando, FL 32806, United States","GJCC+8P Orlando, Florida, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npP3UNSf3E1ofu8fCC_QCfg6jRtgE7QDy_ldJRbNJtLutZ8RSeB2Ck-4DHa6eKVxYpCcFa4loXoNMHhV0m7Gx12MQK4L_gv6bpBpJT8AQ98Cm9mHE3qro_TykBpFCN37lr2x4XNxA=w408-h272-k-no,false,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:25:34.284Z,,,,,,,,,,,
https://www.google.com/maps/place/Alzheimer%27s+%26+Dementia+Resource+Center/data=!4m7!3m6!1s0x88e7704917c1ae2b:0x7bbfa40974e00ace!8m2!3d28.5919119!4d-81.3679758!16s%2Fg%2F11b74llk45!19sChIJK67BF0lw54gRzgrgdAmkv3s,Alzheimer's & Dementia Resource Center,5.0,6,Non-profit organization,"1410 Gene St, Winter Park, FL 32789, United States","HJRJ+QR Winter Park, Florida, USA",http://www.adrccares.org/,+1 407-436-7750,Closed ⋅ Opens 8:30 am Thu,https://lh3.googleusercontent.com/p/AF1QipP0AM_MrAclln1aOfpAWEkgNf9w2ugPrSwaA3cA=w480-h240-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:25:39.168Z,LGBTQ+ friendly,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,,,
https://www.google.com/maps/place/Parx+Home+Health+Care:+Home+Care+In+Florida/data=!4m7!3m6!1s0x88e77110cb25ce8f:0x9a55c1cb130da928!8m2!3d28.6062632!4d-81.3734956!16s%2Fg%2F11vs89wtvf!19sChIJj84lyxBx54gRKKkNE8vBVZo,Parx Home Health Care: Home Care In Florida,2.0,4,Home health care service,"1801 Lee Rd #130, Winter Park, FL 32789, United States","JJ4G+GJ Winter Park, Florida, USA",https://www.parxhhc.com/,+1 888-651-8670,Closed ⋅ Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3sx5VymASDOzqSh3-qiR9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.37682&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:25:44.460Z,,9 am–5 pm,9 am–5 pm,9 am–5:30 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/Winter+Park+Village/data=!4m7!3m6!1s0x88e7706c675cac5d:0x5e9c05d4a6028536!8m2!3d28.6019847!4d-81.3619962!16s%2Fg%2F11f101w0b5!19sChIJXaxcZ2xw54gRNoUCptQFnF4,Winter Park Village,4.6,6090,Shopping mall,"510 Orlando Ave, Winter Park, FL 32789, United States","JJ2Q+Q6 Winter Park, Florida, USA",https://shopwinterparkvillage.com/,+1 407-571-2700,Closes soon ⋅ 9 pm ⋅ Opens 10 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr5VbkHhKbgXVIA9yEvWXW1-Ito1_P2bCnVE0j8Gv1ZX71bKpPfilbIAiHjYvUFZsowOrJ5LRcS3KmP8uiwNS8nYek1rzP2MztqZ5mVN9oyP6nmHo5ZuRNzvoTXTFxhrtNcR2dp=w408-h725-k-no,true,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:25:49.582Z,,10 am–9 pm,10 am–9 pm,10 am–9 pm,10 am–9 pm,10 am–9 pm,10 am–9 pm,10 am–9 pm,,"Outdoor mall hosting many restaurants, clothing & specialty shops & a 20-screen movie theater.",
