placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,isBlackOwned,info,attributes
https://www.google.com/maps/place/Applied+Housing+Management/data=!4m7!3m6!1s0x89c25762486d1b9f:0xedebfcfc4da808bc!8m2!3d40.7481444!4d-74.0321355!16s%2Fg%2F1ts3m39p!19sChIJnxttSGJXwokRvAioTfz86-0,Applied Housing Management,,,Property management company,"314 9th St, Hoboken, NJ 07030, United States","PXX9+74 Hoboken, New Jersey, USA",https://www.historicrentalshoboken.com/,+1 201-420-0157,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=C9vhHGpzYCmFyn39ZKx_Pw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=358.45334&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Hoboken+NJ/@40.7395318,-74.0350556,14z",2025-09-25T21:15:27.407Z,,,
https://www.google.com/maps/place/Applied+Housing+Management/data=!4m7!3m6!1s0x89c259d7eb1c99b7:0xe1a328b972aac762!8m2!3d40.7526611!4d-74.0287953!16s%2Fg%2F12hl2f6qt!19sChIJt5kc69dZwokRYseqcrkoo-E,Applied Housing Management,,,Property management company,"215 13th St, Hoboken, NJ 07030, United States","QX3C+3F Hoboken, New Jersey, USA",,+1 201-795-3405,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=d1BzgVDI6JM3ksnlcT_TaA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.62383&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Hoboken+NJ/@40.7395318,-74.0350556,14z",2025-09-25T21:15:30.402Z,,,
https://www.google.com/maps/place/Lesader+LLC/data=!4m7!3m6!1s0x89c2574ec3523bfd:0xf3c3ce409c265ce0!8m2!3d40.736865!4d-74.0415397!16s%2Fg%2F11xkdhrx7g!19sChIJ_TtSw05XwokR4FwmnEDOw_M,Lesader LLC,,,Property management company,"610 Newark St. APT 7B, Hoboken, NJ 07030, United States","PXP5+P9 Hoboken, New Jersey, USA",,+1 516-439-8861,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xsjCnjswe_qlfRHH775ngw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=94.26294&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Hoboken+NJ/@40.7395318,-74.0350556,14z",2025-09-25T21:15:33.124Z,,,
https://www.google.com/maps/place/Applied+Housing+Management/data=!4m7!3m6!1s0x89c259d9dde328cf:0xffbe93f8bc89e6d7!8m2!3d40.7513155!4d-74.0263943!16s%2Fg%2F1tf0rjq5!19sChIJzyjj3dlZwokR1-aJvPiTvv8,Applied Housing Management,,,Property management company,"60 12th St, Hoboken, NJ 07030, United States","QX2F+GC Hoboken, New Jersey, USA",,+1 201-795-1773,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JetWSpXwK8drqFpambWaXA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=8.796825&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Hoboken+NJ/@40.7395318,-74.0350556,14z",2025-09-25T21:15:36.045Z,,,
https://www.google.com/maps/place/QSA+Management/data=!4m7!3m6!1s0x89c25758aa53ddff:0x21c1e9f409764ba2!8m2!3d40.7368992!4d-74.0301744!16s%2Fg%2F11t13shvny!19sChIJ_91TqlhXwokRokt2CfTpwSE,QSA Management,,,Property management company,"86 Hudson St, Hoboken, NJ 07030, United States","PXP9+QW Hoboken, New Jersey, USA",https://www.qsamgmt.com/,+1 908-489-2269,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BIAMYf15ay6S_ZtcTe00Ig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=34.490314&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Hoboken+NJ/@40.7395318,-74.0350556,14z",2025-09-25T21:15:38.735Z,,,
https://www.google.com/maps/place/Severino+Real+Estate/data=!4m7!3m6!1s0x89c259d8c917a51f:0x25a41a918796d578!8m2!3d40.7496167!4d-74.0275028!16s%2Fg%2F1vpfkf_x!19sChIJH6UXydhZwokReNWWh5EapCU,Severino Real Estate,3.9,15,Real estate agency,"1030 Washington St, Hoboken, NJ 07030, United States","PXXC+RX Hoboken, New Jersey, USA",,+1 201-653-1800,Closed ⋅ Opens 10 am Fri,https://lh3.googleusercontent.com/p/AF1QipP_nCy9EjzBXd0hlOZaO-S7EwGgfMyfxGP1xWYE=w408-h544-k-no,true,10 am–4 pm,10 am–4 pm,Closed,Closed,10 am–4 pm,10 am–4 pm,10 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Hoboken+NJ/@40.7395318,-74.0350556,14z",2025-09-25T21:15:43.669Z,,,
https://www.google.com/maps/place/Choice+Properties/data=!4m7!3m6!1s0x89c2576059fea87f:0x6ce1fb37396bad76!8m2!3d40.7441815!4d-74.0324786!16s%2Fg%2F1th7ntgt!19sChIJf6j-WWBXwokRdq1rOTf74Ww,Choice Properties,,,Real estate agency,"601 Willow Ave, Hoboken, NJ 07030, United States","PXV9+M2 Hoboken, New Jersey, USA",,+1 201-420-1234,Closes soon ⋅ 6 pm ⋅ Opens 10 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JJkBUjM5RGlifJ3gOrJ7rw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=120.33715&pitch=0&thumbfov=100,false,10 am–6 pm,10 am–6 pm,11 am–5 pm,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Hoboken+NJ/@40.7395318,-74.0350556,14z",2025-09-25T21:15:48.956Z,,,
https://www.google.com/maps/place/Resideful/data=!4m7!3m6!1s0x64833109f04cfb5d:0x9f0d7d730e9ebaef!8m2!3d40.787631!4d-74.0326964!16s%2Fg%2F11wnjg5cl_!19sChIJXftM8Akxg2QR77qeDnN9DZ8,Resideful,5.0,4,Short term apartment rental agency,,,https://resideful.com/,,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOpnJpHM08UeplmVMACcaQp13eJtCJWeWyFjp9V=w408-h270-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Hoboken+NJ/@40.7395318,-74.0350556,14z",2025-09-25T21:15:53.856Z,,,
https://www.google.com/maps/place/Deacon+Properties/data=!4m7!3m6!1s0x89c2575f47920797:0xbbb6187414bd3157!8m2!3d40.7379685!4d-74.0314349!16s%2Fg%2F11kc8mpbkh!19sChIJlweSR19XwokRVzG9FHQYtrs,Deacon Properties,,,Property management company,"111 Bloomfield St, Hoboken, NJ 07030, United States","PXQ9+5C Hoboken, New Jersey, USA",https://www.deaconpropertiesmanagement.com/,+1 570-840-2066,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1zCZ1gejBazKUHlhuesimw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=106.44171&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Hoboken+NJ/@40.7395318,-74.0350556,14z",2025-09-25T21:15:56.572Z,,,
https://www.google.com/maps/place/Livingston+Management+Services/data=!4m7!3m6!1s0x89c259ac39e91d7b:0xc05305d41fcf6b1!8m2!3d40.7522816!4d-73.9911337!16s%2Fg%2F1tk6wtvk!19sChIJex3pOaxZwokRsfb8QV0wBQw,Livingston Management Services,1.7,113,Property management company,"225 W 35th St Suite 1400, New York, NY 10001, United States","Q225+WG New York, USA",https://www.livingny.com/management/meet-the-team/,+1 646-214-0333,Closes soon ⋅ 6 pm ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/p/AF1QipN83iv59hyvfmbw0wrvflHtDDHd2ILqzegHa_b3=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Hoboken+NJ/@40.7395318,-74.0350556,14z",2025-09-25T21:16:01.505Z,,,
https://www.google.com/maps/place/Blue+Heaven+Property+Management/data=!4m7!3m6!1s0x89c259c68e00f40b:0xee7518e6fd09e2f2!8m2!3d40.7519494!4d-73.9940676!16s%2Fg%2F11srgpg8z2!19sChIJC_QAjsZZwokR8uIJ_eYYde4,Blue Heaven Property Management,5.0,3,Property management company,"5 Pennsylvania Plaza 23rd Floor, New York, NY 10001, United States","Q224+Q9 New York, USA",http://www.blueheavenpm.com/,+1 718-765-5599,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPwKJzGtnUPJtSZ9VUsuLa4NDfioNwLvZjh9ons=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Hoboken+NJ/@40.7395318,-74.0350556,14z",2025-09-25T21:16:06.574Z,,,
https://www.google.com/maps/place/Belgium+Management+LLC+-+A+Property+Management+Company/data=!4m7!3m6!1s0x89c258fe544c9c49:0xb03f9a22f17d3464!8m2!3d40.7569558!4d-73.9798343!16s%2Fg%2F11v9g9t763!19sChIJSZxMVP5YwokRZDR98SKaP7A,Belgium Management LLC - A Property Management Company,4.8,87,Property management company,"20 W 47th St #601, New York, NY 10036, United States","Q24C+Q3 New York, USA",https://propertymanagementnyc.co/contact/?utm_source=GMB&utm_medium=Organic&utm_campaign=contact,+1 646-992-8471,Closes soon ⋅ 6 pm ⋅ Opens 10 am Fri,https://lh3.googleusercontent.com/p/AF1QipPMlhiYMvVu11TN9PE0XFibymu5QtekAcehA-l8=w408-h725-k-no,true,10 am–6 pm,10 am–6 pm,10 am–2 pm,10 am–12 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Hoboken+NJ/@40.7395318,-74.0350556,14z",2025-09-25T21:16:12.018Z,,,
https://www.google.com/maps/place/Choice+New+York+Management/data=!4m7!3m6!1s0x89c259a67cef3327:0xab0a6d589b4785a7!8m2!3d40.749906!4d-73.9944068!16s%2Fg%2F11bwdks7yx!19sChIJJzPvfKZZwokRp4VHm1htCqs,Choice New York Management,3.5,287,Property management company,"254 W 31st St 6th floor, New York, NY 10001, United States","P2X4+X6 New York, USA",http://www.choicenewyork.com/,+1 212-982-3600,"Closed ⋅ Opens 9 am Fri

Updated by others 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4noeF4R0LVS_1VLt3Lj0hIvARZYQKhvaMcW2oLKyDJ8MO8UYQqxicWisfKzwZrxXokNSyL_3JrV8llaRVdhiPENldZOg6A42nyUQE-uTIrA1Z3Ijvwz9gh69cLlI5YA8xveKFpVXvg=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Hoboken+NJ/@40.7395318,-74.0350556,14z",2025-09-25T21:16:17.235Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/IRONWAVE/data=!4m7!3m6!1s0x80dcefbd8c844951:0x5fce7ccf8a9dd53a!8m2!3d40.7358666!4d-74.0317106!16s%2Fg%2F11vwf2cs81!19sChIJUUmEjL3v3IAROtWdis98zl8,IRONWAVE,,,Property management company,"50 Washington St, Hoboken, NJ 07030, United States","PXP9+88 Hoboken, New Jersey, USA",http://ironwavehospitality.com/,+1 201-963-5200,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=v8DS6Xn3gO6N4KIXKdPDtQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=284.30518&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Hoboken+NJ/@40.7395318,-74.0350556,14z",2025-09-25T21:16:19.835Z,,,
https://www.google.com/maps/place/Abode+Away+Properties/data=!4m7!3m6!1s0xa5ee816322b1466d:0x5d9506044eaae6b0!8m2!3d40.6971415!4d-73.979506!16s%2Fg%2F11x7c8nb16!19sChIJbUaxImOB7qURsOaqTgQGlV0,Abode Away Properties,5.0,14,Property management company,,,http://abodeawayproperties.com/,+1 631-268-4310,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNF7BJYVdMe-1KZkCYQqu7lCQJuL8JnqWOASm_2=w408-h398-k-no,true,Open 24 hours,Open 24 hours,Closed,Closed,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Hoboken+NJ/@40.7395318,-74.0350556,14z",2025-09-25T21:16:24.611Z,,,
https://www.google.com/maps/place/Lisa+Management+Inc./data=!4m7!3m6!1s0x89c2599917302f79:0xae33558ce769e095!8m2!3d40.7525974!4d-73.9928136!16s%2Fg%2F11b66k5n7h!19sChIJeS8wF5lZwokRleBp54xVM64,Lisa Management Inc.,4.2,102,Property management company,"494 8th Ave 4th Floor, New York, NY 10001, United States","Q234+2V New York, USA",https://www.lisamgmt.com/,+1 212-353-8223,Closed ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqbLrlvXAxYZn9IQzCg2EHaV_Wzt3ZQYzXG45hvgdWYwZ53RhREnlifDTmqIaj_gAqhNpxpq9yj9SU2Q2Hqgg2l_5TbgcbJOsrvDBOJn9jIE1-KpNCOZn4J_JQtBu3eZzVH6GFY=w408-h260-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Hoboken+NJ/@40.7395318,-74.0350556,14z",2025-09-25T21:16:29.548Z,,,
https://www.google.com/maps/place/H+Property+Brokers/data=!4m7!3m6!1s0x89c25767515a7eef:0xb5bcb973ff519268!8m2!3d40.7432024!4d-74.0360874!16s%2Fg%2F11b_2fwwxx!19sChIJ735aUWdXwokRaJJR_3O5vLU,H Property Brokers,1.0,1,Real estate agency,"420 Adams St, Hoboken, NJ 07030, United States","PXV7+7H Hoboken, New Jersey, USA",http://www.hpropertybrokers.com/,+1 201-474-0500,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=r-BLzjPLBdM7PZ1UDcuObw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=317.97443&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Hoboken+NJ/@40.7395318,-74.0350556,14z",2025-09-25T21:16:32.858Z,,,
https://www.google.com/maps/place/The+Andrews+Organization/data=!4m7!3m6!1s0x89c2598ffeba554f:0x81dcf0d27b014aa7!8m2!3d40.7269003!4d-73.9950838!16s%2Fg%2F1tjwjnpx!19sChIJT1W6_o9ZwokRp0oBe9Lw3IE,The Andrews Organization,3.6,91,Property management company,"666 Broadway 12th Floor, New York, NY 10012, United States","P2G3+QX New York, USA",http://www.andrewsbc.com/,+1 212-529-5688,Closed ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nookZoxYVtaPcUtqCIedugn6LzEpHy2AWE8sc90yzXDlbPx7tMQcTAsxIxaBEkeLLgxjiX2dcPTBr4vYnYR3wEHUhx0seHwA4fdBxCl1SFwVxiL_bUWwurk99kOx_ZAf5cBiOMLdg=w408-h418-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Hoboken+NJ/@40.7395318,-74.0350556,14z",2025-09-25T21:16:37.834Z,,,
https://www.google.com/maps/place/Sandberg+Management+Corporation/data=!4m7!3m6!1s0x89c259afa370fe81:0xfff31e687acd65b3!8m2!3d40.7480212!4d-73.9924049!16s%2Fg%2F1tgny3zj!19sChIJgf5wo69ZwokRs2XNemge8_8,Sandberg Management Corporation,4.1,13,Property management company,"231 W 29th St #901, New York, NY 10001, United States","P2X5+62 New York, USA",https://sandbergmgmt.com/,+1 212-268-0494,Closes soon ⋅ 6 pm ⋅ Opens 9:30 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CgzpEqkGL3kDzjLMi5MdZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=124.01873&pitch=0&thumbfov=100,false,9:30 am–6 pm,9:30 am–5 pm,Closed,Closed,9:30 am–6 pm,9:30 am–6 pm,9:30 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Hoboken+NJ/@40.7395318,-74.0350556,14z",2025-09-25T21:16:52.539Z,,,
https://www.google.com/maps/place/Union+Square+Property+Management/data=!4m7!3m6!1s0x89c2599c5b48e8ab:0x8413ca767732c423!8m2!3d40.7262229!4d-73.9956243!16s%2Fg%2F11t1k03lqy!19sChIJq-hIW5xZwokRI8Qyd3bKE4Q,Union Square Property Management,1.3,4,Property management company,"636 Broadway Suite 506, New York, NY 10012, United States","P2G3+FQ New York, USA",https://www.usqprop.com/,+1 646-504-7911,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P76PnTC8bJM6STX4vVweyQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=124.08109&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Hoboken+NJ/@40.7395318,-74.0350556,14z",2025-09-25T21:16:55.911Z,,,
https://www.google.com/maps/place/Five+Boro+Management/data=!4m7!3m6!1s0x89c259af8f8b2d43:0x4857b41f39511c23!8m2!3d40.7471141!4d-73.9925668!16s%2Fg%2F11byp60_2g!19sChIJQy2Lj69ZwokRIxxROR-0V0g,Five Boro Management,1.8,6,Property management company,"149 W 28th St #3, New York, NY 10001, United States","P2W4+RX New York, USA",,+1 212-645-4999,Closes soon ⋅ 5:30 pm ⋅ Opens 10 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JOPZeU1jon9mEEUgFgYAnw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=33.327892&pitch=0&thumbfov=100,false,10 am–5:30 pm,10 am–5:30 pm,Closed,Closed,10 am–5:30 pm,10 am–5:30 pm,10 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Hoboken+NJ/@40.7395318,-74.0350556,14z",2025-09-25T21:17:00.845Z,,,
https://www.google.com/maps/place/Building+Equity+Management+LLC/data=!4m7!3m6!1s0x89c2598fb9773843:0xfb2eb5006569fae3!8m2!3d40.7479343!4d-73.9885689!16s%2Fg%2F12hsc5skr!19sChIJQzh3uY9ZwokR4_ppZQC1Lvs,Building Equity Management LLC,4.5,40,Property management company,"1261 Broadway Suite 1002, New York, NY 10001, United States","P2X6+5H New York, USA",http://www.bemnyc.com/,+1 212-489-5060,Closed ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qNpKeYEoUFRdmPw9r15LyQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=26.887094&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Hoboken+NJ/@40.7395318,-74.0350556,14z",2025-09-25T21:17:05.734Z,,,
https://www.google.com/maps/place/Daisy+Property+Management/data=!4m7!3m6!1s0x89c2594a54c7a019:0xcc03917dfb4ad02e!8m2!3d40.7494643!4d-73.9833968!16s%2Fg%2F11m9wmwcd4!19sChIJGaDHVEpZwokRLtBK-32RA8w,Daisy Property Management,4.4,274,Property management company,"385 5th Ave 12th floor, New York, NY 10016, United States","P2X8+QJ New York, USA",https://www.joindaisy.com/,+1 212-339-5322,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOYGy_IQseFVmL9-J80tCvLsG5BvkCzi7IFkskV=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Hoboken+NJ/@40.7395318,-74.0350556,14z",2025-09-25T21:17:10.781Z,,,
https://www.google.com/maps/place/Stellar+Management/data=!4m7!3m6!1s0x89c25a22bb84ecc7:0x162bb16ee1756aae!8m2!3d40.7456341!4d-73.9898802!16s%2Fg%2F1tj2jtkd!19sChIJx-yEuyJawokRrmp14W6xKxY,Stellar Management,1.9,62,Property management company,"44 W 28th St 6th floor, New York, NY 10001, United States","P2W6+72 New York, USA",http://www.stellarmanagement.com/,,Closed ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npD2gSfj0E0-xzqPwYmWMkcO2LpW0hT7D4cioeUZg8-ppuJ_9OYqDYOyMq-ei5kEh25eBcG08K6YbocXBy7FmxdDn9PlJuA5EA6l82SSHna706UQSOZ5O_9v3ai1m2wjT5vlgs=w408-h306-k-no,true,9 am–5 pm,9 am–2 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Hoboken+NJ/@40.7395318,-74.0350556,14z",2025-09-25T21:17:15.866Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/Skylight+Real+Estate+Partners/data=!4m7!3m6!1s0x89c259989d4fb7f9:0x29e9c6ab2b02a9a!8m2!3d40.7364322!4d-73.9910462!16s%2Fg%2F11c1rfq8qb!19sChIJ-bdPnZhZwokRmiqwsmqcngI,Skylight Real Estate Partners,4.2,71,Property investment company,"27 Union Square W # 503, New York, NY 10003, United States","P2P5+HH New York, USA",http://skylightrep.com/,+1 212-886-7700,Closed ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wiQ60UoebH3Uai2rn-NuAg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=291.66537&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Hoboken+NJ/@40.7395318,-74.0350556,14z",2025-09-25T21:17:21.284Z,,,
https://www.google.com/maps/place/Century+Management/data=!4m7!3m6!1s0x89c259afb360ab8b:0x955836f82016062e!8m2!3d40.7539128!4d-73.9864172!16s%2Fg%2F1ptx1t5cx!19sChIJi6tgs69ZwokRLgYWIPg2WJU,Century Management,4.2,107,Property management company,"1430 Broadway #505, New York, NY 10018, United States","Q237+HC New York, USA",http://centuryny.com/,+1 212-560-6400,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMvA7CXUT2zJqMTMUCkQrh79BaAd7UX_JeNo3LF=w408-h333-k-no,true,9 am–5 pm,Closed,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Hoboken+NJ/@40.7395318,-74.0350556,14z",2025-09-25T21:17:26.176Z,,,
https://www.google.com/maps/place/Newport+Property+Management/data=!4m7!3m6!1s0x89c25b5d53b56ef7:0x265ad1dbd714083d!8m2!3d40.71322!4d-73.98929!16s%2Fg%2F11jp11ycg2!19sChIJ9261U11bwokRPQgU19vRWiY,Newport Property Management,,,Property management company,"162 Henry St #1A, New York, NY 10002, United States","P276+77 New York, USA",http://newportstreetcap.com/,+1 646-793-6837,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOPA3jkRKBAbeV11m5D5_poTVVp8EvFX-ndXtGu=w425-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Hoboken+NJ/@40.7395318,-74.0350556,14z",2025-09-25T21:17:30.919Z,,,
https://www.google.com/maps/place/Krieger+Property+Management/data=!4m7!3m6!1s0x89c2598deb4d5e5f:0x144990a22537de40!8m2!3d40.727206!4d-74.0020858!16s%2Fg%2F11fzf87q_1!19sChIJX15N641ZwokRQN43JaKQSRQ,Krieger Property Management,4.4,7,Property management company,"146 Sullivan St #23, New York, NY 10012, United States","PXGX+V5 New York, USA",http://kriegerny.com/,+1 484-460-2668,Closes soon ⋅ 6 pm ⋅ Opens 9 am Fri,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrlUF5IBqku1I2eUnHghjNqEMuM13xOcqX-K8M7__41Xa7jfFE9zKXQKzwD6SA-B-SP7DL8_YIOZt-FBVUQImMkNu4OdHQEdV7hyJWFyuQK-dWQDx-al36h_43dxKPn7xYkQ0Mk=w408-h725-k-no,false,9 am–6 pm,9 am–6 pm,11 am–4 pm,11 am–4 pm,9 am–6 pm,9:30 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Hoboken+NJ/@40.7395318,-74.0350556,14z",2025-09-25T21:17:36.039Z,,,
https://www.google.com/maps/place/Tri-Hill+Management+LLC/data=!4m7!3m6!1s0x89c259a56197cd5f:0xa3f3aef477b82453!8m2!3d40.7407165!4d-73.9920935!16s%2Fg%2F11c1vj_mzl!19sChIJX82XYaVZwokRUyS4d_Su86M,Tri-Hill Management LLC,3.4,214,Property management company,"22 W 21st St 10th Fl, New York, NY 10010, United States","P2R5+75 New York, USA",https://www.trihill.com/,+1 646-485-0910,,https://lh3.googleusercontent.com/p/AF1QipPjcJiixIDQ4YMFT7C8nPhr-sges-583IfslPs=w408-h368-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Hoboken+NJ/@40.7395318,-74.0350556,14z",2025-09-25T21:17:41.010Z,,,
https://www.google.com/maps/place/Batra+Property+Management/data=!4m7!3m6!1s0x89c259e0786e9127:0x9d77357e41c55641!8m2!3d40.7441619!4d-73.9853125!16s%2Fg%2F11tstq9n5q!19sChIJJ5FueOBZwokRQVbFQX41d50,Batra Property Management,5.0,17,Property management company,"79 Madison Ave, New York, NY 10016, United States","P2V7+MV New York, USA",http://batrapm.com/,+1 646-202-1877,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOeVco1myvgQXn-niKdl3ZyM7eLLbhRkYhXCENu=w560-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Hoboken+NJ/@40.7395318,-74.0350556,14z",2025-09-25T21:17:46.286Z,,,
https://www.google.com/maps/place/MQ+Property+Management/data=!4m7!3m6!1s0x89c25996c8a3f689:0x89d293e4b1196832!8m2!3d40.7332384!4d-73.9989336!16s%2Fg%2F1thcnps7!19sChIJifajyJZZwokRMmgZseST0ok,MQ Property Management,2.3,3,Property management company,"52A W 8th St, New York, NY 10011, United States","P2M2+7C New York, USA",http://www.mqmgt.com/,+1 212-598-4888,Closed ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=58deAiEy4pqV3jkcjPD6zA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=188.57314&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Hoboken+NJ/@40.7395318,-74.0350556,14z",2025-09-25T21:17:51.120Z,,Identifies as women-owned,
