placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,isBlackOwned,error,attributes
https://www.google.com/maps/place/Turks+Head+Wines/data=!4m7!3m6!1s0x89c6f1c3ae66eee5:0xa73d57217d333a7!8m2!3d39.96038!4d-75.6071949!16s%2Fg%2F11vkjbr4dd!19sChIJ5e5mrsPxxokRpzPTF3LVcwo,Turks Head Wines,4.7,226,Winery,"120 N Church St, West Chester, PA 19380, United States","X96V+54 West Chester, Pennsylvania, USA",https://www.turksheadwines.com/,+1 610-350-4183,,https://lh3.googleusercontent.com/p/AF1QipP5pn9fBWwloMWy5Dmf_NpSVkI2Ym0PRhC1a9Yt=w408-h510-k-no,true,4–6 pm,4–6 pm,Closed,Closed,Closed,Closed,4–9 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Chester+Cincinatti+OH/@39.959884,-75.6062135,14z",2025-09-25T17:21:28.740Z,LGBTQ+ friendly,,,· Delivery
https://www.google.com/maps/place/McGonigle+Fabrication+LLC/data=!4m7!3m6!1s0x41e0e66d1acc44f3:0x26579e01f5f55928!8m2!3d39.9574293!4d-75.612318!16s%2Fg%2F11krp91t3l!19sChIJ80TMGm3m4EERKFn19QGeVyY,McGonigle Fabrication LLC,5.0,22,Welder,"442 W Gay St, West Chester, PA 19380, United States","X94Q+X3 West Chester, Pennsylvania, USA",http://www.mcgoniglefabrication.com/,+1 484-645-5883,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPwn2jGI7ppxbPmOCO2gAle3YQ8iOFwAXcamjQx=w408-h725-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Chester+Cincinatti+OH/@39.959884,-75.6062135,14z",2025-09-25T17:21:33.996Z,,,,
https://www.google.com/maps/place/Public+Storage/data=!4m7!3m6!1s0x89c6f180fd0518e7:0xa1d641c763e10ffb!8m2!3d39.9686457!4d-75.5680191!16s%2Fg%2F1vlqr4zh!19sChIJ5xgF_YDxxokR-w_hY8dB1qE,Public Storage,4.6,453,Self-storage facility,"1138 West Chester Pike, West Chester, PA 19382, United States","XC9J+FQ West Chester, Pennsylvania, USA",https://www.publicstorage.com/self-storage-pa-west-chester/1800.html?pspid=pslocalsearch&utm_source=google&utm_medium=local_maps,+1 484-401-7868,,https://lh3.googleusercontent.com/p/AF1QipP6P-8rtloNHZ-U58RKHhwS3NfsoGR89WKK-YAP=w426-h240-k-no,true,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Chester+Cincinatti+OH/@39.959884,-75.6062135,14z",2025-09-25T17:21:39.341Z,,,,
https://www.google.com/maps/place/Berger+Communities/data=!4m7!3m6!1s0x89c6947cd8142d1f:0x104c524dd7ce4eb1!8m2!3d40.0682941!4d-75.4280495!16s%2Fg%2F1tcxw5qj!19sChIJHy0U2HyUxokRsU7O101STBA,Berger Communities,3.4,138,Real estate rental agency,"950 W Valley Rd #2500, Wayne, PA 19087, United States","3H9C+8Q Wayne, Pennsylvania, USA",http://rentberger.com/,+1 610-688-6440,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOY-z5p-HkBe9TjRspfCmRGkOCIK7fbdFJJURn0=w408-h259-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Chester+Cincinatti+OH/@39.959884,-75.6062135,14z",2025-09-25T17:21:45.129Z,,,,· Dogs allowed
https://www.google.com/maps/place/CORE+Property+Management+Realty/data=!4m7!3m6!1s0x89c6f23f83984543:0x98f8033cde718853!8m2!3d39.8646996!4d-75.4168807!16s%2Fg%2F1tfqrxhn!19sChIJQ0WYgz_yxokRU4hx3jwD-Jg,CORE Property Management Realty,5.0,59,Property management company,"3200 Concord Rd Ste 103, Aston Township, PA 19014, United States","VH7M+V6 Village Green, Pennsylvania, USA",http://www.corepmrealty.com/,+1 610-496-4050,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPwF6qXHN0D03_JjGCyCVh2h_a2s38o-gUhhxTW=w408-h272-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Chester+Cincinatti+OH/@39.959884,-75.6062135,14z",2025-09-25T17:21:50.073Z,,,,
"https://www.google.com/maps/place/Marcee+McMullen+Team-+Real+Brokerage,+LLC/data=!4m7!3m6!1s0x89c6f16e7a0b63c3:0x73c82b422773d1ff!8m2!3d40.045178!4d-75.5462176!16s%2Fg%2F11j2y6crf0!19sChIJw2MLem7xxokR_9FzJ0IryHM","Marcee McMullen Team- Real Brokerage, LLC",5.0,39,Real estate agency,,,https://homewithmarcee.com/,+1 610-368-5860,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipPFqr2FnRa2yxymVDo9oilhDyTryGlkRVJ1i-y6=w408-h272-k-no,true,8 am–8 pm,8 am–6 pm,9 am–4 pm,9 am–4 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Chester+Cincinatti+OH/@39.959884,-75.6062135,14z",2025-09-25T17:21:54.952Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Rentwell+Property+Management/data=!4m7!3m6!1s0x89c6c1e0826c1237:0x85413265fdcc73ea!8m2!3d39.9312169!4d-75.2929928!16s%2Fg%2F1235p0517!19sChIJNxJsguDBxokR6nPM_WUyQYU,Rentwell Property Management,4.0,374,Property management company,"301 E Baltimore Ave, Clifton Heights, PA 19018, United States","WPJ4+FR Clifton Heights, Pennsylvania, USA",https://www.rentwell.com/,+1 484-222-5292,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNDMsC7jfF_cfqUa43NrdsMhGvaRId8iaPEzUJu=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Chester+Cincinatti+OH/@39.959884,-75.6062135,14z",2025-09-25T17:22:00.098Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Hammerhead+Pool+Service/data=!4m7!3m6!1s0x89c6eba8c85eaaab:0x8ed4af511595b3a4!8m2!3d39.9689739!4d-75.5938379!16s%2Fg%2F11s30k0b_y!19sChIJq6peyKjrxokRpLOVFVGv1I4,Hammerhead Pool Service,4.9,41,Swimming pool repair service,"207 Garfield Ave, West Chester, PA 19380, United States","XC94+HF West Chester, Pennsylvania, USA",https://www.hammerheadpools.org/,+1 484-574-4226,"Open ⋅ Closes 5 pm

Updated by phone call 12 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrf0iuQTUYZZvs4wUSyUiCmzE4u-DBy5XlKkjpSqP3JFimIAROLoy2vn_8XTjz8XhsNftP2gcpZmVFfGdTkijndPmM1mNSkqgfSyLIuXcGKyTveNkvAazNj71-3fSotkkJmzfT4=w408-h725-k-no,true,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Chester+Cincinatti+OH/@39.959884,-75.6062135,14z",2025-09-25T17:22:05.107Z,,,,
https://www.google.com/maps/place/ELITE+Rental+Properties+Inc./data=!4m7!3m6!1s0x89c6e9e04de3e597:0x91182c0b5639c0ad!8m2!3d39.9184282!4d-75.3911126!16s%2Fg%2F11fx7y10gs!19sChIJl-XjTeDpxokRrcA5VgssGJE,ELITE Rental Properties Inc.,4.0,40,Property management company,"20 S Olive St Suite 305, Media, PA 19063, United States","WJ95+9H Media, Pennsylvania, USA",http://eliterps.com/,+1 855-535-4833,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nxXgsnJkLkbTdSaZHmJAHg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=290.83026&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Chester+Cincinatti+OH/@39.959884,-75.6062135,14z",2025-09-25T17:22:08.265Z,,,,
https://www.google.com/maps/place/White+Robbins+Property+Management/data=!4m7!3m6!1s0x89c6fca19dc39c5f:0x49d38f0b69a37ff2!8m2!3d39.803367!4d-75.5479124!16s%2Fg%2F1wl4rklk!19sChIJX5zDnaH8xokR8n-jaQuP00k,White Robbins Property Management,4.4,151,Property management company,"3513 Concord Pike #2100, Wilmington, DE 19803, United States","RF32+8R Wilmington, Delaware, USA",http://whiterobbins.com/,+1 302-478-5555,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipPIa5IR95G-_VXvvUpb9MCGqoPiydDTGTO6b2AO=w722-h240-k-no,true,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Chester+Cincinatti+OH/@39.959884,-75.6062135,14z",2025-09-25T17:22:13.274Z,,,,
https://www.google.com/maps/place/Capano+Management/data=!4m7!3m6!1s0x89c6fcc44a1e3ce5:0x87498105cd4f221a!8m2!3d39.7800814!4d-75.5425873!16s%2Fg%2F11dztjz1kg!19sChIJ5TweSsT8xokRGiJPzQWBSYc,Capano Management,2.5,46,Property management company,"105 Foulk Rd # 200, Wilmington, DE 19803, United States","QFJ4+2X Wilmington, Delaware, USA",http://www.capanomanagement.com/,+1 302-429-8700,"Open ⋅ Closes 5 pm

Updated by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipM3G1vLEUHg8MjbhzisP2GftN8ECqT3Bbsnar8K=w408-h300-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Chester+Cincinatti+OH/@39.959884,-75.6062135,14z",2025-09-25T17:22:18.514Z,,,,
https://www.google.com/maps/place/Concord+Country+Club/data=!4m7!3m6!1s0x89c6f07b46e93cf5:0xf6ac7e7d6f49002f!8m2!3d39.888166!4d-75.544646!16s%2Fg%2F1v1vf4hf!19sChIJ9TzpRnvwxokRLwBJb31-rPY,Concord Country Club,4.7,171,Country club,"1601 Wilmington Pike, West Chester, PA 19382, United States","VFQ4+74 West Chester, Pennsylvania, USA",http://www.concordclub.org/,+1 610-459-2200,Open ⋅ Closes 11 pm,https://lh3.googleusercontent.com/p/AF1QipPQzcn334iHnE-HS5msnDp31iOIzVkhpXi3Iew-=w408-h272-k-no,true,9 am–11 pm,7 am–11 pm,7 am–11 pm,6 am–11 pm,Closed,9 am–11 pm,9 am–11 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Chester+Cincinatti+OH/@39.959884,-75.6062135,14z",2025-09-25T17:22:23.811Z,,,,
https://www.google.com/maps/place/Foxborough+Homeowners+Associates/data=!4m7!3m6!1s0x884045689a82824b:0x6ec6624c686d60c6!8m2!3d39.365463!4d-84.464221!16s%2Fg%2F1tcv23g8!19sChIJS4KCmmhFQIgRxmBtaExixm4,Foxborough Homeowners Associates,4.7,3,Association / Organization,"7610 Hunters Tr, West Chester Township, OH 45069, United States","9G8P+58 Beckett Ridge, Ohio, USA",,+1 513-942-1279,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jLl_mf6ab8t8A9UbiitmFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.2254&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Chester+Cincinatti+OH/@39.959884,-75.6062135,14z",2025-09-25T17:22:26.600Z,,,,
"https://www.google.com/maps/place/Chadds+Ford+Farm+%26+Estate,+Inc./data=!4m7!3m6!1s0x89c6f9730e9b0929:0xc35f0193ed141ec8!8m2!3d39.8349973!4d-75.6201297!16s%2Fg%2F1vbnqckz!19sChIJKQmbDnP5xokRyB4U7ZMBX8M","Chadds Ford Farm & Estate, Inc.",5.0,17,Property management company,"12 Raintree Rd, Chadds Ford, PA 19317, United States","R9MH+XW Chadds Ford, Pennsylvania, USA",,+1 610-331-1298,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipN_bCS4Pn94J8hH2B4oeK_5Sg0lbT_Z-LvJSvfU=w426-h240-k-no,true,7 am–6 pm,7 am–6 pm,8 am–5 pm,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Chester+Cincinatti+OH/@39.959884,-75.6062135,14z",2025-09-25T17:22:31.474Z,,,,
"https://www.google.com/maps/place/HOA+Property+Managers,+Inc./data=!4m7!3m6!1s0x8840456074eadd55:0x8c9ec65a8cb73bd1!8m2!3d39.3561495!4d-84.4592552!16s%2Fg%2F1tgpnq1_!19sChIJVd3qdGBFQIgR0Tu3jFrGnow","HOA Property Managers, Inc.",,,Property management company,"8050 Beckett Center Dr, West Chester Township, OH 45069, United States","9G4R+F7 Beckett Ridge, Ohio, USA",http://www.hoapm.com/,+1 513-759-0600,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YdzjN5Nl1hVCs8YQYetzSA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.696594&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Chester+Cincinatti+OH/@39.959884,-75.6062135,14z",2025-09-25T17:22:36.502Z,,,,
"https://www.google.com/maps/place/Kravco+Company,+LLC/data=!4m7!3m6!1s0x89c6be5eadbfffff:0xa2dc12817f57bab7!8m2!3d40.0915409!4d-75.393326!16s%2Fg%2F11h06n62p3!19sChIJ__-_rV6-xokRt7pXf4ES3KI","Kravco Company, LLC",4.0,17,Business center,"234 Mall Blvd #270, King of Prussia, PA 19406, United States","3JR4+JM King of Prussia, Pennsylvania, USA",https://www.kravco.com/,+1 610-854-2800,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npXin5aYS7P9nV9ORH3yo8XlPfPDlFuTiVz_NTuQ7wnq9IJzw0n6HhQ1rUmEQ4HKAmTFZtnOPFWhSSavcWUZa3cOr-QmdHzt6nxsBjshgGA8bL07tYvYsWa8oPNCg9kWWZjbwNO=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Chester+Cincinatti+OH/@39.959884,-75.6062135,14z",2025-09-25T17:22:39.443Z,,,,
https://www.google.com/maps/place/The+Westover+Companies/data=!4m7!3m6!1s0x89c69430ccaec517:0xe30805f95747c164!8m2!3d40.0946206!4d-75.3963654!16s%2Fg%2F1td05_td!19sChIJF8WuzDCUxokRZMFHV_kFCOM,The Westover Companies,2.5,71,Property management company,"550 American Ave, King of Prussia, PA 19406, United States","3JV3+RF King of Prussia, Pennsylvania, USA",https://www.westovercompanies.com/,+1 610-337-3994,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPhAn6AysFW3kAdKL-x0xmUS0J5HcnyeJ_BEKzu=w599-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Chester+Cincinatti+OH/@39.959884,-75.6062135,14z",2025-09-25T17:22:44.571Z,,,,
https://www.google.com/maps/place/Providence+Manor+Homeowners+Association/data=!4m7!3m6!1s0x884045441be55555:0x2dc9039f4eaaad8!8m2!3d39.366153!4d-84.454459!16s%2Fg%2F11g0k1tj9t!19sChIJVVXlG0RFQIgR2Krq9DmQ3AI,Providence Manor Homeowners Association,5.0,2,Association / Organization,"5299 Wethersfield Dr, West Chester Township, OH 45069, United States","9G8W+F6 Beckett Ridge, Ohio, USA",https://providencemanorhoa.org/,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RqU6O4gqcOpE-BXEGhV7Mg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=96.48825&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Chester+Cincinatti+OH/@39.959884,-75.6062135,14z",2025-09-25T17:22:47.461Z,,,,
https://www.google.com/maps/place/Prime+Property+Management/data=!4m7!3m6!1s0x89c6c6db67a6bc35:0x11a53d8d882a4c4c!8m2!3d39.9598171!4d-75.2304492!16s%2Fg%2F1tdpbkt3!19sChIJNbymZ9vGxokRTEwqiI09pRE,Prime Property Management,3.8,102,Property management company,"5429 Chestnut St m114, Philadelphia, PA 19139, United States","XQ59+WR Philadelphia, Pennsylvania, USA",http://www.phillyppm.com/,+1 267-284-1400,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqHrr4SQ1abZhcmT6ByZk9GB5fDaZGxqk1JrFj-J1NTUwp8xoCu0QKLl7xZpB5RHfGFvJ_R48DnU7RXiIA-syDW5xmaUyV5TpaHPJSWJZgf6WQxJyRpB2t-LiUETL1hoJ90YB8=w408-h544-k-no,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Chester+Cincinatti+OH/@39.959884,-75.6062135,14z",2025-09-25T17:22:52.450Z,,,,
https://www.google.com/maps/place/GMH+Communities/data=!4m7!3m6!1s0x89c6ebc956dd54e7:0x42c8c4029455967!8m2!3d39.9763189!4d-75.4164966!16s%2Fg%2F11f71f286t!19sChIJ51TdVsnrxokRZ1lFKUCMLAQ,GMH Communities,2.5,11,Real estate developer,"10 Campus Blvd, Newtown Square, PA 19073, United States","XHGM+GC Newtown Square, Pennsylvania, USA",http://www.gmhcommunities.com/,+1 610-355-8000,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipNuRLiHDa7lQKJI6kwT_DjfoN2Ij_Z2hZYVwxAk=w408-h306-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+West+Chester+Cincinatti+OH/@39.959884,-75.6062135,14z",2025-09-25T17:22:57.272Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Anchor+Associates/data=!4m7!3m6!1s0x8841b280c149970b:0x763516429abba130!8m2!3d39.2289877!4d-84.375885!16s%2Fg%2F1tl7pdbd!19sChIJC5dJwYCyQYgRMKG7mkIWNXY,Anchor Associates,4.0,3,Property management company,"4901 Hunt Rd, Blue Ash, OH 45242, United States","6JHF+HJ Blue Ash, Ohio, USA",http://www.anchor-associates.com/,+1 513-784-1106,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Gpz0pwdRVT-fvyEIxJRotw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=127.65481&pitch=0&thumbfov=100,false,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Blue+Ash+Cincinatti+OH/@39.2320029,-84.3782734,14z",2025-09-25T17:23:15.185Z,,,,
https://www.google.com/maps/place/Target+Mgt+%26+Leasing+Inc/data=!4m7!3m6!1s0x88404e64ee1481bd:0xd82d00ff60348dfb!8m2!3d39.2477271!4d-84.3792938!16s%2Fg%2F1vzv4bdl!19sChIJvYEU7mROQIgR-400YP8ALdg,Target Mgt & Leasing Inc,2.0,2,Property management company,"10250 Alliance Rd # 115, Blue Ash, OH 45242, United States","6JXC+37 Blue Ash, Ohio, USA",http://www.thetargetgroup.net/,+1 513-265-2700,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=d6ohiv3cFlM_UeBoMI2CFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=173.38959&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Blue+Ash+Cincinatti+OH/@39.2320029,-84.3782734,14z",2025-09-25T17:23:20.094Z,,,,
"https://www.google.com/maps/place/Sodexo/@39.2406219,-84.3919712,17z/data=!3m1!4b1!4m6!3m5!1s0x884053b3c9614a6d:0x6b97ebdabb359f24!8m2!3d39.2406219!4d-84.3919712!16s%2Fg%2F1261_1nkq",Sodexo,5.0,2,Property management company,"4221 Malsbary Rd # 104, Blue Ash, OH 45242, United States","6JR5+66 Blue Ash, Ohio, USA",https://www.sodexo.com/home.html,,,,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Blue+Ash+Cincinatti+OH/@39.2320029,-84.3782734,14z",2025-09-25T17:23:24.964Z,,,,
https://www.google.com/maps/place/Perfect+Small+Office+Blue+Ash/data=!4m7!3m6!1s0x884053dec91ebea1:0xa57c8957b7905f54!8m2!3d39.2656215!4d-84.3802604!16s%2Fg%2F1td1qkl6!19sChIJob4eyd5TQIgRVF-Qt1eJfKU,Perfect Small Office Blue Ash,4.8,75,Office space rental agency,"10999 Reed Hartman Hwy Ste 220, Blue Ash, OH 45242, United States","7J89+6V Blue Ash, Ohio, USA",http://perfectsmalloffice.com/,+1 513-793-8600,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPdJzuJ_t3b54uQucRAcCEpWq5Cv8kl1PjuoXkg=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Blue+Ash+Cincinatti+OH/@39.2320029,-84.3782734,14z",2025-09-25T17:23:29.894Z,,,,
https://www.google.com/maps/place/Rookwood+Properties/data=!4m7!3m6!1s0x8840541c7f36bbf7:0x91498f483b698161!8m2!3d39.2609949!4d-84.3403014!16s%2Fg%2F1tk6wl82!19sChIJ97s2fxxUQIgRYYFpO0iPSZE,Rookwood Properties,3.7,65,Property management company,"8160 Corporate Park Dr STE 220, Cincinnati, OH 45242, United States","7M65+9V Cincinnati, Ohio, USA",http://www.rookwoodproperties.com/,+1 513-469-6580,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNZ-sJ5SRpWpanh2G892_FddNelQ2num7gF13GB=w408-h271-k-no,true,10 am–5 pm,10 am–5 pm,Closed,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Blue+Ash+Cincinatti+OH/@39.2320029,-84.3782734,14z",2025-09-25T17:23:42.528Z,,,,
https://www.google.com/maps/place/PLK+Communities/data=!4m7!3m6!1s0x884053d1b4c59fb5:0xeca19b4f32b5ee37!8m2!3d39.2044438!4d-84.3736869!16s%2Fg%2F11b67b8q1q!19sChIJtZ_FtNFTQIgRN-61Mk-boew,PLK Communities,2.8,139,Property management company,"5905 E Galbraith Rd #4100, Cincinnati, OH 45236, United States","6J3G+QG Cincinnati, Ohio, USA",http://www.plkcommunities.com/,+1 513-561-5080,"Open ⋅ Closes 5 pm

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMbTPrFLZg0FEwWhFs8WkDHLtwE3iQBBfXP-1fA=w408-h305-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Blue+Ash+Cincinatti+OH/@39.2320029,-84.3782734,14z",2025-09-25T17:23:47.755Z,,,,
https://www.google.com/maps/place/49+Hundred+Apartments/data=!4m7!3m6!1s0x8840539f7fe8849d:0xf9d2215135950f8f!8m2!3d39.2286682!4d-84.3750456!16s%2Fg%2F11b867d8qj!19sChIJnYTof59TQIgRjw-VNVEh0vk,49 Hundred Apartments,4.7,40,Apartment complex,"4900 Hunt Rd, Blue Ash, OH 45242, United States","6JHF+FX Blue Ash, Ohio, USA",https://hillsproperties.com/apartments/oh/blue-ash/49-hundred/?utm_source=gbp&utm_medium=organic&utm_campaign=49HUNDRED,+1 513-322-2456,,https://lh3.googleusercontent.com/p/AF1QipNXmJ41BCg1JSifzuKh8qJZhLAwiU1thGAkb2YY=w408-h242-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Blue+Ash+Cincinatti+OH/@39.2320029,-84.3782734,14z",2025-09-25T17:23:50.812Z,,,,· Dogs allowed
https://www.google.com/maps/place/3CRE+Commercial+Real+Estate/data=!4m7!3m6!1s0x884053515ddaba9b:0x562dd2a224778f2a!8m2!3d39.2263359!4d-84.355591!16s%2Fg%2F11g65g9dtw!19sChIJm7raXVFTQIgRKo93JKLSLVY,3CRE Commercial Real Estate,5.0,136,Commercial real estate agency,"7815 Cooper Rd # C, Cincinnati, OH 45242, United States","6JGV+GQ Cincinnati, Ohio, USA",http://3cre.com/,+1 513-745-9333,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOlEW8x3tRUlMdd3kUeotPfV8_06hJFL-3E2kYg=w408-h260-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Blue+Ash+Cincinatti+OH/@39.2320029,-84.3782734,14z",2025-09-25T17:23:55.821Z,,,,
https://www.google.com/maps/place/BRG+Apartments/data=!4m7!3m6!1s0x884053d12edb40f1:0x54732b181fc7b18c!8m2!3d39.1951797!4d-84.3828904!16s%2Fg%2F12hp1fplb!19sChIJ8UDbLtFTQIgRjLHHHxgrc1Q,BRG Apartments,4.4,870,Property management company,"7265 Kenwood Rd #111, Cincinnati, OH 45236, United States","5JW8+3R Cincinnati, Ohio, USA",http://www.brgapartments.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,+1 513-936-5960,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipMFiOpENlN89cJ4Y4K25tl-eR9DOXKPbm-ZUeCz=w408-h326-k-no,true,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Blue+Ash+Cincinatti+OH/@39.2320029,-84.3782734,14z",2025-09-25T17:24:00.861Z,,,,
https://www.google.com/maps/place/Charter+Property+Group+Inc/data=!4m7!3m6!1s0x884051605a244e2b:0xc63983adf4bf0661!8m2!3d39.2692344!4d-84.3753923!16s%2Fg%2F1tgb80kb!19sChIJK04kWmBRQIgRYQa_9K2DOcY,Charter Property Group Inc,2.7,3,Property management company,"4721 Cornell Rd, Blue Ash, OH 45241, United States","7J9F+MR Blue Ash, Ohio, USA",,+1 513-281-9900,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-K7GjW7S03Og8fUgWnTEPg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.42645&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Blue+Ash+Cincinatti+OH/@39.2320029,-84.3782734,14z",2025-09-25T17:24:04.209Z,,,,
