placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes
"https://www.google.com/maps/place/First+Choice+Bookkeeping/@39.318572,-119.730215,10z/data=!3m1!4b1!4m6!3m5!1s0x80990b3c95d39beb:0xe298b40a404857ea!8m2!3d39.318572!4d-119.730215!16s%2Fg%2F11ffm2m_cz",First Choice Bookkeeping,,,Bookkeeping service,,,,+1 775-315-0506,Closed ⋅ Opens 9 am Mon,,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Carson+City+Reno+NV/@39.1637984,-119.7674034,14z",2025-10-19T16:12:20.956Z,,
https://www.google.com/maps/place/Eide+Bailly/data=!4m7!3m6!1s0x8099401525fe733b:0xaf9fd2faefb599cc!8m2!3d39.4649094!4d-119.790613!16s%2Fg%2F1tjbsdy6!19sChIJO3P-JRVAmYARzJm17_rSn68,Eide Bailly,5.0,9,Accounting firm,"5441 Kietzke Ln Ste. 150, Reno, NV 89511, United States","F675+XQ Reno, Nevada, USA",https://www.eidebailly.com/locations/reno,+1 775-689-9100,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fuQFhuzuf3HXvjYDd81iAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=169.50742&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Carson+City+Reno+NV/@39.1637984,-119.7674034,14z",2025-10-19T16:12:26.059Z,,
"https://www.google.com/maps/place/John+Cunha,+CPA/data=!4m7!3m6!1s0x809944222f7fcf57:0xe21241391198727e!8m2!3d39.525989!4d-119.888031!16s%2Fg%2F113h9qbvp!19sChIJV89_LyJEmYARfnKYETlBEuI","John Cunha, CPA",1.0,1,Certified public accountant,"300 E 2nd St, Reno, NV 89501, United States","G4G6+9Q Reno, Nevada, USA",,+1 775-954-6333,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gnGoM8_IXlc5rBc14ZdHJg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=230.46715&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Carson+City+Reno+NV/@39.1637984,-119.7674034,14z",2025-10-19T16:12:31.133Z,,
"https://www.google.com/maps/place/KARDINAL444+SERVICE+INC/@38.5018495,-117.0229669,6z/data=!3m1!4b1!4m6!3m5!1s0xafdb4564bed6abd1:0xf713cf3be25abff3!8m2!3d38.5018495!4d-117.022967!16s%2Fg%2F11y4qzk9qg",KARDINAL444 SERVICE INC,,,Bookkeeping service,,,,+1 775-434-7100,,,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Carson+City+Reno+NV/@39.1637984,-119.7674034,14z",2025-10-19T16:12:36.142Z,,
"https://www.google.com/maps/place/Ryan+C+Gutierrez+CPA/@39.551198,-119.8260069,11z/data=!3m1!4b1!4m6!3m5!1s0x86e4b42d544cffc7:0xbec5b484f775fed5!8m2!3d39.551198!4d-119.826007!16s%2Fg%2F11sgrbz472",Ryan C Gutierrez CPA,5.0,4,Certified public accountant,,,http://www.ryangutierrezcpa.com/,+1 775-450-6605,Closed ⋅ Opens 8 am Mon,,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Carson+City+Reno+NV/@39.1637984,-119.7674034,14z",2025-10-19T16:12:42.914Z,,
https://www.google.com/maps/place/Ten-Forty+Bookkeeping+%26+Tax/data=!4m7!3m6!1s0x8098e7f6218942ad:0x49d9a5dbe425b56e!8m2!3d39.6079515!4d-119.248014!16s%2Fg%2F1vppss6k!19sChIJrUKJIfbnmIARbrUl5Nul2Uk,Ten-Forty Bookkeeping & Tax,5.0,10,Tax preparation service,"186 E Main St ste #2, Fernley, NV 89408, United States","JQ52+5Q Fernley, Nevada, USA",,+1 775-575-5525,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qhYfmTLoOgGbS050ILOXgQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=283.78772&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Fernley+Reno+NV/@39.6079683,-119.2518349,14z",2025-10-19T16:12:54.816Z,,
https://www.google.com/maps/place/Espinoza+Bookkeeping+%26+Tax+Services/data=!4m7!3m6!1s0x8098dd5fa65f8649:0xe432d5454d2b5979!8m2!3d39.6085386!4d-119.2525705!16s%2Fg%2F1td2zq4w!19sChIJSYZfpl_dmIAReVkrTUXVMuQ,Espinoza Bookkeeping & Tax Services,5.0,2,Accountant,"80 Center St, Fernley, NV 89408, United States","JP5W+CX Fernley, Nevada, USA",,+1 775-575-5114,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zMn5_2sm5ucWJKUit6ozOg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=266.00952&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Fernley+Reno+NV/@39.6079683,-119.2518349,14z",2025-10-19T16:12:57.804Z,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x8098e81a670b7797:0x808d01420829295f!8m2!3d39.6023766!4d-119.2505049!16s%2Fg%2F1tdbfp3d!19sChIJl3cLZxromIARXykpCEIBjYA,H&R Block,4.6,197,Tax preparation service,"390 Hwy 95a S Ste 2, Fernley, NV 89408, United States","JP2X+XQ Fernley, Nevada, USA",https://www.hrblock.com/tax-office-near-me/nevada/fernley/64041/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 775-575-5100,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPu5vGes26jC4IJVQe-UnOI5PuY9f1Tk3hW9GP4=w426-h240-k-no,true,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Fernley+Reno+NV/@39.6079683,-119.2518349,14z",2025-10-19T16:13:02.888Z,,
https://www.google.com/maps/place/Patriotic+Tax/data=!4m7!3m6!1s0x8098dd5f5e55615f:0xb63d6a024bcae72b!8m2!3d39.6074084!4d-119.2508382!16s%2Fg%2F1tp1z1k7!19sChIJX2FVXl_dmIARK-fKSwJqPbY,Patriotic Tax,4.2,5,Tax preparation service,"15 E Main St Suite 6, Fernley, NV 89408, United States","JP4X+XM Fernley, Nevada, USA",,+1 775-575-4411,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uJrWBj5Ekx5FWFhzgAY1jA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=206.0724&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Fernley+Reno+NV/@39.6079683,-119.2518349,14z",2025-10-19T16:13:07.851Z,,
https://www.google.com/maps/place/Jackson+Hewitt+Tax+Service/data=!4m7!3m6!1s0x8098e7fc3fa451f5:0x8064d1a776a616bc!8m2!3d39.6054616!4d-119.2364608!16s%2Fg%2F1hd_9nv_d!19sChIJ9VGkP_znmIARvBamdqfRZIA,Jackson Hewitt Tax Service,4.7,89,Tax preparation,"705 E Main St, Fernley, NV 89408, United States","JQ47+5C Fernley, Nevada, USA",https://office.jacksonhewitt.com/tax-preparation-services-locations/en/nv/fernley/705-east-main-street/17489?utm_source=google&utm_medium=local&utm_campaign=local&utm_content=17489,+1 775-302-2117,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aC-oZww3WHot2DWIRtobrA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=203.79752&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Fernley+Reno+NV/@39.6079683,-119.2518349,14z",2025-10-19T16:13:10.937Z,,
"https://www.google.com/maps/place/DNL+Bookkeeping+Services,+LLC/data=!4m7!3m6!1s0x8098dd5fc7fe2425:0xb59040863733c88d!8m2!3d39.6083697!4d-119.2538854!16s%2Fg%2F11f10pdn8n!19sChIJJST-x1_dmIARjcgzN4ZAkLU","DNL Bookkeeping Services, LLC",,,Bookkeeping service,"90 N W St, Fernley, NV 89408, United States","JP5W+8C Fernley, Nevada, USA",https://www.facebook.com/dnlbookkeeping/,+1 775-404-1400,Closed ⋅ Opens 10 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GB9Hnnouv-8v66yHuo7QLw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=297.76843&pitch=0&thumbfov=100,false,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Fernley+Reno+NV/@39.6079683,-119.2518349,14z",2025-10-19T16:13:15.786Z,Identifies as women-owned,
https://www.google.com/maps/place/Jen+B+Bookkeeping/data=!4m7!3m6!1s0x8910cd2467cf2be9:0xd211314a2e14ce23!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11v5jbn9zl!19sChIJ6SvPZyTNEIkRI84ULkoxEdI,Jen B Bookkeeping,,,Bookkeeping service,,,https://www.jenbbookeeping.com/,+1 775-980-7401,,https://lh3.googleusercontent.com/p/AF1QipPFPPTcbAcxk-adIyM-xQIar3C8L-HMNSUlrU_B=w408-h611-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Fernley+Reno+NV/@39.6079683,-119.2518349,14z",2025-10-19T16:13:23.501Z,,
"https://www.google.com/maps/place/Harger+CPA,+inc./data=!4m7!3m6!1s0x809940b7fb15a223:0x45379bb189186a5b!8m2!3d39.4428131!4d-119.7610181!16s%2Fg%2F11c70dqfp1!19sChIJI6IV-7dAmYARW2oYibGbN0U","Harger CPA, inc.",4.7,20,Tax preparation service,"9805 Double R Blvd, Reno, NV 89511, United States","C6VQ+4H Reno, Nevada, USA",http://hargertaxcpa.com/,+1 775-393-9119,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dHdca0ulP8Sp4JhV3QQKbA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=258.59634&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Truckee+Reno+NV/@39.51064595,-119.7532979,14z",2025-10-19T16:13:44.606Z,,
"https://www.google.com/maps/place/North+Tahoe+Tax+Service,+CPA/@39.315532,-120.146371,17z/data=!3m1!4b1!4m6!3m5!1s0x809bdfc7707fb7a5:0x59dc80590c347de0!8m2!3d39.315532!4d-120.146371!16s%2Fg%2F1td3rrh4","North Tahoe Tax Service, CPA",4.7,15,Tax preparation service,"40165 Truckee Airport Rd #302, Truckee, CA 96161, United States","8V83+6F Truckee, California, USA",http://www.northtahoetaxservice.com/,+1 530-414-4182,Closed ⋅ Opens 10 am Mon,,true,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Truckee+Reno+NV/@39.51064595,-119.7532979,14z",2025-10-19T16:13:51.477Z,,
"https://www.google.com/maps/place/Sherrin+Fielder,+CPA/@39.4074726,-119.7240451,17z/data=!3m1!4b1!4m6!3m5!1s0x809961d290d21661:0xbfb3179d8981538c!8m2!3d39.4074726!4d-119.7240451!16s%2Fg%2F1tgmwjpk","Sherrin Fielder, CPA",,,Certified public accountant,"2523 Titanium Crest Dr, Reno, NV 89521, United States","C74G+X9 Reno, Nevada, USA",http://www.cpafielder.com/,+1 775-441-3200,Closed ⋅ Opens 9 am Mon,,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Truckee+Reno+NV/@39.51064595,-119.7532979,14z",2025-10-19T16:14:03.078Z,,
https://www.google.com/maps/place/Vista+Peak+CPA/data=!4m7!3m6!1s0x809be106940fabb7:0x454077c1c35dc01e!8m2!3d39.3541881!4d-120.180872!16s%2Fg%2F11rq99xtyg!19sChIJt6sPlAbhm4ARHsBdw8F3QEU,Vista Peak CPA,5.0,5,Certified public accountant,"11498 Alder Dr, Truckee, CA 96161, United States","9R39+MM Truckee, California, USA",https://www.vistapeakcpa.com/,+1 530-913-7170,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kR-O1lOFClRKq7QOOJ2O6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=279.65155&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Truckee+Reno+NV/@39.51064595,-119.7532979,14z",2025-10-19T16:14:08.359Z,,
"https://www.google.com/maps/place/TENTAX+%26+ACCOUNTING,+LLC/@39.551198,-119.8467205,11z/data=!3m1!4b1!4m6!3m5!1s0x809941db12434a3d:0x81481ef6fb1e8ba!8m2!3d39.551198!4d-119.8467205!16s%2Fg%2F11fjmfw_mt","TENTAX & ACCOUNTING, LLC",,,Certified public accountant,,,http://www.tentax.com/,+1 775-525-9242,Closed ⋅ Opens 9 am Mon,,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Truckee+Reno+NV/@39.51064595,-119.7532979,14z",2025-10-19T16:14:15.103Z,,
"https://www.google.com/maps/place/Halfon+Bookkeeping+%26+Tax+Management/@39.551198,-119.8467205,11z/data=!3m1!4b1!4m6!3m5!1s0x4eafc01d67ef1253:0x7e56205901fbcb8e!8m2!3d39.551198!4d-119.8467205!16s%2Fg%2F11vy5thkvx",Halfon Bookkeeping & Tax Management,,,Bookkeeping service,,,,+1 775-433-8580,Closed ⋅ Opens 9 am Mon,,true,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Truckee+Reno+NV/@39.51064595,-119.7532979,14z",2025-10-19T16:14:21.891Z,,
https://www.google.com/maps/place/Pfrommer+%26+McCune+Ltd+CPA%27s/data=!4m7!3m6!1s0x80994072d7c992b7:0xefa4f02aee69ae65!8m2!3d39.4741851!4d-119.7980153!16s%2Fg%2F1tm8kv8r!19sChIJt5LJ13JAmYARZa5p7irwpO8,Pfrommer & McCune Ltd CPA's,,,Accountant,"645 Sierra Rose Dr, Reno, NV 89511, United States","F6F2+MQ Reno, Nevada, USA",,+1 775-827-1931,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOtnr_qSD1Sso5plLKHwEdR8DCW00iP7a5m_6Jm=w408-h272-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Truckee+Reno+NV/@39.51064595,-119.7532979,14z",2025-10-19T16:14:26.808Z,,
"https://www.google.com/maps/place/Frushon+Accounting+and+Business+Services,+Inc./data=!4m7!3m6!1s0x809946974dcb443b:0xbe716d8664f8ab56!8m2!3d39.5336401!4d-119.8695907!16s%2Fg%2F11bx45qs17!19sChIJO0TLTZdGmYARVqv4ZIZtcb4","Frushon Accounting and Business Services, Inc.",3.7,3,Certified public accountant,"5365 Mae Anne Ave suite A-33, Reno, NV 89523, United States","G4MJ+F5 Reno, Nevada, USA",https://www.frushonaccounting.com/,+1 775-298-2505,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HlP5kEPSZek_cle3CC11GQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=5.029793&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Truckee+Reno+NV/@39.51064595,-119.7532979,14z",2025-10-19T16:14:32.020Z,,
"https://www.google.com/maps/place/Advantage+Tax+%26+Business+Services/@39.551198,-119.8467205,11z/data=!3m1!4b1!4m6!3m5!1s0x80991576acc2f40f:0x8ed41661dbe96129!8m2!3d39.551198!4d-119.8467205!16s%2Fg%2F11gkym36nq",Advantage Tax & Business Services,4.9,33,Consultant,,,http://www.advantagetaxandbooks.com/,+1 775-622-4804,Closed ⋅ Opens 8:30 am Mon,,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–12 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Truckee+Reno+NV/@39.51064595,-119.7532979,14z",2025-10-19T16:14:38.913Z,,
"https://www.google.com/maps/place/High+Sierra+CPA/@39.347024,-119.6800789,10z/data=!3m1!4b1!4m6!3m5!1s0x809947e78da8c367:0xa40b44c85cd45993!8m2!3d39.347024!4d-119.6800789!16s%2Fg%2F11j94ct5v6",High Sierra CPA,,,Certified public accountant,,,,+1 775-391-0117,,,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Truckee+Reno+NV/@39.51064595,-119.7532979,14z",2025-10-19T16:14:43.671Z,,
https://www.google.com/maps/place/Wellesley+Tax+Solutions/data=!4m7!3m6!1s0x8099408a69e4a89b:0xa9f5e225166920fd!8m2!3d39.3949425!4d-119.6800789!16s%2Fg%2F11bv194g3p!19sChIJm6jkaYpAmYAR_SBpFiXi9ak,Wellesley Tax Solutions,4.0,2,Tax consultant,,,http://www.wellesleytaxsolutions.com/,+1 775-843-1891,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMIQLXkuigIAqBXFZ5WTsX6sZkTo_XEp34PA2dC=w408-h249-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Truckee+Reno+NV/@39.51064595,-119.7532979,14z",2025-10-19T16:14:48.609Z,,
https://www.google.com/maps/place/Sitkoff+%26+O%27Neil/data=!4m7!3m6!1s0x809bdf95544a8d79:0x94b1f9c82ce39143!8m2!3d39.3275518!4d-120.1818563!16s%2Fg%2F1tqnlwz8!19sChIJeY1KVJXfm4ARQ5HjLMj5sZQ,Sitkoff & O'Neil,5.0,4,Accountant,"10099 E River St, Truckee, CA 96161, United States","8RH9+27 Truckee, California, USA",http://www.sitkoffoneil.com/,+1 530-587-3200,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XZT0dy5rnmFNhW9WYnW9Ew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=154.72296&pitch=0&thumbfov=100,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,9 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Truckee+Reno+NV/@39.51064595,-119.7532979,14z",2025-10-19T16:14:53.858Z,,
https://www.google.com/maps/place/Bob+The+Tax+Guy/data=!4m7!3m6!1s0x809bdfc70cc382f1:0x37cb461dda24991f!8m2!3d39.3257904!4d-120.1904789!16s%2Fg%2F1hdz_d674!19sChIJ8YLDDMffm4ARH5kk2h1Gyzc,Bob The Tax Guy,5.0,2,Accountant,"10382 Donner Pass Rd # 3, Truckee, CA 96161, United States","8RG5+8R Truckee, California, USA",https://truckeetahoetax.com/,+1 530-386-1068,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vfvQ9UUtkouWZi_3TKBF8g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=338.8781&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Truckee+Reno+NV/@39.51064595,-119.7532979,14z",2025-10-19T16:14:58.987Z,,
https://www.google.com/maps/place/Supporting+Strategies+%7C+Reno+-+Tahoe/data=!4m7!3m6!1s0x809bde3330d6153f:0xc180087bc2a185dc!8m2!3d39.327181!4d-120.205656!16s%2Fg%2F11c0vy8qww!19sChIJPxXWMDPem4AR3IWhwnsIgME,Supporting Strategies | Reno - Tahoe,5.0,5,Bookkeeping service,"11260 Donner Pass Rd C1, Truckee, CA 96161, United States","8QGV+VP Truckee, California, USA",http://www.supportingstrategies.com/reno-tahoe,+1 530-212-8418,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPQfEnlUVeSld8dSDJUKYmZcjidWV2fC2rDudNZ=w959-h240-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Truckee+Reno+NV/@39.51064595,-119.7532979,14z",2025-10-19T16:15:03.958Z,,
https://www.google.com/maps/place/High+Sierra+Tax+Service/data=!4m7!3m6!1s0x809bdfc73ed87b09:0x1abf135b5ad8ffbc!8m2!3d39.3270601!4d-120.1889371!16s%2Fg%2F11b6llnyc2!19sChIJCXvYPsffm4ARvP_YWlsTvxo,High Sierra Tax Service,5.0,5,Tax preparation service,"10232 Donner Pass Rd #1, Truckee, CA 96161, United States","8RG6+RC Truckee, California, USA",,+1 530-414-1684,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNWXzbC4XGYgTwSD9yrHuluUAEun0pLi7Kp3Vq4=w408-h544-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Truckee+Reno+NV/@39.51064595,-119.7532979,14z",2025-10-19T16:15:09.100Z,,
https://www.google.com/maps/place/Griesmer+and+Fereira+CPAs/data=!4m7!3m6!1s0x809be084a3e4ffdb:0xd7c05790c55e8cae!8m2!3d39.3170483!4d-120.1481042!16s%2Fg%2F1tdp0qgp!19sChIJ2__ko4Tgm4ARroxexZBXwNc,Griesmer and Fereira CPAs,,,Accountant,"12277 Soaring Way #101, Truckee, CA 96161, United States","8V82+RQ Truckee, California, USA",http://www.griesmerandfereira.com/,+1 530-587-9221,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=D4zr5U6CiKw9pnp_eKUABw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=201.93648&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Truckee+Reno+NV/@39.51064595,-119.7532979,14z",2025-10-19T16:15:14.557Z,,
https://www.google.com/maps/place/Truckee+Tax+Pros/data=!4m7!3m6!1s0x809bdfe58294e7df:0xf7acb53e72d40854!8m2!3d39.325848!4d-120.2108504!16s%2Fg%2F1tr7jm_r!19sChIJ3-eUguXfm4ARVAjUcj61rPc,Truckee Tax Pros,5.0,1,Tax preparation service,"11429 Donner Pass Rd #1a, Truckee, CA 96161, United States","8QGQ+8M Truckee, California, USA",,+1 530-587-7760,Closed ⋅ Opens 10 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tG3MbTQoj-3FX6GA6jQOQQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=289.70483&pitch=0&thumbfov=100,false,Closed,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Truckee+Reno+NV/@39.51064595,-119.7532979,14z",2025-10-19T16:15:19.358Z,,
https://www.google.com/maps/place/Reno-Tahoe+Bookkeeping/data=!4m7!3m6!1s0x661cb8b2a095c45b:0xedff7ea6d7551809!8m2!3d39.403872!4d-119.8717214!16s%2Fg%2F11y3lw59p3!19sChIJW8SVoLK4HGYRCRhV16Z-_-0,Reno-Tahoe Bookkeeping,5.0,4,Bookkeeping service,,,https://renotahoebookkeeping.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 775-685-0517,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNjW8bHBtVbS3pUxFhB-1240cv77nLyklfNiGVj=w408-h408-k-no,true,Closed,8 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Truckee+Reno+NV/@39.51064595,-119.7532979,14z",2025-10-19T16:15:24.202Z,Identifies as women-owned,
"https://www.google.com/maps/place/Williams+Accounting+LLC/@36.2655174,-115.2343695,11z/data=!3m1!4b1!4m6!3m5!1s0x2efcbda6b7bec1bf:0x661abd05925a331f!8m2!3d36.2655174!4d-115.2343695!16s%2Fg%2F11wtljly6m",Williams Accounting LLC,,,Accountant,,,http://accountingwithmw.com/,+1 702-747-3714,Closed ⋅ Opens 8:30 am Mon,,true,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–12:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Truckee+Reno+NV/@39.51064595,-119.7532979,14z",2025-10-19T16:15:31.064Z,,
https://www.google.com/maps/place/CloudLine+Bookkeeping+Inc/data=!4m7!3m6!1s0x8e59240f42b8b117:0x29be1f32ebe4a4bb!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11xnc6h4ld!19sChIJF7G4Qg8kWY4Ru6Tk6zIfvik,CloudLine Bookkeeping Inc,,,Bookkeeping service,,,https://cloudlineservice.com/,,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNfy3D5tgQOYZ2zE9tV6NGfGTEUqw1QfknkP6K9=w408-h408-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Truckee+Reno+NV/@39.51064595,-119.7532979,14z",2025-10-19T16:15:36.056Z,,
https://www.google.com/maps/place/Essential+BookKeeping/data=!4m7!3m6!1s0x4740358d539989bf:0xec15bf4225e904a6!8m2!3d39.365123!4d-119.469635!16s%2Fg%2F11jykvhtdp!19sChIJv4mZU401QEcRpgTpJUK_Few,Essential BookKeeping,,,Bookkeeping service,,,,+1 775-830-7854,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOjKppFmN_O-8f-tSyGrbhJSlQyEaQVmt1VLvJn=w428-h240-k-no,true,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Truckee+Reno+NV/@39.51064595,-119.7532979,14z",2025-10-19T16:15:40.856Z,,
