placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,info,error,attributes
https://www.google.com/maps/place/Miami+Beach+Parking+Lot+%28P9%29/data=!4m7!3m6!1s0x88d9b48bfc990543:0xa155ba8921abf5f0!8m2!3d25.7822104!4d-80.1377627!16s%2Fg%2F11f3mb3g_d!19sChIJQwWZ_Iu02YgR8PWrIYm6VaE,Miami Beach Parking Lot (P9),4.4,47,Parking lot,"943 11th St, Miami Beach, FL 33139, United States","QVJ6+VV Miami Beach, Florida, USA",https://www.miamibeachfl.gov/city-hall/parking/,+1 305-673-7505,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyRd7b58t_dFizj1qGgwVBA2L2mJOY1-M3Bf7fkJwKostJ-L9plA-b8lmNDkA5eTA4Uk5l8qR47IVF2yvABigBm3GnYobFRQxftAeSa1VQ0hoZSOI_9uxJVavWhhfTyMLMmJs-7=w408-h544-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:04:20.128Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Professional+Parking+Management/data=!4m7!3m6!1s0x88d9ab40812054a9:0x9ea0a7dd1da94d2b!8m2!3d26.019813!4d-80.1172239!16s%2Fg%2F11pb_nlwlc!19sChIJqVQggUCr2YgRK02pHd2noJ4,Professional Parking Management,1.0,40,Parking lot,"1200 N Ocean Dr, Hollywood, FL 33019, United States","2V9M+W4 Hollywood, Florida, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mrU-xVX7s40rjMRgt8Vtsw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=145.84772&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:04:23.291Z,,,,,,,,,,
https://www.google.com/maps/place/Gator+Bait+AirBoat+Adventures/data=!4m7!3m6!1s0x88de7cda0ae262a1:0x1693766c5239a47c!8m2!3d27.6624829!4d-80.6433508!16s%2Fg%2F1pp2x7z1s!19sChIJoWLiCtp83ogRfKQ5Umx2kxY,Gator Bait AirBoat Adventures,5.0,567,Boat tour agency,"3725 Co Rd 512, Vero Beach, FL 32966, United States","M964+XM Vero Beach, Florida, USA",https://gatorbaitairboatadventures.com/,+1 772-766-2629,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipPQVTfNBNKI75UYWiBhshIpogjLw1sW4h09kbXE=w408-h326-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:04:28.466Z,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,Identifies as veteran-owned,,
https://www.google.com/maps/place/Professional+Parking+Management+Lot/data=!4m7!3m6!1s0x88d9b3004f786559:0x983476a3ec4fc32b!8m2!3d25.8116231!4d-80.1239515!16s%2Fg%2F11vssfh8rn!19sChIJWWV4TwCz2YgRK8NP7KN2NJg,Professional Parking Management Lot,1.5,12,Parking lot,"234 39th St, Miami Beach, FL 33140, United States","RV6G+JC Miami Beach, Florida, USA",,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=z4cPpHVLryzPhDvT0tWvkw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=163.0132&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:04:33.330Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Valet+Parking/data=!4m7!3m6!1s0x88d9b5a9a98410cb:0x76b10a8f0def464b!8m2!3d25.7824116!4d-80.1303429!16s%2Fg%2F11fhk7bz5_!19sChIJyxCEqam12YgRS0bvDY8KsXY,Valet Parking,3.3,3,Parking garage,"1144 Ocean Dr, Miami Beach, FL 33139, United States","QVJ9+XV Miami Beach, Florida, USA",https://www.spotangels.com/#id=296999783&?ref=google_maps_website,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DIz2huSsg0BmeFGE8cA7wg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=290.27664&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:04:36.379Z,,,,,,,,,,
https://www.google.com/maps/place/Valet+Parking/data=!4m7!3m6!1s0x88d9b384fba457df:0x978865af9f781e0d!8m2!3d25.7998184!4d-80.1264543!16s%2Fg%2F11gtcq44g3!19sChIJ31ek-4Sz2YgRDR54n69liJc,Valet Parking,3.0,1,Valet parking service,"1-199 24th St, Miami Beach, FL 33140, United States","QVXF+WC Miami Beach, Florida, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hPjylghZzPiZ3BbUAN9MKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=109.19576&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:04:39.676Z,,,,,,,,,,
https://www.google.com/maps/place/Chick-fil-A/data=!4m7!3m6!1s0x88de7c1791b21c51:0xec9eb18a38728046!8m2!3d27.6382727!4d-80.4512694!16s%2Fg%2F11c0vy5h2x!19sChIJURyykRd83ogRRoByOIqxnuw,Chick-fil-A,4.6,3186,Fast food restaurant,"6020 Elon Ln, Vero Beach, FL 32966, United States","JGQX+8F Vero Beach, Florida, USA",https://www.chick-fil-a.com/locations/fl/vero-beach?utm_source=yext&utm_medium=link,+1 772-228-1416,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwjGw1rkhx-3iCn7aaYY-O3jTpgH3rI1p4NpjhV_7s8S-OGPBWw5dR0TajVfgiN5EkrE5W8jeS8mccoSZY_E3PG_01dbx47dCe_WSx2nE1pN0GMnGfZb5_miLz4TfOt3YHGgMXRKQ=w408-h406-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:04:45.304Z,6:30 am–10 pm,6:30 am–10 pm,6:30 am–10 pm,6:30 am–10 pm,6:30 am–10 pm,Closed,6:30 am–10 pm,,,Fast-food chain serving chicken sandwiches & nuggets along with salads & sides. · Dine-in · Drive-through · Delivery
https://www.google.com/maps/place/Miami+Parking+Inc./data=!4m7!3m6!1s0x88d9b7c63702e8e3:0x479efeefb3889b02!8m2!3d25.7621843!4d-80.1918958!16s%2Fg%2F12q4wt5xj!19sChIJ4-gCN8a32YgRApuIs-_-nkc,Miami Parking Inc.,4.3,210,Valet parking service,"1110 Brickell Ave #430B, Miami, FL 33131, United States","QR65+V6 Miami, Florida, USA",http://parkmp.com/,+1 305-677-6617,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPRrbBYLT7smNYk9DYjMLOYpCxee8Ti_P6ov2Q6=w408-h272-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:04:50.500Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,,
https://www.google.com/maps/place/US+Parking/data=!4m7!3m6!1s0x88d9b6816b11d2a5:0x7e4d51fb68a14f7e!8m2!3d25.7545823!4d-80.2098654!16s%2Fg%2F1vj5__vv!19sChIJpdIRa4G22YgRfk-haPtRTX4,US Parking,3.0,43,Parking garage,"2730 SW 3rd Ave STE 500, Miami, FL 33129, United States","QQ3R+R3 Miami, Florida, USA",http://www.usparkinginc.com/,+1 305-373-4405,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxCi9C-40pazZnk5idialADe48Fr8e6SLSifv45KKK7wMSITep6HU5kNwnR5TNEDiIha4cnFMrARI4del7s8pIJdHzGuGq0O-w7qIh3iRqOx-_I-g_acCqYIdjtCbCaptDhZeE=w408-h544-k-no,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:05:01.164Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,,
"https://www.google.com/maps/place/Lima+Valet+Parking,+Inc./data=!4m7!3m6!1s0x88d9b48fffefc2eb:0x196317f68bac58fa!8m2!3d25.7879513!4d-80.131609!16s%2Fg%2F11hbn47wyb!19sChIJ68Lv_4-02YgR-lisi_YXYxk","Lima Valet Parking, Inc.",1.0,2,Valet parking service,"1519 Washington Ave #2, Miami Beach, FL 33139, United States","QVQ9+59 Miami Beach, Florida, USA",https://amzn.to/3PPY4Kb,+1 305-780-1296,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP-ltgdsk4SWeUckAzFwD7H_5JeXtoQNz8M-Vt-=w408-h260-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:05:07.092Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/LUXE+PARKING+MANAGEMENT/data=!4m7!3m6!1s0x88d9b752a5e8a98f:0x114cf6e95a01c4b7!8m2!3d25.7676712!4d-80.1960186!16s%2Fg%2F11j11d6mx3!19sChIJj6nopVK32YgRt8QBWun2TBE,LUXE PARKING MANAGEMENT,3.0,54,Valet parking service,"690 SW 1st Ave, Miami, FL 33130, United States","QR93+3H Miami, Florida, USA",http://www.luxeparkingmgmt.com/,+1 786-681-0766,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNbRDDOulgW_PpMpmXuyLXPV8-Nd-87FyiCI5Ks=w408-h312-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:05:12.717Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,Identifies as Latino-owned,,
https://www.google.com/maps/place/The+National+Navy+UDT-SEAL+Museum/data=!4m7!3m6!1s0x88def735981126f5:0x395cb02d08791147!8m2!3d27.495357!4d-80.3002878!16s%2Fm%2F03cn0_p!19sChIJ9SYRmDX33ogRRxF5CC2wXDk,The National Navy UDT-SEAL Museum,4.8,2370,National museum,"3300 N Hwy A1A, Fort Pierce, FL 34949, United States","FMWX+4V Fort Pierce, Florida, USA",http://www.navysealmuseum.org/,+1 772-595-5845,Closes soon ⋅ 4 pm ⋅ Opens 10 am Wed,https://lh3.googleusercontent.com/p/AF1QipMMaHQ0dGI80y4slffxxSJSTx7TgocAEcu5hAaM=w408-h272-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:05:18.478Z,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,12–4 pm,Closed,,,Museum & grounds devoted to the Navy SEALs featuring exhibits of equipment & historical artifacts. · Gift shop
https://www.google.com/maps/place/Southpark+Management/data=!4m7!3m6!1s0x88d9ac54bd7233a9:0xcdb4ea12835a5337!8m2!3d25.9426857!4d-80.1476019!16s%2Fg%2F11l5tmbhll!19sChIJqTNyvVSs2YgRN1NagxLqtM0,Southpark Management,,,Transportation service,"18117 Biscayne Blvd, Aventura, FL 33160, United States","WVV2+3X Aventura, Florida, USA",https://southparkmgmt.com/contact-us/,+1 888-224-7275,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0WHnxm7CBRb9v6CZkR-F7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=351.23987&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:05:21.528Z,,,,,,,,,,
https://www.google.com/maps/place/Extra+Space+Storage/data=!4m7!3m6!1s0x88def3a4c17fda1f:0x5ea6e291a255d03b!8m2!3d27.4194558!4d-80.3820526!16s%2Fg%2F11v6kd49c4!19sChIJH9p_waTz3ogRO9BVopHipl4,Extra Space Storage,4.9,321,Self-storage facility,"2500 S Jenkins Rd, Fort Pierce, FL 34947, United States","CJ99+Q5 Fort Pierce, Florida, USA",https://www.extraspace.com/storage/facilities/us/florida/fort_pierce/7904/?cid=org::maps&utm_source=google&utm_medium=organic&utm_campaign=org::maps,+1 772-919-8650,,https://lh3.googleusercontent.com/p/AF1QipOK_EomqKtEObbmjEIR-g07RW9TX-BchkusmmhX=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:05:26.765Z,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/Eastern+Dump+Trailers+%26+Services+LLC/data=!4m7!3m6!1s0x8caf9e7ca12fce37:0x4b1ef285868d0911!8m2!3d27.7617794!4d-80.5964791!16s%2Fg%2F11t0w1fy1_!19sChIJN84voXyer4wREQmNhoXyHks,Eastern Dump Trailers & Services LLC,5.0,55,Dumpster rental service,"150 S Oak St, Fellsmere, FL 32948, United States","QC63+PC Fellsmere, Florida, USA",https://www.easterndumptrailers.com/,+1 772-925-9103,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNjuyi3dKBv-INrCLLKrWin4kLImGbtCQN2Oxv-=w408-h276-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:05:31.878Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/USA+Parking+and+Storage/data=!4m7!3m6!1s0x88d9b78171d2688d:0x3e0460a1f44c27fd!8m2!3d25.7958653!4d-80.2467252!16s%2Fg%2F11y4t5xxg8!19sChIJjWjScYG32YgR_SdM9KFgBD4,USA Parking and Storage,3.9,8,Boat storage facility,"2147 NW 32nd Ave, Miami, FL 33142, United States","QQW3+88 Miami, Florida, USA",https://www.usaparkingandstorage.com/,+1 786-444-6600,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx73RCkxoYsjod_J0vEeU3aFuEMYh7W_Ud8w0kNrYLURJq2X6JlSV0GCof4Y0LV739-G7_B0BoVt_p4p739FgkyMP9Iwkx8DLoZe_PlD-6EKSOxWsSXosSjqCqrynfDALCMfDA=w408-h255-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:05:36.888Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
"https://www.google.com/maps/place/Oobeo/@33.887451,-84.4678335,17z/data=!3m1!4b1!4m6!3m5!1s0x88f5104e4d7a4305:0x526784ec51af8bd5!8m2!3d33.887451!4d-84.4678335!16s%2Fg%2F11ghq_zgqz",Oobeo,3.0,2,Transportation service,"900 Circle 75 Pkwy, Atlanta, GA 30339, United States",,https://www.oobeo.com/,+1 888-616-6236,,,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:05:42.208Z,,,,,,,,,,
https://www.google.com/maps/place/Mercato+della+Pescheria+Miami+Beach/data=!4m7!3m6!1s0x88d9b48fe656db95:0x5695d135df041191!8m2!3d25.786806!4d-80.1322379!16s%2Fg%2F11c6lqr_6k!19sChIJldtW5o-02YgRkREE3zXRlVY,Mercato della Pescheria Miami Beach,4.8,7142,Italian restaurant,"412 Española Wy, Miami Beach, FL 33139, United States","QVP9+P4 Miami Beach, Florida, USA",https://www.mercatodellapescheria.com/miami-locations/,+1 305-534-5822,"Open ⋅ Closes 11:30 pm

Updated by this business 4 days ago",https://lh3.googleusercontent.com/p/AF1QipOyhwqEmqcvCHCib4-SkQP6f_As_2R8vxbavhMl=w408-h272-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:05:47.642Z,12–11:30 pm,12–11:30 pm,12–11:30 pm,12 pm–12 am,12 pm–12 am,12–11:30 pm,12–11:30 pm,Identifies as Latino-owned,,"A stylish dining room featuring seafood & Italian plates, plus select wines, cocktails & beer. · Dine-in · Takeaway · No-contact delivery"
https://www.google.com/maps/place/IPIC+Theaters/data=!4m7!3m6!1s0x88d8df49fb0f668b:0x767d5cba3262b84d!8m2!3d26.4608533!4d-80.0687065!16s%2Fg%2F11fj86clmz!19sChIJi2YP-0nf2IgRTbhiMrpcfXY,IPIC Theaters,4.0,1207,Movie theater,"25 SE 4th Ave, Delray Beach, FL 33483, United States","FW6J+8G Delray Beach, Florida, USA",https://www.ipic.com/delray-beach-fl/location?utm_source=google&utm_medium=local_listings&utm_campaign=yext,+1 561-359-5844,,https://lh3.googleusercontent.com/p/AF1QipPykYx58jAS4s8ucH9R0VQALaKw4D7ijvhodv5_=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:05:51.300Z,,,,,,,,,,"Upscale cinema chain with plush seating, gourmet light bites & cocktails, plus in-theater service."
https://www.google.com/maps/place/Port+St.+Lucie+Police+Department/data=!4m7!3m6!1s0x88dee912b171622f:0xf3c369991fd6b4ee!8m2!3d27.2741643!4d-80.3429381!16s%2Fg%2F1vn_zs8v!19sChIJL2JxsRLp3ogR7rTWH5lpw_M,Port St. Lucie Police Department,,,Police department,"121 SW Port St Lucie Blvd Building C, Port St. Lucie, FL 34984, United States","7MF4+MR Port St. Lucie, Florida, USA",http://www.cityofpsl.com/police,+1 772-871-5000,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxwVnQgdE4ahCHCuWPOkdAHbkvmYnx7pGrDfwY9szjTPf-o3h862GBJE-FJTe5uC35qLxHknzt2w1S1Uj6J-KxpC7aCqy3BzPRX7YFDR9VFFEwmqdyog2GsX4kLrOXPHn-NXM7H=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:05:56.568Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,,,
https://www.google.com/maps/place/Coggin+BMW+Of+Treasure+Coast+in+Ft.+Pierce/data=!4m7!3m6!1s0x88deee341e68774d:0x4f29c22a24976f66!8m2!3d27.3822811!4d-80.3267921!16s%2Fg%2F1hhwmnxr8!19sChIJTXdoHjTu3ogRZm-XJCrCKU8,Coggin BMW Of Treasure Coast in Ft. Pierce,4.7,2556,BMW dealer,"4429 S US Hwy 1, Fort Pierce, FL 34982, United States","9MJF+W7 Fort Pierce, Florida, USA",http://cogginbmw.com/,+1 772-742-5582,,https://lh3.googleusercontent.com/p/AF1QipNdxbPb8jQ_nKXHDfd1FAJwBLoV9lNPWdwZIdnW=w408-h408-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:06:01.894Z,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,8 am–3 pm,Closed,7 am–5:30 pm,,,· In-store pick-up · Delivery
https://www.google.com/maps/place/Magic+City+Casino/data=!4m7!3m6!1s0x88d9b76cc3193a09:0x1b0539ab04197f75!8m2!3d25.7767796!4d-80.2569271!16s%2Fg%2F1wrgkzbp!19sChIJCToZw2y32YgRdX8ZBKs5BRs,Magic City Casino,3.9,6974,Casino,"450 NW 37th Ave, Miami, FL 33125, United States","QPGV+P6 Miami, Florida, USA",http://www.magiccitycasino.com/,+1 305-649-3000,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzXpvgsDiImjU86bsU7YjW2H6bZkjPEhTMHA9vh6MjLoOYmpLNo6ect2F7OccmhKZzBuKAe8DM1AkLSRYUmz_z_7AvhvNdof-Sf3QlsxZchY6D7Qyuzibvz7K1HmD0L6qn-RAk=w426-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:06:07.117Z,10 am–2 am,10 am–2 am,10 am–2 am,10 am–4 am,10 am–4 am,10 am–2 am,10 am–2 am,,,"Gambling haunt with 800+ Vegas-style slot machines, a poker room, dining, dog racing & live music."
https://www.google.com/maps/place/Club+52/data=!4m7!3m6!1s0x88de0fab7de8194f:0xa89c783b8b0c43a!8m2!3d28.1247049!4d-80.6777124!16s%2Fg%2F1tnssr43!19sChIJTxnofasP3ogROsSwuIPHiQo,Club 52,4.1,751,Casino,"1100 N Wickham Rd, Melbourne, FL 32935, United States","48FC+VW Melbourne, Florida, USA",https://www.club52poker.com/?utm_source=cumulus&utm_medium=onlinepresence&utm_campaign=gbp,+1 321-259-9800,Open ⋅ Closes 2 am,https://lh3.googleusercontent.com/p/AF1QipM4Jex2QjJAC5cqlxqgVYi1qJNq4OaewJh_nfL0=w408-h408-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:06:12.513Z,9:45 am–2 am,9:45 am–2 am,9:45 am–2 am,9:45 am–4 am,9:45 am–4 am,9:45 am–2 am,9:45 am–2 am,,,
https://www.google.com/maps/place/Parking+Management+Services+Inc./data=!4m7!3m6!1s0x8620a60b38beacbd:0xd4fbefdede75061d!8m2!3d29.9525921!4d-90.072943!16s%2Fg%2F1tfvhkv5!19sChIJvay-OAumIIYRHQZ13t7v-9Q,Parking Management Services Inc.,2.5,91,Valet parking service,"918 Gravier St, New Orleans, LA 70112, United States","XW3G+2R New Orleans, Louisiana, USA",http://www.parkingmgmtservices.com/,+1 504-566-1000,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPlK6Vpp_EHRAEf_w5YLGrutX5hNQA8O1chj-G6=w408-h271-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:06:17.708Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,LGBTQ+ friendly,,
https://www.google.com/maps/place/FirstService+Residential+Plantation/data=!4m7!3m6!1s0x88d9aa4aa9076ea5:0x8b1d8399a4f01d82!8m2!3d26.1027618!4d-80.256787!16s%2Fg%2F1tplljn8!19sChIJpW4HqUqq2YgRgh3wpJmDHYs,FirstService Residential Plantation,4.7,834,Property management company,"1601 SW 80th Terrace, Plantation, FL 33324, United States","4P3V+47 Plantation, Florida, USA",https://www.fsresidential.com/florida/offices/plantation/,+1 954-925-8200,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzZmiLwM0uHfm2S4TvBNPs1Qj17sCgK20fKEUBgubvouOxjJX7B0BmwQzoyTQchX2f_iX1KbrEexUlotR5En3VJgp2tKv2Dk-VgjZx26Gh2wzHrBoXw-aOA14qURyhSq0Crdhipeg=w408-h306-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:06:23.112Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,,
https://www.google.com/maps/place/Thriller+Miami+Speedboat+Adventures/data=!4m7!3m6!1s0x88d9b4206937638f:0x6b4fac0533686c82!8m2!3d25.777673!4d-80.185699!16s%2Fg%2F1hf2v9cm1!19sChIJj2M3aSC02YgRgmxoMwWsT2s,Thriller Miami Speedboat Adventures,4.7,3694,Boat tour agency,"401 Biscayne Blvd T5880, Miami, FL 33132, United States","QRH7+3P Miami, Florida, USA",http://www.thrillermiami.com/,+1 305-371-3278,"Open ⋅ Closes 7:30 pm

Updated by phone call 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMtxtPGJo1JcVYhz1NMIos3r_2JtU5dK2GtsKVK=w431-h240-k-no,true,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:06:28.403Z,9 am–7:30 pm,9 am–7:30 pm,9 am–7:30 pm,9 am–7:30 pm,9 am–7:30 pm,9 am–7:30 pm,9 am–7:30 pm,,,"Thrill rides in open-topped speedboats, with commentary on Miami sights & celebrity houses."
https://www.google.com/maps/place/Park+Inc/data=!4m7!3m6!1s0x885c17c31a50cf55:0x1d3809fde0aa8877!8m2!3d35.9606808!4d-83.9196597!16s%2Fg%2F1tfbcwmt!19sChIJVc9QGsMXXIgRd4iq4P0JOB0,Park Inc,,,Parking lot,"603 Main St SW, Knoxville, TN 37902, United States","X36J+74 Knoxville, Tennessee, USA",https://parkinc.com/,+1 800-495-0163,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bdDFF0zeIQp2ySYqEj1PWw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=323.61664&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+South+Beach+Vero+Beach+FL/@27.638635,-80.3946317,14z",2025-10-28T19:06:31.254Z,,,,,,,,,,
