placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,sunday,monday,tuesday,wednesday,thursday,friday,saturday,error,info
https://www.google.com/maps/place/West+Texas+Optimal+Health/data=!4m7!3m6!1s0x86fdeb7bc0b3b485:0xa70d097939a591cb!8m2!3d33.586568!4d-102.378639!16s%2Fg%2F11v5_6kgyv!19sChIJhbSzwHvr_YYRy5GlOXkJDac,West Texas Optimal Health,4.4,14,Medical clinic,"915 Austin St, Levelland, TX 79336, United States","HJPC+JG Levelland, Texas, USA",https://www.westtexasoptimalhealth.com/,+1 806-310-2715,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no7fGyQXaQnh9LL0n3Yrrj3IsBgGUv0H4TSuVZQT9z0tRW4dFTL_Yrux_mOFULJCRPZyko-EhqsbJJc8gB1k-EzShw8bYEolgCk9WcKvBR0hlhJVmWCUHQKJCNGXTk4JCuY7Br-=w408-h510-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Levelland+Lubbock+TX/@33.5777801,-101.9917802,14z",2025-09-29T00:17:39.548Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,,
https://www.google.com/maps/place/Cendant+Stem+Cell+Center/data=!4m7!3m6!1s0x86fe7361ee56b745:0x49422b001e8217aa!8m2!3d33.531788!4d-101.920085!16s%2Fg%2F11pyb1v16w!19sChIJRbdW7mFz_oYRqheCHgArQkk,Cendant Stem Cell Center,4.7,10,Medical clinic,"5152 69th St STE 101, Lubbock, TX 79424, United States","G3JH+PX Lubbock, Texas, USA",http://www.cendanthealth.com/,+1 806-500-9948,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KHI3wtMFw4MerEMyqeiBtw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=256.48593&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Levelland+Lubbock+TX/@33.5777801,-101.9917802,14z",2025-09-29T00:17:44.860Z,Closed,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,8:30 am–6 pm,9:30 am–5 pm,,
https://www.google.com/maps/place/Bryce+Olson+Physical+Therapy/data=!4m7!3m6!1s0x86fe73231cf58dd7:0x645fd632269a1bc7!8m2!3d33.5538856!4d-101.9443528!16s%2Fg%2F1hf01yq2b!19sChIJ1431HCNz_oYRxxuaJjLWX2Q,Bryce Olson Physical Therapy,5.0,408,Physical therapy clinic,"6014 45th St Suite B, Lubbock, TX 79407, United States","H334+H7 Lubbock, Texas, USA",http://bryceolsonpt.com/,+1 806-686-4444,Closed ⋅ Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LilEsKHQcOgkiXK0J4a5Aw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=2.7512922&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Levelland+Lubbock+TX/@33.5777801,-101.9917802,14z",2025-09-29T00:17:49.958Z,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,,
"https://www.google.com/maps/place/Rejuvenate+--+Health,+Hormones,+and+Aesthetics/data=!4m7!3m6!1s0x86fe733eb4ed2553:0xc1b62ac1988f5de2!8m2!3d33.5554632!4d-101.9530682!16s%2Fg%2F11d_79v4yv!19sChIJUyXttD5z_oYR4l2PmMEqtsE","Rejuvenate -- Health, Hormones, and Aesthetics",,,Medical clinic,"6205 43rd St, Lubbock, TX 79407, United States","H24W+5Q Lubbock, Texas, USA",https://www.evexias.com/practices/rejuvenate,+1 806-749-2263,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipM2wjEhk1VoKRT1xCx86TQGnquqFhekanKHgcEM=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Levelland+Lubbock+TX/@33.5777801,-101.9917802,14z",2025-09-29T00:17:54.752Z,Closed,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",8 am–12 pm,Closed,,
https://www.google.com/maps/place/QC+Kinetix+%28Lubbock%29/data=!4m7!3m6!1s0x86fe7358e2eebb09:0xdb6d49c5b6ededf2!8m2!3d33.5190347!4d-101.9156511!16s%2Fg%2F11pdk6s9kl!19sChIJCbvu4lhz_oYR8u3ttsVJbds,QC Kinetix (Lubbock),4.8,57,Pain control clinic,"4903 82nd St Suite 50, Lubbock, TX 79424, United States","G39M+JP Lubbock, Texas, USA",https://qckinetix.com/lubbock/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,+1 806-779-4285,,https://lh3.googleusercontent.com/p/AF1QipNXkPhXk6dRkm1xHgN8-W0EkemsqbHdu-YUjJhs=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Levelland+Lubbock+TX/@33.5777801,-101.9917802,14z",2025-09-29T00:17:59.662Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Concentra+Urgent+Care/data=!4m7!3m6!1s0x86fe6c550c2dd613:0xab5984445ea6b145!8m2!3d33.5496919!4d-101.9505307!16s%2Fg%2F1tj33l78!19sChIJE9YtDFVs_oYRRbGmXkSEWas,Concentra Urgent Care,4.2,874,Occupational health service,"6048 Marsha Sharp Fwy W, Lubbock, TX 79407, United States","G2XX+VQ Lubbock, Texas, USA",http://www.concentra.com/?utm_source=Yext&utm_medium=Organic&utm_campaign=Homepage%20Link,+1 806-745-2200,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4npVfb_OhT3kJZzglKGdF4AH7sSCjPuNRuiOSNdWmAnm1pKuOTpFtH9kpR5RfWVDyag1etyJn3i-m-CnsYo08Xi9PFm3rJcth11TBpdhaQQotbSBnZ1iAfd4l7XYiUnBbI1KtTyk=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Levelland+Lubbock+TX/@33.5777801,-101.9917802,14z",2025-09-29T00:18:04.662Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,
https://www.google.com/maps/place/Oceans+Behavioral+Hospital+Lubbock/data=!4m7!3m6!1s0x86fe0d77513caa1f:0xc222dc86739e0170!8m2!3d33.6167873!4d-101.9015391!16s%2Fg%2F11jzy90qzc!19sChIJH6o8UXcN_oYRcAGec4bcIsI,Oceans Behavioral Hospital Lubbock,4.5,46,Psychiatric hospital,"4202 Princeton St, Lubbock, TX 79415, United States","J38X+P9 Lubbock, Texas, USA",https://oceanshealthcare.com/ohc-location/lubbock/?utm_campaign=gmb&utm_medium=organic&utm_source=gmb,+1 806-515-7473,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np-Tuv1YS8AyZZH5fIng8UvAlwvKhRQVVcBMenYJKMIcDaalZE6Df9ZcOxEqmYBtY4pVNA2gkxlg4QGjolymZWZ8c2BUdOk-SANWvzEkEeeXhIxMqryqW9Ur1YRwcGBpZHlywiN=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Levelland+Lubbock+TX/@33.5777801,-101.9917802,14z",2025-09-29T00:18:09.827Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/AllerVie+Health+-+Lubbock+19/data=!4m7!3m6!1s0x86fe0d2bbff47ba1:0xeaa8e3c8154cb28d!8m2!3d33.5782663!4d-101.9305176!16s%2Fg%2F1thxlhzm!19sChIJoXv0vysN_oYRjbJMFcjjqOo,AllerVie Health - Lubbock 19,4.6,146,Allergist,"5424 19th St #300, Lubbock, TX 79407, United States","H3H9+8Q Lubbock, Texas, USA",http://www.allervie.com/lubbock-19/?utm_source=gmb&utm_medium=organic,+1 806-795-4391,"Closed ⋅ Opens 7:30 am Mon

Updated by others 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4npVw2HigQ5dfYccpLPpb6i2gNCXIn4xSV0DATmqAyQplE7_huSPCO0fL5wPKwoRUMe_Uj2XsRSGfTN4cs6nLh6jBOm0N3myfzVk8Y4wjb2TgfK511ICvVljuzPC3eqzkrpF9q5U9DWneAIQ=w533-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Levelland+Lubbock+TX/@33.5777801,-101.9917802,14z",2025-09-29T00:18:15.163Z,Closed,7:30 am–3:30 pm,"8–11:30 am, 1–4:30 pm",7:30 am–3:30 pm,"8–11:30 am, 1–5:30 pm",8 am–12:30 pm,Closed,,
https://www.google.com/maps/place/Texas+Oncology-Lubbock/data=!4m7!3m6!1s0x86fe0d002d20b323:0xac1857a40ce581f5!8m2!3d33.605145!4d-101.9143734!16s%2Fg%2F11wvt9vpnr!19sChIJI7MgLQAN_oYR9YHlDKRXGKw,Texas Oncology-Lubbock,,,Cancer treatment center,"424 N Utica Ave, Lubbock, TX 79416, United States","J34P+37 Lubbock, Texas, USA",https://www.texasoncology.com/cancer-centers/lubbock/lubbock/radiation-oncology,+1 806-776-8200,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qKOX6N7kyG_KH_eHxm_DWg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=277.21613&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Levelland+Lubbock+TX/@33.5777801,-101.9917802,14z",2025-09-29T00:18:19.937Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,
,,,,,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Littlefield+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-29T00:18:29.661Z,,,,,,,,No new results found,
https://www.google.com/maps/place/Stages+of+Recovery+Inc.+-+Addiction+Treatment+Services/data=!4m7!3m6!1s0x86fe72f53241cc21:0x3973f95cf073e3d!8m2!3d33.5483902!4d-101.8910743!16s%2Fg%2F11b88w8sbd!19sChIJIcxBMvVy_oYRPT4Hz5U_lwM,Stages of Recovery Inc. - Addiction Treatment Services,4.8,64,Addiction treatment center,"3513 50th St #200, Lubbock, TX 79413, United States","G4X5+9H Lubbock, Texas, USA",https://stagesrecoverycenters.com/lubbock-tx/,+1 806-412-4721,Closed ⋅ Opens 9:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipN5XM0oB_LLKqmYwhnr_-FcxUS_p9XhmI3-IAaz=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Slaton+Lubbock+TX/@33.5686427,-101.8464072,14z",2025-09-29T00:18:43.658Z,Closed,9:30 am–8:30 pm,9:30 am–8:30 pm,9:30 am–8:30 pm,9:30 am–8:30 pm,9:30 am–8:30 pm,Closed,,LGBTQ+ friendly
https://www.google.com/maps/place/American+Cancer+Society+-+Hope+Lodge+-+Lubbock/data=!4m7!3m6!1s0x86fe0d6559823d9d:0x30ed660608194c56!8m2!3d33.5846939!4d-101.8904746!16s%2Fg%2F11h2p6zxjy!19sChIJnT2CWWUN_oYRVkwZCAZm7TA,American Cancer Society - Hope Lodge - Lubbock,5.0,12,Non-profit organization,"3511 10th St, Lubbock, TX 79415, United States","H4M5+VR Lubbock, Texas, USA",http://www.cancer.org/hopelodgelubbock,+1 806-745-0700,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pMdt5Uw2mrodRkFT-KR0dA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=151.34027&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Post+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-29T00:18:58.275Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/University+Medical+Center/data=!4m7!3m6!1s0x86fe12a7eb127fdf:0x994311962dc7ff38!8m2!3d33.5877995!4d-101.8923493!16s%2Fg%2F1tfqlv8d!19sChIJ338S66cS_oYROP_HLZYRQ5k,University Medical Center,3.3,468,University hospital,"602 Indiana Ave, Lubbock, TX 79415, United States","H4Q5+43 Lubbock, Texas, USA",https://www.umchealthsystem.com/locations/university-medical-center/,+1 806-775-8200,,https://lh3.googleusercontent.com/p/AF1QipMEg1Pnbzo8_6pUPOQDYrr5aoKd3q0PJf4VoMuc=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Post+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-29T00:19:03.378Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/UNITED+STATES+ASSOCIATION+of+OPIOID+TREATMENT+PROVIDERS/data=!4m7!3m6!1s0x8640b8f50264cea3:0xb4b46a0a54662d45!8m2!3d33.5774378!4d-101.8754679!16s%2Fg%2F11c52_1zjx!19sChIJo85kAvW4QIYRRS1mVApqtLQ,UNITED STATES ASSOCIATION of OPIOID TREATMENT PROVIDERS,5.0,9,Non-profit organization,"2701 19th St, Lubbock, TX 79410, United States","H4GF+XR Lubbock, Texas, USA",http://usaotp.org/,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npcsE4OQaHN4vRtsR-0X_NxaPxPkP2-jtMbZlX_tXYOQgBcg1ko-wL7alkHM7nCvwuDnVF5BXRTQZFQOzPvVfucMMCQuRiyRaHklXebwweyWponD0dioYSvuDg0P9kzReWw517J=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Post+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-29T00:19:06.116Z,,,,,,,,,
https://www.google.com/maps/place/Vortex+Health+Neuropathy/data=!4m7!3m6!1s0x86fe73d6523744a9:0xecdac1eac5fc4746!8m2!3d33.5747288!4d-101.8980422!16s%2Fg%2F11tgbv6frc!19sChIJqUQ3UtZz_oYRRkf8xerB2uw,Vortex Health Neuropathy,5.0,2,Medical clinic,"3813 22nd St #5b, Lubbock, TX 79410, United States","H4F2+VQ Lubbock, Texas, USA",https://www.vortexhealthtx.com/?utm_source=GMBlisting&utm_medium=organic&utm_campaign=gmb,+1 806-535-8453,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=r9-MREKMDWPmHbfLIjPnNA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=182.49582&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Seagraves+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-29T00:19:21.139Z,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–3 pm,8:30 am–4:30 pm,8:30 am–1 pm,Closed,,
https://www.google.com/maps/place/Lehman+Dermatology+Clinic/data=!4m7!3m6!1s0x86fe72ac922bf327:0xce0f88da5ddc06ce!8m2!3d33.5756452!4d-101.8961391!16s%2Fg%2F1vysw_32!19sChIJJ_Mrkqxy_oYRzgbcXdqID84,Lehman Dermatology Clinic,3.0,31,Skin care clinic,"3715 21st St, Lubbock, TX 79410, United States","H4G3+7G Lubbock, Texas, USA",https://rymaps.xyz/business/lehman-dermatology-clinic-njrbp4,+1 806-795-0617,"Closed ⋅ Opens 9 am Mon

Confirmed by this business 9 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6BB1x-_lvietsHB0eqkuxQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.50201&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Seagraves+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-29T00:19:26.118Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,
https://www.google.com/maps/place/The+Kidney+Care+Center/data=!4m7!3m6!1s0x86fe6d57035fe3e1:0x15eb461287b933fc!8m2!3d33.5602287!4d-101.8462387!16s%2Fg%2F11lfbf3pyq!19sChIJ4eNfA1dt_oYR_DO5hxJG6xU,The Kidney Care Center,5.0,3,Medical clinic,"3702 I-27, Lubbock, TX 79412, United States","H563+3G Lubbock, Texas, USA",http://www.thekidneycarecenter.com/,+1 806-256-7077,Closed ⋅ Opens 6 am Mon,https://lh3.googleusercontent.com/p/AF1QipOlH8fnJMncxfJHJ6NQHcP6k1erwxaOmUT51p5F=w408-h306-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Seagraves+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-29T00:19:30.901Z,Closed,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–4 pm,6 am–4 pm,,
https://www.google.com/maps/place/Baylor+Scott+%26+White+Transplant+Services+-+Lubbock/data=!4m7!3m6!1s0x86fe73d2800e1051:0xd61e4568efc8b9ab!8m2!3d33.5748168!4d-101.8952764!16s%2Fg%2F11qpxp_vxm!19sChIJURAOgNJz_oYRq7nI72hFHtY,Baylor Scott & White Transplant Services - Lubbock,,,Medical clinic,"3711 22nd St STE B, Lubbock, TX 79410, United States","H4F3+WV Lubbock, Texas, USA",https://www.bswhealth.com/locations/clinical-group/transplant-services?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings,+1 817-922-4650,,https://lh3.googleusercontent.com/p/AF1QipNiD5egl0m-LwMMbYyBO_C_gK45iOOQnWmRlnGV=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Seagraves+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-29T00:19:33.589Z,,,,,,,,,
"https://www.google.com/maps/place/Lubbock+Varicose+Vein+Center/@33.5767383,-101.8935497,17z/data=!3m1!4b1!4m6!3m5!1s0x86fe72ab47366113:0x9178ed5e4f6ba1b8!8m2!3d33.5767383!4d-101.8935497!16s%2Fg%2F1tgfdtv5",Lubbock Varicose Vein Center,2.6,5,Medical clinic,"3525 19th St, Lubbock, TX 79410, United States","H4G4+MH Lubbock, Texas, USA",,+1 806-687-8346,Closed ⋅ Opens 9 am Mon,,false,"https://www.google.com/maps/search/Infusion+centers+in+Seagraves+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-29T00:19:40.396Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,
,,,,,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Muleshoe+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-29T00:19:49.322Z,,,,,,,,No new results found,
,,,,,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Tahoka+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-29T00:19:58.459Z,,,,,,,,No new results found,
https://www.google.com/maps/place/UMC+Burn+Center/data=!4m7!3m6!1s0x86fe0d5776523803:0xabfd92df9777bc0!8m2!3d33.5884309!4d-101.8909748!16s%2Fg%2F11cp7gtpz7!19sChIJAzhSdlcN_oYRwHt3-S3Zvwo,UMC Burn Center,4.3,11,Medical Center,"602 Indiana Ave, Lubbock, TX 79415, United States","H4Q5+9J Lubbock, Texas, USA",http://www.umchealthsystem.com/,+1 806-775-8668,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=maxQlONvEds5gQbuM0BDkQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=99.115234&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Lockney+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-29T00:20:11.573Z,,,,,,,,,
https://www.google.com/maps/place/Lone+Star+Total+Health/data=!4m7!3m6!1s0x86fe7312de74ccf7:0x3a8f89cb25eb711f!8m2!3d33.570939!4d-101.9054702!16s%2Fg%2F11f6kr8qzr!19sChIJ98x03hJz_oYRH3HrJcuJjzo,Lone Star Total Health,4.2,10,Local medical services,"2424 Quaker Ave, Lubbock, TX 79410, United States","H3CV+9R Lubbock, Texas, USA",http://lonestartotalhealth.com/,+1 806-283-5844,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPuLMnNHFjGUaiVysW5JQJpq-BIND2pGmRIKdr3=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Lockney+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-29T00:20:16.384Z,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,10 am–4 pm,,
https://www.google.com/maps/place/U+C+University+Clinic/data=!4m7!3m6!1s0x86fe12be9314e787:0x44449b6fe67b5f08!8m2!3d33.5983853!4d-101.8707538!16s%2Fg%2F1vv2spk8!19sChIJh-cUk74S_oYRCF975m-bREQ,U C University Clinic,2.8,9,Medical clinic,"111 University Ave, Lubbock, TX 79415, United States","H4XH+9M Lubbock, Texas, USA",,+1 806-747-4415,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rWrz8MV1r0-hIOeK28saSg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=298.29462&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Lockney+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-29T00:20:21.389Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–1 pm,,
,,,,,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Snyder+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-29T00:20:31.577Z,,,,,,,,No new results found,
https://www.google.com/maps/place/Covenant+Medical+Group:+Wolfforth+Clinic/data=!4m7!3m6!1s0x86fe745b8cda824f:0xacee2df97634166!8m2!3d33.5158805!4d-102.0094604!16s%2Fg%2F11cp5vltp7!19sChIJT4LajFt0_oYRZkFjl9_izgo,Covenant Medical Group: Wolfforth Clinic,5.0,6,Medical clinic,"502 N Dowden Rd Suite 105, Wolfforth, TX 79382, United States","GX8R+96 Wolfforth, Texas, USA",http://www.covmedgroup.org/,+1 806-725-6885,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq1ZuyvOoen0-dwOfB5G3oJCe3YYUg3bbNmHESeVAzlVQYsVZk2sxOCB2UBa3I7LWgkUAxno6yMI6RNohAR2Wx7XaDI5iXv30uXY65COCxDZvF2_xAjTbJ_IBQ84GDPuUdZzrwE=w408-h306-k-no,false,"https://www.google.com/maps/search/Infusion+centers+in+Wolfforth+Lubbock+TX/@33.5059189,-102.0090575,14z",2025-09-29T00:20:44.855Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,
,,,,,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Haskell+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-29T00:20:53.428Z,,,,,,,,No new results found,
"https://www.google.com/maps/place/Texas+Tech+Physicians:+Ear,+Nose+and+Throat+%28ENT%29/data=!4m7!3m6!1s0x86fe0dadc30f95b9:0x46e5588435725712!8m2!3d33.5902329!4d-101.891048!16s%2Fg%2F11pd0zp0kz!19sChIJuZUPw60N_oYREldyNYRY5UY","Texas Tech Physicians: Ear, Nose and Throat (ENT)",4.9,1031,Medical clinic,"3601 4th St 4th Floor, Lubbock, TX 79430, United States","H4R5+3H Lubbock, Texas, USA",https://www.texastechphysicians.com/clinics/lubbock/ent/default.aspx?utm_source=GMBSocialClimb&utm_medium=TexasTechPhysicians%3AEar%2CNoseandThroat%28ENT%29,+1 806-743-2373,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cZWlT7KGPCKv_-yqTEW1lQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=119.329285&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Ralls+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-29T00:21:09.621Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,
https://www.google.com/maps/place/Texas+Tech+Physicians:+Surgery/data=!4m7!3m6!1s0x86fe0d154bdfdeb9:0xf43609c06d49bb9a!8m2!3d33.5901444!4d-101.8910253!16s%2Fg%2F11rnnxmsj3!19sChIJud7fSxUN_oYRmrtJbcAJNvQ,Texas Tech Physicians: Surgery,4.9,494,Surgical center,"3601 4th St, Lubbock, TX 79430, United States","H4R5+3H Lubbock, Texas, USA",https://www.texastechphysicians.com/lubbock/surgery/default.aspx?utm_source=GMBSocialClimb&utm_medium=TexasTechPhysicians%3ASurgery,+1 806-743-2373,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOLgwEiIYpvZul4wuDxoFf5ZEoUnsYBX54ODj6z=w427-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Ralls+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-29T00:21:14.537Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,
"https://www.google.com/maps/place/Canyon+Lakes+Residential+Center/@33.6123928,-101.8683704,17z/data=!3m1!4b1!4m6!3m5!1s0x86fe1292909d7657:0xd667ecf7b0fec3f6!8m2!3d33.6123928!4d-101.8683704!16s%2Fg%2F1jlj_cxkr",Canyon Lakes Residential Center,2.0,6,Psychologist,"2402 Cyn Lk Dr, Lubbock, TX 79415, United States","J46J+XM Lubbock, Texas, USA",,+1 806-762-5782,,,false,"https://www.google.com/maps/search/Infusion+centers+in+Ralls+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-29T00:21:19.580Z,,,,,,,,,
https://www.google.com/maps/place/Texas+Tech+Physicians:+Pediatric+Subspecialty/data=!4m7!3m6!1s0x86fe0d15ce58363b:0x13d0ae8991b4aad1!8m2!3d33.5902316!4d-101.8910426!16s%2Fg%2F11p_2k5rfy!19sChIJOzZYzhUN_oYR0aq0kYmu0BM,Texas Tech Physicians: Pediatric Subspecialty,4.9,459,Medical clinic,"Physicians Medical Pavilion, 3601 4th St 3rd Floor, Lubbock, TX 79430, United States","H4R5+3H Lubbock, Texas, USA",https://www.texastechphysicians.com/default.aspx?utm_source=GMBSocialClimb&utm_medium=TexasTechPhysicians%3APediatricNeurology,+1 806-743-7336,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPjQDvPzBmzT86qBi17OZ8zjIZxKSo-3ho7Cg5m=w427-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Ralls+Lubbock+TX/@33.5835732,-101.8551675,14z",2025-09-29T00:21:24.413Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,
