placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Craftsman+Electric+Inc/data=!4m7!3m6!1s0x549598729e700001:0x1d872008e41249c2!8m2!3d45.5176503!4d-122.4120693!16s%2Fg%2F11f63xtpwq!19sChIJAQBwnnKYlVQRwkkS5Agghx0,Craftsman Electric Inc,5.0,13,Electrician,"2870 NE Hogan Dr suite e 301, Gresham, OR 97030, United States","GH9Q+35 Gresham, Oregon, USA",https://www.craftsmanelectricinc.com/,+1 971-274-5536,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPshQgQzbds_9WrSN7fP4YonOjPQcOz2-V9dHc0=w578-h240-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Gresham+Portland+OR/@45.5044715,-122.4356657,14z",2026-01-10T22:43:21.862Z,,,,
https://www.google.com/maps/place/Electrician+Guys+Gresham/data=!4m7!3m6!1s0x87d8fdb7067d2411:0x755184067f302cb5!8m2!3d45.4976943!4d-122.4184439!16s%2Fg%2F11vf2bf_rt!19sChIJESR9Brf92IcRtSwwfwaEUXU,Electrician Guys Gresham,4.9,36,Electrician,"1304 Powell Blvd, Gresham, OR 97030, United States","FHXJ+3J Gresham, Oregon, USA",https://www.greshamelectricianpros.com/,+1 503-741-8726,Open · Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipMTi9Ymi-cduydDPXzHSNnTArafjgTZqFytg-eu=w408-h306-k-no,true,8 am–9 pm,11 am–6 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+Gresham+Portland+OR/@45.5044715,-122.4356657,14z",2026-01-10T22:43:26.733Z,,,,
https://www.google.com/maps/place/Moen+Machinery+Co./data=!4m7!3m6!1s0x5495985bd86e2793:0x23f07414f944dc06!8m2!3d45.4994927!4d-122.4133502!16s%2Fg%2F1tfc1qyb!19sChIJkydu2FuYlVQRBtxE-RR08CM,Moen Machinery Co.,4.0,150,Farm equipment supplier,"268 NE Hogan Dr, Gresham, OR 97030, United States","FHXP+QM Gresham, Oregon, USA",https://www.moenmachinery.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,+1 503-666-9159,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNVOFKhJIuwfjlvOZ_j_BdsnBKPCtS-OM5uOwxG=w426-h240-k-no,true,8 am–5 pm,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Gresham+Portland+OR/@45.5044715,-122.4356657,14z",2026-01-10T22:43:31.569Z,,"Longtime shop selling lawnmowers & other outdoor power equipment for home, farm & commercial uses.",,
https://www.google.com/maps/place/Tom%27s+Electrical/data=!4m7!3m6!1s0x5495992fddaaf577:0xd01fd75a05e87e37!8m2!3d45.5187927!4d-122.4149316!16s%2Fg%2F11t_pnqz4v!19sChIJd_Wq3S-ZlVQRN37oBVrXH9A,Tom's Electrical,5.0,8,Electrician,"24076 SE Stark St #224, Gresham, OR 97030, United States","GH9P+G2 Gresham, Oregon, USA",,+1 503-739-9848,Open · Closes 10 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WJHTTYM0B11s9f9vEAks8w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=7.414016&pitch=0&thumbfov=100,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/generator+installation+services+in+Gresham+Portland+OR/@45.5044715,-122.4356657,14z",2026-01-10T22:43:36.504Z,,,,
https://www.google.com/maps/place/Coastal+Farm+%26+Ranch/data=!4m7!3m6!1s0x549598729b70f205:0x81c42f3693fa1d46!8m2!3d45.5177106!4d-122.4136815!16s%2Fg%2F1tv3nd9k!19sChIJBfJwm3KYlVQRRh36kzYvxIE,Coastal Farm & Ranch,4.5,2246,Farm shop,"2865 NE Hogan Dr, Gresham, OR 97030, United States","GH9P+3G Gresham, Oregon, USA",https://www.coastalcountry.com/about/store-locations/gresham,+1 503-674-5337,Open · Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipNnkQQly9CgybuW_dQpWOVXJTvBZ4ZSK-DbV46p=w408-h357-k-no,true,8 am–9 pm,9 am–6 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+Gresham+Portland+OR/@45.5044715,-122.4356657,14z",2026-01-10T22:43:41.668Z,,"Outfitter for farm/ranch supplies offering livestock feed, boots & workwear, tools, stoves & fences. · In-store pick-up",,
https://www.google.com/maps/place/Total+Rental+Center/data=!4m7!3m6!1s0x54959878ed24fe03:0x53e55ad514cef31a!8m2!3d45.5194059!4d-122.4352925!16s%2Fg%2F1v44q3km!19sChIJA_4k7XiYlVQRGvPOFNVa5VM,Total Rental Center,4.4,119,Equipment rental agency,"22017 SE Stark St, Gresham, OR 97030, United States","GH97+QV Gresham, Oregon, USA",http://www.totalrentalcenter.biz/,+1 503-665-3107,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzCl-zuAiDcpFkpnngN9YrFjXCoExmiRhQdTjxc-8yRr3qbGnL4S4GPT3riP2cUJ8zfDnBHwUlBAKyMoSfWhRP0AaT1da9cxeXuwvgONICdjWne-fKFC-V1SsYAvwU1kSg6r8l4=w426-h240-k-no,true,7:30 am–5:30 pm,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Gresham+Portland+OR/@45.5044715,-122.4356657,14z",2026-01-10T22:43:46.886Z,,,,
https://www.google.com/maps/place/Zurita%27s+Small+Engine+Repair/data=!4m7!3m6!1s0x5495985fa6f817b5:0x251a719ecc2e45d7!8m2!3d45.5015067!4d-122.4218374!16s%2Fg%2F11by_qcwfv!19sChIJtRf4pl-YlVQR10UuzJ5xGiU,Zurita's Small Engine Repair,4.3,25,Small engine repair service,"890 NE 6th St, Gresham, OR 97030, United States","GH2H+J7 Gresham, Oregon, USA",https://www.facebook.com/zuritas.small.engine.repair,+1 971-275-0200,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMMK7Ac9RqxtzvXtGK5GfaaUWgLSc5mBDiQTt23=w426-h240-k-no,true,Closed,Closed,8 am–12 pm,8 am–12 pm,8 am–12 pm,8 am–12 pm,8 am–12 pm,"https://www.google.com/maps/search/generator+installation+services+in+Gresham+Portland+OR/@45.5044715,-122.4356657,14z",2026-01-10T22:43:51.742Z,Identifies as Latino-owned,,,
https://www.google.com/maps/place/Gresham+Powersports/data=!4m7!3m6!1s0x5495985e42878599:0xd19ae59de48e9d66!8m2!3d45.5045293!4d-122.4006414!16s%2Fg%2F1pp2txk8c!19sChIJmYWHQl6YlVQRZp2O5J3lmtE,Gresham Powersports,4.4,324,Motorcycle dealer,"993 NE Kane Dr, Gresham, OR 97030, United States","GH3X+RP Gresham, Oregon, USA",https://www.greshampowersports.com/,+1 503-912-0493,"Open · Closes 6 pm

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMgRllnUl0MTkO_Tw1qI2FCvGJOP7a2zAEHemIB=w408-h408-k-no,true,9 am–6 pm,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Gresham+Portland+OR/@45.5044715,-122.4356657,14z",2026-01-10T22:43:56.614Z,Identifies as women-owned,· In-store shopping · Kerbside pickup · Delivery,,
https://www.google.com/maps/place/Gresham+ReStore+-+Habitat+for+Humanity/data=!4m7!3m6!1s0x5495a267df9a3265:0x61aa155291254cc!8m2!3d45.5273385!4d-122.4760779!16s%2Fg%2F11dylxkz72!19sChIJZTKa32eilVQRzFQSKVWhGgY,Gresham ReStore - Habitat for Humanity,4.3,870,Home improvement store,"610 NE 181st Ave, Portland, OR 97230, United States","GGGF+WH Portland, Oregon, USA",http://pdxrestore.org/,+1 503-575-7336,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNpZYb6J79c6wRm3PDjX-9DDzId2l7FEa-KK9S0=w408-h272-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–2 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Gresham+Portland+OR/@45.5044715,-122.4356657,14z",2026-01-10T22:44:01.646Z,LGBTQ+ friendly,· In-store shopping · Kerbside pickup,,
https://www.google.com/maps/place/Pap%C3%A9+Machinery+Agriculture+%26+Turf/data=!4m7!3m6!1s0x5495999a25949027:0xc2b1b7999548e7e5!8m2!3d45.4977481!4d-122.4161311!16s%2Fg%2F11h0_k0xw!19sChIJJ5CUJZqZlVQR5edIlZm3scI,Papé Machinery Agriculture & Turf,4.3,93,Tractor dealer,"1510 E Powell Blvd, Gresham, OR 97030, United States","FHXM+3G Gresham, Oregon, USA",https://agriculture.papemachinery.com/locations/oregon/gresham?utm_source=google&utm_medium=organic&utm_campaign=gmb-link&utm_content=gresham-or,+1 503-663-4353,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNTmd8NOWE6-rpySeRVFlPENTNN3wURSdmhC5it=w408-h264-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Gresham+Portland+OR/@45.5044715,-122.4356657,14z",2026-01-10T22:44:06.549Z,,· In-store shopping · In-store pick-up · Delivery,,
https://www.google.com/maps/place/Generator+Maintenance/data=!4m7!3m6!1s0x54959f2ab90bffff:0xb3f9f7907af265fe!8m2!3d45.4716746!4d-122.4606932!16s%2Fg%2F11y44vhrc5!19sChIJ__8LuSqflVQR_mXyepD3-bM,Generator Maintenance,,,,"2830 SW Butler Rd, Gresham, OR 97080, United States","FGCQ+MP Gresham, Oregon, USA",https://oregongenerators.com/contact-us/,+1 503-302-9977,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JLIpoDXCvHSc50wpiRGsbA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=166.75288&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Gresham+Portland+OR/@45.5044715,-122.4356657,14z",2026-01-10T22:44:09.525Z,,,,
https://www.google.com/maps/place/Portland+General+Electric+Co/data=!4m7!3m6!1s0x5495985c19b2032b:0x33283bdf1d04074e!8m2!3d45.5018458!4d-122.4154143!16s%2Fg%2F11bz09zfr8!19sChIJKwOyGVyYlVQRTgcEHd87KDM,Portland General Electric Co,3.1,38,Electric utility company,"1705 NE Burnside Rd, Gresham, OR 97030, United States","GH2M+PR Gresham, Oregon, USA",https://www.portlandgeneral.com/,+1 800-542-8818,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxXHV5jjfAebiZS7pgtYRQGT0-WUPclFL1i0uZs18H85cYhZblXyIA4C9e0TLic3boC5CG0ecYa2Dm9WF1dvwTBlbyVcFxgasW_HGYri3o8eziOVPwC-tCAHDA71pD8lCytuUpb-g=w408-h306-k-no,true,Closed,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Gresham+Portland+OR/@45.5044715,-122.4356657,14z",2026-01-10T22:44:14.486Z,,,,
https://www.google.com/maps/place/The+Heating+Specialist/data=!4m7!3m6!1s0x5495a16db3ff7d3d:0x93b2dc061a20543d!8m2!3d45.5362326!4d-122.50023!16s%2Fg%2F1vs1rlhm!19sChIJPX3_s22hlVQRPVQgGgbcspM,The Heating Specialist,4.8,373,Heating contractor,,,https://theheatingspecialist.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 503-257-7000,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipO91xLGtgkFPAG9hmNXhWMN_1E5OHwJv7L4X-1c=w426-h240-k-no,true,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Gresham+Portland+OR/@45.5044715,-122.4356657,14z",2026-01-10T22:44:19.265Z,,,,
https://www.google.com/maps/place/CJ+Electric/data=!4m7!3m6!1s0x549599b1f6fa9415:0x3d12aaade07abc4c!8m2!3d45.488104!4d-122.388391!16s%2Fg%2F1tj9bqcg!19sChIJFZT69rGZlVQRTLx64K2qEj0,CJ Electric,5.0,3,Electrician,"1150 SE Laura Dr, Gresham, OR 97080, United States","FJQ6+6J Gresham, Oregon, USA",,+1 503-300-5740,Closed · Opens 9 am Sun,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=j9hZHfAmAO_pLOvINuFXTw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=96.80428&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,Closed,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/generator+installation+services+in+Gresham+Portland+OR/@45.5044715,-122.4356657,14z",2026-01-10T22:44:24.193Z,,,,
https://www.google.com/maps/place/Gresham+Electric+Inc/data=!4m7!3m6!1s0x20cced62f203956d:0x2a2e920a24d20024!8m2!3d45.4648937!4d-122.4365715!16s%2Fg%2F11lnf49rl7!19sChIJbZUD8mLtzCARJADSJAqSLio,Gresham Electric Inc,5.0,7,Electrician,"4664 SE Antelope Hills, Gresham, OR 97080, United States","FH77+X9 Gresham, Oregon, USA",https://gresham-electric.com/,+1 503-740-1727,Closed · Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dUWS4nWz18Eud0Qt9QCHxg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.716567&pitch=0&thumbfov=100,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Gresham+Portland+OR/@45.5044715,-122.4356657,14z",2026-01-10T22:44:29.037Z,,,,
https://www.google.com/maps/place/Harbor+Freight/data=!4m7!3m6!1s0x549598729621f467:0xcbf0c761f9922f8e!8m2!3d45.5181689!4d-122.4113869!16s%2Fg%2F1th86v8_!19sChIJZ_QhlnKYlVQRji-S-WHH8Ms,Harbor Freight,4.3,1281,Hardware store,"2950 NE Hogan Dr, Gresham, OR 97030, United States","GH9Q+7C Gresham, Oregon, USA",https://www.harborfreight.com/storelocator/2950-ne-hogan-dr-gresham-97030?number=169,+1 503-492-8386,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxykzWzYTCKNE_gRsVIx0zndnT2jOsO1gTHAZG1BG0e-alh0BtSIpBqKCExdDtrTQabfBxShfg6i6R48x0v5Q9NtC_F_WxYBcySaRXu01yR44Om4gGq__DKSCeZ4yLnZwiOwHlV7g=w438-h240-k-no,true,8 am–8 pm,9 am–6 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Gresham+Portland+OR/@45.5044715,-122.4356657,14z",2026-01-10T22:44:34.406Z,,"Retail chain carrying a wide range of tools, hardware & other products for the home, garden & car. · In-store pick-up",,
https://www.google.com/maps/place/SILVER+LINING+JEWELRY+AND+LOAN+GRESHAM/data=!4m7!3m6!1s0x5495a26dd1931eab:0xc3d7fd7005f5270!8m2!3d45.5203755!4d-122.476823!16s%2Fg%2F11b5wchm9g!19sChIJqx6T0W2ilVQRcFJfANd_PQw,SILVER LINING JEWELRY AND LOAN GRESHAM,4.7,398,Pawn shop,"300 SE 181st Ave, Portland, OR 97233, United States","GGCF+57 Portland, Oregon, USA",http://www.pawntalk.com/,+1 503-667-2210,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMj1Isu-y0nJPfR2DxcBfqq1HdqgZsayvvZ_Exy=w408-h306-k-no,true,10 am–6 pm,Closed,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Gresham+Portland+OR/@45.5044715,-122.4356657,14z",2026-01-10T22:44:39.593Z,,· In-store shopping,,
https://www.google.com/maps/place/Waynes+Mobile+RV+Repair/data=!4m7!3m6!1s0x549598c0104efd67:0x8b21c5da8fabdc73!8m2!3d45.504082!4d-122.486551!16s%2Fg%2F1ptwcnff7!19sChIJZ_1OEMCYlVQRc9yrj9rFIYs,Waynes Mobile RV Repair,4.2,314,RV repair shop,"17108 SE Division St #1239, Portland, OR 97236, United States","GG37+J9 Portland, Oregon, USA",http://mobilervrepair.com/,+1 503-665-8124,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMnVxYfSC-xPbvpvZxtM-Z3U-_Ir7JAo0a6-82v=w408-h305-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Gresham+Portland+OR/@45.5044715,-122.4356657,14z",2026-01-10T22:44:44.653Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Backup+Power+Works/data=!4m7!3m6!1s0x8fea832d0b39bd6b:0x8aa4ea06dc01860!8m2!3d45.497263!4d-120.656118!16s%2Fg%2F11lymvpdj7!19sChIJa705Cy2D6o8RYBjAbaBOqgg,Backup Power Works,,,Electric generator shop,,,https://www.backuppowerworks.com/,+1 503-665-1454,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNaeXBlxeW-WDH_aHlVLklzeiw6ozhQKEnEZ6VV=w408-h281-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Gresham+Portland+OR/@45.5044715,-122.4356657,14z",2026-01-10T22:44:49.442Z,,,,
https://www.google.com/maps/place/Lake+Oswego+Ace+Hardware/data=!4m7!3m6!1s0x54957484dc88b10d:0xcc9826e45aa4bb10!8m2!3d45.4153677!4d-122.6624618!16s%2Fg%2F1v_w220l!19sChIJDbGI3IR0lVQRELukWuQmmMw,Lake Oswego Ace Hardware,4.5,256,Hardware store,"55 S State St, Lake Oswego, OR 97034, United States","C88Q+42 Lake Oswego, Oregon, USA",http://www.acehardware.com/store-details/11606?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=11606,+1 503-675-9600,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyarJRWQb5yxWg0XfhV8be_PAJeJhFCy94isbAoD33xV6yY8V-KSNt5H_Fqq09oQOI8QtLRcKNBrQefNXvYIUCMcEsQYl1ZHGIy8ApzIw_cj4hTKfZne2vSeLoslmXBIETb-phAcA=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Lake+Oswego+Portland+OR/@45.4192504,-122.6629863,14z",2026-01-10T22:45:10.170Z,LGBTQ+ friendly,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store shopping · Kerbside pickup",,
https://www.google.com/maps/place/Grimm%27s+Service/data=!4m7!3m6!1s0x5495737be72a940b:0xd896eef1cd191a11!8m2!3d45.4070668!4d-122.6770837!16s%2Fg%2F1tx46rp1!19sChIJC5Qq53tzlVQRERoZzfHultg,Grimm's Service,4.6,67,Auto repair shop,"1631 South Shore Blvd, Lake Oswego, OR 97034, United States","C84F+R5 Lake Oswego, Oregon, USA",https://www.lakeoswegoautomotiverepair.com/,+1 503-765-8610,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipO60vrKRBg5EeUWbuExaQj8ijyqX9yYXYf9UmpI=w408-h306-k-no,true,7 am–4 pm,Closed,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Lake+Oswego+Portland+OR/@45.4192504,-122.6629863,14z",2026-01-10T22:45:15.462Z,,,,
https://www.google.com/maps/place/Powerline+Equipment+Specialist/data=!4m7!3m6!1s0x549574908f4bb473:0xd2af8df0b604be6!8m2!3d45.3998492!4d-122.7404777!16s%2Fg%2F1tfqfht1!19sChIJc7RLj5B0lVQR5ktgC9_4Kg0,Powerline Equipment Specialist,5.0,4,Tool store,"17410 63rd Ave, Lake Oswego, OR 97035, United States","97X5+WR Lake Oswego, Oregon, USA",http://www.powerline-equipment.com/,+1 503-699-3091,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMQLoeCZVHQy5lXB7oNykWkr24_03xkyAOFt5DG=w408-h306-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Lake+Oswego+Portland+OR/@45.4192504,-122.6629863,14z",2026-01-10T22:45:20.359Z,,· Delivery,,
https://www.google.com/maps/place/Johansen+Electric/data=!4m7!3m6!1s0x549572e62a4efcc9:0xe184066c7aa3dca!8m2!3d45.3979346!4d-122.7446671!16s%2Fg%2F11g0k0_g26!19sChIJyfxOKuZylVQRyj2qx2ZAGA4,Johansen Electric,5.0,3,Contractor,"Parking lot, 16869 SW 65th Ave, Lake Oswego, OR 97035, United States","97X4+54 Lake Oswego, Oregon, USA",http://johansenelectric.com/contact-us/,+1 503-747-2503,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=z7d6FcO0_Fk15zZlhKrwYQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=2.5270646&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Lake+Oswego+Portland+OR/@45.4192504,-122.6629863,14z",2026-01-10T22:45:23.143Z,,,,
https://www.google.com/maps/place/Integrated+Power+Systems/data=!4m7!3m6!1s0x875289d5384ba129:0x4de0bb69a233ee76!8m2!3d45.3980079!4d-122.7340178!16s%2Fg%2F1trrdpb6!19sChIJKaFLONWJUocRdu4zomm74E0,Integrated Power Systems,,,Engineering consultant,"17643 Pilkington Rd, Lake Oswego, OR 97035, United States","97X8+69 Lake Oswego, Oregon, USA",http://www.ipowersys.com/,+1 503-640-3201,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO4Ifwdj02jI3AKI87pXzpEzBvYjWsOgFqHYdrA=w408-h273-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Lake+Oswego+Portland+OR/@45.4192504,-122.6629863,14z",2026-01-10T22:45:27.894Z,,,,
https://www.google.com/maps/place/Be+Generator+Ready/data=!4m7!3m6!1s0x8eaeab6698b8c941:0xa470f98f666e174f!8m2!3d45.466609!4d-122.6198164!16s%2Fg%2F11pcwpldpp!19sChIJQcm4mGarro4RTxduZo_5cKQ,Be Generator Ready,,,Construction company,,,,+1 503-381-7977,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNHqIYwGu41eOJFita_OZY22vFHcwvrYumNix5p=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Lake+Oswego+Portland+OR/@45.4192504,-122.6629863,14z",2026-01-10T22:45:32.621Z,,,,
https://www.google.com/maps/place/AC+ELECTRICAL+CONTRACTOR+LLC/data=!4m7!3m6!1s0x5495732d50f00001:0xf6ab9d6f16b1181e!8m2!3d45.422445!4d-122.7409365!16s%2Fg%2F11y4pynj3v!19sChIJAQDwUC1zlVQRHhixFm-dq_Y,AC ELECTRICAL CONTRACTOR LLC,,,Electrical installation service,"5 Centerpointe Dr, Lake Oswego, OR 97035, United States","C7C5+XJ Lake Oswego, Oregon, USA",http://acelectricalcontractorllc.com/,+1 503-910-3514,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KCWUz0dc0Fl8frv9mYUMFw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=167.75066&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Lake+Oswego+Portland+OR/@45.4192504,-122.6629863,14z",2026-01-10T22:45:35.454Z,,,,
https://www.google.com/maps/place/Watts+Heating+%26+Cooling/data=!4m7!3m6!1s0x5495769f531ba44b:0x557f0ab6c97306c2!8m2!3d45.3961939!4d-122.6161784!16s%2Fg%2F1tdyqhm3!19sChIJS6QbU592lVQRwgZzybYKf1U,Watts Heating & Cooling,4.9,1230,HVAC contractor,"17500 SE McLoughlin Blvd, Milwaukie, OR 97267, United States","99WM+FG Milwaukie, Oregon, USA",https://wattsheating.com/?utm_campaign=gmb&utm_id=watts_gmb_website&utm_medium=organic&utm_source=google,+1 503-647-4801,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPI0sxU37qBFCZlJp8p_AGkNSBqOnB0AXW_0dVX=w408-h272-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Lake+Oswego+Portland+OR/@45.4192504,-122.6629863,14z",2026-01-10T22:45:40.309Z,,,,
https://www.google.com/maps/place/Harbor+Freight/data=!4m7!3m6!1s0x549574432704f6e5:0xb0919aa9d7da1859!8m2!3d45.4086875!4d-122.6248264!16s%2Fg%2F1tdq0vs4!19sChIJ5fYEJ0N0lVQRWRja16makbA,Harbor Freight,4.3,827,Hardware store,"15800 SE McLoughlin Blvd, Milwaukie, OR 97267, United States","C95G+F3 Milwaukie, Oregon, USA",https://www.harborfreight.com/storelocator/15800-se-mcloughlin-blvd-milwaukie-97267?number=243,+1 503-659-2228,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxLcADf6wRfLlZTYv6JDGRhgejHnzKkKVavZj763R8QMQXCLmRMEcs2lcpKcYFHK9ZggKeJSQB92IJ4Fz1TJJ523zhZGn0dnbEP_4TmKE8ES_AIBJEl6yWcmwgyhve7WuCPH3zjow=w408-h547-k-no,true,8 am–8 pm,9 am–6 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Lake+Oswego+Portland+OR/@45.4192504,-122.6629863,14z",2026-01-10T22:45:45.266Z,,"Retail chain carrying a wide range of tools, hardware & other products for the home, garden & car. · In-store pick-up",,
