placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/Lighthouse+Construction+LLC/data=!4m7!3m6!1s0x63ef4cc5c8c4e13:0xc4716fb0e47d003e!8m2!3d35.2659041!4d-85.313792!16s%2Fg%2F11jzbylskz!19sChIJE06MXMz0PgYRPgB95LBvccQ,Lighthouse Construction LLC,4.8,48,Custom home builder,,,http://lighthouseconstructiontn.com/,+1 423-651-0026,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEHdsF7GiJ9CETYNFuCsEriPjoTVaupDGW7oY3D6AMjQCClzKXsSRNuR8u-10NubDc7egYa3gGRmaclmlBr20QHD498uC4H-JBywkHfaKFxl0p7gtYCSF2-vnUbqawnhjutA67B1Pt1OKB5=w474-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–3 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Hixson+Chattanooga+TN/@35.137265,-85.2368219,14z",2026-04-29T19:09:47.047Z,,,,
https://www.google.com/maps/place/LOOKOUT+SPRAY/data=!4m7!3m6!1s0x88605f92982ecbad:0x875491c5cc4f2b70!8m2!3d35.1121266!4d-85.2943863!16s%2Fg%2F1vyxk3_n!19sChIJrcsumJJfYIgRcCtPzMWRVIc,LOOKOUT SPRAY,4.2,15,Paint store,"3419 Dayton Blvd, Chattanooga, TN 37415, United States","4P64+V6 Chattanooga, Tennessee, USA",,+1 423-877-3125,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6KoUP2UAEHhuBEcwzlLM8Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=301.04626&pitch=0&thumbfov=100,false,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Hixson+Chattanooga+TN/@35.137265,-85.2368219,14z",2026-04-29T19:09:51.934Z,,,,
https://www.google.com/maps/place/Riverside+Plumbing/data=!4m7!3m6!1s0x8860f79555555555:0x9c259684fc99a35!8m2!3d35.1127534!4d-85.265849!16s%2Fg%2F1w0j0b83!19sChIJVVVVVZX3YIgRNZrJT2hZwgk,Riverside Plumbing,4.9,367,Plumber,"3873 Hixson Pike, Chattanooga, TN 37415, United States","4P7M+4M Chattanooga, Tennessee, USA",http://riversideplumbingtn.com/,+1 423-598-3362,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFOOGtpYhE6TIceAo-6j76crhx76IRbVWn-LbiF9J6e8a0MjKH4FH70EYD3d93Wa8JJaHR2g9o1IlFwqLc2unKTVt8W1GGCS1YBSUFg6DENprleDxk4cXyXnURQ5kDyZfmV3PLmoOXFkzk=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Hixson+Chattanooga+TN/@35.137265,-85.2368219,14z",2026-04-29T19:09:57.094Z,,,,
https://www.google.com/maps/place/Signal+Mountain+Nursery/data=!4m7!3m6!1s0x8860f458ee1d964d:0x299f5d1fb3015e25!8m2!3d35.1797166!4d-85.3178941!16s%2Fg%2F1trxk_t_!19sChIJTZYd7lj0YIgRJV4Bsx9dnyk,Signal Mountain Nursery,4.9,214,Garden center,"1100 Hubbard Rd, Signal Mountain, TN 37377, United States","5MHJ+VR Signal Mountain, Tennessee, USA",https://www.signalmtnnursery.com/,+1 423-886-3174,"Open · Closes 6 pm

Updated by others 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEYp3BFtmxl0PEs8Y6I5R5r331FHYPczfvlohLiogSH5n3zWzetc1nt-u24oWP6VZZYEviGkck3iEdSJxVciojW1qu1-zVD_e6Ep8EcUr-PeeKdZ78nIHCek5RDFJECs8fYcep4cLOZBN84=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–5 pm,1–5 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Hixson+Chattanooga+TN/@35.137265,-85.2368219,14z",2026-04-29T19:10:02.053Z,· In-store shopping,,,
https://www.google.com/maps/place/Easy+Turf+Care/data=!4m7!3m6!1s0x8860f5389e7dfc6b:0x65e4244352d3541b!8m2!3d35.1863433!4d-85.3517412!16s%2Fg%2F11p_3bb75t!19sChIJa_x9njj1YIgRG1TTUkMk5GU,Easy Turf Care,5.0,14,Lawn care service,"3012 Edgewood Dr, Signal Mountain, TN 37377, United States","5JPX+G8 Signal Mountain, Tennessee, USA",http://www.easyturfcare.com/,+1 423-635-6913,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE1NB9zW9C8wGz2-dbeSg_szlhOtkmIFQCGEkRgniCrTFKMb5vO2zGNtfG_RLKiiMhOpZdAKoRQr4Obg0BwX66Xx4r3JXIyXYOPqPVs8f3CnvLkJAevkgZpfiHm4Col1Lu8w0Xq=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Signal+Mountain+Chattanooga+TN/@35.1225727,-85.3438488,14z",2026-04-29T19:10:22.963Z,,,,
https://www.google.com/maps/place/Mountain+Top+Landscaping/data=!4m7!3m6!1s0x8860f404a5c2bfdf:0xe0b4b608bf38c402!8m2!3d35.2021204!4d-85.3518371!16s%2Fg%2F1wtbvm5r!19sChIJ37_CpQT0YIgRAsQ4vwi2tOA,Mountain Top Landscaping,4.5,4,Landscaper,"33 Fawn Trail, Signal Mountain, TN 37377, United States","6J2X+R7 Signal Mountain, Tennessee, USA",,+1 423-886-9962,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE38UMUN6jus4rMlRbReet3RSq6izWsfQCLpkH_pOdyXsc4bGRjTbCoSTnpOLqWE7RlafU3PDNoGDLDRDOUU9KGdyzXnSJfvK31otzk7RQfsPyOSqj3zIY6WbxK-sdRiB7JT344=w408-h306-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Signal+Mountain+Chattanooga+TN/@35.1225727,-85.3438488,14z",2026-04-29T19:10:28.042Z,,,,
https://www.google.com/maps/place/Teeter%27s+Lawn+Maintenance/data=!4m7!3m6!1s0x4a8c94f0564c5b0f:0x4652e501ace26832!8m2!3d35.1627339!4d-85.3037313!16s%2Fg%2F11shj45svc!19sChIJD1tMVvCUjEoRMmjirAHlUkY,Teeter's Lawn Maintenance,5.0,10,Lawn care service,"3905 Ivory Ave, Signal Mountain, TN 37377, United States","5M7W+3G Signal Mountain, Tennessee, USA",http://www.teeterlm.com/,+1 423-580-9862,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEb-MUSh7W5Vw664Rheh6UwkaNHzs_tbJ1FsX14EmSb4M2nDo5rVwoIp72eMICb6ngbTHyVil__eApYkaO0A8q3XoSuri6eBjjOesB9wi8hQOq2W1NT8amp0jNgvw8Ebt0fZQI=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Signal+Mountain+Chattanooga+TN/@35.1225727,-85.3438488,14z",2026-04-29T19:10:32.949Z,,,,
https://www.google.com/maps/place/Higher+Ground+of+Chattanooga/data=!4m7!3m6!1s0x88605f13f25aaaab:0xc24e03917f63ce5a!8m2!3d35.0987906!4d-85.3286042!16s%2Fg%2F11p0vxlx5c!19sChIJq6pa8hNfYIgRWs5jf5EDTsI,Higher Ground of Chattanooga,4.8,39,Cleaners,"711 Signal Mountain Rd, Chattanooga, TN 37405, United States","3MXC+GH Chattanooga, Tennessee, USA",https://hg-chattanooga.com/contact/,+1 423-939-9555,Closes soon · 4 pm · Opens 9 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHEVe7zxsWEMu9yPslUBG0rtQvlAih10D_3hWPsKYfRnCFm1xBs-DcBE7788L3NXf1lbvT3Q57GyEkUFPxCCjSDulwI7GLuLyN7HQnaMTlatBt_EqAK9tCvuHqngwmcKu7azYOoRg=w424-h240-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Signal+Mountain+Chattanooga+TN/@35.1225727,-85.3438488,14z",2026-04-29T19:10:37.772Z,,,,
https://www.google.com/maps/place/Optimum+Offer+LLC/data=!4m7!3m6!1s0x481d0c7e2ef16f1:0x80e6baf59a6c8afa!8m2!3d35.0925106!4d-85.3092616!16s%2Fg%2F11w1j07dqq!19sChIJ8Rbv4sfQgQQR-opsmvW65oA,Optimum Offer LLC,5.0,97,Real estate consultant,"2120 Dayton Blvd, Chattanooga, TN 37415, United States","3MVR+27 Chattanooga, Tennessee, USA",https://optimumoffertoday.com/,+1 423-541-0181,"Open 24 hours

Confirmed by this business 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFTSon_bGCyspTLQR2tfhdnAZQX6JpsIWxbT6gvdzmvGpRhTRbE6ncURLebmlq6V1j2ItLnkvJnyTdgAVilJwUPQQxvcqE_TlwKZ7b3DbUVXle2_o3vlBVr3MkFIIr5DmVM-UuoF6-kRbQ=w424-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Signal+Mountain+Chattanooga+TN/@35.1225727,-85.3438488,14z",2026-04-29T19:10:47.650Z,,,,
https://www.google.com/maps/place/Quality+Lawn+%26+Landscapes/data=!4m7!3m6!1s0x8860f40115416dc1:0x65a19f9cfb801649!8m2!3d35.2107911!4d-85.3522307!16s%2Fg%2F1tfzbxyb!19sChIJwW1BFQH0YIgRSRaA-5yfoWU,Quality Lawn & Landscapes,4.5,2,Landscaper,"1266 Hall Rd, Signal Mountain, TN 37377, United States","6J6X+84 Signal Mountain, Tennessee, USA",,+1 423-886-3939,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VfISghuYwHm3wdxUAo0o6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.19438&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Signal+Mountain+Chattanooga+TN/@35.1225727,-85.3438488,14z",2026-04-29T19:10:56.923Z,,,,
https://www.google.com/maps/place/5+Point+Lawn+Care/data=!4m7!3m6!1s0x88605f338980c547:0xff45cf019bc558c9!8m2!3d35.0858887!4d-85.3165723!16s%2Fg%2F11hzhfhvlf!19sChIJR8WAiTNfYIgRyVjFmwHPRf8,5 Point Lawn Care,,,Landscaper,"1899 Dayton Blvd, Chattanooga, TN 37415, United States","3MPM+99 Chattanooga, Tennessee, USA",,+1 423-551-2219,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFo759gZzznFsohhRdabOZQdgf8pYrO8ZydcgPDPWfTRvXYQDdAsn4IRPZZ4hcnYSBHNLkoJv5xMO7_n-sVAgMwtcIyZcvVIOv4gO90hAjP0jfgG2roC4MAD7Ke7YJrS1v5TA2w-A=w408-h408-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Signal+Mountain+Chattanooga+TN/@35.1225727,-85.3438488,14z",2026-04-29T19:11:01.540Z,,,,
https://www.google.com/maps/place/SLS+Contracting/data=!4m7!3m6!1s0xdf3a2433ef02dbb:0x13b9bc56b3775d60!8m2!3d35.0986115!4d-85.2597765!16s%2Fg%2F11rpw_hv65!19sChIJuy3wPkOi8w0RYF13s1a8uRM,SLS Contracting,5.0,2,Construction company,,,,+1 423-290-9139,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHPoTcIVvhH0lxv69UlU1S0qJtKGtxktcWnUWB5-QlK-6HAIwuciqV_qPxvTwRt8UU_oRBTuqJjeTg4_9ObceN7ZXuD2gXXWPpzsXT8KuVNhNs3eMfQBjMRh0kL_MxuwFzgTx476w=w408-h544-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Signal+Mountain+Chattanooga+TN/@35.1225727,-85.3438488,14z",2026-04-29T19:11:06.123Z,,,,
https://www.google.com/maps/place/Elder%27s+Ace+Hardware+-+Walden/data=!4m7!3m6!1s0x8860f5a6f5c443f7:0x1c7c9b0e2a8c4c0!8m2!3d35.1546421!4d-85.3171587!16s%2Fg%2F1tdwl729!19sChIJ90PE9ab1YIgRwMSo4rDJxwE,Elder's Ace Hardware - Walden,4.7,302,Hardware store,"2000 Taft Hwy, Signal Mountain, TN 37377, United States","5M3M+V4 Signal Mountain, Tennessee, USA",https://www.eldershardware.com/locations/walden/,+1 423-517-0177,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG1kovz6mOU6mbPIEwSnMH656hTpxB6yFV5ZMbIbmXZyYBBYwVyytfAYI_icK33-pM0Byv-fP74IYBGVVt_YQ3n67J8oSf4mMRPqSugwWAq4Ba97dm0t4SNNyhedgPY5sfI7SU=w408-h304-k-no,true,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,7:30 am–8 pm,10 am–6 pm,7:30 am–8 pm,7:30 am–8 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Signal+Mountain+Chattanooga+TN/@35.1225727,-85.3438488,14z",2026-04-29T19:11:11.602Z,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store shopping · Kerbside pickup · Delivery",,,
https://www.google.com/maps/place/Peachtree/data=!4m7!3m6!1s0x88605e36b1c6d495:0x58c4d5e1112f1f78!8m2!3d35.073349!4d-85.2882359!16s%2Fg%2F1tlqqqg4!19sChIJldTGsTZeYIgReB8vEeHVxFg,Peachtree,5.0,3,Deck builder,"1402 Hixson Pike, Chattanooga, TN 37405, United States","3PF6+8P Chattanooga, Tennessee, USA",http://www.peachtreewoodworks.com/,+1 404-422-6540,Open · Closes 6:30 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEgOm06sv0s42uxmJvwRVp7AJqA6u_rwzu6iQE9F-rd9GSoN7ED_JjgFFcZ4zpavbYFvWzV5_UQcL20zhjygXAFdAI7ZlAXyzrjBgsHo-Lm70hWEWZFC-nhXSvUq9XcqQxr-Z3UwQ=w408-h726-k-no,true,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,9 am–5 pm,Closed,8 am–6:30 pm,8 am–6:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Signal+Mountain+Chattanooga+TN/@35.1225727,-85.3438488,14z",2026-04-29T19:11:23.338Z,,,,
https://www.google.com/maps/place/Love+it+landscapes/data=!4m7!3m6!1s0x41f225ae12ede549:0x15a9bb3300bb7b50!8m2!3d35.0986115!4d-85.2597765!16s%2Fg%2F11s2ql856q!19sChIJSeXtEq4l8kERUHu7ADO7qRU,Love it landscapes,,,Landscaper,,,,+1 904-910-0880,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAETQbKB0iU0ZTb_uLoAm_PSoIPgzrsEFbxwOpasizpAC7oxuKE_XInIItnZWZvBNx43aXWw-Pc11VIbV1EFakeoi4GCUYjPoCMoI9ps_P0ZdtRXo2t7a4iAbzx6ZGIwA5IX5FN2TA=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Signal+Mountain+Chattanooga+TN/@35.1225727,-85.3438488,14z",2026-04-29T19:11:27.789Z,,,,
https://www.google.com/maps/place/Hulgan+Lawncare+%26+Landscaping/data=!4m7!3m6!1s0x88608722d43bffff:0x60c61de5935a608a!8m2!3d35.0224097!4d-85.0241377!16s%2Fg%2F11c1vhw0_s!19sChIJ__871CKHYIgRimBak-UdxmA,Hulgan Lawncare & Landscaping,4.9,49,Landscaper,"4900 Bill Jones Rd, Apison, TN 37302, United States","2XCG+X8 Apison, Tennessee, USA",http://hulganlawncare.com/,+1 423-619-0521,"Open · Closes 9 pm

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHPrbKvQiGS5Y0BWhoHf0IE6PdnpmbMQ2j90w-pxThHyVkMpbYZ4ElXOauYn1vBbT5djztmWp2Nps0I6aiKiN9XvGBpHsiOZAeuq7lYxJHBHFdbyXdmrKNY3uy3UBbxKtiZMlxp6aOvxajP=w425-h240-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,Closed,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Ooltewah+Chattanooga+TN/@35.0595744,-85.0666675,14z",2026-04-29T19:11:49.124Z,,,,
https://www.google.com/maps/place/Ray+Lawns/data=!4m7!3m6!1s0x88607b69a7a7f04b:0xe50f5661e80c7f33!8m2!3d35.012751!4d-85.0831686!16s%2Fg%2F1pp2vgplm!19sChIJS_Cnp2l7YIgRM38M6GFWD-U,Ray Lawns,4.8,96,Landscaper,"9375 Standifer Gap Rd, Ooltewah, TN 37363, United States","2W78+4P Ooltewah, Tennessee, USA",http://www.raylawns.com/,+1 423-556-9788,"Open 24 hours

Updated by this business 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHPIH6IT8d-zuU-zsjH1F4swoGM2JsRkZ6aTmVZst7XDzQb4QF0dFmd2a90sIdTUahm3NMY_96rlzHtHhBuZcCBWl1lIHNiw47P4qkxVXa-2ZS37kimXq7W50ZoVa_ty2K7j2I=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Ooltewah+Chattanooga+TN/@35.0595744,-85.0666675,14z",2026-04-29T19:11:54.243Z,,,,
https://www.google.com/maps/place/American+Stripes+Lawn+Care/data=!4m7!3m6!1s0xfc8a6527080bfe9:0xcc68ef71fcc364d1!8m2!3d35.1614386!4d-85.086313!16s%2Fg%2F11q4dk9dqy!19sChIJ6b-AcFKmyA8R0WTD_HHvaMw,American Stripes Lawn Care,5.0,91,Lawn care service,,,https://www.americanstripeslawncare.com/,+1 423-596-9807,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGb09lUuYOQXRVIz-TKsFtngGCaH8_3UmYYQfOd_aMKDPL1u288qhrEpN7TMc9jgPgkI6B0mrbx6LohaprWDKiL0uciYKmm1xAJTQOIU0bcmVXLeenlvxQAOqyITPZ5Cmp4vrgo=w408-h307-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Ooltewah+Chattanooga+TN/@35.0595744,-85.0666675,14z",2026-04-29T19:11:59.018Z,,,,
https://www.google.com/maps/place/SiteOne+Landscape+Supply/data=!4m7!3m6!1s0x88607d8f3fcbfa21:0xd84091d5899d45c9!8m2!3d35.1076032!4d-85.0520223!16s%2Fg%2F1v9t_mzq!19sChIJIfrLP499YIgRyUWdidWRQNg,SiteOne Landscape Supply,4.3,113,Landscaping supply store,"6815 Mountain View Rd, Ooltewah, TN 37363, United States","4W5X+25 Ooltewah, Tennessee, USA",https://www.siteone.com/en/store/198,+1 423-238-7273,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEvykeGMZ66-Ferl8Q-Ih7sGiB_u-n6psM4KR2j_sx70X9u0TbaoqOVs3tl1-VGlNKFE5SzadojSFxiOdyEtIGKwuAG2j7X_eWJEWWBMpP6vSHR2fIk3GbZxWcvzlthOAEQIE9LjjYh7e3f=w426-h240-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7–11 am,Closed,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Ooltewah+Chattanooga+TN/@35.0595744,-85.0666675,14z",2026-04-29T19:12:03.979Z,"Resource for landscaping materials & supplies, including compost, mulches, sand & natural flagstone. · In-store shopping · Kerbside pickup · Delivery",,,
https://www.google.com/maps/place/Whitener+Hydro+Sdng+%26+Landscaping/data=!4m7!3m6!1s0x88607d0fe8b1aa83:0x3b1988031a866fa2!8m2!3d35.0828217!4d-85.0744701!16s%2Fg%2F1thzvjbk!19sChIJg6qx6A99YIgRom-GGgOIGTs,Whitener Hydro Sdng & Landscaping,3.7,6,Landscape designer,"8802 Old Lee Hwy, Collegedale, TN 37363, United States","3WMG+46 Collegedale, Tennessee, USA",http://whitenerlandscaping.com/,+1 423-238-9625,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kYn2qp9MoxlfcrwC0cBPCg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=52.138783&pitch=0&thumbfov=100,true,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm",Closed,Closed,"8 am–12 pm, 1–5 pm","8 am–12 pm, 1–5 pm","https://www.google.com/maps/search/commercial+landscaping+businesses+in+Ooltewah+Chattanooga+TN/@35.0595744,-85.0666675,14z",2026-04-29T19:12:08.674Z,,,,
https://www.google.com/maps/place/Vanzyl+Tree+%26+Landscape/data=!4m7!3m6!1s0xa9cc2e6ad4b1a3f9:0x2fa98eb89d731cef!8m2!3d35.1247885!4d-85.1283295!16s%2Fg%2F11sv5944th!19sChIJ-aOx1GouzKkR7xxznbiOqS8,Vanzyl Tree & Landscape,5.0,42,Tree service,,,http://www.vanzyltreelandscape.com/,+1 423-994-2415,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHLgiHp6PkmvXfoMon7FbjYPdcgkbMKPQySN7BsGPFbfEFdRXUlfKt8kuhAfdQz3oayU0K7IwXpe3sbHXfqc2_CxRtJjDNMUexwsHfNqNieBEDi5VFhY1_wL0VYQgj6xV11U9LP=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Ooltewah+Chattanooga+TN/@35.0595744,-85.0666675,14z",2026-04-29T19:12:13.440Z,,,,
"https://www.google.com/maps/place/Ooltewah+Nursery+%26+Landscape+Co.,+Inc./data=!4m7!3m6!1s0x88607daf2d18cf7b:0x9a192c774244bab7!8m2!3d35.0794383!4d-85.0599774!16s%2Fg%2F1td2_5j5!19sChIJe88YLa99YIgRt7pEQncsGZo","Ooltewah Nursery & Landscape Co., Inc.",4.5,238,Garden center,"5829 Main St, Collegedale, TN 37363, United States","3WHR+Q2 Collegedale, Tennessee, USA",http://www.ooltewahnursery.com/,+1 423-238-9775,"Open · Closes 6 pm

Updated by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGETQq1hx3KIY8aq3N4BL334E4bfX3A1dbWhXEeCODgFbjnud1iLe7CJ9I8fqDIF2h2vhOEI0DQJMvcZNvvBS30qD_gVxj92-RxR1SY-SwSC7eSmcAtYz2BmrL5xyBk5iAZct6U=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,12–5 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Ooltewah+Chattanooga+TN/@35.0595744,-85.0666675,14z",2026-04-29T19:12:18.789Z,· In-store shopping · Delivery,Identifies as women-owned,,
https://www.google.com/maps/place/The+Lawn+Mowster/data=!4m7!3m6!1s0x88607d241422abc9:0x83188abed1f8958c!8m2!3d35.156805!4d-85.1283295!16s%2Fg%2F11f5z73ln3!19sChIJyasiFCR9YIgRjJX40b6KGIM,The Lawn Mowster,4.9,19,Landscaper,,,,+1 423-827-7915,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHRzolUY-yerhlGBhnESi8nCvvJljaDF3bFaY_kDStcfaACFU490znVa86ihOc_rO-FD7qs3AsYhk37uaTS6L1i_1ycPyEJTEsaBF32Qkhdf-uhB-8s3PjEMmK6NnU514HzTf4=w408-h306-k-no,true,7:30 am–6 pm,7:30 am–6 pm,8 am–5 pm,11 am–3:30 pm,Closed,7:30 am–6 pm,7:30 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Ooltewah+Chattanooga+TN/@35.0595744,-85.0666675,14z",2026-04-29T19:12:23.529Z,,,,
https://www.google.com/maps/place/Outdoor+Genie+Landscape+Services/data=!4m7!3m6!1s0x4b7042ea35a16493:0x87c0d4dcad21dcc1!8m2!3d35.1081286!4d-85.2146004!16s%2Fg%2F11xygld3bk!19sChIJk2ShNepCcEsRwdwhrdzUwIc,Outdoor Genie Landscape Services,5.0,13,Landscaper,,,https://youroutdoorgenie.com/,+1 423-310-5777,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFIhV2iM7suBCDhEfdNmpvM1rsvxq4KSZfmLdu_txJqhG8Jc-LB_9B9247ZMhIuTaxzXuXFe3pA1cAKn3ofpfrKS7iypY68pkKXkgOmroPXfVJV5O6Wk9cdjMKv8m4KBPgJD-wfCHkrlt0=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Ooltewah+Chattanooga+TN/@35.0595744,-85.0666675,14z",2026-04-29T19:12:28.306Z,,,,
https://www.google.com/maps/place/Luxe+Pest+%26+Lawn/data=!4m7!3m6!1s0x88607dedc955286b:0x87fb8fc63bee5edd!8m2!3d35.0820067!4d-85.0549607!16s%2Fg%2F11w1qw8c75!19sChIJayhVye19YIgR3V7uO8aP-4c,Luxe Pest & Lawn,5.0,10,Pest control service,"6011 Chesterton Way Ste 201-C, Ooltewah, TN 37363, United States","3WJW+R2 Ooltewah, Tennessee, USA",https://luxepestandlawn.com/,+1 423-889-1705,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEbQmv4pOJfV1Aqvf3TkIUZY1jcBU5WbBNidB2tPIRrMaOTp4StmoC8epFJWlFxLtMgZbboWY-YUWwYXvvELdwT1TUtUtCFXMunvfb-jluupdmSml-6bDPm0CbWKSQrfBZ5CMvAz1VuCDjD=w408-h305-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–2 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Ooltewah+Chattanooga+TN/@35.0595744,-85.0666675,14z",2026-04-29T19:12:33.162Z,,,,
