placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Mid-Town+Mechanical+Services/data=!4m7!3m6!1s0x87cd502336235573:0xde88b32c971d62ac!8m2!3d34.5635478!4d-92.6011564!16s%2Fg%2F11bzt8pprp!19sChIJc1UjNiNQzYcRrGIdlyyziN4,Mid-Town Mechanical Services,4.9,348,Plumber,"1218 W South St, Benton, AR 72015, United States","H97X+CG Benton, Arkansas, USA",https://www.midtownmechanicalservices.com/,+1 501-765-5380,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqzLWwMANNU3ixyVI1hFV4ioTVVX3IinkUTFfOwOkGmvMG63zagfZR9FE7F3d180FkJWGiKtu3Uq-O4Z9nl-bowMoi1zSMcri_NuONykNnC3sDeWqre6T38Is2W5RE6crvaRFLj=w426-h240-k-no,true,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Little+Rock+AR/@34.5693083,-92.585378,14z",2026-03-23T04:35:08.607Z,,,
https://www.google.com/maps/place/Rhino+Roofing/data=!4m7!3m6!1s0xd25d0556eee5101:0x521f71c480227097!8m2!3d34.5658219!4d-92.5877285!16s%2Fg%2F11kpp3z569!19sChIJAVHublXQJQ0Rl3AigMRxH1I,Rhino Roofing,5.0,99,Roofing contractor,"303 N Market St, Benton, AR 72015, United States","HC86+8W Benton, Arkansas, USA",https://therhinoroofers.com/,+1 501-813-9009,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoS6bIs_Yek6fN480KMj9yWYO_nQLA_YQA80vSa8Ld6uSedeIZwjA3qI_IRb5FENPoUK9pewxA1Q_F6Rfd6uPVaftQX7HAYRoVMVbaNbOa5gUGKDuRiG8ZaCW4Shm8bK7t5POaPXueRuwgv=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Little+Rock+AR/@34.5693083,-92.585378,14z",2026-03-23T04:35:13.480Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/A2Z+Collision+And+Custom+Coatings/data=!4m7!3m6!1s0x87cd5230908ba0c5:0x847d2f338771339d!8m2!3d34.5548375!4d-92.5881028!16s%2Fg%2F11c5sr45mj!19sChIJxaCLkDBSzYcRnTNxhzMvfYQ,A2Z Collision And Custom Coatings,4.8,56,Auto body shop,"906 S Market St, Benton, AR 72015, United States","HC36+WQ Benton, Arkansas, USA",http://a2zcollision.com/,+1 501-408-4696,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep1dk7VrdGPhCeun4nDMMQYTGdD6_AtJv-AHs1BzfUppxJ-KuWqJZLZ97TEscI41feW-CWeZD9fdTebh1L1Ugsuz45G8d_h95oAak6GUA-XGAQIby9Jfvyq4HZPddOgxLyFugor=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Little+Rock+AR/@34.5693083,-92.585378,14z",2026-03-23T04:35:18.390Z,,,
https://www.google.com/maps/place/A-1+Chimney+Pro+of+Benton/data=!4m7!3m6!1s0x87cd5180ff2fc7b9:0xb4c87422d40ef06!8m2!3d34.577313!4d-92.5061565!16s%2Fg%2F11gdgld86j!19sChIJuccv_4BRzYcRBu9ALUKHTAs,A-1 Chimney Pro of Benton,3.6,13,Chimney sweep,,,https://a1chimneypro.com/,+1 501-778-9142,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepAn61tVOIOixoSt9RwzxyZ868UlP96dcvSh0VnhoJ7xY4rnq52M9WuTGhyI0dRaSseywZaXbnefHVNA5R6cB7PqItlSbOcveR9cwHiGbAphn20CWlgfvc-VGQDPvzkFAcNw1Si=w408-h273-k-no,true,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Little+Rock+AR/@34.5693083,-92.585378,14z",2026-03-23T04:35:23.099Z,,,
https://www.google.com/maps/place/CARSTAR+Patriot+Auto+Body+Benton/data=!4m7!3m6!1s0x87cd5176b020f6af:0x35b711635e4fde49!8m2!3d34.585504!4d-92.5672175!16s%2Fg%2F11vx3pd9nc!19sChIJr_YgsHZRzYcRSd5PXmMRtzU,CARSTAR Patriot Auto Body Benton,4.7,131,Auto body shop,"2313 Lincoln Rd, Benton, AR 72015, United States","HCPM+64 Benton, Arkansas, USA",https://www.carstar.com/locations/ar/benton-15725/,+1 501-519-0491,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqECk4Cn8JizCxx5TkfFk6sHYhJ7eqp6lboTFzzHq1ekjePZEDRx67V6eoabUBlY62IHshczp84GriaB4n5mYSmuWOoNryMuXeybglTL5QH4I_Z9ayt8VeOdTaNqKMhMhNb4ujq=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Little+Rock+AR/@34.5693083,-92.585378,14z",2026-03-23T04:35:28.141Z,,Franchised network of independently owned locations specializing in collision repair.,
https://www.google.com/maps/place/Kings+Roofing+and+Renovations/data=!4m7!3m6!1s0x87cd5190c4c9cbed:0x2983cd031e21903f!8m2!3d34.6006038!4d-92.5353076!16s%2Fg%2F11s5vfrtw5!19sChIJ7cvJxJBRzYcRP5AhHgPNgyk,Kings Roofing and Renovations,4.2,56,Roofing contractor,"6948 Alcoa Rd Suite A1, Benton, AR 72015, United States","JF27+6V Benton, Arkansas, USA",http://www.kingsroofingandrenovations.net/,+1 501-317-1972,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweotKXbHAy81_JCL8ccYqnvhcGHXBCzAxlrDPflqUUnrv3mJPpVxkvHB3D5fjZKGeWQYhoNSJChu1J8jMsqMd1LI2yW_p1dy7KxkEITnWxYBiHGEuMVuP6lqdN_T85NqvowKmz5k=w408-h306-k-no,true,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Little+Rock+AR/@34.5693083,-92.585378,14z",2026-03-23T04:35:32.999Z,,,
https://www.google.com/maps/place/Nailed+It+Home+Solutions/data=!4m7!3m6!1s0x8972f712a7228393:0x2ea53f504d4a2be1!8m2!3d34.6238036!4d-92.639854!16s%2Fg%2F11vlp_h132!19sChIJk4MipxL3cokR4StKTVA_pS4,Nailed It Home Solutions,5.0,49,Construction company,,,https://gonailedit.com/,+1 501-249-3749,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepaaZ85qGmM9Q9PiqIsyj4PsIxt5oQ0kEFWenT-RJUy33KydJclPykGpGityfNjrU1N-EWv9ZFJNFwSDVp9FBmcdSr53c4UngnY5t_cdnS87lCR5Mp7vhbL7y-1waX9aqztXycy8V24IiwL=w408-h306-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Little+Rock+AR/@34.5693083,-92.585378,14z",2026-03-23T04:35:37.755Z,,,
https://www.google.com/maps/place/Gregory+Plumbing/data=!4m7!3m6!1s0x87cd51c38a030341:0xa2baa59f94a75b90!8m2!3d35.2505534!4d-92.451099!16s%2Fg%2F11fk534mwy!19sChIJQQMDisNRzYcRkFunlJ-luqI,Gregory Plumbing,4.2,5,Plumber,,,,+1 501-860-6806,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweolvxed0mIZNc13ARTx13HkaS2MkskEN0zlvZbCy1Li6leGhf2iO8Lt0sLbWsVXkHi70bpL2egzQziQ0WU_ypooQq9_gaarG7AaZZicXtoO16VjztggOLhUepug0D0Y9xLMRime_Q=w648-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Little+Rock+AR/@34.5693083,-92.585378,14z",2026-03-23T04:35:42.438Z,,,
https://www.google.com/maps/place/BioOrganic+Mold+Inspections/data=!4m7!3m6!1s0x87cd53aa9555a79b:0x2e3ebeeebabfed4b!8m2!3d34.564249!4d-92.587064!16s%2Fg%2F11fpfr5njg!19sChIJm6dVlapTzYcRS-2_uu6-Pi4,BioOrganic Mold Inspections,,,Environmental consultant,"126 N Main St #331, Benton, AR 72015, United States","HC77+M5 Benton, Arkansas, USA",,+1 501-209-3230,Closed · Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JtNtxpbp0dCHCP05gKZ03g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=262.54285&pitch=0&thumbfov=100,false,Closed,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Little+Rock+AR/@34.5693083,-92.585378,14z",2026-03-23T04:35:47.181Z,,,
https://www.google.com/maps/place/Grounded+Electric+Etc./data=!4m7!3m6!1s0x87d2be697c1d5929:0xd1e8609f9bc88df8!8m2!3d34.5830517!4d-92.5563629!16s%2Fg%2F11g9dq4plx!19sChIJKVkdfGm-0ocR-I3Im59g6NE,Grounded Electric Etc.,5.0,50,Electrician,"2215 Redwood Dr, Benton, AR 72015, United States","HCMV+6F Benton, Arkansas, USA",https://www.groundedelectricetc.com/,+1 501-779-8658,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweobibpNVTmK9fARCvZdNdlwAQktG7fY5YX2_WSDZLEmRJB9Wo9SPqBhBNeQhICDKiHZk5_NpHM1Y2AtFTPQqSWPeg1hZjXHzykfFpCgcX-WY5DLNR2n6iSsbus1cBwDcdiBJ-JuqA=w408-h543-k-no,true,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Little+Rock+AR/@34.5693083,-92.585378,14z",2026-03-23T04:35:58.876Z,,,
"https://www.google.com/maps/place/Ozark+Exteriors,+LLC/data=!4m7!3m6!1s0x87cd5770dc291fb9:0xb12415f59b195a40!8m2!3d34.5999206!4d-92.5358276!16s%2Fg%2F11lcf_q61f!19sChIJuR8p3HBXzYcRQFoZm_UVJLE","Ozark Exteriors, LLC",5.0,15,Roofing contractor,"6910 Alcoa Rd, Benton, AR 72015, United States","HFX7+XM Benton, Arkansas, USA",,+1 501-408-2336,Closed · Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e_8yGOeFkEFvrihfPlY_ig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.4119&pitch=0&thumbfov=100,true,Closed,7 am–6:30 pm,7 am–6:30 pm,7 am–6:30 pm,7 am–6:30 pm,7 am–5 pm,9 am–3 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Little+Rock+AR/@34.5693083,-92.585378,14z",2026-03-23T04:36:03.688Z,,,
https://www.google.com/maps/place/Pro+Gadget+Fix/data=!4m7!3m6!1s0x87cd5706fcb134d7:0xaa41490d4212c3f0!8m2!3d34.5746736!4d-92.5940399!16s%2Fg%2F11b7jxqk4s!19sChIJ1zSx_AZXzYcR8MMSQg1JQao,Pro Gadget Fix,4.5,55,Computer repair service,"704 Valley View Rd, Benton, AR 72019, United States","HCF4+V9 Benton, Arkansas, USA",http://progadgetfix.com/,+1 501-213-0759,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepCzLxs2usofJpH81WQATEPA5NorAXYL1u_ygOPzVPxwEVy3q5Nvljfp2Ul4TkOQZWHnqL3KdzyRp_Nurbg2n778_cQrOKXOnok0rKpOlsMlhTCKTtuQyT6JIyiiHDU7VlhzZ4=w426-h240-k-no,true,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Little+Rock+AR/@34.5693083,-92.585378,14z",2026-03-23T04:36:08.347Z,,,
https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x87cd514dd8ac92ab:0xf7388c601e3cebd!8m2!3d34.5782294!4d-92.5840616!16s%2Fg%2F11mthz2nyj!19sChIJq5Ks2E1RzYcRvc7jAcaIcw8,Firestone Complete Auto Care,4.5,252,Tire shop,"17300 I-30 Frontage Rd, Benton, AR 72019, United States","HCH8+79 Benton, Arkansas, USA",https://www.firestonecompleteautocare.com/arkansas/benton/17300-i-30-frontage-rd/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,+1 501-574-0904,"Closed · Opens 7 am Mon

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqOy97ldSYoWeFesKrSSsD9VAZPsv20noyFgM5i973NBwv7ly49I4dV1czy1r-l2AV3qPjjUGzEZPOB1pI5t7d5WQJigUAb1Pm4jOvhpDx2lxX6zSVqTySAoKyEUCB3xSCins62=w408-h306-k-no,true,9 am–5 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Little+Rock+AR/@34.5693083,-92.585378,14z",2026-03-23T04:36:13.559Z,LGBTQ+ friendly,· In-store shopping · Kerbside pickup,
https://www.google.com/maps/place/County+Line+Construction+LLC/data=!4m7!3m6!1s0x8d91f9aabb836b4d:0xa2c595c490057160!8m2!3d34.710579!4d-92.402353!16s%2Fg%2F11rxrwsb1_!19sChIJTWuDu6r5kY0RYHEFkMSVxaI,County Line Construction LLC,5.0,48,General contractor,,,https://countylineconstructionllc.com/,+1 501-860-2242,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqM7pLRwKpFk3Lo4wp1x2x30cMoPatQVFX9in2hvwDLgG4VSrbxCwjBwxwHrh4WL9F8dz5CSNlw1i6045f9VHkxcsST9L0bTwiefWxBij37jkcrygRtu-Zt9j62e6moBSAkvCQf=w408-h306-k-no,true,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–4 pm,9 am–3 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Little+Rock+AR/@34.5693083,-92.585378,14z",2026-03-23T04:36:18.260Z,,,
https://www.google.com/maps/place/SERVPRO+of+East+Benton+and+Carroll+Counties/data=!4m7!3m6!1s0x2802bd6ca91101bb:0x37b6072eed1eb788!8m2!3d36.3435849!4d-93.938972!16s%2Fg%2F11xcfrldkb!19sChIJuwERqWy9AigRiLce7S4Htjc,SERVPRO of East Benton and Carroll Counties,5.0,6,Water damage restoration service,,,https://www.servpro.com/locations/ar/servpro-of-east-benton-and-carroll-counties?utm_medium=organic&utm_source=gbp,+1 479-532-1666,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqfGDj60vFd-6bmkfKp2-ySShHjMzuIi6H5qsDwHZfDsjbfKhn0PVb3WISmcOeawkmskEqDLWezmWoGhDcP1oaxeio9lXi_8zIl8OmfJgsUpdw1rco9Si8947TuAPZ_wYJrh2YoVpHfXDFJ=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Little+Rock+AR/@34.5693083,-92.585378,14z",2026-03-23T04:36:22.997Z,,,
https://www.google.com/maps/place/Copper+Canyon+Inc/data=!4m7!3m6!1s0x87cd572ab8550fbf:0x4f67667cefb1530a!8m2!3d34.6454746!4d-92.596283!16s%2Fg%2F1tcwrp1s!19sChIJvw9VuCpXzYcRClOx73xmZ08,Copper Canyon Inc,4.0,12,Landscaper,,,https://www.bentonlandscaping.com/,+1 501-575-0643,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer4fP1NW_YTFFcMyCNRhOL7PFb6bIBFot4yqbWnkOKHgeQ9EZnDIqsm-SS0LnTPhEJ1pWSE01TnZICETLLTvMpSrT-vBDJI8V5IaXMgwtZT9gSvo1MXjmvkkUVK4qn0CCZ08I4M=w408-h541-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Little+Rock+AR/@34.5693083,-92.585378,14z",2026-03-23T04:36:27.669Z,,,
https://www.google.com/maps/place/Restoration+1+of+Northwest+Arkansas/data=!4m7!3m6!1s0x87c9058f267b870b:0x4eda12917db20985!8m2!3d36.3589208!4d-94.1838588!16s%2Fg%2F11gg73tt87!19sChIJC4d7Jo8FyYcRhQmyfZES2k4,Restoration 1 of Northwest Arkansas,4.9,129,Water damage restoration service,"1202 SE Moberly Ln #2, Bentonville, AR 72712, United States","9R58+HF Bentonville, Arkansas, USA",https://restoration1.com/northwest-arkansas?utm_source=GBP&utm_medium=Google,+1 479-279-7051,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweop8veXCxld4N3JYosWb_hVod_VCzAHt_GZJ-CGTAKSk_EsM-Wqa0PAUz08gX7-pmDkJvWaESPSzjT41vq-GskLZPhT49l1KJYMK8sXkvmei6cnwv8ha0a3myqCCU-NwTc2uQgLAg=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Little+Rock+AR/@34.5693083,-92.585378,14z",2026-03-23T04:36:32.420Z,,,
https://www.google.com/maps/place/Hw+services+of+Arkansas/data=!4m7!3m6!1s0x641146de4cd44941:0xd1c82f60143114b3!8m2!3d34.8180194!4d-92.3167155!16s%2Fg%2F11sxvxhs3c!19sChIJQUnUTN5GEWQRsxQxFGAvyNE,Hw services of Arkansas,4.8,17,Carpenter,,,,+1 501-471-5010,Opens soon · 12 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoLop8jJbajAMeg5_czrNbADWmFD4hR5RSoOn_WxD74ZbvhUD85f7rG01rmcnqacn5yiyIvl-M6lIIPnXbChg65ZjCyJ2a-3GvuQSC4YTPUbu7MsqqnQpWr06YKzJ7ASwsnGoh2bg=w408-h514-k-no,true,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Little+Rock+AR/@34.5693083,-92.585378,14z",2026-03-23T04:36:37.337Z,,,
https://www.google.com/maps/place/Arkansas+Water+and+Fire/data=!4m7!3m6!1s0x69c713ce5ad7aae9:0x8036e6a9a368b2e0!8m2!3d36.2445574!4d-94.204298!16s%2Fg%2F11vdwksf5t!19sChIJ6arXWs4Tx2kR4LJoo6nmNoA,Arkansas Water and Fire,5.0,387,Water damage restoration service,,,https://www.24hourfloodpros.com/arkansas/,+1 479-460-1440,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoVIyQTMAj2YB6456lL_Fgd-xp-QfwdV5-WkXB1ib_BEeQ65sZVc-K1zXRWfo64PKrVJSZ7MUX4xoZLS0pP50xQMCPvGhJQbEE5kGKArXRBzV2g-Z8W0p8imm4ZkjifNmzb6Bx1=w408-h291-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Little+Rock+AR/@34.5693083,-92.585378,14z",2026-03-23T04:36:42.064Z,,,
https://www.google.com/maps/place/Splash+Car+Wash+%26+10-Minute+Oil+Change/data=!4m7!3m6!1s0x87cd51e8acbd1783:0x8f073e39b8d81bb1!8m2!3d34.5891062!4d-92.5697851!16s%2Fg%2F11fj6n99rt!19sChIJgxe9rOhRzYcRsRvYuDk-B48,Splash Car Wash & 10-Minute Oil Change,4.4,1015,Car wash,"2620 Congo Rd, Benton, AR 72019, United States","HCQJ+J3 Benton, Arkansas, USA",https://cleancarfast.com/locations/benton-congo/,+1 501-316-4094,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqhJPFDg9zfdHmeogGJDZ_n6dFxamgLXFl9ZlkBmATvopE3cCVJhLZl2zHoDeU4hrm7ml0TzBvhxWkT9Kertwdp763mPNgzNMalCCeSJXj5DEqfodyjEVjkRgInRiGydmgDmYQQ=w408-h883-k-no,true,10 am–7 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Little+Rock+AR/@34.5693083,-92.585378,14z",2026-03-23T04:36:47.050Z,,,
https://www.google.com/maps/place/uBreakiFix+-+Phone+and+Computer+Repair/data=!4m7!3m6!1s0x87cd571e397f4567:0x2f2fb5a7811dca12!8m2!3d34.603901!4d-92.5311047!16s%2Fg%2F11fnrtxdhg!19sChIJZ0V_OR5XzYcREsodgae1Ly8,uBreakiFix - Phone and Computer Repair,4.8,881,Mobile phone repair shop,"7361 Alcoa Rd, Bryant, AR 72022, United States","JF39+HH Bryant, Arkansas, USA",https://www.ubreakifix.com/locations/bryant?utm_source=google&utm_medium=gmb&utm_campaign=bryant,+1 501-778-4348,Closed · Opens 10 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepJLP4D-f8T-MzPYLtQT36YeXOOuPXBAotqnZ3JYw0QlJnJsthfNZNROwCkJ_c61U34nZDrrxTgEpCvABSvSQKG8ZxYTYM-EFTeKgtTMZcwtUj3radT6BpJG1mXN2y84aEm0cnKUueGLos8=w426-h240-k-no,true,12–5 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Little+Rock+AR/@34.5693083,-92.585378,14z",2026-03-23T04:36:51.932Z,,,
https://www.google.com/maps/place/Excel+Roofing+and+Restoration+Corp./data=!4m7!3m6!1s0x291c506a07a713af:0x7cb2e55ed6a1014!8m2!3d34.62023!4d-92.49387!16s%2Fg%2F11rhf7r06w!19sChIJrxOnB2pQHCkRFBBq7VUuywc,Excel Roofing and Restoration Corp.,5.0,113,Roofing contractor,"23249 I-30 Frontage Rd suite 8, Bryant, AR 72022, United States","JGC4+3F Bryant, Arkansas, USA",https://myexcelroof.com/,+1 501-617-2209,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer_YIn8IcQZrelNMJE2LBVcQnPF_cEqzTRo7DVU8_1A2vDYmHmIMMOrK-wmvBmwyyvNZYOO8gyFRtO4I6g8ghotboEDce6Ce3y5RTgjMI1vVrQVhPogo8oD3lzryR9EPwQZHU2UqUycLy-z=w427-h240-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Little+Rock+AR/@34.5693083,-92.585378,14z",2026-03-23T04:36:56.923Z,,,
https://www.google.com/maps/place/RV+City/data=!4m7!3m6!1s0x87cd513225bad00b:0x59c6b6dad1d3d9dd!8m2!3d34.5932481!4d-92.5597326!16s%2Fg%2F1tfbnw4h!19sChIJC9C6JTJRzYcR3dnT0dq2xlk,RV City,3.9,253,RV dealer,"18925 I-30, Benton, AR 72015, United States","HCVR+74 Benton, Arkansas, USA",https://www.rvcity.biz/,+1 501-315-4300,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerRPb5a04XlmnHoET4qv9DVIHptythpOAQXg9qMkC9V27nbKLiUNyx1r-7DCsKBtOyS353_iUSAOJYtsD1JVl2gfx30o7kot7lIzGXq5Q-PZ48xnO1LgvLZqKlNejwGIH92eAFsW9Ngtut1=w427-h240-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Little+Rock+AR/@34.5693083,-92.585378,14z",2026-03-23T04:37:02.013Z,,· In-store shopping · Delivery,
https://www.google.com/maps/place/Vista+Restoration/data=!4m7!3m6!1s0xa9323432f49e2a85:0x6522f58b1de11f8a!8m2!3d36.125038!4d-94.216372!16s%2Fg%2F11qh171xm1!19sChIJhSqe9DI0MqkRih_hHYv1ImU,Vista Restoration,5.0,43,Water damage restoration service,,,https://www.vistarestore.com/,+1 479-530-1521,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo6T8T5KlzpHv5mrBanGLMBG8OSGZDpTzd9rvmbI2dgyWACN5RR1DAhMbNtDDHUHdi3fMuz4dENZsde9N0_dNjw-D4kcsyTiXiX-tDXgDOpjUErd5pemRj56O3U0TLW-qBzYYLV=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Little+Rock+AR/@34.5693083,-92.585378,14z",2026-03-23T04:37:06.915Z,,,
https://www.google.com/maps/place/CTK+CONSTRUCTION+LLC/data=!4m7!3m6!1s0x87d2afe04e616d59:0x33bc739bacf62d32!8m2!3d34.6993194!4d-92.3631856!16s%2Fg%2F11lkhb3jfn!19sChIJWW1hTuCv0ocRMi32rJtzvDM,CTK CONSTRUCTION LLC,4.8,68,General contractor,,,https://www.ctkconstructionllc.com/,+1 501-952-5676,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqhpo_it4IqvgT9wNeP-JusqQRXcYgmQDYHSttL2xqnSXx_rJS9HTJrYRtUB16BC0b_fpvzNkG9Xmz-sWHaITAl3Xm6DcG6FybFf5Ecx-kffYGwH7PYaIggHFqvoXCwcj1Ap_1Y=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Little+Rock+AR/@34.5693083,-92.585378,14z",2026-03-23T04:37:11.713Z,Identifies as Latino-owned,,
https://www.google.com/maps/place/Mystical+Construction+Inc/data=!4m7!3m6!1s0x87d2a83c6006b085:0x1cb10a91ec1e57ac!8m2!3d34.7018836!4d-92.718355!16s%2Fg%2F1tcwx7sw!19sChIJhbAGYDyo0ocRrFce7JEKsRw,Mystical Construction Inc,4.7,38,Roofing contractor,,,https://www.callmystical.com/,+1 501-330-8006,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AHVAwernKJgYPrC_vLMrIpWcOrvW02fuv2PXq7-YE4pLKY6felBuF9Cy24LOWkJnQEOZBIvmbZJXacZU2HjR7-cIEr2fJ3LSsVwd_Y1GNQcshks6lwYnH2TNNTOlG_GCTtAN66d2gDi05cYAADA=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Benton+Little+Rock+AR/@34.5693083,-92.585378,14z",2026-03-23T04:37:16.492Z,,,
