placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,error,attributes,isBlackOwned
https://www.google.com/maps/place/IEP+Urgent+Care+Novi/data=!4m7!3m6!1s0x8824a8d71b5bb30f:0x9064cce5faf0c59e!8m2!3d42.4906492!4d-83.5145566!16s%2Fg%2F11g870hy1q!19sChIJD7NbG9eoJIgRnsXw-uXMZJA,IEP Urgent Care Novi,4.8,1711,Urgent care center,"27204 Beck Rd, Novi, MI 48374, United States","FFRP+75 Novi, Michigan, USA",https://www.iepurgentcare.com/novi,+1 248-513-3719,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPlFZB7mb-LXhWJmpTKwrFq-qoQNRXSk0bwGRMu=w408-h404-k-no,true,8 am–6 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–6 pm,"https://www.google.com/maps/search/Infusion+centers+in+Novi+MI/@42.48059,-83.4754913,14z",2025-09-29T01:10:47.053Z,,,,
https://www.google.com/maps/place/Ascension+Providence+Hospital+West+Oakland+Internists/data=!4m7!3m6!1s0x8824af16e971175d:0x49f37037fd13e056!8m2!3d42.4961478!4d-83.4820972!16s%2Fg%2F1tnssj_8!19sChIJXRdx6RavJIgRVuAT_Tdw80k,Ascension Providence Hospital West Oakland Internists,4.8,106,Medical group,"44000 W 12 Mile Rd, Novi, MI 48377, United States","FGW9+F5 Novi, Michigan, USA",http://www.westoaklandinternists.com/,+1 248-347-8191,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMrqFZrQJgFDzEbYwPXw2LkwvioLjHxRgcJAtZn=w529-h240-k-no,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8 am–1 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Novi+MI/@42.48059,-83.4754913,14z",2025-09-29T01:10:52.055Z,,,,
https://www.google.com/maps/place/PrimeCare+of+Novi/data=!4m7!3m6!1s0x8824ae3bdfd6569d:0x95485b7fa162e205!8m2!3d42.4674467!4d-83.4377166!16s%2Fg%2F1tmxx678!19sChIJnVbW3zuuJIgRBeJioX9bSJU,PrimeCare of Novi,4.7,1213,Medical clinic,"39555 W 10 Mile Rd #302, Novi, MI 48375, United States","FH86+XW Novi, Michigan, USA",http://www.primecareofmi.com/,+1 248-426-7200,"Closed ⋅ Opens 8 am Mon

Updated by others 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipObIgrt5GNAY5-xbLORcsnJYVciLNpzZrgauW6y=w408-h544-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Novi+MI/@42.48059,-83.4754913,14z",2025-09-29T01:10:57.004Z,,,,
https://www.google.com/maps/place/Synergy+Longevity+Centers/data=!4m7!3m6!1s0x8824af676b700c97:0xcc55b19096b251ea!8m2!3d42.4696929!4d-83.4392813!16s%2Fg%2F11kb8cp52t!19sChIJlwxwa2evJIgR6lGylpCxVcw,Synergy Longevity Centers,5.0,12,Wellness center,"24285 Karim Blvd Suite A, Novi, MI 48375, United States","FH96+V7 Novi, Michigan, USA",http://www.synergylc.com/,+1 248-470-3380,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipPFnjiKKvxFs6xlsOTH7HYJuR2FMvOdiPJktEEd=w960-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Novi+MI/@42.48059,-83.4754913,14z",2025-09-29T01:11:02.217Z,,,,
https://www.google.com/maps/place/The+Sleep+Apnea+Center+of+Novi/data=!4m7!3m6!1s0x8824aef29be38181:0xdf729c0f91415167!8m2!3d42.4649555!4d-83.4749616!16s%2Fg%2F11gfnhf403!19sChIJgYHjm_KuJIgRZ1FBkQ-cct8,The Sleep Apnea Center of Novi,4.2,85,Sleep clinic,"23975 Novi Rd A104-B, Novi, MI 48375, United States","FG7G+X2 Novi, Michigan, USA",https://sleepapneacenterofnovi.com/,+1 248-264-3922,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMQwnEEAzSuxIMGsjKC0PX3cv9H-WPdmcUjupsW=w408-h272-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Novi+MI/@42.48059,-83.4754913,14z",2025-09-29T01:11:07.059Z,,,,
https://www.google.com/maps/place/Village+Medical+-+Novi/data=!4m7!3m6!1s0x8824afee80427685:0x36b7fbea305e1e90!8m2!3d42.5075997!4d-83.4375059!16s%2Fg%2F1td05p8z!19sChIJhXZCgO6vJIgRkB5eMOr7tzY,Village Medical - Novi,4.8,808,Medical clinic,"39475 Lewis Dr # 130, Novi, MI 48377, United States","GH56+2X Novi, Michigan, USA",https://www.villagemedical.com/locations/michigan-detroit/39475-lewis-drive-suite-130-novi-mi-48377?utm_source=gmb&utm_medium=profile&utm_campaign=villagemedical_organic-search_location,+1 248-374-0502,"Closed ⋅ Opens 7 am Mon

Confirmed by this business 7 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jCsokc1QwomoO_WguzK5IQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=282.39847&pitch=0&thumbfov=100,true,Closed,7 am–6 pm,7 am–5 pm,8 am–5:30 pm,7:30 am–6 pm,7 am–4 pm,8 am–12 pm,"https://www.google.com/maps/search/Infusion+centers+in+Novi+MI/@42.48059,-83.4754913,14z",2025-09-29T01:11:12.053Z,,,,
https://www.google.com/maps/place/Henry+Ford+Michigan+Institute+for+Sleep+Medicine+-+Novi/data=!4m7!3m6!1s0x8824a8d8afc0ccb7:0xb8ed4ece10fddfa9!8m2!3d42.4877806!4d-83.519442!16s%2Fg%2F1tfrhcvg!19sChIJt8zAr9ioJIgRqd_9EM5O7bg,Henry Ford Michigan Institute for Sleep Medicine - Novi,4.8,207,Medical clinic,"47601 Grand River Ave 2nd Floor, Novi, MI 48374, United States","FFQJ+46 Novi, Michigan, USA",https://www.henryford.com/locations/providence-novi-hospital/sleep-center?utm_campaign=website-link&utm_medium=organic&utm_source=local-listing,+1 248-465-4290,,https://lh3.googleusercontent.com/p/AF1QipMdr8eZGmPHsfDf9kN51sBD3QGS_o11gSJAzQu0=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Novi+MI/@42.48059,-83.4754913,14z",2025-09-29T01:11:15.219Z,,,,
https://www.google.com/maps/place/Michigan+Outpatient+Surgical+Solutions/data=!4m7!3m6!1s0x8824af8d0f6e9e43:0xd3dad5fbdc0ce722!8m2!3d42.4940342!4d-83.5041046!16s%2Fg%2F11h2cb5qty!19sChIJQ55uD42vJIgRIucM3PvV2tM,Michigan Outpatient Surgical Solutions,4.8,150,Surgical center,"46325 W 12 Mile Rd #100, Novi, MI 48377, United States","FFVW+J9 Novi, Michigan, USA",http://www.michiganopss.com/,+1 248-618-2121,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Kf4LeVKHSj5lWa33Mzv4Ow&cb_client=search.gws-prod.gps&w=408&h=240&yaw=172.6825&pitch=0&thumbfov=100,false,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Novi+MI/@42.48059,-83.4754913,14z",2025-09-29T01:11:20.109Z,,,,
https://www.google.com/maps/place/Revived+Image+Spa+%7C+Top+Medical+Spa+in+Novi+Michigan/data=!4m7!3m6!1s0x8824af6075595e03:0x67544ed76af9c68c!8m2!3d42.478123!4d-83.4707143!16s%2Fg%2F11sdydk8kp!19sChIJA15ZdWCvJIgRjMb5atdOVGc,Revived Image Spa | Top Medical Spa in Novi Michigan,5.0,11,Medical spa,"43155 Main St #2210a, Novi, MI 48375, United States","FGHH+6P Novi, Michigan, USA",http://revivedimagespa.com/,+1 248-974-1131,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMxKBXUSs69geytOL1-IH3i93lF4KcUuhgK0kN7=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,4–8 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Novi+MI/@42.48059,-83.4754913,14z",2025-09-29T01:11:25.364Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Henry+Ford+Medical+Center+-+Columbus/data=!4m7!3m6!1s0x8824afc22ab6ce03:0xaad6afba9e94cca3!8m2!3d42.4980933!4d-83.4375327!16s%2Fg%2F1tlqql_1!19sChIJA862KsKvJIgRo8yUnrqv1qo,Henry Ford Medical Center - Columbus,4.6,887,Medical clinic,"39450 W 12 Mile Rd, Novi, MI 48377, United States","FHX6+6X Novi, Michigan, USA",https://www.henryford.com/locations/columbus?utm_campaign=website-link&utm_medium=organic&utm_source=local-listing,+1 248-344-6688,Closed ⋅ Opens 6:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noouwZSaozcxafSHhjCh7y4Sg6lkdo9NvRyxkYETfpKAdhasUw7fOmRWkC6i_ID7Ha0bFcXnO8lTCyTcKVaGeR1IH0h4o36fvb36JywzQVLQ0r8j0nO2VY46mZbiI1eQn9d14mTPA=w408-h544-k-no,true,Closed,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,6:30 am–8 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Novi+MI/@42.48059,-83.4754913,14z",2025-09-29T01:11:30.522Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/PIIC+Center/data=!4m7!3m6!1s0x883d25824b5004c9:0xf3d7ebb040c08d38!8m2!3d42.2538026!4d-84.3847683!16s%2Fg%2F1thtq7zw!19sChIJyQRQS4IlPYgROI3AQLDr1_M,PIIC Center,4.6,20,Medical clinic,"214 N Elm Ave, Jackson, MI 49202, United States","7J38+G3 Jackson, Michigan, USA",http://www.piiccenter.com/,+1 517-788-4781,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XTQh1RZgiphX4FZCV6R-Tw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=303.1206&pitch=0&thumbfov=100,false,8 am–1 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8 am–1 pm,"https://www.google.com/maps/search/Infusion+centers+in+Jackson+MI/@42.245869,-84.4013462,14z",2025-09-29T01:11:44.668Z,,,,
https://www.google.com/maps/place/Henry+Ford+Infusion+Therapy+-+Jackson/data=!4m7!3m6!1s0x883d2582835fb9bf:0xff6dcf624adafdaf!8m2!3d42.2508449!4d-84.3927443!16s%2Fg%2F1s04wpzsv!19sChIJv7lfg4IlPYgRr_3aSmLPbf8,Henry Ford Infusion Therapy - Jackson,5.0,1,Medical clinic,"205 N East Ave, Jackson, MI 49201, United States","7J24+8W Jackson, Michigan, USA",https://www.henryford.com/locations/jackson-hospital/outpatient-iv-therapy?utm_campaign=website-link&utm_medium=organic&utm_source=local-listing,+1 517-205-4922,"Closed ⋅ Opens 7:30 am Mon

Updated by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNphFJbfILSFUCAZqIopbuHA_9tbkdnyiNpcv_O=w426-h240-k-no,true,8 am–12 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,8 am–12 pm,"https://www.google.com/maps/search/Infusion+centers+in+Jackson+MI/@42.245869,-84.4013462,14z",2025-09-29T01:11:50.751Z,,,,
https://www.google.com/maps/place/Henry+Ford+Hematology+%26+Oncology+-+Jackson+%28Gayle+M.+Jacob+Cancer+Center%29/data=!4m7!3m6!1s0x883d25bc3e46b057:0xf7ebd37b6c7b8f88!8m2!3d42.2508025!4d-84.392314!16s%2Fg%2F11j41x8nv9!19sChIJV7BGPrwlPYgRiI97bHvT6_c,Henry Ford Hematology & Oncology - Jackson (Gayle M. Jacob Cancer Center),4.9,41,Cancer treatment center,"1100 E Michigan Ave ste 307, Jackson, MI 49201, United States","7J25+83 Jackson, Michigan, USA",https://www.henryford.com/locations/professional-building/hematology-oncology?utm_campaign=website-link&utm_medium=organic&utm_source=local-listing,+1 517-205-1594,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPnqJfRWhJJ7Hd22GelO6a41t3YFzjFkDKrPBeb=w426-h240-k-no,true,Closed,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Jackson+MI/@42.245869,-84.4013462,14z",2025-09-29T01:11:55.993Z,,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Kalamazoo+MI/@42.287721,-85.5710809,14z",2025-09-29T01:12:04.534Z,,No new results found,,
https://www.google.com/maps/place/Metro+Infusion+Center/data=!4m7!3m6!1s0x8823c3dc14f38091:0x46e162f697140aae!8m2!3d43.4772019!4d-83.9642448!16s%2Fg%2F11p657gc4c!19sChIJkYDzFNzDI4gRrgoUl_Zi4UY,Metro Infusion Center,3.0,2,Medical office,"4805 Towne Centre Rd Suite 103, Saginaw, MI 48604, United States","F2GP+V8 Saginaw, Michigan, USA",https://metroinfusioncenter.com/,+1 877-448-3627,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipM3Cz4Zrj_k38T2_z6e37yqggpwEmzvRCMoGFLH=w426-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Saginaw+MI/@43.4195608,-83.9473706,14z",2025-09-29T01:12:18.192Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/MyMichigan+Medical+Center+Saginaw/data=!4m7!3m6!1s0x8823c271c3ee065d:0xc3379a53a722d95f!8m2!3d43.424464!4d-83.9388958!16s%2Fm%2F080nc3g!19sChIJXQbuw3HCI4gRX9kip1OaN8M,MyMichigan Medical Center Saginaw,3.0,335,Hospital,"800 S Washington Ave, Saginaw, MI 48601, United States","C3F6+QC Saginaw, Michigan, USA",https://www.mymichigan.org/locations/profile/medical-center-saginaw/?utm_medium=local&utm_source=google_plus-local&utm_campaign=local-saginaw-mmh-715,+1 989-907-8000,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPM8rW4RxLU7UmDMOMZCBOTduU-3d_5kiC_8_a1=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Saginaw+MI/@43.4195608,-83.9473706,14z",2025-09-29T01:12:23.026Z,,,,
"https://www.google.com/maps/place/Covenant+Cancer+Care+Center/@43.478984,-83.996951,17z/data=!3m1!4b1!4m6!3m5!1s0x8823c34aeaaf55cd:0xd91c3b53ce8e46b0!8m2!3d43.478984!4d-83.996951!16s%2Fg%2F12ltdcpr8",Covenant Cancer Care Center,3.0,2,Hospital,"5400 Mackinaw Rd, Saginaw, MI 48604, United States","F2H3+H6 Saginaw, Michigan, USA",http://www.covenanthealthcare.com/,+1 989-583-5060,Closed ⋅ Opens 9 am Mon,,false,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Saginaw+MI/@43.4195608,-83.9473706,14z",2025-09-29T01:12:29.868Z,,,,
https://www.google.com/maps/place/VitaMax+RevIVe+Saginaw/data=!4m7!3m6!1s0xa988ad7e8cc22af9:0xbe7df320b9532c26!8m2!3d43.4371862!4d-83.9958017!16s%2Fg%2F11t6mq1txf!19sChIJ-SrCjH6tiKkRJixTuSDzfb4,VitaMax RevIVe Saginaw,5.0,132,Health and beauty shop,"4028 State St, Saginaw, MI 48603, United States","C2P3+VM Saginaw, Michigan, USA",http://vitamaxrevive.com/,+1 989-272-8080,"Closed ⋅ Opens 11 am Mon

Updated by this business 5 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4npbUuxq8eYwcVc5egB5yit8t8uGq5tZNWdvcSPCZQd-BPSjn6fpDVGqtq9BbbX40-OeOAe99pOfcejX3xBbrzAzfEAOdLtjsMn1JAOVJWkpJERhcq7IZWsaFRtah1TwvzdH3J27AQ=w408-h307-k-no,true,Closed,11 am–6 pm,11 am–6 pm,11 am–6 pm,11 am–6 pm,11 am–6 pm,10 am–2 pm,"https://www.google.com/maps/search/Infusion+centers+in+Saginaw+MI/@43.4195608,-83.9473706,14z",2025-09-29T01:12:34.972Z,,,,
https://www.google.com/maps/place/Covenant+Medical+Center+Harrison/data=!4m7!3m6!1s0x8823c2431af19217:0x7ee1a956448097c1!8m2!3d43.4284579!4d-83.9557285!16s%2Fg%2F1td9r41v!19sChIJF5LxGkPCI4gRwZeARFap4X4,Covenant Medical Center Harrison,3.7,105,Hospital,"1447 N Harrison St, Saginaw, MI 48602, United States","C2HV+9P Saginaw, Michigan, USA",http://www.covenanthealthcare.com/,+1 989-583-7000,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO5CqMC0yhRhgmbhBphQCvJ-7y-v4DxU7-3IbnA=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Saginaw+MI/@43.4195608,-83.9473706,14z",2025-09-29T01:12:40.803Z,,,,
https://www.google.com/maps/place/MyMichigan+Radiation+Oncology/data=!4m7!3m6!1s0x8820ffdcd63fcdb5:0x12cf07791e9c6135!8m2!3d43.4260334!4d-83.9417134!16s%2Fg%2F1tjrqlgp!19sChIJtc0_1tz_IIgRNWGcHnkHzxI,MyMichigan Radiation Oncology,3.8,5,Oncologist,"800 S Washington Ave, Saginaw, MI 48601, United States","C3G5+C8 Saginaw, Michigan, USA",https://www.mymichigan.org/locations/profile/mymichigan-radiation-oncology-saginaw/?utm_medium=local&utm_source=google_plus-local&utm_campaign=local-saginaw-mmh-712,+1 989-907-8115,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QEoaA7eP5Gt37lHG0oG0yQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=105.44638&pitch=0&thumbfov=100,true,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Saginaw+MI/@43.4195608,-83.9473706,14z",2025-09-29T01:12:45.900Z,,,,
https://www.google.com/maps/place/Mary+Free+Bed+at+Covenant+HealthCare/data=!4m7!3m6!1s0x8823c36d9e7ec353:0xf5da0244c4e88c94!8m2!3d43.4302235!4d-83.9554262!16s%2Fg%2F11j20s6k81!19sChIJU8N-nm3DI4gRlIzoxEQC2vU,Mary Free Bed at Covenant HealthCare,4.0,50,Rehabilitation center,"700 Cooper Ave Suite 1100, Saginaw, MI 48602, United States","C2JV+3R Saginaw, Michigan, USA",https://maryfreebedatcovenant.com/,+1 989-583-2729,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no-rQOgk9UFdiM75_flrQlQ4Obrvynz-8zE3Q454UvKnFQDOl53tTi4swLFaWafd-QIZsTRahVppUPnPlJWxa0bGbhLxCTxV8a0L6bo9o9OVdCe-UkuxqKaMXLCCMqn4a8cXVgheg=w408-h544-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/Infusion+centers+in+Saginaw+MI/@43.4195608,-83.9473706,14z",2025-09-29T01:12:51.031Z,,,,
https://www.google.com/maps/place/Great+Lake+Bay+Health+Center+Roosevelt+S.+Ruffin/data=!4m7!3m6!1s0x8823c2276b33c225:0x1cc98141b1f5fcfc!8m2!3d43.4026074!4d-83.9600202!16s%2Fg%2F1td20wpm!19sChIJJcIzayfCI4gR_Pz1sUGByRw,Great Lake Bay Health Center Roosevelt S. Ruffin,4.6,218,Medical clinic,"229 Gallagher St, Saginaw, MI 48601, United States","C23Q+2X Saginaw, Michigan, USA",https://greatlakesbayhealthcenters.org/roosevelt-s-ruffin/,+1 989-755-3619,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=epV45blmxqQh_tZhStYeoA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=352.34604&pitch=0&thumbfov=100,true,Closed,8 am–8 pm,8 am–8 pm,8 am–5 pm,8 am–8 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Saginaw+MI/@43.4195608,-83.9473706,14z",2025-09-29T01:12:55.993Z,,,,
https://www.google.com/maps/place/Great+Lakes+Bay+Health+Centers+Old+Town/data=!4m7!3m6!1s0x8823c231fa239879:0xf88709e80ebcd01a!8m2!3d43.4192683!4d-83.966045!16s%2Fg%2F11bxflcg9c!19sChIJeZgj-jHCI4gRGtC8DugJh_g,Great Lakes Bay Health Centers Old Town,4.7,334,Medical Center,"700 Court St, Saginaw, MI 48602, United States","C29M+PH Saginaw, Michigan, USA",https://greatlakesbayhealthcenters.org/old-town/,+1 989-921-5372,"Closed ⋅ Opens 8 am Mon

Updated by others 8 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ychmZp8e5ExmgPzDXiSAgA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=152.11852&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Saginaw+MI/@43.4195608,-83.9473706,14z",2025-09-29T01:13:01.506Z,,,,
https://www.google.com/maps/place/Covenant+Medical+Center+Cooper/data=!4m7!3m6!1s0x8823c26809e1dfc3:0xbd041d313dda22e2!8m2!3d43.4299299!4d-83.953737!16s%2Fg%2F1w_vnx4x!19sChIJw9_hCWjCI4gR4iLaPTEdBL0,Covenant Medical Center Cooper,2.8,234,General hospital,"700 Cooper Ave, Saginaw, MI 48602, United States","C2HW+XG Saginaw, Michigan, USA",http://www.covenanthealthcare.com/,+1 989-583-0000,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np9tqeqv2WVoS52irgu4e8Iiob31LNLe4ZPT7lJS72h_grwLNgnMJM6S3OIhUzVSoP7U25q5ZtGivNLszg3DtEzocuo5ywXtJnKwlIPqhThwHKykWOyfNtz-uOoqERHZtwyPgzn=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Saginaw+MI/@43.4195608,-83.9473706,14z",2025-09-29T01:13:06.831Z,,,,
https://www.google.com/maps/place/Great+Lake+Bay+Health+Centers+Davenport/data=!4m7!3m6!1s0x8823c3c21b6f590b:0xd2981d713de004d9!8m2!3d43.4377354!4d-83.9813075!16s%2Fg%2F11h1kdsvvn!19sChIJC1lvG8LDI4gR2QTgPXEdmNI,Great Lake Bay Health Centers Davenport,4.5,186,Medical Center,"3023 Davenport Ave, Saginaw, MI 48602, United States","C2Q9+3F Saginaw, Michigan, USA",https://greatlakesbayhealthcenters.org/davenport/,+1 989-907-2761,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPn6lUjTzsBnWBhS_fSMnYJRKY4gLGylG2IQxHv=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–7 pm,8 am–5 pm,8 am–7 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Saginaw+MI/@43.4195608,-83.9473706,14z",2025-09-29T01:13:11.921Z,,,,
https://www.google.com/maps/place/CMU+Health+-+Washington/data=!4m7!3m6!1s0x405a1c8f90cadf8b:0x92f99c3020a5aeb3!8m2!3d43.4239587!4d-83.9425917!16s%2Fg%2F1tftlv1m!19sChIJi9_KkI8cWkARs66lIDCc-ZI,CMU Health - Washington,4.8,137,Surgical center,"912 S Washington Ave Suite, Saginaw, MI 48601, United States","C3F4+HX Saginaw, Michigan, USA",http://www.cmuhealth.org/,+1 989-790-1001,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOOhX19iEuz1MPdkZkXXUraotD_AlZhz518YB59=w458-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Saginaw+MI/@43.4195608,-83.9473706,14z",2025-09-29T01:13:16.900Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Great+Lake+Bay+Health+Centers+Janes+Street/data=!4m7!3m6!1s0x8823e9d071250b93:0xc0ac7919c4b0accf!8m2!3d43.4289782!4d-83.9234977!16s%2Fg%2F1tddbghq!19sChIJkwslcdDpI4gRz6ywxBl5rMA,Great Lake Bay Health Centers Janes Street,4.4,545,Medical clinic,"1522 Janes Ave, Saginaw, MI 48601, United States","C3HG+HJ Saginaw, Michigan, USA",https://greatlakesbayhealthcenters.org/janes-street/,+1 989-755-0316,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipMC-AuOL14qWFcwqZvTRO9m5ELjOqV4tMO5yVKh=w408-h306-k-no,true,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,8 am–5 pm,8 am–5 pm,10 am–4 pm,"https://www.google.com/maps/search/Infusion+centers+in+Saginaw+MI/@43.4195608,-83.9473706,14z",2025-09-29T01:13:22.676Z,,,,
https://www.google.com/maps/place/Sacred+Heart+Rehabilitation+Center+Saginaw+Outpatient/data=!4m7!3m6!1s0x8823c27be6b55c43:0x3fe3562e13f1d8bc!8m2!3d43.4333033!4d-83.9375145!16s%2Fg%2F1262wxhky!19sChIJQ1y15nvCI4gRvNjxEy5W4z8,Sacred Heart Rehabilitation Center Saginaw Outpatient,3.0,5,Addiction treatment center,"301 E Genesee Ave, Saginaw, MI 48607, United States","C3M6+8X Saginaw, Michigan, USA",http://www.sacredheartcenter.com/,+1 989-776-6000,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipM6vFKCukSAM8IrlDunDpLbuaGHwlKvZWwSgzU0=w425-h240-k-no,true,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Saginaw+MI/@43.4195608,-83.9473706,14z",2025-09-29T01:13:27.687Z,,,,
